YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
2009,125,0,1948,Tim Petrovic,64.65,2556000.0,395364
2009,126,0,6527,Steve Stricker,64.64,1847406.0,285802
2009,127,0,25632,Jimmy Walker,64.61,1909348.0,295499
2009,128,0,20104,Ken Duke,64.59,2066333.0,319901
2009,128,0,7457,Steve Flesch,64.59,1861963.0,288276
2009,130,0,24024,Zach Johnson,64.57,2409394.0,373134
2009,131,0,20160,Charlie Wi,64.55,2356583.0,365079
2009,132,0,22295,Darron Stiles,64.52,1240616.0,192276
2009,133,0,22621,Ben Curtis,64.45,1380507.0,214197
2009,134,0,10585,Scott McCarron,64.43,2425601.0,376467
2009,135,0,6539,Rick Price,64.37,1188617.0,184665
2009,136,0,20593,Greg Chalmers,64.32,2123927.0,330220
2009,137,0,23048,Eric Axley,64.31,1726666.0,268511
2009,138,0,22548,Patrick Sheehan,64.3,1154097.0,179477
2009,139,0,22961,David Mathis,64.29,2056568.0,319874
2009,140,0,30711,Colt Knost,64.28,1646054.0,256088
2009,141,0,26476,Chez Reavie,64.26,2102871.0,327258
2009,141,0,8845,Scott Sterling,64.26,1176782.0,183118
2009,143,0,20498,Briny Baird,64.23,2139695.0,333124
2009,144,0,25240,D.A. Points,64.22,2564148.0,399277
2009,145,0,25396,Kevin Na,64.21,2302519.0,358593
2009,145,0,2239,Scott Verplank,64.21,2422526.0,377292
2009,147,0,6012,Greg Kraft,64.2,1222164.0,190378
2009,148,0,20472,Alex Cejka,64.17,2110068.0,328817
2009,148,0,8075,Jerry Kelly,64.17,2339652.0,364619
2009,150,0,10733,Kent Jones,64.11,1800311.0,280807
2009,151,0,10809,Jim Furyk,64.09,1935645.0,301998
2009,151,0,27466,Spencer Levin,64.09,1968897.0,307196
2009,153,0,23718,Nathan Green,64.08,2761444.0,430914
2009,153,0,20634,Peter Lonard,64.08,2285087.0,356594
2009,155,0,21350,Ryuji Imada,64.06,2049757.0,319955
2009,155,0,24449,Parker McLachlin,64.06,1952687.0,304803
2009,157,0,23135,Tim Clark,64.05,1788103.0,279167
2009,157,0,10423,Mike Weir,64.05,2042552.0,318923
2009,159,0,23800,Bryce Molder,64.01,1674409.0,261577
2009,160,0,1577,Lee Janzen,63.97,1798839.0,281197
2009,161,0,6643,Paul Goydos,63.95,1959243.0,306386
2009,162,0,6251,Chris DiMarco,63.93,2612718.0,408659
2009,163,0,1941,Tom Pernice Jr.,63.92,2170874.0,339637
2009,164,0,12705,Cliff Kresge,63.88,2006739.0,314142
2009,165,0,28620,Aron Price,63.83,2256471.0,353512
2009,166,0,27649,Brandt Snedeker,63.81,1950622.0,305697
2009,167,0,27060,John Mallinger,63.73,2072895.0,325269
2009,168,0,8931,Glen Day,63.61,1873705.0,294558
2009,169,0,24503,Jeff Klauk,63.59,2569982.0,404138
2009,170,0,1320,Bob Estes,63.53,2039955.0,321098
2009,171,0,26668,Marc Turnesa,63.48,2123300.0,334460
2009,172,0,22348,Nick O'Hern,63.46,2521505.0,397344
2009,173,0,25190,Jeff Quinney,63.26,2053770.0,324644
2009,174,0,1677,Tom Lehman,63.17,1021385.0,161695
2009,175,0,1132,Mark Brooks,63.09,1147599.0,181898
2009,176,0,12602,Dean Wilson,62.92,2009758.0,319426
2009,177,0,30927,Brendon Todd,62.81,1378731.0,219504
2009,178,0,23983,Luke Donald,62.79,1801459.0,286887
2009,179,0,20127,Chris Riley,62.74,1971152.0,314190
2009,180,0,26420,Richard Johnson,62.59,2157605.0,344737
2009,181,0,1142,Bart Bryant,62.58,1549945.0,247657
2009,182,0,19846,Brian Gay,62.37,2425418.0,388847
2009,183,0,1329,Brad Faxon,61.91,1478638.0,238853
2009,184,0,1928,Corey Pavin,60.25,1499157.0,248839
2017,1,0,28237,Rory McIlroy,71.13,1222381.0,171859
2017,2,0,30925,Dustin Johnson,70.04,1960341.0,279899
2017,3,0,46970,Jon Rahm,69.61,2146366.0,308362
2017,4,0,36689,Brooks Koepka,69.37,2230775.0,321584
2017,5,0,27141,J.B. Holmes,69.07,2006525.0,290509
2017,6,0,29725,Tony Finau,68.96,2935340.0,425632
2017,7,0,32333,Kevin Tway,68.92,2394429.0,347419
2017,8,0,25804,Bubba Watson,68.9,1722151.0,249950
2017,9,0,46601,Trey Mullinax,68.86,2245144.0,326032
2017,10,0,34213,Grayson Murray,68.67,2721590.0,396300
2017,11,0,33448,Justin Thomas,68.6,2129826.0,310468
2017,12,0,28420,Ryan Brehm,68.45,2105490.0,307596
2017,13,0,32366,Kevin Chappell,68.42,2316915.0,338648
2017,14,0,27129,Luke List,68.36,2717097.0,397447
2017,15,0,35300,Andrew Loupe,68.34,1492777.0,218434
2017,16,0,46550,Brandon Hagy,68.26,2214815.0,324458
2017,17,0,46440,Smylie Kaufman,68.24,1989602.0,291539
2017,18,0,23320,Ryan Palmer,68.2,1596353.0,234071
2017,19,0,28089,Jason Day,68.04,1784027.0,262191
2017,19,0,21209,Sergio Garcia,68.04,1524781.0,224113
2017,21,0,28500,Martin Flores,68.01,2145287.0,315445
2017,22,0,29461,Jamie Lovemark,67.97,2523923.0,371356
2017,23,0,48081,Xander Schauffele,67.92,2424091.0,356892
2017,24,0,34046,Jordan Spieth,67.86,2228241.0,328365
2017,25,0,12716,Charley Hoffman,67.83,2943088.0,433890
2017,26,0,30944,Jason Kokrak,67.78,2614729.0,385742
2017,27,0,46732,Rick Lamb,67.74,1209931.0,178626
2017,28,0,23497,Tag Ridings,67.72,1573643.0,232380
2017,29,0,32839,Hideki Matsuyama,67.69,1898994.0,280558
2017,30,0,26300,Matt Jones,67.54,1625107.0,240628
2017,31,0,33948,Byeong Hun An,67.45,1791092.0,265558
2017,31,0,29518,Brendan Steele,67.45,2232320.0,330973
2017,33,0,27064,Jhonattan Vegas,67.44,2273698.0,337161
2017,34,0,24358,Robert Garrigus,67.33,1867569.0,277386
2017,35,0,31420,Anirban Lahiri,67.24,1881886.0,279857
2017,36,0,47959,Bryson DeChambeau,67.23,2333700.0,347106
2017,37,0,34360,Patrick Reed,67.21,2662527.0,396171
2017,38,0,48822,Sebastián Muñoz,67.19,1230025.0,183055
2017,39,0,22405,Justin Rose,67.18,1689091.0,251421
2017,40,0,30692,Scott Stallings,67.17,2164319.0,322221
2017,41,0,29720,Andres Gonzales,67.16,1775601.0,264386
2017,42,0,36699,Patrick Rodgers,67.14,2117222.0,315348
2017,43,0,24502,Adam Scott,67.11,1340880.0,199791
2017,44,0,46443,Brian Campbell,67.07,1278580.0,190630
2017,45,0,24140,Sean O'Hair,67.06,2214357.0,330197
2017,46,0,21961,Charles Howell III,67.0,2145283.0,320213
2017,47,0,31323,Gary Woodland,66.98,2173072.0,324454
2017,48,0,25818,Scott Piercy,66.96,1529522.0,228415
2017,49,0,28307,Matt Every,66.93,1911250.0,285554
2017,49,0,46501,Ollie Schniederjans,66.93,2553400.0,381521
2017,51,0,37455,Si Woo Kim,66.9,1879290.0,280911
2017,52,0,35450,Patrick Cantlay,66.86,1404576.0,210068
2017,52,0,1810,Phil Mickelson,66.86,2161596.0,323281
2017,52,0,34264,Hudson Swafford,66.86,2388871.0,357300
2017,55,0,37189,Harold Varner III,66.84,2699692.0,403898
2017,56,0,27974,Sung Kang,66.83,2586960.0,387085
2017,57,0,26331,Charl Schwartzel,66.81,1515894.0,226900
2017,58,0,22056,Cameron Percy,66.8,1732556.0,259354
2017,58,0,49771,J.T. Poston,66.8,2248621.0,336611
2017,60,0,28093,Miguel Angel Carballo,66.79,1329158.0,199020
2017,61,0,40009,Dominic Bozzelli,66.78,1691136.0,253231
2017,62,0,29974,Branden Grace,66.77,1481267.0,221851
2017,63,0,24781,Hunter Mahan,66.75,1831139.0,274320
2017,64,0,20229,Stewart Cink,66.74,2500265.0,374617
2017,65,0,35506,Mackenzie Hughes,66.67,2995750.0,449314
2017,65,0,27095,Nick Watney,66.67,2013123.0,301968
2017,67,0,25900,Lucas Glover,66.66,2650633.0,397615
2017,67,0,33461,Morgan Hoffmann,66.66,2559742.0,383997
2017,69,0,29420,Billy Horschel,66.63,2567735.0,385390
2017,70,0,35532,Tom Hoge,66.61,1204533.0,180844
2017,71,0,25686,Jason Dufner,66.6,2279924.0,342306
2017,72,0,39954,Cody Gribble,66.56,2172418.0,326380
2017,73,0,26329,Louis Oosthuizen,66.54,1627128.0,244540
2017,74,0,30191,Julián Etulain,66.51,1583448.0,238090
2017,75,0,40026,Daniel Berger,66.5,2196656.0,330347
2017,76,0,26851,Marc Leishman,66.44,2359208.0,355100
2017,76,0,27214,Kevin Streelman,66.44,2376162.0,357663
2017,78,0,33141,Keegan Bradley,66.42,2813824.0,423634
2017,79,0,33204,Shane Lowry,66.4,1158404.0,174458
2017,80,0,27436,Graham DeLaet,66.39,2200141.0,331391
2017,81,0,25191,Gonzalo Fernandez-Castaño,66.36,1360299.0,204978
2017,82,0,34021,Bud Cauley,66.34,2550305.0,384442
2017,83,0,25493,Nick Taylor,66.33,2548829.0,384254
2017,84,0,29289,S.Y. Noh,66.32,2309843.0,348270
2017,84,0,28252,Seamus Power,66.32,2107965.0,317835
2017,84,0,25632,Jimmy Walker,66.32,1573366.0,237249
2017,87,0,35891,Cameron Smith,66.24,2133957.0,322138
2017,88,0,33418,Shawn Stefani,66.21,1864590.0,281603
2017,88,0,34431,Robert Streb,66.21,2661653.0,402018
2017,90,0,34099,Harris English,66.2,2255566.0,340710
2017,91,0,23621,Rory Sabbatini,66.19,1674118.0,252921
2017,92,0,20157,Retief Goosen,66.09,1248564.0,188917
2017,93,0,39324,J.J. Spaun,66.06,2226063.0,337001
2017,94,0,23353,J.J. Henry,66.05,2312567.0,350102
2017,94,0,27936,Martin Laird,66.05,2175729.0,329421
2017,96,0,32102,Rickie Fowler,66.03,1993039.0,301842
2017,97,0,34098,Russell Henley,66.0,2698982.0,408960
2017,98,0,29485,Brett Stegmaier,65.99,1809763.0,274249
2017,99,0,30110,Kyle Stanley,65.97,2946341.0,446587
2017,100,0,26289,Boo Weekley,65.96,1877736.0,284661
2017,101,0,31557,Jim Herman,65.87,2015955.0,306064
2017,102,0,33122,Russell Knox,65.81,1719725.0,261334
2017,102,0,34409,David Lingmerth,65.81,2118065.0,321832
2017,104,0,27644,Brian Harman,65.8,2668121.0,405481
2017,104,0,30852,Ryo Ishikawa,65.8,1289786.0,196026
2017,106,0,35110,Brett Drewitt,65.78,1313832.0,199727
2017,106,0,28679,Fabián Gómez,65.78,1565047.0,237915
2017,108,0,32640,Troy Merritt,65.76,2104339.0,320006
2017,109,0,33120,Mark Anderson,65.66,1272959.0,193884
2017,109,0,25364,Paul Casey,65.66,2213711.0,337125
2017,109,0,47128,Richy Werenski,65.66,1859195.0,283135
2017,112,0,27895,Jonas Blixt,65.65,1809738.0,275671
2017,112,0,32448,James Hahn,65.65,2470038.0,376224
2017,114,0,35545,Blayne Barber,65.63,2017192.0,307369
2017,114,0,29223,Sam Saunders,65.63,1863477.0,283928
2017,116,0,25198,Francesco Molinari,65.62,1823762.0,277923
2017,117,0,39975,Michael Kim,65.61,2584925.0,393970
2017,117,0,29926,Danny Lee,65.61,2332063.0,355432
2017,119,0,31646,Emiliano Grillo,65.59,2034837.0,310257
2017,119,0,23108,Matt Kuchar,65.59,2368452.0,361110
2017,121,0,33413,Ben Martin,65.55,2133951.0,325552
2017,122,0,27649,Brandt Snedeker,65.54,1293492.0,197370
2017,123,0,20572,Rod Pampling,65.53,2029047.0,309627
2017,124,0,33399,Adam Hadwin,65.52,2396575.0,365805
2017,125,0,35879,Kelly Kraft,65.51,2010680.0,306904
2017,126,0,31202,William McGirt,65.45,2237705.0,341905
2017,127,0,32757,Patton Kizzire,65.42,2206323.0,337256
2017,128,0,31416,Derek Fathauer,65.38,1952929.0,298722
2017,129,0,29740,Brad Fritsch,65.36,1262357.0,193143
2017,129,0,34358,Jonathan Randolph,65.36,1551875.0,237422
2017,131,0,22046,Geoff Ogilvy,65.34,2050181.0,313791
2017,132,0,37454,Whee Kim,65.33,1913475.0,292875
2017,133,0,25834,Daniel Summerhays,65.28,2519215.0,385888
2017,134,0,24924,Bill Haas,65.26,2224894.0,340952
2017,135,0,23325,Vaughn Taylor,65.25,2324074.0,356156
2017,136,0,22371,Aaron Baddeley,65.23,1334598.0,204587
2017,137,0,30926,Chris Kirk,65.22,2101782.0,322267
2017,138,0,26499,Rafa Cabrera Bello,65.19,1420942.0,217953
2017,139,0,29479,Scott Brown,65.14,2416731.0,371027
2017,140,0,24361,Pat Perez,65.13,2243610.0,344476
2017,141,0,29908,C.T. Pan,65.12,2323285.0,356789
2017,142,0,29478,Kevin Kisner,65.08,2399843.0,368753
2017,143,0,34466,Peter Malnati,65.05,2226429.0,342253
2017,144,0,37278,Nicholas Lindheim,65.01,1316503.0,202508
2017,145,0,26951,Johnson Wagner,65.0,1723333.0,265133
2017,146,0,24024,Zach Johnson,64.99,2091847.0,321861
2017,147,0,27958,Ryan Blaum,64.93,2486214.0,382910
2017,148,0,29476,Kyle Reifers,64.9,2224305.0,342705
2017,149,0,27963,Chris Stroud,64.79,1501425.0,231721
2017,150,0,20472,Alex Cejka,64.78,1874456.0,289358
2017,151,0,6522,Ernie Els,64.76,1125153.0,173731
2017,152,0,28132,Tyrone Van Aswegen,64.74,2439948.0,376871
2017,153,0,29221,Webb Simpson,64.73,2571097.0,397230
2017,154,0,32150,Michael Thompson,64.72,1329604.0,205437
2017,155,0,25274,Steven Bowditch,64.7,1349882.0,208636
2017,156,0,25892,Steve Wheatcroft,64.66,1191994.0,184341
2017,157,0,26476,Chez Reavie,64.61,2501236.0,387135
2017,158,0,24846,Ricky Barnes,64.52,2309717.0,357977
2017,158,0,12510,Chad Campbell,64.52,2583915.0,400494
2017,160,0,27770,Camilo Villegas,64.47,1892219.0,293515
2017,161,0,32200,Roberto Castro,64.46,1605550.0,249070
2017,161,0,20593,Greg Chalmers,64.46,2021205.0,313548
2017,163,0,36801,Mark Hubbard,64.45,1860284.0,288619
2017,164,0,26596,Ryan Moore,64.42,1964426.0,304960
2017,165,0,19846,Brian Gay,64.34,2131512.0,331295
2017,166,0,24357,K.J. Choi,64.33,1632815.0,253834
2017,167,0,25396,Kevin Na,64.28,2003022.0,311595
2017,168,0,25345,Carl Pettersson,64.16,1547263.0,241142
2017,169,0,24138,Ian Poulter,64.1,1649989.0,257413
2017,170,0,27466,Spencer Levin,64.06,2017798.0,314972
2017,171,0,29222,Billy Hurley III,64.05,2073846.0,323781
2017,172,0,34174,John Huh,63.99,2291974.0,358187
2017,173,0,26758,David Hearn,63.98,2131808.0,333204
2017,174,0,20771,Steven Alker,63.97,1515446.0,236918
2017,175,0,25720,Chad Collins,63.88,1600269.0,250510
2017,176,0,25349,Tim Wilkinson,63.86,1380241.0,216132
2017,177,0,33419,Cameron Tringale,63.8,1950827.0,305795
2017,178,0,20104,Ken Duke,63.75,1777090.0,278769
2017,179,0,24507,Jason Bohn,63.69,1851481.0,290709
2017,180,0,23541,Ben Crane,63.41,2050321.0,323327
2017,181,0,40058,Zac Blair,63.31,2404928.0,379875
2017,182,0,25240,D.A. Points,63.29,1716916.0,271266
2017,183,0,19803,Ryan Armour,63.28,1455014.0,229935
2017,184,0,23983,Luke Donald,63.25,1279860.0,202342
2017,185,0,25572,Graeme McDowell,63.23,1454704.0,230074
2017,186,0,23800,Bryce Molder,63.13,1862471.0,295007
2017,187,0,31560,Brian Stuard,63.05,2030110.0,321992
2017,188,0,48084,Wesley Bryan,62.79,2284259.0,363802
2017,189,0,22986,Søren Kjeldsen,62.61,979407.0,156436
2017,190,0,10809,Jim Furyk,61.91,1251181.0,202090
2010,1,0,1249,John Daly,69.93,1533826.0,219333
2010,2,0,24358,Robert Garrigus,69.56,1991184.0,286259
2010,3,0,30925,Dustin Johnson,69.17,2034683.0,294172
2010,4,0,27141,J.B. Holmes,69.01,2826809.0,409618
2010,5,0,25804,Bubba Watson,68.77,2130656.0,309833
2010,6,0,27436,Graham DeLaet,68.52,2416375.0,352649
2010,7,0,23322,Brett Wetterich,68.45,1685670.0,246255
2010,8,0,20848,Ángel Cabrera,68.39,1647707.0,240938
2010,9,0,23349,Charles Warren,68.27,1735343.0,254198
2010,10,0,28500,Martin Flores,68.13,1995020.0,292840
2010,11,0,30946,Alex Prugh,68.0,2502597.0,368030
2010,12,0,1810,Phil Mickelson,67.99,1781793.0,262071
2010,13,0,27120,Troy Matteson,67.93,2463128.0,362584
2010,14,0,23788,D.J. Trahan,67.84,2571634.0,379057
2010,15,0,33419,Cameron Tringale,67.77,1397604.0,206213
2010,16,0,25818,Scott Piercy,67.7,2518734.0,372048
2010,17,0,28237,Rory McIlroy,67.6,1273080.0,188315
2010,18,0,12716,Charley Hoffman,67.53,2406722.0,356397
2010,19,0,22371,Aaron Baddeley,67.49,2713465.0,402067
2010,20,0,27936,Martin Laird,67.43,2485895.0,368649
2010,21,0,27095,Nick Watney,67.35,2147905.0,318921
2010,22,0,28475,Jeff Overton,67.31,2256017.0,335186
2010,23,0,22913,John Rollins,67.25,2351459.0,349679
2010,24,0,20850,Daniel Chopra,67.09,2051564.0,305790
2010,25,0,22056,Cameron Percy,67.06,1806125.0,269314
2010,26,0,1945,Kenny Perry,67.05,1733107.0,258479
2010,27,0,26881,Jarrod Lyle,67.04,1430027.0,213320
2010,28,0,23320,Ryan Palmer,67.03,2210224.0,329733
2010,29,0,6567,Vijay Singh,66.93,1811705.0,270705
2010,29,0,27330,Josh Teater,66.93,2817377.0,420937
2010,31,0,25562,Andres Romero,66.91,2225242.0,332578
2010,31,0,26392,Chris Wilson,66.91,1584215.0,236781
2010,33,0,27302,Garth Mulroy,66.9,1289887.0,192804
2010,34,0,23409,James Driscoll,66.83,2283432.0,341694
2010,35,0,20378,Mathias Grönberg,66.78,1558896.0,233448
2010,36,0,20070,Matt Bettencourt,66.77,2113374.0,316514
2010,36,0,28307,Matt Every,66.77,1559084.0,233493
2010,38,0,26851,Marc Leishman,66.73,2269849.0,340179
2010,38,0,23621,Rory Sabbatini,66.73,2044044.0,306298
2010,40,0,26289,Boo Weekley,66.72,2326398.0,348665
2010,41,0,23623,Bo Van Pelt,66.7,2697021.0,404362
2010,42,0,26679,Kevin Stadler,66.69,2182092.0,327191
2010,43,0,11123,Chris Couch,66.64,1795041.0,269375
2010,44,0,28089,Jason Day,66.62,2225434.0,334073
2010,45,0,1706,Davis Love III,66.53,2047365.0,307758
2010,46,0,21961,Charles Howell III,66.5,2746167.0,412981
2010,47,0,32102,Rickie Fowler,66.49,2542614.0,382433
2010,48,0,24140,Sean O'Hair,66.48,1991964.0,299635
2010,49,0,22122,Andrew McLardy,66.45,1342541.0,202028
2010,50,0,28158,Steve Marino,66.43,1907545.0,287133
2010,51,0,23548,Bill Lunde,66.36,2000803.0,301501
2010,51,0,24912,Will MacKenzie,66.36,2084732.0,314167
2010,53,0,20229,Stewart Cink,66.35,2015056.0,303694
2010,53,0,21959,Ted Purdy,66.35,2272465.0,342487
2010,55,0,27797,Derek Lamely,66.32,1959507.0,295482
2010,56,0,21949,Joe Ogilvie,66.31,2620088.0,395106
2010,57,0,12782,Tim Herron,66.3,2125160.0,320542
2010,58,0,24781,Hunter Mahan,66.29,2063604.0,311289
2010,59,0,28780,Nicholas Thompson,66.28,2337513.0,352659
2010,60,0,24502,Adam Scott,66.26,1559831.0,235410
2010,61,0,25900,Lucas Glover,66.19,1807682.0,273115
2010,61,0,20157,Retief Goosen,66.19,1656251.0,250213
2010,61,0,20691,Greg Owen,66.19,1861555.0,281245
2010,64,0,20105,Jeff Gove,66.17,1342578.0,202888
2010,64,0,26695,Michael Letzig,66.17,2447825.0,369927
2010,64,0,27214,Kevin Streelman,66.17,2451865.0,370541
2010,67,0,20686,Jeev Milkha Singh,66.16,1618046.0,244557
2010,68,0,26300,Matt Jones,66.13,2423946.0,366523
2010,69,0,6621,Joe Durant,66.12,1761499.0,266403
2010,70,0,24925,Jonathan Byrd,66.11,2524318.0,381817
2010,70,0,21209,Sergio Garcia,66.11,1067824.0,161526
2010,70,0,8375,Paul Stankowski,66.11,1634448.0,247249
2010,73,0,25892,Steve Wheatcroft,66.07,1756142.0,265802
2010,74,0,23353,J.J. Henry,66.04,2403900.0,364019
2010,74,0,1707,Steve Lowery,66.04,1706528.0,258389
2010,76,0,12714,Chris Tidland,66.03,2055800.0,311360
2010,77,0,27963,Chris Stroud,66.01,2180198.0,330261
2010,78,0,20574,Mathew Goggin,65.98,2310571.0,350197
2010,79,0,20098,Stuart Appleby,65.97,2716182.0,411733
2010,80,0,27613,David Lutterus,65.95,1700619.0,257875
2010,81,0,32640,Troy Merritt,65.91,2340687.0,355154
2010,81,0,26596,Ryan Moore,65.91,1874494.0,284394
2010,83,0,23307,Roger Tambellini,65.88,1883697.0,285909
2010,84,0,25364,Paul Casey,65.87,1386756.0,210539
2010,84,0,24924,Bill Haas,65.87,2261622.0,343365
2010,86,0,20663,Brenden Pappas,65.86,1653295.0,251028
2010,86,0,26287,Roland Thatcher,65.86,2053765.0,311851
2010,88,0,24361,Pat Perez,65.83,2516369.0,382235
2010,89,0,29910,Blake Adams,65.79,2304195.0,350232
2010,89,0,20645,John Senden,65.79,2620474.0,398300
2010,91,0,25632,Jimmy Walker,65.78,2116962.0,321847
2010,92,0,27933,John Merrick,65.77,2819845.0,428711
2010,93,0,8725,Tom Gillis,65.75,2709795.0,412138
2010,94,0,23325,Vaughn Taylor,65.7,2370127.0,360763
2010,95,0,23638,Brendon de Jonge,65.68,2732815.0,416074
2010,96,0,1313,Steve Elkington,65.65,1748446.0,266334
2010,97,0,20766,Padraig Harrington,65.64,1333224.0,203109
2010,98,0,22046,Geoff Ogilvy,65.63,1516761.0,231104
2010,99,0,10585,Scott McCarron,65.6,2484211.0,378683
2010,100,0,31560,Brian Stuard,65.53,2154905.0,328837
2010,101,0,23108,Matt Kuchar,65.51,2286831.0,349060
2010,102,0,22946,Henrik Bjornstad,65.5,1773285.0,270751
2010,103,0,6595,Kevin Sutherland,65.42,2310571.0,353169
2010,104,0,24663,Y.E. Yang,65.41,1794095.0,274281
2010,105,0,28087,Kris Blanks,65.39,2193541.0,335449
2010,105,0,9011,David Duval,65.39,1628859.0,249103
2010,107,0,1161,Mark Calcavecchia,65.35,991414.0,151700
2010,108,0,24490,George McNeill,65.32,2113024.0,323504
2010,108,0,26301,James Nitties,65.32,2420422.0,370554
2010,108,0,29221,Webb Simpson,65.32,2781364.0,425834
2010,111,0,27770,Camilo Villegas,65.31,1725426.0,264200
2010,112,0,25345,Carl Pettersson,65.3,2492454.0,381703
2010,113,0,10425,Jay Williamson,65.25,1858460.0,284837
2010,114,0,20572,Rod Pampling,65.24,2070341.0,317347
2010,115,0,23613,Rich Barcelo,65.22,1765278.0,270683
2010,116,0,24846,Ricky Barnes,65.2,2485300.0,381163
2010,117,0,10885,Robert Allenby,65.14,1868811.0,286881
2010,118,0,12705,Cliff Kresge,65.13,1353384.0,207799
2010,119,0,1724,Jeff Maggert,65.12,1907962.0,293000
2010,119,0,22405,Justin Rose,65.12,2147196.0,329709
2010,121,0,1766,Billy Mayfair,65.06,1953759.0,300294
2010,122,0,6522,Ernie Els,65.04,1678164.0,258035
2010,123,0,21731,Freddie Jacobson,65.03,2346040.0,360781
2010,124,0,12510,Chad Campbell,65.0,2461141.0,378658
2010,125,0,12652,Cameron Beckman,64.98,1794417.0,276147
2010,125,0,8537,J.P. Hayes,64.98,1991405.0,306456
2010,127,0,26882,Michael Sim,64.95,1598105.0,246045
2010,127,0,21878,Mark Wilson,64.95,2364957.0,364147
2010,129,0,1577,Lee Janzen,64.94,2098669.0,323192
2010,130,0,27466,Spencer Levin,64.9,2943371.0,453507
2010,131,0,1116,Michael Bradley,64.89,2031063.0,313004
2010,132,0,2206,David Toms,64.87,2106490.0,324737
2010,133,0,7867,Woody Austin,64.82,2478922.0,382428
2010,134,0,23541,Ben Crane,64.8,2024108.0,312366
2010,135,0,27060,John Mallinger,64.78,1938993.0,299309
2010,136,0,20127,Chris Riley,64.77,1926979.0,297489
2010,136,0,32617,Jerod Turner,64.77,1214996.0,187598
2010,138,0,28620,Aron Price,64.74,1865738.0,288176
2010,139,0,22293,Heath Slocum,64.71,2170068.0,335336
2010,140,0,24138,Ian Poulter,64.7,1039597.0,160688
2010,141,0,25686,Jason Dufner,64.63,2049366.0,317090
2010,142,0,1320,Bob Estes,64.62,2117630.0,327684
2010,142,0,7749,Brett Quigley,64.62,2586783.0,400316
2010,144,0,12755,Vance Veazey,64.61,1428107.0,221036
2010,145,0,24024,Zach Johnson,64.58,2275319.0,352325
2010,145,0,20436,Garrett Willis,64.58,2094599.0,324346
2010,147,0,25240,D.A. Points,64.57,2355915.0,364878
2010,148,0,6251,Chris DiMarco,64.55,2310351.0,357906
2010,148,0,6527,Steve Stricker,64.55,1699221.0,263246
2010,150,0,26951,Johnson Wagner,64.52,2203060.0,341452
2010,151,0,21753,Brian Davis,64.5,2622062.0,406530
2010,152,0,6515,Shaun Micheel,64.49,1590597.0,246660
2010,152,0,1948,Tim Petrovic,64.49,2786997.0,432130
2010,154,0,24357,K.J. Choi,64.48,1822522.0,282647
2010,155,0,24227,Justin Bolli,64.46,1247870.0,193590
2010,155,0,23673,Michael Connell,64.46,2309253.0,358219
2010,157,0,8075,Jerry Kelly,64.37,2411687.0,374654
2010,158,0,6004,Stephen Ames,64.36,2065247.0,320910
2010,159,0,12602,Dean Wilson,64.31,1421395.0,221025
2010,160,0,20498,Briny Baird,64.29,2373558.0,369198
2010,161,0,20160,Charlie Wi,64.28,2648804.0,412083
2010,162,0,24507,Jason Bohn,64.26,2160430.0,336212
2010,163,0,1797,Rocco Mediate,64.23,1804839.0,280987
2010,164,0,1619,Skip Kendall,64.19,1448994.0,225730
2010,165,0,29285,Brent Delahoussaye,64.15,1393337.0,217202
2010,166,0,21350,Ryuji Imada,64.04,2503484.0,390928
2010,167,0,20593,Greg Chalmers,64.0,2543822.0,397489
2010,168,0,27649,Brandt Snedeker,63.98,2225314.0,347838
2010,169,0,6514,Kevin Johnson,63.96,1438998.0,224982
2010,170,0,2239,Scott Verplank,63.83,1678539.0,262988
2010,171,0,10860,Justin Leonard,63.77,2191258.0,343598
2010,172,0,6012,Greg Kraft,63.69,1141105.0,179178
2010,173,0,1941,Tom Pernice Jr.,63.68,1719480.0,270024
2010,174,0,25396,Kevin Na,63.66,2250766.0,353541
2010,175,0,23718,Nathan Green,63.62,2404699.0,378004
2010,176,0,7457,Steve Flesch,63.61,1868083.0,293687
2010,176,0,23800,Bryce Molder,63.61,2140464.0,336476
2010,178,0,20472,Alex Cejka,63.56,1966842.0,309432
2010,179,0,10809,Jim Furyk,63.38,1759947.0,277665
2010,180,0,25720,Chad Collins,63.34,2225516.0,351358
2010,181,0,22621,Ben Curtis,63.3,1961451.0,309880
2010,181,0,8385,Omar Uresti,63.3,1772486.0,280008
2010,183,0,6643,Paul Goydos,63.27,1905654.0,301206
2010,184,0,26420,Richard Johnson,63.26,2160111.0,341455
2010,185,0,23135,Tim Clark,63.09,1996493.0,316464
2010,186,0,25190,Jeff Quinney,63.0,2336773.0,370945
2010,187,0,22378,Trevor Immelman,62.98,1246101.0,197854
2010,188,0,23983,Luke Donald,62.78,1529644.0,243644
2010,189,0,7363,Craig Bowden,62.6,1384159.0,221121
2010,190,0,10423,Mike Weir,62.34,1139870.0,182850
2010,191,0,19846,Brian Gay,62.21,2368759.0,380773
2010,192,0,1329,Brad Faxon,61.93,1350329.0,218031
2019,1,0,46601,Trey Mullinax,70.03,2039559.0,291253
2019,2,0,25804,Bubba Watson,69.79,1636865.0,234552
2019,3,0,52372,Cameron Champ,69.76,2213524.0,317287
