YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
1989,66,1,1060,Dave Barr,4,305,0
1989,66,1,1093,Ronnie Black,4,281,0
1989,66,1,1096,Phil Blackmar,4,270,0
1989,66,1,1303,Bob Eastwood,4,275,0
1989,66,1,1320,Bob Estes,4,228,0
1989,66,1,1329,Brad Faxon,4,294,0
1989,66,1,1559,Hale Irwin,4,210,0
1989,66,1,1571,Barry Jaeckel,4,204,0
1989,66,1,1614,Jack Kay Jr.,4,235,0
1989,66,1,1633,Tom Kite,4,265,0
1989,66,1,1662,Greg Ladehoff,4,243,0
1989,66,1,1685,J.L. Lewis,4,150,0
1989,66,1,1701,Bob Lohr,4,311,0
1989,66,1,1715,Mark Lye,4,299,0
1989,66,1,1725,John Mahaffey,4,323,0
1989,66,1,1797,Rocco Mediate,4,339,0
1989,66,1,1925,Jerry Pate,4,164,0
1989,66,1,1975,Tom Purtzer,4,265,0
1989,66,1,2010,Loren Roberts,4,377,0
1989,66,1,2049,Gene Sauers,4,273,0
1989,66,1,2067,Ted Schulz,4,351,0
1989,66,1,2087,Don Shirey Jr.,4,256,0
1989,66,1,2148,Ray Stewart,4,208,0
1989,66,1,2159,Curtis Strange,4,246,0
1989,66,1,2190,Doug Tewell,4,269,0
1989,66,1,2201,Jim Thorpe,4,249,0
1989,66,1,2223,Bob Tway,4,293,0
1989,66,1,2242,Lanny Wadkins,4,278,0
1989,95,3,1006,John Adams,3,283,0
1989,95,3,1024,Billy Andrade,3,293,0
1989,95,3,1042,Paul Azinger,3,287,0
1989,95,3,1061,Ray Barr Jr.,3,207,0
1989,95,3,1106,Jim Booros,3,266,0
1989,95,3,1203,Russ Cochran,3,272,0
1989,95,3,1306,David Edwards,3,298,0
1989,95,3,1331,Rick Fehr,3,228,0
1989,95,3,1374,Robin Freeman,3,253,0
1989,95,3,1378,David Frost,3,292,0
1989,95,3,1435,Wayne Grady,3,270,0
1989,95,3,1448,Tony Grimes,3,228,0
1989,95,3,1469,Dan Halldorson,3,269,0
1989,95,3,6284,Jim Hallet,3,357,0
1989,95,3,1550,Ed Humenik,3,244,0
1989,95,3,1553,John Huston,3,282,0
1989,95,3,1771,Blaine McCallister,3,318,0
1989,95,3,1777,John McComish,3,268,0
1989,95,3,1941,Tom Pernice Jr.,3,194,0
1989,95,3,1958,Dan Pohl,3,240,0
1989,95,3,1968,Nick Price,3,312,0
1989,95,3,2090,Tom Sieckmann,3,254,0
1989,95,3,2094,Tony Sills,3,271,0
1989,95,3,2095,Larry Silveira,3,242,0
1989,95,3,2118,J.C. Snead,3,277,0
1989,95,3,2225,Howard Twitty,3,295,0
1989,95,3,2241,Bobby Wadkins,3,331,0
1989,95,3,2322,Richard Zokol,3,243,0
1989,123,7,1030,Isao Aoki,2,178,0
1989,123,7,1072,Chip Beck,2,245,0
1989,123,7,1112,Charlie Bowles,2,186,0
1989,123,7,1132,Mark Brooks,2,280,0
1989,123,7,1150,George Burns,2,188,0
1989,123,7,1156,Curt Byrum,2,321,0
1989,123,7,1201,Lennie Clements,2,259,0
1989,123,7,1235,Ben Crenshaw,2,252,0
1989,123,7,1261,Jay Delsing,2,194,0
1989,123,7,1307,Joel Edwards,2,220,0
1989,123,7,1326,Nick Faldo,2,196,0
1989,123,7,1355,Raymond Floyd,2,178,0
1989,123,7,1569,Peter Jacobsen,2,277,0
1989,123,7,1626,Karl Kimball,2,163,0
1989,123,7,1682,Wayne Levi,2,281,0
1989,123,7,1717,Sandy Lyle,2,183,0
1989,123,7,1783,Mark McCumber,2,216,0
1989,123,7,1790,Pat McGowan,2,294,0
1989,123,7,1813,Mike Miles,2,212,0
1989,123,7,1823,Larry Mize,2,299,0
1989,123,7,1864,Larry Nelson,2,186,0
1989,123,7,1876,Greg Norman,2,206,0
1989,123,7,1887,Mark O'Meara,2,275,0
1989,123,7,1891,David Ogrin,2,291,0
1989,123,7,1928,Corey Pavin,2,309,0
1989,123,7,1960,Don Pooley,2,249,0
1989,123,7,1992,Don Reese,2,283,0
1989,123,7,1996,Mike Reid,2,232,0
1989,123,7,2167,Mike Sullivan,2,255,0
1989,123,7,2185,Lance Ten Broeck,2,252,0
1989,123,7,2186,Brian Tennyson,2,327,0
1989,123,7,2196,Robert Thompson,2,228,0
1989,123,7,2239,Scott Verplank,2,273,0
1989,123,7,2256,Tom Watson,2,200,0
1989,123,7,2261,Doug Weaver,2,208,0
1989,158,16,1033,George Archer,1,233,0
1989,158,16,1086,Roy Biancalana,1,208,0
1989,158,16,1154,Bill Buttner,1,264,0
1989,158,16,1168,David Canipe,1,291,0
1989,158,16,1248,Rick Dalpos,1,216,0
1989,158,16,1346,Ed Fiori,1,341,0
1989,158,16,1443,Hubert Green,1,245,0
1989,158,16,1495,Morris Hatalsky,1,212,0
1989,158,16,1510,Nolan Henke,1,220,0
1989,158,16,1557,John Inman,1,279,0
1989,158,16,1639,Kenny Knox,1,357,0
1989,158,16,1641,Gary Koch,1,227,0
1989,158,16,1736,Roger Maltbie,1,253,0
1989,158,16,1877,Tim Norris,1,275,0
1989,158,16,1935,Calvin Peete,1,183,0
1989,158,16,1952,Billy Pierot,1,208,0
1989,158,16,2007,Larry Rinker,1,285,0
1989,158,16,2099,Scott Simpson,1,236,0
1989,158,16,2222,Billy Tuten,1,222,0
1989,158,16,2224,Greg Twiggs,1,256,0
1989,158,16,2267,D.A. Weibring,1,240,0
1989,158,16,2294,Willie Wood,1,169,0
1993,1,0,1249,John Daly,14,247,0
1993,2,0,1706,Davis Love III,13,335,0
1993,3,0,1550,Ed Humenik,12,333,0
1993,4,0,1096,Phil Blackmar,11,317,0
1993,4,0,1261,Jay Delsing,11,345,0
1993,6,0,1203,Russ Cochran,10,325,0
1993,6,0,6332,Neal Lancaster,10,358,0
1993,6,0,6090,Jim McGovern,10,403,0
1993,6,0,2049,Gene Sauers,10,328,0
1993,10,0,1143,Brad Bryant,9,361,0
1993,10,0,1200,Keith Clearwater,9,362,0
1993,10,0,6128,Steve Lamontagne,9,338,0
1993,10,0,1723,Andrew Magee,9,265,0
1993,10,0,2033,Dave Rummells,9,284,0
1993,10,0,2090,Tom Sieckmann,9,347,0
1993,16,0,1098,Jay Don Blake,8,274,0
1993,16,0,1226,Fred Couples,8,243,0
1993,16,0,1320,Bob Estes,8,323,0
1993,16,0,1408,Kelly Gibson,8,353,0
1993,16,0,1468,Gary Hallberg,8,305,0
1993,16,0,1569,Peter Jacobsen,8,272,0
1993,16,0,1677,Tom Lehman,8,320,0
1993,16,0,1707,Steve Lowery,8,361,0
1993,16,0,1837,Gil Morgan,8,292,0
1993,16,0,2224,Greg Twiggs,8,314,0
1993,26,0,1006,John Adams,7,321,0
1993,26,0,6197,Michael Allen,7,282,0
1993,26,0,6006,JC Anderson,7,268,0
1993,26,0,1072,Chip Beck,7,310,0
1993,26,0,6086,Russell Beiersdorf,7,344,0
1993,26,0,1093,Ronnie Black,7,313,0
1993,26,0,1161,Mark Calcavecchia,7,319,0
1993,26,0,6034,Marco Dawson,7,365,0
1993,26,0,1323,Brad Fabel,7,287,0
1993,26,0,6575,Dudley Hart,7,313,0
1993,26,0,6617,Brian Henninger,7,310,0
1993,26,0,1682,Wayne Levi,7,261,0
1993,26,0,1724,Jeff Maggert,7,295,0
1993,26,0,2135,Mike Standly,7,321,0
1993,26,0,2214,Kirk Triplett,7,322,0
1993,26,0,2217,Dennis Trixler,7,288,0
1993,26,0,2255,Denis Watson,7,216,0
1993,26,0,2279,Mark Wiebe,7,307,0
1993,26,0,2321,Fuzzy Zoeller,7,245,0
1993,45,0,1116,Michael Bradley,6,271,0
1993,45,0,7569,Mark Carnevale,6,346,0
1993,45,0,1185,Brandel Chamblee,6,283,0
1993,45,0,1284,Mike Donald,6,313,0
1993,45,0,1313,Steve Elkington,6,287,0
1993,45,0,1549,Mike Hulbert,6,342,0
1993,45,0,1690,Bruce Lietzke,6,175,0
1993,45,0,1810,Phil Mickelson,6,244,0
1993,45,0,1846,Jodie Mudd,6,209,0
1993,45,0,1890,Brett Ogle,6,199,0
1993,45,0,1975,Tom Purtzer,6,200,0
1993,45,0,2101,Joey Sindelar,6,247,0
1993,45,0,10795,Neale Smith,6,196,0
1993,45,0,2131,Mike Springer,6,286,0
1993,45,0,2159,Curtis Strange,6,277,0
1993,60,0,1024,Billy Andrade,5,327,0
1993,60,0,1042,Paul Azinger,5,270,0
1993,60,0,1060,Dave Barr,5,326,0
1993,60,0,1157,Tom Byrum,5,259,0
1993,60,0,1235,Ben Crenshaw,5,235,0
1993,60,0,1288,Ed Dougherty,5,391,0
1993,60,0,1331,Rick Fehr,5,331,0
1993,60,0,1361,Dan Forsman,5,289,0
1993,60,0,6643,Paul Goydos,5,330,0
1993,60,0,1457,Jay Haas,5,376,0
1993,60,0,1577,Lee Janzen,5,318,0
1993,60,0,1607,Brian Kamm,5,291,0
1993,60,0,1659,Massy Kuramoto,5,194,0
1993,60,0,1736,Roger Maltbie,5,197,0
1993,60,0,1823,Larry Mize,5,263,0
1993,60,0,1938,David Peoples,5,290,0
1993,60,0,8759,Tad Rhyan,5,272,0
1993,60,0,2007,Larry Rinker,5,253,0
1993,60,0,2133,Craig Stadler,5,266,0
1993,60,0,2146,Payne Stewart,5,326,0
1993,60,0,2206,David Toms,5,299,0
1993,60,0,2225,Howard Twitty,5,306,0
1993,60,0,2322,Richard Zokol,5,253,0
1993,83,0,1035,Tommy Armour III,4,190,0
1993,83,0,1132,Mark Brooks,4,319,0
1993,83,0,1191,Barry Cheesman,4,297,0
1993,83,0,1218,Jeff Cook,4,280,0
1993,83,0,1248,Rick Dalpos,4,249,0
1993,83,0,1329,Brad Faxon,4,286,0
1993,83,0,1346,Ed Fiori,4,331,0
1993,83,0,6058,John Flannery,4,361,0
1993,83,0,1385,Jim Gallagher Jr.,4,318,0
1993,83,0,1418,Bill Glasson,4,276,0
1993,83,0,1444,Ken Green,4,224,0
1993,83,0,6284,Jim Hallet,4,317,0
1993,83,0,1533,P.H. Horgan III,4,301,0
1993,83,0,1553,John Huston,4,386,0
1993,83,0,6012,Greg Kraft,4,243,0
1993,83,0,1766,Billy Mayfair,4,368,0
1993,83,0,1926,Steve Pate,4,303,0
1993,83,0,1930,Eddie Pearce,4,219,0
1993,83,0,1945,Kenny Perry,4,309,0
1993,83,0,1958,Dan Pohl,4,188,0
1993,83,0,1971,Dillard Pruitt,4,300,0
1993,83,0,2185,Lance Ten Broeck,4,337,0
1993,83,0,2218,Ted Tryba,4,338,0
1993,83,0,2241,Bobby Wadkins,4,224,0
1993,83,0,2246,Duffy Waldorf,4,283,0
1993,83,0,2256,Tom Watson,4,185,0
1993,109,0,1014,Fulton Allem,3,302,0
1993,109,0,1201,Lennie Clements,3,276,0
1993,109,0,10195,Tim Conley,3,217,0
1993,109,0,1219,John Cook,3,287,0
1993,109,0,1282,Trevor Dodds,3,284,0
1993,109,0,1381,Fred Funk,3,403,0
1993,109,0,1388,Robert Gamez,3,278,0
1993,109,0,6566,Jaime Gomez,3,300,0
1993,109,0,1469,Dan Halldorson,3,276,0
1993,109,0,1510,Nolan Henke,3,321,0
1993,109,0,1527,Scott Hoch,3,318,0
1993,109,0,1564,David Jackson,3,307,0
1993,109,0,10207,Jimmy Johnston,3,241,0
1993,109,0,1761,Len Mattiace,3,269,0
1993,109,0,1797,Rocco Mediate,3,299,0
1993,109,0,1887,Mark O'Meara,3,306,0
1993,109,0,1968,Nick Price,3,216,0
1993,109,0,6136,Mike Schuchart,3,246,0
1993,109,0,2111,Mike Smith,3,308,0
1993,109,0,2170,Hal Sutton,3,287,0
1993,109,0,2180,Harry Taylor,3,301,0
1993,109,0,2242,Lanny Wadkins,3,248,0
1993,109,0,2298,Jim Woodward,3,192,0
1993,132,0,1068,Andy Bean,2,228,0
1993,132,0,6124,Patrick Burke,2,193,0
1993,132,0,1197,Bobby Clampett,2,183,0
1993,132,0,1307,Joel Edwards,2,318,0
1993,132,0,6599,John Elliott,2,267,0
1993,132,0,1374,Robin Freeman,2,314,0
1993,132,0,1378,David Frost,2,237,0
1993,132,0,1414,Bob Gilder,2,263,0
1993,132,0,1475,Donnie Hammond,2,296,0
1993,132,0,5319,Gene Jones,2,195,0
1993,132,0,1633,Tom Kite,2,220,0
1993,132,0,1648,Billy Kratzert,2,175,0
1993,132,0,1715,Mark Lye,2,238,0
1993,132,0,1755,Dick Mast,2,301,0
1993,132,0,1783,Mark McCumber,2,267,0
1993,132,0,8045,Perry Moss,2,305,0
1993,132,0,1849,Bill Murchison,2,183,0
1993,132,0,1920,Craig Parry,2,244,0
1993,132,0,1928,Corey Pavin,2,315,0
1993,132,0,2067,Ted Schulz,2,330,0
1993,132,0,2099,Scott Simpson,2,268,0
1993,132,0,2100,Tim Simpson,2,298,0
1993,132,0,2104,Jeff Sluman,2,336,0
1993,132,0,2294,Willie Wood,2,267,0
1993,132,0,6589,Jeff Woodland,2,264,0
1993,132,0,2303,Robert Wrenn,2,285,0
1993,158,0,1049,Ian Baker-Finch,1,206,0
1993,158,0,6691,Greg Cesario,1,216,0
1993,158,0,1196,Brian Claar,1,375,0
1993,158,0,6247,David Delong,1,175,0
1993,158,0,6144,John Dowdall,1,179,0
1993,158,0,1390,Buddy Gardner,1,225,0
1993,158,0,1435,Wayne Grady,1,172,0
1993,158,0,1443,Hubert Green,1,187,0
1993,158,0,6044,Scott Gump,1,327,0
1993,158,0,1495,Morris Hatalsky,1,207,0
1993,158,0,1557,John Inman,1,346,0
1993,158,0,1559,Hale Irwin,1,222,0
1993,158,0,1619,Skip Kendall,1,343,0
1993,158,0,1725,John Mahaffey,1,253,0
1993,158,0,1771,Blaine McCallister,1,303,0
1993,158,0,1864,Larry Nelson,1,188,0
1993,158,0,1876,Greg Norman,1,184,0
1993,158,0,1934,Dave Peege,1,191,0
1993,158,0,1946,Peter Persons,1,320,0
1993,158,0,2010,Loren Roberts,1,324,0
1993,158,0,2245,Grant Waite,1,305,0
1993,158,0,2267,D.A. Weibring,1,247,0
1994,1,0,1706,Davis Love III,18,326,0
1994,2,0,1132,Mark Brooks,13,389,0
1994,2,0,2135,Mike Standly,13,338,0
1994,4,0,1388,Robert Gamez,12,268,0
1994,5,0,1374,Robin Freeman,11,323,0
1994,6,0,6197,Michael Allen,10,346,0
1994,6,0,1161,Mark Calcavecchia,10,289,0
1994,6,0,1261,Jay Delsing,10,308,0
1994,6,0,1468,Gary Hallberg,10,273,0
1994,6,0,1510,Nolan Henke,10,282,0
1994,6,0,1549,Mike Hulbert,10,364,0
1994,6,0,1677,Tom Lehman,10,270,0
1994,13,0,12661,Todd Barranger,9,237,0
1994,13,0,1096,Phil Blackmar,9,233,0
1994,13,0,6214,Guy Boros,9,331,0
1994,13,0,1408,Kelly Gibson,9,334,0
1994,13,0,1475,Donnie Hammond,9,288,0
1994,13,0,12660,Jesper Parnevik,9,200,0
1994,13,0,1971,Dillard Pruitt,9,313,0
1994,13,0,6567,Vijay Singh,9,246,0
1994,13,0,2133,Craig Stadler,9,245,0
1994,22,0,1060,Dave Barr,8,329,0
1994,22,0,6809,Bob Burns,8,250,0
1994,22,0,1201,Lennie Clements,8,302,0
1994,22,0,6128,Steve Lamontagne,8,281,0
1994,22,0,1837,Gil Morgan,8,212,0
1994,22,0,6657,Steve Rintoul,8,285,0
1994,22,0,2095,Larry Silveira,8,277,0
1994,22,0,8375,Paul Stankowski,8,281,0
1994,22,0,2206,David Toms,8,327,0
1994,22,0,2218,Ted Tryba,8,391,0
1994,32,0,1143,Brad Bryant,7,393,0
1994,32,0,7569,Mark Carnevale,7,299,0
1994,32,0,1203,Russ Cochran,7,332,0
1994,32,0,6034,Marco Dawson,7,308,0
1994,32,0,8931,Glen Day,7,333,0
1994,32,0,6058,John Flannery,7,337,0
1994,32,0,1444,Ken Green,7,297,0
1994,32,0,6575,Dudley Hart,7,279,0
1994,32,0,8337,Mike Heinen,7,277,0
1994,32,0,1527,Scott Hoch,7,312,0
1994,32,0,1724,Jeff Maggert,7,300,0
1994,32,0,6350,Bob May,7,281,0
1994,32,0,6140,Sean Murphy,7,311,0
1994,32,0,1887,Mark O'Meara,7,325,0
1994,32,0,1968,Nick Price,7,189,0
1994,32,0,2131,Mike Springer,7,281,0
1994,32,0,7101,Dave Stockton Jr.,7,309,0
1994,32,0,6527,Steve Stricker,7,329,0
1994,32,0,2201,Jim Thorpe,7,273,0
1994,32,0,2225,Howard Twitty,7,310,0
1994,32,0,6791,Mark Wurtz,7,289,0
1994,53,0,1116,Michael Bradley,6,309,0
1994,53,0,1156,Curt Byrum,6,295,0
1994,53,0,1320,Bob Estes,6,322,0
1994,53,0,1330,David Feherty,6,230,0
1994,53,0,1361,Dan Forsman,6,243,0
1994,53,0,6617,Brian Henninger,6,223,0
1994,53,0,1553,John Huston,6,287,0
1994,53,0,1607,Brian Kamm,6,326,0
1994,53,0,6332,Neal Lancaster,6,325,0
1994,53,0,1682,Wayne Levi,6,294,0
1994,53,0,1707,Steve Lowery,6,327,0
1994,53,0,6090,Jim McGovern,6,344,0
1994,53,0,1810,Phil Mickelson,6,209,0
1994,53,0,1890,Brett Ogle,6,200,0
1994,53,0,1927,Dennis Paulson,6,283,0
1994,53,0,1975,Tom Purtzer,6,230,0
1994,53,0,2067,Ted Schulz,6,285,0
1994,53,0,2246,Duffy Waldorf,6,290,0
1994,53,0,2256,Tom Watson,6,186,0
1994,72,0,1006,John Adams,5,297,0
1994,72,0,1024,Billy Andrade,5,303,0
1994,72,0,1098,Jay Don Blake,5,308,0
1994,72,0,6609,Rob Boldt,5,203,0
1994,72,0,1133,Billy Ray Brown,5,200,0
1994,72,0,1226,Fred Couples,5,160,0
1994,72,0,1266,Clark Dennis,5,355,0
1994,72,0,6251,Chris DiMarco,5,311,0
1994,72,0,1381,Fred Funk,5,376,0
1994,72,0,1385,Jim Gallagher Jr.,5,294,0
1994,72,0,1418,Bill Glasson,5,264,0
1994,72,0,1457,Jay Haas,5,351,0
1994,72,0,1824,Yoshinori Mizumaki,5,219,0
1994,72,0,1938,David Peoples,5,315,0
1994,72,0,10213,Dicky Pride,5,253,0
1994,72,0,2049,Gene Sauers,5,281,0
1994,72,0,2099,Scott Simpson,5,247,0
1994,72,0,6591,Rocky Walcher,5,231,0
1994,72,0,2303,Robert Wrenn,5,187,0
1994,91,0,1072,Chip Beck,4,295,0
1994,91,0,6020,Steve Brodie,4,303,0
1994,91,0,1139,Olin Browne,4,327,0
1994,91,0,1200,Keith Clearwater,4,328,0
1994,91,0,1331,Rick Fehr,4,272,0
1994,91,0,1495,Morris Hatalsky,4,274,0
1994,91,0,1557,John Inman,4,339,0
1994,91,0,6012,Greg Kraft,4,300,0
1994,91,0,1690,Bruce Lietzke,4,206,0
1994,91,0,1701,Bob Lohr,4,321,0
1994,91,0,1864,Larry Nelson,4,207,0
1994,91,0,1876,Greg Norman,4,201,0
1994,91,0,1891,David Ogrin,4,319,0
1994,91,0,2033,Dave Rummells,4,354,0
1994,91,0,2100,Tim Simpson,4,322,0
1994,91,0,2104,Jeff Sluman,4,320,0
1994,91,0,2167,Mike Sullivan,4,257,0
1994,91,0,2170,Hal Sutton,4,344,0
1994,91,0,2214,Kirk Triplett,4,308,0
1994,91,0,2223,Bob Tway,4,282,0
1994,91,0,2242,Lanny Wadkins,4,228,0
1994,91,0,2321,Fuzzy Zoeller,4,252,0
1994,113,0,1014,Fulton Allem,3,274,0
1994,113,0,1093,Ronnie Black,3,288,0
1994,113,0,1129,Bill Britton,3,234,0
1994,113,0,1185,Brandel Chamblee,3,296,0
1994,113,0,1329,Brad Faxon,3,303,0
1994,113,0,1353,Bruce Fleisher,3,285,0
1994,113,0,1378,David Frost,3,252,0
1994,113,0,10809,Jim Furyk,3,336,0
1994,113,0,6643,Paul Goydos,3,375,0
1994,113,0,1435,Wayne Grady,3,187,0
1994,113,0,1577,Lee Janzen,3,303,0
1994,113,0,1633,Tom Kite,3,277,0
1994,113,0,6016,Brad Lardon,3,192,0
1994,113,0,1766,Billy Mayfair,3,333,0
1994,113,0,1771,Blaine McCallister,3,323,0
1994,113,0,7235,John Morse,3,272,0
1994,113,0,1920,Craig Parry,3,208,0
1994,113,0,1926,Steve Pate,3,327,0
1994,113,0,1945,Kenny Perry,3,322,0
1994,113,0,6062,Charles Raulerson,3,216,0
1994,113,0,1996,Mike Reid,3,228,0
1994,113,0,12663,Phil Tataurangi,3,232,0
1994,113,0,2239,Scott Verplank,3,219,0
1994,113,0,2241,Bobby Wadkins,3,234,0
1994,137,0,7781,Ty Armstrong,2,209,0
1994,137,0,1219,John Cook,2,269,0
1994,137,0,1235,Ben Crenshaw,2,294,0
1994,137,0,1288,Ed Dougherty,2,349,0
1994,137,0,1306,David Edwards,2,288,0
1994,137,0,1307,Joel Edwards,2,296,0
1994,137,0,1313,Steve Elkington,2,224,0
1994,137,0,1392,Tom Garner,2,198,0
1994,137,0,1414,Bob Gilder,2,297,0
1994,137,0,1550,Ed Humenik,2,324,0
1994,137,0,1559,Hale Irwin,2,247,0
1994,137,0,1569,Peter Jacobsen,2,246,0
1994,137,0,1723,Andrew Magee,2,301,0
1994,137,0,1755,Dick Mast,2,307,0
1994,137,0,1905,Joe Ozaki,2,205,0
1994,137,0,1986,Joey Rassett,2,253,0
1994,137,0,2007,Larry Rinker,2,253,0
1994,137,0,2010,Loren Roberts,2,262,0
1994,137,0,2090,Tom Sieckmann,2,280,0
1994,137,0,2146,Payne Stewart,2,267,0
1994,137,0,2190,Doug Tewell,2,282,0
1994,137,0,2224,Greg Twiggs,2,234,0
1994,137,0,2245,Grant Waite,2,254,0
1994,137,0,2267,D.A. Weibring,2,216,0
1994,137,0,6577,John Wilson,2,307,0
1994,162,0,1196,Brian Claar,1,349,0
1994,162,0,1282,Trevor Dodds,1,275,0
1994,162,0,6088,Steve Gotsche,1,197,0
1994,162,0,6315,Pete Jordan,1,311,0
1994,162,0,1648,Billy Kratzert,1,264,0
1994,162,0,1725,John Mahaffey,1,270,0
1994,162,0,1748,Doug Martin,1,292,0
1994,162,0,1783,Mark McCumber,1,246,0
1994,162,0,1823,Larry Mize,1,266,0
1994,162,0,1928,Corey Pavin,1,223,0
1994,162,0,2101,Joey Sindelar,1,230,0
1994,162,0,2159,Curtis Strange,1,287,0
1994,162,0,2230,Stan Utley,1,260,0
1994,162,0,6589,Jeff Woodland,1,291,0
1994,162,0,2322,Richard Zokol,1,258,0
1995,1,0,1408,Kelly Gibson,13,361,0
1995,1,0,1706,Davis Love III,13,299,0
1995,3,0,20051,Joe Acosta Jr.,12,265,0
1995,3,0,1006,John Adams,12,300,0
1995,3,0,1042,Paul Azinger,12,265,0
1995,3,0,1161,Mark Calcavecchia,12,354,0
1995,3,0,1444,Ken Green,12,234,0
1995,3,0,10585,Scott McCarron,12,270,0
1995,9,0,7867,Woody Austin,11,392,0
1995,9,0,1329,Brad Faxon,11,293,0
1995,9,0,6567,Vijay Singh,11,256,0
1995,9,0,2135,Mike Standly,11,322,0
1995,13,0,1116,Michael Bradley,10,303,0
1995,13,0,1385,Jim Gallagher Jr.,10,338,0
1995,13,0,1457,Jay Haas,10,297,0
1995,13,0,1607,Brian Kamm,10,326,0
1995,13,0,1707,Steve Lowery,10,369,0
1995,13,0,6613,Tommy Tolles,10,285,0
1995,13,0,2218,Ted Tryba,10,358,0
1995,20,0,1132,Mark Brooks,9,334,0
1995,20,0,1361,Dan Forsman,9,280,0
1995,20,0,8337,Mike Heinen,9,306,0
1995,20,0,20094,Jonathan Kaye,9,229,0
1995,20,0,1723,Andrew Magee,9,305,0
1995,20,0,1890,Brett Ogle,9,212,0
1995,20,0,7101,Dave Stockton Jr.,9,324,0
1995,20,0,6527,Steve Stricker,9,296,0
1995,20,0,2225,Howard Twitty,9,310,0
1995,29,0,1143,Brad Bryant,8,334,0
1995,29,0,8931,Glen Day,8,316,0
1995,29,0,9011,David Duval,8,312,0
1995,29,0,1418,Bill Glasson,8,255,0
1995,29,0,1553,John Huston,8,285,0
1995,29,0,1569,Peter Jacobsen,8,311,0
1995,29,0,1599,Steve Jones,8,279,0
1995,29,0,12660,Jesper Parnevik,8,228,0
1995,29,0,2104,Jeff Sluman,8,352,0
1995,29,0,2146,Payne Stewart,8,316,0
1995,29,0,2170,Hal Sutton,8,348,0
1995,29,0,2245,Grant Waite,8,298,0
1995,29,0,2246,Duffy Waldorf,8,318,0
1995,29,0,6577,John Wilson,8,346,0
1995,43,0,1035,Tommy Armour III,7,326,0
1995,43,0,1096,Phil Blackmar,7,277,0
1995,43,0,6214,Guy Boros,7,334,0
1995,43,0,1156,Curt Byrum,7,371,0
1995,43,0,1226,Fred Couples,7,192,0
1995,43,0,1261,Jay Delsing,7,266,0
1995,43,0,1527,Scott Hoch,7,335,0
1995,43,0,1748,Doug Martin,7,322,0
1995,43,0,1797,Rocco Mediate,7,172,0
1995,43,0,1810,Phil Mickelson,7,256,0
1995,43,0,1837,Gil Morgan,7,248,0
1995,43,0,1926,Steve Pate,7,327,0
1995,43,0,1927,Dennis Paulson,7,290,0
1995,43,0,2010,Loren Roberts,7,282,0
1995,43,0,10215,Charlie Rymer,7,267,0
1995,43,0,2133,Craig Stadler,7,249,0
1995,43,0,2239,Scott Verplank,7,287,0
1995,60,0,1024,Billy Andrade,6,308,0
1995,60,0,7721,Pat Bates,6,290,0
1995,60,0,1098,Jay Don Blake,6,309,0
1995,60,0,6124,Patrick Burke,6,275,0
1995,60,0,1175,Jim Carter,6,346,0
1995,60,0,1185,Brandel Chamblee,6,261,0
1995,60,0,1200,Keith Clearwater,6,247,0
1995,60,0,1219,John Cook,6,286,0
1995,60,0,1320,Bob Estes,6,301,0
1995,60,0,1334,Keith Fergus,6,293,0
1995,60,0,10809,Jim Furyk,6,376,0
1995,60,0,20095,Carl Paulson,6,217,0
1995,60,0,1945,Kenny Perry,6,312,0
1995,60,0,1975,Tom Purtzer,6,198,0
1995,60,0,2008,Lee Rinker,6,323,0
1995,60,0,2101,Joey Sindelar,6,244,0
1995,60,0,2214,Kirk Triplett,6,352,0
1995,77,0,1093,Ronnie Black,5,320,0
1995,77,0,10569,Mike Brisky,5,302,0
1995,77,0,1142,Bart Bryant,5,298,0
1995,77,0,7569,Mark Carnevale,5,261,0
1995,77,0,1196,Brian Claar,5,326,0
1995,77,0,1249,John Daly,5,243,0
1995,77,0,1313,Steve Elkington,5,225,0
1995,77,0,1331,Rick Fehr,5,268,0
1995,77,0,1388,Robert Gamez,5,283,0
1995,77,0,1458,Jerry Haas,5,288,0
1995,77,0,6575,Dudley Hart,5,346,0
1995,77,0,1550,Ed Humenik,5,314,0
1995,77,0,6315,Pete Jordan,5,196,0
1995,77,0,1619,Skip Kendall,5,344,0
1995,77,0,6332,Neal Lancaster,5,315,0
1995,77,0,10860,Justin Leonard,5,378,0
1995,77,0,1725,John Mahaffey,5,290,0
1995,77,0,1766,Billy Mayfair,5,329,0
1995,77,0,6090,Jim McGovern,5,336,0
1995,77,0,1968,Nick Price,5,206,0
1995,77,0,6657,Steve Rintoul,5,344,0
1995,77,0,2159,Curtis Strange,5,297,0
1995,77,0,2223,Bob Tway,5,299,0
1995,77,0,8385,Omar Uresti,5,338,0
1995,77,0,2241,Bobby Wadkins,5,342,0
1995,77,0,10425,Jay Williamson,5,225,0
1995,77,0,6791,Mark Wurtz,5,297,0
1995,104,0,1014,Fulton Allem,4,183,0
1995,104,0,1133,Billy Ray Brown,4,229,0
1995,104,0,1306,David Edwards,4,250,0
1995,104,0,1307,Joel Edwards,4,346,0
1995,104,0,1374,Robin Freeman,4,332,0
1995,104,0,6044,Scott Gump,4,332,0
1995,104,0,6617,Brian Henninger,4,278,0
