YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
2000,98,0,1723,Andrew Magee,65.83,865,1314,-0.25
2000,99,0,1093,Ronnie Black,65.82,936,1422,-0.23
2000,99,0,20094,Jonathan Kaye,65.82,1327,2016,-0.29
2000,101,0,6315,Pete Jordan,65.8,1208,1836,-0.22
2000,102,0,24356,Jason Buha,65.79,971,1476,-0.23
2000,102,0,2110,Jerry Smith,65.79,1196,1818,-0.22
2000,104,0,20029,Notah Begay III,65.69,875,1332,-0.24
2000,105,0,2133,Craig Stadler,65.57,779,1188,-0.27
2000,106,0,20098,Stuart Appleby,65.51,908,1386,-0.28
2000,107,0,7763,Doug Dunakey,65.49,943,1440,-0.26
2000,108,0,10425,Jay Williamson,65.47,1202,1836,-0.28
2000,109,0,1926,Steve Pate,65.4,1036,1584,-0.25
2000,110,0,1042,Paul Azinger,65.36,800,1224,-0.32
2000,110,0,1905,Joe Ozaki,65.36,600,918,-0.22
2000,112,0,1063,Ben Bates,65.33,1223,1872,-0.22
2000,113,0,6332,Neal Lancaster,65.32,1117,1710,-0.24
2000,114,0,6088,Steve Gotsche,65.29,1046,1602,-0.25
2000,115,0,8537,J.P. Hayes,65.17,1044,1602,-0.28
2000,116,0,20043,Edward Fryatt,65.12,1137,1746,-0.26
2000,117,0,1761,Len Mattiace,65.11,1254,1926,-0.24
2000,118,0,1014,Fulton Allem,65.04,878,1350,-0.21
2000,119,0,1142,Bart Bryant,64.99,854,1314,-0.19
2000,119,0,1191,Barry Cheesman,64.99,1088,1674,-0.26
2000,119,0,6090,Jim McGovern,64.99,620,954,-0.28
2000,122,0,6809,Bob Burns,64.98,1041,1602,-0.27
2000,122,0,2279,Mark Wiebe,64.98,1076,1656,-0.24
2000,124,0,8535,Gary Nicklaus,64.97,959,1476,-0.23
2000,125,0,11011,Mike Sposa,64.92,853,1314,-0.23
2000,126,0,12823,Carlos Franco,64.91,958,1476,-0.29
2000,127,0,1374,Robin Freeman,64.85,1144,1764,-0.24
2000,128,0,12753,David Morland IV,64.79,1003,1548,-0.25
2000,129,0,19846,Brian Gay,64.76,1154,1782,-0.27
2000,130,0,7749,Brett Quigley,64.73,734,1134,-0.25
2000,130,0,6431,Jean Van de Velde,64.73,734,1134,-0.25
2000,132,0,12388,Michael Clark II,64.72,932,1440,-0.27
2000,132,0,6140,Sean Murphy,64.72,1165,1800,-0.25
2000,132,0,20127,Chris Riley,64.72,1095,1692,-0.26
2000,135,0,21949,Joe Ogilvie,64.71,1060,1638,-0.27
2000,136,0,10963,Jimmy Green,64.59,965,1494,-0.24
2000,137,0,10201,Matt Gogel,64.55,976,1512,-0.25
2000,138,0,1329,Brad Faxon,64.41,1113,1728,-0.31
2000,138,0,1823,Larry Mize,64.41,800,1242,-0.26
2000,140,0,1098,Jay Don Blake,64.34,1077,1674,-0.27
2000,141,0,12680,Shigeki Maruyama,64.33,938,1458,-0.25
2000,142,0,7101,Dave Stockton Jr.,64.18,1005,1566,-0.24
2000,143,0,22913,John Rollins,64.12,831,1296,-0.21
2000,144,0,10912,Craig Perks,64.09,946,1476,-0.22
2000,145,0,10569,Mike Brisky,64.08,992,1548,-0.23
2000,146,0,8385,Omar Uresti,63.95,1082,1692,-0.22
2000,147,0,1116,Michael Bradley,63.93,840,1314,-0.24
2000,148,0,21007,Gabriel Hjertstedt,63.92,955,1494,-0.26
2000,149,0,1282,Trevor Dodds,63.82,965,1512,-0.25
2000,150,0,1132,Mark Brooks,63.7,986,1548,-0.26
2000,151,0,6643,Paul Goydos,63.69,1112,1746,-0.26
2000,152,0,1533,P.H. Horgan III,63.68,745,1170,-0.21
2000,153,0,1941,Tom Pernice Jr.,63.66,1100,1728,-0.27
2000,154,0,8547,John Maginnes,63.64,1134,1782,-0.22
2000,155,0,19881,Robert Damron,63.61,1042,1638,-0.28
2000,156,0,1510,Nolan Henke,63.43,902,1422,-0.17
2000,157,0,1326,Nick Faldo,63.33,513,810,-0.21
2000,158,0,10585,Scott McCarron,63.32,1117,1764,-0.32
2000,159,0,1331,Rick Fehr,63.3,809,1278,-0.25
2000,159,0,10213,Dicky Pride,63.3,1071,1692,-0.23
2000,161,0,1261,Jay Delsing,63.14,1057,1674,-0.23
2000,162,0,1457,Jay Haas,63.13,875,1386,-0.23
2000,163,0,23621,Rory Sabbatini,63.12,943,1494,-0.31
2000,164,0,1376,Bob Friend,62.98,1043,1656,-0.23
2000,165,0,1040,Emlyn Aubrey,62.85,724,1152,-0.22
2000,166,0,2131,Mike Springer,62.83,916,1458,-0.28
2000,167,0,1175,Jim Carter,62.74,1039,1656,-0.26
2000,168,0,1024,Billy Andrade,62.53,968,1548,-0.28
2000,169,0,1320,Bob Estes,62.43,663,1062,-0.25
2000,170,0,6014,Eric Booker,62.35,954,1530,-0.21
2000,171,0,1927,Dennis Paulson,62.34,864,1386,-0.27
2000,172,0,8243,Aaron Bengoechea,62.33,819,1314,-0.21
2000,173,0,23656,Jason Caron,62.22,840,1350,-0.2
2000,174,0,6062,Charles Raulerson,62.19,1097,1764,-0.26
2000,175,0,1249,John Daly,62.08,771,1242,-0.25
2000,176,0,21209,Sergio Garcia,61.92,535,864,-0.32
2000,177,0,1599,Steve Jones,61.86,746,1206,-0.27
2000,177,0,6527,Steve Stricker,61.86,657,1062,-0.26
2000,179,0,19822,Bobby Cochran,61.77,845,1368,-0.23
2000,180,0,22064,Craig Spence,61.57,942,1530,-0.22
2000,181,0,6613,Tommy Tolles,61.48,664,1080,-0.28
2000,182,0,1323,Brad Fabel,61.17,969,1584,-0.25
2000,183,0,7363,Craig Bowden,61.01,593,972,-0.19
2000,184,0,12449,Ryan Howison,60.91,888,1458,-0.22
2000,185,0,10117,Bob Heintz,60.85,931,1530,-0.25
2000,186,0,21593,Keith Nolan,60.43,620,1026,-0.2
2000,187,0,1549,Mike Hulbert,60.42,870,1440,-0.23
2000,187,0,7753,Kevin Wentworth,60.42,870,1440,-0.24
2000,189,0,1378,David Frost,60.36,641,1062,-0.23
2000,190,0,2218,Ted Tryba,59.53,1168,1962,-0.25
2000,191,0,1072,Chip Beck,59.07,521,882,-0.25
2000,192,0,11653,Paul Curry,58.77,677,1152,-0.24
2000,193,0,1887,Mark O'Meara,58.39,536,918,-0.26
2000,194,0,1928,Corey Pavin,58.18,754,1296,-0.23
2000,195,0,1489,Steve Hart,57.62,726,1260,-0.19
2009,1,0,20645,John Senden,70.89,1276,1800,-0.26
2009,2,0,24925,Jonathan Byrd,70.59,1080,1530,-0.29
2009,3,0,6621,Joe Durant,70.58,686,972,-0.24
2009,4,0,24358,Robert Garrigus,70.53,1003,1422,-0.26
2009,5,0,10425,Jay Williamson,70.49,774,1098,-0.19
2009,6,0,20691,Greg Owen,70.41,1128,1602,-0.24
2009,7,0,23788,D.J. Trahan,70.37,1216,1728,-0.26
2009,8,0,24507,Jason Bohn,69.63,1103,1584,-0.26
2009,9,0,12510,Chad Campbell,69.19,1071,1548,-0.25
2009,10,0,20498,Briny Baird,68.95,1055,1530,-0.24
2009,10,0,1677,Tom Lehman,68.95,633,918,-0.17
2009,12,0,27963,Chris Stroud,68.72,1039,1512,-0.27
2009,13,0,8845,Scott Sterling,68.6,531,774,-0.22
2009,14,0,23349,Charles Warren,68.52,703,1026,-0.25
2009,15,0,22548,Patrick Sheehan,68.48,530,774,-0.23
2009,16,0,8793,Tiger Woods,68.46,764,1116,-0.32
2009,17,0,23614,Rich Beem,68.44,850,1242,-0.24
2009,18,0,27120,Troy Matteson,68.38,1120,1638,-0.25
2009,19,0,24781,Hunter Mahan,68.36,1132,1656,-0.28
2009,20,0,2206,David Toms,68.32,1156,1692,-0.27
2009,21,0,28158,Steve Marino,68.26,1155,1692,-0.27
2009,22,0,1724,Jeff Maggert,68.21,970,1422,-0.21
2009,23,0,24846,Ricky Barnes,68.17,724,1062,-0.2
2009,24,0,10885,Robert Allenby,68.1,858,1260,-0.2
2009,24,0,23353,J.J. Henry,68.1,1140,1674,-0.23
2009,26,0,24912,Will MacKenzie,67.87,843,1242,-0.22
2009,27,0,24140,Sean O'Hair,67.84,928,1368,-0.27
2009,28,0,24024,Zach Johnson,67.81,1123,1656,-0.28
2009,29,0,2214,Kirk Triplett,67.78,732,1080,-0.21
2009,30,0,6004,Stephen Ames,67.7,914,1350,-0.3
2009,31,0,26497,Casey Wittenberg,67.64,767,1134,-0.22
2009,32,0,22293,Heath Slocum,67.58,1107,1638,-0.24
2009,33,0,1313,Steve Elkington,67.46,850,1260,-0.25
2009,34,0,24924,Bill Haas,67.37,1055,1566,-0.27
2009,34,0,27466,Spencer Levin,67.37,861,1278,-0.23
2009,36,0,1945,Kenny Perry,67.34,1103,1638,-0.26
2009,37,0,6197,Michael Allen,67.23,835,1242,-0.26
2009,38,0,26300,Matt Jones,67.22,605,900,-0.27
2009,39,0,26851,Marc Leishman,67.18,1052,1566,-0.27
2009,40,0,23800,Bryce Molder,67.12,737,1098,-0.26
2009,41,0,21961,Charles Howell III,67.09,1099,1638,-0.25
2009,42,0,1226,Fred Couples,67.08,652,972,-0.28
2009,42,0,28780,Nicholas Thompson,67.08,1135,1692,-0.25
2009,44,0,1035,Tommy Armour III,67.05,700,1044,-0.25
2009,45,0,10860,Justin Leonard,67.03,1098,1638,-0.29
2009,46,0,23548,Bill Lunde,67.01,977,1458,-0.24
2009,47,0,2239,Scott Verplank,67.0,1013,1512,-0.28
2009,48,0,23135,Tim Clark,66.95,940,1404,-0.29
2009,49,0,25686,Jason Dufner,66.93,1036,1548,-0.26
2009,50,0,1706,Davis Love III,66.92,1048,1566,-0.25
2009,51,0,26679,Kevin Stadler,66.86,686,1026,-0.25
2009,52,0,26289,Boo Weekley,66.81,926,1386,-0.23
2009,53,0,12716,Charley Hoffman,66.78,1166,1746,-0.3
2009,54,0,22348,Nick O'Hern,66.73,1033,1548,-0.25
2009,54,0,6595,Kevin Sutherland,66.73,1141,1710,-0.26
2009,54,0,23623,Bo Van Pelt,66.73,1105,1656,-0.29
2009,57,0,23638,Brendon de Jonge,66.67,1032,1548,-0.26
2009,57,0,7457,Steve Flesch,66.67,924,1386,-0.23
2009,57,0,6527,Steve Stricker,66.67,948,1422,-0.3
2009,57,0,27770,Camilo Villegas,66.67,876,1314,-0.27
2009,61,0,27214,Kevin Streelman,66.61,1115,1674,-0.27
2009,62,0,8931,Glen Day,66.59,851,1278,-0.2
2009,63,0,20472,Alex Cejka,66.52,922,1386,-0.25
2009,64,0,21878,Mark Wilson,66.49,1137,1710,-0.26
2009,65,0,23497,Tag Ridings,66.41,526,792,-0.29
2009,66,0,24503,Jeff Klauk,66.37,1135,1710,-0.25
2009,67,0,27936,Martin Laird,66.35,836,1260,-0.29
2009,68,0,1766,Billy Mayfair,66.33,991,1494,-0.2
2009,69,0,6539,Rick Price,66.32,573,864,-0.21
2009,70,0,28087,Kris Blanks,66.26,644,972,-0.29
2009,71,0,25240,D.A. Points,66.25,1109,1674,-0.26
2009,71,0,21959,Ted Purdy,66.25,1109,1674,-0.28
2009,73,0,30711,Colt Knost,66.23,751,1134,-0.25
2009,74,0,25818,Scott Piercy,66.19,965,1458,-0.28
2009,75,0,6567,Vijay Singh,66.18,822,1242,-0.23
2009,76,0,24663,Y.E. Yang,66.17,941,1422,-0.27
2009,77,0,26596,Ryan Moore,66.14,1012,1530,-0.28
2009,78,0,27095,Nick Watney,66.09,1023,1548,-0.3
2009,79,0,6522,Ernie Els,66.08,785,1188,-0.25
2009,80,0,30925,Dustin Johnson,66.07,999,1512,-0.31
2009,81,0,24357,K.J. Choi,66.06,761,1152,-0.23
2009,82,0,7749,Brett Quigley,66.01,998,1512,-0.26
2009,83,0,26476,Chez Reavie,65.95,914,1386,-0.24
2009,83,0,22405,Justin Rose,65.95,831,1260,-0.27
2009,85,0,20572,Rod Pampling,65.88,842,1278,-0.26
2009,86,0,28620,Aron Price,65.71,958,1458,-0.23
2009,87,0,21805,Harrison Frazar,65.67,1052,1602,-0.31
2009,88,0,25900,Lucas Glover,65.65,1099,1674,-0.28
2009,89,0,26951,Johnson Wagner,65.64,957,1458,-0.26
2009,90,0,1797,Rocco Mediate,65.63,886,1350,-0.22
2009,90,0,22295,Darron Stiles,65.63,567,864,-0.22
2009,90,0,26498,Matt Weibring,65.63,697,1062,-0.28
2009,93,0,20574,Mathew Goggin,65.62,874,1332,-0.25
2009,93,0,22892,Jason Gore,65.62,815,1242,-0.23
2009,95,0,21209,Sergio Garcia,65.61,685,1044,-0.26
2009,96,0,10733,Kent Jones,65.56,767,1170,-0.22
2009,96,0,23621,Rory Sabbatini,65.56,944,1440,-0.28
2009,98,0,12652,Cameron Beckman,65.53,979,1494,-0.24
2009,98,0,10809,Jim Furyk,65.53,979,1494,-0.29
2009,100,0,1161,Mark Calcavecchia,65.51,849,1296,-0.25
2009,100,0,20593,Greg Chalmers,65.51,908,1386,-0.3
2009,102,0,1948,Tim Petrovic,65.44,1119,1710,-0.26
2009,103,0,26420,Richard Johnson,65.41,989,1512,-0.25
2009,104,0,10585,Scott McCarron,65.38,1071,1638,-0.27
2009,104,0,23320,Ryan Palmer,65.38,918,1404,-0.27
2009,106,0,7867,Woody Austin,65.34,988,1512,-0.26
2009,107,0,31323,Gary Woodland,65.13,551,846,-0.24
2009,108,0,26881,Jarrod Lyle,65.11,668,1026,-0.22
2009,109,0,12602,Dean Wilson,65.01,901,1386,-0.28
2009,110,0,23325,Vaughn Taylor,64.95,982,1512,-0.3
2009,111,0,27933,John Merrick,64.93,970,1494,-0.28
2009,112,0,25562,Andres Romero,64.91,666,1026,-0.28
2009,113,0,23541,Ben Crane,64.87,1086,1674,-0.28
2009,114,0,20634,Peter Lonard,64.84,957,1476,-0.21
2009,115,0,27060,John Mallinger,64.79,1003,1548,-0.27
2009,115,0,20127,Chris Riley,64.79,828,1278,-0.28
2009,117,0,28089,Jason Day,64.78,618,954,-0.3
2009,118,0,1941,Tom Pernice Jr.,64.77,956,1476,-0.25
2009,119,0,7223,Brian Bateman,64.75,641,990,-0.23
2009,120,0,20160,Charlie Wi,64.73,1072,1656,-0.3
2009,121,0,21753,Brian Davis,64.65,1152,1782,-0.29
2009,121,0,10117,Bob Heintz,64.65,640,990,-0.28
2009,121,0,28118,Peter Tomasulo,64.65,640,990,-0.23
2009,124,0,8075,Jerry Kelly,64.63,954,1476,-0.29
2009,125,0,6251,Chris DiMarco,64.58,1081,1674,-0.25
2009,126,0,26695,Michael Letzig,64.43,1067,1656,-0.28
2009,127,0,1810,Phil Mickelson,64.29,729,1134,-0.31
2009,128,0,22046,Geoff Ogilvy,64.27,833,1296,-0.29
2009,129,0,22621,Ben Curtis,64.25,717,1116,-0.23
2009,129,0,1320,Bob Estes,64.25,902,1404,-0.27
2009,131,0,25396,Kevin Na,64.24,1006,1566,-0.29
2009,132,0,23108,Matt Kuchar,64.23,948,1476,-0.28
2009,132,0,25804,Bubba Watson,64.23,844,1314,-0.3
2009,134,0,22913,John Rollins,64.2,1017,1584,-0.27
2009,135,0,1707,Steve Lowery,64.12,958,1494,-0.26
2009,136,0,1577,Lee Janzen,64.05,784,1224,-0.26
2009,137,0,1132,Mark Brooks,63.95,541,846,-0.21
2009,138,0,12782,Tim Herron,63.92,1001,1566,-0.26
2009,138,0,27649,Brandt Snedeker,63.92,886,1386,-0.27
2009,140,0,25919,Brian Vranesh,63.83,540,846,-0.22
2009,141,0,12705,Cliff Kresge,63.81,827,1296,-0.24
2009,142,0,24490,George McNeill,63.68,917,1440,-0.28
2009,143,0,1473,Todd Hamilton,63.65,928,1458,-0.24
2009,144,0,20229,Stewart Cink,63.47,834,1314,-0.26
2009,145,0,6643,Paul Goydos,63.42,879,1386,-0.27
2009,146,0,25190,Jeff Quinney,63.39,890,1404,-0.27
2009,147,0,26301,James Nitties,63.35,935,1476,-0.28
2009,148,0,21731,Freddie Jacobson,63.31,923,1458,-0.27
2009,149,0,25632,Jimmy Walker,63.24,774,1224,-0.28
2009,150,0,20098,Stuart Appleby,63.18,887,1404,-0.22
2009,151,0,24361,Pat Perez,63.12,818,1296,-0.29
2009,152,0,20850,Daniel Chopra,63.11,1011,1602,-0.31
2009,153,0,20104,Ken Duke,63.09,988,1566,-0.23
2009,154,0,22961,David Mathis,63.08,863,1368,-0.24
2009,155,0,20070,Matt Bettencourt,63.04,1112,1764,-0.27
2009,156,0,10423,Mike Weir,63.03,953,1512,-0.28
2009,157,0,23983,Luke Donald,63.01,862,1368,-0.29
2009,158,0,23778,Brad Adamonis,62.99,771,1224,-0.23
2009,158,0,1928,Corey Pavin,62.99,737,1170,-0.27
2009,158,0,26668,Marc Turnesa,62.99,873,1386,-0.2
2009,161,0,23718,Nathan Green,62.89,1132,1800,-0.25
2009,162,0,24502,Adam Scott,62.82,588,936,-0.22
2009,163,0,1142,Bart Bryant,62.76,610,972,-0.24
2009,164,0,29718,Anthony Kim,62.69,835,1332,-0.33
2009,165,0,6012,Greg Kraft,62.65,530,846,-0.18
2009,166,0,29221,Webb Simpson,62.59,1059,1692,-0.28
2009,167,0,25345,Carl Pettersson,62.53,968,1548,-0.26
2009,168,0,19846,Brian Gay,62.44,1034,1656,-0.28
2009,169,0,20848,Ángel Cabrera,62.35,606,972,-0.27
2009,170,0,20157,Retief Goosen,62.33,819,1314,-0.28
2009,171,0,21949,Joe Ogilvie,62.32,931,1494,-0.3
2009,172,0,21350,Ryuji Imada,61.44,940,1530,-0.26
2009,172,0,30927,Brendon Todd,61.44,564,918,-0.19
2009,174,0,28475,Jeff Overton,61.43,973,1584,-0.28
2009,175,0,20766,Padraig Harrington,61.2,716,1170,-0.26
2009,176,0,27141,J.B. Holmes,61.19,815,1332,-0.26
2009,177,0,27683,Leif Olson,61.11,517,846,-0.25
2009,178,0,24138,Ian Poulter,61.01,615,1008,-0.26
2009,179,0,9011,David Duval,60.91,614,1008,-0.28
2009,180,0,31416,Derek Fathauer,60.33,619,1026,-0.26
2009,181,0,22371,Aaron Baddeley,59.57,697,1170,-0.31
2009,182,0,24449,Parker McLachlin,58.37,746,1278,-0.26
2009,183,0,23048,Eric Axley,57.3,691,1206,-0.24
2009,184,0,1329,Brad Faxon,52.35,556,1062,-0.25
2017,1,0,28500,Martin Flores,70.64,1030,1458,-0.25
2017,2,0,30110,Kyle Stanley,70.39,1267,1800,-0.26
2017,3,0,25364,Paul Casey,70.06,1135,1620,-0.27
2017,4,0,34046,Jordan Spieth,70.01,983,1404,-0.34
2017,5,0,19803,Ryan Armour,69.96,743,1062,-0.23
2017,6,0,25900,Lucas Glover,69.94,1133,1620,-0.27
2017,7,0,22056,Cameron Percy,69.91,818,1170,-0.23
2017,8,0,21209,Sergio Garcia,69.62,777,1116,-0.26
2017,9,0,24358,Robert Garrigus,69.52,901,1296,-0.28
2017,9,0,30925,Dustin Johnson,69.52,876,1260,-0.3
2017,11,0,31323,Gary Woodland,69.48,1113,1602,-0.25
2017,12,0,23353,J.J. Henry,69.44,1075,1548,-0.21
2017,13,0,35450,Patrick Cantlay,69.21,598,864,-0.29
2017,14,0,27129,Luke List,69.1,1219,1764,-0.29
2017,15,0,12510,Chad Campbell,69.07,1206,1746,-0.24
2017,16,0,32839,Hideki Matsuyama,69.01,944,1368,-0.32
2017,17,0,29725,Tony Finau,68.96,1291,1872,-0.3
2017,18,0,20229,Stewart Cink,68.76,1151,1674,-0.28
2017,19,0,26289,Boo Weekley,68.65,902,1314,-0.22
2017,20,0,33141,Keegan Bradley,68.63,1260,1836,-0.27
2017,21,0,46970,Jon Rahm,68.61,1025,1494,-0.29
2017,22,0,27436,Graham DeLaet,68.57,938,1368,-0.27
2017,23,0,34264,Hudson Swafford,68.21,1105,1620,-0.27
2017,24,0,31557,Jim Herman,68.07,919,1350,-0.25
2017,25,0,22405,Justin Rose,68.06,784,1152,-0.29
2017,26,0,48081,Xander Schauffele,68.0,1126,1656,-0.29
2017,27,0,24924,Bill Haas,67.91,1039,1530,-0.24
2017,28,0,29420,Billy Horschel,67.89,1051,1548,-0.23
2017,28,0,30692,Scott Stallings,67.89,941,1386,-0.25
2017,30,0,34098,Russell Henley,67.81,1184,1746,-0.28
2017,31,0,29720,Andres Gonzales,67.71,841,1242,-0.26
2017,32,0,37189,Harold Varner III,67.68,1206,1782,-0.25
2017,33,0,35545,Blayne Barber,67.61,864,1278,-0.27
2017,34,0,33204,Shane Lowry,67.57,596,882,-0.27
2017,35,0,33418,Shawn Stefani,67.48,826,1224,-0.24
2017,36,0,47128,Richy Werenski,67.42,898,1332,-0.25
2017,37,0,28420,Ryan Brehm,67.39,934,1386,-0.25
2017,38,0,34021,Bud Cauley,67.36,1067,1584,-0.27
2017,39,0,23621,Rory Sabbatini,67.35,788,1170,-0.28
2017,40,0,26476,Chez Reavie,67.31,1151,1710,-0.27
2017,41,0,25198,Francesco Molinari,67.28,872,1296,-0.27
2017,42,0,29518,Brendan Steele,67.26,1017,1512,-0.28
2017,43,0,29908,C.T. Pan,67.25,1041,1548,-0.22
2017,44,0,25686,Jason Dufner,67.21,992,1476,-0.27
2017,45,0,31202,William McGirt,67.2,1004,1494,-0.23
2017,46,0,33448,Justin Thomas,67.16,955,1422,-0.36
2017,47,0,39324,J.J. Spaun,67.12,1039,1548,-0.26
2017,48,0,27649,Brandt Snedeker,67.11,604,900,-0.28
2017,49,0,24502,Adam Scott,67.05,700,1044,-0.27
2017,50,0,26851,Marc Leishman,67.04,1086,1620,-0.29
2017,51,0,32102,Rickie Fowler,67.03,917,1368,-0.32
2017,52,0,21961,Charles Howell III,67.01,989,1476,-0.27
2017,52,0,46601,Trey Mullinax,67.01,989,1476,-0.28
2017,54,0,31646,Emiliano Grillo,66.99,1049,1566,-0.26
2017,55,0,26951,Johnson Wagner,66.93,759,1134,-0.24
2017,56,0,46732,Rick Lamb,66.89,602,900,-0.26
2017,57,0,25240,D.A. Points,66.83,818,1224,-0.24
2017,58,0,30944,Jason Kokrak,66.78,1142,1710,-0.26
2017,59,0,30191,Julián Etulain,66.75,757,1134,-0.24
2017,59,0,25818,Scott Piercy,66.75,805,1206,-0.28
2017,61,0,29485,Brett Stegmaier,66.74,913,1368,-0.24
2017,62,0,30926,Chris Kirk,66.73,997,1494,-0.28
2017,62,0,23108,Matt Kuchar,66.73,1105,1656,-0.26
2017,64,0,40026,Daniel Berger,66.67,1032,1548,-0.29
2017,64,0,27214,Kevin Streelman,66.67,1056,1584,-0.25
2017,64,0,23325,Vaughn Taylor,66.67,1008,1512,-0.27
2017,67,0,12716,Charley Hoffman,66.62,1295,1944,-0.3
2017,68,0,33413,Ben Martin,66.6,947,1422,-0.25
2017,69,0,33122,Russell Knox,66.59,839,1260,-0.25
2017,70,0,23320,Ryan Palmer,66.46,634,954,-0.21
2017,71,0,20472,Alex Cejka,66.45,921,1386,-0.22
2017,72,0,27095,Nick Watney,66.43,825,1242,-0.24
2017,73,0,29974,Branden Grace,66.4,753,1134,-0.23
2017,73,0,24140,Sean O'Hair,66.4,1004,1512,-0.26
2017,75,0,29478,Kevin Kisner,66.38,1171,1764,-0.25
2017,75,0,28132,Tyrone Van Aswegen,66.38,1159,1746,-0.24
2017,77,0,27963,Chris Stroud,66.2,703,1062,-0.26
2017,78,0,24361,Pat Perez,66.17,1072,1620,-0.29
2017,79,0,25493,Nick Taylor,66.14,1131,1710,-0.24
2017,80,0,10809,Jim Furyk,66.12,607,918,-0.23
2017,81,0,29926,Danny Lee,66.1,1059,1602,-0.28
2017,82,0,32448,James Hahn,66.09,1142,1728,-0.25
2017,82,0,29461,Jamie Lovemark,66.09,1142,1728,-0.28
2017,84,0,27974,Sung Kang,66.07,1213,1836,-0.28
2017,85,0,35532,Tom Hoge,66.06,547,828,-0.28
2017,86,0,46501,Ollie Schniederjans,66.03,1034,1566,-0.28
2017,87,0,29476,Kyle Reifers,65.97,1045,1584,-0.22
2017,88,0,27064,Jhonattan Vegas,65.93,1068,1620,-0.26
2017,89,0,23497,Tag Ridings,65.91,700,1062,-0.29
2017,90,0,27936,Martin Laird,65.86,984,1494,-0.27
2017,91,0,36699,Patrick Rodgers,65.84,877,1332,-0.22
2017,92,0,34174,John Huh,65.78,1042,1584,-0.24
2017,93,0,23541,Ben Crane,65.68,934,1422,-0.24
2017,93,0,39975,Michael Kim,65.68,1064,1620,-0.27
2017,95,0,37278,Nicholas Lindheim,65.67,662,1008,-0.25
2017,96,0,28237,Rory McIlroy,65.63,567,864,-0.28
2017,96,0,28252,Seamus Power,65.63,945,1440,-0.28
2017,98,0,33120,Mark Anderson,65.6,614,936,-0.24
2017,99,0,29289,S.Y. Noh,65.58,1027,1566,-0.27
2017,100,0,27466,Spencer Levin,65.56,1003,1530,-0.22
2017,101,0,49771,J.T. Poston,65.52,1026,1566,-0.3
2017,102,0,25396,Kevin Na,65.51,967,1476,-0.28
2017,102,0,22046,Geoff Ogilvy,65.51,849,1296,-0.23
2017,104,0,29221,Webb Simpson,65.49,1167,1782,-0.27
2017,105,0,47959,Bryson DeChambeau,65.48,1049,1602,-0.26
2017,106,0,36801,Mark Hubbard,65.39,871,1332,-0.23
2017,107,0,27958,Ryan Blaum,65.28,1128,1728,-0.27
2017,108,0,46440,Smylie Kaufman,65.26,834,1278,-0.28
2017,109,0,32366,Kevin Chappell,65.25,1057,1620,-0.28
2017,110,0,29223,Sam Saunders,65.24,822,1260,-0.28
2017,111,0,26329,Louis Oosthuizen,65.23,728,1116,-0.25
2017,112,0,34431,Robert Streb,65.19,1103,1692,-0.26
2017,113,0,20771,Steven Alker,65.17,739,1134,-0.24
2017,114,0,33399,Adam Hadwin,65.08,1148,1764,-0.28
2017,115,0,26596,Ryan Moore,65.05,925,1422,-0.28
2017,116,0,28093,Miguel Angel Carballo,64.91,666,1026,-0.25
2017,117,0,32640,Troy Merritt,64.84,887,1368,-0.26
2017,118,0,35110,Brett Drewitt,64.78,618,954,-0.22
2017,119,0,35506,Mackenzie Hughes,64.74,1212,1872,-0.26
2017,120,0,26758,David Hearn,64.71,990,1530,-0.24
2017,120,0,32333,Kevin Tway,64.71,1025,1584,-0.28
2017,122,0,40058,Zac Blair,64.7,1153,1782,-0.24
2017,123,0,28679,Fabián Gómez,64.69,687,1062,-0.25
2017,124,0,24781,Hunter Mahan,64.55,825,1278,-0.23
2017,125,0,46550,Brandon Hagy,64.5,894,1386,-0.28
2017,126,0,24138,Ian Poulter,64.46,789,1224,-0.25
2017,127,0,33419,Cameron Tringale,64.39,962,1494,-0.26
2017,128,0,29479,Scott Brown,64.35,1054,1638,-0.27
2017,129,0,29740,Brad Fritsch,64.21,601,936,-0.23
2017,129,0,24024,Zach Johnson,64.21,890,1386,-0.27
2017,131,0,33948,Byeong Hun An,64.04,830,1296,-0.25
2017,132,0,20572,Rod Pampling,64.01,818,1278,-0.21
2017,133,0,25349,Tim Wilkinson,63.98,668,1044,-0.27
2017,134,0,34099,Harris English,63.96,875,1368,-0.26
2017,135,0,34213,Grayson Murray,63.95,1036,1620,-0.3
2017,136,0,20157,Retief Goosen,63.89,529,828,-0.25
2017,137,0,27644,Brian Harman,63.78,1148,1800,-0.29
2017,138,0,32200,Roberto Castro,63.73,780,1224,-0.2
2017,139,0,28089,Jason Day,63.72,757,1188,-0.34
2017,140,0,20104,Ken Duke,63.69,814,1278,-0.24
2017,140,0,32150,Michael Thompson,63.69,642,1008,-0.24
2017,142,0,29222,Billy Hurley III,63.61,916,1440,-0.26
2017,143,0,33461,Morgan Hoffmann,63.57,1007,1584,-0.27
2017,143,0,25632,Jimmy Walker,63.57,698,1098,-0.27
2017,145,0,24846,Ricky Barnes,63.53,1052,1656,-0.27
2017,145,0,19846,Brian Gay,63.53,892,1404,-0.27
2017,147,0,32757,Patton Kizzire,63.52,869,1368,-0.27
