YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
2023,125,0,59018,Ryan Gerard,"25' 3""",9687.417,384
2023,125,0,35310,Lanto Griffin,"25' 3""",9360.667,371
2023,125,0,35532,Tom Hoge,"25' 3""",17003.167,674
2023,125,0,55182,Tom Kim,"25' 3""",17183.75,681
2023,125,0,32791,K.H. Lee,"25' 3""",15878.083,629
2023,125,0,34610,Matthias Schwab,"25' 3""",16194.917,642
2023,125,0,48887,Matt Wallace,"25' 3""",12253.583,486
2023,133,0,33408,Tyson Alexander,"25' 4""",12088.917,477
2023,133,0,31646,Emiliano Grillo,"25' 4""",18093.5,715
2023,133,0,34098,Russell Henley,"25' 4""",18320.167,722
2023,133,0,27963,Chris Stroud,"25' 4""",8300.833,328
2023,133,0,48119,Ben Taylor,"25' 4""",13849.0,547
2023,138,0,25818,Scott Piercy,"25' 5""",13908.5,547
2023,138,0,58967,Trevor Werbylo,"25' 5""",10101.5,397
2023,140,0,39971,Sungjae Im,"25' 6""",18600.667,730
2023,140,0,27349,Alex Noren,"25' 6""",13760.667,540
2023,140,0,24140,Sean O'Hair,"25' 6""",6951.417,273
2023,143,0,47591,Eric Cole,"25' 7""",19886.583,778
2023,143,0,33204,Shane Lowry,"25' 7""",11951.25,467
2023,143,0,55789,Taylor Montgomery,"25' 7""",15374.5,600
2023,143,0,34256,Andrew Putnam,"25' 7""",19848.583,775
2023,143,0,31323,Gary Woodland,"25' 7""",14495.75,567
2023,148,0,40006,Erik van Rooyen,"25' 8""",10529.75,410
2023,149,0,35450,Patrick Cantlay,"25' 9""",13922.417,541
2023,149,0,29725,Tony Finau,"25' 9""",15306.917,594
2023,149,0,32839,Hideki Matsuyama,"25' 9""",14820.333,575
2023,152,0,45157,Cam Davis,"25' 10""",15743.0,609
2023,152,0,34099,Harris English,"25' 10""",17545.25,680
2023,152,0,32662,Michael Gligic,"25' 10""",8960.0,347
2023,152,0,51414,Brent Grant,"25' 10""",11885.333,460
2023,152,0,36724,Augusto Núñez,"25' 10""",10720.75,415
2023,157,0,28252,Seamus Power,"25' 11""",12999.25,501
2023,158,0,46435,Austin Cook,"26' 0""",12321.667,474
2023,158,0,49771,J.T. Poston,"26' 0""",18474.917,710
2023,160,0,32102,Rickie Fowler,"26' 1""",16840.667,645
2023,160,0,29420,Billy Horschel,"26' 1""",11765.333,451
2023,160,0,34046,Jordan Spieth,"26' 1""",12089.833,464
2023,160,0,32333,Kevin Tway,"26' 1""",13894.25,533
2023,164,0,22371,Aaron Baddeley,"26' 3""",12096.583,461
2023,164,0,33141,Keegan Bradley,"26' 3""",13952.083,531
2023,164,0,24925,Jonathan Byrd,"26' 3""",7717.083,294
2023,167,0,39546,Keith Mitchell,"26' 4""",16227.667,616
2023,167,0,46046,Scottie Scheffler,"26' 4""",16046.417,610
2023,167,0,30692,Scott Stallings,"26' 4""",13171.5,500
2023,170,0,33448,Justin Thomas,"26' 5""",13066.417,494
2023,171,0,57975,Harry Hall,"26' 6""",13822.833,521
2023,171,0,27129,Luke List,"26' 6""",15540.667,587
2023,173,0,54783,Dylan Wu,"26' 7""",17102.0,644
2023,174,0,35506,Mackenzie Hughes,"26' 8""",13630.333,511
2023,174,0,31560,Brian Stuard,"26' 8""",11330.083,425
2023,176,0,20229,Stewart Cink,"26' 9""",12262.667,458
2023,176,0,55454,Carl Yuan,"26' 9""",13118.25,490
2023,178,0,46970,Jon Rahm,"26' 10""",12056.833,450
2023,178,0,57366,Cameron Young,"26' 10""",13764.75,513
2023,180,0,48699,Callum Tarren,"26' 11""",14621.0,544
2023,180,0,27095,Nick Watney,"26' 11""",9226.5,343
2023,182,0,46442,Maverick McNealy,"27' 1""",9175.417,339
2023,183,0,40098,Matt Fitzpatrick,"27' 2""",13127.333,483
2023,183,0,27974,Sung Kang,"27' 2""",6061.167,223
2023,185,0,34255,Joseph Bramlett,"27' 4""",12558.0,460
2023,185,0,24502,Adam Scott,"27' 4""",10039.917,367
2023,187,0,28420,Ryan Brehm,"27' 5""",11530.667,421
2023,188,0,29289,S.Y. Noh,"27' 6""",8896.667,324
2023,189,0,28237,Rory McIlroy,"27' 10""",11452.333,412
2023,189,0,32139,Danny Willett,"27' 10""",11544.5,415
2023,191,0,46601,Trey Mullinax,"28' 3""",12668.583,448
2023,192,0,52453,Nicolai Hojgaard,"28' 4""",6206.5,219
2023,193,0,51766,Wyndham Clark,"28' 7""",17761.25,621
2015,1,0,25369,Jamie Donaldson,"21' 8""",5396.5,249
2015,2,0,27895,Jonas Blixt,"21' 11""",9125.917,417
2015,3,0,24138,Ian Poulter,"22' 4""",9118.167,408
2015,3,0,33418,Shawn Stefani,"22' 4""",16618.583,745
2015,5,0,34046,Jordan Spieth,"22' 5""",12598.417,563
2015,6,0,6567,Vijay Singh,"22' 6""",12641.083,562
2015,7,0,23623,Bo Van Pelt,"22' 7""",11991.917,531
2015,8,0,35451,Scott Pinckney,"22' 9""",14011.417,617
2015,8,0,20396,Lee Westwood,"22' 9""",5737.667,252
2015,10,0,20104,Ken Duke,"22' 10""",16629.75,728
2015,11,0,27649,Brandt Snedeker,"23' 0""",14058.0,612
2015,12,0,33399,Adam Hadwin,"23' 1""",16855.167,729
2015,12,0,25345,Carl Pettersson,"23' 1""",17821.0,771
2015,14,0,34409,David Lingmerth,"23' 2""",15356.833,662
2015,15,0,30736,Oscar Fraustro,"23' 3""",7737.417,333
2015,15,0,27936,Martin Laird,"23' 3""",13531.5,582
2015,15,0,24361,Pat Perez,"23' 3""",17346.417,745
2015,15,0,26476,Chez Reavie,"23' 3""",11425.333,492
2015,19,0,25900,Lucas Glover,"23' 4""",14636.167,628
2015,20,0,32366,Kevin Chappell,"23' 5""",15214.417,649
2015,20,0,33122,Russell Knox,"23' 5""",18903.75,808
2015,22,0,20593,Greg Chalmers,"23' 6""",6766.0,288
2015,22,0,29926,Danny Lee,"23' 6""",20336.0,866
2015,22,0,20691,Greg Owen,"23' 6""",7597.083,323
2015,22,0,28486,Michael Putnam,"23' 6""",13166.667,560
2015,22,0,22405,Justin Rose,"23' 6""",9827.0,418
2015,27,0,24507,Jason Bohn,"23' 8""",20307.167,859
2015,27,0,27933,John Merrick,"23' 8""",12741.667,539
2015,27,0,25198,Francesco Molinari,"23' 8""",10425.25,440
2015,30,0,31557,Jim Herman,"23' 9""",16920.25,713
2015,30,0,35541,John Peterson,"23' 9""",16905.667,713
2015,30,0,29223,Sam Saunders,"23' 9""",13249.167,557
2015,33,0,29478,Kevin Kisner,"23' 10""",20457.417,857
2015,33,0,26329,Louis Oosthuizen,"23' 10""",9080.583,381
2015,35,0,20157,Retief Goosen,"23' 11""",10560.25,442
2015,35,0,33461,Morgan Hoffmann,"23' 11""",12004.5,502
2015,35,0,33419,Cameron Tringale,"23' 11""",17215.25,720
2015,38,0,23638,Brendon de Jonge,"24' 0""",19728.5,823
2015,38,0,29535,Brice Garnett,"24' 0""",12717.75,530
2015,38,0,24924,Bill Haas,"24' 0""",14496.833,603
2015,38,0,22056,Cameron Percy,"24' 0""",11608.0,483
2015,38,0,36699,Patrick Rodgers,"24' 0""",8649.5,360
2015,38,0,29221,Webb Simpson,"24' 0""",13877.583,579
2015,38,0,28780,Nicholas Thompson,"24' 0""",15679.75,654
2015,45,0,33141,Keegan Bradley,"24' 1""",13524.583,561
2015,45,0,29479,Scott Brown,"24' 1""",16498.917,686
2015,45,0,25720,Chad Collins,"24' 1""",13540.167,563
2015,45,0,21961,Charles Howell III,"24' 1""",17189.25,714
2015,45,0,36689,Brooks Koepka,"24' 1""",11865.167,492
2015,45,0,26331,Charl Schwartzel,"24' 1""",8231.083,342
2015,45,0,21528,Henrik Stenson,"24' 1""",9549.167,397
2015,52,0,8075,Jerry Kelly,"24' 2""",15565.667,644
2015,52,0,31202,William McGirt,"24' 2""",21830.583,904
2015,52,0,24490,George McNeill,"24' 2""",19059.583,790
2015,52,0,25834,Daniel Summerhays,"24' 2""",17978.583,744
2015,56,0,35539,Luke Guthrie,"24' 3""",13266.583,548
2015,56,0,25818,Scott Piercy,"24' 3""",16299.25,672
2015,56,0,34264,Hudson Swafford,"24' 3""",17678.0,729
2015,56,0,21878,Mark Wilson,"24' 3""",17313.917,715
2015,60,0,34262,Jon Curran,"24' 5""",14722.333,603
2015,60,0,37273,Derek Ernst,"24' 5""",13508.0,553
2015,60,0,28500,Martin Flores,"24' 5""",14751.0,604
2015,60,0,10809,Jim Furyk,"24' 5""",11784.25,483
2015,60,0,27644,Brian Harman,"24' 5""",16943.75,695
2015,60,0,29420,Billy Horschel,"24' 5""",14982.0,614
2015,60,0,32640,Troy Merritt,"24' 5""",17067.5,698
2015,60,0,23621,Rory Sabbatini,"24' 5""",12989.583,532
2015,60,0,34431,Robert Streb,"24' 5""",18731.917,768
2015,60,0,29425,Andrew Svoboda,"24' 5""",13815.25,565
2015,60,0,32150,Michael Thompson,"24' 5""",14819.833,606
2015,71,0,20229,Stewart Cink,"24' 6""",12633.917,516
2015,71,0,34099,Harris English,"24' 6""",16932.167,691
2015,71,0,39977,Max Homa,"24' 6""",11635.0,475
2015,71,0,34261,Scott Langley,"24' 6""",16683.667,680
2015,75,0,28259,Sangmoon Bae,"24' 7""",17460.75,710
2015,75,0,25364,Paul Casey,"24' 7""",13040.75,531
2015,75,0,21753,Brian Davis,"24' 7""",16100.917,656
2015,75,0,25686,Jason Dufner,"24' 7""",10192.5,415
2015,75,0,30711,Colt Knost,"24' 7""",17706.083,720
2015,75,0,33413,Ben Martin,"24' 7""",16792.583,684
2015,75,0,2206,David Toms,"24' 7""",13831.0,562
2015,75,0,27095,Nick Watney,"24' 7""",16610.417,675
2015,83,0,23541,Ben Crane,"24' 8""",12021.917,487
2015,83,0,29222,Billy Hurley III,"24' 8""",13702.5,555
2015,85,0,35532,Tom Hoge,"24' 9""",12891.417,520
2015,85,0,22293,Heath Slocum,"24' 9""",8900.25,360
2015,85,0,27064,Jhonattan Vegas,"24' 9""",13714.833,555
2015,85,0,26289,Boo Weekley,"24' 9""",14232.0,576
2015,89,0,24358,Robert Garrigus,"24' 10""",10384.917,418
2015,89,0,28679,Fabián Gómez,"24' 10""",14284.667,575
2015,89,0,27466,Spencer Levin,"24' 10""",19757.833,796
2015,89,0,32839,Hideki Matsuyama,"24' 10""",15321.583,616
2015,89,0,29518,Brendan Steele,"24' 10""",15535.25,625
2015,89,0,25349,Tim Wilkinson,"24' 10""",12403.583,500
2015,89,0,31323,Gary Woodland,"24' 10""",9947.5,401
2015,96,0,20771,Steven Alker,"24' 11""",12059.75,484
2015,96,0,25191,Gonzalo Fernandez-Castaño,"24' 11""",13615.75,547
2015,96,0,26758,David Hearn,"24' 11""",18674.0,750
2015,96,0,26851,Marc Leishman,"24' 11""",9767.0,392
2015,96,0,23800,Bryce Molder,"24' 11""",17704.167,711
2015,96,0,25396,Kevin Na,"24' 11""",14617.917,586
2015,96,0,27214,Kevin Streelman,"24' 11""",17242.917,693
2015,103,0,10885,Robert Allenby,"25' 0""",11140.5,445
2015,103,0,24846,Ricky Barnes,"25' 0""",11789.333,471
2015,103,0,24357,K.J. Choi,"25' 0""",12348.917,494
2015,103,0,27436,Graham DeLaet,"25' 0""",11931.75,478
2015,103,0,32102,Rickie Fowler,"25' 0""",11649.75,466
2015,103,0,33486,Roger Sloan,"25' 0""",8165.667,327
2015,103,0,31560,Brian Stuard,"25' 0""",18785.167,751
2015,103,0,33448,Justin Thomas,"25' 0""",19293.167,772
2015,103,0,25892,Steve Wheatcroft,"25' 0""",15547.583,621
2015,112,0,21209,Sergio Garcia,"25' 1""",6745.833,269
2015,112,0,30944,Jason Kokrak,"25' 1""",14863.333,592
2015,112,0,33667,Carlos Ortiz,"25' 1""",16697.833,665
2015,112,0,25240,D.A. Points,"25' 1""",10826.917,432
2015,112,0,29476,Kyle Reifers,"25' 1""",16919.417,675
2015,117,0,35545,Blayne Barber,"25' 2""",13866.667,551
2015,117,0,40026,Daniel Berger,"25' 2""",17190.833,684
2015,117,0,24925,Jonathan Byrd,"25' 2""",11534.0,458
2015,117,0,24494,Erik Compton,"25' 2""",14280.25,567
2015,117,0,23108,Matt Kuchar,"25' 2""",16316.833,648
2015,117,0,1810,Phil Mickelson,"25' 2""",9884.0,393
2015,123,0,34174,John Huh,"25' 3""",21257.667,843
2015,123,0,23320,Ryan Palmer,"25' 3""",9762.083,387
2015,123,0,20645,John Senden,"25' 3""",11516.417,456
2015,126,0,12510,Chad Campbell,"25' 4""",20801.5,822
2015,126,0,32200,Roberto Castro,"25' 4""",8455.5,334
2015,126,0,30852,Ryo Ishikawa,"25' 4""",14837.75,586
2015,126,0,26596,Ryan Moore,"25' 4""",14770.0,583
2015,126,0,31193,Jim Renner,"25' 4""",11263.167,444
2015,126,0,25562,Andres Romero,"25' 4""",9712.833,384
2015,132,0,23048,Eric Axley,"25' 5""",8579.0,338
2015,132,0,34563,Chesson Hadley,"25' 5""",17447.917,687
2015,132,0,37454,Whee Kim,"25' 5""",11698.167,461
2015,132,0,34130,Sung Joon Park,"25' 5""",14452.167,569
2015,132,0,25632,Jimmy Walker,"25' 5""",11428.833,450
2015,137,0,32448,James Hahn,"25' 6""",16044.333,630
2015,137,0,20766,Padraig Harrington,"25' 6""",8665.0,340
2015,137,0,24781,Hunter Mahan,"25' 6""",12580.167,493
2015,137,0,24140,Sean O'Hair,"25' 6""",17310.833,678
2015,137,0,30946,Alex Prugh,"25' 6""",15679.583,615
2015,142,0,25274,Steven Bowditch,"25' 7""",16269.0,636
2015,142,0,34098,Russell Henley,"25' 7""",14890.917,582
2015,144,0,32334,Charlie Beljan,"25' 8""",12148.5,474
2015,144,0,34358,Jonathan Randolph,"25' 8""",10558.917,411
2015,144,0,25493,Nick Taylor,"25' 8""",16181.583,631
2015,144,0,34265,Will Wilcox,"25' 8""",9867.333,385
2015,148,0,40058,Zac Blair,"25' 10""",21321.5,826
2015,148,0,24024,Zach Johnson,"25' 10""",17381.667,672
2015,150,0,29720,Andres Gonzales,"25' 11""",15537.25,600
2015,150,0,12716,Charley Hoffman,"25' 11""",15099.083,583
2015,152,0,28307,Matt Every,"26' 0""",9905.75,381
2015,152,0,31416,Derek Fathauer,"26' 0""",11800.167,454
2015,154,0,6522,Ernie Els,"26' 1""",7287.667,279
2015,154,0,29725,Tony Finau,"26' 1""",17286.833,662
2015,156,0,28475,Jeff Overton,"26' 2""",15549.583,594
2015,156,0,30927,Brendon Todd,"26' 2""",19149.667,731
2015,158,0,24502,Adam Scott,"26' 3""",6320.0,241
2015,159,0,1706,Davis Love III,"26' 5""",9884.917,374
2015,159,0,23548,Bill Lunde,"26' 5""",8252.583,312
2015,161,0,34360,Patrick Reed,"26' 6""",14730.0,555
2015,162,0,27141,J.B. Holmes,"26' 7""",12820.917,483
2015,162,0,26300,Matt Jones,"26' 7""",14095.5,530
2015,164,0,20472,Alex Cejka,"26' 8""",18088.25,679
2015,165,0,22892,Jason Gore,"26' 9""",14295.083,535
2015,165,0,36801,Mark Hubbard,"26' 9""",14854.083,556
2015,167,0,23353,J.J. Henry,"26' 10""",16768.333,625
2015,167,0,28132,Tyrone Van Aswegen,"26' 10""",8355.667,311
2015,169,0,22371,Aaron Baddeley,"26' 11""",12477.75,463
2015,169,0,23983,Luke Donald,"26' 11""",11517.0,428
2015,169,0,29289,S.Y. Noh,"26' 11""",10674.583,397
2015,172,0,10860,Justin Leonard,"27' 0""",14355.333,531
2015,172,0,27963,Chris Stroud,"27' 0""",16275.25,603
2015,172,0,26951,Johnson Wagner,"27' 0""",13147.167,487
2015,175,0,30925,Dustin Johnson,"27' 1""",10386.5,384
2015,175,0,28023,Byron Smith,"27' 1""",9353.583,345
2015,177,0,25804,Bubba Watson,"27' 2""",11127.5,409
2015,178,0,27770,Camilo Villegas,"27' 4""",15335.083,561
2015,179,0,20848,Ángel Cabrera,"27' 5""",8789.083,321
2015,179,0,30926,Chris Kirk,"27' 5""",12839.333,468
2015,181,0,22046,Geoff Ogilvy,"27' 6""",7498.0,273
2015,182,0,34256,Andrew Putnam,"27' 11""",11286.0,404
2015,183,0,30692,Scott Stallings,"28' 4""",11329.25,400
2015,184,0,28089,Jason Day,"29' 1""",12259.083,421
2012,1,0,20396,Lee Westwood,"22' 0""",7417.667,337
2012,2,0,24502,Adam Scott,"22' 9""",7675.167,337
2012,3,0,25572,Graeme McDowell,"22' 10""",8600.75,377
2012,3,0,23623,Bo Van Pelt,"22' 10""",12883.25,564
2012,5,0,22621,Ben Curtis,"22' 11""",10453.5,456
2012,5,0,28475,Jeff Overton,"22' 11""",17780.25,776
2012,7,0,26289,Boo Weekley,"23' 0""",12267.167,533
2012,8,0,23542,Tommy Biershenk,"23' 1""",10760.083,466
2012,9,0,6004,Stephen Ames,"23' 3""",7774.083,334
2012,9,0,21209,Sergio Garcia,"23' 3""",8665.417,373
2012,11,0,28093,Miguel Angel Carballo,"23' 5""",10427.667,446
2012,12,0,23204,Gary Christian,"23' 6""",16879.167,717
2012,12,0,8725,Tom Gillis,"23' 6""",14471.583,616
2012,12,0,34174,John Huh,"23' 6""",18694.917,796
2012,12,0,1810,Phil Mickelson,"23' 6""",10574.75,450
2012,12,0,20645,John Senden,"23' 6""",12875.917,548
2012,12,0,22293,Heath Slocum,"23' 6""",17687.333,752
2012,18,0,28455,Will Claxton,"23' 7""",18366.417,778
2012,18,0,12716,Charley Hoffman,"23' 7""",14985.083,635
2012,18,0,27649,Brandt Snedeker,"23' 7""",12822.083,543
2012,21,0,25345,Carl Pettersson,"23' 8""",14791.167,626
2012,21,0,25562,Andres Romero,"23' 8""",9598.5,405
2012,21,0,6567,Vijay Singh,"23' 8""",16325.583,690
2012,24,0,10885,Robert Allenby,"23' 9""",12589.583,530
2012,24,0,32366,Kevin Chappell,"23' 9""",13138.083,553
2012,24,0,27644,Brian Harman,"23' 9""",19008.083,800
2012,24,0,20572,Rod Pampling,"23' 9""",14475.083,610
2012,28,0,28259,Sangmoon Bae,"23' 10""",10635.167,446
2012,28,0,32200,Roberto Castro,"23' 10""",15930.0,669
2012,28,0,29478,Kevin Kisner,"23' 10""",10646.083,446
2012,31,0,24781,Hunter Mahan,"23' 11""",14067.5,588
2012,31,0,30110,Kyle Stanley,"23' 11""",13508.833,564
2012,31,0,24663,Y.E. Yang,"23' 11""",9482.417,397
2012,34,0,27895,Jonas Blixt,"24' 0""",12299.917,512
2012,34,0,27933,John Merrick,"24' 0""",15156.333,632
2012,34,0,22046,Geoff Ogilvy,"24' 0""",11055.0,461
2012,37,0,12782,Tim Herron,"24' 1""",15016.167,624
2012,37,0,33122,Russell Knox,"24' 1""",12433.167,516
2012,37,0,27095,Nick Watney,"24' 1""",14850.75,616
2012,40,0,21407,Arjun Atwal,"24' 2""",13725.75,568
2012,40,0,34099,Harris English,"24' 2""",17144.667,709
2012,40,0,29420,Billy Horschel,"24' 2""",10820.083,447
2012,40,0,28237,Rory McIlroy,"24' 2""",7520.917,311
2012,40,0,25834,Daniel Summerhays,"24' 2""",14030.417,581
2012,45,0,23983,Luke Donald,"24' 3""",10025.167,414
2012,45,0,31202,William McGirt,"24' 3""",16006.167,659
2012,45,0,26331,Charl Schwartzel,"24' 3""",8386.583,346
2012,48,0,30750,Tommy Gainey,"24' 4""",16608.5,682
2012,48,0,22961,David Mathis,"24' 4""",14619.667,600
2012,48,0,33419,Cameron Tringale,"24' 4""",16437.083,675
2012,48,0,25892,Steve Wheatcroft,"24' 4""",8829.583,363
2012,52,0,25686,Jason Dufner,"24' 5""",14208.75,582
2012,52,0,21961,Charles Howell III,"24' 5""",13889.333,568
2012,52,0,24024,Zach Johnson,"24' 5""",17094.833,699
2012,52,0,23108,Matt Kuchar,"24' 5""",13977.167,573
2012,52,0,1724,Jeff Maggert,"24' 5""",17361.167,710
2012,52,0,27214,Kevin Streelman,"24' 5""",15970.417,654
2012,58,0,20574,Mathew Goggin,"24' 6""",10749.167,438
2012,58,0,23548,Bill Lunde,"24' 6""",13266.5,542
2012,60,0,19970,Robert Karlsson,"24' 7""",7559.75,308
2012,60,0,10213,Dicky Pride,"24' 7""",10322.5,420
2012,60,0,26476,Chez Reavie,"24' 7""",15102.0,614
2012,60,0,27963,Chris Stroud,"24' 7""",15606.75,634
2012,60,0,32150,Michael Thompson,"24' 7""",13206.25,538
2012,60,0,30927,Brendon Todd,"24' 7""",12323.667,502
2012,66,0,23135,Tim Clark,"24' 8""",12268.75,497
2012,66,0,1706,Davis Love III,"24' 8""",10533.583,427
2012,66,0,1766,Billy Mayfair,"24' 8""",17161.583,696
2012,66,0,1797,Rocco Mediate,"24' 8""",12230.583,495
2012,66,0,22548,Patrick Sheehan,"24' 8""",8853.167,359
2012,71,0,21731,Freddie Jacobson,"24' 9""",8749.667,354
2012,72,0,24494,Erik Compton,"24' 10""",12422.167,500
2012,72,0,24924,Bill Haas,"24' 10""",13261.833,534
2012,72,0,8075,Jerry Kelly,"24' 10""",18461.833,744
2012,72,0,27556,Ted Potter Jr.,"24' 10""",13248.75,533
2012,72,0,24138,Ian Poulter,"24' 10""",8947.25,360
2012,72,0,27330,Josh Teater,"24' 10""",17260.0,695
2012,78,0,24507,Jason Bohn,"24' 11""",15006.0,602
2012,78,0,6034,Marco Dawson,"24' 11""",8804.917,353
2012,78,0,6522,Ernie Els,"24' 11""",12680.25,509
2012,78,0,24604,Hunter Haas,"24' 11""",11005.5,441
2012,78,0,24940,Edward Loar,"24' 11""",8221.333,330
2012,78,0,26329,Louis Oosthuizen,"24' 11""",10323.833,414
2012,78,0,29221,Webb Simpson,"24' 11""",13666.833,549
2012,85,0,29910,Blake Adams,"25' 0""",20147.667,806
2012,85,0,32102,Rickie Fowler,"25' 0""",14755.5,591
2012,85,0,10809,Jim Furyk,"25' 0""",16133.75,646
2012,85,0,26758,David Hearn,"25' 0""",18803.333,752
2012,85,0,27974,Sung Kang,"25' 0""",12003.917,480
2012,85,0,27120,Troy Matteson,"25' 0""",14678.167,588
2012,85,0,27770,Camilo Villegas,"25' 0""",15316.0,612
2012,92,0,23638,Brendon de Jonge,"25' 1""",22244.667,887
2012,93,0,28087,Kris Blanks,"25' 2""",13697.333,545
2012,93,0,34021,Bud Cauley,"25' 2""",18936.833,752
2012,93,0,28307,Matt Every,"25' 2""",13323.0,529
2012,93,0,28500,Martin Flores,"25' 2""",15256.333,606
2012,93,0,35139,Richard Lee,"25' 2""",13289.083,528
2012,93,0,29476,Kyle Reifers,"25' 2""",15787.833,628
2012,93,0,8793,Tiger Woods,"25' 2""",10543.833,419
2012,100,0,23541,Ben Crane,"25' 3""",13877.333,549
2012,100,0,19846,Brian Gay,"25' 3""",16953.417,672
2012,100,0,27302,Garth Mulroy,"25' 3""",9519.5,377
2012,100,0,23320,Ryan Palmer,"25' 3""",13940.5,553
2012,100,0,6527,Steve Stricker,"25' 3""",12211.417,484
2012,105,0,11123,Chris Couch,"25' 4""",12442.25,491
2012,105,0,27436,Graham DeLaet,"25' 4""",14900.417,588
2012,105,0,28308,Troy Kelly,"25' 4""",9235.417,365
2012,105,0,29289,S.Y. Noh,"25' 4""",17273.583,681
2012,109,0,12652,Cameron Beckman,"25' 5""",14932.083,588
2012,109,0,20593,Greg Chalmers,"25' 5""",16157.667,635
2012,109,0,20104,Ken Duke,"25' 5""",20674.417,813
2012,109,0,1320,Bob Estes,"25' 5""",13909.25,548
2012,109,0,26596,Ryan Moore,"25' 5""",18648.417,734
2012,109,0,22913,John Rollins,"25' 5""",15779.083,621
2012,109,0,26287,Roland Thatcher,"25' 5""",9573.917,377
2012,116,0,27141,J.B. Holmes,"25' 6""",14640.583,575
2012,116,0,24140,Sean O'Hair,"25' 6""",15954.667,625
2012,116,0,22582,Kyle Thompson,"25' 6""",8218.75,322
2012,119,0,30926,Chris Kirk,"25' 7""",18008.25,703
2012,119,0,23325,Vaughn Taylor,"25' 7""",13661.75,534
2012,121,0,20098,Stuart Appleby,"25' 8""",14901.333,581
2012,121,0,21753,Brian Davis,"25' 8""",18663.167,728
2012,123,0,12510,Chad Campbell,"25' 9""",15451.75,600
2012,123,0,6036,Scott Dunlap,"25' 9""",10528.417,409
2012,125,0,28089,Jason Day,"25' 10""",8788.583,340
2012,126,0,20623,Gavin Coles,"25' 11""",13148.0,508
2012,126,0,6251,Chris DiMarco,"25' 11""",17709.0,683
2012,126,0,24358,Robert Garrigus,"25' 11""",14820.0,571
2012,126,0,23788,D.J. Trahan,"25' 11""",13425.083,518
2012,126,0,26951,Johnson Wagner,"25' 11""",16810.167,648
2012,131,0,33141,Keegan Bradley,"26' 0""",15523.75,598
2012,131,0,22378,Trevor Immelman,"26' 0""",12059.25,464
2012,133,0,33120,Mark Anderson,"26' 1""",11223.0,430
2012,133,0,32698,Bobby Gates,"26' 1""",15881.167,609
2012,133,0,6573,Brandt Jobe,"26' 1""",10104.333,388
2012,133,0,27466,Spencer Levin,"26' 1""",13132.583,503
2012,133,0,27060,John Mallinger,"26' 1""",15262.0,586
2012,138,0,30711,Colt Knost,"26' 2""",16319.0,623
2012,138,0,27936,Martin Laird,"26' 2""",11470.167,438
2012,138,0,10860,Justin Leonard,"26' 2""",15002.0,573
2012,141,0,25818,Scott Piercy,"26' 3""",17351.583,660
2012,141,0,26679,Kevin Stadler,"26' 3""",16407.583,626
2012,143,0,24361,Pat Perez,"26' 4""",15444.167,586
2012,143,0,22405,Justin Rose,"26' 4""",12344.5,469
2012,145,0,30925,Dustin Johnson,"26' 5""",10642.583,403
2012,145,0,29926,Danny Lee,"26' 5""",12242.417,464
2012,145,0,25457,Alexandre Rocha,"26' 5""",11812.333,447
2012,148,0,29479,Scott Brown,"26' 6""",11177.0,422
2012,148,0,25240,D.A. Points,"26' 6""",19051.167,720
2012,148,0,21528,Henrik Stenson,"26' 6""",9926.417,375
2012,151,0,24490,George McNeill,"26' 7""",15554.083,585
2012,152,0,31558,J.J. Killeen,"26' 8""",17021.083,638
2012,152,0,26851,Marc Leishman,"26' 8""",15090.0,566
2012,154,0,25632,Jimmy Walker,"26' 9""",17435.5,651
2012,155,0,23353,J.J. Henry,"26' 10""",16301.0,607
2012,155,0,27064,Jhonattan Vegas,"26' 10""",13363.583,498
2012,157,0,32334,Charlie Beljan,"26' 11""",9166.667,341
2012,157,0,24357,K.J. Choi,"26' 11""",13471.333,501
2012,159,0,20850,Daniel Chopra,"27' 0""",7470.25,277
2012,160,0,23409,James Driscoll,"27' 1""",13258.167,490
2012,160,0,20691,Greg Owen,"27' 1""",17219.25,635
2012,160,0,20160,Charlie Wi,"27' 1""",16830.083,622
2012,163,0,24846,Ricky Barnes,"27' 2""",17916.417,660
2012,163,0,1249,John Daly,"27' 2""",7825.25,288
2012,163,0,23718,Nathan Green,"27' 2""",12269.667,452
2012,163,0,30692,Scott Stallings,"27' 2""",14791.667,544
2012,167,0,21350,Ryuji Imada,"27' 3""",14345.833,527
2012,168,0,21805,Harrison Frazar,"27' 4""",9776.167,358
2012,168,0,26300,Matt Jones,"27' 4""",8859.75,324
2012,168,0,21878,Mark Wilson,"27' 4""",17669.75,646
2012,171,0,20070,Matt Bettencourt,"27' 5""",11971.417,436
2012,171,0,20766,Padraig Harrington,"27' 5""",10268.5,374
2012,171,0,29518,Brendan Steele,"27' 5""",15137.583,552
2012,171,0,2206,David Toms,"27' 5""",11610.167,424
2012,175,0,29222,Billy Hurley III,"27' 6""",13102.75,477
2012,175,0,23621,Rory Sabbatini,"27' 6""",16556.0,602
2012,177,0,24925,Jonathan Byrd,"27' 8""",11993.833,433
2012,177,0,30852,Ryo Ishikawa,"27' 8""",7356.333,266
2012,177,0,30944,Jason Kokrak,"27' 8""",13732.333,496
