YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID,NUMBER OF CUTS
1988,30,0,2321,Fuzzy Zoeller,4.0,1988340.0,
1988,46,0,1035,Tommy Armour III,3.0,1988440.0,
1988,46,0,1042,Paul Azinger,3.0,1988420.0,
1988,46,0,1061,Ray Barr Jr.,3.0,1988440.0,
1988,46,0,1072,Chip Beck,3.0,1988460.0,
1988,46,0,1098,Jay Don Blake,3.0,1988440.0,
1988,46,0,1198,Howard Clark,3.0,1987150.0,
1988,46,0,1219,John Cook,3.0,1988430.0,
1988,46,0,1256,Rodger Davis,3.0,1988140.0,
1988,46,0,1313,Steve Elkington,3.0,1988420.0,
1988,46,0,1320,Bob Estes,3.0,1988410.0,
1988,46,0,1323,Brad Fabel,3.0,1988440.0,
1988,46,0,1361,Dan Forsman,3.0,1988460.0,
1988,46,0,1412,Gibby Gilbert,3.0,1988330.0,
1988,46,0,1414,Bob Gilder,3.0,1988430.0,
1988,46,0,1418,Bill Glasson,3.0,1988400.0,
1988,46,0,1475,Donnie Hammond,3.0,1988440.0,
1988,46,0,1487,Jeff Hart,3.0,1985410.0,
1988,46,0,1559,Hale Irwin,3.0,1988410.0,
1988,46,0,1690,Bruce Lietzke,3.0,1988440.0,
1988,46,0,1707,Steve Lowery,3.0,1988460.0,
1988,46,0,1717,Sandy Lyle,3.0,1988240.0,
1988,46,0,1887,Mark O'Meara,3.0,1988460.0,
1988,46,0,1945,Kenny Perry,3.0,1988440.0,
1988,46,0,2073,Ove Sellberg,3.0,1986370.0,
1988,46,0,2084,Bob Shearer,3.0,1984320.0,
1988,46,0,2159,Curtis Strange,3.0,1988390.0,
1988,46,0,2160,Ron Streck,3.0,1988440.0,
1988,46,0,2170,Hal Sutton,3.0,1988430.0,
1988,46,0,2223,Bob Tway,3.0,1988460.0,
1988,46,0,2242,Lanny Wadkins,3.0,1988430.0,
1988,76,0,1068,Andy Bean,2.0,1988340.0,
1988,76,0,1106,Jim Booros,2.0,1988470.0,
1988,76,0,1129,Bill Britton,2.0,1988470.0,
1988,76,0,1132,Mark Brooks,2.0,1988460.0,
1988,76,0,1162,Rex Caldwell,2.0,1988470.0,
1988,76,0,1201,Lennie Clements,2.0,1988470.0,
1988,76,0,1236,Richard Cromwell,2.0,1988440.0,
1988,76,0,1303,Bob Eastwood,2.0,1988470.0,
1988,76,0,1306,David Edwards,2.0,1988460.0,
1988,76,0,1378,David Frost,2.0,1988470.0,
1988,76,0,1385,Jim Gallagher Jr.,2.0,1988470.0,
1988,76,0,1435,Wayne Grady,2.0,1988390.0,
1988,76,0,1457,Jay Haas,2.0,1988470.0,
1988,76,0,1501,Vance Heafner,2.0,1988130.0,
1988,76,0,1556,Joe Inman,2.0,1987430.0,
1988,76,0,1569,Peter Jacobsen,2.0,1988470.0,
1988,76,0,1592,Tony Johnstone,2.0,1984340.0,
1988,76,0,1597,Grier Jones,2.0,1984400.0,
1988,76,0,1599,Steve Jones,2.0,1988440.0,
1988,76,0,1662,Greg Ladehoff,2.0,1988470.0,
1988,76,0,1682,Wayne Levi,2.0,1988460.0,
1988,76,0,1755,Dick Mast,2.0,1988470.0,
1988,76,0,1793,Mac McLendon,2.0,1980430.0,
1988,76,0,1803,Hajime Meshiai,2.0,1988080.0,
1988,76,0,1866,Jack Newton,2.0,1982420.0,
1988,76,0,1869,Jack Nicklaus,2.0,1988340.0,
1988,76,0,1901,Jay Overton,2.0,1988330.0,
1988,76,0,1971,Dillard Pruitt,2.0,1988470.0,
1988,76,0,1996,Mike Reid,2.0,1988470.0,
1988,76,0,2031,Griffin Rudolph,2.0,1988350.0,
1988,76,0,2091,Charles Sifford,2.0,1983020.0,
1988,76,0,2105,Bob Smith,2.0,1985280.0,
1988,76,0,2187,Dave Tentis,2.0,1988370.0,
1988,76,0,2192,Steve Thomas,2.0,1988470.0,
1988,76,0,2256,Tom Watson,2.0,1988360.0,
1988,1,0,1235,Ben Crenshaw,,,15.0
1988,2,0,2104,Jeff Sluman,,,14.0
1988,3,0,1864,Larry Nelson,,,13.0
1988,4,0,1797,Rocco Mediate,,,12.0
1988,4,0,1846,Jodie Mudd,,,12.0
1988,6,0,1926,Steve Pate,,,10.0
1988,7,0,1633,Tom Kite,,,9.0
1988,8,0,1444,Ken Green,,,8.0
1988,8,0,2146,Payne Stewart,,,8.0
1988,8,0,2241,Bobby Wadkins,,,8.0
1988,11,0,2279,Mark Wiebe,,,7.0
1988,12,0,1226,Fred Couples,,,6.0
1988,12,0,1326,Nick Faldo,,,6.0
1988,12,0,1390,Buddy Gardner,,,6.0
1988,12,0,1469,Dan Halldorson,,,6.0
1988,12,0,1527,Scott Hoch,,,6.0
1988,12,0,1639,Kenny Knox,,,6.0
1988,12,0,1771,Blaine McCallister,,,6.0
1988,12,0,1782,Mike McCullough,,,6.0
1988,12,0,1783,Mark McCumber,,,6.0
1988,12,0,1943,Chris Perry,,,6.0
1988,12,0,2033,Dave Rummells,,,6.0
1988,12,0,2101,Joey Sindelar,,,6.0
1988,12,0,2303,Robert Wrenn,,,6.0
1988,25,0,1553,John Huston,,,5.0
1988,25,0,1560,David Ishii,,,5.0
1988,25,0,1725,John Mahaffey,,,5.0
1988,25,0,1928,Corey Pavin,,,5.0
1988,29,0,1030,Isao Aoki,,,4.0
1988,29,0,1049,Ian Baker-Finch,,,4.0
1988,29,0,1157,Tom Byrum,,,4.0
1988,29,0,1161,Mark Calcavecchia,,,4.0
1988,29,0,1168,David Canipe,,,4.0
1988,29,0,1203,Russ Cochran,,,4.0
1988,29,0,1284,Mike Donald,,,4.0
1988,29,0,1443,Hubert Green,,,4.0
1988,29,0,1495,Morris Hatalsky,,,4.0
1988,29,0,1779,Gary McCord,,,4.0
1988,29,0,1877,Tim Norris,,,4.0
1988,29,0,1935,Calvin Peete,,,4.0
1988,29,0,1975,Tom Purtzer,,,4.0
1988,29,0,2321,Fuzzy Zoeller,,,4.0
1988,43,0,1035,Tommy Armour III,,,3.0
1988,43,0,1042,Paul Azinger,,,3.0
1988,43,0,1061,Ray Barr Jr.,,,3.0
1988,43,0,1072,Chip Beck,,,3.0
1988,43,0,1098,Jay Don Blake,,,3.0
1988,43,0,1219,John Cook,,,3.0
1988,43,0,1256,Rodger Davis,,,3.0
1988,43,0,1313,Steve Elkington,,,3.0
1988,43,0,1320,Bob Estes,,,3.0
1988,43,0,1323,Brad Fabel,,,3.0
1988,43,0,1361,Dan Forsman,,,3.0
1988,43,0,1412,Gibby Gilbert,,,3.0
1988,43,0,1414,Bob Gilder,,,3.0
1988,43,0,1418,Bill Glasson,,,3.0
1988,43,0,1475,Donnie Hammond,,,3.0
1988,43,0,1559,Hale Irwin,,,3.0
1988,43,0,1690,Bruce Lietzke,,,3.0
1988,43,0,1707,Steve Lowery,,,3.0
1988,43,0,1717,Sandy Lyle,,,3.0
1988,43,0,1887,Mark O'Meara,,,3.0
1988,43,0,1945,Kenny Perry,,,3.0
1988,43,0,2159,Curtis Strange,,,3.0
1988,43,0,2160,Ron Streck,,,3.0
1988,43,0,2170,Hal Sutton,,,3.0
1988,43,0,2223,Bob Tway,,,3.0
1988,43,0,2242,Lanny Wadkins,,,3.0
1988,69,0,1068,Andy Bean,,,2.0
1988,69,0,1106,Jim Booros,,,2.0
1988,69,0,1113,Steve Bowman,,,2.0
1988,69,0,1129,Bill Britton,,,2.0
1988,69,0,1132,Mark Brooks,,,2.0
1988,69,0,1162,Rex Caldwell,,,2.0
1988,69,0,1201,Lennie Clements,,,2.0
1988,69,0,1236,Richard Cromwell,,,2.0
1988,69,0,1303,Bob Eastwood,,,2.0
1988,69,0,1306,David Edwards,,,2.0
1988,69,0,1360,Anders Forsbrand,,,2.0
1988,69,0,1378,David Frost,,,2.0
1988,69,0,1385,Jim Gallagher Jr.,,,2.0
1988,69,0,1435,Wayne Grady,,,2.0
1988,69,0,1457,Jay Haas,,,2.0
1988,69,0,1501,Vance Heafner,,,2.0
1988,69,0,1569,Peter Jacobsen,,,2.0
1988,69,0,1599,Steve Jones,,,2.0
1988,69,0,1662,Greg Ladehoff,,,2.0
1988,69,0,1682,Wayne Levi,,,2.0
1988,69,0,1755,Dick Mast,,,2.0
1988,69,0,1803,Hajime Meshiai,,,2.0
1988,69,0,1869,Jack Nicklaus,,,2.0
1988,69,0,1901,Jay Overton,,,2.0
1988,69,0,1971,Dillard Pruitt,,,2.0
1988,69,0,1996,Mike Reid,,,2.0
1988,69,0,2031,Griffin Rudolph,,,2.0
1988,69,0,2073,Ove Sellberg,,,2.0
1988,69,0,2187,Dave Tentis,,,2.0
1988,69,0,2192,Steve Thomas,,,2.0
1988,69,0,2256,Tom Watson,,,2.0
1987,1,0,1876,Greg Norman,19.0,1986370.0,
1987,2,0,1783,Mark McCumber,16.0,1987220.0,
1987,2,0,1958,Dan Pohl,16.0,1987180.0,
1987,4,0,2255,Denis Watson,15.0,1987220.0,
1987,5,0,2100,Tim Simpson,14.0,1987250.0,
1987,6,0,1633,Tom Kite,13.0,1987190.0,
1987,7,0,2242,Lanny Wadkins,12.0,1987190.0,
1987,8,0,2133,Craig Stadler,11.0,1987180.0,
1987,9,0,1378,David Frost,10.0,1987270.0,
1987,10,0,2159,Curtis Strange,9.0,1987250.0,
1987,11,0,1051,Seve Ballesteros,8.0,1987060.0,
1987,12,0,1042,Paul Azinger,7.0,1987360.0,
1987,12,0,1060,Dave Barr,7.0,1987310.0,
1987,12,0,1093,Ronnie Black,7.0,1987390.0,
1987,12,0,1361,Dan Forsman,7.0,1987400.0,
1987,12,0,1639,Kenny Knox,7.0,1987360.0,
1987,12,0,1864,Larry Nelson,7.0,1987320.0,
1987,12,0,1887,Mark O'Meara,7.0,1987340.0,
1987,12,0,1926,Steve Pate,7.0,1987390.0,
1987,12,0,1996,Mike Reid,7.0,1987350.0,
1987,12,0,2104,Jeff Sluman,7.0,1987380.0,
1987,12,0,2160,Ron Streck,7.0,1987400.0,
1987,12,0,2170,Hal Sutton,7.0,1987280.0,
1987,24,0,1457,Jay Haas,6.0,1987360.0,
1987,24,0,1968,Nick Price,6.0,1987390.0,
1987,24,0,2294,Willie Wood,6.0,1987350.0,
1987,27,0,1096,Phil Blackmar,5.0,1987430.0,
1987,27,0,1161,Mark Calcavecchia,5.0,1987340.0,
1987,27,0,1214,Frank Conner,5.0,1987390.0,
1987,27,0,1226,Fred Couples,5.0,1987360.0,
1987,27,0,1329,Brad Faxon,5.0,1987340.0,
1987,27,0,1846,Jodie Mudd,5.0,1987390.0,
1987,27,0,2041,Bill Sander,5.0,1987410.0,
1987,27,0,2321,Fuzzy Zoeller,5.0,1987320.0,
1987,35,0,1303,Bob Eastwood,4.0,1987410.0,
1987,35,0,1313,Steve Elkington,4.0,1987440.0,
1987,35,0,1326,Nick Faldo,4.0,1987110.0,
1987,35,0,1475,Donnie Hammond,4.0,1987430.0,
1987,35,0,1666,Bernhard Langer,4.0,1987250.0,
1987,35,0,1717,Sandy Lyle,4.0,1987220.0,
1987,35,0,1736,Roger Maltbie,4.0,1987380.0,
1987,35,0,1744,Graham Marsh,4.0,1980120.0,
1987,35,0,1755,Dick Mast,4.0,1987440.0,
1987,35,0,1823,Larry Mize,4.0,1987360.0,
1987,35,0,1869,Jack Nicklaus,4.0,1987250.0,
1987,35,0,1892,Aki Ohmachi,4.0,1987440.0,
1987,35,0,1960,Don Pooley,4.0,1987430.0,
1987,35,0,2190,Doug Tewell,4.0,1987380.0,
1987,35,0,2322,Richard Zokol,4.0,1987340.0,
1987,50,0,1024,Billy Andrade,3.0,1987340.0,
1987,50,0,1353,Bruce Fleisher,3.0,1986150.0,
1987,50,0,1390,Buddy Gardner,3.0,1987450.0,
1987,50,0,1418,Bill Glasson,3.0,1987400.0,
1987,50,0,1452,Jeff Grygiel,3.0,1987370.0,
1987,50,0,1559,Hale Irwin,3.0,1987410.0,
1987,50,0,1858,Tommy Nakajima,3.0,1987390.0,
1987,50,0,1964,Greg Powers,3.0,1987440.0,
1987,50,0,2084,Bob Shearer,3.0,1984320.0,
1987,50,0,2087,Don Shirey Jr.,3.0,1987450.0,
1987,50,0,2118,J.C. Snead,3.0,1987430.0,
1987,50,0,2213,Lee Trevino,3.0,1987260.0,
1987,62,0,1032,Kikuo Arai,2.0,1987040.0,
1987,62,0,1072,Chip Beck,2.0,1987460.0,
1987,62,0,1098,Jay Don Blake,2.0,1987450.0,
1987,62,0,1113,Steve Bowman,2.0,1987370.0,
1987,62,0,1132,Mark Brooks,2.0,1987460.0,
1987,62,0,1150,George Burns,2.0,1987460.0,
1987,62,0,1198,Howard Clark,2.0,1987150.0,
1987,62,0,1200,Keith Clearwater,2.0,1987460.0,
1987,62,0,1235,Ben Crenshaw,2.0,1987360.0,
1987,62,0,1346,Ed Fiori,2.0,1987460.0,
1987,62,0,1360,Anders Forsbrand,2.0,1986150.0,
1987,62,0,1435,Wayne Grady,2.0,1987460.0,
1987,62,0,1510,Nolan Henke,2.0,1987440.0,
1987,62,0,1594,Brian Jones,2.0,1981360.0,
1987,62,0,1597,Grier Jones,2.0,1984400.0,
1987,62,0,11663,Michael King,2.0,1981070.0,
1987,62,0,1659,Massy Kuramoto,2.0,1986370.0,
1987,62,0,1707,Steve Lowery,2.0,1987210.0,
1987,62,0,1715,Mark Lye,2.0,1987460.0,
1987,62,0,1771,Blaine McCallister,2.0,1987460.0,
1987,62,0,1793,Mac McLendon,2.0,1980430.0,
1987,62,0,1796,Mark McNulty,2.0,1987250.0,
1987,62,0,1861,Jim Nelford,2.0,1987460.0,
1987,62,0,1866,Jack Newton,2.0,1982420.0,
1987,62,0,1906,Masashi Jumbo Ozaki,2.0,1987250.0,
1987,62,0,1928,Corey Pavin,2.0,1987460.0,
1987,62,0,1935,Calvin Peete,2.0,1987430.0,
1987,62,0,1954,Gary Pinns,2.0,1987350.0,
1987,62,0,1998,Jack Renner,2.0,1987430.0,
1987,62,0,2002,John Riegger,2.0,1987440.0,
1987,62,0,2016,Bill Rogers,2.0,1987440.0,
1987,62,0,2091,Charles Sifford,2.0,1983020.0,
1987,62,0,2105,Bob Smith,2.0,1985280.0,
1987,62,0,2146,Payne Stewart,2.0,1987460.0,
1987,62,0,2148,Ray Stewart,2.0,1987460.0,
1987,62,0,2176,Danny Talbot,2.0,1986280.0,
1987,62,0,2196,Robert Thompson,2.0,1987460.0,
1987,62,0,2226,Tray Tyner,2.0,1987200.0,
1987,62,0,2241,Bobby Wadkins,2.0,1987450.0,
1987,62,0,2256,Tom Watson,2.0,1987460.0,
1987,62,0,2267,D.A. Weibring,2.0,1987410.0,
1987,62,0,2298,Jim Woodward,2.0,1987250.0,
1987,1,0,1876,Greg Norman,,,18.0
1987,2,0,1783,Mark McCumber,,,16.0
1987,2,0,1958,Dan Pohl,,,16.0
1987,4,0,2255,Denis Watson,,,15.0
1987,5,0,2100,Tim Simpson,,,14.0
1987,6,0,1633,Tom Kite,,,13.0
1987,7,0,2242,Lanny Wadkins,,,12.0
1987,8,0,2133,Craig Stadler,,,11.0
1987,9,0,1378,David Frost,,,10.0
1987,10,0,2159,Curtis Strange,,,9.0
1987,11,0,1051,Seve Ballesteros,,,8.0
1987,12,0,1042,Paul Azinger,,,7.0
1987,12,0,1060,Dave Barr,,,7.0
1987,12,0,1093,Ronnie Black,,,7.0
1987,12,0,1361,Dan Forsman,,,7.0
1987,12,0,1639,Kenny Knox,,,7.0
1987,12,0,1864,Larry Nelson,,,7.0
1987,12,0,1887,Mark O'Meara,,,7.0
1987,12,0,1926,Steve Pate,,,7.0
1987,12,0,1996,Mike Reid,,,7.0
1987,12,0,2104,Jeff Sluman,,,7.0
1987,12,0,2160,Ron Streck,,,7.0
1987,12,0,2170,Hal Sutton,,,7.0
1987,24,0,1457,Jay Haas,,,6.0
1987,24,0,1968,Nick Price,,,6.0
1987,24,0,2294,Willie Wood,,,6.0
1987,27,0,1096,Phil Blackmar,,,5.0
1987,27,0,1161,Mark Calcavecchia,,,5.0
1987,27,0,1214,Frank Conner,,,5.0
1987,27,0,1226,Fred Couples,,,5.0
1987,27,0,1329,Brad Faxon,,,5.0
1987,27,0,1846,Jodie Mudd,,,5.0
1987,27,0,2041,Bill Sander,,,5.0
1987,27,0,2321,Fuzzy Zoeller,,,5.0
1987,35,0,1303,Bob Eastwood,,,4.0
1987,35,0,1313,Steve Elkington,,,4.0
1987,35,0,1326,Nick Faldo,,,4.0
1987,35,0,1475,Donnie Hammond,,,4.0
1987,35,0,1666,Bernhard Langer,,,4.0
1987,35,0,1717,Sandy Lyle,,,4.0
1987,35,0,1736,Roger Maltbie,,,4.0
1987,35,0,1755,Dick Mast,,,4.0
1987,35,0,1823,Larry Mize,,,4.0
1987,35,0,1869,Jack Nicklaus,,,4.0
1987,35,0,1892,Aki Ohmachi,,,4.0
1987,35,0,1960,Don Pooley,,,4.0
1987,35,0,2190,Doug Tewell,,,4.0
1987,35,0,2322,Richard Zokol,,,4.0
1987,49,0,1024,Billy Andrade,,,3.0
1987,49,0,1390,Buddy Gardner,,,3.0
1987,49,0,1418,Bill Glasson,,,3.0
1987,49,0,1452,Jeff Grygiel,,,3.0
1987,49,0,1559,Hale Irwin,,,3.0
1987,49,0,1858,Tommy Nakajima,,,3.0
1987,49,0,1964,Greg Powers,,,3.0
1987,49,0,2087,Don Shirey Jr.,,,3.0
1987,49,0,2118,J.C. Snead,,,3.0
1987,49,0,2213,Lee Trevino,,,3.0
1987,59,0,1032,Kikuo Arai,,,2.0
1987,59,0,1072,Chip Beck,,,2.0
1987,59,0,1098,Jay Don Blake,,,2.0
1987,59,0,1113,Steve Bowman,,,2.0
1987,59,0,1132,Mark Brooks,,,2.0
1987,59,0,1150,George Burns,,,2.0
1987,59,0,1198,Howard Clark,,,2.0
1987,59,0,1200,Keith Clearwater,,,2.0
1987,59,0,1235,Ben Crenshaw,,,2.0
1987,59,0,1346,Ed Fiori,,,2.0
1987,59,0,1435,Wayne Grady,,,2.0
1987,59,0,1510,Nolan Henke,,,2.0
1987,59,0,1707,Steve Lowery,,,2.0
1987,59,0,1715,Mark Lye,,,2.0
1987,59,0,1771,Blaine McCallister,,,2.0
1987,59,0,1796,Mark McNulty,,,2.0
1987,59,0,1861,Jim Nelford,,,2.0
1987,59,0,1906,Masashi Jumbo Ozaki,,,2.0
1987,59,0,1928,Corey Pavin,,,2.0
1987,59,0,1935,Calvin Peete,,,2.0
1987,59,0,1954,Gary Pinns,,,2.0
1987,59,0,1998,Jack Renner,,,2.0
1987,59,0,2002,John Riegger,,,2.0
1987,59,0,2016,Bill Rogers,,,2.0
1987,59,0,2146,Payne Stewart,,,2.0
1987,59,0,2148,Ray Stewart,,,2.0
1987,59,0,2196,Robert Thompson,,,2.0
1987,59,0,2226,Tray Tyner,,,2.0
1987,59,0,2241,Bobby Wadkins,,,2.0
1987,59,0,2256,Tom Watson,,,2.0
1987,59,0,2267,D.A. Weibring,,,2.0
1987,59,0,2298,Jim Woodward,,,2.0
1989,1,0,1633,Tom Kite,32.0,1988240.0,
1989,2,0,1418,Bill Glasson,14.0,1989170.0,
1989,3,0,1701,Bob Lohr,13.0,1989260.0,
1989,3,0,2133,Craig Stadler,13.0,1989160.0,
1989,5,0,1326,Nick Faldo,12.0,1989090.0,
1989,6,0,1876,Greg Norman,11.0,1989170.0,
1989,6,0,2159,Curtis Strange,11.0,1989170.0,
1989,8,0,1599,Steve Jones,10.0,1989230.0,
1989,9,0,1666,Bernhard Langer,9.0,1989090.0,
1989,10,0,1435,Wayne Grady,8.0,1989280.0,
1989,10,0,1869,Jack Nicklaus,8.0,1989110.0,
1989,10,0,2100,Tim Simpson,8.0,1989330.0,
1989,10,0,2104,Jeff Sluman,8.0,1989260.0,
1989,10,0,2146,Payne Stewart,8.0,1989250.0,
1989,15,0,1823,Larry Mize,7.0,1989340.0,
1989,15,0,2241,Bobby Wadkins,7.0,1989360.0,
1989,17,0,1051,Seve Ballesteros,6.0,1989120.0,
1989,17,0,1129,Bill Britton,6.0,1989390.0,
1989,17,0,1203,Russ Cochran,6.0,1989360.0,
1989,17,0,1475,Donnie Hammond,6.0,1989390.0,
1989,17,0,1928,Corey Pavin,6.0,1989350.0,
1989,17,0,1941,Tom Pernice Jr.,6.0,1989380.0,
1989,17,0,1945,Kenny Perry,6.0,1989330.0,
1989,17,0,2010,Loren Roberts,6.0,1989380.0,
1989,25,0,1072,Chip Beck,5.0,1989340.0,
1989,25,0,1133,Billy Ray Brown,5.0,1989350.0,
1989,25,0,1198,Howard Clark,5.0,1987150.0,
1989,25,0,1284,Mike Donald,5.0,1989410.0,
1989,25,0,1320,Bob Estes,5.0,1989390.0,
1989,25,0,1355,Raymond Floyd,5.0,1989250.0,
1989,25,0,1559,Hale Irwin,5.0,1989320.0,
1989,25,0,1639,Kenny Knox,5.0,1989400.0,
1989,25,0,1943,Chris Perry,5.0,1989400.0,
1989,25,0,2101,Joey Sindelar,5.0,1989380.0,
1989,25,0,2271,Wayne Westner,5.0,1988360.0,
1989,25,0,2300,Ian Woosnam,5.0,1989130.0,
1989,37,0,1030,Isao Aoki,4.0,1989250.0,
1989,37,0,1331,Rick Fehr,4.0,1989400.0,
1989,37,0,1457,Jay Haas,4.0,1989390.0,
1989,37,0,1887,Mark O'Meara,4.0,1989370.0,
1989,37,0,1992,Don Reese,4.0,1989410.0,
1989,37,0,1996,Mike Reid,4.0,1989370.0,
1989,37,0,2033,Dave Rummells,4.0,1989410.0,
1989,37,0,2180,Harry Taylor,4.0,1989140.0,
1989,37,0,2196,Robert Thompson,4.0,1989390.0,
1989,46,0,1014,Fulton Allem,3.0,1989380.0,
1989,46,0,1042,Paul Azinger,3.0,1989430.0,
1989,46,0,1098,Jay Don Blake,3.0,1989420.0,
1989,46,0,1143,Brad Bryant,3.0,1989420.0,
1989,46,0,1179,Antonio Cerda,3.0,1988480.0,
1989,46,0,1256,Rodger Davis,3.0,1988140.0,
1989,46,0,1261,Jay Delsing,3.0,1989410.0,
1989,46,0,1390,Buddy Gardner,3.0,1989410.0,
1989,46,0,1414,Bob Gilder,3.0,1989420.0,
1989,46,0,1569,Peter Jacobsen,3.0,1989400.0,
1989,46,0,1682,Wayne Levi,3.0,1989430.0,
1989,46,0,1706,Davis Love III,3.0,1989420.0,
1989,46,0,2049,Gene Sauers,3.0,1989410.0,
1989,46,0,2084,Bob Shearer,3.0,1984320.0,
1989,46,0,2090,Tom Sieckmann,3.0,1989390.0,
1989,46,0,2094,Tony Sills,3.0,1989420.0,
1989,46,0,2223,Bob Tway,3.0,1989410.0,
1989,46,0,2242,Lanny Wadkins,3.0,1989390.0,
1989,46,0,2256,Tom Watson,3.0,1989340.0,
1989,46,0,2321,Fuzzy Zoeller,3.0,1989390.0,
1989,66,0,1024,Billy Andrade,2.0,1989430.0,
1989,66,0,1060,Dave Barr,2.0,1989430.0,
1989,66,0,1065,Beau Baugh,2.0,1988480.0,
1989,66,0,1161,Mark Calcavecchia,2.0,1989400.0,
1989,66,0,1192,T.C. Chen,2.0,1989150.0,
1989,66,0,1196,Brian Claar,2.0,1989400.0,
1989,66,0,1226,Fred Couples,2.0,1989440.0,
1989,66,0,1249,John Daly,2.0,1989330.0,
1989,66,0,1364,Peter Fowler,2.0,1984340.0,
1989,66,0,1378,David Frost,2.0,1989420.0,
1989,66,0,1381,Fred Funk,2.0,1989430.0,
1989,66,0,1443,Hubert Green,2.0,1989430.0,
1989,66,0,6284,Jim Hallet,2.0,1989420.0,
1989,66,0,1495,Morris Hatalsky,2.0,1989430.0,
1989,66,0,1522,Lon Hinkle,2.0,1989430.0,
1989,66,0,1549,Mike Hulbert,2.0,1989440.0,
1989,66,0,1556,Joe Inman,2.0,1987430.0,
1989,66,0,1597,Grier Jones,2.0,1984400.0,
1989,66,0,1725,John Mahaffey,2.0,1989440.0,
1989,66,0,1771,Blaine McCallister,2.0,1989440.0,
1989,66,0,1783,Mark McCumber,2.0,1989370.0,
1989,66,0,1790,Pat McGowan,2.0,1989420.0,
1989,66,0,1793,Mac McLendon,2.0,1980430.0,
1989,66,0,1837,Gil Morgan,2.0,1989430.0,
1989,66,0,1866,Jack Newton,2.0,1982420.0,
1989,66,0,1926,Steve Pate,2.0,1989430.0,
1989,66,0,2029,Hugh Royer,2.0,1988410.0,
1989,66,0,2067,Ted Schulz,2.0,1989440.0,
1989,66,0,2087,Don Shirey Jr.,2.0,1989430.0,
1989,66,0,2091,Charles Sifford,2.0,1983020.0,
1989,66,0,2105,Bob Smith,2.0,1985280.0,
1989,66,0,2246,Duffy Waldorf,2.0,1989430.0,
1989,66,0,2279,Mark Wiebe,2.0,1989430.0,
1989,66,0,2303,Robert Wrenn,2.0,1989430.0,
1989,1,0,1633,Tom Kite,,,23.0
1989,2,0,1418,Bill Glasson,,,14.0
1989,3,0,1701,Bob Lohr,,,13.0
1989,3,0,2133,Craig Stadler,,,13.0
1989,5,0,1326,Nick Faldo,,,12.0
1989,6,0,1876,Greg Norman,,,11.0
1989,6,0,2159,Curtis Strange,,,11.0
1989,8,0,1599,Steve Jones,,,10.0
1989,9,0,1666,Bernhard Langer,,,9.0
1989,10,0,1435,Wayne Grady,,,8.0
1989,10,0,1869,Jack Nicklaus,,,8.0
1989,10,0,2100,Tim Simpson,,,8.0
1989,10,0,2104,Jeff Sluman,,,8.0
1989,10,0,2146,Payne Stewart,,,8.0
1989,15,0,1823,Larry Mize,,,7.0
1989,15,0,2241,Bobby Wadkins,,,7.0
1989,17,0,1051,Seve Ballesteros,,,6.0
1989,17,0,1129,Bill Britton,,,6.0
1989,17,0,1203,Russ Cochran,,,6.0
1989,17,0,1475,Donnie Hammond,,,6.0
1989,17,0,1928,Corey Pavin,,,6.0
1989,17,0,1941,Tom Pernice Jr.,,,6.0
1989,17,0,1945,Kenny Perry,,,6.0
1989,17,0,2010,Loren Roberts,,,6.0
1989,25,0,1072,Chip Beck,,,5.0
1989,25,0,1133,Billy Ray Brown,,,5.0
1989,25,0,1284,Mike Donald,,,5.0
1989,25,0,1320,Bob Estes,,,5.0
1989,25,0,1355,Raymond Floyd,,,5.0
1989,25,0,1559,Hale Irwin,,,5.0
1989,25,0,1639,Kenny Knox,,,5.0
1989,25,0,1943,Chris Perry,,,5.0
1989,25,0,2101,Joey Sindelar,,,5.0
1989,25,0,2300,Ian Woosnam,,,5.0
1989,35,0,1030,Isao Aoki,,,4.0
1989,35,0,1331,Rick Fehr,,,4.0
1989,35,0,1457,Jay Haas,,,4.0
1989,35,0,1887,Mark O'Meara,,,4.0
1989,35,0,1992,Don Reese,,,4.0
1989,35,0,1996,Mike Reid,,,4.0
1989,35,0,2033,Dave Rummells,,,4.0
1989,35,0,2180,Harry Taylor,,,4.0
1989,35,0,2196,Robert Thompson,,,4.0
1989,35,0,2271,Wayne Westner,,,4.0
1989,45,0,1014,Fulton Allem,,,3.0
1989,45,0,1042,Paul Azinger,,,3.0
1989,45,0,1098,Jay Don Blake,,,3.0
1989,45,0,1143,Brad Bryant,,,3.0
1989,45,0,1261,Jay Delsing,,,3.0
1989,45,0,1390,Buddy Gardner,,,3.0
1989,45,0,1414,Bob Gilder,,,3.0
1989,45,0,1569,Peter Jacobsen,,,3.0
1989,45,0,1682,Wayne Levi,,,3.0
1989,45,0,1706,Davis Love III,,,3.0
1989,45,0,2049,Gene Sauers,,,3.0
1989,45,0,2090,Tom Sieckmann,,,3.0
1989,45,0,2094,Tony Sills,,,3.0
1989,45,0,2223,Bob Tway,,,3.0
1989,45,0,2242,Lanny Wadkins,,,3.0
1989,45,0,2256,Tom Watson,,,3.0
1989,45,0,2321,Fuzzy Zoeller,,,3.0
1989,62,0,1024,Billy Andrade,,,2.0
1989,62,0,1060,Dave Barr,,,2.0
