YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
2017,70,0,29740,Brad Fritsch,76.47,78,102,-0.15
2017,71,0,34046,Jordan Spieth,76.26,106,139,-0.31
2017,72,0,34098,Russell Henley,76.25,122,160,-0.31
2017,73,0,34409,David Lingmerth,76.23,93,122,-0.28
2017,74,0,20771,Steven Alker,76.19,96,126,-0.27
2017,75,0,48081,Xander Schauffele,76.14,134,176,-0.35
2017,76,0,30925,Dustin Johnson,76.1,121,159,-0.25
2017,77,0,24846,Ricky Barnes,76.09,105,138,-0.37
2017,77,0,26289,Boo Weekley,76.09,105,138,-0.17
2017,79,0,27129,Luke List,76.02,130,171,-0.2
2017,80,0,31416,Derek Fathauer,75.78,97,128,-0.33
2017,80,0,36699,Patrick Rodgers,75.78,97,128,-0.27
2017,82,0,34466,Peter Malnati,75.66,115,152,-0.27
2017,83,0,25493,Nick Taylor,75.57,133,176,-0.23
2017,84,0,34431,Robert Streb,75.51,111,147,-0.22
2017,85,0,29221,Webb Simpson,75.43,132,175,-0.25
2017,86,0,37189,Harold Varner III,75.29,128,170,-0.3
2017,87,0,24924,Bill Haas,75.21,91,121,-0.24
2017,87,0,31557,Jim Herman,75.21,88,117,-0.24
2017,87,0,22046,Geoff Ogilvy,75.21,88,117,-0.27
2017,90,0,29289,S.Y. Noh,75.17,109,145,-0.23
2017,91,0,25900,Lucas Glover,75.15,124,165,-0.31
2017,92,0,29461,Jamie Lovemark,74.86,131,175,-0.28
2017,93,0,24358,Robert Garrigus,74.83,107,143,-0.3
2017,94,0,37454,Whee Kim,74.77,80,107,-0.26
2017,95,0,37278,Nicholas Lindheim,74.73,68,91,-0.18
2017,96,0,27214,Kevin Streelman,74.7,124,166,-0.23
2017,97,0,25572,Graeme McDowell,74.67,56,75,-0.39
2017,98,0,25834,Daniel Summerhays,74.64,103,138,-0.24
2017,99,0,24024,Zach Johnson,74.62,97,130,-0.36
2017,100,0,48084,Wesley Bryan,74.58,88,118,-0.3
2017,101,0,32448,James Hahn,74.56,126,169,-0.25
2017,102,0,12716,Charley Hoffman,74.55,164,220,-0.26
2017,102,0,24138,Ian Poulter,74.55,82,110,-0.24
2017,104,0,33141,Keegan Bradley,74.53,120,161,-0.32
2017,105,0,24781,Hunter Mahan,74.44,99,133,-0.25
2017,105,0,23497,Tag Ridings,74.44,99,133,-0.28
2017,107,0,31202,William McGirt,74.32,110,148,-0.2
2017,107,0,29908,C.T. Pan,74.32,110,148,-0.25
2017,109,0,25345,Carl Pettersson,74.29,78,105,-0.26
2017,110,0,46970,Jon Rahm,74.27,127,171,-0.31
2017,111,0,35110,Brett Drewitt,74.23,72,97,-0.29
2017,112,0,29974,Branden Grace,74.19,69,93,-0.25
2017,112,0,29223,Sam Saunders,74.19,92,124,-0.32
2017,114,0,32150,Michael Thompson,74.12,63,85,-0.22
2017,115,0,26329,Louis Oosthuizen,74.07,60,81,-0.3
2017,116,0,23800,Bryce Molder,74.0,74,100,-0.22
2017,117,0,20472,Alex Cejka,73.91,85,115,-0.34
2017,118,0,39324,J.J. Spaun,73.83,110,149,-0.21
2017,119,0,33122,Russell Knox,73.64,81,110,-0.15
2017,120,0,32839,Hideki Matsuyama,73.58,78,106,-0.28
2017,121,0,34213,Grayson Murray,73.37,146,199,-0.26
2017,122,0,34358,Jonathan Randolph,73.33,66,90,-0.2
2017,122,0,32333,Kevin Tway,73.33,121,165,-0.28
2017,122,0,47128,Richy Werenski,73.33,99,135,-0.24
2017,125,0,49771,J.T. Poston,73.2,112,153,-0.25
2017,126,0,31323,Gary Woodland,73.17,90,123,-0.31
2017,127,0,35879,Kelly Kraft,73.0,73,100,-0.29
2017,128,0,30852,Ryo Ishikawa,72.84,59,81,-0.22
2017,129,0,20157,Retief Goosen,72.83,67,92,-0.19
2017,130,0,27095,Nick Watney,72.73,104,143,-0.2
2017,131,0,29926,Danny Lee,72.57,82,113,-0.32
2017,132,0,33418,Shawn Stefani,72.55,74,102,-0.34
2017,133,0,33948,Byeong Hun An,72.48,79,109,-0.28
2017,134,0,28420,Ryan Brehm,72.41,105,145,-0.2
2017,135,0,35450,Patrick Cantlay,72.34,68,94,-0.25
2017,135,0,29518,Brendan Steele,72.34,102,141,-0.36
2017,137,0,30191,Julián Etulain,72.22,91,126,-0.24
2017,138,0,47959,Bryson DeChambeau,72.06,98,136,-0.24
2017,139,0,35506,Mackenzie Hughes,72.04,152,211,-0.28
2017,140,0,33461,Morgan Hoffmann,72.02,121,168,-0.24
2017,141,0,33120,Mark Anderson,71.91,64,89,-0.22
2017,142,0,26851,Marc Leishman,71.9,87,121,-0.25
2017,143,0,28093,Miguel Angel Carballo,71.74,66,92,-0.18
2017,144,0,32757,Patton Kizzire,71.71,109,152,-0.25
2017,145,0,27436,Graham DeLaet,71.7,114,159,-0.2
2017,146,0,29725,Tony Finau,71.51,133,186,-0.2
2017,147,0,32366,Kevin Chappell,71.43,105,147,-0.27
2017,147,0,27936,Martin Laird,71.43,85,119,-0.29
2017,147,0,23621,Rory Sabbatini,71.43,75,105,-0.28
2017,150,0,20593,Greg Chalmers,71.33,102,143,-0.26
2017,151,0,28679,Fabián Gómez,71.3,77,108,-0.35
2017,152,0,29485,Brett Stegmaier,71.2,89,125,-0.21
2017,153,0,25364,Paul Casey,71.19,84,118,-0.35
2017,154,0,36801,Mark Hubbard,71.13,69,97,-0.28
2017,155,0,22405,Justin Rose,71.11,64,90,-0.28
2017,156,0,34099,Harris English,71.03,103,145,-0.19
2017,157,0,27141,J.B. Holmes,70.99,93,131,-0.31
2017,158,0,25191,Gonzalo Fernandez-Castaño,70.87,73,103,-0.27
2017,159,0,28089,Jason Day,70.71,70,99,-0.34
2017,160,0,34360,Patrick Reed,70.55,115,163,-0.25
2017,161,0,46732,Rick Lamb,70.53,67,95,-0.12
2017,162,0,25804,Bubba Watson,70.34,83,118,-0.33
2017,163,0,21209,Sergio Garcia,70.21,66,94,-0.32
2017,164,0,25720,Chad Collins,70.11,61,87,-0.21
2017,165,0,32200,Roberto Castro,70.09,82,117,-0.24
2017,166,0,46501,Ollie Schniederjans,70.07,103,147,-0.28
2017,167,0,25892,Steve Wheatcroft,70.0,49,70,-0.29
2017,168,0,46443,Brian Campbell,69.61,71,102,-0.3
2017,169,0,35300,Andrew Loupe,69.49,82,118,-0.26
2017,170,0,19846,Brian Gay,69.4,93,134,-0.19
2017,171,0,40058,Zac Blair,69.39,102,147,-0.21
2017,172,0,24507,Jason Bohn,69.16,74,107,-0.35
2017,173,0,26331,Charl Schwartzel,69.01,49,71,-0.31
2017,174,0,26300,Matt Jones,68.97,80,116,-0.19
2017,175,0,46550,Brandon Hagy,68.75,110,160,-0.23
2017,176,0,46440,Smylie Kaufman,68.53,98,143,-0.22
2017,177,0,1810,Phil Mickelson,68.38,80,117,-0.29
2017,178,0,6522,Ernie Els,68.12,47,69,-0.32
2017,179,0,40009,Dominic Bozzelli,68.06,98,144,-0.22
2017,180,0,30944,Jason Kokrak,67.82,118,174,-0.22
2017,181,0,27064,Jhonattan Vegas,66.96,77,115,-0.29
2017,182,0,29479,Scott Brown,66.91,91,136,-0.26
2017,183,0,37455,Si Woo Kim,66.39,79,119,-0.3
2017,184,0,22986,Søren Kjeldsen,66.04,35,53,-0.37
2017,185,0,28307,Matt Every,65.93,89,135,-0.2
2017,186,0,28237,Rory McIlroy,65.67,44,67,-0.18
2017,187,0,25274,Steven Bowditch,65.59,61,93,-0.2
2017,188,0,39954,Cody Gribble,64.52,80,124,-0.2
2017,189,0,36689,Brooks Koepka,64.05,98,153,-0.31
2017,190,0,26499,Rafa Cabrera Bello,60.0,48,80,-0.35
2010,1,0,22621,Ben Curtis,86.96,120,138,-0.33
2010,1,0,22378,Trevor Immelman,86.96,60,69,-0.12
2010,3,0,24502,Adam Scott,86.55,103,119,-0.31
2010,4,0,20498,Briny Baird,85.29,116,136,-0.14
2010,4,0,20766,Padraig Harrington,85.29,58,68,-0.22
2010,6,0,23638,Brendon de Jonge,85.1,177,208,-0.32
2010,7,0,27466,Spencer Levin,84.54,175,207,-0.34
2010,8,0,21961,Charles Howell III,84.24,155,184,-0.25
2010,8,0,21731,Freddie Jacobson,84.24,139,165,-0.32
2010,10,0,6643,Paul Goydos,84.21,96,114,-0.32
2010,11,0,6621,Joe Durant,84.06,116,138,-0.27
2010,12,0,27963,Chris Stroud,83.71,149,178,-0.28
2010,13,0,12510,Chad Campbell,83.44,126,151,-0.31
2010,13,0,6595,Kevin Sutherland,83.44,136,163,-0.26
2010,15,0,19846,Brian Gay,82.98,117,141,-0.31
2010,16,0,1941,Tom Pernice Jr.,82.76,96,116,-0.31
2010,17,0,20691,Greg Owen,82.71,110,133,-0.14
2010,18,0,1948,Tim Petrovic,82.12,124,151,-0.24
2010,19,0,12602,Dean Wilson,82.08,87,106,-0.37
2010,20,0,10425,Jay Williamson,81.69,116,142,-0.26
2010,21,0,8375,Paul Stankowski,81.65,89,109,-0.33
2010,22,0,24846,Ricky Barnes,81.63,120,147,-0.28
2010,23,0,20663,Brenden Pappas,81.6,102,125,-0.26
2010,24,0,1320,Bob Estes,81.56,115,141,-0.3
2010,25,0,1116,Michael Bradley,81.51,119,146,-0.26
2010,26,0,10809,Jim Furyk,81.48,88,108,-0.28
2010,27,0,1724,Jeff Maggert,81.45,101,124,-0.33
2010,28,0,23135,Tim Clark,81.4,105,129,-0.3
2010,29,0,20127,Chris Riley,81.3,100,123,-0.35
2010,30,0,23349,Charles Warren,81.29,113,139,-0.23
2010,31,0,10885,Robert Allenby,81.15,99,122,-0.27
2010,32,0,1313,Steve Elkington,81.1,103,127,-0.19
2010,33,0,24925,Jonathan Byrd,81.05,154,190,-0.28
2010,33,0,8075,Jerry Kelly,81.05,124,153,-0.35
2010,35,0,20436,Garrett Willis,80.99,98,121,-0.37
2010,36,0,28089,Jason Day,80.95,102,126,-0.2
2010,37,0,6567,Vijay Singh,80.77,105,130,-0.3
2010,38,0,23307,Roger Tambellini,80.74,109,135,-0.21
2010,39,0,6251,Chris DiMarco,80.67,121,150,-0.29
2010,40,0,26596,Ryan Moore,80.65,100,124,-0.36
2010,41,0,20472,Alex Cejka,80.47,103,128,-0.3
2010,42,0,20574,Mathew Goggin,80.39,123,153,-0.28
2010,43,0,23718,Nathan Green,80.28,114,142,-0.3
2010,43,0,26301,James Nitties,80.28,114,142,-0.29
2010,45,0,29910,Blake Adams,80.25,130,162,-0.22
2010,46,0,27770,Camilo Villegas,80.22,73,91,-0.32
2010,47,0,10860,Justin Leonard,80.15,109,136,-0.43
2010,48,0,24507,Jason Bohn,80.14,113,141,-0.32
2010,49,0,25720,Chad Collins,80.0,92,115,-0.36
2010,50,0,28087,Kris Blanks,79.74,122,153,-0.24
2010,51,0,20593,Greg Chalmers,79.29,134,169,-0.33
2010,52,0,1619,Skip Kendall,79.21,80,101,-0.25
2010,53,0,33419,Cameron Tringale,79.2,99,125,-0.31
2010,54,0,31560,Brian Stuard,79.01,128,162,-0.3
2010,55,0,9011,David Duval,78.95,90,114,-0.29
2010,56,0,23409,James Driscoll,78.91,101,128,-0.18
2010,57,0,7749,Brett Quigley,78.82,134,170,-0.24
2010,58,0,22046,Geoff Ogilvy,78.79,78,99,-0.27
2010,59,0,28158,Steve Marino,78.77,115,146,-0.24
2010,60,0,20105,Jeff Gove,78.72,74,94,-0.27
2010,61,0,20686,Jeev Milkha Singh,78.57,88,112,-0.23
2010,62,0,24912,Will MacKenzie,78.52,117,149,-0.29
2010,63,0,20160,Charlie Wi,78.49,146,186,-0.35
2010,64,0,7867,Woody Austin,78.48,124,158,-0.29
2010,65,0,27060,John Mallinger,78.47,113,144,-0.28
2010,66,0,26881,Jarrod Lyle,78.43,80,102,-0.28
2010,67,0,23621,Rory Sabbatini,78.4,98,125,-0.32
2010,68,0,21209,Sergio Garcia,78.38,58,74,-0.22
2010,69,0,12714,Chris Tidland,78.31,130,166,-0.28
2010,70,0,20645,John Senden,78.21,140,179,-0.24
2010,71,0,28620,Aron Price,78.05,96,123,-0.33
2010,72,0,23353,J.J. Henry,77.92,120,154,-0.25
2010,73,0,24361,Pat Perez,77.84,130,167,-0.25
2010,74,0,32102,Rickie Fowler,77.78,140,180,-0.19
2010,74,0,27649,Brandt Snedeker,77.78,105,135,-0.32
2010,76,0,26420,Richard Johnson,77.7,108,139,-0.29
2010,77,0,24024,Zach Johnson,77.69,101,130,-0.28
2010,78,0,22122,Andrew McLardy,77.68,87,112,-0.16
2010,79,0,24924,Bill Haas,77.63,118,152,-0.25
2010,80,0,8385,Omar Uresti,77.61,104,134,-0.23
2010,81,0,22913,John Rollins,77.55,114,147,-0.25
2010,82,0,1797,Rocco Mediate,77.52,100,129,-0.18
2010,83,0,25190,Jeff Quinney,77.42,120,155,-0.29
2010,84,0,12755,Vance Veazey,77.32,75,97,-0.24
2010,85,0,27436,Graham DeLaet,77.25,146,189,-0.2
2010,86,0,10585,Scott McCarron,77.2,149,193,-0.3
2010,87,0,29221,Webb Simpson,77.16,152,197,-0.34
2010,88,0,27933,John Merrick,77.14,135,175,-0.19
2010,89,0,26851,Marc Leishman,77.11,128,166,-0.28
2010,90,0,26695,Michael Letzig,77.09,138,179,-0.22
2010,91,0,6522,Ernie Els,77.08,74,96,-0.35
2010,92,0,6004,Stephen Ames,76.98,97,126,-0.19
2010,92,0,7457,Steve Flesch,76.98,107,139,-0.27
2010,94,0,22946,Henrik Bjornstad,76.92,100,130,-0.27
2010,94,0,21878,Mark Wilson,76.92,140,182,-0.22
2010,96,0,22056,Cameron Percy,76.87,103,134,-0.21
2010,97,0,25632,Jimmy Walker,76.86,93,121,-0.27
2010,97,0,25892,Steve Wheatcroft,76.86,93,121,-0.2
2010,99,0,25240,D.A. Points,76.81,106,138,-0.32
2010,100,0,27214,Kevin Streelman,76.8,139,181,-0.27
2010,101,0,25686,Jason Dufner,76.72,89,116,-0.2
2010,102,0,23541,Ben Crane,76.69,102,133,-0.33
2010,102,0,1577,Lee Janzen,76.69,102,133,-0.22
2010,104,0,25345,Carl Pettersson,76.63,141,184,-0.3
2010,105,0,20572,Rod Pampling,76.62,118,154,-0.21
2010,106,0,27120,Troy Matteson,76.59,157,205,-0.24
2010,107,0,26882,Michael Sim,76.53,75,98,-0.32
2010,108,0,27095,Nick Watney,76.4,123,161,-0.33
2010,109,0,24490,George McNeill,76.3,103,135,-0.31
2010,110,0,23108,Matt Kuchar,76.25,122,160,-0.27
2010,111,0,12782,Tim Herron,76.13,118,155,-0.2
2010,112,0,23800,Bryce Molder,76.03,111,146,-0.31
2010,113,0,30925,Dustin Johnson,75.97,98,129,-0.32
2010,114,0,23548,Bill Lunde,75.95,120,158,-0.17
2010,115,0,21949,Joe Ogilvie,75.92,145,191,-0.28
2010,116,0,24140,Sean O'Hair,75.91,104,137,-0.23
2010,117,0,1810,Phil Mickelson,75.89,85,112,-0.31
2010,118,0,26287,Roland Thatcher,75.82,116,153,-0.2
2010,118,0,26289,Boo Weekley,75.82,116,153,-0.18
2010,120,0,20098,Stuart Appleby,75.64,118,156,-0.29
2010,121,0,22293,Heath Slocum,75.51,111,147,-0.26
2010,122,0,12705,Cliff Kresge,75.49,77,102,-0.27
2010,123,0,25818,Scott Piercy,75.42,135,179,-0.32
2010,124,0,1945,Kenny Perry,75.22,85,113,-0.24
2010,125,0,12652,Cameron Beckman,75.21,91,121,-0.27
2010,125,0,20229,Stewart Cink,75.21,88,117,-0.31
2010,127,0,23325,Vaughn Taylor,75.16,121,161,-0.29
2010,128,0,24227,Justin Bolli,75.0,63,84,-0.22
2010,128,0,20378,Mathias Grönberg,75.0,87,116,-0.23
2010,130,0,23788,D.J. Trahan,74.87,140,187,-0.19
2010,131,0,26951,Johnson Wagner,74.8,95,127,-0.21
2010,132,0,29285,Brent Delahoussaye,74.78,86,115,-0.35
2010,133,0,22371,Aaron Baddeley,74.72,133,178,-0.23
2010,134,0,26679,Kevin Stadler,74.68,118,158,-0.21
2010,135,0,2206,David Toms,74.62,97,130,-0.35
2010,136,0,23983,Luke Donald,74.51,76,102,-0.36
2010,137,0,1329,Brad Faxon,74.39,61,82,-0.39
2010,138,0,23673,Michael Connell,74.32,110,148,-0.26
2010,139,0,28237,Rory McIlroy,74.29,52,70,-0.23
2010,140,0,21753,Brian Davis,74.23,121,163,-0.31
2010,141,0,23623,Bo Van Pelt,74.21,141,190,-0.27
2010,142,0,24357,K.J. Choi,74.17,89,120,-0.29
2010,143,0,25364,Paul Casey,74.07,60,81,-0.3
2010,144,0,1766,Billy Mayfair,73.79,107,145,-0.29
2010,145,0,22405,Justin Rose,73.72,101,137,-0.24
2010,146,0,1707,Steve Lowery,73.6,92,125,-0.22
2010,147,0,1161,Mark Calcavecchia,73.53,50,68,-0.28
2010,148,0,28780,Nicholas Thompson,73.46,119,162,-0.27
2010,149,0,27302,Garth Mulroy,73.33,66,90,-0.2
2010,149,0,24663,Y.E. Yang,73.33,88,120,-0.32
2010,151,0,30946,Alex Prugh,73.2,142,194,-0.26
2010,151,0,2239,Scott Verplank,73.2,71,97,-0.32
2010,153,0,26300,Matt Jones,73.05,122,167,-0.25
2010,154,0,27797,Derek Lamely,72.92,105,144,-0.23
2010,155,0,27936,Martin Laird,72.61,114,157,-0.24
2010,156,0,8537,J.P. Hayes,72.54,103,142,-0.3
2010,157,0,12716,Charley Hoffman,72.46,121,167,-0.34
2010,157,0,21350,Ryuji Imada,72.46,100,138,-0.29
2010,159,0,7363,Craig Bowden,72.41,63,87,-0.13
2010,160,0,6515,Shaun Micheel,72.34,68,94,-0.29
2010,161,0,25900,Lucas Glover,72.28,73,101,-0.18
2010,162,0,6527,Steve Stricker,72.22,65,90,-0.26
2010,163,0,27330,Josh Teater,72.14,145,201,-0.23
2010,164,0,24781,Hunter Mahan,72.13,88,122,-0.24
2010,165,0,28307,Matt Every,71.82,79,110,-0.34
2010,166,0,27141,J.B. Holmes,71.81,135,188,-0.3
2010,167,0,24358,Robert Garrigus,71.69,119,166,-0.24
2010,168,0,1706,Davis Love III,71.62,106,148,-0.34
2010,169,0,25804,Bubba Watson,71.54,88,123,-0.2
2010,170,0,32640,Troy Merritt,71.52,118,165,-0.3
2010,171,0,26392,Chris Wilson,71.17,79,111,-0.2
2010,172,0,6012,Greg Kraft,71.08,59,83,-0.24
2010,173,0,23322,Brett Wetterich,70.8,80,113,-0.23
2010,174,0,6514,Kevin Johnson,70.67,53,75,-0.34
2010,175,0,28500,Martin Flores,70.59,108,153,-0.18
2010,175,0,8725,Tom Gillis,70.59,144,204,-0.28
2010,177,0,25396,Kevin Na,69.91,79,113,-0.16
2010,178,0,23320,Ryan Palmer,69.8,104,149,-0.28
2010,179,0,24138,Ian Poulter,69.77,30,43,-0.23
2010,180,0,20848,Ángel Cabrera,69.47,66,95,-0.24
2010,181,0,1249,John Daly,69.37,77,111,-0.22
2010,182,0,23613,Rich Barcelo,68.55,85,124,-0.33
2010,183,0,27613,David Lutterus,68.22,73,107,-0.21
2010,184,0,21959,Ted Purdy,68.21,103,151,-0.2
2010,185,0,20070,Matt Bettencourt,67.92,108,159,-0.25
2010,186,0,10423,Mike Weir,67.74,42,62,-0.43
2010,187,0,28475,Jeff Overton,67.48,110,163,-0.35
2010,188,0,25562,Andres Romero,66.18,90,136,-0.24
2010,189,0,20157,Retief Goosen,65.93,60,91,-0.22
2010,190,0,32617,Jerod Turner,65.63,42,64,-0.17
2010,191,0,20850,Daniel Chopra,64.67,108,167,-0.19
2010,192,0,11123,Chris Couch,63.11,77,122,-0.26
2019,1,0,39997,Corey Conners,89.35,151,169,-0.28
2019,2,0,25364,Paul Casey,85.88,73,85,-0.27
2019,3,0,30110,Kyle Stanley,84.87,101,119,-0.25
2019,4,0,25396,Kevin Na,84.85,56,66,-0.25
2019,5,0,10809,Jim Furyk,84.43,103,122,-0.3
2019,6,0,39327,Ben Silverman,83.7,113,135,-0.22
2019,7,0,27214,Kevin Streelman,83.45,121,145,-0.26
2019,8,0,45486,Joaquin Niemann,82.89,155,187,-0.26
2019,9,0,27895,Jonas Blixt,82.73,115,139,-0.29
2019,10,0,21961,Charles Howell III,82.52,118,143,-0.28
2019,11,0,35421,Brandon Harkins,82.35,112,136,-0.29
2019,12,0,28775,Nate Lashley,82.01,114,139,-0.32
2019,13,0,29535,Brice Garnett,81.97,100,122,-0.24
2019,14,0,20572,Rod Pampling,81.08,60,74,-0.27
2019,15,0,35732,Wes Roach,81.0,81,100,-0.32
2019,16,0,36689,Brooks Koepka,80.83,97,120,-0.35
2019,17,0,29478,Kevin Kisner,80.62,104,129,-0.27
2019,18,0,30946,Alex Prugh,80.58,112,139,-0.28
2019,19,0,35461,Beau Hossler,80.49,132,164,-0.32
2019,20,0,48822,Sebastián Muñoz,80.37,86,107,-0.31
2019,21,0,26476,Chez Reavie,80.15,109,136,-0.28
2019,22,0,34098,Russell Henley,80.0,80,100,-0.28
2019,22,0,23621,Rory Sabbatini,80.0,120,150,-0.3
2019,24,0,51766,Wyndham Clark,79.87,127,159,-0.28
2019,25,0,34256,Andrew Putnam,79.79,75,94,-0.27
2019,26,0,40115,Adam Svensson,79.41,81,102,-0.2
2019,27,0,27330,Josh Teater,79.37,100,126,-0.3
2019,28,0,47993,Denny McCarthy,79.34,96,121,-0.25
2019,29,0,28089,Jason Day,79.31,69,87,-0.3
2019,29,0,26951,Johnson Wagner,79.31,69,87,-0.3
2019,29,0,25632,Jimmy Walker,79.31,92,116,-0.18
2019,32,0,23325,Vaughn Taylor,79.27,130,164,-0.38
2019,33,0,40009,Dominic Bozzelli,79.21,80,101,-0.25
2019,34,0,33448,Justin Thomas,79.05,83,105,-0.34
2019,35,0,33122,Russell Knox,79.0,79,100,-0.23
2019,36,0,19803,Ryan Armour,78.91,116,147,-0.34
2019,37,0,39324,J.J. Spaun,78.72,111,141,-0.29
2019,38,0,33667,Carlos Ortiz,78.63,103,131,-0.23
2019,38,0,27556,Ted Potter Jr.,78.63,92,117,-0.23
2019,40,0,32200,Roberto Castro,78.57,99,126,-0.27
2019,40,0,23108,Matt Kuchar,78.57,88,112,-0.28
2019,42,0,26596,Ryan Moore,78.45,91,116,-0.38
2019,43,0,24138,Ian Poulter,78.16,68,87,-0.34
2019,43,0,22405,Justin Rose,78.16,68,87,-0.28
2019,45,0,32839,Hideki Matsuyama,78.15,93,119,-0.33
2019,46,0,22371,Aaron Baddeley,78.08,57,73,-0.32
2019,46,0,21731,Freddie Jacobson,78.08,57,73,-0.28
2019,48,0,27095,Nick Watney,78.01,110,141,-0.24
2019,49,0,45609,Tyler Duncan,77.94,106,136,-0.2
2019,50,0,49303,Anders Albertson,77.88,81,104,-0.21
2019,51,0,35450,Patrick Cantlay,77.86,102,131,-0.35
2019,52,0,34021,Bud Cauley,77.78,105,135,-0.3
2019,52,0,30191,Julián Etulain,77.78,84,108,-0.36
2019,52,0,32150,Michael Thompson,77.78,84,108,-0.35
2019,55,0,34099,Harris English,77.7,115,148,-0.23
2019,56,0,25198,Francesco Molinari,77.63,59,76,-0.22
2019,57,0,48081,Xander Schauffele,77.57,83,107,-0.22
2019,57,0,29484,Peter Uihlein,77.57,83,107,-0.23
2019,59,0,26300,Matt Jones,77.46,110,142,-0.27
2019,60,0,25493,Nick Taylor,77.35,140,181,-0.27
2019,61,0,45157,Cam Davis,77.31,92,119,-0.23
2019,62,0,34360,Patrick Reed,77.3,109,141,-0.27
2019,63,0,31646,Emiliano Grillo,77.27,68,88,-0.32
2019,64,0,45526,Abraham Ancer,77.21,105,136,-0.26
2019,65,0,46402,Talor Gooch,77.17,71,92,-0.27
2019,66,0,31560,Brian Stuard,77.08,111,144,-0.39
2019,67,0,35532,Tom Hoge,76.92,120,156,-0.29
2019,68,0,29268,Bronson Burgoon,76.74,66,86,-0.26
2019,68,0,37380,Curtis Luck,76.74,66,86,-0.26
2019,70,0,29908,C.T. Pan,76.72,89,116,-0.13
2019,70,0,33419,Cameron Tringale,76.72,89,116,-0.29
2019,72,0,29420,Billy Horschel,76.69,102,133,-0.24
2019,73,0,27963,Chris Stroud,76.67,69,90,-0.26
2019,74,0,23353,J.J. Henry,76.62,59,77,-0.19
2019,75,0,24924,Bill Haas,76.52,88,115,-0.3
2019,76,0,29221,Webb Simpson,76.47,91,119,-0.21
2019,77,0,26758,David Hearn,76.32,58,76,-0.33
2019,78,0,32640,Troy Merritt,76.3,103,135,-0.24
2019,79,0,34261,Scott Langley,76.27,90,118,-0.34
2019,80,0,25900,Lucas Glover,76.16,131,172,-0.27
2019,81,0,31420,Anirban Lahiri,76.15,83,109,-0.42
2019,82,0,30911,Tommy Fleetwood,76.04,73,96,-0.18
2019,83,0,36852,Jim Knous,76.0,57,75,-0.23
2019,83,0,25818,Scott Piercy,76.0,114,150,-0.32
2019,85,0,27936,Martin Laird,75.89,107,141,-0.22
2019,86,0,24361,Pat Perez,75.81,47,62,-0.32
2019,87,0,46523,Joey Garber,75.79,72,95,-0.31
2019,88,0,32757,Patton Kizzire,75.64,59,78,-0.24
2019,88,0,32139,Danny Willett,75.64,59,78,-0.34
2019,90,0,29725,Tony Finau,75.59,96,127,-0.23
2019,91,0,34563,Chesson Hadley,75.54,105,139,-0.26
2019,92,0,47990,Kyle Jones,75.51,74,98,-0.22
2019,93,0,34264,Hudson Swafford,75.49,77,102,-0.31
2019,94,0,37340,Chase Wright,75.19,97,129,-0.3
2019,95,0,19846,Brian Gay,75.18,103,137,-0.35
2019,96,0,28259,Sangmoon Bae,75.0,57,76,-0.19
2019,96,0,25686,Jason Dufner,75.0,90,120,-0.27
2019,98,0,33410,Andrew Landry,74.64,103,138,-0.32
2019,99,0,40098,Matt Fitzpatrick,74.58,44,59,-0.45
2019,100,0,33418,Shawn Stefani,74.53,79,106,-0.28
2019,101,0,28679,Fabián Gómez,74.49,73,98,-0.26
2019,102,0,30692,Scott Stallings,74.31,81,109,-0.26
2019,103,0,32102,Rickie Fowler,74.14,86,116,-0.36
2019,104,0,24781,Hunter Mahan,74.11,83,112,-0.19
2019,105,0,20472,Alex Cejka,73.97,54,73,-0.15
2019,106,0,31557,Jim Herman,73.81,62,84,-0.31
2019,106,0,24502,Adam Scott,73.81,62,84,-0.37
2019,108,0,37455,Si Woo Kim,73.77,90,122,-0.28
2019,109,0,37454,Whee Kim,73.75,59,80,-0.27
2019,110,0,34431,Robert Streb,73.74,73,99,-0.33
2019,111,0,31323,Gary Woodland,73.73,87,118,-0.31
2019,112,0,29970,Dylan Frittelli,73.6,92,125,-0.26
2019,113,0,34363,Tyrrell Hatton,73.53,50,68,-0.12
2019,113,0,26851,Marc Leishman,73.53,75,102,-0.25
2019,115,0,33141,Keegan Bradley,73.39,91,124,-0.18
2019,115,0,32791,K.H. Lee,73.39,80,109,-0.25
2019,117,0,34046,Jordan Spieth,73.33,77,105,-0.32
2019,118,0,28237,Rory McIlroy,73.28,85,116,-0.31
2019,119,0,30978,Kiradech Aphibarnrat,73.17,60,82,-0.32
2019,120,0,36799,Stephan Jaeger,73.15,79,108,-0.32
2019,121,0,21209,Sergio Garcia,73.13,49,67,-0.37
2019,121,0,39977,Max Homa,73.13,98,134,-0.2
2019,123,0,49960,Sepp Straka,73.05,103,141,-0.32
2019,124,0,29518,Brendan Steele,73.0,73,100,-0.19
2019,125,0,29974,Branden Grace,72.92,70,96,-0.27
2019,126,0,34076,Joel Dahmen,72.73,120,165,-0.23
2019,127,0,49766,Hank Lebioda,72.57,82,113,-0.34
2019,128,0,28252,Seamus Power,72.55,74,102,-0.16
2019,128,0,33486,Roger Sloan,72.55,111,153,-0.27
2019,130,0,27958,Ryan Blaum,72.44,92,127,-0.26
2019,131,0,32816,Satoshi Kodaira,72.41,63,87,-0.24
