YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL MONEY,OFFICIAL MONEY,WGC MONEY ONLY
2000,90,0,22652,Brent Winston,$5580,558000,
2000,91,0,1560,David Ishii,$5568,556800,
2000,92,0,23903,Stephen Gangluff,$5460,546000,
2000,93,0,6197,Michael Allen,$4936,493600,
2000,94,0,23776,Garrett Morrison,$4896,489600,
2000,95,0,21129,Chris Wollmann,$4540,454000,
2000,96,0,1302,R.W. Eaks,$4180,418000,
2009,1,0,21528,Henrik Stenson,$2697810,255018456,14762500.0
2009,2,0,20396,Lee Westwood,$1379964,108541379,29455000.0
2009,3,0,28237,Rory McIlroy,$1239112,84971888,38939285.0
2009,4,0,27896,Ross Fisher,$1086547,54454656,54200000.0
2009,5,0,20686,Jeev Milkha Singh,$824436,37868614,44575000.0
2009,6,-2,27506,Oliver Wilson,$756773,22927290,52750000.0
2009,7,0,25572,Graeme McDowell,$728641,64551629,8312500.0
2009,8,-3,27408,Martin Kaymer,$656407,45465716,20175000.0
2009,9,-3,23624,Soren Hansen,$617537,43264435,18489286.0
2009,10,0,32102,Rickie Fowler,$571090,57109000,
2009,11,-4,22986,Søren Kjeldsen,$557669,28091863,27675000.0
2009,12,-4,20218,Shingo Katayama,$544500,36000000,18450000.0
2009,13,-4,19958,Miguel Angel Jiménez,$493683,14809927,34558333.0
2009,14,-4,29461,Jamie Lovemark,$453872,45387200,
2009,15,-4,22000,Chris Wood,$428442,42844179,
2009,16,-4,29926,Danny Lee,$406346,35984567,4650000.0
2009,17,-4,22792,Peter Hanson,$357959,15945890,19850000.0
2009,18,-4,24461,Thomas Aiken,$339672,14717183,19250000.0
2009,19,-4,25198,Francesco Molinari,$304368,30436847,
2009,20,-4,27072,Alvaro Quiros,$298847,6557879,23326785.0
2009,21,-4,19970,Robert Karlsson,$243737,13023667,11350000.0
2009,22,-4,22080,Prayad Marksaeng,$202143,0,20214286.0
2009,23,-4,32366,Kevin Chappell,$197488,19748750,
2009,24,-4,24459,Richard Sterne,$185268,6651816,11875000.0
2009,25,-4,26331,Charl Schwartzel,$171741,7674107,9500000.0
2009,26,-4,19825,Darren Clarke,$160907,3447873,12642857.0
2009,27,-4,24511,Thongchai Jaidee,$157351,11460127,4275000.0
2009,28,-4,26329,Louis Oosthuizen,$137803,1266000,12514286.0
2009,29,-4,20121,Todd Fischer,$136701,13670100,
2009,30,-4,30110,Kyle Stanley,$132039,13203891,
2009,31,-4,20669,James Kingston,$127936,4779363,8014285.0
2009,32,-4,27124,Chris Baryla,$123038,12303750,
2009,33,-4,25191,Gonzalo Fernandez-Castaño,$108867,7061659,3825000.0
2009,34,-4,22951,Azuma Yano,$107485,7148500,3600000.0
2009,35,-4,23725,Brendan Jones,$98113,5311250,4500000.0
2009,36,-4,20859,Anders Hansen,$96500,0,9650000.0
2009,37,-4,27784,Wen-Tang Lin,$83125,0,8312500.0
2009,38,-4,12662,Thomas Levet,$80755,8075533,
2009,39,-4,24236,Nick Dougherty,$77676,3117633,4650000.0
2009,40,-4,27088,Johan Edfors,$74336,7433573,
2009,41,-4,21207,José Manuel Lara,$72000,7200000,
2009,42,-4,29419,Tadd Fujikawa,$61892,6189248,
2009,43,-4,23533,Anthony Kang,$60000,0,6000000.0
2009,44,-4,24725,Richard Finch,$58500,0,5850000.0
2009,45,-4,27797,Derek Lamely,$58188,5818750,
2009,46,-4,32262,Mark Brown,$52000,0,5200000.0
2009,46,-4,27302,Garth Mulroy,$52000,0,5200000.0
2009,48,-4,20940,Kenichi Kuboya,$47794,4779363,
2009,49,-4,20598,Christian Cévaër,$46500,0,4650000.0
2009,50,-4,22896,Grégory Havret,$36625,0,3662500.0
2009,51,-4,25768,Chih-Bing Lam,$36250,0,3625000.0
2009,52,-4,33204,Shane Lowry,$36000,0,3600000.0
2009,53,-4,21290,Yuji Igarashi,$35750,0,3575000.0
2009,54,-4,29670,Pablo Larrazabal,$35250,0,3525000.0
2009,55,-4,24494,Erik Compton,$27524,2752400,
2009,56,-4,30852,Ryo Ishikawa,$26217,2621700,
2009,57,-4,29974,Branden Grace,$25539,2553936,
2009,57,-4,12461,Paul McGinley,$25539,2553936,
2009,57,-4,22540,Anthony Wall,$25539,2553936,
2009,60,-4,32876,Martin Piller,$22570,2257000,
2009,61,-4,23834,Jean-Francois Lucquin,$22501,2250100,
2009,61,-4,22122,Andrew McLardy,$22501,2250100,
2009,63,-4,21498,Hideto Tanihara,$21600,2160000,
2009,64,-4,19904,Paul Lawrie,$21571,2157109,
2009,65,-4,8123,Jeff Brehaut,$20630,2063000,
2009,65,-4,32210,Trevor Murphy,$20630,2063000,
2009,67,-4,12755,Vance Veazey,$19600,1960000,
2009,68,-4,20608,David Howell,$18295,1829473,
2009,68,-4,23969,Graeme Storm,$18295,1829473,
2009,70,-4,8191,Paul Broadhurst,$17013,1701267,
2009,70,-4,24179,David Drysdale,$17013,1701267,
2009,72,-4,20367,Fredrik Andersson Hed,$16199,1619867,
2009,73,-4,21284,Hiroyuki Fujita,$15525,1552500,
2009,74,-4,32698,Bobby Gates,$15177,1517680,
2009,75,-4,22368,Daniel Gaunt,$15140,1514047,
2009,76,-4,20569,Richard Green,$15000,1500000,
2009,77,-4,25892,Steve Wheatcroft,$14907,1490667,
2009,78,-4,29938,Alan Wagner,$14700,1470000,
2009,79,-4,32058,José de Jesús Rodríguez,$14400,1440000,
2009,80,-4,20624,David Smail,$14050,1405000,
2009,81,-4,27436,Graham DeLaet,$13872,1387200,
2009,82,-4,29664,Gregory Bisconti,$13600,1360000,
2009,83,-4,33545,Grant Sturgeon,$13300,1330000,
2009,84,-4,24184,Alastair Forsyth,$13100,1310000,
2009,85,-4,27129,Luke List,$12600,1260000,
2009,86,-4,31044,Matt Harmon,$11893,1189320,
2009,87,-4,27463,Matthew Loving,$11712,1171200,
2009,88,-4,27447,John Ellis,$11651,1165100,
2009,88,-4,30926,Chris Kirk,$11651,1165100,
2009,90,-4,30151,Fernando Mechereffe,$11271,1127100,
2009,91,-4,7941,Mike Grob,$11118,1111800,
2009,92,-4,29720,Andres Gonzales,$10965,1096500,
2009,93,-4,25863,Rod Perry,$10798,1079825,
2009,94,-4,23613,Rich Barcelo,$10500,1050000,
2009,95,-4,32888,Lucas Lee,$10251,1025100,
2009,96,-4,27090,Junpei Takayama,$9936,993600,
2009,97,-4,33046,Cortland Lowe,$9434,943400,
2009,98,-4,23783,Felipe Aguilar,$9364,936384,
2009,98,-4,31577,Tano Goya,$9364,936384,
2009,98,-4,32532,Manuel Villegas,$9364,936384,
2009,101,-4,28456,Andrew Ruthkoski,$8428,842800,
2009,102,-4,24121,Andy Matthews,$7700,770000,
2009,103,-4,28380,Ryan Helminen,$7360,736000,
2009,104,-4,6078,Esteban Toledo,$7344,734400,
2009,104,-4,25437,James Vargas,$7344,734400,
2017,1,0,30911,Tommy Fleetwood,$2094455,91239200,118206250.0
2017,2,0,33293,Thomas Pieters,$2058070,113107000,92700000.0
2017,3,0,27896,Ross Fisher,$1258083,16775000,109033334.0
2017,4,0,27349,Alex Noren,$1205516,64995385,55556250.0
2017,5,0,34363,Tyrrell Hatton,$1103224,69575000,40747437.0
2017,6,0,27408,Martin Kaymer,$892353,65104572,24130769.0
2017,7,0,21498,Hideto Tanihara,$816347,10034700,71600000.0
2017,8,0,29454,Bernd Wiesberger,$769314,48700589,28230769.0
2017,9,0,35296,Haotong Li,$751972,70672200,4525000.0
2017,10,0,40098,Matt Fitzpatrick,$687437,33408785,35334936.0
2017,11,0,20396,Lee Westwood,$581198,28026566,30093269.0
2017,12,0,23063,Scott Hend,$501635,25159300,25004166.0
2017,13,0,30163,Henrik Norlander,$498914,49891393,
2017,14,0,22000,Chris Wood,$456562,19302034,26354167.0
2017,15,0,37380,Curtis Luck,$362230,36222987,
2017,16,0,35314,Andy Sullivan,$360639,16855600,19208333.0
2017,17,0,32070,Rafael Campos,$333979,33397856,
2017,18,0,39958,Jeunghun Wang,$307605,12398000,18362500.0
2017,19,0,35174,Matthew Southgate,$281000,28100000,
2017,20,0,28300,Joost Luiten,$279237,3107000,24816667.0
2017,21,0,29484,Peter Uihlein,$272529,27252909,
2017,22,0,33968,Thorbjørn Olesen,$257917,5662500,20129167.0
2017,23,0,46464,Jordan L Smith,$250000,25000000,
2017,24,0,24511,Thongchai Jaidee,$246500,6450000,18200000.0
2017,25,0,28258,K.T. Kim,$236208,4440000,19180769.0
2017,26,0,27942,Rob Oppenheim,$224190,22419000,
2017,27,0,26908,Yuta Ikeda,$222562,12124100,10132143.0
2017,28,0,49964,Aaron Wise,$209488,20948760,
2017,29,0,29939,Fabrizio Zanotti,$187870,537000,18250000.0
2017,30,0,34587,Chan Kim,$175333,17533300,
2017,31,0,45836,Richard Bland,$160000,8800000,7200000.0
2017,32,0,46441,Robby Shelton,$157512,15751228,
2017,33,0,34709,Eddie Pepperell,$156809,15680880,
2017,34,0,24459,Richard Sterne,$154950,6420000,9075000.0
2017,35,0,36521,Young-han Song,$148800,9730000,5150000.0
2017,36,0,39546,Keith Mitchell,$144900,14490000,
2017,37,0,49773,Chase Koepka,$140225,14022500,
2017,38,0,30736,Oscar Fraustro,$140000,14000020,
2017,39,0,32816,Satoshi Kodaira,$132814,7581425,5700000.0
2017,40,0,28486,Michael Putnam,$130984,13098385,
2017,41,0,47906,Austin Connelly,$128917,12891700,
2017,42,0,35225,Brandon Stone,$127818,8219286,4562500.0
2017,43,0,24083,Marcus Fraser,$107245,1512000,9212500.0
2017,44,0,28783,Sam Brazel,$107000,0,10700000.0
2017,45,0,45157,Cam Davis,$98467,9846680,
2017,46,0,27899,Rikard Karlberg,$93000,0,9300000.0
2017,47,0,29531,Richie Ramsay,$88000,8800000,
2017,47,0,32254,Xinjun Zhang,$88000,0,8800000.0
2017,49,0,33870,Ashun Wu,$80167,0,8016667.0
2017,50,0,35261,Miguel Tabuena,$77411,3303600,4437500.0
2017,51,0,35461,Beau Hossler,$77028,7702760,
2017,52,0,49298,Kramer Hickok,$75300,7530000,
2017,53,0,26328,Shaun Norris,$69250,2450000,4475000.0
2017,54,0,33974,Dean Burmester,$67000,0,6700000.0
2017,55,0,45988,Brett Coletta,$66410,6641000,
2017,56,0,39251,Ryan Ruffels,$65572,6557200,
2017,57,0,24179,David Drysdale,$64500,6450000,
2017,58,0,28937,George Coetzee,$62000,0,6200000.0
2017,58,0,37338,Zecheng Dou,$62000,0,6200000.0
2017,60,0,29078,Chan Shih-chang,$60570,1407000,4650000.0
2017,61,0,31670,Matthew Griffin,$60106,1635600,4375000.0
2017,62,0,37157,Renato Paratore,$60000,0,6000000.0
2017,63,0,46048,Jordan Niebrugge,$58637,5863686,
2017,64,0,47994,Lee McCoy,$56667,5666700,
2017,65,0,34168,Soomin Lee,$56645,1302000,4362500.0
2017,66,0,22983,Bradley Dredge,$55000,0,5500000.0
2017,66,0,24748,WC Liang,$55000,0,5500000.0
2017,68,0,34643,Michael Johnson,$54768,5476800,
2017,69,0,29930,Mike Hendry,$52000,0,5200000.0
2017,70,0,26525,Grégory Bourdy,$51500,0,5150000.0
2017,71,0,34261,Scott Langley,$49308,4930800,
2017,72,0,34579,Alexander Levy,$47750,0,4775000.0
2017,72,0,35107,Jordan Zunic,$47750,0,4775000.0
2017,74,0,19904,Paul Lawrie,$47500,0,4750000.0
2017,75,0,36326,David Lipsky,$46625,0,4662500.0
2017,76,0,35376,Roberto Díaz,$45625,0,4562500.0
2017,77,0,34362,Laurie Canter,$45286,4528600,
2017,78,0,47996,Jack Maguire,$44975,4497500,
2017,79,0,24077,Matthew Millar,$44375,0,4437500.0
2017,80,0,29670,Pablo Larrazabal,$44250,0,4425000.0
2017,81,0,32979,Jacques Blaauw,$43000,0,4300000.0
2017,82,0,45409,Huilin Zhang,$42500,0,4250000.0
2017,83,0,35973,Nathan Holman,$42125,0,4212500.0
2017,84,0,48117,Kurt Kitayama,$39257,3925714,
2017,85,0,39953,Chase Seiffert,$38047,3804660,
2017,86,0,49633,Charlie Danielson,$31302,3130200,
2017,87,0,46154,Yi Keun Chang,$31070,3107000,
2017,87,0,28751,Andrew Dodt,$31070,3107000,
2017,89,0,49932,Jonathan Garrick,$28490,2849002,
2017,90,0,47989,Sam Horsfield,$27904,2790400,
2017,91,0,47986,Rich Berberian Jr.,$26284,2628400,
2017,92,0,47363,Toby Tree,$25843,2584300,
2017,93,0,47741,Wesley McClain,$25744,2574400,
2017,94,0,24461,Thomas Aiken,$25026,2502600,
2017,95,0,29772,Michael Lorenzo-Vera,$24500,2450000,
2017,96,0,36799,Stephan Jaeger,$24301,2430075,
2017,96,0,23821,Yusaku Miyazato,$24301,2430075,
2017,98,0,47663,Kevin Dougherty,$23696,2369600,
2017,99,0,37094,Joseph Dean,$23556,2355600,
2017,100,0,34255,Joseph Bramlett,$23516,2351600,
2017,101,0,46402,Talor Gooch,$23213,2321300,
2017,102,0,47610,Tyler Light,$22971,2297100,
2017,103,0,29936,Ryan Fox,$22875,2287500,
2017,104,0,35731,Kent Bulle,$22850,2285000,
2017,105,0,29970,Dylan Frittelli,$20800,2080000,
2017,106,0,51766,Wyndham Clark,$16934,1693350,
2017,107,0,40162,Justin Lower,$16425,1642500,
2017,108,0,27330,Josh Teater,$16253,1625334,
2017,109,0,45526,Abraham Ancer,$15820,1582002,
2017,109,0,33667,Carlos Ortiz,$15820,1582002,
2017,111,0,28697,Gaganjeet Bhullar,$15750,1575000,
2017,112,0,39356,Alex Moon,$15375,1537500,
2017,113,0,40055,Daniel Obremski,$14981,1498100,
2017,114,0,31273,Gavin Kyle Green,$14070,1407000,
2017,115,0,25203,SSP Chawrasia,$13860,1386000,
2017,116,0,23699,Danny Chia,$12880,1288000,
2017,117,0,51316,Kenny Pigman,$12586,1258600,
2017,118,0,25108,Chip Deason,$12352,1235200,
2017,118,0,32698,Bobby Gates,$12352,1235200,
2017,120,0,45582,Jared Sawada,$12000,1200000,
2017,121,0,21409,Chris Evans,$11890,1189000,
2017,122,0,50666,Matt Gilchrest,$11326,1132600,
2017,122,0,33904,Grant Leaver,$11326,1132600,
2017,124,0,49303,Anders Albertson,$11280,1128000,
2017,124,0,37092,Hyung-Sung Kim,$11280,1128000,
2017,126,0,39004,Dru Love,$10788,1078800,
2017,127,0,47125,Matt Atkins,$8190,819000,
2017,128,0,49884,Cody Blick,$7128,712800,
2017,129,0,39460,Cyril Bouniol,$5790,579000,
2010,1,0,20396,Lee Westwood,$3564954,339995400,16500000.0
2010,2,0,27408,Martin Kaymer,$2356460,176279303,59366667.0
2010,3,0,26331,Charl Schwartzel,$1666845,67684531,99000000.0
2010,4,-1,26329,Louis Oosthuizen,$1431427,130559320,12583334.0
2010,5,0,19970,Robert Karlsson,$990170,85316954,13700000.0
2010,6,-2,22896,Grégory Havret,$810000,81000000,
2010,7,-2,23814,Edoardo Molinari,$770018,63651808,13350000.0
2010,8,-2,25198,Francesco Molinari,$568696,35819633,21050000.0
2010,9,-2,27072,Alvaro Quiros,$549764,23246435,31730000.0
2010,10,-2,22792,Peter Hanson,$479575,17907482,30050000.0
2010,11,-2,27506,Oliver Wilson,$464472,9072195,37375000.0
2010,12,-2,24511,Thongchai Jaidee,$414185,9868500,31550000.0
2010,13,-2,19958,Miguel Angel Jiménez,$371250,21299975,15825000.0
2010,14,-2,10117,Bob Heintz,$355047,35504700,
2010,15,-2,30852,Ryo Ishikawa,$336430,14917975,18725000.0
2010,16,-2,24748,WC Liang,$315436,24543571,7000000.0
2010,17,-2,24512,Simon Dyson,$304321,17107086,13325000.0
2010,18,-2,26908,Yuta Ikeda,$263713,9846333,16525000.0
2010,19,-2,30004,Ross McGowan,$259722,4872200,21100000.0
2010,20,-2,22986,Søren Kjeldsen,$246989,15898932,8800000.0
2010,21,-2,20104,Ken Duke,$220777,22077714,
2010,22,-2,27896,Ross Fisher,$217796,6658182,15121428.0
2010,23,-2,25336,Alistair Presnell,$214300,0,21430000.0
2010,24,-2,26539,Robert Rock,$186239,18623903,
2010,25,-2,23624,Soren Hansen,$170750,0,17075000.0
2010,26,-2,25349,Tim Wilkinson,$160706,16070586,
2010,27,-2,20859,Anders Hansen,$151000,0,15100000.0
2010,28,-2,20376,Stephen Gallacher,$149245,14924500,
2010,29,-2,24957,Simon Khan,$114021,7764630,3637500.0
2010,30,-2,25191,Gonzalo Fernandez-Castaño,$99633,3713334,6250000.0
2010,31,-2,31323,Gary Woodland,$95815,9581512,
2010,32,-2,29223,Sam Saunders,$95226,9522644,
2010,33,-2,27349,Alex Noren,$92250,0,9225000.0
2010,34,-2,20473,Ignacio Garrido,$87840,8783954,
2010,35,-2,30909,David Horsey,$84450,4670000,3775000.0
2010,36,-2,29289,S.Y. Noh,$81422,8142200,
2010,37,-2,24494,Erik Compton,$77245,7724500,
2010,38,-2,7707,Mike Small,$69665,6966500,
2010,39,-2,30924,Rhys Davies,$66512,2876166,3775000.0
2010,40,-2,20213,Katsumasa Miyamoto,$63500,0,6350000.0
2010,41,-2,26500,Alejandro Cañizares,$55956,5595575,
2010,42,-2,30926,Chris Kirk,$54480,5448000,
2010,43,-2,26525,Grégory Bourdy,$54475,1522500,3925000.0
2010,44,-2,22983,Bradley Dredge,$48000,4799975,
2010,44,-2,23481,Marcel Siem,$48000,4799975,
2010,46,-2,29461,Jamie Lovemark,$45400,4540000,
2010,47,-2,22000,Chris Wood,$45000,0,4500000.0
2010,48,-2,32366,Kevin Chappell,$44000,4400000,
2010,48,-2,27447,John Ellis,$44000,4400000,
2010,48,-2,24083,Marcus Fraser,$44000,0,4400000.0
2010,51,-2,19825,Darren Clarke,$43275,4327529,
2010,52,-2,30110,Kyle Stanley,$43090,4309000,
2010,53,-2,20669,James Kingston,$42250,0,4225000.0
2010,54,-2,21633,Steve Allan,$42000,4200000,
2010,55,-2,22400,Hennie Otto,$40750,0,4075000.0
2010,56,-2,28258,K.T. Kim,$38102,3810228,
2010,57,-2,20596,Michael Jonzon,$35875,0,3587500.0
2010,58,-2,6573,Brandt Jobe,$35317,3531667,
2010,59,-2,32698,Bobby Gates,$34722,3472200,
2010,60,-2,20935,Toru Taniguchi,$34720,3471991,
2010,61,-2,33204,Shane Lowry,$33792,3379182,
2010,61,-2,25734,Colm Moriarty,$33792,3379182,
2010,63,-2,32416,Benjamin Fox,$33540,3354000,
2010,64,-2,20367,Fredrik Andersson Hed,$31843,3184298,
2010,65,-2,20121,Todd Fischer,$31200,3120000,
2010,66,-2,8635,Colin Montgomerie,$30978,3097774,
2010,67,-2,23497,Tag Ridings,$28594,2859400,
2010,68,-2,27064,Jhonattan Vegas,$26483,2648333,
2010,69,-2,28486,Michael Putnam,$23850,2385000,
2010,70,-2,23540,Jason Allred,$23385,2338500,
2010,70,-2,26499,Rafa Cabrera Bello,$23385,2338500,
2010,70,-2,31557,Jim Herman,$23385,2338500,
2010,73,-2,32495,Rob Grube,$19890,1989000,
2010,73,-2,33399,Adam Hadwin,$19890,1989000,
2010,73,-2,27768,Brock Mackenzie,$19890,1989000,
2010,76,-2,23699,Danny Chia,$19046,1904630,
2010,76,-2,23984,Zane Scotland,$19046,1904630,
2010,78,-2,33168,Michael O'Neal,$18424,1842400,
2010,79,-2,21284,Hiroyuki Fujita,$18368,1836800,
2010,80,-2,2076,Peter Senior,$18048,1804791,
2010,81,-2,31114,Drew Weaver,$17366,1736550,
2010,82,-2,12682,Hirofumi Miyase,$17126,1712631,
2010,82,-2,27821,Steven Tiley,$17126,1712631,
2010,84,-2,19905,Andrew Coltart,$16742,1674231,
2010,85,-2,31141,Gareth Maybin,$16672,1667200,
2010,86,-2,24461,Thomas Aiken,$16358,1635831,
2010,87,-2,32874,Erick Justesen,$15651,1565100,
2010,88,-2,33464,Danny Wax,$14450,1445000,
2010,89,-2,25431,Rob Labritz,$14150,1415000,
2010,90,-2,21660,Jason Schultz,$13845,1384500,
2010,91,-2,24786,Jeff Burns,$13237,1323700,
2010,92,-2,28302,Matthew Richardson,$13023,1302300,
2010,93,-2,12662,Thomas Levet,$12960,1296000,
2010,93,-2,19985,Santiago Luna,$12960,1296000,
2010,95,-2,25842,Jon Mills,$12818,1281800,
2010,96,-2,34478,Jerry Richardson Jr.,$12725,1272450,
2010,97,-2,23633,Phil Schmitt,$12544,1254400,
2010,98,-2,25450,Ty Tryon,$12293,1229300,
2010,99,-2,23778,Brad Adamonis,$12060,1206000,
2010,100,-2,25457,Alexandre Rocha,$12040,1204000,
2010,101,-2,25972,Pablo Martin Benavides,$11707,1170700,
2010,101,-2,34257,Jason Preeo,$11707,1170700,
2010,103,-2,31437,Chris Rogers,$11704,1170400,
2010,104,-2,26497,Casey Wittenberg,$11200,1120000,
2010,105,-2,25398,Ryuichi Oda,$11165,1116500,
2010,106,-2,33140,Alex Hamilton,$10836,1083555,
2010,107,-2,27324,Seungsu Han,$10812,1081200,
2010,108,-2,32831,Aaron Goldberg,$10615,1061500,
2010,109,-2,29425,Andrew Svoboda,$10556,1055600,
2010,110,-2,33120,Mark Anderson,$10203,1020300,
2010,111,-2,20567,Kevin Hayashi,$9900,990000,
2010,112,-2,33788,Blake Trimble,$9752,975200,
2010,113,-2,28860,Daniel Barbetti,$9481,948112,
2010,113,-2,23465,Peter Gustafsson,$9481,948111,
2010,113,-2,32532,Manuel Villegas,$9481,948111,
2010,116,-2,29222,Billy Hurley III,$8560,856000,
2010,117,-2,10217,Warren Schutte,$8471,847100,
2010,118,-2,33451,Matt Hill,$7305,730500,
2019,1,0,40098,Matt Fitzpatrick,$2124146,155374971,57039583.0
2019,2,0,48887,Matt Wallace,$1549150,126739950,28175000.0
2019,3,0,33803,Lucas Bjerregaard,$1324194,59269400,73150000.0
2019,4,0,34709,Eddie Pepperell,$1054811,88968600,16512500.0
2019,5,0,53165,Doc Redman,$1003290,100329000,
2019,6,0,28938,Justin Harding,$763567,52613800,23742857.0
2019,7,0,35296,Haotong Li,$716164,17958100,53658334.0
2019,8,0,46717,Viktor Hovland,$678035,67803500,
2019,9,0,40006,Erik van Rooyen,$638002,47650214,16150000.0
2019,10,0,20396,Lee Westwood,$634500,50350000,13100000.0
2019,11,0,33968,Thorbjørn Olesen,$623936,19962300,42431250.0
2019,12,0,39113,Shubhankar Sharma,$358996,26149562,9750000.0
2019,13,0,33293,Thomas Pieters,$331743,22824300,10350000.0
2019,14,0,52215,Robert MacIntyre,$313000,31300000,
2019,15,0,35104,Tom Lewis,$302638,17170000,13093750.0
2019,16,0,28300,Joost Luiten,$273352,11185200,16150000.0
2019,17,0,29936,Ryan Fox,$249938,12631300,12362500.0
2019,18,0,52375,Doug Ghim,$243356,24335600,
2019,19,0,36326,David Lipsky,$234228,7272800,16150000.0
2019,20,0,32797,Sanghyun Park,$226778,15877800,6800000.0
2019,21,0,49633,Charlie Danielson,$223748,22374750,
2019,22,0,46414,Aaron Rai,$203625,0,20362500.0
2019,23,0,47238,Jazz Janewattananond,$191665,19166500,
2019,24,0,32775,Shugo Imahira,$187790,3104000,15675000.0
2019,25,0,55421,Chip McDaniel,$185768,18576800,
2019,26,0,45734,John Catlin,$154993,10468067,5031250.0
2019,27,0,34310,Alexander Björk,$149000,0,14900000.0
2019,28,0,29772,Michael Lorenzo-Vera,$143100,14310000,
2019,29,0,46046,Scottie Scheffler,$139871,13987133,
2019,30,0,47989,Sam Horsfield,$139405,13940500,
2019,31,0,39412,Zack Fischer,$135000,13500000,
2019,32,0,52330,Dylan Meyer,$119114,11911429,
2019,33,0,30756,Andrea Pavan,$113217,2671666,8650000.0
2019,34,0,28937,George Coetzee,$110500,0,11050000.0
2019,35,0,28697,Gaganjeet Bhullar,$109120,5012000,5900000.0
2019,36,0,34136,Armando Favela,$108000,10800000,
2019,37,0,28158,Steve Marino,$107603,10760300,
2019,38,0,34575,Adrian Otaegui,$99500,0,9950000.0
2019,39,0,36514,Yuki Inamori,$82817,3794200,4487500.0
2019,40,0,34126,Scott Vincent,$80740,1274000,6800000.0
2019,41,0,37212,Paul Barjon,$79257,7925715,
2019,42,0,34579,Alexander Levy,$78500,0,7850000.0
2019,43,0,29454,Bernd Wiesberger,$78006,7800600,
2019,44,0,32369,Sihwan Kim,$73280,1428000,5900000.0
2019,45,0,46404,Marcus Kinhult,$72928,7292800,
2019,46,0,55454,Carl Yuan,$71000,0,7100000.0
2019,47,0,45733,Austen Truslow,$66500,6650000,
2019,48,0,39185,Jake McLeod,$65000,0,6500000.0
2019,49,0,50423,Philip Eriksson,$63000,0,6300000.0
2019,50,0,24748,WC Liang,$62500,0,6250000.0
2019,51,0,24459,Richard Sterne,$60000,0,6000000.0
2019,52,0,24321,Kodai Ichihara,$59500,0,5950000.0
2019,53,0,35225,Brandon Stone,$59000,0,5900000.0
2019,54,0,46567,Paul Dunne,$57000,5700000,
2019,55,0,34656,Mikumu Horikawa,$56500,0,5650000.0
2019,55,0,34541,Poom Saksansin,$56500,0,5650000.0
2019,57,0,55940,Andrew Wilson,$56278,5627800,
2019,58,0,20638,Jason Norris,$55000,0,5500000.0
2019,58,0,32254,Xinjun Zhang,$55000,0,5500000.0
2019,60,0,26418,Adam Bland,$50313,0,5031250.0
2019,60,0,32367,Jorge Campillo,$50313,0,5031250.0
2019,60,0,31569,Jason Scrivener,$50313,0,5031250.0
2019,63,0,47995,Davis Riley,$50231,5023083,
2019,64,0,24077,Matthew Millar,$48500,0,4850000.0
2019,65,0,54328,Norman Xiong,$48326,4832644,
2019,66,0,26328,Shaun Norris,$48250,0,4825000.0
2019,67,0,35314,Andy Sullivan,$47750,0,4775000.0
2019,68,0,26908,Yuta Ikeda,$47000,0,4700000.0
2019,68,0,45478,Julian Suri,$47000,0,4700000.0
2019,68,0,33870,Ashun Wu,$47000,0,4700000.0
2019,71,0,35110,Brett Drewitt,$46800,4680000,
2019,71,0,40042,Tyler McCumber,$46800,4680000,
2019,73,0,31678,Oliver Bekker,$45750,0,4575000.0
2019,74,0,36528,Yanwei Liu,$44875,0,4487500.0
2019,75,0,23797,Brett Rumford,$44500,0,4450000.0
2019,76,0,45847,JC Ritchie,$44250,0,4425000.0
2019,77,0,46449,Bowen Xiao,$44000,0,4400000.0
2019,78,0,30812,Benjamin Hebert,$36925,3692500,
2019,78,0,29136,Innchoon Hwang,$36925,3692500,
2019,78,0,46035,Callum Shinkwin,$36925,3692500,
2019,81,0,35658,Kris Ventura,$34563,3456250,
2019,82,0,49481,Tae Hee Lee,$33747,3374700,
2019,83,0,54926,George Cunningham,$32970,3297000,
2019,84,0,28500,Martin Flores,$32400,3240000,
2019,85,0,34031,Dong Seop Maeng,$30970,3097000,
2019,86,0,36824,Paul Peterson,$30483,3048334,
2019,87,0,47983,Chad Ramey,$29944,2994444,
2019,88,0,55648,Minchel Choi,$27475,2747500,
2019,89,0,50674,Ashton Turner,$26467,2646700,
2019,90,0,34262,Jon Curran,$25861,2586100,
2019,91,0,29370,Mikko Korhonen,$25800,2580000,
2019,91,0,37250,Romain Langasque,$25800,2580000,
2019,91,0,31113,Paul Waring,$25800,2580000,
2019,94,0,52096,Adri Arnaus,$25350,2535000,
2019,94,0,33592,Andy Pope,$25350,2535000,
2019,96,0,30736,Oscar Fraustro,$25200,2520000,
2019,97,0,31395,Yosuke Asaji,$25088,2508800,
2019,98,0,24964,Ryan Vermeer,$24520,2452000,
2019,99,0,32252,Nino Bertasio,$24438,2443800,
2019,100,0,27140,Justin Walters,$23851,2385100,
2019,101,0,30907,Rhys Enoch,$22977,2297700,
2019,102,0,40181,Clément Sordet,$22353,2235300,
2019,103,0,34358,Jonathan Randolph,$22165,2216500,
2019,104,0,27896,Ross Fisher,$21300,2130000,
2019,104,0,27324,Seungsu Han,$21300,2130000,
2019,104,0,25431,Rob Labritz,$21300,2130000,
2019,107,0,56762,Will Gordon,$21219,2121875,
