YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
1999,182,0,1096,Phil Blackmar,0.37,261850,70800000
1999,182,0,7569,Mark Carnevale,0.37,92799,25300000
1999,182,0,7763,Doug Dunakey,0.37,298067,79950000
1999,182,0,22892,Jason Gore,0.37,20385,5450000
1999,182,0,21949,Joe Ogilvie,0.37,287344,78000000
1999,182,0,2152,Dave Stockton,0.37,20920,5600000
1999,188,0,7003,David Berganio Jr.,0.35,48014,13850000
1999,188,0,1116,Michael Bradley,0.35,257523,73400000
1999,188,0,1475,Donnie Hammond,0.35,68949,19600000
1999,188,0,1533,P.H. Horgan III,0.35,265952,76600000
1999,188,0,1886,Peter O'Malley,0.35,23903,6808472
1999,193,0,20072,David Lebeck,0.34,12060,3500000
1999,193,0,12662,Thomas Levet,0.34,11275,3308472
1999,193,0,20634,Peter Lonard,0.34,11275,3308472
1999,193,0,23986,Neil Price,0.34,11275,3308472
1999,193,0,20385,Dean Robertson,0.34,11275,3308472
1999,193,0,2099,Scott Simpson,0.34,179005,53100000
1999,193,0,11155,Katsuyoshi Tomori,0.34,11275,3308472
1999,200,0,10944,Thomas Bjørn,0.33,105690,32408472
1999,200,0,11011,Mike Sposa,0.33,255406,76900000
1999,200,0,2256,Tom Watson,0.33,141410,43108472
1999,200,0,10425,Jay Williamson,0.33,263617,80100000
1999,204,0,1355,Raymond Floyd,0.32,22480,7000000
1999,204,0,1891,David Ogrin,0.32,141081,43950000
1999,204,0,2245,Grant Waite,0.32,253205,79500000
1999,207,0,6332,Neal Lancaster,0.31,283138,90350000
1999,207,0,19985,Santiago Luna,0.31,10253,3308472
1999,207,0,20857,Jeremy Robinson,0.31,10253,3308472
1999,207,0,20471,Sven Struver,0.31,32134,10308472
1999,207,0,12663,Phil Tataurangi,0.31,232076,74250000
1999,212,0,1127,Danny Briggs,0.3,182244,61000000
1999,212,0,1249,John Daly,0.3,186213,62150000
1999,212,0,1306,David Edwards,0.3,70248,23050000
1999,212,0,1549,Mike Hulbert,0.3,264521,87150000
1999,212,0,21787,Johan Ryström,0.3,9920,3308472
1999,217,0,21753,Brian Davis,0.29,9490,3308472
1999,217,0,1717,Sandy Lyle,0.29,113003,39258472
1999,217,0,1871,Mike Nicolette,0.29,7225,2500000
1999,217,0,20474,Phillip Price,0.29,19814,6808472
1999,217,0,2190,Doug Tewell,0.29,65150,22700000
1999,217,0,23277,Lee Thompson,0.29,9608,3308472
1999,217,0,12714,Chris Tidland,0.29,10305,3500000
1999,224,0,11651,Derrick Cooper,0.28,9374,3308472
1999,224,0,8633,Per-Ulrik Johansson,0.28,70071,24708472
1999,224,0,20218,Shingo Katayama,0.28,9374,3308472
1999,224,0,20213,Katsumasa Miyamoto,0.28,154401,54650000
1999,224,0,20572,Rod Pampling,0.28,51976,18558472
1999,224,0,20391,Martyn Thompson,0.28,9374,3308472
1999,230,0,6621,Joe Durant,0.27,187061,69300000
1999,230,0,2159,Curtis Strange,0.27,118135,43950000
1999,230,0,23622,Jason Tyska,0.27,9561,3500000
1999,233,0,6140,Sean Murphy,0.26,185298,71100000
1999,234,0,1560,David Ishii,0.25,6614,2600000
1999,234,0,7101,Dave Stockton Jr.,0.25,197126,80100000
1999,236,0,20992,Kazuhiko Hosokawa,0.24,27125,11108472
1999,236,0,10457,Frank Nobilo,0.24,191733,78308472
1999,238,0,10195,Tim Conley,0.23,3676,1600000
1999,238,0,10831,Greg Meyer,0.23,5850,2600000
1999,238,0,23532,Kevin PomArleau,0.23,5816,2500000
1999,241,0,12546,Peter Baker,0.22,14841,6808472
1999,241,0,10963,Jimmy Green,0.22,152091,69300000
1999,241,0,20608,David Howell,0.22,12674,5858472
1999,241,0,1690,Bruce Lietzke,0.22,59486,27550000
1999,241,0,6551,Tim Straub,0.22,3488,1600000
1999,246,0,12652,Cameron Beckman,0.21,147035,69700000
1999,246,0,1266,Clark Dennis,0.21,180842,86200000
1999,246,0,6064,Jeff Gallagher,0.21,189847,89100000
1999,246,0,1641,Gary Koch,0.21,5250,2500000
1999,246,0,10904,Mike Malizia,0.21,5434,2600000
1999,246,0,1748,Doug Martin,0.21,179607,87600000
1999,246,0,2241,Bobby Wadkins,0.21,25672,12350000
1999,253,0,1063,Ben Bates,0.2,176916,90400000
1999,253,0,1072,Chip Beck,0.2,137422,69800000
1999,253,0,12393,Rodney Butcher,0.2,5000,2500000
1999,253,0,1196,Brian Claar,0.2,32926,16200000
1999,253,0,1302,R.W. Eaks,0.2,77523,38250000
1999,253,0,23516,Wes Martin,0.2,4900,2500000
1999,253,0,6488,Chris Patton,0.2,4950,2500000
1999,260,0,1156,Curt Byrum,0.19,3840,2000000
1999,260,0,8339,Spike McRoy,0.19,49700,26300000
1999,260,0,22036,Mamo Osanai,0.19,4440,2400000
1999,260,0,2067,Ted Schulz,0.19,20377,10500000
1999,260,0,21002,Óscar Serna,0.19,5730,3000000
1999,260,0,2131,Mike Springer,0.19,165675,85000000
1999,260,0,2313,Bruce Zabriski,0.19,6675,3500000
1999,260,0,2322,Richard Zokol,0.19,27021,14400000
1999,268,0,8123,Jeff Brehaut,0.18,126351,68500000
1999,268,0,6809,Bob Burns,0.18,138116,78400000
1999,268,0,12510,Chad Campbell,0.18,11037,6000000
1999,268,0,20613,Brian Hull,0.18,5032,2750000
1999,268,0,1884,Mac O'Grady,0.18,3520,2000000
1999,268,0,2008,Lee Rinker,0.18,145676,82600000
1999,274,0,20498,Briny Baird,0.17,115356,69500000
1999,274,0,6599,John Elliott,0.17,120082,69000000
1999,274,0,1376,Bob Friend,0.17,170980,100000000
1999,274,0,1385,Jim Gallagher Jr.,0.17,131758,76300000
1999,274,0,1958,Dan Pohl,0.17,15008,8700000
1999,279,0,1014,Fulton Allem,0.16,112214,70100000
1999,279,0,11123,Chris Couch,0.16,121751,74600000
1999,279,0,1559,Hale Irwin,0.16,11250,7000000
1999,279,0,20382,Stephen Leaney,0.16,25000,15308472
1999,279,0,10107,Deane Pappas,0.16,113379,72300000
1999,279,0,22019,Victor Schwamkrug,0.16,8580,5250000
1999,279,0,2106,Chris Smith,0.16,116791,71000000
1999,279,0,2294,Willie Wood,0.16,115883,72700000
1999,287,0,1388,Robert Gamez,0.15,71235,47450000
1999,287,0,1633,Tom Kite,0.15,85629,58200000
1999,289,0,1408,Kelly Gibson,0.14,38104,27050000
1999,289,0,1998,Jack Renner,0.14,10909,7900000
1999,289,0,2007,Larry Rinker,0.14,114889,79950000
1999,289,0,2242,Lanny Wadkins,0.14,73432,53900000
1999,293,0,8553,Lee Porter,0.13,110247,87650000
1999,293,0,2135,Mike Standly,0.13,47812,35650000
1999,295,0,7781,Ty Armstrong,0.12,85781,69000000
1999,295,0,1068,Andy Bean,0.12,33200,28800000
1999,295,0,19846,Brian Gay,0.12,74327,63500000
1999,298,0,1334,Keith Fergus,0.11,17643,16450000
1999,298,0,21879,Craig Matthew,0.11,5475,5000000
1999,298,0,12753,David Morland IV,0.11,10750,10200000
1999,298,0,6655,Geoffrey Sisk,0.11,91258,79400000
1999,298,0,2167,Mike Sullivan,0.11,17105,15400000
1999,298,0,23349,Charles Warren,0.11,67782,63500000
1999,304,0,20124,Alan Bratton,0.1,80998,77200000
1999,304,0,10733,Kent Jones,0.1,64216,63900000
1999,304,0,12705,Cliff Kresge,0.1,4876,4800000
1999,304,0,23552,Hank Kuehne,0.1,19868,20500000
1999,304,0,1705,Tim Loustalot,0.1,67677,65100000
1999,304,0,1960,Don Pooley,0.1,19062,19850000
1999,304,0,2148,Ray Stewart,0.1,5125,5000000
1999,304,0,23623,Bo Van Pelt,0.1,70079,68800000
1999,304,0,2321,Fuzzy Zoeller,0.1,54045,54350000
1999,313,0,1374,Robin Freeman,0.09,62494,72900000
1999,313,0,10565,Ian Leggatt,0.09,4725,5000000
1999,313,0,1682,Wayne Levi,0.09,36137,42000000
1999,313,0,2090,Tom Sieckmann,0.09,3408,3900000
1999,317,0,1444,Ken Green,0.08,19922,26000000
1999,317,0,1869,Jack Nicklaus,0.08,5074,6050000
1999,317,0,21623,Jeff Street,0.08,4160,5500000
1999,320,0,1284,Mike Donald,0.07,7472,11000000
1999,320,0,1435,Wayne Grady,0.07,25413,38550000
1999,320,0,1468,Gary Hallberg,0.07,24109,36850000
1999,320,0,21959,Ted Purdy,0.07,46659,67300000
1999,320,0,2023,Clarence Rose,0.07,36451,53300000
1999,320,0,2049,Gene Sauers,0.07,9720,13000000
1999,320,0,2166,Chip Sullivan,0.07,5225,7700000
1999,327,0,1143,Brad Bryant,0.06,30182,47950000
1999,327,0,20378,Mathias Grönberg,0.06,5961,9408472
1999,327,0,22624,Joel Kribel,0.06,10518,16550000
1999,327,0,1878,Andy North,0.06,3841,6800000
1999,327,0,1975,Tom Purtzer,0.06,30782,55500000
1999,332,0,1060,Dave Barr,0.05,5375,11100000
1999,332,0,1499,Mark Hayes,0.05,3841,8100000
1999,332,0,1604,Steve Jurgensen,0.05,28136,56700000
1999,332,0,1783,Mark McCumber,0.05,5434,10100000
1999,332,0,6090,Jim McGovern,0.05,7939,16600000
1999,337,0,6214,Guy Boros,0.04,4500,11800000
1999,337,0,6795,Jeff Freeman,0.04,6270,15500000
1999,337,0,20548,Hidemichi Tanaka,0.04,5074,14358472
1999,340,0,1149,Michael Burke Jr.,0.03,5197,15600000
1999,340,0,1346,Ed Fiori,0.03,5610,18700000
1999,340,0,1414,Bob Gilder,0.03,10052,29300000
1999,343,0,22292,David Seawell,0.02,9550,56000000
1998,1,0,9011,David Duval,4.73,2591029,54734676
1998,2,0,20869,Raymond Russell,4.46,126116,2824876
1998,3,0,1226,Fred Couples,3.82,1650387,43234676
1998,4,0,1887,Mark O'Meara,3.79,1786698,47134676
1998,5,0,8793,Tiger Woods,3.77,1841116,48834676
1998,6,0,6567,Vijay Singh,3.72,2238995,60134676
1998,7,0,2257,Brian Watts,3.45,335735,9734676
1998,8,0,10809,Jim Furyk,3.2,2054332,64284676
1998,9,0,1810,Phil Mickelson,3.16,1837244,58134676
1998,10,0,1706,Davis Love III,3.14,1541151,49134676
1998,11,0,2170,Hal Sutton,2.9,1838737,63409800
1998,12,0,20396,Lee Westwood,2.83,599585,21184676
1998,13,0,1553,John Huston,2.65,1544107,58234676
1998,13,0,12660,Jesper Parnevik,2.65,1290820,48734676
1998,15,0,6527,Steve Stricker,2.64,1313945,49784676
1998,16,0,10860,Justin Leonard,2.59,1671818,64634676
1998,17,0,2256,Tom Watson,2.54,976583,38484676
1998,18,0,2146,Payne Stewart,2.4,1193994,49684676
1998,19,0,1968,Nick Price,2.28,1019402,44634676
1998,20,0,6014,Eric Booker,2.22,84288,3800000
1998,21,0,1161,Mark Calcavecchia,2.18,1368551,62634676
1998,22,0,8931,Glen Day,2.14,1283413,60084676
1998,23,0,6522,Ernie Els,2.12,763782,36034676
1998,24,0,1766,Billy Mayfair,2.05,1281682,62434676
1998,25,0,1577,Lee Janzen,2.04,1155312,56734676
1998,26,0,1527,Scott Hoch,2.03,1237050,60834676
1998,26,0,2239,Scott Verplank,2.03,1223434,60409800
1998,28,0,1313,Steve Elkington,2.01,695774,34684676
1998,29,0,1219,John Cook,1.93,1145510,59309800
1998,30,0,1677,Tom Lehman,1.9,1033672,54384676
1998,31,0,1724,Jeff Maggert,1.76,992962,56284676
1998,32,0,2104,Jeff Sluman,1.74,1148373,65809800
1998,33,0,1118,Gordon Brand Jr.,1.69,47705,2824876
1998,34,0,2223,Bob Tway,1.68,1073443,64084676
1998,35,0,1381,Fred Funk,1.65,1121985,67959800
1998,36,0,7137,Ashley Chinner,1.61,35444,2200000
1998,36,0,1690,Bruce Lietzke,1.61,377188,23400000
1998,38,0,1320,Bob Estes,1.53,987927,64484676
1998,39,0,8635,Colin Montgomerie,1.5,321823,21484676
1998,40,0,7267,Allen Doyle,1.46,39315,2700000
1998,41,0,1418,Bill Glasson,1.44,353222,24509800
1998,41,0,1599,Steve Jones,1.44,741540,51524876
1998,41,0,1723,Andrew Magee,1.44,964300,66784676
1998,41,0,1926,Steve Pate,1.44,782502,54259800
1998,45,0,1185,Brandel Chamblee,1.43,755935,52750000
1998,46,0,20098,Stuart Appleby,1.4,717961,51334676
1998,47,0,12546,Peter Baker,1.38,38904,2824876
1998,47,0,11246,Des Smyth,1.38,38904,2824876
1998,49,0,20229,Stewart Cink,1.35,833643,61584676
1998,50,0,7457,Steve Flesch,1.32,777182,58809800
1998,51,0,6621,Joe Durant,1.26,651800,51934676
1998,51,0,1619,Skip Kendall,1.26,796561,63434676
1998,53,0,8547,John Maginnes,1.25,172163,13800000
1998,54,0,8537,J.P. Hayes,1.24,555270,44634676
1998,55,0,1282,Trevor Dodds,1.23,791337,64134676
1998,56,0,1116,Michael Bradley,1.21,576500,47450000
1998,57,0,1042,Paul Azinger,1.16,568231,49184676
1998,58,0,6573,Brandt Jobe,1.15,114284,9934676
1998,59,0,2206,David Toms,1.14,635071,55609800
1998,60,0,1943,Chris Perry,1.12,730169,64909800
1998,61,0,1024,Billy Andrade,1.1,705433,64159800
1998,62,0,6373,José María Olazábal,1.09,208484,19184676
1998,63,0,6004,Stephen Ames,1.07,357857,33424876
1998,63,0,10944,Thomas Bjørn,1.07,92838,8684676
1998,65,0,1139,Olin Browne,1.06,590238,55759800
1998,66,0,10885,Robert Allenby,1.02,191866,18784676
1998,67,0,12645,Brent Geiberger,1.01,573096,56759800
1998,67,0,1869,Jack Nicklaus,1.01,128157,12700000
1998,69,0,20997,Keoke Cotner,1.0,18000,1800000
1998,69,0,1572,Mark James,1.0,28326,2824876
1998,71,0,1941,Tom Pernice Jr.,0.99,520398,52550000
1998,72,0,6575,Dudley Hart,0.98,553728,56484676
1998,73,0,2010,Loren Roberts,0.97,467283,48034676
1998,73,0,2099,Scott Simpson,0.97,449776,46309800
1998,75,0,1035,Tommy Armour III,0.95,554647,58659800
1998,76,0,1457,Jay Haas,0.94,515452,55059800
1998,77,0,1945,Kenny Perry,0.92,487550,52709800
1998,78,0,1510,Nolan Henke,0.89,444561,50150000
1998,78,0,11032,Frank Lickliter II,0.89,600845,67709800
1998,80,0,21805,Harrison Frazar,0.88,461630,52559800
1998,80,0,1920,Craig Parry,0.88,312710,35534676
1998,82,0,1823,Larry Mize,0.87,464292,53084676
1998,83,0,2214,Kirk Triplett,0.86,472142,54659800
1998,84,0,1376,Bob Friend,0.85,492188,58050000
1998,84,0,10962,Bradley Hughes,0.85,370765,43800000
1998,84,0,20925,Mitsutaka Kusakabe,0.85,19050,2250000
1998,87,0,2133,Craig Stadler,0.84,350090,41459800
1998,88,0,12782,Tim Herron,0.83,525371,63409800
1998,88,0,6350,Bob May,0.83,40129,4824876
1998,90,0,20565,Shinichi Yokota,0.81,38250,4750000
1998,91,0,2101,Joey Sindelar,0.8,466794,58059800
1998,92,0,1098,Jay Don Blake,0.76,405304,53359800
1998,92,0,1797,Rocco Mediate,0.76,389993,51059800
1998,94,0,1266,Clark Dennis,0.75,401438,53259800
1998,94,0,2190,Doug Tewell,0.75,200463,26850000
1998,94,0,7269,Greg Turner,0.75,74604,9934676
1998,97,0,19825,Darren Clarke,0.74,121627,16524876
1998,97,0,1569,Peter Jacobsen,0.74,327334,44150000
1998,99,0,1329,Brad Faxon,0.73,401493,55284676
1998,99,0,23110,Jeff Sanday,0.73,30450,4200000
1998,99,0,2207,Sam Torrance,0.73,20529,2824876
1998,102,0,1707,Steve Lowery,0.71,409938,57609800
1998,102,0,2294,Willie Wood,0.71,397109,56150000
1998,102,0,2321,Fuzzy Zoeller,0.71,305038,42800000
1998,105,0,1249,John Daly,0.69,393739,56734676
1998,105,0,8633,Per-Ulrik Johansson,0.69,149192,21534676
1998,105,0,1666,Bernhard Langer,0.69,141715,20424876
1998,105,0,6595,Kevin Sutherland,0.69,444427,64559800
1998,109,0,10585,Scott McCarron,0.68,414244,61209800
1998,110,0,1361,Dan Forsman,0.67,312055,46450000
1998,110,0,6012,Greg Kraft,0.67,326570,48509800
1998,112,0,1761,Len Mattiace,0.65,418413,64759800
1998,113,0,2218,Ted Tryba,0.63,421785,66459800
1998,114,0,19881,Robert Damron,0.62,370208,59859800
1998,114,0,1355,Raymond Floyd,0.62,31000,5000000
1998,114,0,6044,Scott Gump,0.62,402089,64409800
1998,114,0,1905,Joe Ozaki,0.62,240548,38584676
1998,118,0,1175,Jim Carter,0.61,407182,66609800
1998,119,0,1203,Russ Cochran,0.6,332888,55209800
1998,120,0,1156,Curt Byrum,0.58,88733,15250000
1998,120,0,6036,Scott Dunlap,0.58,16499,2824876
1998,120,0,6332,Neal Lancaster,0.58,346560,59259800
1998,120,0,12663,Phil Tataurangi,0.58,335819,57450000
1998,120,0,2300,Ian Woosnam,0.58,123004,21184676
1998,125,0,6643,Paul Goydos,0.57,368411,64409800
1998,125,0,20445,Casey Martin,0.57,37220,6550000
1998,125,0,8375,Paul Stankowski,0.57,322034,56509800
1998,128,0,6078,Esteban Toledo,0.56,327241,58150000
1998,129,0,10457,Frank Nobilo,0.55,269132,48784676
1998,130,0,8553,Lee Porter,0.54,325414,60500000
1998,131,0,1549,Mike Hulbert,0.53,335951,63550000
1998,131,0,8075,Jerry Kelly,0.53,340143,64159800
1998,131,0,2246,Duffy Waldorf,0.53,290089,54859800
1998,134,0,19985,Santiago Luna,0.52,14640,2824876
1998,134,0,20471,Sven Struver,0.52,14640,2824876
1998,136,0,2279,Mark Wiebe,0.51,282209,55709800
1998,137,0,1191,Barry Cheesman,0.5,310534,62150000
1998,137,0,1196,Brian Claar,0.5,161629,32550000
1998,137,0,7763,Doug Dunakey,0.5,6045,1200000
1998,137,0,7101,Dave Stockton Jr.,0.5,218933,43450000
1998,141,0,2202,Steen Tinning,0.49,13735,2824876
1998,141,0,20393,Philip Walton,0.49,13735,2824876
1998,143,0,1685,J.L. Lewis,0.47,287752,61250000
1998,144,0,20583,David Carter,0.46,31521,6874876
1998,144,0,6064,Jeff Gallagher,0.46,259766,56600000
1998,144,0,12680,Shigeki Maruyama,0.46,78556,17034676
1998,147,0,1323,Brad Fabel,0.45,285472,63209800
1998,147,0,1331,Rick Fehr,0.45,196744,43750000
1998,147,0,1468,Gary Hallberg,0.45,167539,37350000
1998,147,0,7753,Kevin Wentworth,0.45,245174,54450000
1998,151,0,20099,Doug Barron,0.44,268950,60550000
1998,151,0,1063,Ben Bates,0.44,260223,58950000
1998,151,0,1256,Rodger Davis,0.44,12471,2824876
1998,151,0,6617,Brian Henninger,0.44,256711,58650000
1998,151,0,20608,David Howell,0.44,12471,2824876
1998,151,0,1748,Doug Martin,0.44,301713,68750000
1998,151,0,1996,Mike Reid,0.44,238503,54400000
1998,151,0,11155,Katsuyoshi Tomori,0.44,12471,2824876
1998,159,0,6251,Chris DiMarco,0.43,260331,60900000
1998,159,0,8993,Franklin Langham,0.43,248409,58250000
1998,161,0,1326,Nick Faldo,0.42,150702,35684676
1998,161,0,1353,Bruce Fleisher,0.42,201085,47950000
1998,161,0,10423,Mike Weir,0.42,218965,51550000
1998,164,0,12702,Costantino Rocca,0.41,71040,17384676
1998,164,0,2020,Eduardo Romero,0.41,35944,8684676
1998,164,0,6613,Tommy Tolles,0.41,255052,62959800
1998,167,0,1157,Tom Byrum,0.4,252831,62459800
1998,167,0,1771,Blaine McCallister,0.4,228302,57450000
1998,167,0,11106,Frankie Minoza,0.4,11284,2824876
1998,167,0,7749,Brett Quigley,0.4,224075,55350000
1998,167,0,8385,Omar Uresti,0.4,281344,70950000
1998,172,0,1705,Tim Loustalot,0.39,172917,44850000
1998,172,0,1876,Greg Norman,0.39,25925,6700000
1998,172,0,2008,Lee Rinker,0.39,264161,66959800
1998,175,0,19905,Andrew Coltart,0.38,37971,9934676
1998,175,0,2007,Larry Rinker,0.38,240741,63450000
1998,175,0,2245,Grant Waite,0.38,245636,64909800
1998,178,0,12823,Carlos Franco,0.37,21078,5684676
1998,178,0,1592,Tony Johnstone,0.37,18575,5074876
1998,178,0,6581,David Sutherland,0.37,239329,64709800
1998,178,0,2267,D.A. Weibring,0.37,174501,47550000
1998,182,0,1717,Sandy Lyle,0.36,176352,49524876
1998,182,0,1891,David Ogrin,0.36,219520,61709800
1998,184,0,20051,Joe Acosta Jr.,0.35,16898,4800000
1998,184,0,1096,Phil Blackmar,0.35,200217,56859800
1998,184,0,10569,Mike Brisky,0.35,220387,63850000
1998,184,0,1886,Peter O'Malley,0.35,39093,11024876
1998,188,0,20400,Michael Campbell,0.34,9541,2824876
1998,188,0,1261,Jay Delsing,0.34,154682,45150000
1998,188,0,1378,David Frost,0.34,175620,50984676
1998,188,0,8337,Mike Heinen,0.34,93132,27450000
1998,188,0,20502,Michael Long,0.34,9541,2824876
1998,188,0,2131,Mike Springer,0.34,230793,67650000
1998,194,0,1132,Mark Brooks,0.33,219568,66084676
1998,194,0,23120,Andrew Clapp,0.33,9294,2824876
1998,194,0,19906,Gary Evans,0.33,9212,2824876
1998,194,0,1533,P.H. Horgan III,0.33,224096,68709800
1998,198,0,21731,Freddie Jacobson,0.32,8965,2824876
1998,198,0,1633,Tom Kite,0.32,161293,49984676
1998,198,0,22122,Andrew McLardy,0.32,9047,2824876
1998,198,0,1928,Corey Pavin,0.32,168482,52284676
1998,202,0,1414,Bob Gilder,0.31,186912,59700000
1998,202,0,23372,Robert Giles,0.31,8800,2824876
1998,202,0,19983,Andy Oldcorn,0.31,8636,2824876
1998,202,0,2106,Chris Smith,0.31,184930,60550000
1998,202,0,2244,Fred Wadsworth,0.31,23250,7450000
1998,207,0,21584,Richie Coughlan,0.3,174033,58950000
1998,207,0,1302,R.W. Eaks,0.3,199498,66750000
1998,207,0,19830,Joakim Haeggman,0.3,13735,4624876
1998,207,0,20766,Padraig Harrington,0.3,23352,7824876
1998,207,0,19817,Michael Muehr,0.3,5913,2000000
1998,207,0,1975,Tom Purtzer,0.3,101988,33900000
1998,207,0,2135,Mike Standly,0.3,191975,63300000
1998,214,0,10195,Tim Conley,0.29,140355,48950000
1998,214,0,1408,Kelly Gibson,0.29,194572,67650000
1998,214,0,21007,Gabriel Hjertstedt,0.29,167070,57109800
1998,214,0,8339,Spike McRoy,0.29,179769,61450000
1998,218,0,7867,Woody Austin,0.28,56027,19750000
1998,218,0,7569,Mark Carnevale,0.28,174467,62450000
1998,218,0,1385,Jim Gallagher Jr.,0.28,153991,54050000
1998,218,0,23328,James Johnson,0.28,8531,3000000
1998,218,0,2023,Clarence Rose,0.28,190341,67600000
1998,218,0,2241,Bobby Wadkins,0.28,171851,61550000
1998,224,0,6515,Shaun Micheel,0.27,8917,3350000
1998,224,0,2002,John Riegger,0.27,150873,54950000
1998,224,0,2313,Bruce Zabriski,0.27,36872,13709800
1998,227,0,1014,Fulton Allem,0.26,118713,44900000
1998,227,0,6034,Marco Dawson,0.26,3172,1200000
1998,227,0,1475,Donnie Hammond,0.26,141837,55300000
1998,227,0,21729,Christopher Hanell,0.26,5206,2000000
1998,227,0,1624,Darrell Kestner,0.26,4623,1800000
1998,227,0,6591,Rocky Walcher,0.26,7696,3000000
1998,233,0,1093,Ronnie Black,0.25,139627,56300000
1998,233,0,1334,Keith Fergus,0.25,77097,31050000
1998,233,0,8545,Glen Hnatiuk,0.25,148095,58250000
1998,233,0,6315,Pete Jordan,0.25,175805,69350000
1998,233,0,1984,Sam Randolph,0.25,24778,9750000
1998,233,0,12392,Tom Sipula,0.25,7549,3000000
1998,233,0,2322,Richard Zokol,0.25,29905,11950000
1998,240,0,10733,Kent Jones,0.24,133337,55450000
1998,240,0,20631,David McKenzie,0.24,5209,2200000
1998,240,0,7087,Hugh Royer III,0.24,143963,58850000
1998,240,0,2049,Gene Sauers,0.24,47916,19850000
1998,244,0,12510,Chad Campbell,0.23,4332,1900000
1998,244,0,1978,Fran Quinn,0.23,3462,1500000
1998,244,0,7707,Mike Small,0.23,112333,49650000
1998,244,0,2159,Curtis Strange,0.23,78834,35024876
1998,244,0,22925,Shannon Sykora,0.23,3435,1500000
1998,249,0,12740,Paul Devenport,0.22,9334,4200000
1998,249,0,12449,Ryan Howison,0.22,3996,1800000
1998,249,0,1593,Philip Jonas,0.22,9075,4200000
1998,249,0,5466,Jack O'Keefe,0.22,2592,1200000
1998,249,0,1927,Dennis Paulson,0.22,4557,2100000
1998,249,0,6731,Jeff Roth,0.22,3960,1800000
1998,249,0,2226,Tray Tyner,0.22,2592,1200000
1998,256,0,1489,Steve Hart,0.21,3971,1900000
1998,256,0,1514,Eduardo Herrera,0.21,7757,3700000
1998,256,0,20083,John Johnson,0.21,5350,2500000
1998,256,0,20094,Jonathan Kaye,0.21,86494,40250000
1998,256,0,2115,Taylor Smith,0.21,6360,3000000
1998,261,0,1306,David Edwards,0.2,97250,49250000
1998,261,0,22752,Greg Gregory,0.2,3400,1700000
1998,261,0,6090,Jim McGovern,0.2,106724,53750000
1998,264,0,22603,Jay Hobby,0.19,3800,2000000
1998,264,0,1560,David Ishii,0.19,3330,1800000
1998,264,0,1955,Gary Player,0.19,11200,5824876
1998,264,0,2040,Mike San Filippo,0.19,3840,2000000
1998,264,0,2148,Ray Stewart,0.19,3700,2000000
1998,264,0,7063,Zoran Zorkic,0.19,3880,2000000
1998,270,0,19824,Craig Barlow,0.18,98111,54850000
1998,270,0,20593,Greg Chalmers,0.18,10304,5684676
1998,270,0,1201,Lennie Clements,0.18,99837,56150000
1998,270,0,20043,Edward Fryatt,0.18,9240,5200000
1998,270,0,20820,Patrik Sjöland,0.18,13735,7684676
1998,270,0,6132,Sonny Skinner,0.18,109417,59250000
1998,270,0,2230,Stan Utley,0.18,20802,11250000
1998,277,0,1938,David Peoples,0.17,24993,14950000
1998,278,0,1388,Robert Gamez,0.16,76148,46450000
1998,278,0,1604,Steve Jurgensen,0.16,88783,54950000
1998,278,0,1607,Brian Kamm,0.16,87325,53550000
1998,278,0,2100,Tim Simpson,0.16,7423,4700000
1998,282,0,6056,Jim Estes,0.15,73437,49650000
1998,282,0,2167,Mike Sullivan,0.15,21582,14150000
1998,284,0,1374,Robin Freeman,0.14,32959,22750000
1998,284,0,20154,Guy Hill,0.14,71494,51150000
1998,286,0,1068,Andy Bean,0.13,48963,36450000
1998,286,0,23353,J.J. Henry,0.13,6871,5200000
1998,286,0,1725,John Mahaffey,0.13,7779,6200000
1998,286,0,2242,Lanny Wadkins,0.13,32435,24900000
1998,290,0,1133,Billy Ray Brown,0.12,63722,51450000
1998,291,0,1006,John Adams,0.11,56466,51150000
1998,291,0,7003,David Berganio Jr.,0.11,6487,5700000
1998,291,0,23125,Brad Elder,0.11,14842,13400000
1998,291,0,1469,Dan Halldorson,0.11,11055,9950000
1998,291,0,23477,Scott Hebert,0.11,3960,3600000
1998,291,0,1559,Hale Irwin,0.11,5244,4800000
1998,291,0,10207,Jimmy Johnston,0.11,44391,39350000
1998,291,0,10565,Ian Leggatt,0.11,4420,4200000
1998,291,0,1812,Danny Mijovic,0.11,4420,4200000
1998,291,0,1864,Larry Nelson,0.11,11399,10300000
1998,291,0,1960,Don Pooley,0.11,48546,42500000
1998,291,0,2224,Greg Twiggs,0.11,10107,8800000
1998,303,0,1060,Dave Barr,0.1,44130,43250000
1998,303,0,6214,Guy Boros,0.1,73202,70550000
1998,303,0,20939,Keiichiro Fukabori,0.1,4924,4924876
1998,303,0,1641,Gary Koch,0.1,4000,4000000
1998,303,0,20382,Stephen Leaney,0.1,5650,5684676
1998,303,0,19909,Pete Morgan,0.1,8484,8600000
1998,303,0,7235,John Morse,0.1,43139,43650000
1998,310,0,20473,Ignacio Garrido,0.09,10304,11684676
1998,310,0,1512,Bunky Henry,0.09,2376,2700000
1998,310,0,1964,Greg Powers,0.09,2508,2700000
1998,310,0,6791,Mark Wurtz,0.09,40214,42650000
