YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
2015,137,0,20766,Padraig Harrington,196,351,55.8
2015,137,0,10860,Justin Leonard,196,405,48.4
2015,139,0,23541,Ben Crane,195,387,50.4
2015,139,0,30925,Dustin Johnson,195,402,48.5
2015,139,0,24138,Ian Poulter,195,382,51.0
2015,142,0,10809,Jim Furyk,193,351,55.0
2015,143,0,27436,Graham DeLaet,191,374,51.1
2015,143,0,25804,Bubba Watson,191,414,46.1
2015,145,0,34358,Jonathan Randolph,190,388,49.0
2015,145,0,20645,John Senden,190,355,53.5
2015,147,0,22892,Jason Gore,188,400,47.0
2015,148,0,24925,Jonathan Byrd,185,363,51.0
2015,148,0,20229,Stewart Cink,185,435,42.5
2015,148,0,31557,Jim Herman,185,464,39.9
2015,151,0,37454,Whee Kim,184,381,48.3
2015,152,0,31193,Jim Renner,183,353,51.8
2015,153,0,25364,Paul Casey,182,420,43.3
2015,154,0,29289,S.Y. Noh,181,384,47.1
2015,155,0,22405,Justin Rose,179,365,49.0
2015,156,0,23983,Luke Donald,178,385,46.2
2015,157,0,10885,Robert Allenby,170,316,53.8
2015,157,0,30692,Scott Stallings,170,331,51.4
2015,159,0,26329,Louis Oosthuizen,167,337,49.6
2015,159,0,26476,Chez Reavie,167,340,49.1
2015,161,0,23048,Eric Axley,165,307,53.7
2015,161,0,26331,Charl Schwartzel,165,287,57.5
2015,163,0,36699,Patrick Rodgers,160,317,50.5
2015,164,0,25686,Jason Dufner,153,319,48.0
2015,165,0,1706,Davis Love III,152,275,55.3
2015,165,0,33486,Roger Sloan,152,269,56.5
2015,167,0,30736,Oscar Fraustro,148,273,54.2
2015,168,0,6522,Ernie Els,147,273,53.8
2015,168,0,22293,Heath Slocum,147,271,54.2
2015,170,0,20848,Ángel Cabrera,145,266,54.5
2015,170,0,25198,Francesco Molinari,145,274,52.9
2015,170,0,28132,Tyrone Van Aswegen,145,282,51.4
2015,173,0,21528,Henrik Stenson,144,321,44.9
2015,174,0,21209,Sergio Garcia,141,270,52.2
2015,175,0,20691,Greg Owen,139,260,53.5
2015,176,0,20593,Greg Chalmers,138,269,51.3
2015,177,0,34265,Will Wilcox,136,275,49.5
2015,178,0,28023,Byron Smith,122,257,47.5
2015,179,0,25369,Jamie Donaldson,119,238,50.0
2015,180,0,32200,Roberto Castro,117,230,50.9
2015,180,0,23548,Bill Lunde,117,225,52.0
2015,180,0,22046,Geoff Ogilvy,117,222,52.7
2015,183,0,24502,Adam Scott,113,222,50.9
2015,184,0,20396,Lee Westwood,105,237,44.3
2012,1,0,31558,J.J. Killeen,357,629,56.8
2012,1,0,28475,Jeff Overton,357,695,51.4
2012,3,0,34021,Bud Cauley,349,649,53.8
2012,4,0,20104,Ken Duke,334,679,49.2
2012,5,0,30750,Tommy Gainey,332,653,50.8
2012,6,0,27644,Brian Harman,325,638,50.9
2012,7,0,23638,Brendon de Jonge,319,691,46.2
2012,8,0,34174,John Huh,314,594,52.9
2012,9,0,29289,S.Y. Noh,310,578,53.6
2012,10,0,20593,Greg Chalmers,309,584,52.9
2012,10,0,27141,J.B. Holmes,309,562,55.0
2012,10,0,27330,Josh Teater,309,583,53.0
2012,13,0,26851,Marc Leishman,304,531,57.3
2012,14,0,25818,Scott Piercy,302,623,48.5
2012,14,0,6567,Vijay Singh,302,549,55.0
2012,16,0,19846,Brian Gay,301,589,51.1
2012,17,0,25632,Jimmy Walker,298,630,47.3
2012,18,0,25345,Carl Pettersson,296,602,49.2
2012,19,0,26758,David Hearn,295,607,48.6
2012,20,0,23621,Rory Sabbatini,294,539,54.5
2012,21,0,30926,Chris Kirk,291,590,49.3
2012,22,0,24024,Zach Johnson,289,580,49.8
2012,23,0,28455,Will Claxton,287,568,50.5
2012,24,0,6251,Chris DiMarco,284,524,54.2
2012,25,0,1766,Billy Mayfair,283,531,53.3
2012,26,0,34099,Harris English,281,571,49.2
2012,26,0,28500,Martin Flores,281,581,48.4
2012,28,0,27214,Kevin Streelman,278,529,52.6
2012,29,0,21753,Brian Davis,277,600,46.2
2012,30,0,27120,Troy Matteson,276,576,47.9
2012,31,0,20160,Charlie Wi,275,536,51.3
2012,32,0,25240,D.A. Points,273,537,50.8
2012,33,0,27963,Chris Stroud,272,526,51.7
2012,34,0,8075,Jerry Kelly,268,519,51.6
2012,35,0,23108,Matt Kuchar,267,504,53.0
2012,36,0,12716,Charley Hoffman,266,515,51.7
2012,36,0,26596,Ryan Moore,266,577,46.1
2012,38,0,1724,Jeff Maggert,265,527,50.3
2012,39,0,24361,Pat Perez,264,506,52.2
2012,39,0,33419,Cameron Tringale,264,528,50.0
2012,41,0,24846,Ricky Barnes,263,536,49.1
2012,41,0,8725,Tom Gillis,263,510,51.6
2012,41,0,22961,David Mathis,263,518,50.8
2012,44,0,31202,William McGirt,260,536,48.5
2012,45,0,20691,Greg Owen,259,498,52.0
2012,46,0,32698,Bobby Gates,258,504,51.2
2012,47,0,29910,Blake Adams,257,581,44.2
2012,47,0,32200,Roberto Castro,257,506,50.8
2012,47,0,32366,Kevin Chappell,257,496,51.8
2012,47,0,23409,James Driscoll,257,512,50.2
2012,51,0,10860,Justin Leonard,256,482,53.1
2012,52,0,27466,Spencer Levin,255,487,52.4
2012,52,0,23548,Bill Lunde,255,473,53.9
2012,52,0,27095,Nick Watney,255,534,47.8
2012,55,0,27895,Jonas Blixt,254,506,50.2
2012,55,0,25396,Kevin Na,254,489,51.9
2012,57,0,23320,Ryan Palmer,253,529,47.8
2012,57,0,22293,Heath Slocum,253,477,53.0
2012,59,0,30110,Kyle Stanley,252,451,55.9
2012,60,0,33141,Keegan Bradley,251,515,48.7
2012,61,0,24490,George McNeill,250,510,49.0
2012,62,0,10809,Jim Furyk,248,466,53.2
2012,62,0,21961,Charles Howell III,248,503,49.3
2012,64,0,12782,Tim Herron,247,484,51.0
2012,65,0,32102,Rickie Fowler,246,474,51.9
2012,66,0,26679,Kevin Stadler,244,461,52.9
2012,67,0,1810,Phil Mickelson,243,470,51.7
2012,68,0,1320,Bob Estes,242,486,49.8
2012,69,0,20070,Matt Bettencourt,240,434,55.3
2012,69,0,27933,John Merrick,240,458,52.4
2012,71,0,20098,Stuart Appleby,239,461,51.8
2012,71,0,20572,Rod Pampling,239,459,52.1
2012,71,0,27649,Brandt Snedeker,239,513,46.6
2012,74,0,21878,Mark Wilson,238,466,51.1
2012,75,0,23800,Bryce Molder,237,508,46.7
2012,75,0,24140,Sean O'Hair,237,484,49.0
2012,77,0,27436,Graham DeLaet,236,484,48.8
2012,77,0,6522,Ernie Els,236,457,51.6
2012,77,0,24358,Robert Garrigus,236,506,46.6
2012,77,0,21350,Ryuji Imada,236,513,46.0
2012,81,0,27060,John Mallinger,235,428,54.9
2012,81,0,22913,John Rollins,235,482,48.8
2012,83,0,30944,Jason Kokrak,234,469,49.9
2012,84,0,27770,Camilo Villegas,233,463,50.3
2012,85,0,21407,Arjun Atwal,232,447,51.9
2012,85,0,22348,Nick O'Hern,232,467,49.7
2012,85,0,23623,Bo Van Pelt,232,491,47.3
2012,88,0,24494,Erik Compton,231,461,50.1
2012,88,0,29476,Kyle Reifers,231,470,49.1
2012,90,0,23541,Ben Crane,228,464,49.1
2012,90,0,30711,Colt Knost,228,469,48.6
2012,92,0,22371,Aaron Baddeley,227,444,51.1
2012,92,0,12510,Chad Campbell,227,464,48.9
2012,92,0,23353,J.J. Henry,227,432,52.5
2012,92,0,22046,Geoff Ogilvy,227,413,55.0
2012,96,0,29221,Webb Simpson,226,486,46.5
2012,97,0,23204,Gary Christian,225,492,45.7
2012,97,0,25686,Jason Dufner,225,466,48.3
2012,99,0,30692,Scott Stallings,223,438,50.9
2012,99,0,32150,Michael Thompson,223,467,47.8
2012,101,0,12652,Cameron Beckman,221,466,47.4
2012,101,0,24507,Jason Bohn,221,453,48.8
2012,103,0,27556,Ted Potter Jr.,219,440,49.8
2012,104,0,33120,Mark Anderson,218,433,50.3
2012,104,0,26951,Johnson Wagner,218,511,42.7
2012,106,0,28307,Matt Every,217,461,47.1
2012,106,0,27974,Sung Kang,217,446,48.7
2012,108,0,27064,Jhonattan Vegas,215,435,49.4
2012,109,0,22378,Trevor Immelman,214,398,53.8
2012,110,0,29222,Billy Hurley III,213,410,52.0
2012,110,0,1797,Rocco Mediate,213,412,51.7
2012,112,0,24925,Jonathan Byrd,212,413,51.3
2012,112,0,11123,Chris Couch,212,393,53.9
2012,112,0,24781,Hunter Mahan,212,408,52.0
2012,112,0,25834,Daniel Summerhays,212,435,48.7
2012,112,0,30927,Brendon Todd,212,447,47.4
2012,117,0,20645,John Senden,211,431,49.0
2012,118,0,23542,Tommy Biershenk,210,421,49.9
2012,118,0,20623,Gavin Coles,210,433,48.5
2012,118,0,1941,Tom Pernice Jr.,210,368,57.1
2012,121,0,29926,Danny Lee,208,413,50.4
2012,121,0,26476,Chez Reavie,208,430,48.4
2012,123,0,23718,Nathan Green,205,400,51.3
2012,123,0,23788,D.J. Trahan,205,398,51.5
2012,125,0,10885,Robert Allenby,204,417,48.9
2012,125,0,29478,Kevin Kisner,204,387,52.7
2012,125,0,25562,Andres Romero,204,394,51.8
2012,128,0,20574,Mathew Goggin,202,358,56.4
2012,128,0,24924,Bill Haas,202,415,48.7
2012,130,0,30925,Dustin Johnson,201,391,51.4
2012,130,0,23325,Vaughn Taylor,201,434,46.3
2012,132,0,28259,Sangmoon Bae,200,414,48.3
2012,132,0,24604,Hunter Haas,200,377,53.1
2012,134,0,29518,Brendan Steele,199,404,49.3
2012,135,0,27797,Derek Lamely,198,412,48.1
2012,136,0,24357,K.J. Choi,194,371,52.3
2012,136,0,35139,Richard Lee,194,383,50.7
2012,138,0,28087,Kris Blanks,192,383,50.1
2012,139,0,22405,Justin Rose,191,367,52.0
2012,139,0,6527,Steve Stricker,191,380,50.3
2012,141,0,28089,Jason Day,189,364,51.9
2012,142,0,27936,Martin Laird,187,386,48.4
2012,143,0,24663,Y.E. Yang,186,384,48.4
2012,144,0,28093,Miguel Angel Carballo,183,374,48.9
2012,144,0,28308,Troy Kelly,183,352,52.0
2012,146,0,20229,Stewart Cink,180,361,49.9
2012,146,0,19970,Robert Karlsson,180,321,56.1
2012,148,0,1706,Davis Love III,179,370,48.4
2012,148,0,26289,Boo Weekley,179,336,53.3
2012,150,0,20766,Padraig Harrington,178,343,51.9
2012,151,0,33122,Russell Knox,176,365,48.2
2012,151,0,31323,Gary Woodland,176,345,51.0
2012,153,0,25804,Bubba Watson,174,329,52.9
2012,154,0,23135,Tim Clark,173,348,49.7
2012,154,0,23983,Luke Donald,173,353,49.0
2012,156,0,8793,Tiger Woods,171,347,49.3
2012,157,0,26329,Louis Oosthuizen,170,324,52.5
2012,157,0,10213,Dicky Pride,170,343,49.6
2012,159,0,20850,Daniel Chopra,169,320,52.8
2012,160,0,21805,Harrison Frazar,168,346,48.6
2012,161,0,29479,Scott Brown,167,328,50.9
2012,161,0,29420,Billy Horschel,167,328,50.9
2012,161,0,28237,Rory McIlroy,167,303,55.1
2012,164,0,6034,Marco Dawson,165,317,52.1
2012,164,0,21731,Freddie Jacobson,165,313,52.7
2012,166,0,27302,Garth Mulroy,164,322,50.9
2012,167,0,1116,Michael Bradley,157,338,46.4
2012,167,0,2206,David Toms,157,303,51.8
2012,169,0,6573,Brandt Jobe,156,296,52.7
2012,170,0,24138,Ian Poulter,154,283,54.4
2012,170,0,22548,Patrick Sheehan,154,303,50.8
2012,172,0,21209,Sergio Garcia,152,314,48.4
2012,173,0,26300,Matt Jones,151,304,49.7
2012,174,0,26287,Roland Thatcher,147,284,51.8
2012,175,0,23903,Stephen Gangluff,146,290,50.3
2012,176,0,21528,Henrik Stenson,144,285,50.5
2012,177,0,22621,Ben Curtis,143,329,43.5
2012,178,0,26331,Charl Schwartzel,140,287,48.8
2012,179,0,25572,Graeme McDowell,135,265,50.9
2012,180,0,6036,Scott Dunlap,134,288,46.5
2012,180,0,24502,Adam Scott,134,267,50.2
2012,180,0,25892,Steve Wheatcroft,134,270,49.6
2012,183,0,30852,Ryo Ishikawa,133,256,52.0
2012,183,0,20396,Lee Westwood,133,271,49.1
2012,185,0,24940,Edward Loar,132,287,46.0
2012,186,0,32334,Charlie Beljan,130,260,50.0
2012,186,0,25457,Alexandre Rocha,130,296,43.9
2012,188,0,6004,Stephen Ames,125,268,46.6
2012,189,0,20848,Ángel Cabrera,123,245,50.2
2012,190,0,1249,John Daly,120,278,43.2
2012,191,0,22582,Kyle Thompson,114,233,48.9
2008,1,0,1941,Tom Pernice Jr.,383,719,53.3
2008,2,0,21753,Brian Davis,374,736,50.8
2008,2,0,20104,Ken Duke,374,770,48.6
2008,2,0,22548,Patrick Sheehan,374,758,49.3
2008,5,0,23718,Nathan Green,372,711,52.3
2008,6,0,23048,Eric Axley,363,736,49.3
2008,7,0,19846,Brian Gay,361,666,54.2
2008,8,0,11032,Frank Lickliter II,353,705,50.1
2008,8,0,25396,Kevin Na,353,682,51.8
2008,10,0,28158,Steve Marino,346,706,49.0
2008,11,0,21878,Mark Wilson,341,730,46.7
2008,12,0,27060,John Mallinger,339,648,52.3
2008,13,0,28780,Nicholas Thompson,337,675,49.9
2008,14,0,26300,Matt Jones,335,596,56.2
2008,15,0,24924,Bill Haas,331,614,53.9
2008,15,0,25345,Carl Pettersson,331,713,46.4
2008,17,0,21949,Joe Ogilvie,330,651,50.7
2008,17,0,27214,Kevin Streelman,330,646,51.1
2008,17,0,23325,Vaughn Taylor,330,686,48.1
2008,20,0,20160,Charlie Wi,327,611,53.5
2008,21,0,20498,Briny Baird,326,622,52.4
2008,22,0,12782,Tim Herron,325,641,50.7
2008,23,0,1766,Billy Mayfair,324,614,52.8
2008,24,0,10505,Shane Bertsch,322,642,50.2
2008,25,0,28475,Jeff Overton,320,639,50.1
2008,26,0,26476,Chez Reavie,313,614,51.0
2008,27,0,12602,Dean Wilson,312,669,46.6
2008,28,0,21961,Charles Howell III,310,572,54.2
2008,29,0,1945,Kenny Perry,303,623,48.6
2008,30,0,12716,Charley Hoffman,301,593,50.8
2008,31,0,27936,Martin Laird,299,586,51.0
2008,31,0,20634,Peter Lonard,299,551,54.3
2008,33,0,24925,Jonathan Byrd,298,558,53.4
2008,33,0,7457,Steve Flesch,298,571,52.2
2008,33,0,30925,Dustin Johnson,298,533,55.9
2008,33,0,23623,Bo Van Pelt,298,615,48.5
2008,37,0,27095,Nick Watney,297,571,52.0
2008,38,0,7867,Woody Austin,295,610,48.4
2008,39,0,24490,George McNeill,294,594,49.5
2008,39,0,1948,Tim Petrovic,294,583,50.4
2008,41,0,12660,Jesper Parnevik,291,570,51.1
2008,41,0,6595,Kevin Sutherland,291,599,48.6
2008,41,0,25804,Bubba Watson,291,532,54.7
2008,44,0,25349,Tim Wilkinson,288,572,50.3
2008,45,0,27120,Troy Matteson,287,573,50.1
2008,46,0,24449,Parker McLachlin,286,571,50.1
2008,47,0,1320,Bob Estes,284,569,49.9
2008,47,0,24361,Pat Perez,284,555,51.2
2008,49,0,25900,Lucas Glover,283,557,50.8
2008,50,0,23135,Tim Clark,282,543,51.9
2008,50,0,23353,J.J. Henry,282,603,46.8
2008,50,0,26695,Michael Letzig,282,531,53.1
2008,50,0,22913,John Rollins,282,561,50.3
2008,54,0,27561,Nick Flanagan,281,541,51.9
2008,54,0,22892,Jason Gore,281,578,48.6
2008,56,0,22293,Heath Slocum,279,546,51.1
2008,57,0,28089,Jason Day,278,536,51.9
2008,57,0,23409,James Driscoll,278,518,53.7
2008,57,0,23497,Tag Ridings,278,558,49.8
2008,60,0,23788,D.J. Trahan,277,525,52.8
2008,61,0,20378,Mathias Grönberg,276,559,49.4
2008,61,0,26668,Marc Turnesa,276,571,48.3
2008,63,0,22348,Nick O'Hern,273,519,52.6
2008,63,0,25190,Jeff Quinney,273,563,48.5
2008,65,0,24358,Robert Garrigus,271,565,48.0
2008,65,0,20574,Mathew Goggin,271,534,50.7
2008,67,0,10875,Todd Demsey,270,494,54.7
2008,67,0,8075,Jerry Kelly,270,509,53.0
2008,69,0,6197,Michael Allen,269,522,51.5
2008,69,0,24663,Y.E. Yang,269,538,50.0
2008,71,0,27933,John Merrick,268,494,54.3
2008,72,0,1577,Lee Janzen,267,522,51.1
2008,73,0,25842,Jon Mills,266,510,52.2
2008,74,0,20850,Daniel Chopra,265,538,49.3
2008,74,0,23157,Richard Johnson,265,529,50.1
2008,76,0,10885,Robert Allenby,264,539,49.0
2008,76,0,12510,Chad Campbell,264,582,45.4
2008,78,0,1142,Bart Bryant,263,470,56.0
2008,78,0,21350,Ryuji Imada,263,501,52.5
2008,80,0,10809,Jim Furyk,262,515,50.9
2008,81,0,23778,Brad Adamonis,261,486,53.7
2008,81,0,27141,J.B. Holmes,261,497,52.5
2008,83,0,12652,Cameron Beckman,258,507,50.9
2008,83,0,23614,Rich Beem,258,528,48.9
2008,83,0,23108,Matt Kuchar,258,499,51.7
2008,86,0,10423,Mike Weir,257,495,51.9
2008,87,0,23541,Ben Crane,256,547,46.8
2008,88,0,20645,John Senden,254,496,51.2
2008,89,0,20098,Stuart Appleby,252,499,50.5
2008,89,0,20572,Rod Pampling,252,466,54.1
2008,91,0,27649,Brandt Snedeker,251,488,51.4
2008,92,0,1707,Steve Lowery,250,482,51.9
2008,93,0,6575,Dudley Hart,248,496,50.0
2008,94,0,6251,Chris DiMarco,247,532,46.4
2008,95,0,6643,Paul Goydos,246,480,51.3
2008,95,0,1724,Jeff Maggert,246,522,47.1
2008,95,0,20443,Jin Park,246,477,51.6
2008,98,0,12705,Cliff Kresge,245,478,51.3
2008,98,0,1797,Rocco Mediate,245,468,52.4
2008,98,0,26679,Kevin Stadler,245,484,50.6
2008,101,0,22371,Aaron Baddeley,244,472,51.7
2008,101,0,10860,Justin Leonard,244,524,46.6
2008,101,0,7749,Brett Quigley,244,486,50.2
2008,101,0,8385,Omar Uresti,244,429,56.9
2008,101,0,2239,Scott Verplank,244,457,53.4
2008,101,0,10425,Jay Williamson,244,487,50.1
2008,107,0,25720,Chad Collins,243,479,50.7
2008,107,0,22621,Ben Curtis,243,452,53.8
2008,109,0,26951,Johnson Wagner,241,482,50.0
2008,110,0,1473,Todd Hamilton,240,503,47.7
2008,110,0,26596,Ryan Moore,240,466,51.5
2008,112,0,29718,Anthony Kim,238,486,49.0
2008,113,0,6567,Vijay Singh,237,429,55.2
2008,114,0,1035,Tommy Armour III,235,450,52.2
2008,114,0,21731,Freddie Jacobson,235,473,49.7
2008,114,0,1706,Davis Love III,235,455,51.6
2008,117,0,27770,Camilo Villegas,234,452,51.8
2008,118,0,24227,Justin Bolli,232,462,50.2
2008,118,0,8537,J.P. Hayes,232,438,53.0
2008,120,0,1810,Phil Mickelson,231,446,51.8
2008,120,0,23797,Brett Rumford,231,431,53.6
2008,120,0,8845,Scott Sterling,231,470,49.1
2008,123,0,6527,Steve Stricker,230,430,53.5
2008,123,0,23349,Charles Warren,230,448,51.3
2008,125,0,24140,Sean O'Hair,229,452,50.7
2008,126,0,19803,Ryan Armour,227,498,45.6
2008,127,0,1388,Robert Gamez,226,458,49.3
2008,127,0,24024,Zach Johnson,226,471,48.0
2008,129,0,6004,Stephen Ames,224,451,49.7
2008,130,0,1139,Olin Browne,222,428,51.9
2008,131,0,20229,Stewart Cink,220,454,48.5
2008,132,0,25632,Jimmy Walker,219,430,50.9
2008,133,0,21805,Harrison Frazar,217,390,55.6
2008,134,0,20433,Mark Hensby,216,443,48.8
2008,134,0,2002,John Riegger,216,419,51.6
2008,136,0,6621,Joe Durant,215,458,46.9
2008,137,0,1313,Steve Elkington,214,497,43.1
2008,138,0,1928,Corey Pavin,212,449,47.2
2008,139,0,8931,Glen Day,208,389,53.5
2008,139,0,27963,Chris Stroud,208,403,51.6
2008,141,0,2223,Bob Tway,207,446,46.4
2008,142,0,23621,Rory Sabbatini,205,428,47.9
2008,143,0,20472,Alex Cejka,203,405,50.1
2008,144,0,2206,David Toms,202,388,52.1
2008,145,0,24781,Hunter Mahan,201,462,43.5
2008,146,0,7547,Craig Kanada,200,404,49.5
2008,146,0,24912,Will MacKenzie,200,385,51.9
2008,146,0,10585,Scott McCarron,200,391,51.2
2008,149,0,21461,Kenneth Ferrie,199,399,49.9
2008,149,0,21959,Ted Purdy,199,367,54.2
2008,151,0,6034,Marco Dawson,198,387,51.2
2008,151,0,6012,Greg Kraft,198,386,51.3
2008,153,0,12823,Carlos Franco,196,417,47.0
2008,153,0,21209,Sergio Garcia,196,384,51.0
2008,153,0,22582,Kyle Thompson,196,375,52.3
2008,156,0,20663,Brenden Pappas,194,411,47.2
2008,157,0,23320,Ryan Palmer,191,442,43.2
2008,158,0,6090,Jim McGovern,190,399,47.6
2008,159,0,24357,K.J. Choi,188,399,47.1
2008,160,0,22378,Trevor Immelman,186,338,55.0
2008,161,0,26631,Cody Freeman,184,372,49.5
2008,162,0,23540,Jason Allred,182,351,51.9
2008,162,0,1161,Mark Calcavecchia,182,368,49.5
2008,164,0,1024,Billy Andrade,181,383,47.3
2008,164,0,1226,Fred Couples,181,353,51.3
2008,164,0,26289,Boo Weekley,181,389,46.5
2008,167,0,23125,Brad Elder,180,371,48.5
2008,167,0,27613,David Lutterus,180,323,55.7
2008,167,0,25562,Andres Romero,180,360,50.0
2008,170,0,22046,Geoff Ogilvy,179,344,52.0
2008,171,0,12309,Bob Sowards,177,347,51.0
2008,172,0,20127,Chris Riley,170,305,55.7
2008,173,0,20157,Retief Goosen,168,305,55.1
2008,173,0,22806,Doug LaBelle II,168,353,47.6
2008,175,0,10733,Kent Jones,166,362,45.9
2008,176,0,12826,Paul Claxton,163,321,50.8
2008,177,0,20623,Gavin Coles,159,302,52.6
2008,177,0,12680,Shigeki Maruyama,159,307,51.8
2008,179,0,20105,Jeff Gove,155,271,57.2
2008,179,0,20766,Padraig Harrington,155,260,59.6
2008,181,0,10649,Tom Scherrer,153,302,50.7
2008,182,0,26500,Alejandro Cañizares,152,293,51.9
2008,182,0,20382,Stephen Leaney,152,307,49.5
2008,184,0,30750,Tommy Gainey,151,289,52.2
2008,184,0,6573,Brandt Jobe,151,296,51.0
2008,186,0,6522,Ernie Els,148,258,57.4
2008,187,0,1553,John Huston,147,331,44.4
2008,188,0,1677,Tom Lehman,144,262,55.0
2008,189,0,21633,Steve Allan,142,313,45.4
2008,189,0,20848,Ángel Cabrera,142,259,54.8
2008,189,0,25594,Travis Perkins,142,266,53.4
2008,192,0,24138,Ian Poulter,140,269,52.0
2008,193,0,26420,Richard Johnson,136,317,42.9
2008,194,0,9011,David Duval,132,287,46.0
2008,195,0,24502,Adam Scott,130,245,53.1
2008,196,0,25364,Paul Casey,115,233,49.4
2008,197,0,19913,Ron Whittaker,112,255,43.9
2001,1,0,10912,Craig Perks,3,3,100.0
2001,2,0,1941,Tom Pernice Jr.,2,2,100.0
2001,2,0,2099,Scott Simpson,2,2,100.0
2001,4,0,10885,Robert Allenby,1,1,100.0
2001,4,0,20098,Stuart Appleby,1,2,50.0
2001,4,0,1042,Paul Azinger,1,1,100.0
2001,4,0,20229,Stewart Cink,1,1,100.0
2001,4,0,19972,José Coceres,1,1,100.0
2001,4,0,6036,Scott Dunlap,1,1,100.0
2001,4,0,1320,Bob Estes,1,1,100.0
2001,4,0,22051,Ben Ferguson,1,1,100.0
2001,4,0,7457,Steve Flesch,1,1,100.0
2001,4,0,1381,Fred Funk,1,1,100.0
2001,4,0,21007,Gabriel Hjertstedt,1,1,100.0
2001,4,0,6573,Brandt Jobe,1,1,100.0
2001,4,0,8633,Per-Ulrik Johansson,1,1,100.0
2001,4,0,10565,Ian Leggatt,1,1,100.0
2001,4,0,1685,J.L. Lewis,1,1,100.0
2001,4,0,19817,Michael Muehr,1,1,100.0
2001,4,0,8535,Gary Nicklaus,1,2,50.0
2001,4,0,1945,Kenny Perry,1,1,100.0
2001,4,0,8553,Lee Porter,1,1,100.0
2001,4,0,1968,Nick Price,1,1,100.0
2001,4,0,10649,Tom Scherrer,1,1,100.0
2001,4,0,11011,Mike Sposa,1,1,100.0
2001,4,0,20566,Kaname Yokoo,1,1,100.0
2006,1,0,7457,Steve Flesch,383,737,52.0
2006,2,0,19846,Brian Gay,380,777,48.9
2006,3,0,7867,Woody Austin,358,688,52.0
2006,4,0,20850,Daniel Chopra,348,690,50.4
2006,5,0,23718,Nathan Green,344,714,48.2
2006,6,0,24924,Bill Haas,342,608,56.3
2006,6,0,12602,Dean Wilson,342,683,50.1
2006,8,0,22946,Henrik Bjornstad,334,629,53.1
2006,8,0,22548,Patrick Sheehan,334,602,55.5
2006,8,0,6567,Vijay Singh,334,617,54.1
2006,11,0,20121,Todd Fischer,332,657,50.5
2006,11,0,23497,Tag Ridings,332,658,50.5
2006,13,0,1941,Tom Pernice Jr.,331,662,50.0
2006,14,0,6621,Joe Durant,330,631,52.3
2006,15,0,10505,Shane Bertsch,329,647,50.9
2006,16,0,27095,Nick Watney,322,612,52.6
2006,17,0,21350,Ryuji Imada,319,614,52.0
2006,17,0,7749,Brett Quigley,319,675,47.3
2006,19,0,12716,Charley Hoffman,317,624,50.8
2006,20,0,23623,Bo Van Pelt,314,619,50.7
2006,21,0,24507,Jason Bohn,313,606,51.7
2006,22,0,1707,Steve Lowery,312,576,54.2
2006,23,0,19881,Robert Damron,311,589,52.8
2006,24,0,12645,Brent Geiberger,310,636,48.7
2006,25,0,22405,Justin Rose,309,600,51.5
2006,26,0,27770,Camilo Villegas,306,574,53.3
2006,27,0,1042,Paul Azinger,305,587,52.0
2006,28,0,1161,Mark Calcavecchia,304,567,53.6
2006,29,0,6034,Marco Dawson,303,567,53.4
2006,30,0,6595,Kevin Sutherland,302,583,51.8
2006,31,0,2110,Jerry Smith,301,585,51.5
2006,32,0,11032,Frank Lickliter II,298,603,49.4
2006,33,0,25900,Lucas Glover,297,597,49.7
2006,33,0,20094,Jonathan Kaye,297,538,55.2
2006,33,0,2104,Jeff Sluman,297,592,50.2
2006,36,0,21407,Arjun Atwal,296,592,50.0
2006,36,0,12680,Shigeki Maruyama,296,604,49.0
2006,38,0,28475,Jeff Overton,295,606,48.7
2006,39,0,21805,Harrison Frazar,294,562,52.3
2006,40,0,23320,Ryan Palmer,293,573,51.1
2006,41,0,1139,Olin Browne,292,621,47.0
2006,41,0,21949,Joe Ogilvie,292,578,50.5
2006,41,0,1948,Tim Petrovic,292,589,49.6
2006,41,0,2246,Duffy Waldorf,292,554,52.7
2006,45,0,10733,Kent Jones,290,631,46.0
2006,46,0,1381,Fred Funk,287,592,48.5
2006,46,0,24781,Hunter Mahan,287,600,47.8
2006,46,0,7013,Wes Short Jr.,287,586,49.0
2006,49,0,23048,Eric Axley,286,573,49.9
2006,50,0,21753,Brian Davis,285,552,51.6
2006,51,0,1132,Mark Brooks,284,496,57.3
2006,51,0,26360,Bubba Dickerson,284,569,49.9
2006,51,0,23325,Vaughn Taylor,284,579,49.1
2006,54,0,20378,Mathias Grönberg,283,534,53.0
2006,54,0,20382,Stephen Leaney,283,554,51.1
2006,56,0,20472,Alex Cejka,282,533,52.9
2006,56,0,8075,Jerry Kelly,282,574,49.1
2006,58,0,27120,Troy Matteson,281,583,48.2
2006,58,0,25240,D.A. Points,281,515,54.6
2006,60,0,21646,David Branshaw,280,573,48.9
2006,60,0,1388,Robert Gamez,280,568,49.3
2006,62,0,26420,Richard Johnson,279,597,46.7
2006,63,0,22371,Aaron Baddeley,278,533,52.2
2006,63,0,8123,Jeff Brehaut,278,562,49.5
2006,63,0,21961,Charles Howell III,278,523,53.2
2006,66,0,6197,Michael Allen,277,540,51.3
2006,66,0,24140,Sean O'Hair,277,525,52.8
