YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:T,TOTAL SG:T2G,TOTAL SG:P,MEASURED ROUNDS
2018,76,0,32333,Kevin Tway,0.329,29.634,24.908,4.722,90
2018,77,0,40058,Zac Blair,0.323,14.862,5.517,9.346,46
2018,77,0,32366,Kevin Chappell,0.323,20.042,41.395,-21.35,62
2018,79,0,45526,Abraham Ancer,0.32,26.573,31.219,-4.648,83
2018,80,0,20472,Alex Cejka,0.312,18.703,18.143,0.557,60
2018,81,0,28775,Nate Lashley,0.31,10.836,7.982,2.854,35
2018,82,0,22371,Aaron Baddeley,0.309,21.661,25.633,-3.973,70
2018,83,0,39324,J.J. Spaun,0.292,20.762,31.344,-10.58,71
2018,84,0,27644,Brian Harman,0.29,20.894,1.214,19.683,72
2018,84,0,25818,Scott Piercy,0.29,19.719,58.406,-38.686,68
2018,86,0,22056,Cameron Percy,0.285,11.703,20.092,-8.387,41
2018,87,0,32448,James Hahn,0.279,19.221,29.737,-10.517,69
2018,88,0,25900,Lucas Glover,0.276,12.697,21.266,-8.573,46
2018,89,0,35421,Brandon Harkins,0.275,23.4,4.254,19.146,85
2018,90,0,30692,Scott Stallings,0.27,21.629,27.246,-5.618,80
2018,91,0,29484,Peter Uihlein,0.268,17.434,16.08,1.352,65
2018,92,0,46501,Ollie Schniederjans,0.254,19.567,-5.478,25.042,77
2018,93,0,34174,John Huh,0.251,20.556,6.825,13.73,82
2018,94,0,34466,Peter Malnati,0.244,18.337,-28.073,46.41,75
2018,95,0,33204,Shane Lowry,0.238,12.126,26.705,-14.582,51
2018,96,0,36699,Patrick Rodgers,0.232,16.969,-23.964,40.932,73
2018,97,0,29223,Sam Saunders,0.226,15.123,8.82,6.304,67
2018,98,0,35891,Cameron Smith,0.219,13.353,6.363,6.99,61
2018,98,0,23325,Vaughn Taylor,0.219,15.344,20.928,-5.58,70
2018,100,0,24781,Hunter Mahan,0.209,10.648,-6.992,17.64,51
2018,100,0,32640,Troy Merritt,0.209,15.233,9.638,5.594,73
2018,102,0,39997,Corey Conners,0.193,15.285,45.712,-30.426,79
2018,103,0,31202,William McGirt,0.178,13.365,-1.606,14.97,75
2018,103,0,28252,Seamus Power,0.178,11.778,-21.073,32.851,66
2018,105,0,23541,Ben Crane,0.176,8.088,-7.199,15.286,46
2018,106,0,37275,Sam Ryder,0.154,10.793,35.231,-24.436,70
2018,107,0,49771,J.T. Poston,0.138,7.888,0.176,7.712,57
2018,108,0,37189,Harold Varner III,0.125,9.273,11.039,-1.77,74
2018,109,0,33418,Shawn Stefani,0.107,6.42,8.464,-2.045,60
2018,110,0,26300,Matt Jones,0.104,4.91,6.527,-1.616,47
2018,110,0,31420,Anirban Lahiri,0.104,6.977,-6.347,13.322,67
2018,112,0,47993,Denny McCarthy,0.094,4.625,-17.392,22.018,49
2018,113,0,24924,Bill Haas,0.079,5.225,9.145,-3.923,66
2018,114,0,35532,Tom Hoge,0.074,6.112,19.54,-13.429,83
2018,115,0,31560,Brian Stuard,0.062,5.481,-8.92,14.398,88
2018,116,0,29926,Danny Lee,0.058,4.032,-6.898,10.927,70
2018,117,0,32150,Michael Thompson,0.052,2.913,-24.976,27.889,56
2018,118,0,29485,Brett Stegmaier,0.048,2.254,-16.58,18.836,47
2018,119,0,29478,Kevin Kisner,0.037,2.409,-30.953,33.365,65
2018,120,0,27064,Jhonattan Vegas,0.03,1.945,5.723,-3.779,64
2018,121,0,29518,Brendan Steele,0.029,1.541,32.638,-31.096,54
2018,122,0,45609,Tyler Duncan,0.017,1.339,47.204,-45.865,81
2018,123,0,25686,Jason Dufner,0.011,0.551,3.554,-3.003,52
2018,124,0,33413,Ben Martin,-0.001,-0.064,-6.786,6.722,57
2018,125,0,34409,David Lingmerth,-0.007,-0.453,-16.227,15.774,69
2018,126,0,35506,Mackenzie Hughes,-0.014,-0.959,11.052,-12.011,68
2018,127,0,39546,Keith Mitchell,-0.018,-1.471,40.372,-41.841,83
2018,128,0,26758,David Hearn,-0.031,-1.565,4.765,-6.329,50
2018,129,0,27958,Ryan Blaum,-0.033,-2.362,-4.152,1.79,72
2018,129,0,32757,Patton Kizzire,-0.033,-2.605,-4.925,2.321,78
2018,131,0,33410,Andrew Landry,-0.039,-2.853,-2.102,-0.752,73
2018,132,0,35545,Blayne Barber,-0.041,-2.456,-1.129,-1.324,60
2018,133,0,24361,Pat Perez,-0.048,-2.456,-8.327,5.873,51
2018,134,0,40009,Dominic Bozzelli,-0.055,-3.33,-22.129,18.8,61
2018,135,0,46601,Trey Mullinax,-0.072,-4.231,-8.472,4.243,59
2018,136,0,36799,Stephan Jaeger,-0.09,-5.689,3.401,-9.09,63
2018,137,0,37455,Si Woo Kim,-0.092,-7.17,5.967,-13.138,78
2018,138,0,27556,Ted Potter Jr.,-0.094,-7.272,-13.009,5.736,77
2018,139,0,28679,Fabián Gómez,-0.106,-7.516,-7.578,0.062,71
2018,140,0,47128,Richy Werenski,-0.124,-9.145,-1.058,-8.087,74
2018,141,0,47347,Adam Schenk,-0.15,-9.916,-18.481,8.564,66
2018,142,0,46402,Talor Gooch,-0.163,-10.131,-12.033,1.903,62
2018,143,0,34099,Harris English,-0.184,-12.521,-27.587,15.063,68
2018,144,0,50526,Tom Lovelady,-0.19,-13.077,-9.667,-3.41,69
2018,145,0,23353,J.J. Henry,-0.193,-12.144,23.717,-35.86,63
2018,146,0,26331,Charl Schwartzel,-0.195,-8.208,-11.587,3.381,42
2018,147,0,39327,Ben Silverman,-0.206,-15.636,-33.723,18.085,76
2018,148,0,24358,Robert Garrigus,-0.213,-14.489,24.181,-38.672,68
2018,149,0,23320,Ryan Palmer,-0.231,-13.834,17.828,-31.665,60
2018,150,0,24140,Sean O'Hair,-0.233,-13.3,-1.499,-11.802,57
2018,151,0,25493,Nick Taylor,-0.235,-17.377,5.693,-23.072,74
2018,152,0,24925,Jonathan Byrd,-0.266,-12.774,-7.686,-5.087,48
2018,153,0,35310,Lanto Griffin,-0.268,-16.088,-10.354,-5.733,60
2018,154,0,29535,Brice Garnett,-0.31,-25.098,-18.93,-6.17,81
2018,155,0,39328,Conrad Shindler,-0.313,-13.775,-6.448,-7.325,44
2018,156,0,35879,Kelly Kraft,-0.32,-23.703,-29.239,5.535,74
2018,157,0,37278,Nicholas Lindheim,-0.323,-19.055,-39.984,20.93,59
2018,157,0,28132,Tyrone Van Aswegen,-0.323,-26.813,-25.992,-0.821,83
2018,159,0,34213,Grayson Murray,-0.336,-19.836,0.834,-20.673,59
2018,160,0,27963,Chris Stroud,-0.338,-19.608,-22.706,3.098,58
2018,161,0,25892,Steve Wheatcroft,-0.339,-15.603,-9.713,-5.887,46
2018,162,0,24846,Ricky Barnes,-0.365,-16.438,-31.639,15.201,45
2018,163,0,37454,Whee Kim,-0.437,-31.865,-63.05,31.181,73
2018,164,0,48084,Wesley Bryan,-0.454,-23.16,-41.512,18.354,51
2018,165,0,12510,Chad Campbell,-0.484,-32.399,-1.959,-30.441,67
2018,166,0,34264,Hudson Swafford,-0.492,-25.596,-12.06,-13.534,52
2018,167,0,20157,Retief Goosen,-0.497,-19.867,-3.409,-16.46,40
2018,168,0,27942,Rob Oppenheim,-0.542,-29.255,-31.667,2.413,54
2018,169,0,27895,Jonas Blixt,-0.547,-26.236,-37.96,11.722,48
2018,170,0,28500,Martin Flores,-0.567,-40.854,-20.035,-20.822,72
2018,171,0,34431,Robert Streb,-0.581,-34.85,-30.021,-4.83,60
2018,172,0,29479,Scott Brown,-0.661,-53.53,-57.498,3.967,81
2018,173,0,29222,Billy Hurley III,-0.702,-40.024,-41.442,1.419,57
2018,174,0,32254,Xinjun Zhang,-0.734,-41.811,-16.926,-24.885,57
2018,175,0,31416,Derek Fathauer,-0.807,-54.869,-79.54,24.669,68
2018,176,0,47287,Ethan Tracy,-0.813,-43.876,-42.473,-1.403,54
2018,177,0,39954,Cody Gribble,-0.819,-44.251,-55.09,10.839,54
2018,178,0,35376,Roberto Díaz,-0.833,-46.666,-56.076,9.41,56
2018,179,0,34358,Jonathan Randolph,-0.877,-52.61,-59.521,6.913,60
2018,180,0,39975,Michael Kim,-1.003,-54.166,-68.173,14.005,54
2018,181,0,33419,Cameron Tringale,-1.019,-51.965,-46.678,-5.287,51
2018,182,0,27974,Sung Kang,-1.041,-69.757,-54.034,-15.725,67
2018,183,0,20572,Rod Pampling,-1.094,-49.235,-30.273,-18.964,45
2018,184,0,32876,Martin Piller,-1.127,-75.535,-83.478,7.943,67
2018,185,0,47125,Matt Atkins,-1.129,-45.173,-37.264,-7.907,40
2018,186,0,28307,Matt Every,-1.139,-69.47,-47.268,-22.202,61
2018,187,0,37338,Zecheng Dou,-1.198,-43.122,-19.112,-24.01,36
2018,188,0,22582,Kyle Thompson,-1.262,-45.441,-18.421,-27.018,36
2018,189,0,20593,Greg Chalmers,-1.266,-51.892,-84.279,32.388,41
2018,190,0,25240,D.A. Points,-1.449,-69.535,-74.81,5.274,48
2018,191,0,32816,Satoshi Kodaira,-1.832,-73.271,-47.474,-25.795,40
2018,192,0,35544,Andrew Yun,-1.936,-65.811,-45.425,-20.385,34
2018,193,0,25834,Daniel Summerhays,-2.105,-79.974,-107.938,27.966,38
2011,1,0,23983,Luke Donald,2.278,118.431,73.206,45.224,52
2011,2,0,29221,Webb Simpson,1.764,146.376,123.865,22.508,83
2011,3,0,6527,Steve Stricker,1.73,91.68,50.346,41.332,53
2011,4,0,27095,Nick Watney,1.712,106.128,72.245,33.88,62
2011,5,0,23108,Matt Kuchar,1.54,109.342,82.433,26.909,71
2011,6,0,2206,David Toms,1.282,75.614,49.309,26.301,59
2011,7,0,21961,Charles Howell III,1.239,112.761,78.219,34.538,91
2011,8,0,24781,Hunter Mahan,1.218,92.591,52.528,40.062,76
2011,9,0,1810,Phil Mickelson,1.182,68.564,79.606,-11.042,58
2011,10,0,22371,Aaron Baddeley,1.148,71.152,51.07,20.08,62
2011,11,0,27649,Brandt Snedeker,1.094,73.318,33.953,39.363,67
2011,12,0,24357,K.J. Choi,1.079,62.556,53.091,9.462,58
2011,13,0,31323,Gary Woodland,1.041,72.852,80.99,-8.139,70
2011,14,0,24024,Zach Johnson,1.033,66.114,28.962,37.148,64
2011,15,0,27936,Martin Laird,0.996,61.744,51.785,9.959,62
2011,16,0,21209,Sergio Garcia,0.984,44.262,49.622,-5.361,45
2011,16,0,22405,Justin Rose,0.984,62.014,59.035,2.977,63
2011,18,0,28089,Jason Day,0.976,57.563,23.582,33.978,59
2011,19,0,20645,John Senden,0.967,78.331,53.882,24.446,81
2011,20,0,26331,Charl Schwartzel,0.95,37.994,35.901,2.092,40
2011,21,0,27214,Kevin Streelman,0.934,66.314,41.071,25.244,71
2011,22,0,32102,Rickie Fowler,0.917,60.496,37.338,23.157,66
2011,23,0,24924,Bill Haas,0.916,65.974,54.127,11.846,72
2011,24,0,21731,Freddie Jacobson,0.904,63.27,19.245,44.023,70
2011,25,0,23623,Bo Van Pelt,0.867,61.587,73.437,-11.849,71
2011,26,0,27141,J.B. Holmes,0.847,39.823,42.848,-3.025,47
2011,27,0,27466,Spencer Levin,0.846,79.506,75.766,3.736,94
2011,28,0,26596,Ryan Moore,0.827,49.646,16.674,32.97,60
2011,29,0,10885,Robert Allenby,0.818,57.236,69.349,-12.114,70
2011,30,0,25396,Kevin Na,0.77,52.392,8.221,44.17,68
2011,30,0,25345,Carl Pettersson,0.77,69.286,25.592,43.69,90
2011,32,0,19846,Brian Gay,0.737,54.527,13.383,41.143,74
2011,33,0,22046,Geoff Ogilvy,0.722,38.992,11.067,27.923,54
2011,34,0,23621,Rory Sabbatini,0.719,43.868,68.463,-24.597,61
2011,35,0,25686,Jason Dufner,0.717,46.575,54.113,-7.542,65
2011,36,0,19970,Robert Karlsson,0.678,30.513,27.559,2.954,45
2011,37,0,22913,John Rollins,0.671,48.337,55.629,-7.297,72
2011,38,0,20229,Stewart Cink,0.67,34.827,26.03,8.797,52
2011,39,0,8075,Jerry Kelly,0.667,45.38,27.881,17.496,68
2011,40,0,30110,Kyle Stanley,0.665,53.205,93.676,-40.47,80
2011,41,0,10809,Jim Furyk,0.655,45.866,57.095,-11.231,70
2011,42,0,23800,Bryce Molder,0.653,46.398,-8.269,54.667,71
2011,43,0,24502,Adam Scott,0.635,28.576,39.697,-11.119,45
2011,44,0,21753,Brian Davis,0.605,55.629,58.871,-3.242,92
2011,45,0,6567,Vijay Singh,0.6,43.166,52.577,-9.414,72
2011,46,0,6573,Brandt Jobe,0.596,48.275,49.508,-1.238,81
2011,47,0,25804,Bubba Watson,0.593,34.973,45.707,-10.735,59
2011,48,0,23638,Brendon de Jonge,0.576,53.023,27.917,25.104,92
2011,48,0,30925,Dustin Johnson,0.576,31.124,60.754,-29.63,54
2011,50,0,28158,Steve Marino,0.565,35.048,29.516,5.529,62
2011,51,0,12510,Chad Campbell,0.564,49.097,81.096,-32.002,87
2011,52,0,20498,Briny Baird,0.543,26.626,22.808,3.817,49
2011,53,0,12716,Charley Hoffman,0.525,38.885,57.85,-18.964,74
2011,54,0,20572,Rod Pampling,0.497,29.791,21.984,7.805,60
2011,55,0,24361,Pat Perez,0.492,34.46,18.989,15.47,70
2011,56,0,23541,Ben Crane,0.49,30.367,22.084,8.282,62
2011,57,0,7867,Woody Austin,0.487,24.352,22.486,1.863,50
2011,58,0,21878,Mark Wilson,0.477,33.413,17.124,16.288,70
2011,59,0,25562,Andres Romero,0.474,32.24,5.008,27.229,68
2011,60,0,24925,Jonathan Byrd,0.469,33.801,25.483,8.318,72
2011,61,0,22348,Nick O'Hern,0.462,35.125,39.366,-4.241,76
2011,62,0,11123,Chris Couch,0.45,30.566,3.569,26.996,68
2011,63,0,25900,Lucas Glover,0.442,26.947,12.536,14.407,61
2011,64,0,30926,Chris Kirk,0.432,33.261,48.839,-15.58,77
2011,65,0,27933,John Merrick,0.43,25.791,22.325,3.465,60
2011,66,0,20593,Greg Chalmers,0.42,33.196,-16.955,50.147,79
2011,67,0,26476,Chez Reavie,0.419,34.387,40.719,-6.332,82
2011,68,0,29910,Blake Adams,0.411,43.177,-6.72,49.894,105
2011,69,0,20157,Retief Goosen,0.405,16.218,6.466,9.749,40
2011,70,0,1706,Davis Love III,0.389,20.233,36.79,-16.557,52
2011,71,0,1766,Billy Mayfair,0.385,32.704,52.806,-20.104,85
2011,72,0,25632,Jimmy Walker,0.376,28.606,11.743,16.859,76
2011,73,0,23353,J.J. Henry,0.372,29.403,18.438,10.963,79
2011,74,0,10505,Shane Bertsch,0.367,19.061,11.454,7.603,52
2011,75,0,25818,Scott Piercy,0.346,21.785,6.544,15.24,63
2011,76,0,22378,Trevor Immelman,0.333,22.3,2.422,19.875,67
2011,77,0,20160,Charlie Wi,0.305,23.513,-38.692,62.204,77
2011,78,0,25240,D.A. Points,0.297,21.995,5.227,16.766,74
2011,79,0,24604,Hunter Haas,0.282,23.969,-6.947,30.913,85
2011,80,0,28620,Aron Price,0.28,13.717,9.125,4.591,49
2011,81,0,33141,Keegan Bradley,0.279,21.455,20.924,0.528,77
2011,82,0,30750,Tommy Gainey,0.27,24.613,14.417,10.192,91
2011,82,0,24663,Y.E. Yang,0.27,11.358,0.124,11.232,42
2011,84,0,20766,Padraig Harrington,0.245,11.01,0.322,10.685,45
2011,85,0,33419,Cameron Tringale,0.239,23.215,4.084,19.129,97
2011,86,0,24138,Ian Poulter,0.238,9.3,-1.233,10.533,39
2011,87,0,24846,Ricky Barnes,0.224,14.333,45.066,-30.734,64
2011,88,0,26758,David Hearn,0.222,16.899,-0.055,16.952,76
2011,89,0,25572,Graeme McDowell,0.197,7.304,2.43,4.874,37
2011,90,0,28475,Jeff Overton,0.196,14.279,3.056,11.22,73
2011,91,0,22621,Ben Curtis,0.19,11.799,-3.023,14.82,62
2011,92,0,20848,Ángel Cabrera,0.172,6.037,-11.796,17.831,35
2011,93,0,23788,D.J. Trahan,0.169,14.035,81.698,-67.666,83
2011,94,0,31202,William McGirt,0.162,14.889,-2.145,17.03,92
2011,95,0,6522,Ernie Els,0.16,9.428,51.033,-41.606,59
2011,96,0,28087,Kris Blanks,0.152,12.652,49.176,-36.524,83
2011,97,0,24358,Robert Garrigus,0.139,9.57,36.071,-26.499,69
2011,98,0,12782,Tim Herron,0.122,9.394,-2.04,11.431,77
2011,99,0,22961,David Mathis,0.095,6.637,-8.392,15.023,70
2011,100,0,27770,Camilo Villegas,0.091,5.159,16.211,-11.053,57
2011,101,0,27330,Josh Teater,0.085,7.797,16.006,-8.21,92
2011,102,0,23325,Vaughn Taylor,0.077,6.376,-6.326,12.699,83
2011,103,0,23548,Bill Lunde,0.06,4.61,4.37,0.239,77
2011,104,0,30692,Scott Stallings,0.059,4.056,14.706,-10.651,69
2011,105,0,27963,Chris Stroud,0.057,4.414,16.521,-12.11,78
2011,105,0,26951,Johnson Wagner,0.057,4.01,-25.9,29.91,70
2011,107,0,26851,Marc Leishman,0.026,2.046,9.985,-7.943,80
2011,108,0,24490,George McNeill,-0.002,-0.132,0.932,-1.067,58
2011,109,0,29518,Brendan Steele,-0.006,-0.453,4.172,-4.624,77
2011,110,0,8375,Paul Stankowski,-0.02,-1.331,-22.393,21.06,65
2011,111,0,6251,Chris DiMarco,-0.021,-1.757,10.116,-11.876,82
2011,112,0,22293,Heath Slocum,-0.036,-2.651,33.838,-36.491,74
2011,113,0,32150,Michael Thompson,-0.052,-3.563,-34.462,30.897,69
2011,114,0,29718,Anthony Kim,-0.071,-4.144,-17.994,13.848,58
2011,115,0,27939,Matt McQuillan,-0.084,-4.041,-24.95,20.905,48
2011,116,0,1116,Michael Bradley,-0.086,-5.059,6.479,-11.54,59
2011,117,0,24140,Sean O'Hair,-0.089,-5.352,9.81,-15.165,60
2011,118,0,20127,Chris Riley,-0.091,-6.171,13.651,-19.826,68
2011,119,0,10860,Justin Leonard,-0.099,-7.322,0.823,-8.148,74
2011,120,0,31193,Jim Renner,-0.111,-5.893,-13.808,7.912,53
2011,121,0,21350,Ryuji Imada,-0.117,-8.863,3.074,-11.936,76
2011,122,0,1948,Tim Petrovic,-0.119,-9.179,-22.805,13.623,77
2011,123,0,23320,Ryan Palmer,-0.125,-7.483,-4.674,-2.812,60
2011,124,0,20472,Alex Cejka,-0.138,-6.483,24.77,-31.253,47
2011,125,0,24507,Jason Bohn,-0.144,-9.64,-5.051,-4.592,67
2011,126,0,27120,Troy Matteson,-0.162,-13.144,-1.018,-12.127,81
2011,126,0,28486,Michael Putnam,-0.162,-8.576,-31.0,22.422,53
2011,128,0,27064,Jhonattan Vegas,-0.172,-12.01,10.026,-22.038,70
2011,129,0,10733,Kent Jones,-0.177,-11.878,-13.735,1.854,67
2011,130,0,31557,Jim Herman,-0.18,-10.244,9.383,-19.628,57
2011,131,0,27974,Sung Kang,-0.184,-9.383,-7.269,-2.117,51
2011,132,0,29420,Billy Horschel,-0.192,-11.918,-10.438,-1.48,62
2011,133,0,23409,James Driscoll,-0.209,-12.753,-11.227,-1.527,61
2011,134,0,26679,Kevin Stadler,-0.218,-15.92,15.156,-31.076,73
2011,135,0,12602,Dean Wilson,-0.22,-12.528,-40.571,28.04,57
2011,136,0,6621,Joe Durant,-0.233,-14.884,40.246,-55.134,64
2011,137,0,23497,Tag Ridings,-0.237,-17.529,-22.377,4.847,74
2011,138,0,7457,Steve Flesch,-0.255,-19.868,-44.853,24.983,78
2011,139,0,6004,Stephen Ames,-0.262,-15.714,-16.411,0.697,60
2011,140,0,21805,Harrison Frazar,-0.266,-11.154,5.066,-16.218,42
2011,141,0,25274,Steven Bowditch,-0.267,-20.86,-33.444,12.58,78
2011,142,0,33413,Ben Martin,-0.275,-17.904,-44.274,26.366,65
2011,143,0,20436,Garrett Willis,-0.278,-17.806,-15.81,-1.998,64
2011,144,0,26289,Boo Weekley,-0.282,-16.1,46.621,-62.721,57
2011,145,0,21949,Joe Ogilvie,-0.306,-18.692,-28.854,10.16,61
2011,146,0,32366,Kevin Chappell,-0.314,-19.175,11.378,-30.551,61
2011,147,0,1313,Steve Elkington,-0.34,-14.291,-27.406,13.115,42
2011,148,0,10585,Scott McCarron,-0.347,-18.746,-46.787,28.038,54
2011,149,0,26668,Marc Turnesa,-0.365,-16.811,-26.893,10.079,46
2011,150,0,25457,Alexandre Rocha,-0.375,-18.365,-18.342,-0.026,49
2011,151,0,26300,Matt Jones,-0.377,-24.14,-24.245,0.099,64
2011,152,0,23718,Nathan Green,-0.394,-27.574,-35.101,7.525,70
2011,153,0,21407,Arjun Atwal,-0.409,-33.93,-37.603,3.672,83
2011,154,0,23673,Michael Connell,-0.425,-30.57,-23.575,-6.998,72
2011,155,0,1577,Lee Janzen,-0.443,-22.127,-30.652,8.521,50
2011,156,0,34255,Joseph Bramlett,-0.47,-28.69,6.764,-35.456,61
2011,157,0,26287,Roland Thatcher,-0.491,-29.942,-41.806,11.862,61
2011,158,0,8537,J.P. Hayes,-0.528,-25.348,-26.516,1.168,48
2011,159,0,8725,Tom Gillis,-0.573,-28.645,-6.837,-21.808,50
2011,160,0,6515,Shaun Micheel,-0.575,-37.377,-46.37,8.991,65
2011,161,0,6643,Paul Goydos,-0.594,-43.948,2.539,-46.486,74
2011,162,0,28679,Fabián Gómez,-0.602,-41.555,-33.452,-8.103,69
2011,163,0,29720,Andres Gonzales,-0.652,-29.998,-36.571,6.569,46
2011,164,0,12652,Cameron Beckman,-0.653,-41.784,-34.645,-7.141,64
2011,165,0,20098,Stuart Appleby,-0.663,-39.796,-28.752,-11.048,60
2011,166,0,24980,Scott Gutschewski,-0.667,-36.688,-1.62,-35.071,55
2011,166,0,30711,Colt Knost,-0.667,-44.709,-62.855,18.143,67
2011,168,0,20070,Matt Bettencourt,-0.766,-58.977,-65.074,6.094,77
2011,169,0,9011,David Duval,-0.801,-46.472,-25.36,-21.113,58
2011,170,0,26881,Jarrod Lyle,-0.82,-59.013,-47.278,-11.737,72
2011,171,0,35087,Bio Kim,-0.854,-49.517,-51.407,1.889,58
2011,172,0,33911,Nate Smith,-0.883,-46.788,-68.549,21.759,53
2011,173,0,32698,Bobby Gates,-0.898,-60.142,-29.845,-30.298,67
2011,174,0,29478,Kevin Kisner,-0.906,-51.632,-59.532,7.897,57
2011,175,0,30946,Alex Prugh,-0.958,-67.988,-26.64,-41.352,71
2011,176,0,34072,Will Strickler,-1.0,-43.012,-55.659,12.645,43
2011,177,0,32640,Troy Merritt,-1.031,-58.754,-39.737,-19.02,57
2011,178,0,26420,Richard Johnson,-1.044,-56.39,-62.703,6.31,54
2011,179,0,31401,Zack Miller,-1.051,-78.854,-42.61,-36.247,75
2011,180,0,24290,D.J. Brigman,-1.053,-57.93,-44.462,-13.469,55
2011,181,0,23614,Rich Beem,-1.281,-58.924,-31.682,-27.246,46
2011,182,0,32876,Martin Piller,-1.351,-70.228,-81.071,10.84,52
2011,183,0,27797,Derek Lamely,-1.383,-80.232,-61.599,-18.634,58
2011,184,0,25444,Justin Hicks,-1.416,-62.3,-20.284,-42.016,44
2011,185,0,1797,Rocco Mediate,-1.522,-73.034,-43.218,-29.817,48
2011,186,0,25834,Daniel Summerhays,-1.581,-104.33,-85.032,-19.299,66
2016,1,0,28089,Jason Day,2.118,114.345,53.3,61.042,54
2016,2,0,30925,Dustin Johnson,1.928,121.436,103.706,17.729,63
2016,3,0,24502,Adam Scott,1.894,106.049,115.451,-9.406,56
2016,4,0,28237,Rory McIlroy,1.681,80.664,90.6,-9.939,48
2016,5,0,34046,Jordan Spieth,1.569,91.007,47.052,43.954,58
2016,6,0,32102,Rickie Fowler,1.378,88.176,78.366,9.807,64
2016,7,0,25364,Paul Casey,1.372,78.202,71.815,6.384,57
2016,8,0,1810,Phil Mickelson,1.364,80.465,47.128,33.335,59
2016,9,0,23108,Matt Kuchar,1.314,101.155,71.814,29.342,77
2016,10,0,32839,Hideki Matsuyama,1.29,74.811,76.281,-1.472,58
2016,11,0,22405,Justin Rose,1.128,55.269,64.906,-9.639,49
2016,12,0,36689,Brooks Koepka,1.092,65.547,38.862,26.681,60
2016,13,0,26331,Charl Schwartzel,1.043,58.409,66.059,-7.649,56
2016,14,0,34360,Patrick Reed,1.026,80.018,58.213,21.805,78
2016,15,0,25804,Bubba Watson,0.992,50.598,69.29,-18.693,51
2016,16,0,27649,Brandt Snedeker,0.968,72.577,42.974,29.605,75
2016,17,0,31202,William McGirt,0.958,84.268,52.598,31.667,88
2016,18,0,31323,Gary Woodland,0.903,70.408,83.043,-12.638,78
2016,19,0,26596,Ryan Moore,0.895,58.17,35.337,22.831,65
2016,20,0,40026,Daniel Berger,0.893,64.31,51.681,12.627,72
2016,21,0,25632,Jimmy Walker,0.892,63.348,47.61,15.737,71
2016,22,0,29974,Branden Grace,0.855,35.923,40.325,-4.403,42
2016,23,0,26329,Louis Oosthuizen,0.836,35.11,36.007,-0.898,42
2016,24,0,29420,Billy Horschel,0.829,47.25,40.844,6.405,57
2016,25,0,21209,Sergio Garcia,0.801,24.818,36.845,-12.029,31
2016,26,0,23320,Ryan Palmer,0.774,60.36,67.673,-7.314,78
2016,27,0,32366,Kevin Chappell,0.77,60.076,84.022,-23.948,78
2016,28,0,6527,Steve Stricker,0.721,32.433,4.539,27.895,45
2016,29,0,21961,Charles Howell III,0.701,55.37,43.367,11.999,79
2016,30,0,33204,Shane Lowry,0.669,24.752,20.572,4.18,37
2016,31,0,29221,Webb Simpson,0.667,38.703,66.647,-27.946,58
2016,32,0,30926,Chris Kirk,0.653,48.356,48.822,-0.466,74
2016,33,0,20472,Alex Cejka,0.642,32.717,32.184,0.527,51
2016,34,0,24358,Robert Garrigus,0.637,35.01,45.984,-10.975,55
2016,35,0,34099,Harris English,0.634,46.258,2.927,43.331,73
2016,36,0,25396,Kevin Na,0.627,43.284,38.144,5.14,69
2016,37,0,20157,Retief Goosen,0.613,29.402,7.243,22.157,48
2016,38,0,24024,Zach Johnson,0.609,44.452,15.635,28.816,73
2016,39,0,32200,Roberto Castro,0.587,51.649,74.291,-22.642,88
2016,40,0,25900,Lucas Glover,0.572,38.306,51.171,-12.866,67
2016,41,0,27064,Jhonattan Vegas,0.571,46.211,40.372,5.836,81
2016,42,0,25198,Francesco Molinari,0.562,32.042,48.935,-16.896,57
2016,43,0,25349,Tim Wilkinson,0.561,28.056,11.279,16.775,50
2016,44,0,34098,Russell Henley,0.56,38.611,25.283,13.327,69
2016,45,0,29478,Kevin Kisner,0.548,39.993,-9.059,49.051,73
2016,46,0,12510,Chad Campbell,0.544,43.528,61.4,-17.875,80
2016,47,0,23800,Bryce Molder,0.54,36.178,-0.885,37.064,67
2016,48,0,10809,Jim Furyk,0.53,23.316,20.351,2.965,44
2016,49,0,26758,David Hearn,0.525,43.07,25.505,17.563,82
2016,49,0,12716,Charley Hoffman,0.525,37.274,43.791,-6.516,71
2016,49,0,30944,Jason Kokrak,0.525,39.366,60.993,-21.628,75
2016,52,0,24924,Bill Haas,0.519,33.203,44.357,-11.157,64
2016,52,0,33399,Adam Hadwin,0.519,45.7,-0.977,46.675,88
2016,54,0,26851,Marc Leishman,0.51,33.118,16.766,16.35,65
2016,55,0,33122,Russell Knox,0.506,32.876,36.373,-3.5,65
2016,56,0,27141,J.B. Holmes,0.504,30.749,38.635,-7.886,61
2016,56,0,29461,Jamie Lovemark,0.504,41.868,30.957,10.909,83
2016,58,0,37455,Si Woo Kim,0.503,49.825,59.872,-10.05,99
2016,59,0,26476,Chez Reavie,0.5,37.963,57.877,-19.913,76
2016,60,0,25686,Jason Dufner,0.488,38.534,66.397,-27.865,79
2016,61,0,31646,Emiliano Grillo,0.479,34.949,39.004,-4.058,73
2016,62,0,20645,John Senden,0.451,35.662,10.307,25.352,79
