YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
2015,165,0,40058,Zac Blair,7.63,118,9.0
2015,166,0,1706,Davis Love III,7.55,53,4.0
2015,167,0,21753,Brian Davis,7.45,94,7.0
2015,168,0,30944,Jason Kokrak,7.38,122,9.0
2015,169,0,33461,Morgan Hoffmann,7.23,83,6.0
2015,170,0,33448,Justin Thomas,7.21,111,8.0
2015,171,0,20848,Ángel Cabrera,7.14,56,4.0
2015,171,0,10809,Jim Furyk,7.14,70,5.0
2015,173,0,20157,Retief Goosen,7.04,71,5.0
2015,174,0,34261,Scott Langley,7.02,114,8.0
2015,175,0,20771,Steven Alker,6.67,60,4.0
2015,176,0,25198,Francesco Molinari,6.49,77,5.0
2015,177,0,32334,Charlie Beljan,5.41,74,4.0
2015,178,0,24358,Robert Garrigus,5.26,76,4.0
2015,179,0,25804,Bubba Watson,4.92,61,3.0
2015,180,0,12716,Charley Hoffman,4.9,102,5.0
2015,181,0,31193,Jim Renner,4.69,64,3.0
2015,182,0,35541,John Peterson,4.67,107,5.0
2015,183,0,34130,Sung Joon Park,3.95,76,3.0
2015,184,0,23353,J.J. Henry,3.15,127,4.0
2012,1,0,20229,Stewart Cink,24.64,69,17.0
2012,2,0,23541,Ben Crane,21.43,84,18.0
2012,2,0,30750,Tommy Gainey,21.43,112,24.0
2012,4,0,1249,John Daly,20.0,40,8.0
2012,5,0,8793,Tiger Woods,19.7,66,13.0
2012,6,0,23623,Bo Van Pelt,18.75,80,15.0
2012,7,0,23800,Bryce Molder,18.6,86,16.0
2012,8,0,31558,J.J. Killeen,18.58,113,21.0
2012,9,0,25818,Scott Piercy,18.25,137,25.0
2012,10,0,23409,James Driscoll,17.95,78,14.0
2012,11,0,31202,William McGirt,17.59,108,19.0
2012,12,0,28500,Martin Flores,17.54,114,20.0
2012,13,0,21731,Freddie Jacobson,17.24,58,10.0
2012,14,0,20104,Ken Duke,17.19,128,22.0
2012,15,0,20850,Daniel Chopra,17.02,47,8.0
2012,16,0,6251,Chris DiMarco,16.87,83,14.0
2012,17,0,12652,Cameron Beckman,16.67,84,14.0
2012,17,0,27644,Brian Harman,16.67,120,20.0
2012,17,0,27974,Sung Kang,16.67,66,11.0
2012,20,0,28308,Troy Kelly,16.44,73,12.0
2012,21,0,23542,Tommy Biershenk,16.42,67,11.0
2012,22,0,21805,Harrison Frazar,16.36,55,9.0
2012,23,0,29221,Webb Simpson,16.09,87,14.0
2012,24,0,27466,Spencer Levin,15.66,83,13.0
2012,25,0,29222,Billy Hurley III,15.52,58,9.0
2012,26,0,25686,Jason Dufner,15.46,97,15.0
2012,27,0,23983,Luke Donald,15.38,78,12.0
2012,27,0,1810,Phil Mickelson,15.38,78,12.0
2012,29,0,20623,Gavin Coles,15.15,66,10.0
2012,30,0,24604,Hunter Haas,15.09,53,8.0
2012,30,0,24663,Y.E. Yang,15.09,53,8.0
2012,32,0,27649,Brandt Snedeker,15.0,80,12.0
2012,33,0,27120,Troy Matteson,14.63,82,12.0
2012,34,0,21350,Ryuji Imada,14.29,77,11.0
2012,34,0,24024,Zach Johnson,14.29,84,12.0
2012,36,0,31323,Gary Woodland,14.08,71,10.0
2012,37,0,22621,Ben Curtis,14.06,64,9.0
2012,38,0,25632,Jimmy Walker,14.04,114,16.0
2012,39,0,23903,Stephen Gangluff,14.0,50,7.0
2012,39,0,30852,Ryo Ishikawa,14.0,50,7.0
2012,39,0,24140,Sean O'Hair,14.0,100,14.0
2012,42,0,24781,Hunter Mahan,13.95,86,12.0
2012,42,0,28237,Rory McIlroy,13.95,43,6.0
2012,44,0,24502,Adam Scott,13.85,65,9.0
2012,45,0,25834,Daniel Summerhays,13.79,87,12.0
2012,46,0,23638,Brendon de Jonge,13.77,138,19.0
2012,47,0,20645,John Senden,13.75,80,11.0
2012,48,0,24940,Edward Loar,13.73,51,7.0
2012,49,0,22348,Nick O'Hern,13.68,95,13.0
2012,50,0,25396,Kevin Na,13.64,88,12.0
2012,51,0,21753,Brian Davis,13.59,103,14.0
2012,52,0,29420,Billy Horschel,13.43,67,9.0
2012,53,0,8725,Tom Gillis,13.41,82,11.0
2012,53,0,23788,D.J. Trahan,13.41,82,11.0
2012,55,0,28475,Jeff Overton,13.33,105,14.0
2012,56,0,22913,John Rollins,13.25,83,11.0
2012,57,0,22405,Justin Rose,13.24,68,9.0
2012,58,0,1941,Tom Pernice Jr.,13.11,61,8.0
2012,59,0,20160,Charlie Wi,13.08,107,14.0
2012,60,0,26596,Ryan Moore,13.04,115,15.0
2012,61,0,27060,John Mallinger,12.9,93,12.0
2012,61,0,27064,Jhonattan Vegas,12.9,93,12.0
2012,63,0,23108,Matt Kuchar,12.87,101,13.0
2012,64,0,24490,George McNeill,12.84,109,14.0
2012,65,0,23718,Nathan Green,12.82,78,10.0
2012,66,0,27141,J.B. Holmes,12.75,102,13.0
2012,67,0,27895,Jonas Blixt,12.66,79,10.0
2012,67,0,24924,Bill Haas,12.66,79,10.0
2012,69,0,22378,Trevor Immelman,12.5,80,10.0
2012,69,0,1797,Rocco Mediate,12.5,80,10.0
2012,69,0,30927,Brendon Todd,12.5,80,10.0
2012,72,0,12510,Chad Campbell,12.38,105,13.0
2012,72,0,25240,D.A. Points,12.38,105,13.0
2012,74,0,23135,Tim Clark,12.33,73,9.0
2012,74,0,24361,Pat Perez,12.33,73,9.0
2012,76,0,27797,Derek Lamely,12.31,65,8.0
2012,77,0,29926,Danny Lee,12.2,82,10.0
2012,77,0,32150,Michael Thompson,12.2,82,10.0
2012,79,0,27214,Kevin Streelman,12.17,115,14.0
2012,80,0,24925,Jonathan Byrd,12.0,75,9.0
2012,80,0,30925,Dustin Johnson,12.0,75,9.0
2012,80,0,26476,Chez Reavie,12.0,100,12.0
2012,83,0,20766,Padraig Harrington,11.94,67,8.0
2012,84,0,23204,Gary Christian,11.93,109,13.0
2012,84,0,21961,Charles Howell III,11.93,109,13.0
2012,84,0,30110,Kyle Stanley,11.93,109,13.0
2012,87,0,6522,Ernie Els,11.9,84,10.0
2012,88,0,28307,Matt Every,11.84,76,9.0
2012,89,0,20396,Lee Westwood,11.67,60,7.0
2012,90,0,21528,Henrik Stenson,11.63,43,5.0
2012,91,0,11123,Chris Couch,11.59,69,8.0
2012,91,0,1320,Bob Estes,11.59,69,8.0
2012,93,0,34174,John Huh,11.57,121,14.0
2012,94,0,25562,Andres Romero,11.48,61,7.0
2012,95,0,33141,Keegan Bradley,11.43,105,12.0
2012,96,0,23320,Ryan Palmer,11.24,89,10.0
2012,97,0,26329,Louis Oosthuizen,11.11,72,8.0
2012,97,0,6567,Vijay Singh,11.11,108,12.0
2012,97,0,29518,Brendan Steele,11.11,90,10.0
2012,97,0,26951,Johnson Wagner,11.11,108,12.0
2012,101,0,1766,Billy Mayfair,10.89,101,11.0
2012,102,0,10885,Robert Allenby,10.84,83,9.0
2012,102,0,23548,Bill Lunde,10.84,83,9.0
2012,104,0,33419,Cameron Tringale,10.78,102,11.0
2012,104,0,27770,Camilo Villegas,10.78,102,11.0
2012,106,0,28087,Kris Blanks,10.71,84,9.0
2012,106,0,30926,Chris Kirk,10.71,112,12.0
2012,108,0,24358,Robert Garrigus,10.68,103,11.0
2012,109,0,29479,Scott Brown,10.53,76,8.0
2012,109,0,32200,Roberto Castro,10.53,114,12.0
2012,111,0,30711,Colt Knost,10.42,96,10.0
2012,111,0,26331,Charl Schwartzel,10.42,48,5.0
2012,113,0,33120,Mark Anderson,10.39,77,8.0
2012,114,0,1724,Jeff Maggert,10.34,116,12.0
2012,114,0,27302,Garth Mulroy,10.34,58,6.0
2012,114,0,27556,Ted Potter Jr.,10.34,87,9.0
2012,117,0,30944,Jason Kokrak,10.31,97,10.0
2012,118,0,24507,Jason Bohn,10.23,88,9.0
2012,119,0,24846,Ricky Barnes,10.08,119,12.0
2012,120,0,22961,David Mathis,10.0,80,8.0
2012,121,0,26758,David Hearn,9.92,121,12.0
2012,122,0,29910,Blake Adams,9.9,101,10.0
2012,122,0,25345,Carl Pettersson,9.9,101,10.0
2012,124,0,20098,Stuart Appleby,9.76,82,8.0
2012,125,0,26679,Kevin Stadler,9.71,103,10.0
2012,126,0,2206,David Toms,9.68,62,6.0
2012,127,0,28093,Miguel Angel Carballo,9.59,73,7.0
2012,127,0,29478,Kevin Kisner,9.59,73,7.0
2012,127,0,25457,Alexandre Rocha,9.59,73,7.0
2012,130,0,23621,Rory Sabbatini,9.52,84,8.0
2012,130,0,21878,Mark Wilson,9.52,84,8.0
2012,132,0,29476,Kyle Reifers,9.48,116,11.0
2012,133,0,24138,Ian Poulter,9.43,53,5.0
2012,134,0,26287,Roland Thatcher,9.38,64,6.0
2012,135,0,29289,S.Y. Noh,9.35,107,10.0
2012,136,0,20691,Greg Owen,9.24,119,11.0
2012,137,0,10809,Jim Furyk,9.2,87,8.0
2012,138,0,23353,J.J. Henry,9.09,99,9.0
2012,139,0,27933,John Merrick,8.87,124,11.0
2012,140,0,6004,Stephen Ames,8.77,57,5.0
2012,141,0,26289,Boo Weekley,8.75,80,7.0
2012,142,0,20070,Matt Bettencourt,8.7,69,6.0
2012,143,0,22293,Heath Slocum,8.65,104,9.0
2012,144,0,28089,Jason Day,8.62,58,5.0
2012,144,0,22548,Patrick Sheehan,8.62,58,5.0
2012,146,0,34099,Harris English,8.55,117,10.0
2012,147,0,23325,Vaughn Taylor,8.54,82,7.0
2012,148,0,25892,Steve Wheatcroft,8.51,47,4.0
2012,149,0,1706,Davis Love III,8.33,72,6.0
2012,149,0,22046,Geoff Ogilvy,8.33,72,6.0
2012,149,0,22582,Kyle Thompson,8.33,48,4.0
2012,152,0,6573,Brandt Jobe,8.2,61,5.0
2012,153,0,28455,Will Claxton,8.04,112,9.0
2012,154,0,10860,Justin Leonard,7.78,90,7.0
2012,155,0,24357,K.J. Choi,7.69,65,5.0
2012,155,0,26300,Matt Jones,7.69,52,4.0
2012,157,0,6527,Steve Stricker,7.58,66,5.0
2012,158,0,27436,Graham DeLaet,7.45,94,7.0
2012,159,0,26851,Marc Leishman,7.37,95,7.0
2012,160,0,10213,Dicky Pride,7.27,55,4.0
2012,161,0,8075,Jerry Kelly,7.22,97,7.0
2012,162,0,25572,Graeme McDowell,7.14,42,3.0
2012,162,0,27330,Josh Teater,7.14,126,9.0
2012,164,0,6034,Marco Dawson,7.02,57,4.0
2012,164,0,25804,Bubba Watson,7.02,57,4.0
2012,166,0,32102,Rickie Fowler,6.98,86,6.0
2012,167,0,19846,Brian Gay,6.93,101,7.0
2012,168,0,34021,Bud Cauley,6.92,130,9.0
2012,169,0,12716,Charley Hoffman,6.82,88,6.0
2012,170,0,1116,Michael Bradley,6.67,75,5.0
2012,170,0,20593,Greg Chalmers,6.67,90,6.0
2012,170,0,12782,Tim Herron,6.67,105,7.0
2012,170,0,27936,Martin Laird,6.67,60,4.0
2012,174,0,21407,Arjun Atwal,6.59,91,6.0
2012,175,0,28259,Sangmoon Bae,6.49,77,5.0
2012,176,0,33122,Russell Knox,6.41,78,5.0
2012,176,0,30692,Scott Stallings,6.41,78,5.0
2012,178,0,22371,Aaron Baddeley,6.25,64,4.0
2012,179,0,24494,Erik Compton,5.95,84,5.0
2012,179,0,20572,Rod Pampling,5.95,84,5.0
2012,181,0,27095,Nick Watney,5.94,101,6.0
2012,182,0,20848,Ángel Cabrera,5.77,52,3.0
2012,183,0,27963,Chris Stroud,5.38,93,5.0
2012,184,0,35139,Richard Lee,5.15,97,5.0
2012,185,0,20574,Mathew Goggin,5.06,79,4.0
2012,186,0,32334,Charlie Beljan,4.84,62,3.0
2012,187,0,32366,Kevin Chappell,3.61,83,3.0
2012,188,0,32698,Bobby Gates,3.49,86,3.0
2012,189,0,19970,Robert Karlsson,2.22,45,1.0
2012,190,0,21209,Sergio Garcia,1.67,60,1.0
2012,191,0,6036,Scott Dunlap,0.0,59,
2008,1,0,26500,Alejandro Cañizares,24.44,45,11.0
2008,2,0,6012,Greg Kraft,21.28,47,10.0
2008,3,0,7867,Woody Austin,18.7,123,23.0
2008,4,0,23718,Nathan Green,18.35,109,20.0
2008,5,0,12782,Tim Herron,18.1,116,21.0
2008,6,0,24781,Hunter Mahan,17.82,101,18.0
2008,6,0,24361,Pat Perez,17.82,101,18.0
2008,8,0,12826,Paul Claxton,17.65,68,12.0
2008,9,0,21949,Joe Ogilvie,17.36,121,21.0
2008,10,0,26951,Johnson Wagner,17.33,75,13.0
2008,11,0,1035,Tommy Armour III,17.28,81,14.0
2008,12,0,1707,Steve Lowery,17.07,82,14.0
2008,13,0,20433,Mark Hensby,16.88,77,13.0
2008,14,0,20850,Daniel Chopra,16.87,83,14.0
2008,15,0,26695,Michael Letzig,16.85,89,15.0
2008,16,0,7547,Craig Kanada,16.67,84,14.0
2008,16,0,1948,Tim Petrovic,16.67,96,16.0
2008,18,0,23135,Tim Clark,16.5,103,17.0
2008,19,0,25562,Andres Romero,16.36,55,9.0
2008,20,0,30925,Dustin Johnson,16.04,106,17.0
2008,21,0,10809,Jim Furyk,15.93,113,18.0
2008,22,0,24912,Will MacKenzie,15.79,76,12.0
2008,23,0,1320,Bob Estes,15.7,121,19.0
2008,24,0,1142,Bart Bryant,15.66,83,13.0
2008,24,0,22621,Ben Curtis,15.66,83,13.0
2008,26,0,23125,Brad Elder,15.63,64,10.0
2008,26,0,24449,Parker McLachlin,15.63,96,15.0
2008,28,0,28089,Jason Day,15.56,90,14.0
2008,29,0,24024,Zach Johnson,15.53,103,16.0
2008,30,0,20105,Jeff Gove,15.49,71,11.0
2008,31,0,20766,Padraig Harrington,15.38,39,6.0
2008,31,0,28475,Jeff Overton,15.38,104,16.0
2008,33,0,23541,Ben Crane,15.18,112,17.0
2008,33,0,27561,Nick Flanagan,15.18,112,17.0
2008,35,0,1928,Corey Pavin,15.15,66,10.0
2008,36,0,21731,Freddie Jacobson,15.0,80,12.0
2008,36,0,22913,John Rollins,15.0,100,15.0
2008,36,0,10649,Tom Scherrer,15.0,60,9.0
2008,39,0,29718,Anthony Kim,14.86,74,11.0
2008,39,0,10585,Scott McCarron,14.86,74,11.0
2008,41,0,30750,Tommy Gainey,14.71,68,10.0
2008,42,0,12652,Cameron Beckman,14.68,109,16.0
2008,43,0,20104,Ken Duke,14.6,137,20.0
2008,44,0,20443,Jin Park,14.58,96,14.0
2008,45,0,28158,Steve Marino,14.52,124,18.0
2008,46,0,21878,Mark Wilson,14.48,145,21.0
2008,47,0,26300,Matt Jones,14.43,97,14.0
2008,48,0,24925,Jonathan Byrd,14.29,84,12.0
2008,49,0,20098,Stuart Appleby,14.1,78,11.0
2008,49,0,12660,Jesper Parnevik,14.1,78,11.0
2008,51,0,23497,Tag Ridings,14.08,71,10.0
2008,52,0,25364,Paul Casey,13.95,43,6.0
2008,53,0,22371,Aaron Baddeley,13.92,79,11.0
2008,54,0,24663,Y.E. Yang,13.89,108,15.0
2008,55,0,12510,Chad Campbell,13.85,130,18.0
2008,56,0,25190,Jeff Quinney,13.83,94,13.0
2008,57,0,1941,Tom Pernice Jr.,13.82,123,17.0
2008,58,0,1024,Billy Andrade,13.79,87,12.0
2008,59,0,20157,Retief Goosen,13.73,51,7.0
2008,60,0,26631,Cody Freeman,13.64,66,9.0
2008,60,0,26596,Ryan Moore,13.64,66,9.0
2008,62,0,6251,Chris DiMarco,13.59,103,14.0
2008,62,0,25842,Jon Mills,13.59,103,14.0
2008,64,0,11032,Frank Lickliter II,13.45,119,16.0
2008,65,0,9011,David Duval,13.33,45,6.0
2008,65,0,12823,Carlos Franco,13.33,90,12.0
2008,67,0,22348,Nick O'Hern,13.25,83,11.0
2008,68,0,1553,John Huston,13.24,68,9.0
2008,69,0,6575,Dudley Hart,13.13,99,13.0
2008,70,0,22548,Patrick Sheehan,13.1,145,19.0
2008,71,0,20378,Mathias Grönberg,13.08,107,14.0
2008,72,0,21461,Kenneth Ferrie,13.04,92,12.0
2008,73,0,1577,Lee Janzen,12.84,109,14.0
2008,74,0,23157,Richard Johnson,12.79,86,11.0
2008,75,0,6595,Kevin Sutherland,12.78,133,17.0
2008,76,0,6197,Michael Allen,12.75,102,13.0
2008,77,0,1473,Todd Hamilton,12.73,110,14.0
2008,78,0,1313,Steve Elkington,12.71,118,15.0
2008,79,0,24358,Robert Garrigus,12.7,126,16.0
2008,80,0,27095,Nick Watney,12.63,95,12.0
2008,81,0,10505,Shane Bertsch,12.61,111,14.0
2008,82,0,24357,K.J. Choi,12.5,88,11.0
2008,82,0,10875,Todd Demsey,12.5,72,9.0
2008,82,0,21961,Charles Howell III,12.5,120,15.0
2008,82,0,27060,John Mallinger,12.5,88,11.0
2008,82,0,20663,Brenden Pappas,12.5,72,9.0
2008,82,0,1945,Kenny Perry,12.5,112,14.0
2008,88,0,6621,Joe Durant,12.37,97,12.0
2008,89,0,25720,Chad Collins,12.36,89,11.0
2008,90,0,7457,Steve Flesch,12.28,114,14.0
2008,91,0,21633,Steve Allan,12.12,66,8.0
2008,92,0,23320,Ryan Palmer,12.0,75,9.0
2008,93,0,7749,Brett Quigley,11.76,85,10.0
2008,93,0,26668,Marc Turnesa,11.76,102,12.0
2008,95,0,10423,Mike Weir,11.7,94,11.0
2008,96,0,1706,Davis Love III,11.69,77,9.0
2008,97,0,26476,Chez Reavie,11.67,120,14.0
2008,98,0,20160,Charlie Wi,11.61,112,13.0
2008,99,0,25632,Jimmy Walker,11.59,69,8.0
2008,100,0,6004,Stephen Ames,11.58,95,11.0
2008,101,0,25900,Lucas Glover,11.54,104,12.0
2008,101,0,24490,George McNeill,11.54,130,15.0
2008,101,0,25594,Travis Perkins,11.54,52,6.0
2008,101,0,2206,David Toms,11.54,78,9.0
2008,105,0,23623,Bo Van Pelt,11.32,106,12.0
2008,106,0,27963,Chris Stroud,11.22,98,11.0
2008,107,0,6522,Ernie Els,11.11,45,5.0
2008,107,0,12309,Bob Sowards,11.11,72,8.0
2008,109,0,27120,Troy Matteson,10.91,110,12.0
2008,110,0,1139,Olin Browne,10.81,111,12.0
2008,110,0,8537,J.P. Hayes,10.81,74,8.0
2008,110,0,2223,Bob Tway,10.81,74,8.0
2008,113,0,22378,Trevor Immelman,10.67,75,8.0
2008,114,0,6573,Brandt Jobe,10.61,66,7.0
2008,114,0,6527,Steve Stricker,10.61,66,7.0
2008,114,0,27770,Camilo Villegas,10.61,66,7.0
2008,117,0,23048,Eric Axley,10.57,123,13.0
2008,118,0,24924,Bill Haas,10.48,105,11.0
2008,119,0,12602,Dean Wilson,10.45,134,14.0
2008,120,0,27141,J.B. Holmes,10.39,77,8.0
2008,121,0,19803,Ryan Armour,10.2,98,10.0
2008,122,0,20634,Peter Lonard,10.19,108,11.0
2008,123,0,22582,Kyle Thompson,10.13,79,8.0
2008,124,0,26289,Boo Weekley,10.11,89,9.0
2008,125,0,23788,D.J. Trahan,10.1,99,10.0
2008,126,0,25349,Tim Wilkinson,10.09,109,11.0
2008,127,0,20574,Mathew Goggin,10.0,120,12.0
2008,127,0,25396,Kevin Na,10.0,120,12.0
2008,127,0,20127,Chris Riley,10.0,50,5.0
2008,130,0,20498,Briny Baird,9.93,151,15.0
2008,131,0,23108,Matt Kuchar,9.89,91,9.0
2008,132,0,19846,Brian Gay,9.82,112,11.0
2008,133,0,21209,Sergio Garcia,9.57,94,9.0
2008,133,0,20645,John Senden,9.57,115,11.0
2008,135,0,28780,Nicholas Thompson,9.43,106,10.0
2008,136,0,1388,Robert Gamez,9.41,85,8.0
2008,137,0,8931,Glen Day,9.38,64,6.0
2008,137,0,10860,Justin Leonard,9.38,96,9.0
2008,139,0,1766,Billy Mayfair,9.35,139,13.0
2008,140,0,20229,Stewart Cink,9.3,86,8.0
2008,141,0,22806,Doug LaBelle II,9.21,76,7.0
2008,142,0,22293,Heath Slocum,9.15,142,13.0
2008,143,0,20472,Alex Cejka,9.09,77,7.0
2008,143,0,1226,Fred Couples,9.09,66,6.0
2008,143,0,8075,Jerry Kelly,9.09,99,9.0
2008,146,0,23353,J.J. Henry,9.03,144,13.0
2008,147,0,24140,Sean O'Hair,8.99,89,8.0
2008,148,0,20572,Rod Pampling,8.97,78,7.0
2008,148,0,23797,Brett Rumford,8.97,78,7.0
2008,150,0,23540,Jason Allred,8.96,67,6.0
2008,151,0,10885,Robert Allenby,8.93,112,10.0
2008,152,0,23778,Brad Adamonis,8.86,79,7.0
2008,153,0,21350,Ryuji Imada,8.82,68,6.0
2008,153,0,26420,Richard Johnson,8.82,68,6.0
2008,153,0,1810,Phil Mickelson,8.82,68,6.0
2008,156,0,12680,Shigeki Maruyama,8.77,57,5.0
2008,157,0,23325,Vaughn Taylor,8.7,115,10.0
2008,158,0,20382,Stephen Leaney,8.47,59,5.0
2008,159,0,19913,Ron Whittaker,8.45,71,6.0
2008,160,0,27214,Kevin Streelman,8.26,109,9.0
2008,161,0,24227,Justin Bolli,8.25,97,8.0
2008,161,0,25804,Bubba Watson,8.25,97,8.0
2008,163,0,8845,Scott Sterling,7.83,115,9.0
2008,164,0,12705,Cliff Kresge,7.79,77,6.0
2008,165,0,22892,Jason Gore,7.76,116,9.0
2008,166,0,1724,Jeff Maggert,7.69,117,9.0
2008,166,0,2002,John Riegger,7.69,78,6.0
2008,168,0,23409,James Driscoll,7.62,105,8.0
2008,169,0,6090,Jim McGovern,7.61,92,7.0
2008,169,0,8385,Omar Uresti,7.61,92,7.0
2008,171,0,1161,Mark Calcavecchia,7.59,79,6.0
2008,172,0,1677,Tom Lehman,7.55,53,4.0
2008,173,0,10425,Jay Williamson,7.52,133,10.0
2008,174,0,23621,Rory Sabbatini,7.5,80,6.0
2008,175,0,1797,Rocco Mediate,7.22,97,7.0
2008,176,0,25345,Carl Pettersson,7.2,125,9.0
2008,177,0,20848,Ángel Cabrera,7.14,42,3.0
2008,178,0,27649,Brandt Snedeker,7.06,85,6.0
2008,179,0,24502,Adam Scott,7.02,57,4.0
2008,180,0,27933,John Merrick,6.93,101,7.0
2008,181,0,21753,Brian Davis,6.9,145,10.0
2008,182,0,23614,Rich Beem,6.54,107,7.0
2008,183,0,24138,Ian Poulter,6.52,46,3.0
2008,184,0,21805,Harrison Frazar,6.41,78,5.0
2008,185,0,6643,Paul Goydos,6.17,81,5.0
2008,186,0,22046,Geoff Ogilvy,5.71,70,4.0
2008,187,0,12716,Charley Hoffman,5.62,89,5.0
2008,188,0,6567,Vijay Singh,5.49,91,5.0
2008,189,0,27936,Martin Laird,5.43,92,5.0
2008,190,0,6034,Marco Dawson,5.0,60,3.0
2008,190,0,27613,David Lutterus,5.0,60,3.0
2008,192,0,26679,Kevin Stadler,4.95,101,5.0
2008,193,0,21959,Ted Purdy,4.6,87,4.0
2008,194,0,2239,Scott Verplank,4.4,91,4.0
2008,195,0,10733,Kent Jones,4.35,69,3.0
2008,196,0,23349,Charles Warren,4.12,97,4.0
2008,197,0,20623,Gavin Coles,3.13,64,2.0
2006,1,0,6373,José María Olazábal,20.93,43,9.0
2006,2,0,22371,Aaron Baddeley,20.78,77,16.0
2006,3,0,2104,Jeff Sluman,20.56,107,22.0
2006,4,0,1887,Mark O'Meara,20.41,49,10.0
2006,5,0,1941,Tom Pernice Jr.,20.33,123,25.0
2006,6,0,20098,Stuart Appleby,19.7,66,13.0
2006,6,0,24925,Jonathan Byrd,19.7,66,13.0
2006,6,0,1219,John Cook,19.7,66,13.0
2006,9,0,20127,Chris Riley,19.18,73,14.0
2006,10,0,20229,Stewart Cink,19.0,100,19.0
2006,11,0,6004,Stephen Ames,18.97,58,11.0
2006,12,0,20608,David Howell,18.92,37,7.0
2006,13,0,12645,Brent Geiberger,18.69,107,20.0
2006,14,0,12680,Shigeki Maruyama,18.52,108,20.0
2006,14,0,24502,Adam Scott,18.52,81,15.0
2006,16,0,1249,John Daly,18.18,44,8.0
2006,16,0,21878,Mark Wilson,18.18,110,20.0
2006,18,0,8537,J.P. Hayes,18.0,50,9.0
2006,18,0,23788,D.J. Trahan,18.0,100,18.0
2006,20,0,20548,Hidemichi Tanaka,17.95,78,14.0
2006,21,0,24138,Ian Poulter,17.78,45,8.0
2006,22,0,27141,J.B. Holmes,17.65,68,12.0
2006,23,0,1948,Tim Petrovic,17.59,108,19.0
2006,24,0,6034,Marco Dawson,17.39,115,20.0
2006,24,0,23320,Ryan Palmer,17.39,92,16.0
2006,26,0,23673,Michael Connell,17.31,52,9.0
2006,27,0,1329,Brad Faxon,17.2,93,16.0
2006,28,0,23541,Ben Crane,16.92,65,11.0
2006,29,0,7749,Brett Quigley,16.91,136,23.0
2006,30,0,6527,Steve Stricker,16.9,71,12.0
2006,31,0,22621,Ben Curtis,16.67,84,14.0
2006,31,0,1473,Todd Hamilton,16.67,54,9.0
2006,33,0,23325,Vaughn Taylor,16.48,91,15.0
2006,34,0,1706,Davis Love III,16.44,73,12.0
2006,35,0,22046,Geoff Ogilvy,16.36,55,9.0
2006,36,0,1226,Fred Couples,16.22,37,6.0
2006,37,0,12662,Thomas Levet,16.0,75,12.0
2006,37,0,8793,Tiger Woods,16.0,50,8.0
2006,39,0,22293,Heath Slocum,15.97,119,19.0
2006,40,0,8835,Kris Cox,15.96,94,15.0
2006,40,0,20628,Arron Oberholser,15.96,94,15.0
2006,42,0,7867,Woody Austin,15.93,113,18.0
2006,43,0,21470,Daisuke Maruyama,15.79,95,15.0
2006,44,0,19846,Brian Gay,15.75,127,20.0
2006,45,0,23718,Nathan Green,15.52,116,18.0
2006,46,0,1313,Steve Elkington,15.38,78,12.0
2006,47,0,12602,Dean Wilson,15.32,124,19.0
2006,48,0,10885,Robert Allenby,15.28,72,11.0
2006,48,0,9011,David Duval,15.28,72,11.0
2006,50,0,12755,Vance Veazey,15.19,79,12.0
2006,51,0,8123,Jeff Brehaut,15.0,100,15.0
2006,52,0,20378,Mathias Grönberg,14.95,107,16.0
2006,53,0,25842,Jon Mills,14.93,67,10.0
2006,54,0,21959,Ted Purdy,14.66,116,17.0
2006,55,0,2106,Chris Smith,14.63,82,12.0
2006,56,0,1707,Steve Lowery,14.0,100,14.0
2006,57,0,23621,Rory Sabbatini,13.95,86,12.0
2006,58,0,20382,Stephen Leaney,13.86,101,14.0
2006,59,0,21805,Harrison Frazar,13.83,94,13.0
2006,60,0,22378,Trevor Immelman,13.79,116,16.0
2006,60,0,1599,Steve Jones,13.79,87,12.0
2006,62,0,1677,Tom Lehman,13.7,73,10.0
2006,62,0,1761,Len Mattiace,13.7,73,10.0
2006,64,0,1666,Bernhard Langer,13.64,66,9.0
2006,65,0,6573,Brandt Jobe,13.41,82,11.0
2006,66,0,1139,Olin Browne,13.4,97,13.0
2006,66,0,25240,D.A. Points,13.4,97,13.0
2006,68,0,24357,K.J. Choi,13.33,105,14.0
2006,69,0,8375,Paul Stankowski,13.25,83,11.0
2006,70,0,1381,Fred Funk,13.24,136,18.0
2006,71,0,24358,Robert Garrigus,13.19,91,12.0
2006,72,0,26420,Richard Johnson,13.16,114,15.0
2006,73,0,20157,Retief Goosen,13.04,69,9.0
2006,74,0,23983,Luke Donald,12.96,54,7.0
2006,75,0,20572,Rod Pampling,12.94,85,11.0
2006,76,0,7457,Steve Flesch,12.93,147,19.0
2006,77,0,10423,Mike Weir,12.86,70,9.0
2006,78,0,27120,Troy Matteson,12.8,125,16.0
2006,79,0,7013,Wes Short Jr.,12.77,94,12.0
2006,80,0,23307,Roger Tambellini,12.73,55,7.0
2006,81,0,24781,Hunter Mahan,12.69,134,17.0
2006,82,0,1766,Billy Mayfair,12.62,103,13.0
2006,83,0,22548,Patrick Sheehan,12.61,111,14.0
2006,84,0,10809,Jim Furyk,12.5,120,15.0
2006,84,0,1388,Robert Gamez,12.5,112,14.0
2006,84,0,1823,Larry Mize,12.5,48,6.0
