YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
2012,139,0,27466,Spencer Levin,0.14
2012,140,0,1320,Bob Estes,0.141
2012,141,0,23638,Brendon de Jonge,0.142
2012,142,0,26951,Johnson Wagner,0.143
2012,143,0,24507,Jason Bohn,0.144
2012,143,0,10213,Dicky Pride,0.144
2012,145,0,34099,Harris English,0.147
2012,146,0,20574,Mathew Goggin,0.15
2012,146,0,27649,Brandt Snedeker,0.15
2012,148,0,6573,Brandt Jobe,0.153
2012,149,0,20070,Matt Bettencourt,0.156
2012,149,0,1724,Jeff Maggert,0.156
2012,151,0,23108,Matt Kuchar,0.16
2012,152,0,20572,Rod Pampling,0.161
2012,153,0,21753,Brian Davis,0.162
2012,153,0,23903,Stephen Gangluff,0.162
2012,155,0,28087,Kris Blanks,0.163
2012,156,0,33120,Mark Anderson,0.166
2012,156,0,23409,James Driscoll,0.166
2012,158,0,29479,Scott Brown,0.167
2012,159,0,22582,Kyle Thompson,0.169
2012,160,0,24846,Ricky Barnes,0.175
2012,160,0,35139,Richard Lee,0.175
2012,162,0,29476,Kyle Reifers,0.176
2012,163,0,30927,Brendon Todd,0.181
2012,164,0,29222,Billy Hurley III,0.183
2012,164,0,1941,Tom Pernice Jr.,0.183
2012,166,0,19970,Robert Karlsson,0.187
2012,167,0,23204,Gary Christian,0.188
2012,168,0,22293,Heath Slocum,0.189
2012,169,0,6004,Stephen Ames,0.192
2012,169,0,27214,Kevin Streelman,0.192
2012,171,0,31323,Gary Woodland,0.193
2012,172,0,6251,Chris DiMarco,0.194
2012,173,0,21350,Ryuji Imada,0.197
2012,174,0,1797,Rocco Mediate,0.198
2012,175,0,30711,Colt Knost,0.203
2012,176,0,24490,George McNeill,0.207
2012,177,0,10885,Robert Allenby,0.21
2012,177,0,24940,Edward Loar,0.21
2012,179,0,27060,John Mallinger,0.211
2012,180,0,23325,Vaughn Taylor,0.218
2012,181,0,28259,Sangmoon Bae,0.227
2012,181,0,21731,Freddie Jacobson,0.227
2012,183,0,27797,Derek Lamely,0.229
2012,184,0,33419,Cameron Tringale,0.231
2012,185,0,8725,Tom Gillis,0.238
2012,185,0,29420,Billy Horschel,0.238
2012,187,0,23542,Tommy Biershenk,0.243
2012,188,0,24663,Y.E. Yang,0.271
2012,189,0,26287,Roland Thatcher,0.278
2012,190,0,21805,Harrison Frazar,0.28
2012,191,0,8075,Jerry Kelly,0.333
2008,1,0,24357,K.J. Choi,-.075
2008,2,0,20766,Padraig Harrington,-.059
2008,3,0,29718,Anthony Kim,-.026
2008,4,0,10423,Mike Weir,-.020
2008,5,0,27770,Camilo Villegas,-.007
2008,6,0,21633,Steve Allan,E
2008,6,0,22806,Doug LaBelle II,E
2008,8,0,20663,Brenden Pappas,+.008
2008,9,0,20850,Daniel Chopra,+.011
2008,9,0,23718,Nathan Green,+.011
2008,11,0,6567,Vijay Singh,+.019
2008,12,0,23541,Ben Crane,+.022
2008,12,0,1706,Davis Love III,+.022
2008,14,0,1320,Bob Estes,+.023
2008,14,0,27095,Nick Watney,+.023
2008,16,0,20574,Mathew Goggin,+.026
2008,17,0,22621,Ben Curtis,+.027
2008,17,0,2239,Scott Verplank,+.027
2008,19,0,20634,Peter Lonard,+.030
2008,20,0,1161,Mark Calcavecchia,+.039
2008,20,0,27141,J.B. Holmes,+.039
2008,22,0,20229,Stewart Cink,+.040
2008,23,0,21961,Charles Howell III,+.041
2008,24,0,2206,David Toms,+.043
2008,25,0,24449,Parker McLachlin,+.044
2008,26,0,23157,Richard Johnson,+.045
2008,26,0,2223,Bob Tway,+.045
2008,28,0,25804,Bubba Watson,+.049
2008,29,0,7749,Brett Quigley,+.052
2008,29,0,23797,Brett Rumford,+.052
2008,29,0,23349,Charles Warren,+.052
2008,32,0,22548,Patrick Sheehan,+.054
2008,33,0,7867,Woody Austin,+.056
2008,34,0,24924,Bill Haas,+.057
2008,34,0,24361,Pat Perez,+.057
2008,36,0,8075,Jerry Kelly,+.060
2008,37,0,1553,John Huston,+.061
2008,38,0,20098,Stuart Appleby,+.065
2008,39,0,21209,Sergio Garcia,+.069
2008,39,0,24358,Robert Garrigus,+.069
2008,41,0,25720,Chad Collins,+.071
2008,41,0,12716,Charley Hoffman,+.071
2008,43,0,21805,Harrison Frazar,+.075
2008,43,0,23353,J.J. Henry,+.075
2008,45,0,27649,Brandt Snedeker,+.076
2008,46,0,6004,Stephen Ames,+.078
2008,46,0,26679,Kevin Stadler,+.078
2008,48,0,10585,Scott McCarron,+.080
2008,48,0,23623,Bo Van Pelt,+.080
2008,48,0,20160,Charlie Wi,+.080
2008,51,0,20498,Briny Baird,+.082
2008,52,0,1226,Fred Couples,+.083
2008,52,0,12782,Tim Herron,+.083
2008,52,0,26289,Boo Weekley,+.083
2008,55,0,25396,Kevin Na,+.084
2008,56,0,27120,Troy Matteson,+.086
2008,56,0,6595,Kevin Sutherland,+.086
2008,58,0,22046,Geoff Ogilvy,+.087
2008,59,0,20623,Gavin Coles,+.090
2008,59,0,8845,Scott Sterling,+.090
2008,61,0,28475,Jeff Overton,+.091
2008,61,0,23320,Ryan Palmer,+.091
2008,63,0,23125,Brad Elder,+.092
2008,64,0,6621,Joe Durant,+.094
2008,65,0,27936,Martin Laird,+.095
2008,65,0,20127,Chris Riley,+.095
2008,67,0,25594,Travis Perkins,+.096
2008,68,0,22371,Aaron Baddeley,+.097
2008,69,0,10505,Shane Bertsch,+.099
2008,69,0,28780,Nicholas Thompson,+.099
2008,71,0,6573,Brandt Jobe,+.100
2008,72,0,1024,Billy Andrade,+.101
2008,72,0,10809,Jim Furyk,+.101
2008,72,0,1945,Kenny Perry,+.101
2008,72,0,23325,Vaughn Taylor,+.101
2008,76,0,1941,Tom Pernice Jr.,+.102
2008,77,0,30750,Tommy Gainey,+.105
2008,77,0,23108,Matt Kuchar,+.105
2008,77,0,26668,Marc Turnesa,+.105
2008,80,0,6251,Chris DiMarco,+.106
2008,80,0,24138,Ian Poulter,+.106
2008,82,0,24490,George McNeill,+.107
2008,83,0,1766,Billy Mayfair,+.108
2008,83,0,25632,Jimmy Walker,+.108
2008,85,0,12510,Chad Campbell,+.110
2008,85,0,1313,Steve Elkington,+.110
2008,85,0,19846,Brian Gay,+.110
2008,85,0,27060,John Mallinger,+.110
2008,89,0,26500,Alejandro Cañizares,+.111
2008,90,0,10425,Jay Williamson,+.112
2008,91,0,25562,Andres Romero,+.113
2008,92,0,25345,Carl Pettersson,+.115
2008,93,0,7457,Steve Flesch,+.116
2008,94,0,27561,Nick Flanagan,+.117
2008,94,0,22582,Kyle Thompson,+.117
2008,96,0,23135,Tim Clark,+.119
2008,97,0,1810,Phil Mickelson,+.120
2008,98,0,21350,Ryuji Imada,+.121
2008,98,0,1577,Lee Janzen,+.121
2008,98,0,24140,Sean O'Hair,+.121
2008,101,0,26695,Michael Letzig,+.122
2008,101,0,28158,Steve Marino,+.122
2008,103,0,12823,Carlos Franco,+.124
2008,103,0,30925,Dustin Johnson,+.124
2008,103,0,27933,John Merrick,+.124
2008,106,0,1035,Tommy Armour III,+.125
2008,107,0,20104,Ken Duke,+.126
2008,108,0,12652,Cameron Beckman,+.127
2008,109,0,24502,Adam Scott,+.128
2008,110,0,20157,Retief Goosen,+.129
2008,110,0,2002,John Riegger,+.129
2008,112,0,24925,Jonathan Byrd,+.130
2008,112,0,23497,Tag Ridings,+.130
2008,114,0,21949,Joe Ogilvie,+.131
2008,114,0,27963,Chris Stroud,+.131
2008,116,0,28089,Jason Day,+.132
2008,117,0,26631,Cody Freeman,+.133
2008,118,0,20433,Mark Hensby,+.137
2008,119,0,25900,Lucas Glover,+.140
2008,120,0,22913,John Rollins,+.141
2008,121,0,10860,Justin Leonard,+.143
2008,122,0,20443,Jin Park,+.144
2008,122,0,23621,Rory Sabbatini,+.144
2008,124,0,12309,Bob Sowards,+.147
2008,125,0,27214,Kevin Streelman,+.149
2008,125,0,26951,Johnson Wagner,+.149
2008,127,0,20472,Alex Cejka,+.152
2008,127,0,8931,Glen Day,+.152
2008,129,0,21959,Ted Purdy,+.153
2008,130,0,21731,Freddie Jacobson,+.154
2008,131,0,21461,Kenneth Ferrie,+.156
2008,131,0,22892,Jason Gore,+.156
2008,133,0,6575,Dudley Hart,+.160
2008,134,0,21753,Brian Davis,+.162
2008,135,0,12826,Paul Claxton,+.163
2008,135,0,20105,Jeff Gove,+.163
2008,135,0,1797,Rocco Mediate,+.163
2008,138,0,10885,Robert Allenby,+.164
2008,138,0,25349,Tim Wilkinson,+.164
2008,140,0,6643,Paul Goydos,+.165
2008,141,0,1707,Steve Lowery,+.166
2008,142,0,21878,Mark Wilson,+.168
2008,143,0,23778,Brad Adamonis,+.169
2008,143,0,22378,Trevor Immelman,+.169
2008,143,0,6012,Greg Kraft,+.169
2008,146,0,23540,Jason Allred,+.170
2008,146,0,23409,James Driscoll,+.170
2008,148,0,24781,Hunter Mahan,+.171
2008,149,0,12705,Cliff Kresge,+.172
2008,149,0,12602,Dean Wilson,+.172
2008,151,0,10875,Todd Demsey,+.177
2008,151,0,22293,Heath Slocum,+.177
2008,153,0,26300,Matt Jones,+.178
2008,154,0,6197,Michael Allen,+.179
2008,154,0,20378,Mathias Grönberg,+.179
2008,154,0,6090,Jim McGovern,+.179
2008,154,0,25842,Jon Mills,+.179
2008,154,0,26476,Chez Reavie,+.179
2008,159,0,1388,Robert Gamez,+.180
2008,160,0,1948,Tim Petrovic,+.181
2008,160,0,8385,Omar Uresti,+.181
2008,162,0,24227,Justin Bolli,+.182
2008,163,0,6527,Steve Stricker,+.184
2008,164,0,23048,Eric Axley,+.186
2008,164,0,25364,Paul Casey,+.186
2008,166,0,1473,Todd Hamilton,+.188
2008,166,0,11032,Frank Lickliter II,+.188
2008,166,0,12680,Shigeki Maruyama,+.188
2008,166,0,22348,Nick O'Hern,+.188
2008,170,0,24912,Will MacKenzie,+.190
2008,171,0,1677,Tom Lehman,+.191
2008,172,0,20382,Stephen Leaney,+.192
2008,172,0,24663,Y.E. Yang,+.192
2008,174,0,1142,Bart Bryant,+.193
2008,175,0,9011,David Duval,+.196
2008,176,0,20848,Ángel Cabrera,+.197
2008,177,0,20572,Rod Pampling,+.198
2008,178,0,7547,Craig Kanada,+.202
2008,179,0,26420,Richard Johnson,+.204
2008,180,0,23614,Rich Beem,+.205
2008,180,0,20645,John Senden,+.205
2008,182,0,24024,Zach Johnson,+.208
2008,183,0,12660,Jesper Parnevik,+.211
2008,184,0,25190,Jeff Quinney,+.212
2008,185,0,8537,J.P. Hayes,+.219
2008,186,0,1928,Corey Pavin,+.236
2008,187,0,23788,D.J. Trahan,+.240
2008,188,0,27613,David Lutterus,+.241
2008,188,0,1724,Jeff Maggert,+.241
2008,190,0,19803,Ryan Armour,+.250
2008,191,0,6522,Ernie Els,+.253
2008,192,0,10649,Tom Scherrer,+.262
2008,193,0,26596,Ryan Moore,+.275
2008,194,0,1139,Olin Browne,+.283
2008,194,0,6034,Marco Dawson,+.283
2008,196,0,10733,Kent Jones,+.286
2008,197,0,19913,Ron Whittaker,+.397
2006,1,0,1810,Phil Mickelson,-.050
2006,2,0,20850,Daniel Chopra,-.019
2006,3,0,1706,Davis Love III,-.009
2006,4,0,1024,Billy Andrade,E
2006,4,0,20105,Jeff Gove,E
2006,4,0,6567,Vijay Singh,E
2006,7,0,20645,John Senden,+.006
2006,8,0,6034,Marco Dawson,+.008
2006,9,0,22378,Trevor Immelman,+.011
2006,10,0,24925,Jonathan Byrd,+.019
2006,11,0,20157,Retief Goosen,+.020
2006,12,0,8793,Tiger Woods,+.023
2006,13,0,10885,Robert Allenby,+.028
2006,14,0,1320,Bob Estes,+.034
2006,15,0,23623,Bo Van Pelt,+.038
2006,16,0,6251,Chris DiMarco,+.040
2006,16,0,22892,Jason Gore,+.040
2006,18,0,23349,Charles Warren,+.041
2006,19,0,20498,Briny Baird,+.043
2006,19,0,24138,Ian Poulter,+.043
2006,19,0,7749,Brett Quigley,+.043
2006,22,0,6004,Stephen Ames,+.045
2006,22,0,23048,Eric Axley,+.045
2006,24,0,21949,Joe Ogilvie,+.047
2006,24,0,2246,Duffy Waldorf,+.047
2006,26,0,6522,Ernie Els,+.048
2006,27,0,12660,Jesper Parnevik,+.049
2006,28,0,23353,J.J. Henry,+.051
2006,29,0,21731,Freddie Jacobson,+.057
2006,30,0,20121,Todd Fischer,+.060
2006,31,0,24358,Robert Garrigus,+.063
2006,31,0,12755,Vance Veazey,+.063
2006,33,0,6197,Michael Allen,+.067
2006,33,0,22405,Justin Rose,+.067
2006,35,0,1761,Len Mattiace,+.068
2006,36,0,20229,Stewart Cink,+.070
2006,37,0,8123,Jeff Brehaut,+.071
2006,38,0,1599,Steve Jones,+.072
2006,38,0,6515,Shaun Micheel,+.072
2006,38,0,24361,Pat Perez,+.072
2006,41,0,12716,Charley Hoffman,+.074
2006,41,0,10733,Kent Jones,+.074
2006,41,0,20691,Greg Owen,+.074
2006,41,0,27770,Camilo Villegas,+.074
2006,41,0,10423,Mike Weir,+.074
2006,46,0,25804,Bubba Watson,+.077
2006,47,0,12645,Brent Geiberger,+.080
2006,47,0,1766,Billy Mayfair,+.080
2006,47,0,6373,José María Olazábal,+.080
2006,47,0,24502,Adam Scott,+.080
2006,51,0,8375,Paul Stankowski,+.081
2006,52,0,2104,Jeff Sluman,+.082
2006,53,0,24924,Bill Haas,+.083
2006,53,0,21959,Ted Purdy,+.083
2006,55,0,1161,Mark Calcavecchia,+.087
2006,55,0,12782,Tim Herron,+.087
2006,57,0,27943,Matt Hansen,+.088
2006,57,0,2206,David Toms,+.088
2006,57,0,25632,Jimmy Walker,+.088
2006,60,0,11032,Frank Lickliter II,+.089
2006,61,0,12823,Carlos Franco,+.090
2006,62,0,1226,Fred Couples,+.091
2006,62,0,1313,Steve Elkington,+.091
2006,62,0,6350,Bob May,+.091
2006,62,0,26596,Ryan Moore,+.091
2006,66,0,10809,Jim Furyk,+.092
2006,67,0,20094,Jonathan Kaye,+.094
2006,68,0,27120,Troy Matteson,+.096
2006,69,0,20812,Tjaart van der Walt,+.097
2006,70,0,23616,Ryan Hietala,+.098
2006,71,0,22913,John Rollins,+.101
2006,72,0,1945,Kenny Perry,+.102
2006,73,0,8835,Kris Cox,+.104
2006,73,0,24912,Will MacKenzie,+.104
2006,73,0,6595,Kevin Sutherland,+.104
2006,76,0,1707,Steve Lowery,+.108
2006,77,0,12760,Danny Ellis,+.109
2006,77,0,25900,Lucas Glover,+.109
2006,77,0,24140,Sean O'Hair,+.109
2006,77,0,23497,Tag Ridings,+.109
2006,81,0,1142,Bart Bryant,+.110
2006,81,0,12510,Chad Campbell,+.110
2006,81,0,21350,Ryuji Imada,+.110
2006,81,0,10565,Ian Leggatt,+.110
2006,85,0,21209,Sergio Garcia,+.111
2006,85,0,1577,Lee Janzen,+.111
2006,87,0,7223,Brian Bateman,+.113
2006,87,0,20378,Mathias Grönberg,+.113
2006,89,0,21805,Harrison Frazar,+.114
2006,89,0,23325,Vaughn Taylor,+.114
2006,89,0,27095,Nick Watney,+.114
2006,92,0,20766,Padraig Harrington,+.115
2006,93,0,22548,Patrick Sheehan,+.116
2006,94,0,21407,Arjun Atwal,+.117
2006,95,0,1035,Tommy Armour III,+.118
2006,95,0,1666,Bernhard Langer,+.118
2006,95,0,23621,Rory Sabbatini,+.118
2006,98,0,19846,Brian Gay,+.120
2006,98,0,12602,Dean Wilson,+.120
2006,100,0,1553,John Huston,+.121
2006,101,0,23409,James Driscoll,+.123
2006,101,0,6527,Steve Stricker,+.123
2006,103,0,11123,Chris Couch,+.124
2006,103,0,21961,Charles Howell III,+.124
2006,105,0,24357,K.J. Choi,+.126
2006,105,0,23718,Nathan Green,+.126
2006,105,0,20628,Arron Oberholser,+.126
2006,105,0,28475,Jeff Overton,+.126
2006,105,0,1948,Tim Petrovic,+.126
2006,110,0,1249,John Daly,+.129
2006,110,0,9011,David Duval,+.129
2006,110,0,6575,Dudley Hart,+.129
2006,110,0,21878,Mark Wilson,+.129
2006,114,0,20472,Alex Cejka,+.132
2006,115,0,19881,Robert Damron,+.133
2006,116,0,1677,Tom Lehman,+.134
2006,117,0,12680,Shigeki Maruyama,+.135
2006,118,0,20099,Doug Barron,+.137
2006,119,0,19824,Craig Barlow,+.138
2006,119,0,22946,Henrik Bjornstad,+.138
2006,119,0,23541,Ben Crane,+.138
2006,122,0,1042,Paul Azinger,+.141
2006,122,0,20382,Stephen Leaney,+.141
2006,122,0,1887,Mark O'Meara,+.141
2006,125,0,21660,Jason Schultz,+.145
2006,126,0,23322,Brett Wetterich,+.147
2006,127,0,7457,Steve Flesch,+.149
2006,127,0,2223,Bob Tway,+.149
2006,129,0,28780,Nicholas Thompson,+.150
2006,130,0,7867,Woody Austin,+.153
2006,131,0,22371,Aaron Baddeley,+.154
2006,131,0,20593,Greg Chalmers,+.154
2006,131,0,23135,Tim Clark,+.154
2006,134,0,1928,Corey Pavin,+.155
2006,135,0,2106,Chris Smith,+.157
2006,136,0,24507,Jason Bohn,+.159
2006,137,0,24024,Zach Johnson,+.161
2006,138,0,21753,Brian Davis,+.167
2006,138,0,6621,Joe Durant,+.167
2006,138,0,1685,J.L. Lewis,+.167
2006,141,0,1329,Brad Faxon,+.168
2006,142,0,23673,Michael Connell,+.170
2006,143,0,1381,Fred Funk,+.174
2006,143,0,20574,Mathew Goggin,+.174
2006,145,0,20098,Stuart Appleby,+.175
2006,146,0,2214,Kirk Triplett,+.176
2006,147,0,1132,Mark Brooks,+.177
2006,148,0,23614,Rich Beem,+.181
2006,148,0,1941,Tom Pernice Jr.,+.181
2006,150,0,25345,Carl Pettersson,+.184
2006,150,0,2239,Scott Verplank,+.184
2006,152,0,23307,Roger Tambellini,+.186
2006,153,0,10505,Shane Bertsch,+.188
2006,153,0,6573,Brandt Jobe,+.188
2006,153,0,2110,Jerry Smith,+.188
2006,156,0,2101,Joey Sindelar,+.192
2006,157,0,1219,John Cook,+.195
2006,158,0,10860,Justin Leonard,+.196
2006,159,0,25936,Alex Aragon,+.197
2006,160,0,22621,Ben Curtis,+.200
2006,160,0,1619,Skip Kendall,+.200
2006,162,0,20631,David McKenzie,+.201
2006,163,0,24980,Scott Gutschewski,+.205
2006,163,0,26420,Richard Johnson,+.205
2006,165,0,21470,Daisuke Maruyama,+.209
2006,166,0,6643,Paul Goydos,+.210
2006,167,0,21646,David Branshaw,+.218
2006,167,0,20572,Rod Pampling,+.218
2006,169,0,20634,Peter Lonard,+.219
2006,170,0,8537,J.P. Hayes,+.220
2006,170,0,24781,Hunter Mahan,+.220
2006,172,0,20548,Hidemichi Tanaka,+.221
2006,173,0,8075,Jerry Kelly,+.222
2006,174,0,12662,Thomas Levet,+.223
2006,175,0,25842,Jon Mills,+.225
2006,176,0,22293,Heath Slocum,+.226
2006,177,0,23320,Ryan Palmer,+.227
2006,178,0,27141,J.B. Holmes,+.233
2006,179,0,19913,Ron Whittaker,+.235
2006,180,0,22046,Geoff Ogilvy,+.236
2006,181,0,6012,Greg Kraft,+.238
2006,182,0,1139,Olin Browne,+.239
2006,183,0,8385,Omar Uresti,+.243
2006,184,0,23788,D.J. Trahan,+.245
2006,185,0,23983,Luke Donald,+.246
2006,186,0,1473,Todd Hamilton,+.248
2006,187,0,26360,Bubba Dickerson,+.250
2006,188,0,25240,D.A. Points,+.252
2006,189,0,1724,Jeff Maggert,+.259
2006,190,0,11011,Mike Sposa,+.266
2006,191,0,20127,Chris Riley,+.282
2006,192,0,20608,David Howell,+.297
2006,193,0,25935,John Engler Jr.,+.300
2006,194,0,7013,Wes Short Jr.,+.303
2006,195,0,1388,Robert Gamez,+.326
2006,196,0,1823,Larry Mize,+.370
2007,1,0,25804,Bubba Watson,-.060
2007,2,0,28475,Jeff Overton,-.055
2007,3,0,24138,Ian Poulter,-.024
2007,4,0,20645,John Senden,-.006
2007,5,0,6522,Ernie Els,E
2007,5,0,20766,Padraig Harrington,E
2007,5,0,23322,Brett Wetterich,E
2007,5,0,8793,Tiger Woods,E
2007,9,0,20104,Ken Duke,+.009
2007,9,0,24358,Robert Garrigus,+.009
2007,11,0,23621,Rory Sabbatini,+.012
2007,12,0,20850,Daniel Chopra,+.018
2007,13,0,20628,Arron Oberholser,+.019
2007,14,0,1249,John Daly,+.021
2007,15,0,12660,Jesper Parnevik,+.023
2007,16,0,20472,Alex Cejka,+.030
2007,16,0,29718,Anthony Kim,+.030
2007,18,0,21633,Steve Allan,+.031
2007,18,0,1945,Kenny Perry,+.031
2007,20,0,25345,Carl Pettersson,+.033
2007,20,0,6567,Vijay Singh,+.033
2007,22,0,19824,Craig Barlow,+.036
2007,23,0,23497,Tag Ridings,+.040
2007,24,0,8375,Paul Stankowski,+.045
2007,25,0,20382,Stephen Leaney,+.046
2007,26,0,1810,Phil Mickelson,+.048
2007,27,0,20229,Stewart Cink,+.049
2007,27,0,10809,Jim Furyk,+.049
2007,27,0,22293,Heath Slocum,+.049
2007,30,0,6527,Steve Stricker,+.050
2007,31,0,21753,Brian Davis,+.053
2007,32,0,28158,Steve Marino,+.055
2007,33,0,8123,Jeff Brehaut,+.056
2007,34,0,21949,Joe Ogilvie,+.057
2007,34,0,2223,Bob Tway,+.057
2007,36,0,1766,Billy Mayfair,+.060
2007,37,0,21209,Sergio Garcia,+.061
2007,38,0,12705,Cliff Kresge,+.065
2007,39,0,22046,Geoff Ogilvy,+.066
2007,40,0,7363,Craig Bowden,+.068
2007,40,0,8075,Jerry Kelly,+.068
2007,42,0,27649,Brandt Snedeker,+.070
2007,43,0,6004,Stephen Ames,+.071
2007,43,0,27933,John Merrick,+.071
2007,45,0,1724,Jeff Maggert,+.072
2007,46,0,23623,Bo Van Pelt,+.075
2007,47,0,21805,Harrison Frazar,+.076
2007,47,0,2101,Joey Sindelar,+.076
2007,49,0,1161,Mark Calcavecchia,+.077
2007,50,0,6373,José María Olazábal,+.078
2007,51,0,23353,J.J. Henry,+.079
2007,51,0,23108,Matt Kuchar,+.079
2007,51,0,12602,Dean Wilson,+.079
2007,54,0,1706,Davis Love III,+.080
2007,54,0,27770,Camilo Villegas,+.080
2007,56,0,23788,D.J. Trahan,+.081
2007,57,0,20160,Charlie Wi,+.083
2007,58,0,24140,Sean O'Hair,+.084
2007,59,0,24490,George McNeill,+.085
2007,60,0,23048,Eric Axley,+.087
2007,60,0,24924,Bill Haas,+.087
2007,62,0,28486,Michael Putnam,+.088
2007,63,0,24357,K.J. Choi,+.089
2007,64,0,24980,Scott Gutschewski,+.092
2007,65,0,23135,Tim Clark,+.093
2007,66,0,22348,Nick O'Hern,+.095
2007,67,0,21731,Freddie Jacobson,+.096
2007,68,0,10117,Bob Heintz,+.097
2007,68,0,2239,Scott Verplank,+.097
2007,70,0,21961,Charles Howell III,+.098
2007,70,0,2206,David Toms,+.098
2007,72,0,11123,Chris Couch,+.099
2007,72,0,21350,Ryuji Imada,+.099
2007,74,0,7867,Woody Austin,+.100
2007,75,0,7547,Craig Kanada,+.101
2007,75,0,20634,Peter Lonard,+.101
2007,75,0,12714,Chris Tidland,+.101
2007,78,0,12195,Tom Johnson,+.102
2007,79,0,22371,Aaron Baddeley,+.104
2007,79,0,12652,Cameron Beckman,+.104
2007,81,0,24290,D.J. Brigman,+.105
2007,81,0,20623,Gavin Coles,+.105
2007,81,0,1948,Tim Petrovic,+.105
2007,84,0,2246,Duffy Waldorf,+.106
2007,85,0,6034,Marco Dawson,+.107
2007,85,0,24502,Adam Scott,+.107
2007,87,0,1035,Tommy Armour III,+.108
2007,87,0,26881,Jarrod Lyle,+.108
2007,89,0,23320,Ryan Palmer,+.109
2007,89,0,27095,Nick Watney,+.109
2007,91,0,7223,Brian Bateman,+.110
2007,91,0,1313,Steve Elkington,+.110
2007,91,0,7457,Steve Flesch,+.110
2007,91,0,20574,Mathew Goggin,+.110
2007,91,0,12716,Charley Hoffman,+.110
2007,91,0,25396,Kevin Na,+.110
2007,97,0,6515,Shaun Micheel,+.111
2007,98,0,12782,Tim Herron,+.112
2007,99,0,23614,Rich Beem,+.113
2007,99,0,6621,Joe Durant,+.113
2007,99,0,10860,Justin Leonard,+.113
2007,99,0,21959,Ted Purdy,+.113
2007,103,0,1797,Rocco Mediate,+.114
2007,104,0,6595,Kevin Sutherland,+.115
2007,105,0,20859,Anders Hansen,+.117
2007,106,0,1707,Steve Lowery,+.119
2007,107,0,25273,Andrew Buckle,+.121
2007,108,0,23718,Nathan Green,+.122
2007,109,0,11032,Frank Lickliter II,+.125
2007,110,0,20127,Chris Riley,+.126
2007,111,0,21806,Paul Gow,+.127
2007,112,0,25900,Lucas Glover,+.128
2007,112,0,26679,Kevin Stadler,+.128
2007,114,0,2104,Jeff Sluman,+.131
2007,115,0,27141,J.B. Holmes,+.134
2007,116,0,24361,Pat Perez,+.135
2007,117,0,19846,Brian Gay,+.136
2007,118,0,23613,Rich Barcelo,+.139
2007,119,0,1320,Bob Estes,+.143
2007,119,0,26596,Ryan Moore,+.143
2007,121,0,8931,Glen Day,+.144
2007,121,0,22913,John Rollins,+.144
2007,123,0,6197,Michael Allen,+.145
2007,124,0,22212,Craig Lile,+.146
2007,125,0,1157,Tom Byrum,+.147
2007,125,0,22892,Jason Gore,+.147
2007,125,0,20105,Jeff Gove,+.147
2007,125,0,10733,Kent Jones,+.147
2007,125,0,27120,Troy Matteson,+.147
2007,125,0,1928,Corey Pavin,+.147
2007,131,0,26360,Bubba Dickerson,+.148
2007,132,0,20498,Briny Baird,+.149
2007,132,0,20157,Retief Goosen,+.149
2007,132,0,24912,Will MacKenzie,+.149
2007,132,0,24457,Jaco Van Zyl,+.149
2007,136,0,1388,Robert Gamez,+.150
2007,136,0,8537,J.P. Hayes,+.150
2007,138,0,27060,John Mallinger,+.152
2007,138,0,7749,Brett Quigley,+.152
2007,138,0,26951,Johnson Wagner,+.152
2007,141,0,24449,Parker McLachlin,+.153
2007,141,0,22295,Darron Stiles,+.153
2007,143,0,20433,Mark Hensby,+.155
2007,144,0,23325,Vaughn Taylor,+.156
2007,145,0,20691,Greg Owen,+.157
2007,146,0,20572,Rod Pampling,+.158
2007,147,0,23800,Bryce Molder,+.159
2007,148,0,26289,Boo Weekley,+.167
2007,148,0,25892,Steve Wheatcroft,+.167
2007,150,0,1024,Billy Andrade,+.168
2007,150,0,20098,Stuart Appleby,+.168
2007,152,0,25686,Jason Dufner,+.169
2007,152,0,10425,Jay Williamson,+.169
2007,154,0,1473,Todd Hamilton,+.170
2007,155,0,22405,Justin Rose,+.172
2007,156,0,29476,Kyle Reifers,+.174
2007,157,0,21646,David Branshaw,+.175
2007,158,0,1677,Tom Lehman,+.179
2007,158,0,21878,Mark Wilson,+.179
2007,160,0,21660,Jason Schultz,+.182
2007,161,0,22378,Trevor Immelman,+.186
2007,161,0,26882,Michael Sim,+.186
2007,163,0,10885,Robert Allenby,+.187
2007,164,0,19803,Ryan Armour,+.192
2007,164,0,12680,Shigeki Maruyama,+.192
2007,166,0,1142,Bart Bryant,+.197
2007,166,0,10213,Dicky Pride,+.197
2007,168,0,20378,Mathias Grönberg,+.200
2007,168,0,24781,Hunter Mahan,+.200
2007,170,0,1941,Tom Pernice Jr.,+.201
2007,171,0,26420,Richard Johnson,+.204
2007,172,0,23933,Michael Boyd,+.206
2007,173,0,2036,Jim Rutledge,+.210
2007,174,0,21528,Henrik Stenson,+.212
2007,175,0,27963,Chris Stroud,+.213
2007,176,0,23638,Brendon de Jonge,+.219
2007,177,0,10423,Mike Weir,+.223
2007,178,0,22621,Ben Curtis,+.224
2007,179,0,22806,Doug LaBelle II,+.225
2007,180,0,6251,Chris DiMarco,+.229
2007,180,0,23983,Luke Donald,+.229
2007,182,0,8881,Tripp Isenhour,+.230
