YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3 PUTTS,TOTAL ROUNDS
2017,150,0,46443,Brian Campbell,0.45,23,51
2017,150,0,34021,Bud Cauley,0.45,40,88
2017,150,0,34099,Harris English,0.45,34,76
2017,150,0,36801,Mark Hubbard,0.45,33,74
2017,150,0,34409,David Lingmerth,0.45,34,75
2017,150,0,32333,Kevin Tway,0.45,40,88
2017,156,0,22046,Geoff Ogilvy,0.44,32,72
2017,156,0,34264,Hudson Swafford,0.44,40,90
2017,158,0,23541,Ben Crane,0.43,34,79
2017,158,0,31416,Derek Fathauer,0.43,32,75
2017,158,0,10809,Jim Furyk,0.43,22,51
2017,158,0,49771,J.T. Poston,0.43,37,87
2017,158,0,24138,Ian Poulter,0.43,29,68
2017,158,0,32150,Michael Thompson,0.43,24,56
2017,164,0,29479,Scott Brown,0.42,38,91
2017,164,0,48084,Wesley Bryan,0.42,38,91
2017,164,0,20593,Greg Chalmers,0.42,30,71
2017,164,0,39954,Cody Gribble,0.42,32,77
2017,164,0,24024,Zach Johnson,0.42,32,77
2017,164,0,23800,Bryce Molder,0.42,31,74
2017,164,0,26331,Charl Schwartzel,0.42,25,60
2017,171,0,30852,Ryo Ishikawa,0.41,23,56
2017,171,0,22986,Søren Kjeldsen,0.41,20,49
2017,173,0,29926,Danny Lee,0.4,36,89
2017,173,0,26851,Marc Leishman,0.4,36,90
2017,175,0,22371,Aaron Baddeley,0.39,22,57
2017,175,0,34098,Russell Henley,0.39,38,97
2017,175,0,25345,Carl Pettersson,0.39,23,59
2017,175,0,26476,Chez Reavie,0.39,37,95
2017,179,0,35450,Patrick Cantlay,0.38,18,48
2017,180,0,27644,Brian Harman,0.37,37,100
2017,180,0,21961,Charles Howell III,0.37,30,82
2017,182,0,1810,Phil Mickelson,0.36,29,80
2017,183,0,30926,Chris Kirk,0.35,29,83
2017,183,0,34046,Jordan Spieth,0.35,27,78
2017,185,0,34360,Patrick Reed,0.34,34,100
2017,186,0,24846,Ricky Barnes,0.33,30,92
2017,187,0,24357,K.J. Choi,0.3,20,66
2017,188,0,23983,Luke Donald,0.29,14,48
2017,188,0,6522,Ernie Els,0.29,15,52
2017,190,0,19846,Brian Gay,0.24,19,78
2010,1,0,20378,Mathias Grönberg,0.85,52,61
2010,2,0,1161,Mark Calcavecchia,0.82,41,50
2010,2,0,27436,Graham DeLaet,0.82,72,88
2010,4,0,23349,Charles Warren,0.8,51,64
2010,5,0,1945,Kenny Perry,0.78,53,68
2010,6,0,1706,Davis Love III,0.77,61,79
2010,6,0,1797,Rocco Mediate,0.77,55,71
2010,6,0,6567,Vijay Singh,0.77,57,74
2010,9,0,28087,Kris Blanks,0.76,69,91
2010,9,0,23621,Rory Sabbatini,0.76,59,78
2010,9,0,24502,Adam Scott,0.76,52,68
2010,9,0,28780,Nicholas Thompson,0.76,67,88
2010,9,0,33419,Cameron Tringale,0.76,42,55
2010,14,0,20105,Jeff Gove,0.74,42,57
2010,14,0,1766,Billy Mayfair,0.74,58,78
2010,14,0,27302,Garth Mulroy,0.74,39,53
2010,14,0,26392,Chris Wilson,0.74,48,65
2010,18,0,21209,Sergio Garcia,0.73,38,52
2010,19,0,22913,John Rollins,0.72,58,81
2010,19,0,26287,Roland Thatcher,0.72,52,72
2010,21,0,25686,Jason Dufner,0.71,62,87
2010,22,0,27936,Martin Laird,0.69,63,91
2010,23,0,1249,John Daly,0.68,43,63
2010,23,0,26851,Marc Leishman,0.68,59,87
2010,25,0,24227,Justin Bolli,0.67,37,55
2010,25,0,24912,Will MacKenzie,0.67,48,72
2010,25,0,24490,George McNeill,0.67,53,79
2010,25,0,24140,Sean O'Hair,0.67,55,82
2010,25,0,22056,Cameron Percy,0.67,49,73
2010,25,0,23788,D.J. Trahan,0.67,62,92
2010,25,0,27770,Camilo Villegas,0.67,48,72
2010,32,0,24358,Robert Garrigus,0.66,47,71
2010,33,0,24925,Jonathan Byrd,0.65,55,85
2010,33,0,25900,Lucas Glover,0.65,48,74
2010,33,0,20574,Mathew Goggin,0.65,55,85
2010,33,0,6012,Greg Kraft,0.65,34,52
2010,33,0,24781,Hunter Mahan,0.65,55,84
2010,38,0,6643,Paul Goydos,0.64,50,78
2010,38,0,1577,Lee Janzen,0.64,49,77
2010,38,0,26695,Michael Letzig,0.64,54,84
2010,38,0,25240,D.A. Points,0.64,58,90
2010,38,0,23307,Roger Tambellini,0.64,49,77
2010,43,0,7867,Woody Austin,0.63,59,93
2010,43,0,23541,Ben Crane,0.63,52,82
2010,43,0,28089,Jason Day,0.63,52,82
2010,43,0,28158,Steve Marino,0.63,51,81
2010,47,0,10885,Robert Allenby,0.62,46,74
2010,47,0,12652,Cameron Beckman,0.62,42,68
2010,47,0,20848,Ángel Cabrera,0.62,39,63
2010,47,0,8725,Tom Gillis,0.62,60,97
2010,47,0,22378,Trevor Immelman,0.62,34,55
2010,47,0,30925,Dustin Johnson,0.62,51,82
2010,47,0,23548,Bill Lunde,0.62,49,79
2010,47,0,20691,Greg Owen,0.62,43,69
2010,47,0,25562,Andres Romero,0.62,45,73
2010,47,0,27963,Chris Stroud,0.62,56,90
2010,57,0,1707,Steve Lowery,0.61,41,67
2010,57,0,1724,Jeff Maggert,0.61,46,76
2010,57,0,22293,Heath Slocum,0.61,59,97
2010,60,0,28500,Martin Flores,0.6,45,75
2010,60,0,27060,John Mallinger,0.6,47,78
2010,60,0,12755,Vance Veazey,0.6,35,58
2010,63,0,7363,Craig Bowden,0.59,33,56
2010,63,0,27613,David Lutterus,0.59,41,69
2010,63,0,28620,Aron Price,0.59,41,70
2010,63,0,26951,Johnson Wagner,0.59,50,85
2010,67,0,22946,Henrik Bjornstad,0.58,42,72
2010,67,0,21753,Brian Davis,0.58,59,101
2010,67,0,27141,J.B. Holmes,0.58,58,100
2010,67,0,8075,Jerry Kelly,0.58,57,99
2010,67,0,28237,Rory McIlroy,0.58,30,52
2010,67,0,32640,Troy Merritt,0.58,50,86
2010,67,0,22046,Geoff Ogilvy,0.58,35,60
2010,67,0,23623,Bo Van Pelt,0.58,60,104
2010,75,0,1116,Michael Bradley,0.57,44,77
2010,75,0,20472,Alex Cejka,0.57,46,81
2010,75,0,24357,K.J. Choi,0.57,47,82
2010,75,0,28307,Matt Every,0.57,34,60
2010,75,0,27120,Troy Matteson,0.57,48,84
2010,75,0,24361,Pat Perez,0.57,51,90
2010,75,0,7749,Brett Quigley,0.57,55,96
2010,75,0,20645,John Senden,0.57,59,103
2010,75,0,27330,Josh Teater,0.57,58,101
2010,75,0,12714,Chris Tidland,0.57,44,77
2010,75,0,26289,Boo Weekley,0.57,50,88
2010,75,0,20436,Garrett Willis,0.57,47,82
2010,87,0,24846,Ricky Barnes,0.56,58,103
2010,87,0,25818,Scott Piercy,0.56,49,88
2010,89,0,20229,Stewart Cink,0.55,44,80
2010,89,0,23673,Michael Connell,0.55,49,89
2010,89,0,32102,Rickie Fowler,0.55,54,98
2010,89,0,27933,John Merrick,0.55,60,109
2010,89,0,21959,Ted Purdy,0.55,47,86
2010,89,0,26679,Kevin Stadler,0.55,47,86
2010,89,0,10425,Jay Williamson,0.55,42,76
2010,96,0,29910,Blake Adams,0.54,45,84
2010,96,0,7457,Steve Flesch,0.54,42,78
2010,96,0,27797,Derek Lamely,0.54,44,81
2010,96,0,26301,James Nitties,0.54,50,92
2010,96,0,28475,Jeff Overton,0.54,48,89
2010,96,0,31560,Brian Stuard,0.54,44,81
2010,96,0,25892,Steve Wheatcroft,0.54,40,74
2010,96,0,21878,Mark Wilson,0.54,47,87
2010,104,0,8385,Omar Uresti,0.53,39,74
2010,104,0,2239,Scott Verplank,0.53,39,73
2010,104,0,27095,Nick Watney,0.53,47,88
2010,107,0,1320,Bob Estes,0.52,41,79
2010,107,0,10860,Justin Leonard,0.52,46,88
2010,107,0,20663,Brenden Pappas,0.52,34,66
2010,107,0,6595,Kevin Sutherland,0.52,45,86
2010,107,0,25804,Bubba Watson,0.52,40,77
2010,107,0,23322,Brett Wetterich,0.52,28,54
2010,113,0,6621,Joe Durant,0.51,34,67
2010,114,0,23718,Nathan Green,0.5,43,86
2010,114,0,1810,Phil Mickelson,0.5,38,76
2010,114,0,1941,Tom Pernice Jr.,0.5,37,74
2010,114,0,27214,Kevin Streelman,0.5,45,90
2010,118,0,20498,Briny Baird,0.49,43,87
2010,118,0,12510,Chad Campbell,0.49,46,93
2010,118,0,20850,Daniel Chopra,0.49,36,74
2010,118,0,24924,Bill Haas,0.49,43,87
2010,118,0,12782,Tim Herron,0.49,39,79
2010,118,0,10585,Scott McCarron,0.49,44,90
2010,118,0,26596,Ryan Moore,0.49,39,79
2010,118,0,2206,David Toms,0.49,42,85
2010,118,0,20160,Charlie Wi,0.49,47,95
2010,118,0,24663,Y.E. Yang,0.49,34,70
2010,128,0,11123,Chris Couch,0.48,32,66
2010,128,0,21731,Freddie Jacobson,0.48,40,83
2010,128,0,12705,Cliff Kresge,0.48,24,50
2010,128,0,22122,Andrew McLardy,0.48,25,52
2010,128,0,23800,Bryce Molder,0.48,40,84
2010,128,0,23325,Vaughn Taylor,0.48,42,87
2010,128,0,32617,Jerod Turner,0.48,26,54
2010,128,0,25632,Jimmy Walker,0.48,39,82
2010,136,0,22621,Ben Curtis,0.47,37,78
2010,136,0,1329,Brad Faxon,0.47,27,58
2010,136,0,6514,Kevin Johnson,0.47,29,62
2010,136,0,6515,Shaun Micheel,0.47,33,70
2010,136,0,30946,Alex Prugh,0.47,41,88
2010,141,0,20098,Stuart Appleby,0.46,46,101
2010,141,0,12716,Charley Hoffman,0.46,39,85
2010,141,0,26420,Richard Johnson,0.46,41,90
2010,141,0,21949,Joe Ogilvie,0.46,46,99
2010,141,0,25190,Jeff Quinney,0.46,42,91
2010,141,0,20686,Jeev Milkha Singh,0.46,26,56
2010,147,0,24138,Ian Poulter,0.45,22,49
2010,147,0,20127,Chris Riley,0.45,33,73
2010,149,0,24507,Jason Bohn,0.44,37,84
2010,149,0,23409,James Driscoll,0.44,34,78
2010,149,0,26300,Matt Jones,0.44,39,89
2010,149,0,26881,Jarrod Lyle,0.44,24,54
2010,149,0,23320,Ryan Palmer,0.44,37,84
2010,149,0,1948,Tim Petrovic,0.44,46,105
2010,149,0,10423,Mike Weir,0.44,25,57
2010,156,0,6004,Stephen Ames,0.43,32,74
2010,156,0,25364,Paul Casey,0.43,25,58
2010,156,0,6251,Chris DiMarco,0.43,38,88
2010,156,0,6522,Ernie Els,0.43,30,70
2010,156,0,25396,Kevin Na,0.43,40,93
2010,161,0,9011,David Duval,0.42,30,71
2010,161,0,10809,Jim Furyk,0.42,31,74
2010,161,0,21350,Ryuji Imada,0.42,38,90
2010,161,0,27466,Spencer Levin,0.42,46,110
2010,161,0,20572,Rod Pampling,0.42,32,77
2010,166,0,23135,Tim Clark,0.41,35,85
2010,167,0,20070,Matt Bettencourt,0.4,36,91
2010,167,0,1619,Skip Kendall,0.4,23,58
2010,167,0,22405,Justin Rose,0.4,31,78
2010,167,0,29221,Webb Simpson,0.4,39,98
2010,171,0,23613,Rich Barcelo,0.39,27,70
2010,171,0,29285,Brent Delahoussaye,0.39,22,57
2010,171,0,8375,Paul Stankowski,0.39,24,62
2010,174,0,23638,Brendon de Jonge,0.38,43,114
2010,174,0,8537,J.P. Hayes,0.38,30,79
2010,176,0,20593,Greg Chalmers,0.37,34,93
2010,176,0,23353,J.J. Henry,0.37,34,92
2010,178,0,23108,Matt Kuchar,0.36,34,95
2010,178,0,27649,Brandt Snedeker,0.36,32,89
2010,180,0,26882,Michael Sim,0.35,22,63
2010,180,0,6527,Steve Stricker,0.35,25,72
2010,182,0,19846,Brian Gay,0.34,33,98
2010,183,0,22371,Aaron Baddeley,0.32,30,94
2010,183,0,24024,Zach Johnson,0.32,29,91
2010,185,0,1313,Steve Elkington,0.31,23,74
2010,185,0,20157,Retief Goosen,0.31,22,71
2010,185,0,12602,Dean Wilson,0.31,17,54
2010,188,0,23983,Luke Donald,0.29,20,68
2010,188,0,21961,Charles Howell III,0.29,30,103
2010,190,0,25720,Chad Collins,0.28,24,87
2010,190,0,25345,Carl Pettersson,0.28,28,99
2010,192,0,20766,Padraig Harrington,0.25,14,56
2019,1,0,52372,Cameron Champ,0.84,64,76
2019,2,0,34306,John Chin,0.83,45,54
2019,3,0,25804,Bubba Watson,0.81,47,58
2019,4,0,28259,Sangmoon Bae,0.8,43,54
2019,5,0,32816,Satoshi Kodaira,0.75,48,64
2019,6,0,25686,Jason Dufner,0.74,53,72
2019,7,0,49766,Hank Lebioda,0.73,51,70
2019,7,0,29926,Danny Lee,0.73,59,81
2019,7,0,40115,Adam Svensson,0.73,49,67
2019,10,0,49303,Anders Albertson,0.7,45,64
2019,11,0,29518,Brendan Steele,0.69,43,62
2019,12,0,31646,Emiliano Grillo,0.68,53,78
2019,12,0,32791,K.H. Lee,0.68,57,84
2019,14,0,39546,Keith Mitchell,0.67,56,83
2019,14,0,28252,Seamus Power,0.67,48,72
2019,16,0,33141,Keegan Bradley,0.66,54,82
2019,17,0,29974,Branden Grace,0.65,44,68
2019,17,0,35421,Brandon Harkins,0.65,54,83
2019,19,0,26851,Marc Leishman,0.64,46,72
2019,19,0,32839,Hideki Matsuyama,0.64,56,88
2019,19,0,47856,Seth Reeves,0.64,43,67
2019,22,0,39997,Corey Conners,0.63,54,86
2019,22,0,27974,Sung Kang,0.63,53,84
2019,22,0,33418,Shawn Stefani,0.63,48,76
2019,22,0,49960,Sepp Straka,0.63,45,72
2019,26,0,27141,J.B. Holmes,0.62,44,71
2019,26,0,36852,Jim Knous,0.62,33,53
2019,26,0,27129,Luke List,0.62,39,63
2019,29,0,37454,Whee Kim,0.61,42,69
2019,30,0,26499,Rafa Cabrera Bello,0.6,41,68
2019,30,0,28679,Fabián Gómez,0.6,37,62
2019,30,0,34098,Russell Henley,0.6,42,70
2019,30,0,49298,Kramer Hickok,0.6,46,77
2019,30,0,30692,Scott Stallings,0.6,47,78
2019,35,0,35449,Adam Long,0.59,45,76
2019,35,0,23320,Ryan Palmer,0.59,39,66
2019,37,0,30944,Jason Kokrak,0.58,52,90
2019,37,0,27936,Martin Laird,0.58,46,80
2019,37,0,20572,Rod Pampling,0.58,30,52
2019,37,0,27556,Ted Potter Jr.,0.58,41,71
2019,37,0,29484,Peter Uihlein,0.58,45,78
2019,42,0,19803,Ryan Armour,0.57,52,92
2019,42,0,45157,Cam Davis,0.57,41,72
2019,42,0,33122,Russell Knox,0.57,41,72
2019,42,0,32139,Danny Willett,0.57,36,63
2019,46,0,29268,Bronson Burgoon,0.56,31,55
2019,46,0,46435,Austin Cook,0.56,36,64
2019,46,0,47959,Bryson DeChambeau,0.56,40,72
2019,46,0,24502,Adam Scott,0.56,34,61
2019,46,0,39327,Ben Silverman,0.56,38,68
2019,51,0,33399,Adam Hadwin,0.55,45,82
2019,51,0,24361,Pat Perez,0.55,34,62
2019,53,0,29479,Scott Brown,0.54,44,82
2019,53,0,45609,Tyler Duncan,0.54,45,83
2019,53,0,29970,Dylan Frittelli,0.54,44,81
2019,53,0,46402,Talor Gooch,0.54,29,54
2019,53,0,35532,Tom Hoge,0.54,49,90
2019,53,0,36689,Brooks Koepka,0.54,40,74
2019,53,0,37380,Curtis Luck,0.54,32,59
2019,53,0,30946,Alex Prugh,0.54,38,71
2019,53,0,33486,Roger Sloan,0.54,45,84
2019,53,0,25632,Jimmy Walker,0.54,40,74
2019,53,0,31323,Gary Woodland,0.54,45,84
2019,64,0,24925,Jonathan Byrd,0.53,26,49
2019,64,0,46523,Joey Garber,0.53,30,57
2019,64,0,12716,Charley Hoffman,0.53,37,70
2019,64,0,46601,Trey Mullinax,0.53,39,73
2019,64,0,27064,Jhonattan Vegas,0.53,38,72
2019,69,0,35376,Roberto Díaz,0.52,34,65
2019,69,0,23353,J.J. Henry,0.52,27,52
2019,69,0,47990,Kyle Jones,0.52,34,66
2019,69,0,32058,José de Jesús Rodríguez,0.52,34,65
2019,69,0,32150,Michael Thompson,0.52,37,71
2019,69,0,26951,Johnson Wagner,0.52,30,58
2019,69,0,37340,Chase Wright,0.52,36,69
2019,76,0,6522,Ernie Els,0.51,25,49
2019,76,0,25900,Lucas Glover,0.51,46,90
2019,76,0,33410,Andrew Landry,0.51,38,74
2019,76,0,24781,Hunter Mahan,0.51,30,59
2019,76,0,33419,Cameron Tringale,0.51,33,65
2019,81,0,45526,Abraham Ancer,0.5,44,88
2019,81,0,32200,Roberto Castro,0.5,36,72
2019,81,0,20472,Alex Cejka,0.5,25,50
2019,81,0,49771,J.T. Poston,0.5,48,96
2019,81,0,39324,J.J. Spaun,0.5,41,82
2019,81,0,30110,Kyle Stanley,0.5,38,76
2019,81,0,33448,Justin Thomas,0.5,36,72
2019,81,0,37189,Harold Varner III,0.5,41,82
2019,89,0,33948,Byeong Hun An,0.49,38,77
2019,89,0,34076,Joel Dahmen,0.49,47,96
2019,89,0,30191,Julián Etulain,0.49,32,65
2019,89,0,26758,David Hearn,0.49,23,47
2019,89,0,35506,Mackenzie Hughes,0.49,37,76
2019,89,0,39971,Sungjae Im,0.49,58,118
2019,89,0,39975,Michael Kim,0.49,29,59
2019,96,0,27958,Ryan Blaum,0.48,39,82
2019,96,0,30911,Tommy Fleetwood,0.48,31,64
2019,96,0,31557,Jim Herman,0.48,23,48
2019,96,0,1810,Phil Mickelson,0.48,29,60
2019,96,0,27349,Alex Noren,0.48,29,60
2019,96,0,25818,Scott Piercy,0.48,41,86
2019,96,0,27095,Nick Watney,0.48,40,83
2019,103,0,30978,Kiradech Aphibarnrat,0.47,29,62
2019,103,0,25364,Paul Casey,0.47,35,75
2019,103,0,10809,Jim Furyk,0.47,32,68
2019,103,0,26329,Louis Oosthuizen,0.47,30,64
2019,103,0,26476,Chez Reavie,0.47,43,92
2019,103,0,23621,Rory Sabbatini,0.47,44,93
2019,103,0,29223,Sam Saunders,0.47,35,74
2019,103,0,47347,Adam Schenk,0.47,47,100
2019,103,0,30786,Brady Schnell,0.47,24,51
2019,103,0,34431,Robert Streb,0.47,34,72
2019,103,0,27214,Kevin Streelman,0.47,38,81
2019,114,0,34563,Chesson Hadley,0.46,34,74
2019,114,0,35461,Beau Hossler,0.46,38,83
2019,114,0,36799,Stephan Jaeger,0.46,33,71
2019,114,0,23108,Matt Kuchar,0.46,37,80
2019,114,0,26596,Ryan Moore,0.46,34,74
2019,114,0,29908,C.T. Pan,0.46,38,82
2019,114,0,37275,Sam Ryder,0.46,33,72
2019,121,0,21731,Freddie Jacobson,0.45,23,51
2019,121,0,37455,Si Woo Kim,0.45,37,82
2019,121,0,31420,Anirban Lahiri,0.45,31,69
2019,121,0,24138,Ian Poulter,0.45,26,58
2019,121,0,27963,Chris Stroud,0.45,28,62
2019,121,0,31560,Brian Stuard,0.45,42,94
2019,121,0,25493,Nick Taylor,0.45,42,93
2019,121,0,32333,Kevin Tway,0.45,36,80
2019,121,0,49964,Aaron Wise,0.45,31,69
2019,130,0,45486,Joaquin Niemann,0.44,42,96
2019,130,0,34046,Jordan Spieth,0.44,35,79
2019,130,0,35617,Martin Trainer,0.44,27,61
2019,133,0,40098,Matt Fitzpatrick,0.43,22,51
2019,133,0,34363,Tyrrell Hatton,0.43,25,58
2019,133,0,21961,Charles Howell III,0.43,39,91
2019,133,0,25198,Francesco Molinari,0.43,23,54
2019,133,0,25396,Kevin Na,0.43,26,60
2019,133,0,27330,Josh Teater,0.43,29,67
2019,139,0,19846,Brian Gay,0.42,37,89
2019,139,0,35879,Kelly Kraft,0.42,34,81
2019,139,0,25572,Graeme McDowell,0.42,30,71
2019,139,0,21528,Henrik Stenson,0.42,21,50
2019,139,0,47128,Richy Werenski,0.42,35,83
2019,144,0,34021,Bud Cauley,0.41,34,82
2019,144,0,28089,Jason Day,0.41,26,64
2019,144,0,39977,Max Homa,0.41,33,80
2019,144,0,24024,Zach Johnson,0.41,26,64
2019,144,0,48822,Sebastián Muñoz,0.41,33,80
2019,144,0,34256,Andrew Putnam,0.41,31,76
2019,144,0,35732,Wes Roach,0.41,26,63
2019,144,0,48081,Xander Schauffele,0.41,30,74
2019,152,0,33667,Carlos Ortiz,0.4,33,82
2019,152,0,46970,Jon Rahm,0.4,27,68
2019,154,0,40026,Daniel Berger,0.39,26,66
2019,154,0,29420,Billy Horschel,0.39,36,92
2019,154,0,34261,Scott Langley,0.39,29,74
2019,154,0,32640,Troy Merritt,0.39,24,61
2019,154,0,36699,Patrick Rodgers,0.39,20,51
2019,159,0,35450,Patrick Cantlay,0.38,27,72
2019,159,0,29725,Tony Finau,0.38,32,84
2019,159,0,39954,Cody Gribble,0.38,25,66
2019,159,0,24924,Bill Haas,0.38,26,69
2019,159,0,26300,Matt Jones,0.38,32,84
2019,159,0,34360,Patrick Reed,0.38,33,88
2019,159,0,35891,Cameron Smith,0.38,28,74
2019,166,0,28775,Nate Lashley,0.37,25,68
2019,166,0,47993,Denny McCarthy,0.37,30,81
2019,168,0,46501,Ollie Schniederjans,0.36,27,75
2019,169,0,22371,Aaron Baddeley,0.35,19,55
2019,169,0,47504,Sam Burns,0.35,27,78
2019,169,0,34099,Harris English,0.35,32,91
2019,169,0,27644,Brian Harman,0.35,31,89
2019,169,0,27649,Brandt Snedeker,0.35,35,99
2019,169,0,23325,Vaughn Taylor,0.35,32,91
2019,175,0,21209,Sergio Garcia,0.34,15,44
2019,176,0,32102,Rickie Fowler,0.33,25,76
2019,177,0,27895,Jonas Blixt,0.32,24,76
2019,177,0,29535,Brice Garnett,0.32,27,85
2019,177,0,32757,Patton Kizzire,0.32,24,74
2019,177,0,28237,Rory McIlroy,0.32,22,68
2019,181,0,40009,Dominic Bozzelli,0.31,21,67
2019,181,0,29478,Kevin Kisner,0.31,27,86
2019,181,0,22405,Justin Rose,0.31,19,62
2019,184,0,30925,Dustin Johnson,0.3,21,70
2019,184,0,34466,Peter Malnati,0.3,25,83
2019,184,0,34264,Hudson Swafford,0.3,17,57
2019,187,0,29221,Webb Simpson,0.28,22,78
2019,188,0,51766,Wyndham Clark,0.26,22,85
2021,1,0,39975,Michael Kim,0.81,56,69
2021,1,0,27556,Ted Potter Jr.,0.81,55,68
2021,3,0,27936,Martin Laird,0.8,64,80
2021,4,0,49964,Aaron Wise,0.79,63,80
2021,5,0,34213,Grayson Murray,0.76,37,49
2021,6,0,24781,Hunter Mahan,0.75,43,57
2021,7,0,21209,Sergio Garcia,0.73,54,74
2021,8,0,25804,Bubba Watson,0.7,48,69
2021,9,0,29926,Danny Lee,0.69,41,59
2021,9,0,39324,J.J. Spaun,0.69,50,72
2021,11,0,56762,Will Gordon,0.68,60,88
2021,11,0,25818,Scott Piercy,0.68,54,79
2021,13,0,32070,Rafael Campos,0.67,40,60
2021,13,0,31557,Jim Herman,0.67,44,66
2021,13,0,34174,John Huh,0.67,39,58
2021,13,0,32816,Satoshi Kodaira,0.67,51,76
2021,13,0,27129,Luke List,0.67,60,89
2021,13,0,36871,Matthew NeSmith,0.67,59,88
2021,19,0,45609,Tyler Duncan,0.66,59,90
2021,19,0,52375,Doug Ghim,0.66,57,86
2021,19,0,1810,Phil Mickelson,0.66,49,74
2021,22,0,52372,Cameron Champ,0.65,49,75
2021,22,0,24357,K.J. Choi,0.65,34,52
2021,22,0,25900,Lucas Glover,0.65,62,96
2021,22,0,23788,D.J. Trahan,0.65,43,66
2021,26,0,34255,Joseph Bramlett,0.64,50,78
2021,26,0,24924,Bill Haas,0.64,28,44
2021,26,0,33204,Shane Lowry,0.64,49,76
2021,26,0,26331,Charl Schwartzel,0.64,55,86
2021,30,0,30692,Scott Stallings,0.63,48,76
2021,30,0,29518,Brendan Steele,0.63,48,76
2021,32,0,30911,Tommy Fleetwood,0.62,37,60
2021,32,0,27554,Scott Harrington,0.62,49,79
2021,32,0,40042,Tyler McCumber,0.62,42,68
2021,32,0,30163,Henrik Norlander,0.62,52,84
2021,36,0,29970,Dylan Frittelli,0.61,44,72
2021,36,0,33122,Russell Knox,0.61,56,92
2021,36,0,36689,Brooks Koepka,0.61,40,66
2021,36,0,49766,Hank Lebioda,0.61,44,72
2021,36,0,32640,Troy Merritt,0.61,60,98
2021,36,0,48822,Sebastián Muñoz,0.61,62,102
2021,36,0,24140,Sean O'Hair,0.61,31,51
2021,43,0,28420,Ryan Brehm,0.6,35,58
2021,43,0,25686,Jason Dufner,0.6,52,86
2021,43,0,27141,J.B. Holmes,0.6,29,48
2021,43,0,35230,Nelson Ledesma,0.6,29,48
2021,43,0,39546,Keith Mitchell,0.6,50,84
2021,43,0,28252,Seamus Power,0.6,35,58
2021,43,0,27770,Camilo Villegas,0.6,46,77
2021,43,0,47483,Will Zalatoris,0.6,52,87
2021,51,0,49298,Kramer Hickok,0.59,41,69
2021,52,0,26758,David Hearn,0.58,37,64
2021,52,0,27974,Sung Kang,0.58,50,86
2021,52,0,46441,Robby Shelton,0.58,46,80
2021,52,0,23623,Bo Van Pelt,0.58,42,72
2021,56,0,48045,Michael Gellerman,0.57,27,47
2021,56,0,27942,Rob Oppenheim,0.57,42,74
2021,56,0,23320,Ryan Palmer,0.57,42,74
2021,56,0,47347,Adam Schenk,0.57,58,102
2021,56,0,32150,Michael Thompson,0.57,42,74
2021,56,0,27095,Nick Watney,0.57,31,54
2021,56,0,32139,Danny Willett,0.57,27,47
2021,63,0,33141,Keegan Bradley,0.56,48,86
2021,63,0,35450,Patrick Cantlay,0.56,44,78
2021,63,0,25364,Paul Casey,0.56,40,72
2021,63,0,45157,Cam Davis,0.56,53,94
2021,63,0,34563,Chesson Hadley,0.56,40,72
2021,63,0,33410,Andrew Landry,0.56,37,66
2021,63,0,33486,Roger Sloan,0.56,46,82
2021,70,0,29479,Scott Brown,0.55,44,80
2021,70,0,23621,Rory Sabbatini,0.55,41,75
2021,70,0,34264,Hudson Swafford,0.55,45,82
2021,70,0,32333,Kevin Tway,0.55,34,62
2021,70,0,48887,Matt Wallace,0.55,29,53
2021,75,0,33404,Chris Baker,0.54,29,54
2021,75,0,26499,Rafa Cabrera Bello,0.54,40,74
2021,75,0,32662,Michael Gligic,0.54,43,80
2021,75,0,12716,Charley Hoffman,0.54,53,99
2021,75,0,35104,Tom Lewis,0.54,43,80
2021,75,0,32839,Hideki Matsuyama,0.54,50,93
2021,75,0,22405,Justin Rose,0.54,29,54
2021,75,0,32254,Xinjun Zhang,0.54,37,68
2021,83,0,39997,Corey Conners,0.53,55,104
2021,83,0,46550,Brandon Hagy,0.53,39,74
2021,83,0,33490,Bo Hoag,0.53,46,87
2021,83,0,32791,K.H. Lee,0.53,56,106
2021,83,0,28237,Rory McIlroy,0.53,39,74
2021,83,0,36699,Patrick Rodgers,0.53,54,102
2021,83,0,49960,Sepp Straka,0.53,51,96
2021,83,0,27064,Jhonattan Vegas,0.53,47,88
2021,83,0,31323,Gary Woodland,0.53,37,70
2021,92,0,33948,Byeong Hun An,0.52,44,84
2021,92,0,40098,Matt Fitzpatrick,0.52,34,66
2021,92,0,37455,Si Woo Kim,0.52,49,94
2021,95,0,19846,Brian Gay,0.51,36,70
2021,95,0,31646,Emiliano Grillo,0.51,49,96
2021,95,0,46717,Viktor Hovland,0.51,42,83
2021,95,0,29908,C.T. Pan,0.51,41,80
2021,95,0,22056,Cameron Percy,0.51,39,77
2021,95,0,39953,Chase Seiffert,0.51,40,78
2021,95,0,27649,Brandt Snedeker,0.51,43,84
2021,95,0,40006,Erik van Rooyen,0.51,37,73
2021,103,0,29268,Bronson Burgoon,0.5,36,72
2021,103,0,34314,Sebastian Cappelen,0.5,27,54
2021,103,0,32448,James Hahn,0.5,35,70
2021,103,0,46442,Maverick McNealy,0.5,39,78
2021,103,0,35658,Kris Ventura,0.5,35,70
