YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
2017,66,0,20771,Steven Alker,"44' 8""",1117.583,25
2017,66,0,32366,Kevin Chappell,"44' 8""",2010.667,45
2017,66,0,28500,Martin Flores,"44' 8""",1385.833,31
2017,66,0,29478,Kevin Kisner,"44' 8""",1607.417,36
2017,66,0,24361,Pat Perez,"44' 8""",1429.083,32
2017,71,0,29720,Andres Gonzales,"44' 7""",1605.75,36
2017,71,0,26300,Matt Jones,"44' 7""",1069.75,24
2017,73,0,21209,Sergio Garcia,"44' 5""",1377.5,31
2017,73,0,29974,Branden Grace,"44' 5""",1111.0,25
2017,75,0,22371,Aaron Baddeley,"44' 4""",753.167,17
2017,75,0,24924,Bill Haas,"44' 4""",1551.417,35
2017,75,0,12716,Charley Hoffman,"44' 4""",2216.667,50
2017,75,0,48822,Sebastián Muñoz,"44' 4""",975.333,22
2017,75,0,25345,Carl Pettersson,"44' 4""",842.167,19
2017,80,0,34174,John Huh,"44' 3""",1372.083,31
2017,81,0,25364,Paul Casey,"44' 2""",1149.083,26
2017,81,0,34021,Bud Cauley,"44' 2""",1502.0,34
2017,81,0,47959,Bryson DeChambeau,"44' 2""",1897.833,43
2017,81,0,22986,Søren Kjeldsen,"44' 2""",441.583,10
2017,81,0,28252,Seamus Power,"44' 2""",1501.333,34
2017,86,0,33418,Shawn Stefani,"44' 0""",1275.917,29
2017,87,0,34099,Harris English,"43' 10""",1403.583,32
2017,87,0,23320,Ryan Palmer,"43' 10""",1446.833,33
2017,89,0,33948,Byeong Hun An,"43' 9""",1224.167,28
2017,89,0,29461,Jamie Lovemark,"43' 9""",1443.167,33
2017,89,0,27095,Nick Watney,"43' 9""",1311.5,30
2017,92,0,20157,Retief Goosen,"43' 8""",960.25,22
2017,92,0,29485,Brett Stegmaier,"43' 8""",1311.167,30
2017,92,0,27214,Kevin Streelman,"43' 8""",1878.5,43
2017,95,0,29221,Webb Simpson,"43' 6""",1782.667,41
2017,96,0,28679,Fabián Gómez,"43' 5""",998.417,23
2017,97,0,26476,Chez Reavie,"43' 4""",1342.25,31
2017,98,0,29908,C.T. Pan,"43' 3""",1728.667,40
2017,98,0,37189,Harold Varner III,"43' 3""",2549.75,59
2017,100,0,23497,Tag Ridings,"43' 2""",820.333,19
2017,101,0,35110,Brett Drewitt,"43' 0""",1331.833,31
2017,101,0,35506,Mackenzie Hughes,"43' 0""",1891.167,44
2017,101,0,25572,Graeme McDowell,"43' 0""",1247.0,29
2017,104,0,36689,Brooks Koepka,"42' 11""",1288.25,30
2017,105,0,26758,David Hearn,"42' 10""",1414.417,33
2017,105,0,31323,Gary Woodland,"42' 10""",2100.5,49
2017,107,0,33413,Ben Martin,"42' 9""",1325.5,31
2017,108,0,25396,Kevin Na,"42' 8""",1494.167,35
2017,108,0,26951,Johnson Wagner,"42' 8""",1195.083,28
2017,110,0,48081,Xander Schauffele,"42' 7""",1616.667,38
2017,110,0,28132,Tyrone Van Aswegen,"42' 7""",1746.25,41
2017,112,0,26329,Louis Oosthuizen,"42' 6""",978.083,23
2017,113,0,27436,Graham DeLaet,"42' 5""",1315.75,31
2017,113,0,25686,Jason Dufner,"42' 5""",2078.0,49
2017,113,0,34466,Peter Malnati,"42' 5""",1186.667,28
2017,116,0,26499,Rafa Cabrera Bello,"42' 4""",846.167,20
2017,117,0,25900,Lucas Glover,"42' 3""",1437.083,34
2017,117,0,26289,Boo Weekley,"42' 3""",2156.25,51
2017,119,0,24024,Zach Johnson,"42' 2""",1181.25,28
2017,120,0,23108,Matt Kuchar,"42' 0""",1596.083,38
2017,120,0,29289,S.Y. Noh,"42' 0""",1512.917,36
2017,122,0,32200,Roberto Castro,"41' 11""",1508.083,36
2017,123,0,29740,Brad Fritsch,"41' 10""",1171.667,28
2017,123,0,27936,Martin Laird,"41' 10""",1423.583,34
2017,123,0,39324,J.J. Spaun,"41' 10""",1590.0,38
2017,123,0,25892,Steve Wheatcroft,"41' 10""",795.0,19
2017,127,0,19803,Ryan Armour,"41' 9""",917.75,22
2017,127,0,33419,Cameron Tringale,"41' 9""",1209.75,29
2017,129,0,27064,Jhonattan Vegas,"41' 8""",1833.583,44
2017,130,0,34409,David Lingmerth,"41' 7""",1163.25,28
2017,130,0,23621,Rory Sabbatini,"41' 7""",1081.583,26
2017,132,0,29518,Brendan Steele,"41' 6""",1660.083,40
2017,132,0,33448,Justin Thomas,"41' 6""",1078.083,26
2017,134,0,24358,Robert Garrigus,"41' 5""",1533.667,37
2017,135,0,39954,Cody Gribble,"41' 4""",1156.667,28
2017,135,0,29223,Sam Saunders,"41' 4""",1405.917,34
2017,137,0,31646,Emiliano Grillo,"41' 3""",1649.333,40
2017,137,0,29222,Billy Hurley III,"41' 3""",1238.667,30
2017,137,0,37455,Si Woo Kim,"41' 3""",1277.833,31
2017,137,0,30692,Scott Stallings,"41' 3""",1525.833,37
2017,141,0,29420,Billy Horschel,"41' 2""",1728.5,42
2017,142,0,35879,Kelly Kraft,"41' 1""",1151.167,28
2017,142,0,25818,Scott Piercy,"41' 1""",1274.833,31
2017,144,0,24507,Jason Bohn,"41' 0""",943.0,23
2017,145,0,48084,Wesley Bryan,"40' 11""",1145.0,28
2017,146,0,27644,Brian Harman,"40' 10""",1103.167,27
2017,147,0,31420,Anirban Lahiri,"40' 9""",1101.167,27
2017,147,0,34358,Jonathan Randolph,"40' 9""",1019.417,25
2017,147,0,24502,Adam Scott,"40' 9""",856.417,21
2017,150,0,23541,Ben Crane,"40' 8""",1137.5,28
2017,150,0,30944,Jason Kokrak,"40' 8""",2356.417,58
2017,150,0,25349,Tim Wilkinson,"40' 8""",732.333,18
2017,153,0,29479,Scott Brown,"40' 6""",1175.583,29
2017,154,0,35532,Tom Hoge,"40' 5""",929.25,23
2017,154,0,37454,Whee Kim,"40' 5""",1213.0,30
2017,156,0,29926,Danny Lee,"40' 4""",1090.0,27
2017,156,0,25240,D.A. Points,"40' 4""",1209.083,30
2017,158,0,28093,Miguel Angel Carballo,"40' 0""",1081.0,27
2017,159,0,33122,Russell Knox,"39' 11""",1477.0,37
2017,159,0,37278,Nicholas Lindheim,"39' 11""",997.0,25
2017,161,0,46440,Smylie Kaufman,"39' 10""",1036.417,26
2017,162,0,10809,Jim Furyk,"39' 9""",636.0,16
2017,162,0,1810,Phil Mickelson,"39' 9""",794.917,20
2017,164,0,28420,Ryan Brehm,"39' 8""",1667.333,42
2017,165,0,27895,Jonas Blixt,"39' 7""",1030.0,26
2017,165,0,20229,Stewart Cink,"39' 7""",1503.333,38
2017,165,0,22405,Justin Rose,"39' 7""",870.417,22
2017,168,0,31557,Jim Herman,"39' 5""",1261.0,32
2017,169,0,40026,Daniel Berger,"39' 3""",1060.833,27
2017,169,0,49771,J.T. Poston,"39' 3""",1059.083,27
2017,169,0,27963,Chris Stroud,"39' 3""",980.25,25
2017,172,0,20593,Greg Chalmers,"39' 2""",1057.667,27
2017,172,0,24357,K.J. Choi,"39' 2""",586.917,15
2017,174,0,40058,Zac Blair,"39' 0""",1403.75,36
2017,174,0,27958,Ryan Blaum,"39' 0""",1365.25,35
2017,176,0,28237,Rory McIlroy,"38' 8""",849.917,22
2017,176,0,30110,Kyle Stanley,"38' 8""",2398.5,62
2017,178,0,27129,Luke List,"38' 6""",2042.667,53
2017,178,0,35891,Cameron Smith,"38' 6""",1117.667,29
2017,180,0,25198,Francesco Molinari,"38' 1""",1293.583,34
2017,181,0,32102,Rickie Fowler,"37' 11""",1023.167,27
2017,181,0,34213,Grayson Murray,"37' 11""",1404.25,37
2017,183,0,46732,Rick Lamb,"37' 8""",677.25,18
2017,183,0,32839,Hideki Matsuyama,"37' 8""",1205.167,32
2017,183,0,24138,Ian Poulter,"37' 8""",980.333,26
2017,186,0,30852,Ryo Ishikawa,"37' 1""",482.5,13
2017,187,0,24140,Sean O'Hair,"36' 8""",1320.083,36
2017,188,0,27770,Camilo Villegas,"35' 11""",1112.75,31
2017,189,0,33204,Shane Lowry,"29' 8""",504.75,17
2010,1,0,25345,Carl Pettersson,"54' 3""",13.01,20
2010,2,0,24507,Jason Bohn,"52' 9""",13.294,21
2010,3,0,12602,Dean Wilson,"50' 6""",9.697,16
2010,4,0,20157,Retief Goosen,"49' 9""",5.97,10
2010,4,0,1619,Skip Kendall,"49' 9""",11.94,20
2010,6,0,8375,Paul Stankowski,"49' 1""",13.554,23
2010,7,0,10585,Scott McCarron,"48' 6""",22.112,38
2010,8,0,20848,Ángel Cabrera,"47' 9""",16.038,28
2010,9,0,12714,Chris Tidland,"47' 8""",21.152,37
2010,10,0,21350,Ryuji Imada,"47' 6""",17.089,30
2010,11,0,6251,Chris DiMarco,"47' 4""",15.34,27
2010,11,0,26851,Marc Leishman,"47' 4""",18.162,32
2010,11,0,22122,Andrew McLardy,"47' 4""",11.918,21
2010,14,0,10809,Jim Furyk,"47' 3""",10.773,19
2010,15,0,6012,Greg Kraft,"47' 1""",11.305,20
2010,15,0,2239,Scott Verplank,"47' 1""",11.867,21
2010,17,0,23353,J.J. Henry,"47' 0""",15.24,27
2010,18,0,28475,Jeff Overton,"46' 11""",15.204,27
2010,19,0,25396,Kevin Na,"46' 10""",14.624,26
2010,20,0,22946,Henrik Bjornstad,"46' 8""",19.029,34
2010,21,0,1313,Steve Elkington,"46' 6""",11.717,21
2010,22,0,10885,Robert Allenby,"46' 5""",16.719,30
2010,23,0,23800,Bryce Molder,"46' 3""",18.303,33
2010,24,0,27797,Derek Lamely,"46' 2""",16.609,30
2010,24,0,29221,Webb Simpson,"46' 2""",19.385,35
2010,26,0,23307,Roger Tambellini,"45' 8""",21.925,40
2010,27,0,21961,Charles Howell III,"45' 7""",9.852,18
2010,28,0,29910,Blake Adams,"45' 3""",19.018,35
2010,29,0,23409,James Driscoll,"45' 0""",15.67,29
2010,29,0,27466,Spencer Levin,"45' 0""",21.072,39
2010,31,0,20098,Stuart Appleby,"44' 11""",18.853,35
2010,32,0,20645,John Senden,"44' 10""",26.917,50
2010,32,0,32617,Jerod Turner,"44' 10""",9.138,17
2010,34,0,23983,Luke Donald,"44' 9""",5.911,11
2010,35,0,9011,David Duval,"44' 8""",8.037,15
2010,35,0,26881,Jarrod Lyle,"44' 8""",12.869,24
2010,35,0,6595,Kevin Sutherland,"44' 8""",18.207,34
2010,35,0,26951,Johnson Wagner,"44' 8""",24.14,45
2010,39,0,21949,Joe Ogilvie,"44' 5""",21.872,41
2010,40,0,26882,Michael Sim,"44' 4""",9.05,17
2010,40,0,24663,Y.E. Yang,"44' 4""",9.044,17
2010,42,0,20574,Mathew Goggin,"44' 1""",19.581,37
2010,42,0,21878,Mark Wilson,"44' 1""",22.2,42
2010,44,0,6522,Ernie Els,"44' 0""",11.625,22
2010,45,0,1948,Tim Petrovic,"43' 11""",19.494,37
2010,45,0,30946,Alex Prugh,"43' 11""",18.434,35
2010,47,0,26392,Chris Wilson,"43' 10""",20.495,39
2010,48,0,12716,Charley Hoffman,"43' 9""",16.799,32
2010,48,0,2206,David Toms,"43' 9""",14.173,27
2010,50,0,22913,John Rollins,"43' 5""",27.078,52
2010,51,0,28500,Martin Flores,"43' 4""",18.185,35
2010,51,0,27141,J.B. Holmes,"43' 4""",22.366,43
2010,53,0,24227,Justin Bolli,"43' 3""",14.528,28
2010,53,0,1706,Davis Love III,"43' 3""",21.78,42
2010,53,0,10423,Mike Weir,"43' 3""",7.261,14
2010,56,0,20105,Jeff Gove,"43' 2""",17.611,34
2010,56,0,12705,Cliff Kresge,"43' 2""",11.914,23
2010,58,0,1116,Michael Bradley,"43' 1""",17.562,34
2010,58,0,23548,Bill Lunde,"43' 1""",18.625,36
2010,58,0,27933,John Merrick,"43' 1""",26.35,51
2010,61,0,7867,Woody Austin,"43' 0""",23.208,45
2010,61,0,25804,Bubba Watson,"43' 0""",16.01,31
2010,63,0,27936,Martin Laird,"42' 11""",23.673,46
2010,63,0,6515,Shaun Micheel,"42' 11""",12.36,24
2010,65,0,12510,Chad Campbell,"42' 10""",14.402,28
2010,65,0,25364,Paul Casey,"42' 10""",6.162,12
2010,65,0,20229,Stewart Cink,"42' 10""",18.499,36
2010,65,0,22621,Ben Curtis,"42' 10""",12.847,25
2010,69,0,28620,Aron Price,"42' 9""",17.445,34
2010,70,0,7749,Brett Quigley,"42' 7""",19.422,38
2010,70,0,25562,Andres Romero,"42' 7""",20.941,41
2010,72,0,21209,Sergio Garcia,"42' 6""",6.121,12
2010,72,0,23108,Matt Kuchar,"42' 6""",12.247,24
2010,72,0,22046,Geoff Ogilvy,"42' 6""",12.23,24
2010,72,0,23325,Vaughn Taylor,"42' 6""",16.842,33
2010,76,0,20593,Greg Chalmers,"42' 5""",14.755,29
2010,76,0,23673,Michael Connell,"42' 5""",19.839,39
2010,76,0,20378,Mathias Grönberg,"42' 5""",20.36,40
2010,76,0,27963,Chris Stroud,"42' 5""",18.846,37
2010,80,0,1797,Rocco Mediate,"42' 4""",22.868,45
2010,80,0,28780,Nicholas Thompson,"42' 4""",28.473,56
2010,82,0,29285,Brent Delahoussaye,"42' 3""",9.626,19
2010,83,0,22371,Aaron Baddeley,"42' 2""",11.638,23
2010,84,0,24357,K.J. Choi,"42' 1""",15.668,31
2010,84,0,32102,Rickie Fowler,"42' 1""",15.154,30
2010,86,0,10860,Justin Leonard,"42' 0""",16.119,32
2010,86,0,1941,Tom Pernice Jr.,"42' 0""",12.595,25
2010,88,0,23541,Ben Crane,"41' 11""",18.109,36
2010,89,0,20127,Chris Riley,"41' 10""",12.552,25
2010,89,0,20686,Jeev Milkha Singh,"41' 10""",13.05,26
2010,89,0,20436,Garrett Willis,"41' 10""",20.597,41
2010,92,0,24925,Jonathan Byrd,"41' 9""",25.554,51
2010,92,0,24358,Robert Garrigus,"41' 9""",21.535,43
2010,92,0,6643,Paul Goydos,"41' 9""",16.035,32
2010,92,0,24924,Bill Haas,"41' 9""",18.047,36
2010,92,0,25190,Jeff Quinney,"41' 9""",16.03,32
2010,92,0,27330,Josh Teater,"41' 9""",25.064,50
2010,92,0,12755,Vance Veazey,"41' 9""",15.52,31
2010,99,0,8725,Tom Gillis,"41' 7""",25.445,51
2010,99,0,24361,Pat Perez,"41' 7""",21.462,43
2010,101,0,21731,Freddie Jacobson,"41' 6""",15.933,32
2010,102,0,20498,Briny Baird,"41' 5""",19.88,40
2010,102,0,6567,Vijay Singh,"41' 5""",18.893,38
2010,104,0,28158,Steve Marino,"41' 4""",12.889,26
2010,104,0,27120,Troy Matteson,"41' 4""",21.327,43
2010,104,0,26596,Ryan Moore,"41' 4""",10.411,21
2010,107,0,30925,Dustin Johnson,"41' 2""",16.792,34
2010,108,0,27613,David Lutterus,"41' 1""",13.808,28
2010,109,0,21753,Brian Davis,"40' 11""",22.108,45
2010,109,0,26695,Michael Letzig,"40' 11""",23.096,47
2010,109,0,27302,Garth Mulroy,"40' 11""",14.739,30
2010,112,0,12782,Tim Herron,"40' 10""",18.125,37
2010,112,0,24140,Sean O'Hair,"40' 10""",20.581,42
2010,112,0,21959,Ted Purdy,"40' 10""",21.053,43
2010,112,0,33419,Cameron Tringale,"40' 10""",17.152,35
2010,116,0,23638,Brendon de Jonge,"40' 8""",14.645,30
2010,116,0,8537,J.P. Hayes,"40' 8""",11.23,23
2010,116,0,25818,Scott Piercy,"40' 8""",19.031,39
2010,119,0,8075,Jerry Kelly,"40' 7""",21.437,44
2010,120,0,8385,Omar Uresti,"40' 6""",15.069,31
2010,121,0,24781,Hunter Mahan,"40' 4""",16.439,34
2010,122,0,28087,Kris Blanks,"40' 3""",26.072,54
2010,122,0,25900,Lucas Glover,"40' 3""",16.408,34
2010,122,0,27060,John Mallinger,"40' 3""",15.94,33
2010,122,0,20160,Charlie Wi,"40' 3""",18.358,38
2010,126,0,22378,Trevor Immelman,"40' 2""",7.716,16
2010,127,0,1329,Brad Faxon,"40' 0""",8.647,18
2010,128,0,23613,Rich Barcelo,"39' 11""",7.669,16
2010,128,0,20850,Daniel Chopra,"39' 11""",11.497,24
2010,130,0,6004,Stephen Ames,"39' 10""",13.863,29
2010,130,0,11123,Chris Couch,"39' 10""",12.432,26
2010,130,0,26287,Roland Thatcher,"39' 10""",21.996,46
2010,133,0,27436,Graham DeLaet,"39' 9""",31.026,65
2010,133,0,24490,George McNeill,"39' 9""",19.56,41
2010,135,0,6621,Joe Durant,"39' 8""",14.266,30
2010,135,0,24024,Zach Johnson,"39' 8""",9.991,21
2010,135,0,31560,Brian Stuard,"39' 8""",13.813,29
2010,138,0,19846,Brian Gay,"39' 7""",8.551,18
2010,139,0,26301,James Nitties,"39' 5""",17.018,36
2010,140,0,23349,Charles Warren,"39' 4""",22.194,47
2010,141,0,24846,Ricky Barnes,"39' 1""",19.227,41
2010,141,0,1320,Bob Estes,"39' 1""",16.866,36
2010,141,0,32640,Troy Merritt,"39' 1""",18.296,39
2010,144,0,22056,Cameron Percy,"39' 0""",19.635,42
2010,144,0,25632,Jimmy Walker,"39' 0""",13.575,29
2010,146,0,7457,Steve Flesch,"38' 11""",13.065,28
2010,147,0,25720,Chad Collins,"38' 10""",9.314,20
2010,147,0,20572,Rod Pampling,"38' 10""",11.658,25
2010,149,0,1577,Lee Janzen,"38' 9""",19.523,42
2010,149,0,1724,Jeff Maggert,"38' 9""",17.656,38
2010,151,0,28089,Jason Day,"38' 8""",19.503,42
2010,151,0,26679,Kevin Stadler,"38' 8""",16.693,36
2010,153,0,25686,Jason Dufner,"38' 7""",18.519,40
2010,154,0,23623,Bo Van Pelt,"38' 6""",18.465,40
2010,155,0,10425,Jay Williamson,"38' 5""",16.612,36
2010,156,0,1707,Steve Lowery,"38' 4""",12.418,27
2010,156,0,26289,Boo Weekley,"38' 4""",20.245,44
2010,158,0,24912,Will MacKenzie,"38' 3""",16.513,36
2010,159,0,1161,Mark Calcavecchia,"38' 1""",12.787,28
2010,160,0,22405,Justin Rose,"38' 0""",10.944,24
2010,160,0,22293,Heath Slocum,"38' 0""",17.336,38
2010,162,0,26300,Matt Jones,"37' 11""",13.182,29
2010,163,0,1945,Kenny Perry,"37' 10""",15.907,35
2010,163,0,25240,D.A. Points,"37' 10""",21.807,48
2010,163,0,23621,Rory Sabbatini,"37' 10""",19.078,42
2010,166,0,27095,Nick Watney,"37' 9""",14.492,32
2010,166,0,25892,Steve Wheatcroft,"37' 9""",14.485,32
2010,168,0,1766,Billy Mayfair,"37' 7""",23.898,53
2010,168,0,27770,Camilo Villegas,"37' 7""",14.431,32
2010,170,0,23135,Tim Clark,"37' 6""",10.342,23
2010,171,0,20472,Alex Cejka,"37' 2""",17.404,39
2010,171,0,28307,Matt Every,"37' 2""",11.142,25
2010,171,0,23718,Nathan Green,"37' 2""",15.152,34
2010,174,0,1810,Phil Mickelson,"37' 0""",9.766,22
2010,175,0,12652,Cameron Beckman,"36' 11""",14.161,32
2010,175,0,26420,Richard Johnson,"36' 11""",13.74,31
2010,177,0,23320,Ryan Palmer,"36' 10""",12.372,28
2010,178,0,27214,Kevin Streelman,"36' 7""",15.82,36
2010,179,0,20691,Greg Owen,"36' 6""",17.534,40
2010,180,0,20663,Brenden Pappas,"36' 4""",10.9,25
2010,180,0,23788,D.J. Trahan,"36' 4""",20.495,47
2010,182,0,7363,Craig Bowden,"35' 11""",10.774,25
2010,183,0,6527,Steve Stricker,"35' 3""",5.918,14
2010,184,0,6514,Kevin Johnson,"35' 2""",9.707,23
2010,185,0,24138,Ian Poulter,"34' 10""",4.176,10
2010,185,0,24502,Adam Scott,"34' 10""",14.616,35
2010,187,0,20070,Matt Bettencourt,"34' 6""",10.755,26
2010,188,0,27649,Brandt Snedeker,"34' 3""",11.509,28
2010,189,0,23322,Brett Wetterich,"34' 0""",11.013,27
2010,190,0,1249,John Daly,"33' 9""",12.564,31
2010,191,0,28237,Rory McIlroy,"33' 2""",7.964,20
2019,1,0,35450,Patrick Cantlay,"56' 4""",1070.917,19
2019,2,0,51766,Wyndham Clark,"55' 4""",885.167,16
2019,3,0,30978,Kiradech Aphibarnrat,"55' 0""",1154.25,21
2019,4,0,26951,Johnson Wagner,"54' 1""",1189.083,22
2019,5,0,23320,Ryan Palmer,"52' 9""",1529.833,29
2019,6,0,21961,Charles Howell III,"52' 4""",1413.833,27
2019,7,0,34264,Hudson Swafford,"52' 1""",624.917,12
2019,8,0,27895,Jonas Blixt,"51' 10""",1191.417,23
2019,9,0,40098,Matt Fitzpatrick,"50' 2""",752.0,15
2019,9,0,1810,Phil Mickelson,"50' 2""",1103.0,22
2019,9,0,33667,Carlos Ortiz,"50' 2""",1503.75,30
2019,12,0,49964,Aaron Wise,"49' 10""",997.083,20
2019,13,0,36689,Brooks Koepka,"49' 9""",1492.5,30
2019,14,0,40009,Dominic Bozzelli,"49' 2""",540.583,11
2019,15,0,35506,Mackenzie Hughes,"49' 0""",1618.0,33
2019,16,0,34431,Robert Streb,"48' 9""",1169.833,24
2019,17,0,33948,Byeong Hun An,"48' 6""",1017.917,21
2019,18,0,33419,Cameron Tringale,"48' 5""",968.833,20
2019,19,0,36799,Stephan Jaeger,"48' 4""",1353.667,28
2019,19,0,34256,Andrew Putnam,"48' 4""",676.167,14
2019,21,0,35376,Roberto Díaz,"48' 3""",1157.25,24
2019,21,0,34261,Scott Langley,"48' 3""",1060.667,22
2019,23,0,29484,Peter Uihlein,"48' 2""",1397.083,29
2019,24,0,26499,Rafa Cabrera Bello,"48' 1""",961.417,20
2019,24,0,6522,Ernie Els,"48' 1""",673.583,14
2019,24,0,30946,Alex Prugh,"48' 1""",1297.667,27
2019,27,0,34363,Tyrrell Hatton,"48' 0""",959.417,20
2019,27,0,34466,Peter Malnati,"48' 0""",1056.583,22
2019,29,0,23353,J.J. Henry,"47' 4""",1041.333,22
2019,30,0,24925,Jonathan Byrd,"47' 3""",850.667,18
2019,31,0,32102,Rickie Fowler,"47' 2""",942.667,20
2019,31,0,33448,Justin Thomas,"47' 2""",1132.5,24
2019,33,0,33486,Roger Sloan,"47' 0""",1315.083,28
2019,34,0,37189,Harold Varner III,"46' 11""",1688.75,36
2019,35,0,28252,Seamus Power,"46' 10""",1733.833,37
2019,35,0,47347,Adam Schenk,"46' 10""",1593.167,34
2019,37,0,24024,Zach Johnson,"46' 8""",932.833,20
2019,37,0,23108,Matt Kuchar,"46' 8""",1352.667,29
2019,39,0,21528,Henrik Stenson,"46' 7""",792.167,17
2019,40,0,25364,Paul Casey,"46' 6""",1022.833,22
2019,41,0,47993,Denny McCarthy,"46' 5""",974.167,21
2019,42,0,31557,Jim Herman,"46' 4""",787.667,17
2019,43,0,47504,Sam Burns,"46' 1""",1106.5,24
2019,43,0,46501,Ollie Schniederjans,"46' 1""",922.25,20
2019,45,0,31420,Anirban Lahiri,"45' 11""",1148.083,25
2019,45,0,36699,Patrick Rodgers,"45' 11""",827.167,18
2019,47,0,30911,Tommy Fleetwood,"45' 9""",731.333,16
2019,48,0,24924,Bill Haas,"45' 7""",1093.917,24
2019,48,0,25493,Nick Taylor,"45' 7""",1868.417,41
2019,50,0,35449,Adam Long,"45' 6""",1501.0,33
2019,51,0,27349,Alex Noren,"45' 5""",772.417,17
2019,51,0,30786,Brady Schnell,"45' 5""",681.083,15
2019,53,0,32816,Satoshi Kodaira,"45' 1""",1533.5,34
2019,54,0,48822,Sebastián Muñoz,"45' 0""",1125.833,25
2019,54,0,23325,Vaughn Taylor,"45' 0""",1079.917,24
2019,56,0,27958,Ryan Blaum,"44' 11""",1347.25,30
2019,56,0,27963,Chris Stroud,"44' 11""",942.75,21
2019,58,0,25572,Graeme McDowell,"44' 10""",762.417,17
2019,58,0,39324,J.J. Spaun,"44' 10""",1299.0,29
2019,60,0,24361,Pat Perez,"44' 9""",760.75,17
2019,60,0,25818,Scott Piercy,"44' 9""",1521.25,34
2019,60,0,31560,Brian Stuard,"44' 9""",1253.167,28
2019,63,0,39327,Ben Silverman,"44' 8""",1251.0,28
2019,64,0,28089,Jason Day,"44' 7""",802.917,18
2019,64,0,34099,Harris English,"44' 7""",1247.417,28
2019,64,0,22405,Justin Rose,"44' 7""",624.417,14
2019,64,0,34046,Jordan Spieth,"44' 7""",1025.417,23
2019,68,0,37454,Whee Kim,"44' 6""",1113.083,25
2019,68,0,35891,Cameron Smith,"44' 6""",711.667,16
2019,70,0,34021,Bud Cauley,"44' 5""",1244.25,28
2019,71,0,30692,Scott Stallings,"44' 3""",1814.583,41
2019,72,0,27644,Brian Harman,"44' 2""",839.25,19
2019,72,0,31323,Gary Woodland,"44' 2""",1280.917,29
2019,74,0,39971,Sungjae Im,"44' 0""",2069.0,47
2019,74,0,25804,Bubba Watson,"44' 0""",1628.167,37
2019,76,0,32333,Kevin Tway,"43' 11""",1053.167,24
2019,77,0,30925,Dustin Johnson,"43' 10""",569.417,13
2019,77,0,25632,Jimmy Walker,"43' 10""",1316.083,30
2019,79,0,40026,Daniel Berger,"43' 9""",1094.083,25
2019,79,0,34306,John Chin,"43' 9""",1224.917,28
2019,79,0,29223,Sam Saunders,"43' 9""",1224.5,28
2019,79,0,29518,Brendan Steele,"43' 9""",1181.5,27
2019,83,0,33399,Adam Hadwin,"43' 8""",1398.583,32
2019,83,0,46601,Trey Mullinax,"43' 8""",1310.833,30
2019,83,0,35732,Wes Roach,"43' 8""",828.917,19
2019,86,0,26300,Matt Jones,"43' 7""",827.5,19
2019,86,0,32150,Michael Thompson,"43' 7""",1175.917,27
2019,88,0,27129,Luke List,"43' 6""",1393.167,32
2019,89,0,29970,Dylan Frittelli,"43' 5""",1431.667,33
2019,89,0,29535,Brice Garnett,"43' 5""",867.833,20
2019,89,0,19846,Brian Gay,"43' 5""",1215.667,28
2019,92,0,47128,Richy Werenski,"43' 4""",1299.5,30
2019,93,0,49303,Anders Albertson,"43' 3""",1555.583,36
2019,93,0,32200,Roberto Castro,"43' 3""",1212.083,28
2019,93,0,32058,José de Jesús Rodríguez,"43' 3""",1211.583,28
2019,96,0,34563,Chesson Hadley,"43' 2""",950.0,22
2019,97,0,29479,Scott Brown,"43' 0""",1247.333,29
2019,98,0,10809,Jim Furyk,"42' 11""",1030.583,24
2019,98,0,27649,Brandt Snedeker,"42' 11""",815.917,19
2019,100,0,49298,Kramer Hickok,"42' 10""",1456.167,34
2019,101,0,33410,Andrew Landry,"42' 9""",1324.917,31
2019,101,0,30110,Kyle Stanley,"42' 9""",941.333,22
2019,103,0,27214,Kevin Streelman,"42' 8""",1322.583,31
2019,104,0,39975,Michael Kim,"42' 6""",807.5,19
2019,105,0,35532,Tom Hoge,"42' 5""",1442.917,34
2019,105,0,27095,Nick Watney,"42' 5""",1144.75,27
2019,107,0,20572,Rod Pampling,"42' 4""",889.167,21
2019,108,0,28679,Fabián Gómez,"42' 3""",1056.083,25
2019,109,0,30191,Julián Etulain,"42' 2""",1138.083,27
2019,110,0,35421,Brandon Harkins,"42' 1""",1934.917,46
2019,111,0,39997,Corey Conners,"42' 0""",1680.5,40
2019,112,0,52372,Cameron Champ,"41' 11""",2012.583,48
2019,112,0,32757,Patton Kizzire,"41' 11""",712.833,17
2019,112,0,26329,Louis Oosthuizen,"41' 11""",587.25,14
2019,115,0,35879,Kelly Kraft,"41' 10""",1088.333,26
2019,115,0,24781,Hunter Mahan,"41' 10""",836.917,20
2019,115,0,47856,Seth Reeves,"41' 10""",1381.583,33
2019,115,0,29221,Webb Simpson,"41' 10""",753.583,18
2019,119,0,34098,Russell Henley,"41' 9""",1418.25,34
2019,119,0,35461,Beau Hossler,"41' 9""",1126.167,27
2019,121,0,37455,Si Woo Kim,"41' 8""",1083.5,26
2019,122,0,29420,Billy Horschel,"41' 7""",1039.167,25
2019,123,0,24138,Ian Poulter,"41' 6""",664.5,16
