YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
2009,70,0,22548,Patrick Sheehan,"9' 0""",370.083,41,23
2009,70,0,2239,Scott Verplank,"9' 0""",1155.167,128,75
2009,80,0,20574,Mathew Goggin,"9' 1""",844.833,93,134
2009,80,0,28475,Jeff Overton,"9' 1""",1118.083,123,95
2009,82,0,22892,Jason Gore,"9' 2""",739.667,81,127
2009,82,0,24503,Jeff Klauk,"9' 2""",1266.667,138,34
2009,82,0,23800,Bryce Molder,"9' 2""",713.917,78,37
2009,82,0,23320,Ryan Palmer,"9' 2""",906.917,99,138
2009,82,0,24361,Pat Perez,"9' 2""",862.083,94,78
2009,82,0,6539,Rick Price,"9' 2""",476.083,52,161
2009,82,0,20645,John Senden,"9' 2""",1304.25,142,128
2009,89,0,7867,Woody Austin,"9' 3""",1025.5,111,39
2009,89,0,20498,Briny Baird,"9' 3""",987.667,107,126
2009,89,0,30925,Dustin Johnson,"9' 3""",813.25,88,143
2009,89,0,2214,Kirk Triplett,"9' 3""",617.417,67,24
2009,93,0,21209,Sergio Garcia,"9' 4""",641.75,69,101
2009,93,0,26851,Marc Leishman,"9' 4""",1189.333,127,116
2009,93,0,10860,Justin Leonard,"9' 4""",1016.583,109,63
2009,93,0,28158,Steve Marino,"9' 4""",1181.417,127,60
2009,93,0,10585,Scott McCarron,"9' 4""",1139.167,122,18
2009,93,0,1945,Kenny Perry,"9' 4""",833.667,89,13
2009,93,0,8793,Tiger Woods,"9' 4""",717.0,77,1
2009,100,0,25900,Lucas Glover,"9' 5""",1175.833,125,97
2009,100,0,1766,Billy Mayfair,"9' 5""",936.083,99,169
2009,100,0,28620,Aron Price,"9' 5""",1098.417,117,93
2009,100,0,6567,Vijay Singh,"9' 5""",698.083,74,147
2009,104,0,26420,Richard Johnson,"9' 6""",1053.833,111,87
2009,104,0,1706,Davis Love III,"9' 6""",1057.167,111,109
2009,104,0,1797,Rocco Mediate,"9' 6""",880.583,93,145
2009,104,0,21959,Ted Purdy,"9' 6""",1166.5,123,151
2009,104,0,28780,Nicholas Thompson,"9' 6""",1368.75,144,122
2009,104,0,12602,Dean Wilson,"9' 6""",861.667,91,119
2009,104,0,24663,Y.E. Yang,"9' 6""",1109.0,117,90
2009,111,0,6197,Michael Allen,"9' 7""",768.917,80,123
2009,111,0,24846,Ricky Barnes,"9' 7""",671.083,70,178
2009,111,0,1161,Mark Calcavecchia,"9' 7""",851.25,89,101
2009,111,0,24781,Hunter Mahan,"9' 7""",1246.5,130,100
2009,111,0,22961,David Mathis,"9' 7""",1021.167,107,47
2009,111,0,26301,James Nitties,"9' 7""",1116.583,117,106
2009,117,0,20070,Matt Bettencourt,"9' 8""",1205.667,125,125
2009,117,0,20848,Ángel Cabrera,"9' 8""",646.75,67,117
2009,119,0,24140,Sean O'Hair,"9' 9""",771.417,79,113
2009,119,0,20691,Greg Owen,"9' 9""",1127.417,116,136
2009,119,0,22913,John Rollins,"9' 9""",1330.333,137,93
2009,119,0,27770,Camilo Villegas,"9' 9""",847.833,87,129
2009,123,0,24925,Jonathan Byrd,"9' 10""",1434.75,146,148
2009,123,0,1677,Tom Lehman,"9' 10""",532.333,54,150
2009,123,0,26596,Ryan Moore,"9' 10""",1068.667,109,46
2009,123,0,1948,Tim Petrovic,"9' 10""",1390.833,141,5
2009,123,0,7749,Brett Quigley,"9' 10""",999.25,102,76
2009,123,0,23325,Vaughn Taylor,"9' 10""",1207.583,123,156
2009,129,0,10733,Kent Jones,"9' 11""",924.167,93,139
2009,129,0,27466,Spencer Levin,"9' 11""",835.833,84,15
2009,129,0,1724,Jeff Maggert,"9' 11""",1097.75,111,68
2009,132,0,2206,David Toms,"10' 0""",943.667,94,47
2009,132,0,23623,Bo Van Pelt,"10' 0""",1192.167,119,57
2009,134,0,25686,Jason Dufner,"10' 1""",1047.75,104,52
2009,135,0,28087,Kris Blanks,"10' 2""",632.5,62,131
2009,135,0,1313,Steve Elkington,"10' 2""",866.833,85,99
2009,135,0,31416,Derek Fathauer,"10' 2""",918.167,90,161
2009,135,0,22293,Heath Slocum,"10' 2""",1110.667,109,91
2009,135,0,26497,Casey Wittenberg,"10' 2""",824.417,81,61
2009,140,0,20229,Stewart Cink,"10' 3""",942.833,92,113
2009,140,0,23638,Brendon de Jonge,"10' 3""",1199.583,117,155
2009,142,0,27060,John Mallinger,"10' 4""",919.583,89,104
2009,142,0,27683,Leif Olson,"10' 4""",639.75,62,173
2009,142,0,27649,Brandt Snedeker,"10' 4""",1052.5,102,25
2009,142,0,27214,Kevin Streelman,"10' 4""",1171.0,113,167
2009,146,0,21805,Harrison Frazar,"10' 5""",1168.0,112,134
2009,146,0,24924,Bill Haas,"10' 5""",1308.583,126,72
2009,146,0,10117,Bob Heintz,"10' 5""",768.917,74,26
2009,146,0,23788,D.J. Trahan,"10' 5""",1055.833,101,149
2009,150,0,25190,Jeff Quinney,"10' 6""",1092.167,104,58
2009,151,0,1329,Brad Faxon,"10' 7""",1129.583,107,120
2009,151,0,8845,Scott Sterling,"10' 7""",581.833,55,44
2009,153,0,23614,Rich Beem,"10' 8""",717.25,67,132
2009,153,0,1473,Todd Hamilton,"10' 8""",1084.917,102,105
2009,153,0,23353,J.J. Henry,"10' 8""",1054.5,99,89
2009,153,0,27141,J.B. Holmes,"10' 8""",1112.083,104,174
2009,153,0,25345,Carl Pettersson,"10' 8""",1196.167,112,164
2009,153,0,25562,Andres Romero,"10' 8""",757.167,71,181
2009,159,0,1142,Bart Bryant,"10' 9""",954.833,89,153
2009,160,0,27963,Chris Stroud,"10' 10""",1057.75,98,168
2009,160,0,30927,Brendon Todd,"10' 10""",670.083,62,180
2009,162,0,24358,Robert Garrigus,"10' 11""",993.333,91,111
2009,162,0,25818,Scott Piercy,"10' 11""",1255.25,115,107
2009,164,0,20634,Peter Lonard,"11' 0""",1151.667,105,144
2009,164,0,23497,Tag Ridings,"11' 0""",639.0,58,140
2009,164,0,26951,Johnson Wagner,"11' 0""",1151.75,105,115
2009,167,0,1226,Fred Couples,"11' 1""",640.833,58,175
2009,167,0,1707,Steve Lowery,"11' 1""",1521.667,137,82
2009,169,0,6004,Stephen Ames,"11' 2""",838.75,75,142
2009,169,0,6621,Joe Durant,"11' 2""",546.75,49,176
2009,171,0,27936,Martin Laird,"11' 3""",1157.083,103,179
2009,171,0,26289,Boo Weekley,"11' 3""",880.333,78,154
2009,173,0,24507,Jason Bohn,"11' 4""",1097.0,97,163
2009,174,0,1035,Tommy Armour III,"11' 5""",614.333,54,137
2009,175,0,30711,Colt Knost,"11' 7""",762.583,66,157
2009,176,0,27120,Troy Matteson,"11' 11""",1276.917,107,103
2009,176,0,25919,Brian Vranesh,"11' 11""",678.083,57,38
2009,178,0,7223,Brian Bateman,"12' 0""",769.25,64,158
2009,179,0,25804,Bubba Watson,"12' 2""",1140.917,94,166
2009,180,0,27933,John Merrick,"12' 6""",1126.25,90,159
2009,181,0,23048,Eric Axley,"12' 7""",1154.417,92,182
2009,182,0,6012,Greg Kraft,"12' 9""",740.75,58,177
2009,183,0,26668,Marc Turnesa,"13' 0""",1548.167,119,170
2009,184,0,31323,Gary Woodland,"13' 1""",587.167,45,184
2017,1,0,28089,Jason Day,"6' 10""",493.083,72,121
2017,2,0,34466,Peter Malnati,"7' 5""",768.083,103,38
2017,3,0,24138,Ian Poulter,"7' 6""",629.417,84,1
2017,4,0,25274,Steven Bowditch,"7' 7""",642.417,85,185
2017,5,0,1810,Phil Mickelson,"7' 9""",694.167,90,67
2017,6,0,29740,Brad Fritsch,"7' 11""",418.0,53,150
2017,6,0,19846,Brian Gay,"7' 11""",756.167,96,27
2017,8,0,22371,Aaron Baddeley,"8' 0""",569.333,71,69
2017,8,0,39975,Michael Kim,"8' 0""",876.0,109,96
2017,8,0,29289,S.Y. Noh,"8' 0""",766.667,96,82
2017,11,0,40058,Zac Blair,"8' 1""",909.583,112,2
2017,11,0,20104,Ken Duke,"8' 1""",793.25,98,149
2017,11,0,29926,Danny Lee,"8' 1""",851.25,105,166
2017,14,0,32102,Rickie Fowler,"8' 2""",858.917,105,8
2017,14,0,31646,Emiliano Grillo,"8' 2""",700.917,86,160
2017,14,0,24924,Bill Haas,"8' 2""",812.917,100,9
2017,14,0,31323,Gary Woodland,"8' 2""",695.75,85,114
2017,18,0,20771,Steven Alker,"8' 3""",669.167,81,73
2017,18,0,21209,Sergio Garcia,"8' 3""",620.833,75,35
2017,18,0,29476,Kyle Reifers,"8' 3""",966.417,117,108
2017,18,0,29221,Webb Simpson,"8' 3""",1001.583,122,4
2017,22,0,29720,Andres Gonzales,"8' 4""",609.5,73,31
2017,22,0,46501,Ollie Schniederjans,"8' 4""",1040.333,125,100
2017,24,0,12510,Chad Campbell,"8' 5""",801.25,95,5
2017,24,0,34099,Harris English,"8' 5""",799.25,95,77
2017,24,0,23108,Matt Kuchar,"8' 5""",905.833,108,3
2017,24,0,25396,Kevin Na,"8' 5""",746.833,89,43
2017,28,0,46970,Jon Rahm,"8' 6""",762.75,90,13
2017,28,0,25349,Tim Wilkinson,"8' 6""",664.0,78,22
2017,30,0,46732,Rick Lamb,"8' 7""",411.333,48,177
2017,30,0,34213,Grayson Murray,"8' 7""",1047.833,122,181
2017,30,0,28252,Seamus Power,"8' 7""",745.917,87,12
2017,30,0,29223,Sam Saunders,"8' 7""",723.333,84,107
2017,30,0,23325,Vaughn Taylor,"8' 7""",981.417,114,52
2017,35,0,35545,Blayne Barber,"8' 8""",718.5,83,158
2017,35,0,27974,Sung Kang,"8' 8""",929.667,107,135
2017,35,0,27129,Luke List,"8' 8""",1119.333,129,151
2017,35,0,35891,Cameron Smith,"8' 8""",839.583,97,101
2017,35,0,33419,Cameron Tringale,"8' 8""",735.0,85,95
2017,40,0,22046,Geoff Ogilvy,"8' 9""",904.5,103,47
2017,40,0,24502,Adam Scott,"8' 9""",465.583,53,109
2017,42,0,24846,Ricky Barnes,"8' 10""",895.083,101,63
2017,42,0,35450,Patrick Cantlay,"8' 10""",668.167,76,60
2017,42,0,23541,Ben Crane,"8' 10""",925.0,105,89
2017,42,0,29461,Jamie Lovemark,"8' 10""",1141.5,129,64
2017,46,0,25720,Chad Collins,"8' 11""",680.333,76,20
2017,46,0,34174,John Huh,"8' 11""",1227.917,138,10
2017,46,0,22405,Justin Rose,"8' 11""",829.25,93,92
2017,46,0,26331,Charl Schwartzel,"8' 11""",613.25,69,65
2017,50,0,29479,Scott Brown,"9' 0""",1057.667,117,85
2017,50,0,28679,Fabián Gómez,"9' 0""",791.833,88,99
2017,50,0,27644,Brian Harman,"9' 0""",1313.917,146,15
2017,50,0,23621,Rory Sabbatini,"9' 0""",662.917,74,111
2017,50,0,28132,Tyrone Van Aswegen,"9' 0""",1039.583,116,93
2017,55,0,20593,Greg Chalmers,"9' 1""",1074.333,118,80
2017,55,0,27141,J.B. Holmes,"9' 1""",635.583,70,145
2017,55,0,24024,Zach Johnson,"9' 1""",783.417,86,70
2017,55,0,34409,David Lingmerth,"9' 1""",934.667,103,76
2017,55,0,23320,Ryan Palmer,"9' 1""",563.333,62,138
2017,55,0,20572,Rod Pampling,"9' 1""",1049.75,116,184
2017,55,0,31560,Brian Stuard,"9' 1""",887.833,98,130
2017,62,0,48084,Wesley Bryan,"9' 2""",989.167,108,49
2017,62,0,23983,Luke Donald,"9' 2""",725.583,79,70
2017,62,0,33399,Adam Hadwin,"9' 2""",1187.083,130,21
2017,62,0,48822,Sebastián Muñoz,"9' 2""",485.917,53,137
2017,66,0,28093,Miguel Angel Carballo,"9' 3""",525.667,57,174
2017,66,0,34021,Bud Cauley,"9' 3""",992.833,107,110
2017,66,0,30925,Dustin Johnson,"9' 3""",574.833,62,23
2017,66,0,34046,Jordan Spieth,"9' 3""",647.583,70,34
2017,70,0,33120,Mark Anderson,"9' 4""",524.25,56,42
2017,70,0,46443,Brian Campbell,"9' 4""",439.583,47,142
2017,70,0,35110,Brett Drewitt,"9' 4""",446.917,48,81
2017,70,0,25686,Jason Dufner,"9' 4""",896.333,96,119
2017,70,0,20157,Retief Goosen,"9' 4""",483.583,52,57
2017,70,0,46550,Brandon Hagy,"9' 4""",959.417,103,58
2017,70,0,32448,James Hahn,"9' 4""",1009.667,108,50
2017,70,0,33413,Ben Martin,"9' 4""",1133.583,121,106
2017,70,0,25345,Carl Pettersson,"9' 4""",688.417,74,178
2017,70,0,25240,D.A. Points,"9' 4""",692.0,74,162
2017,70,0,48081,Xander Schauffele,"9' 4""",868.0,93,125
2017,70,0,27963,Chris Stroud,"9' 4""",731.083,78,79
2017,70,0,27064,Jhonattan Vegas,"9' 4""",878.667,94,124
2017,70,0,25632,Jimmy Walker,"9' 4""",749.833,80,129
2017,84,0,33141,Keegan Bradley,"9' 5""",1239.417,132,87
2017,84,0,29725,Tony Finau,"9' 5""",1023.583,109,78
2017,84,0,26300,Matt Jones,"9' 5""",750.5,80,17
2017,84,0,32333,Kevin Tway,"9' 5""",1048.833,111,87
2017,84,0,27770,Camilo Villegas,"9' 5""",793.833,84,26
2017,89,0,21961,Charles Howell III,"9' 6""",824.25,87,25
2017,89,0,26851,Marc Leishman,"9' 6""",1137.083,120,39
2017,89,0,28237,Rory McIlroy,"9' 6""",388.167,41,28
2017,89,0,29908,C.T. Pan,"9' 6""",1143.833,120,51
2017,89,0,34360,Patrick Reed,"9' 6""",1354.0,142,41
2017,89,0,27214,Kevin Streelman,"9' 6""",1034.0,109,66
2017,95,0,30926,Chris Kirk,"9' 7""",938.75,98,173
2017,95,0,30110,Kyle Stanley,"9' 7""",1403.333,146,112
2017,97,0,27895,Jonas Blixt,"9' 8""",1239.0,128,105
2017,97,0,28500,Martin Flores,"9' 8""",811.417,84,134
2017,97,0,26758,David Hearn,"9' 8""",1164.75,121,31
2017,97,0,22986,Søren Kjeldsen,"9' 8""",618.833,64,186
2017,97,0,23800,Bryce Molder,"9' 8""",1148.417,119,83
2017,97,0,25198,Francesco Molinari,"9' 8""",597.667,62,24
2017,97,0,30692,Scott Stallings,"9' 8""",878.5,91,165
2017,104,0,33948,Byeong Hun An,"9' 9""",837.917,86,155
2017,104,0,25191,Gonzalo Fernandez-Castaño,"9' 9""",557.75,57,6
2017,104,0,32839,Hideki Matsuyama,"9' 9""",778.667,80,37
2017,104,0,26329,Louis Oosthuizen,"9' 9""",683.917,70,18
2017,104,0,27095,Nick Watney,"9' 9""",613.917,63,90
2017,109,0,20472,Alex Cejka,"9' 10""",818.0,83,45
2017,109,0,36801,Mark Hubbard,"9' 10""",836.417,85,104
2017,109,0,37455,Si Woo Kim,"9' 10""",922.917,94,167
2017,109,0,31420,Anirban Lahiri,"9' 10""",907.833,92,170
2017,109,0,32150,Michael Thompson,"9' 10""",631.333,64,98
2017,114,0,40009,Dominic Bozzelli,"9' 11""",751.25,76,122
2017,114,0,24358,Robert Garrigus,"9' 11""",796.417,80,171
2017,114,0,34098,Russell Henley,"9' 11""",1077.917,109,131
2017,114,0,33122,Russell Knox,"9' 11""",815.083,82,126
2017,118,0,25364,Paul Casey,"10' 0""",786.917,79,7
2017,118,0,12716,Charley Hoffman,"10' 0""",1499.917,150,146
2017,118,0,25834,Daniel Summerhays,"10' 0""",1284.833,129,155
2017,121,0,39954,Cody Gribble,"10' 1""",1054.833,105,172
2017,121,0,33461,Morgan Hoffmann,"10' 1""",1247.667,124,61
2017,121,0,30852,Ryo Ishikawa,"10' 1""",655.083,65,120
2017,121,0,37189,Harold Varner III,"10' 1""",1187.417,118,136
2017,125,0,27958,Ryan Blaum,"10' 2""",1059.5,104,67
2017,125,0,26499,Rafa Cabrera Bello,"10' 2""",810.75,80,72
2017,125,0,46440,Smylie Kaufman,"10' 2""",905.083,89,169
2017,125,0,25493,Nick Taylor,"10' 2""",1175.167,116,33
2017,129,0,40026,Daniel Berger,"10' 3""",830.083,81,36
2017,129,0,29974,Branden Grace,"10' 3""",725.833,71,39
2017,129,0,37454,Whee Kim,"10' 3""",736.5,72,29
2017,129,0,34264,Hudson Swafford,"10' 3""",1074.0,105,164
2017,133,0,27649,Brandt Snedeker,"10' 4""",642.417,62,16
2017,133,0,33448,Justin Thomas,"10' 4""",919.917,89,54
2017,135,0,29222,Billy Hurley III,"10' 5""",903.917,87,97
2017,135,0,25572,Graeme McDowell,"10' 5""",830.5,80,116
2017,135,0,46601,Trey Mullinax,"10' 5""",926.667,89,154
2017,135,0,24361,Pat Perez,"10' 5""",1177.917,113,18
2017,139,0,32366,Kevin Chappell,"10' 6""",955.667,91,139
2017,139,0,36689,Brooks Koepka,"10' 6""",1062.0,101,153
2017,139,0,30944,Jason Kokrak,"10' 6""",1082.583,103,179
2017,139,0,27466,Spencer Levin,"10' 6""",962.333,92,43
2017,139,0,24781,Hunter Mahan,"10' 6""",1059.917,101,117
2017,139,0,49771,J.T. Poston,"10' 6""",1042.083,99,86
2017,139,0,23497,Tag Ridings,"10' 6""",735.417,70,123
2017,139,0,34431,Robert Streb,"10' 6""",1345.667,128,94
2017,139,0,26951,Johnson Wagner,"10' 6""",842.083,80,159
2017,148,0,26596,Ryan Moore,"10' 7""",1076.25,102,141
2017,149,0,24357,K.J. Choi,"10' 8""",755.833,71,55
2017,149,0,29478,Kevin Kisner,"10' 8""",1005.917,94,30
2017,149,0,31202,William McGirt,"10' 8""",977.667,92,147
2017,149,0,36699,Patrick Rodgers,"10' 8""",1004.583,94,182
2017,153,0,28307,Matt Every,"10' 9""",1000.583,93,190
2017,153,0,22056,Cameron Percy,"10' 9""",653.75,61,56
2017,155,0,19803,Ryan Armour,"10' 10""",606.75,56,113
2017,155,0,32200,Roberto Castro,"10' 10""",648.75,60,74
2017,155,0,35532,Tom Hoge,"10' 10""",520.25,48,61
2017,155,0,24140,Sean O'Hair,"10' 10""",1138.833,105,128
2017,155,0,25892,Steve Wheatcroft,"10' 10""",757.583,70,11
2017,160,0,28420,Ryan Brehm,"10' 11""",821.75,75,133
2017,160,0,25900,Lucas Glover,"10' 11""",1401.083,128,58
2017,162,0,31416,Derek Fathauer,"11' 0""",1186.917,108,180
2017,162,0,37278,Nicholas Lindheim,"11' 0""",670.75,61,144
2017,164,0,32757,Patton Kizzire,"11' 1""",1089.917,98,176
2017,165,0,26476,Chez Reavie,"11' 2""",1255.0,112,13
2017,166,0,29420,Billy Horschel,"11' 3""",1132.75,101,175
2017,167,0,47959,Bryson DeChambeau,"11' 4""",1277.5,113,127
2017,168,0,32640,Troy Merritt,"11' 5""",1029.917,90,115
2017,168,0,29518,Brendan Steele,"11' 5""",910.167,80,90
2017,170,0,33418,Shawn Stefani,"11' 6""",911.333,79,75
2017,171,0,6522,Ernie Els,"11' 7""",683.833,59,161
2017,171,0,31557,Jim Herman,"11' 7""",1224.667,106,157
2017,171,0,34358,Jonathan Randolph,"11' 7""",785.333,68,140
2017,174,0,27436,Graham DeLaet,"11' 8""",935.25,80,148
2017,174,0,33204,Shane Lowry,"11' 8""",513.917,44,163
2017,174,0,39324,J.J. Spaun,"11' 8""",1158.333,99,83
2017,177,0,25818,Scott Piercy,"11' 9""",891.667,76,189
2017,177,0,25804,Bubba Watson,"11' 9""",854.75,73,168
2017,179,0,23353,J.J. Henry,"11' 10""",1216.5,103,143
2017,179,0,29485,Brett Stegmaier,"11' 10""",638.417,54,188
2017,181,0,26289,Boo Weekley,"11' 11""",967.333,81,152
2017,182,0,27936,Martin Laird,"12' 0""",1116.167,93,46
2017,183,0,10809,Jim Furyk,"12' 1""",556.083,46,53
2017,183,0,35506,Mackenzie Hughes,"12' 1""",1424.333,118,101
2017,185,0,24507,Jason Bohn,"12' 3""",821.25,67,132
2017,185,0,47128,Richy Werenski,"12' 3""",953.417,78,48
2017,187,0,30191,Julián Etulain,"12' 4""",824.667,67,103
2017,188,0,35300,Andrew Loupe,"12' 7""",868.417,69,187
2017,189,0,35879,Kelly Kraft,"12' 8""",1433.917,113,183
2017,190,0,20229,Stewart Cink,"14' 2""",1389.75,98,118
2010,1,0,10423,Mike Weir,"5' 9""",445.5,77,82
2010,2,0,20766,Padraig Harrington,"7' 0""",539.583,77,42
2010,3,0,23983,Luke Donald,"7' 1""",670.333,95,4
2010,3,0,22405,Justin Rose,"7' 1""",932.833,131,13
2010,5,0,21878,Mark Wilson,"7' 3""",690.833,95,27
2010,6,0,1941,Tom Pernice Jr.,"7' 7""",517.917,68,63
2010,7,0,27613,David Lutterus,"7' 8""",762.083,99,158
2010,7,0,6567,Vijay Singh,"7' 8""",760.25,99,129
2010,7,0,24663,Y.E. Yang,"7' 8""",748.333,98,134
2010,10,0,24925,Jonathan Byrd,"7' 9""",785.083,101,34
2010,10,0,6515,Shaun Micheel,"7' 9""",425.333,55,40
2010,12,0,6527,Steve Stricker,"7' 10""",706.333,90,14
2010,13,0,24357,K.J. Choi,"7' 11""",846.917,107,20
2010,13,0,22046,Geoff Ogilvy,"7' 11""",658.583,83,135
2010,13,0,23621,Rory Sabbatini,"7' 11""",1043.75,132,128
2010,13,0,27649,Brandt Snedeker,"7' 11""",951.833,120,43
2010,17,0,22371,Aaron Baddeley,"8' 0""",1144.0,143,117
2010,17,0,21350,Ryuji Imada,"8' 0""",883.667,110,18
2010,17,0,27770,Camilo Villegas,"8' 0""",700.75,88,107
2010,20,0,24846,Ricky Barnes,"8' 1""",1071.583,133,64
2010,20,0,20593,Greg Chalmers,"8' 1""",982.083,122,10
2010,20,0,24361,Pat Perez,"8' 1""",968.833,120,26
2010,23,0,28089,Jason Day,"8' 2""",1000.667,123,51
2010,23,0,26851,Marc Leishman,"8' 2""",967.917,118,123
2010,23,0,26882,Michael Sim,"8' 2""",612.083,75,35
2010,23,0,26951,Johnson Wagner,"8' 2""",813.583,100,96
2010,27,0,22621,Ben Curtis,"8' 3""",728.083,88,60
2010,27,0,22378,Trevor Immelman,"8' 3""",544.167,66,65
2010,27,0,12705,Cliff Kresge,"8' 3""",437.25,53,77
2010,27,0,25396,Kevin Na,"8' 3""",873.833,106,8
2010,27,0,28620,Aron Price,"8' 3""",706.833,86,88
2010,27,0,20127,Chris Riley,"8' 3""",745.25,90,6
2010,27,0,8385,Omar Uresti,"8' 3""",587.083,71,38
2010,34,0,25720,Chad Collins,"8' 4""",1037.0,124,9
2010,34,0,23718,Nathan Green,"8' 4""",1203.917,145,55
2010,34,0,6514,Kevin Johnson,"8' 4""",692.0,83,184
2010,34,0,26881,Jarrod Lyle,"8' 4""",523.417,63,101
2010,38,0,23613,Rich Barcelo,"8' 5""",630.5,75,168
2010,38,0,20572,Rod Pampling,"8' 5""",948.583,113,67
2010,38,0,20160,Charlie Wi,"8' 5""",1079.75,128,3
2010,41,0,25345,Carl Pettersson,"8' 6""",1277.417,150,28
2010,41,0,22293,Heath Slocum,"8' 6""",662.333,78,19
2010,43,0,23541,Ben Crane,"8' 7""",1023.333,119,77
2010,43,0,8537,J.P. Hayes,"8' 7""",900.917,105,141
2010,43,0,27141,J.B. Holmes,"8' 7""",1153.333,135,22
2010,43,0,28237,Rory McIlroy,"8' 7""",624.0,73,56
2010,43,0,1810,Phil Mickelson,"8' 7""",1000.0,116,31
2010,43,0,27963,Chris Stroud,"8' 7""",853.083,99,113
2010,49,0,10885,Robert Allenby,"8' 8""",921.583,106,131
2010,49,0,8075,Jerry Kelly,"8' 8""",1077.167,124,100
2010,49,0,23800,Bryce Molder,"8' 8""",1047.5,121,24
2010,52,0,28087,Kris Blanks,"8' 9""",916.0,105,170
2010,52,0,23135,Tim Clark,"8' 9""",1099.917,126,20
2010,52,0,21753,Brian Davis,"8' 9""",1359.417,155,30
2010,52,0,20157,Retief Goosen,"8' 9""",835.167,95,12
2010,52,0,26300,Matt Jones,"8' 9""",1297.583,149,48
2010,52,0,24138,Ian Poulter,"8' 9""",688.167,79,57
2010,52,0,6595,Kevin Sutherland,"8' 9""",837.333,96,23
2010,59,0,6004,Stephen Ames,"8' 10""",915.333,104,61
2010,59,0,20498,Briny Baird,"8' 10""",1044.583,118,37
2010,59,0,20472,Alex Cejka,"8' 10""",841.917,95,130
2010,59,0,26695,Michael Letzig,"8' 10""",1128.333,128,137
2010,63,0,1249,John Daly,"8' 11""",666.0,75,174
2010,63,0,27060,John Mallinger,"8' 11""",977.417,110,84
2010,65,0,20070,Matt Bettencourt,"9' 0""",1048.417,116,97
2010,65,0,1116,Michael Bradley,"9' 0""",770.667,86,67
2010,65,0,23673,Michael Connell,"9' 0""",957.083,106,75
2010,65,0,25686,Jason Dufner,"9' 0""",1039.167,115,92
2010,65,0,20378,Mathias Grönberg,"9' 0""",630.417,70,90
2010,65,0,12716,Charley Hoffman,"9' 0""",1026.083,114,49
2010,65,0,30946,Alex Prugh,"9' 0""",956.0,106,151
2010,65,0,27214,Kevin Streelman,"9' 0""",1155.833,129,127
2010,65,0,23322,Brett Wetterich,"9' 0""",695.583,77,83
2010,74,0,6251,Chris DiMarco,"9' 1""",1037.083,114,29
2010,74,0,8725,Tom Gillis,"9' 1""",1298.25,143,54
2010,74,0,21961,Charles Howell III,"9' 1""",1056.667,116,7
2010,74,0,21731,Freddie Jacobson,"9' 1""",1044.333,115,17
2010,74,0,23548,Bill Lunde,"9' 1""",818.833,90,109
2010,74,0,20645,John Senden,"9' 1""",878.917,97,104
2010,80,0,28500,Martin Flores,"9' 2""",879.333,96,172
2010,80,0,23108,Matt Kuchar,"9' 2""",903.75,99,5
2010,80,0,20686,Jeev Milkha Singh,"9' 2""",758.583,83,15
2010,83,0,1706,Davis Love III,"9' 3""",766.083,83,165
2010,83,0,7749,Brett Quigley,"9' 3""",1118.25,121,99
2010,83,0,2206,David Toms,"9' 3""",804.75,87,39
2010,83,0,33419,Cameron Tringale,"9' 3""",397.833,43,178
2010,83,0,23623,Bo Van Pelt,"9' 3""",1418.75,153,25
2010,88,0,19846,Brian Gay,"9' 4""",1217.333,130,2
2010,88,0,1577,Lee Janzen,"9' 4""",1053.417,113,102
2010,90,0,25900,Lucas Glover,"9' 5""",877.333,93,169
2010,90,0,24024,Zach Johnson,"9' 5""",1191.167,127,103
2010,90,0,24912,Will MacKenzie,"9' 5""",938.667,100,73
2010,90,0,24502,Adam Scott,"9' 5""",856.333,91,171
2010,90,0,29221,Webb Simpson,"9' 5""",1312.25,139,69
2010,90,0,25892,Steve Wheatcroft,"9' 5""",895.333,95,183
2010,96,0,7867,Woody Austin,"9' 6""",1168.833,123,87
2010,96,0,20850,Daniel Chopra,"9' 6""",943.583,99,135
2010,96,0,10809,Jim Furyk,"9' 6""",705.583,74,16
2010,96,0,24490,George McNeill,"9' 6""",1163.083,122,149
2010,96,0,26301,James Nitties,"9' 6""",837.333,88,94
2010,96,0,28780,Nicholas Thompson,"9' 6""",1154.0,121,191
2010,102,0,7363,Craig Bowden,"9' 7""",681.917,71,91
2010,102,0,27095,Nick Watney,"9' 7""",984.667,103,146
2010,104,0,20848,Ángel Cabrera,"9' 8""",747.083,77,153
2010,104,0,20229,Stewart Cink,"9' 8""",848.167,88,118
2010,104,0,23638,Brendon de Jonge,"9' 8""",1233.083,128,145
2010,104,0,1313,Steve Elkington,"9' 8""",658.417,68,11
2010,104,0,20436,Garrett Willis,"9' 8""",879.083,91,152
2010,109,0,6012,Greg Kraft,"9' 9""",577.25,59,177
2010,109,0,27466,Spencer Levin,"9' 9""",1149.083,118,79
2010,109,0,25190,Jeff Quinney,"9' 9""",969.0,99,59
2010,112,0,20098,Stuart Appleby,"9' 10""",1322.5,134,81
2010,112,0,6522,Ernie Els,"9' 10""",922.5,94,41
2010,112,0,12782,Tim Herron,"9' 10""",936.917,95,80
2010,112,0,27936,Martin Laird,"9' 10""",1050.583,107,115
2010,112,0,1766,Billy Mayfair,"9' 10""",823.0,84,147
