YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,NON-ATTEMPTS,RTP-GOING FOR THE GREEN,RTP-NOT GOING FOR THE GRN
2024,96,0,60767,Blaine Hale Jr.,62.34%,96,58,-50.0,E
2024,96,0,33968,Thorbjørn Olesen,62.34%,96,58,-65.0,-1
2024,98,0,55454,Carl Yuan,62.04%,134,82,-75.0,+3
2024,99,0,57975,Harry Hall,61.82%,170,105,-122.0,-13
2024,100,0,33653,Thomas Detry,61.60%,146,91,-76.0,-12
2024,101,0,33399,Adam Hadwin,61.57%,165,103,-92.0,-9
2024,102,0,54591,Ben Griffin,61.13%,206,131,-129.0,-18
2024,103,0,58168,Davis Thompson,60.82%,177,114,-129.0,-8
2024,104,0,46442,Maverick McNealy,60.62%,177,115,-124.0,-9
2024,105,0,52514,Trace Crowe,60.38%,128,84,-73.0,E
2024,106,0,51349,Nico Echavarria,60.37%,163,107,-91.0,+3
2024,107,0,51997,Andrew Novak,60.34%,175,115,-115.0,-11
2024,108,0,32791,K.H. Lee,60.31%,155,102,-96.0,-12
2024,109,0,52375,Doug Ghim,60.13%,181,120,-116.0,-23
2024,110,0,49771,J.T. Poston,60.00%,174,116,-105.0,-18
2024,111,0,35532,Tom Hoge,59.94%,211,141,-125.0,-24
2024,112,0,33204,Shane Lowry,59.73%,132,89,-80.0,-15
2024,113,0,54628,Lee Hodges,59.65%,207,140,-105.0,-7
2024,114,0,34563,Chesson Hadley,59.49%,141,96,-82.0,-18
2024,115,0,23320,Ryan Palmer,59.29%,83,57,-47.0,-3
2024,116,0,39975,Michael Kim,59.24%,141,97,-89.0,-6
2024,116,0,29221,Webb Simpson,59.24%,109,75,-70.0,E
2024,118,0,28252,Seamus Power,59.14%,207,143,-135.0,-12
2024,119,0,31646,Emiliano Grillo,58.64%,173,122,-88.0,-15
2024,120,0,54421,Garrick Higgo,58.51%,141,100,-93.0,+8
2024,121,0,32102,Rickie Fowler,58.42%,163,116,-83.0,-10
2024,122,0,32757,Patton Kizzire,58.17%,121,87,-77.0,-19
2024,123,0,48084,Wesley Bryan,58.09%,79,57,-55.0,+2
2024,124,0,47679,Victor Perez,57.97%,120,87,-66.0,-9
2024,125,0,56149,Wilson Furr,57.89%,110,80,-61.0,+15
2024,126,0,32367,Jorge Campillo,57.79%,89,65,-65.0,-7
2024,127,0,54783,Dylan Wu,57.71%,161,118,-90.0,-28
2024,128,0,25493,Nick Taylor,57.62%,174,128,-89.0,-8
2024,129,0,60004,Jacob Bridgeman,57.51%,134,99,-90.0,-9
2024,130,0,27644,Brian Harman,57.43%,170,126,-106.0,-9
2024,131,0,55708,Hayden Buckley,57.39%,132,98,-74.0,-12
2024,132,0,48319,Tom Whitney,57.00%,114,86,-79.0,-14
2024,133,0,46113,Ryan McCormick,56.63%,111,85,-59.0,-3
2024,134,0,52374,Brandon Wu,56.60%,133,102,-72.0,-13
2024,135,0,51894,Vince Whaley,56.42%,123,95,-74.0,-3
2024,136,0,36326,David Lipsky,56.39%,128,99,-76.0,-6
2024,137,0,32366,Kevin Chappell,56.25%,90,70,-63.0,-7
2024,138,0,59143,Mac Meissner,56.12%,133,104,-96.0,-16
2024,139,0,34021,Bud Cauley,55.94%,113,89,-62.0,-16
2024,140,0,52666,Sami Valimaki,55.70%,127,101,-77.0,-3
2024,141,0,26596,Ryan Moore,55.06%,136,111,-73.0,-9
2024,142,0,27139,David Skinns,54.96%,144,118,-77.0,-8
2024,143,0,27330,Josh Teater,54.73%,81,67,-40.0,+3
2024,144,0,52513,Carson Young,54.61%,154,128,-88.0,-25
2024,145,0,51287,Ryo Hisatsune,54.37%,143,120,-93.0,+3
2024,146,0,48119,Ben Taylor,54.11%,112,95,-77.0,+6
2024,147,0,32640,Troy Merritt,54.02%,121,103,-77.0,-2
2024,148,0,50497,Adrien Dumont de Chassart,53.78%,121,104,-61.0,-12
2024,149,0,57900,Chandler Phillips,53.41%,149,130,-100.0,-12
2024,150,0,36871,Matt NeSmith,53.16%,126,111,-72.0,-11
2024,151,0,59442,Parker Coody,53.11%,94,83,-55.0,-10
2024,152,0,35617,Martin Trainer,53.06%,78,69,-50.0,E
2024,153,0,34076,Joel Dahmen,52.99%,142,126,-76.0,-9
2024,154,0,50493,Justin Suh,52.72%,126,113,-83.0,-21
2024,155,0,46441,Robby Shelton,52.36%,133,121,-76.0,-9
2024,156,0,34466,Peter Malnati,51.79%,130,121,-70.0,+6
2024,157,0,55789,Taylor Montgomery,51.37%,94,89,-55.0,+9
2024,158,0,47993,Denny McCarthy,51.19%,150,143,-92.0,-26
2024,159,0,40058,Zac Blair,50.91%,140,135,-64.0,-12
2024,160,0,29908,C.T. Pan,50.45%,113,111,-81.0,-5
2024,160,0,27214,Kevin Streelman,50.45%,111,109,-79.0,-8
2024,162,0,34098,Russell Henley,50.41%,124,122,-79.0,-20
2024,163,0,25900,Lucas Glover,50.33%,153,151,-97.0,-18
2024,164,0,29535,Brice Garnett,50.30%,85,84,-59.0,-13
2024,165,0,51890,Greyson Sigg,50.20%,127,126,-74.0,-19
2024,166,0,28775,Nate Lashley,49.79%,121,122,-81.0,-13
2024,167,0,34374,Erik Barnes,49.71%,87,88,-46.0,+1
2024,168,0,36884,Ben Kohles,48.60%,139,147,-66.0,-20
2024,169,0,34256,Andrew Putnam,48.51%,147,156,-79.0,-19
2024,170,0,47983,Chad Ramey,48.46%,126,134,-84.0,+4
2024,171,0,27770,Camilo Villegas,48.33%,87,93,-44.0,E
2024,172,0,26476,Chez Reavie,48.18%,106,114,-58.0,-12
2024,173,0,27936,Martin Laird,47.51%,105,116,-68.0,-11
2024,174,0,40162,Justin Lower,46.52%,147,169,-80.0,-31
2024,175,0,29478,Kevin Kisner,46.24%,80,93,-39.0,-7
2024,176,0,24024,Zach Johnson,46.05%,70,82,-41.0,-13
2024,177,0,39327,Ben Silverman,45.86%,122,144,-79.0,-25
2024,178,0,45522,Christiaan Bezuidenhout,45.63%,120,143,-67.0,-32
2024,179,0,33486,Roger Sloan,45.37%,98,118,-40.0,-19
2024,180,0,30927,Brendon Todd,44.44%,148,185,-85.0,-38
2024,181,0,47806,Raul Pereda,42.96%,61,81,-35.0,+1
2024,182,0,27649,Brandt Snedeker,42.08%,85,117,-48.0,-4
2024,183,0,23108,Matt Kuchar,41.20%,103,147,-61.0,-15
2024,184,0,22371,Aaron Baddeley,38.75%,93,147,-47.0,-21
2023,1,0,35450,Patrick Cantlay,76.63%,141,43,,
2023,2,0,46717,Viktor Hovland,74.51%,152,52,,
2023,3,0,39067,MJ Daffue,74.17%,178,62,,
2023,4,0,57366,Cameron Young,73.00%,146,54,,
2023,5,0,28237,Rory McIlroy,72.56%,119,45,,
2023,6,0,56762,Will Gordon,72.54%,206,78,,
2023,7,0,48867,Matti Schmid,72.41%,126,48,,
2023,8,0,45242,Kevin Yu,72.30%,107,41,,
2023,9,0,27554,Scott Harrington,71.73%,137,54,,
2023,10,0,46046,Scottie Scheffler,71.30%,154,62,,
2023,11,0,52372,Cameron Champ,70.97%,132,54,,
2023,12,0,51070,Vincent Norrman,70.79%,143,59,,
2023,13,0,37455,Si Woo Kim,70.56%,175,73,,
2023,14,0,51414,Brent Grant,70.33%,128,54,,
2023,15,0,58696,Peter Kuest,70.16%,87,37,,
2023,16,0,36799,Stephan Jaeger,70.03%,229,98,,
2023,17,0,58168,Davis Thompson,69.86%,197,85,,
2023,18,0,51491,Brandon Matthews,69.85%,95,41,,
2023,19,0,56630,Akshay Bhatia,69.78%,127,55,,
2023,20,0,39971,Sungjae Im,69.20%,173,77,,
2023,20,0,27129,Luke List,69.20%,191,85,,
2023,22,0,29725,Tony Finau,67.73%,149,71,,
2023,23,0,39058,Lucas Herbert,67.57%,100,48,,
2023,24,0,34046,Jordan Spieth,67.55%,127,61,,
2023,25,0,28089,Jason Day,67.37%,128,62,,
2023,26,0,55454,Carl Yuan,66.82%,147,73,,
2023,27,0,39546,Keith Mitchell,66.81%,151,75,,
2023,28,0,45157,Cam Davis,66.67%,156,78,,
2023,28,0,33448,Justin Thomas,66.67%,144,72,,
2023,30,0,40115,Adam Svensson,66.56%,205,103,,
2023,31,0,39977,Max Homa,66.53%,157,79,,
2023,32,0,40006,Erik van Rooyen,66.12%,121,62,,
2023,33,0,23320,Ryan Palmer,65.84%,133,69,,
2023,34,0,47988,Nick Hardy,65.44%,178,94,,
2023,35,0,31323,Gary Woodland,65.40%,155,82,,
2023,36,0,39997,Corey Conners,64.81%,140,76,,
2023,37,0,34255,Joseph Bramlett,64.73%,145,79,,
2023,38,0,37338,Zecheng Dou,64.63%,159,87,,
2023,38,0,33204,Shane Lowry,64.63%,106,58,,
2023,40,0,35617,Martin Trainer,64.62%,84,46,,
2023,41,0,50188,S.H. Kim,64.60%,208,114,,
2023,42,0,32102,Rickie Fowler,64.40%,161,89,,
2023,43,0,52955,Ludvig Åberg,64.29%,90,50,,
2023,44,0,47504,Sam Burns,64.25%,142,79,,
2023,45,0,33948,Byeong Hun An,64.13%,177,99,,
2023,46,0,24502,Adam Scott,64.10%,100,56,,
2023,47,0,54421,Garrick Higgo,63.91%,193,109,,
2023,48,0,39324,J.J. Spaun,63.89%,161,91,,
2023,49,0,46970,Jon Rahm,63.59%,117,67,,
2023,49,0,48081,Xander Schauffele,63.59%,117,67,,
2023,51,0,28420,Ryan Brehm,63.55%,136,78,,
2023,52,0,40250,Taylor Pendrith,63.46%,165,95,,
2023,53,0,46414,Aaron Rai,63.43%,170,98,,
2023,54,0,51634,Sahith Theegala,63.33%,171,99,,
2023,55,0,29221,Webb Simpson,63.29%,100,58,,
2023,56,0,51997,Andrew Novak,63.21%,134,78,,
2023,57,0,55182,Tom Kim,62.83%,142,84,,
2023,58,0,51766,Wyndham Clark,62.69%,168,100,,
2023,59,0,32839,Hideki Matsuyama,62.39%,136,82,,
2023,60,0,49453,Trevor Cone,62.38%,131,79,,
2023,61,0,30911,Tommy Fleetwood,62.36%,111,67,,
2023,62,0,59018,Ryan Gerard,62.35%,101,61,,
2023,63,0,57362,Austin Eckroat,62.05%,139,85,,
2023,64,0,47128,Richy Werenski,61.97%,145,89,,
2023,65,0,48084,Wesley Bryan,61.76%,63,39,,
2023,66,0,45609,Tyler Duncan,61.69%,153,95,,
2023,67,0,36801,Mark Hubbard,61.57%,173,108,,
2023,68,0,48699,Callum Tarren,61.54%,160,100,,
2023,69,0,35461,Beau Hossler,61.35%,173,109,,
2023,70,0,34099,Harris English,61.30%,141,89,,
2023,71,0,12716,Charley Hoffman,61.17%,115,73,,
2023,72,0,29420,Billy Horschel,60.67%,91,59,,
2023,73,0,31577,Tano Goya,60.65%,131,85,,
2023,74,0,32791,K.H. Lee,60.40%,151,99,,
2023,75,0,51349,Nico Echavarria,60.34%,105,69,,
2023,75,0,32662,Michael Gligic,60.34%,105,69,,
2023,77,0,50525,Collin Morikawa,60.33%,111,73,,
2023,78,0,33141,Keegan Bradley,60.29%,123,81,,
2023,79,0,40098,Matt Fitzpatrick,60.11%,113,75,,
2023,80,0,54628,Lee Hodges,60.07%,167,111,,
2023,81,0,36724,Augusto Núñez,60.00%,114,76,,
2023,82,0,52375,Doug Ghim,59.58%,143,97,,
2023,83,0,47347,Adam Schenk,59.31%,172,118,,
2023,84,0,32366,Kevin Chappell,59.02%,72,50,,
2023,85,0,33408,Tyson Alexander,59.01%,131,91,,
2023,86,0,58967,Trevor Werbylo,58.97%,115,80,,
2023,87,0,35506,Mackenzie Hughes,58.93%,132,92,,
2023,88,0,36699,Patrick Rodgers,58.75%,151,106,,
2023,89,0,39335,Kevin Roy,58.72%,101,71,,
2023,90,0,31646,Emiliano Grillo,58.46%,159,113,,
2023,91,0,48117,Kurt Kitayama,58.44%,90,64,,
2023,92,0,52374,Brandon Wu,58.40%,153,109,,
2023,93,0,27936,Martin Laird,58.33%,133,95,,
2023,94,0,32333,Kevin Tway,58.23%,145,104,,
2023,95,0,20229,Stewart Cink,58.17%,121,87,,
2023,96,0,33413,Ben Martin,57.94%,146,106,,
2023,97,0,46601,Trey Mullinax,57.73%,127,93,,
2023,98,0,50095,Austin Smotherman,57.59%,148,109,,
2023,99,0,34563,Chesson Hadley,57.38%,140,104,,
2023,100,0,35310,Lanto Griffin,57.32%,90,67,,
2023,101,0,55708,Hayden Buckley,57.29%,110,82,,
2023,102,0,49947,Taylor Moore,57.26%,142,106,,
2023,103,0,52411,Kyle Westmoreland,57.22%,111,83,,
2023,104,0,27349,Alex Noren,57.20%,135,101,,
2023,105,0,54591,Ben Griffin,57.19%,159,119,,
2023,106,0,49771,J.T. Poston,57.02%,138,104,,
2023,107,0,30692,Scott Stallings,56.88%,124,94,,
2023,108,0,32757,Patton Kizzire,56.77%,151,115,,
2023,109,0,22056,Cameron Percy,56.67%,85,65,,
2023,110,0,39954,Cody Gribble,56.63%,94,72,,
2023,111,0,35532,Tom Hoge,56.59%,146,112,,
2023,112,0,55893,Sam Stevens,56.54%,147,113,,
2023,113,0,29970,Dylan Frittelli,56.48%,109,84,,
2023,114,0,51890,Greyson Sigg,56.38%,159,123,,
2023,115,0,48887,Matt Wallace,56.25%,117,91,,
2023,115,0,54783,Dylan Wu,56.25%,144,112,,
2023,117,0,33653,Thomas Detry,56.19%,118,92,,
2023,117,0,25686,Jason Dufner,56.19%,127,99,,
2023,119,0,51950,Max McGreevy,55.88%,114,90,,
2023,119,0,47995,Davis Riley,55.88%,133,105,,
2023,121,0,27974,Sung Kang,55.66%,59,47,,
2023,122,0,57975,Harry Hall,55.65%,128,102,,
2023,123,0,22405,Justin Rose,55.63%,89,71,,
2023,124,0,47983,Chad Ramey,55.56%,160,128,,
2023,125,0,25632,Jimmy Walker,55.37%,134,108,,
2023,126,0,29908,C.T. Pan,55.20%,69,56,,
2023,127,0,34363,Tyrrell Hatton,55.10%,108,88,,
2023,128,0,34610,Matthias Schwab,55.08%,141,115,,
2023,129,0,46442,Maverick McNealy,54.97%,83,68,,
2023,130,0,47591,Eric Cole,54.88%,180,148,,
2023,131,0,49960,Sepp Straka,54.82%,125,103,,
2023,132,0,23108,Matt Kuchar,54.70%,128,106,,
2023,133,0,34466,Peter Malnati,54.69%,140,116,,
2023,134,0,34431,Robert Streb,54.64%,106,88,,
2023,135,0,52453,Nicolai Hojgaard,54.63%,59,49,,
2023,136,0,28252,Seamus Power,54.50%,109,91,,
2023,137,0,46340,Alex Smalley,54.48%,158,132,,
2023,138,0,36871,Matt NeSmith,54.26%,140,118,,
2023,139,0,24925,Jonathan Byrd,54.17%,65,55,,
2023,140,0,33399,Adam Hadwin,53.97%,136,116,,
2023,141,0,28775,Nate Lashley,53.33%,144,126,,
2023,142,0,35879,Kelly Kraft,53.30%,121,106,,
2023,143,0,47079,Harrison Endycott,53.18%,117,103,,
2023,144,0,27644,Brian Harman,53.13%,119,105,,
2023,144,0,32640,Troy Merritt,53.13%,119,105,,
2023,146,0,33597,Harry Higgs,53.09%,103,91,,
2023,147,0,52513,Carson Young,53.04%,122,108,,
2023,148,0,36326,David Lipsky,52.69%,137,123,,
2023,149,0,25493,Nick Taylor,52.63%,120,108,,
2023,150,0,32448,James Hahn,52.61%,121,109,,
2023,151,0,39975,Michael Kim,52.38%,110,100,,
2023,152,0,37275,Sam Ryder,52.11%,148,136,,
2023,153,0,30926,Chris Kirk,51.77%,117,109,,
2023,154,0,22371,Aaron Baddeley,51.63%,95,89,,
2023,155,0,55789,Taylor Montgomery,51.49%,138,130,,
2023,156,0,46441,Robby Shelton,51.47%,140,132,,
2023,157,0,49298,Kramer Hickok,51.22%,126,120,,
2023,158,0,25900,Lucas Glover,50.79%,128,124,,
2023,159,0,26596,Ryan Moore,50.48%,106,104,,
2023,160,0,34076,Joel Dahmen,50.43%,116,114,,
2023,161,0,25818,Scott Piercy,50.23%,111,110,,
2023,162,0,34256,Andrew Putnam,50.00%,136,136,,
2023,163,0,30163,Henrik Norlander,49.56%,112,114,,
2023,164,0,29535,Brice Garnett,49.52%,104,106,,
2023,165,0,27214,Kevin Streelman,49.28%,137,141,,
2023,166,0,50493,Justin Suh,48.99%,145,151,,
2023,167,0,35449,Adam Long,48.94%,138,144,,
2023,168,0,31557,Jim Herman,48.66%,91,96,,
2023,169,0,40162,Justin Lower,48.13%,129,139,,
2023,170,0,32139,Danny Willett,47.34%,80,89,,
2023,171,0,32816,Satoshi Kodaira,47.33%,71,79,,
2023,172,0,24140,Sean O'Hair,47.17%,50,56,,
2023,173,0,26476,Chez Reavie,47.06%,128,144,,
2023,174,0,49766,Hank Lebioda,46.62%,69,79,,
2023,175,0,48119,Ben Taylor,46.27%,124,144,,
2023,176,0,33410,Andrew Landry,46.12%,95,111,,
2023,177,0,40058,Zac Blair,45.31%,87,105,,
2023,178,0,45522,Christiaan Bezuidenhout,45.16%,112,136,,
2023,179,0,34098,Russell Henley,45.10%,92,112,,
2023,180,0,27963,Chris Stroud,44.93%,62,76,,
2023,181,0,47993,Denny McCarthy,44.53%,114,142,,
2023,182,0,27095,Nick Watney,44.09%,82,104,,
2023,183,0,24024,Zach Johnson,43.83%,71,91,,
2023,184,0,29289,S.Y. Noh,43.42%,66,86,,
2023,185,0,30927,Brendon Todd,42.69%,111,149,,
2023,186,0,53165,Doc Redman,42.52%,91,123,,
2023,187,0,34409,David Lingmerth,41.08%,76,109,,
2023,188,0,33122,Russell Knox,39.77%,105,159,,
2023,189,0,31202,William McGirt,39.68%,50,76,,
2023,190,0,35901,Paul Haley II,34.23%,76,146,,
2023,191,0,19803,Ryan Armour,33.64%,74,146,,
2023,192,0,46435,Austin Cook,30.53%,58,132,,
2023,193,0,31560,Brian Stuard,30.36%,51,117,,
2023,1,0,35450,Patrick Cantlay,76.17%,179,56,-120.0,-14
2023,2,0,39067,MJ Daffue,74.91%,215,72,-122.0,+8
2023,3,0,46717,Viktor Hovland,74.52%,196,67,-92.0,-1
2023,4,0,45242,Kevin Yu,73.63%,134,48,-78.0,+1
2023,5,0,56762,Will Gordon,73.33%,253,92,-135.0,+1
2023,6,0,27129,Luke List,72.80%,257,96,-132.0,+22
2023,7,0,52372,Cameron Champ,72.69%,173,65,-96.0,+16
2023,8,0,51070,Vincent Norrman,72.57%,172,65,-115.0,-4
2023,9,0,48867,Matti Schmid,72.41%,147,56,-85.0,+19
2023,10,0,46046,Scottie Scheffler,72.20%,200,77,-129.0,-11
2023,11,0,28237,Rory McIlroy,71.98%,149,58,-97.0,+10
2023,12,0,58696,Peter Kuest,71.90%,110,43,-64.0,-11
2023,13,0,51491,Brandon Matthews,71.70%,114,45,-53.0,+2
2023,14,0,27554,Scott Harrington,71.62%,159,63,-98.0,+3
2023,15,0,57366,Cameron Young,71.26%,186,75,-106.0,-5
2023,16,0,36799,Stephan Jaeger,70.93%,283,116,-178.0,-1
2023,17,0,51414,Brent Grant,70.35%,159,67,-88.0,-2
2023,18,0,39971,Sungjae Im,69.81%,215,93,-142.0,-17
2023,19,0,58168,Davis Thompson,69.57%,240,105,-151.0,-8
2023,20,0,28089,Jason Day,69.07%,163,73,-93.0,+6
2023,21,0,37455,Si Woo Kim,68.91%,215,97,-123.0,-5
2023,22,0,55454,Carl Yuan,68.56%,181,83,-96.0,+5
2023,23,0,45157,Cam Davis,68.40%,197,91,-140.0,+2
2023,24,0,56630,Akshay Bhatia,67.84%,154,73,-86.0,-2
2023,25,0,34046,Jordan Spieth,67.53%,156,75,-95.0,-6
2023,26,0,34255,Joseph Bramlett,67.29%,179,87,-90.0,-5
2023,27,0,29725,Tony Finau,67.27%,185,90,-116.0,-3
2023,28,0,39058,Lucas Herbert,67.20%,127,62,-56.0,+11
2023,29,0,49453,Trevor Cone,67.06%,169,83,-105.0,-5
2023,30,0,33448,Justin Thomas,67.04%,181,89,-114.0,-5
2023,31,0,31323,Gary Woodland,67.01%,195,96,-100.0,-4
2023,32,0,48081,Xander Schauffele,66.67%,150,75,-98.0,-4
2023,33,0,23320,Ryan Palmer,66.40%,168,85,-94.0,-8
2023,34,0,24502,Adam Scott,66.35%,138,70,-88.0,+1
2023,35,0,39546,Keith Mitchell,66.20%,188,96,-91.0,+6
2023,36,0,37338,Zecheng Dou,66.10%,193,99,-108.0,-2
2023,36,0,39977,Max Homa,66.10%,195,100,-117.0,-11
2023,38,0,52955,Ludvig Åberg,65.88%,112,58,-89.0,E
2023,39,0,54421,Garrick Higgo,65.84%,239,124,-147.0,-12
2023,40,0,40006,Erik van Rooyen,65.78%,148,77,-85.0,+2
2023,41,0,50188,S.H. Kim,65.63%,252,132,-147.0,+1
2023,42,0,46970,Jon Rahm,65.35%,149,79,-103.0,-10
2023,43,0,39997,Corey Conners,65.12%,183,98,-99.0,-16
2023,44,0,35617,Martin Trainer,65.10%,97,52,-56.0,+7
2023,45,0,47504,Sam Burns,64.84%,177,96,-94.0,-10
2023,46,0,51634,Sahith Theegala,64.26%,214,119,-125.0,+13
2023,47,0,33204,Shane Lowry,64.25%,133,74,-76.0,-6
2023,48,0,46414,Aaron Rai,63.96%,213,120,-132.0,-14
2023,49,0,30911,Tommy Fleetwood,63.84%,143,81,-100.0,-9
2023,50,0,51766,Wyndham Clark,63.69%,207,118,-129.0,-8
2023,51,0,47988,Nick Hardy,63.47%,212,122,-104.0,-3
2023,52,0,48699,Callum Tarren,63.44%,203,117,-92.0,+12
2023,53,0,57362,Austin Eckroat,63.21%,177,103,-99.0,E
2023,54,0,33948,Byeong Hun An,63.14%,209,122,-125.0,+13
2023,55,0,59018,Ryan Gerard,62.89%,122,72,-71.0,-12
2023,56,0,35461,Beau Hossler,62.68%,215,128,-127.0,-2
2023,57,0,40250,Taylor Pendrith,62.66%,193,115,-114.0,+5
2023,58,0,32102,Rickie Fowler,62.58%,189,113,-120.0,-15
2023,59,0,55182,Tom Kim,62.46%,188,113,-120.0,-22
2023,60,0,40098,Matt Fitzpatrick,62.34%,149,90,-93.0,-11
2023,61,0,36724,Augusto Núñez,62.22%,140,85,-86.0,+10
2023,62,0,33141,Keegan Bradley,62.11%,159,97,-86.0,-7
2023,63,0,40115,Adam Svensson,61.95%,241,148,-134.0,-20
2023,64,0,34099,Harris English,61.89%,177,109,-97.0,-9
2023,65,0,12716,Charley Hoffman,61.88%,138,85,-71.0,+5
2023,65,0,39324,J.J. Spaun,61.88%,198,122,-112.0,-12
2023,67,0,32662,Michael Gligic,61.76%,126,78,-77.0,+10
2023,68,0,28420,Ryan Brehm,61.69%,161,100,-99.0,+10
2023,69,0,54628,Lee Hodges,61.61%,207,129,-113.0,-7
2023,70,0,45609,Tyler Duncan,61.44%,188,118,-92.0,-10
2023,71,0,36801,Mark Hubbard,61.40%,210,132,-123.0,+2
2023,72,0,47128,Richy Werenski,61.13%,173,110,-97.0,-15
2023,73,0,30692,Scott Stallings,61.09%,168,107,-87.0,-1
2023,74,0,29221,Webb Simpson,61.03%,119,76,-71.0,-6
2023,75,0,51349,Nico Echavarria,60.87%,126,81,-54.0,-1
2023,75,0,51997,Andrew Novak,60.87%,154,99,-86.0,+1
2023,77,0,32366,Kevin Chappell,60.69%,88,57,-55.0,-1
2023,78,0,36699,Patrick Rodgers,60.58%,189,123,-111.0,-3
2023,79,0,58967,Trevor Werbylo,60.43%,139,91,-76.0,-3
2023,80,0,35506,Mackenzie Hughes,60.28%,170,112,-104.0,-5
2023,81,0,52375,Doug Ghim,60.27%,179,118,-104.0,-15
2023,82,0,46601,Trey Mullinax,60.14%,166,110,-94.0,+10
2023,83,0,32333,Kevin Tway,60.07%,182,121,-116.0,E
2023,84,0,33408,Tyson Alexander,59.70%,157,106,-71.0,+1
2023,85,0,52374,Brandon Wu,59.63%,192,130,-112.0,-8
2023,86,0,31577,Tano Goya,59.62%,155,105,-91.0,-5
2023,87,0,31646,Emiliano Grillo,59.52%,200,136,-96.0,-14
2023,88,0,35310,Lanto Griffin,59.38%,114,78,-64.0,-2
2023,89,0,39954,Cody Gribble,59.18%,116,80,-55.0,-2
2023,89,0,49947,Taylor Moore,59.18%,174,120,-102.0,-10
2023,91,0,48084,Wesley Bryan,58.68%,71,50,-43.0,-5
2023,91,0,55893,Sam Stevens,58.68%,186,131,-104.0,-3
2023,93,0,52411,Kyle Westmoreland,58.56%,130,92,-73.0,+6
2023,94,0,50525,Collin Morikawa,58.44%,135,96,-92.0,-10
2023,95,0,32791,K.H. Lee,58.43%,194,138,-121.0,-20
2023,96,0,34563,Chesson Hadley,58.42%,177,126,-94.0,-8
2023,97,0,52453,Nicolai Hojgaard,58.33%,77,55,-52.0,-4
2023,98,0,48117,Kurt Kitayama,58.25%,113,81,-60.0,-2
2023,98,0,47995,Davis Riley,58.25%,166,119,-92.0,+1
2023,100,0,32839,Hideki Matsuyama,58.09%,158,114,-86.0,-28
2023,101,0,55708,Hayden Buckley,58.06%,144,104,-65.0,-9
2023,102,0,47347,Adam Schenk,57.89%,198,144,-119.0,-14
2023,103,0,29970,Dylan Frittelli,57.83%,133,97,-65.0,-1
2023,103,0,34363,Tyrrell Hatton,57.83%,144,105,-91.0,-12
2023,105,0,47591,Eric Cole,57.82%,233,170,-151.0,-24
2023,106,0,33653,Thomas Detry,57.72%,142,104,-81.0,+9
2023,107,0,48887,Matt Wallace,57.60%,144,106,-81.0,-6
2023,108,0,39335,Kevin Roy,57.35%,117,87,-76.0,-5
2023,109,0,20229,Stewart Cink,57.25%,150,112,-75.0,+1
2023,110,0,27349,Alex Noren,57.14%,164,123,-79.0,-3
2023,111,0,36871,Matt NeSmith,57.10%,185,139,-102.0,-6
2023,112,0,33413,Ben Martin,57.00%,175,132,-92.0,-24
2023,113,0,25686,Jason Dufner,56.83%,154,117,-84.0,+1
2023,114,0,29420,Billy Horschel,56.63%,111,85,-60.0,-3
2023,115,0,54591,Ben Griffin,56.59%,189,145,-120.0,-10
2023,116,0,54783,Dylan Wu,56.49%,174,134,-106.0,-17
2023,117,0,50095,Austin Smotherman,56.43%,180,139,-91.0,-20
2023,118,0,49960,Sepp Straka,56.18%,159,124,-84.0,-20
2023,119,0,27936,Martin Laird,56.16%,155,121,-73.0,-14
2023,120,0,28252,Seamus Power,56.06%,148,116,-76.0,-9
2023,121,0,34466,Peter Malnati,55.74%,165,131,-94.0,-11
2023,122,0,29908,C.T. Pan,55.70%,88,70,-47.0,-8
2023,123,0,32757,Patton Kizzire,55.59%,184,147,-119.0,-2
2023,124,0,46442,Maverick McNealy,55.50%,106,85,-59.0,+5
2023,125,0,47983,Chad Ramey,55.37%,201,162,-124.0,-12
2023,126,0,51890,Greyson Sigg,55.36%,191,154,-105.0,-14
2023,127,0,46340,Alex Smalley,55.34%,197,159,-119.0,-13
2023,128,0,49771,J.T. Poston,55.27%,173,140,-98.0,-22
2023,129,0,34431,Robert Streb,55.23%,132,107,-73.0,-3
2023,130,0,25632,Jimmy Walker,55.18%,165,134,-93.0,-20
2023,131,0,34610,Matthias Schwab,54.95%,172,141,-88.0,-4
2023,132,0,24925,Jonathan Byrd,54.55%,78,65,-45.0,-5
2023,132,0,35532,Tom Hoge,54.55%,180,150,-103.0,-23
2023,134,0,57975,Harry Hall,54.51%,157,131,-96.0,-23
2023,135,0,34076,Joel Dahmen,54.23%,154,130,-87.0,-3
2023,136,0,30926,Chris Kirk,54.21%,148,125,-93.0,-6
2023,137,0,33399,Adam Hadwin,53.97%,170,145,-102.0,-16
2023,138,0,32448,James Hahn,53.90%,152,130,-75.0,-11
2023,139,0,22056,Cameron Percy,53.80%,92,79,-48.0,-14
2023,140,0,36326,David Lipsky,53.65%,169,146,-87.0,-21
2023,141,0,51950,Max McGreevy,53.44%,132,115,-72.0,+19
2023,142,0,47079,Harrison Endycott,53.31%,145,127,-87.0,E
2023,143,0,55789,Taylor Montgomery,53.29%,178,156,-121.0,-14
