YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
2015,150,0,28486,Michael Putnam,23.08,3,13.0
2015,153,0,32366,Kevin Chappell,22.22,2,9.0
2015,153,0,37454,Whee Kim,22.22,2,9.0
2015,153,0,20691,Greg Owen,22.22,2,9.0
2015,156,0,28500,Martin Flores,21.74,5,23.0
2015,157,0,20104,Ken Duke,21.43,3,14.0
2015,157,0,29926,Danny Lee,21.43,3,14.0
2015,159,0,10809,Jim Furyk,20.0,1,5.0
2015,159,0,21209,Sergio Garcia,20.0,2,10.0
2015,159,0,8075,Jerry Kelly,20.0,3,15.0
2015,159,0,27933,John Merrick,20.0,2,10.0
2015,159,0,25818,Scott Piercy,20.0,3,15.0
2015,159,0,26331,Charl Schwartzel,20.0,1,5.0
2015,165,0,30946,Alex Prugh,18.75,3,16.0
2015,166,0,25364,Paul Casey,18.18,2,11.0
2015,167,0,27095,Nick Watney,17.65,3,17.0
2015,168,0,23800,Bryce Molder,16.67,1,6.0
2015,168,0,23623,Bo Van Pelt,16.67,2,12.0
2015,170,0,29725,Tony Finau,16.0,4,25.0
2015,171,0,39977,Max Homa,15.38,2,13.0
2015,172,0,20771,Steven Alker,14.29,1,7.0
2015,172,0,28679,Fabián Gómez,14.29,2,14.0
2015,172,0,23353,J.J. Henry,14.29,2,14.0
2015,172,0,27064,Jhonattan Vegas,14.29,2,14.0
2015,176,0,34360,Patrick Reed,12.5,1,8.0
2015,177,0,25198,Francesco Molinari,11.11,1,9.0
2015,178,0,33141,Keegan Bradley,9.09,1,11.0
2015,178,0,24924,Bill Haas,9.09,1,11.0
2015,180,0,23048,Eric Axley,0.0,0,5.0
2015,180,0,24925,Jonathan Byrd,0.0,0,5.0
2015,180,0,33122,Russell Knox,0.0,0,6.0
2015,180,0,1706,Davis Love III,0.0,0,5.0
2015,180,0,31193,Jim Renner,0.0,0,7.0
2012,1,0,20623,Gavin Coles,66.67,4,6.0
2012,1,0,26331,Charl Schwartzel,66.67,4,6.0
2012,1,0,8793,Tiger Woods,66.67,4,6.0
2012,4,0,22378,Trevor Immelman,63.64,7,11.0
2012,4,0,1706,Davis Love III,63.64,7,11.0
2012,6,0,10809,Jim Furyk,62.5,5,8.0
2012,6,0,25632,Jimmy Walker,62.5,10,16.0
2012,6,0,26289,Boo Weekley,62.5,5,8.0
2012,9,0,29222,Billy Hurley III,61.54,8,13.0
2012,10,0,23800,Bryce Molder,60.0,9,15.0
2012,10,0,32150,Michael Thompson,60.0,6,10.0
2012,12,0,23548,Bill Lunde,58.33,7,12.0
2012,13,0,22405,Justin Rose,54.55,6,11.0
2012,13,0,27649,Brandt Snedeker,54.55,6,11.0
2012,15,0,27933,John Merrick,53.33,8,15.0
2012,15,0,22293,Heath Slocum,53.33,8,15.0
2012,17,0,34021,Bud Cauley,52.94,9,17.0
2012,17,0,12782,Tim Herron,52.94,9,17.0
2012,19,0,34174,John Huh,52.63,10,19.0
2012,20,0,32334,Charlie Beljan,50.0,4,8.0
2012,20,0,23542,Tommy Biershenk,50.0,5,10.0
2012,20,0,27895,Jonas Blixt,50.0,3,6.0
2012,20,0,20229,Stewart Cink,50.0,7,14.0
2012,20,0,23135,Tim Clark,50.0,8,16.0
2012,20,0,1249,John Daly,50.0,2,4.0
2012,20,0,28089,Jason Day,50.0,4,8.0
2012,20,0,25686,Jason Dufner,50.0,3,6.0
2012,20,0,28307,Matt Every,50.0,8,16.0
2012,20,0,21209,Sergio Garcia,50.0,5,10.0
2012,20,0,20766,Padraig Harrington,50.0,3,6.0
2012,20,0,28237,Rory McIlroy,50.0,4,8.0
2012,20,0,26329,Louis Oosthuizen,50.0,5,10.0
2012,20,0,20572,Rod Pampling,50.0,11,22.0
2012,20,0,24361,Pat Perez,50.0,8,16.0
2012,20,0,6527,Steve Stricker,50.0,3,6.0
2012,20,0,25834,Daniel Summerhays,50.0,7,14.0
2012,20,0,30927,Brendon Todd,50.0,5,10.0
2012,38,0,27141,J.B. Holmes,47.37,9,19.0
2012,39,0,23541,Ben Crane,46.15,6,13.0
2012,39,0,26758,David Hearn,46.15,6,13.0
2012,41,0,28500,Martin Flores,45.45,5,11.0
2012,41,0,22046,Geoff Ogilvy,45.45,5,11.0
2012,43,0,22371,Aaron Baddeley,44.44,4,9.0
2012,43,0,20848,Ángel Cabrera,44.44,4,9.0
2012,43,0,26951,Johnson Wagner,44.44,8,18.0
2012,46,0,27974,Sung Kang,43.75,7,16.0
2012,47,0,23983,Luke Donald,42.86,3,7.0
2012,47,0,24924,Bill Haas,42.86,3,7.0
2012,47,0,24024,Zach Johnson,42.86,6,14.0
2012,47,0,25562,Andres Romero,42.86,3,7.0
2012,47,0,27095,Nick Watney,42.86,6,14.0
2012,52,0,26300,Matt Jones,41.67,5,12.0
2012,52,0,21528,Henrik Stenson,41.67,5,12.0
2012,54,0,12716,Charley Hoffman,41.18,7,17.0
2012,55,0,20104,Ken Duke,40.91,9,22.0
2012,56,0,12652,Cameron Beckman,40.0,4,10.0
2012,56,0,24507,Jason Bohn,40.0,6,15.0
2012,56,0,20593,Greg Chalmers,40.0,8,20.0
2012,56,0,19970,Robert Karlsson,40.0,4,10.0
2012,56,0,25345,Carl Pettersson,40.0,6,15.0
2012,56,0,20645,John Senden,40.0,6,15.0
2012,62,0,23409,James Driscoll,39.13,9,23.0
2012,63,0,24846,Ricky Barnes,38.89,7,18.0
2012,63,0,6567,Vijay Singh,38.89,7,18.0
2012,65,0,28259,Sangmoon Bae,38.46,5,13.0
2012,65,0,30711,Colt Knost,38.46,5,13.0
2012,67,0,10885,Robert Allenby,37.5,6,16.0
2012,67,0,24925,Jonathan Byrd,37.5,3,8.0
2012,67,0,1320,Bob Estes,37.5,6,16.0
2012,67,0,21350,Ryuji Imada,37.5,6,16.0
2012,67,0,30692,Scott Stallings,37.5,3,8.0
2012,72,0,30944,Jason Kokrak,36.84,7,19.0
2012,72,0,1724,Jeff Maggert,36.84,7,19.0
2012,74,0,20098,Stuart Appleby,36.36,4,11.0
2012,74,0,20070,Matt Bettencourt,36.36,4,11.0
2012,74,0,32200,Roberto Castro,36.36,4,11.0
2012,74,0,21753,Brian Davis,36.36,4,11.0
2012,74,0,6036,Scott Dunlap,36.36,4,11.0
2012,74,0,21805,Harrison Frazar,36.36,4,11.0
2012,74,0,28308,Troy Kelly,36.36,4,11.0
2012,74,0,27120,Troy Matteson,36.36,4,11.0
2012,74,0,22348,Nick O'Hern,36.36,4,11.0
2012,74,0,10213,Dicky Pride,36.36,4,11.0
2012,84,0,25804,Bubba Watson,35.71,5,14.0
2012,85,0,24490,George McNeill,34.78,8,23.0
2012,86,0,28087,Kris Blanks,33.33,4,12.0
2012,86,0,29479,Scott Brown,33.33,5,15.0
2012,86,0,24494,Erik Compton,33.33,5,15.0
2012,86,0,30750,Tommy Gainey,33.33,6,18.0
2012,86,0,32698,Bobby Gates,33.33,3,9.0
2012,86,0,31558,J.J. Killeen,33.33,8,24.0
2012,86,0,27060,John Mallinger,33.33,4,12.0
2012,86,0,22961,David Mathis,33.33,5,15.0
2012,86,0,1810,Phil Mickelson,33.33,3,9.0
2012,86,0,26476,Chez Reavie,33.33,3,9.0
2012,86,0,29221,Webb Simpson,33.33,3,9.0
2012,97,0,23204,Gary Christian,31.58,6,19.0
2012,97,0,27214,Kevin Streelman,31.58,6,19.0
2012,99,0,32366,Kevin Chappell,31.25,5,16.0
2012,99,0,20691,Greg Owen,31.25,5,16.0
2012,99,0,23621,Rory Sabbatini,31.25,5,16.0
2012,102,0,21731,Freddie Jacobson,30.77,4,13.0
2012,102,0,20396,Lee Westwood,30.77,4,13.0
2012,104,0,27436,Graham DeLaet,30.0,3,10.0
2012,104,0,6522,Ernie Els,30.0,3,10.0
2012,104,0,33122,Russell Knox,30.0,3,10.0
2012,104,0,24138,Ian Poulter,30.0,3,10.0
2012,104,0,23623,Bo Van Pelt,30.0,3,10.0
2012,104,0,27064,Jhonattan Vegas,30.0,6,20.0
2012,110,0,29289,S.Y. Noh,29.41,5,17.0
2012,111,0,28093,Miguel Angel Carballo,28.57,2,7.0
2012,111,0,28455,Will Claxton,28.57,4,14.0
2012,111,0,32102,Rickie Fowler,28.57,4,14.0
2012,111,0,19846,Brian Gay,28.57,4,14.0
2012,111,0,23108,Matt Kuchar,28.57,4,14.0
2012,111,0,24940,Edward Loar,28.57,2,7.0
2012,111,0,1797,Rocco Mediate,28.57,4,14.0
2012,111,0,24502,Adam Scott,28.57,2,7.0
2012,119,0,33120,Mark Anderson,27.27,3,11.0
2012,119,0,23903,Stephen Gangluff,27.27,3,11.0
2012,119,0,20574,Mathew Goggin,27.27,3,11.0
2012,119,0,24604,Hunter Haas,27.27,3,11.0
2012,119,0,22548,Patrick Sheehan,27.27,3,11.0
2012,119,0,27963,Chris Stroud,27.27,3,11.0
2012,119,0,2206,David Toms,27.27,3,11.0
2012,119,0,23788,D.J. Trahan,27.27,3,11.0
2012,127,0,21407,Arjun Atwal,26.67,4,15.0
2012,127,0,26596,Ryan Moore,26.67,4,15.0
2012,127,0,23320,Ryan Palmer,26.67,4,15.0
2012,127,0,25818,Scott Piercy,26.67,4,15.0
2012,131,0,8075,Jerry Kelly,26.32,5,19.0
2012,132,0,20850,Daniel Chopra,25.0,2,8.0
2012,132,0,6251,Chris DiMarco,25.0,3,12.0
2012,132,0,24358,Robert Garrigus,25.0,3,12.0
2012,132,0,6573,Brandt Jobe,25.0,2,8.0
2012,132,0,26851,Marc Leishman,25.0,3,12.0
2012,132,0,24140,Sean O'Hair,25.0,3,12.0
2012,132,0,28475,Jeff Overton,25.0,5,20.0
2012,132,0,30110,Kyle Stanley,25.0,4,16.0
2012,132,0,33419,Cameron Tringale,25.0,5,20.0
2012,141,0,30926,Chris Kirk,23.53,4,17.0
2012,142,0,27644,Brian Harman,23.08,3,13.0
2012,142,0,10860,Justin Leonard,23.08,3,13.0
2012,142,0,31202,William McGirt,23.08,3,13.0
2012,145,0,1766,Billy Mayfair,22.73,5,22.0
2012,146,0,35139,Richard Lee,21.43,3,14.0
2012,146,0,29518,Brendan Steele,21.43,3,14.0
2012,146,0,21878,Mark Wilson,21.43,3,14.0
2012,149,0,30852,Ryo Ishikawa,20.0,1,5.0
2012,149,0,25240,D.A. Points,20.0,3,15.0
2012,149,0,27770,Camilo Villegas,20.0,2,10.0
2012,149,0,24663,Y.E. Yang,20.0,3,15.0
2012,153,0,27466,Spencer Levin,19.05,4,21.0
2012,154,0,27797,Derek Lamely,18.75,3,16.0
2012,155,0,33141,Keegan Bradley,18.18,2,11.0
2012,155,0,23638,Brendon de Jonge,18.18,2,11.0
2012,155,0,25396,Kevin Na,18.18,2,11.0
2012,158,0,6004,Stephen Ames,16.67,1,6.0
2012,158,0,22621,Ben Curtis,16.67,1,6.0
2012,158,0,8725,Tom Gillis,16.67,2,12.0
2012,158,0,30925,Dustin Johnson,16.67,1,6.0
2012,158,0,27936,Martin Laird,16.67,2,12.0
2012,158,0,22913,John Rollins,16.67,2,12.0
2012,164,0,24357,K.J. Choi,15.38,2,13.0
2012,164,0,23325,Vaughn Taylor,15.38,2,13.0
2012,166,0,12510,Chad Campbell,14.29,2,14.0
2012,166,0,23353,J.J. Henry,14.29,2,14.0
2012,166,0,21961,Charles Howell III,14.29,1,7.0
2012,166,0,29478,Kevin Kisner,14.29,1,7.0
2012,166,0,27302,Garth Mulroy,14.29,1,7.0
2012,166,0,1941,Tom Pernice Jr.,14.29,2,14.0
2012,172,0,29476,Kyle Reifers,13.33,2,15.0
2012,172,0,27330,Josh Teater,13.33,2,15.0
2012,174,0,29420,Billy Horschel,12.5,1,8.0
2012,174,0,25457,Alexandre Rocha,12.5,1,8.0
2012,176,0,29926,Danny Lee,11.76,2,17.0
2012,177,0,24781,Hunter Mahan,11.11,1,9.0
2012,177,0,25572,Graeme McDowell,11.11,1,9.0
2012,177,0,25892,Steve Wheatcroft,11.11,1,9.0
2012,180,0,1116,Michael Bradley,10.0,1,10.0
2012,181,0,23718,Nathan Green,9.09,1,11.0
2012,181,0,26679,Kevin Stadler,9.09,1,11.0
2012,183,0,29910,Blake Adams,8.7,2,23.0
2012,184,0,6034,Marco Dawson,8.33,1,12.0
2012,184,0,27556,Ted Potter Jr.,8.33,1,12.0
2012,186,0,34099,Harris English,7.69,1,13.0
2012,187,0,11123,Chris Couch,0.0,0,4.0
2012,187,0,26287,Roland Thatcher,0.0,0,8.0
2012,187,0,22582,Kyle Thompson,0.0,0,7.0
2012,187,0,20160,Charlie Wi,0.0,0,9.0
2012,187,0,31323,Gary Woodland,0.0,0,11.0
2008,1,0,1706,Davis Love III,87.5,7,8.0
2008,2,0,1139,Olin Browne,66.67,4,6.0
2008,3,0,1677,Tom Lehman,62.5,5,8.0
2008,3,0,1928,Corey Pavin,62.5,5,8.0
2008,3,0,24138,Ian Poulter,62.5,5,8.0
2008,6,0,25345,Carl Pettersson,60.0,9,15.0
2008,7,0,25720,Chad Collins,57.14,8,14.0
2008,8,0,24449,Parker McLachlin,56.25,9,16.0
2008,9,0,20098,Stuart Appleby,55.56,5,9.0
2008,9,0,6522,Ernie Els,55.56,5,9.0
2008,9,0,12823,Carlos Franco,55.56,5,9.0
2008,9,0,25190,Jeff Quinney,55.56,5,9.0
2008,9,0,27963,Chris Stroud,55.56,5,9.0
2008,14,0,10423,Mike Weir,53.85,7,13.0
2008,15,0,8537,J.P. Hayes,53.33,8,15.0
2008,15,0,20645,John Senden,53.33,8,15.0
2008,17,0,6197,Michael Allen,50.0,7,14.0
2008,17,0,1024,Billy Andrade,50.0,5,10.0
2008,17,0,22371,Aaron Baddeley,50.0,5,10.0
2008,17,0,1226,Fred Couples,50.0,6,12.0
2008,17,0,6575,Dudley Hart,50.0,4,8.0
2008,17,0,24912,Will MacKenzie,50.0,2,4.0
2008,17,0,28158,Steve Marino,50.0,9,18.0
2008,17,0,12660,Jesper Parnevik,50.0,9,18.0
2008,17,0,21959,Ted Purdy,50.0,4,8.0
2008,17,0,23797,Brett Rumford,50.0,5,10.0
2008,17,0,10649,Tom Scherrer,50.0,2,4.0
2008,17,0,24502,Adam Scott,50.0,2,4.0
2008,17,0,8845,Scott Sterling,50.0,7,14.0
2008,17,0,6527,Steve Stricker,50.0,5,10.0
2008,17,0,28780,Nicholas Thompson,50.0,6,12.0
2008,17,0,2239,Scott Verplank,50.0,4,8.0
2008,17,0,19913,Ron Whittaker,50.0,1,2.0
2008,17,0,20160,Charlie Wi,50.0,9,18.0
2008,17,0,12602,Dean Wilson,50.0,7,14.0
2008,36,0,27060,John Mallinger,46.67,7,15.0
2008,37,0,10809,Jim Furyk,46.15,6,13.0
2008,37,0,26695,Michael Letzig,46.15,6,13.0
2008,37,0,1948,Tim Petrovic,46.15,6,13.0
2008,40,0,2206,David Toms,45.45,5,11.0
2008,41,0,20229,Stewart Cink,44.44,4,9.0
2008,41,0,6034,Marco Dawson,44.44,4,9.0
2008,41,0,23718,Nathan Green,44.44,12,27.0
2008,41,0,11032,Frank Lickliter II,44.44,8,18.0
2008,41,0,1810,Phil Mickelson,44.44,4,9.0
2008,41,0,22293,Heath Slocum,44.44,4,9.0
2008,41,0,26668,Marc Turnesa,44.44,4,9.0
2008,41,0,25632,Jimmy Walker,44.44,4,9.0
2008,49,0,10425,Jay Williamson,43.75,7,16.0
2008,50,0,21633,Steve Allan,42.86,3,7.0
2008,50,0,6004,Stephen Ames,42.86,3,7.0
2008,50,0,21350,Ryuji Imada,42.86,6,14.0
2008,50,0,22378,Trevor Immelman,42.86,3,7.0
2008,50,0,10733,Kent Jones,42.86,3,7.0
2008,50,0,27649,Brandt Snedeker,42.86,6,14.0
2008,56,0,26300,Matt Jones,42.11,8,19.0
2008,57,0,7457,Steve Flesch,41.67,5,12.0
2008,57,0,23157,Richard Johnson,41.67,5,12.0
2008,57,0,24361,Pat Perez,41.67,5,12.0
2008,60,0,1035,Tommy Armour III,40.0,4,10.0
2008,60,0,23135,Tim Clark,40.0,2,5.0
2008,60,0,12826,Paul Claxton,40.0,4,10.0
2008,60,0,24358,Robert Garrigus,40.0,6,15.0
2008,60,0,24924,Bill Haas,40.0,8,20.0
2008,60,0,12782,Tim Herron,40.0,4,10.0
2008,60,0,27141,J.B. Holmes,40.0,4,10.0
2008,60,0,20634,Peter Lonard,40.0,6,15.0
2008,60,0,22348,Nick O'Hern,40.0,4,10.0
2008,60,0,21949,Joe Ogilvie,40.0,6,15.0
2008,60,0,20443,Jin Park,40.0,4,10.0
2008,60,0,23623,Bo Van Pelt,40.0,8,20.0
2008,60,0,25804,Bubba Watson,40.0,6,15.0
2008,60,0,21878,Mark Wilson,40.0,4,10.0
2008,74,0,10505,Shane Bertsch,38.89,7,18.0
2008,74,0,12716,Charley Hoffman,38.89,7,18.0
2008,76,0,1313,Steve Elkington,38.46,5,13.0
2008,76,0,27120,Troy Matteson,38.46,5,13.0
2008,78,0,26500,Alejandro Cañizares,37.5,3,8.0
2008,78,0,22621,Ben Curtis,37.5,3,8.0
2008,78,0,20382,Stephen Leaney,37.5,3,8.0
2008,78,0,1945,Kenny Perry,37.5,3,8.0
2008,82,0,23325,Vaughn Taylor,36.84,7,19.0
2008,82,0,27095,Nick Watney,36.84,7,19.0
2008,84,0,30750,Tommy Gainey,36.36,4,11.0
2008,84,0,6567,Vijay Singh,36.36,4,11.0
2008,86,0,23125,Brad Elder,35.71,5,14.0
2008,86,0,26951,Johnson Wagner,35.71,5,14.0
2008,86,0,23349,Charles Warren,35.71,5,14.0
2008,89,0,19803,Ryan Armour,35.29,6,17.0
2008,90,0,22548,Patrick Sheehan,35.0,7,20.0
2008,91,0,23778,Brad Adamonis,33.33,6,18.0
2008,91,0,10885,Robert Allenby,33.33,6,18.0
2008,91,0,12652,Cameron Beckman,33.33,4,12.0
2008,91,0,24227,Justin Bolli,33.33,4,12.0
2008,91,0,23541,Ben Crane,33.33,4,12.0
2008,91,0,8931,Glen Day,33.33,4,12.0
2008,91,0,21461,Kenneth Ferrie,33.33,4,12.0
2008,91,0,27561,Nick Flanagan,33.33,3,9.0
2008,91,0,20157,Retief Goosen,33.33,3,9.0
2008,91,0,26420,Richard Johnson,33.33,1,3.0
2008,91,0,8075,Jerry Kelly,33.33,7,21.0
2008,91,0,27936,Martin Laird,33.33,3,9.0
2008,91,0,10860,Justin Leonard,33.33,4,12.0
2008,91,0,27613,David Lutterus,33.33,3,9.0
2008,91,0,25594,Travis Perkins,33.33,2,6.0
2008,91,0,23497,Tag Ridings,33.33,8,24.0
2008,91,0,12309,Bob Sowards,33.33,2,6.0
2008,91,0,2223,Bob Tway,33.33,2,6.0
2008,91,0,27770,Camilo Villegas,33.33,4,12.0
2008,91,0,26289,Boo Weekley,33.33,2,6.0
2008,91,0,25349,Tim Wilkinson,33.33,6,18.0
2008,91,0,24663,Y.E. Yang,33.33,5,15.0
2008,113,0,20498,Briny Baird,31.25,5,16.0
2008,113,0,1320,Bob Estes,31.25,5,16.0
2008,113,0,1766,Billy Mayfair,31.25,5,16.0
2008,116,0,24357,K.J. Choi,30.77,4,13.0
2008,116,0,21753,Brian Davis,30.77,4,13.0
2008,116,0,7749,Brett Quigley,30.77,4,13.0
2008,119,0,22046,Geoff Ogilvy,30.0,3,10.0
2008,119,0,6595,Kevin Sutherland,30.0,6,20.0
2008,121,0,23540,Jason Allred,28.57,2,7.0
2008,121,0,20850,Daniel Chopra,28.57,2,7.0
2008,121,0,21805,Harrison Frazar,28.57,2,7.0
2008,121,0,24781,Hunter Mahan,28.57,4,14.0
2008,121,0,25842,Jon Mills,28.57,4,14.0
2008,121,0,23788,D.J. Trahan,28.57,4,14.0
2008,127,0,23108,Matt Kuchar,27.27,3,11.0
2008,128,0,24925,Jonathan Byrd,26.67,4,15.0
2008,128,0,6251,Chris DiMarco,26.67,4,15.0
2008,128,0,19846,Brian Gay,26.67,4,15.0
2008,128,0,29718,Anthony Kim,26.67,4,15.0
2008,132,0,28089,Jason Day,25.0,3,12.0
2008,132,0,23409,James Driscoll,25.0,4,16.0
2008,132,0,21731,Freddie Jacobson,25.0,4,16.0
2008,132,0,7547,Craig Kanada,25.0,2,8.0
2008,132,0,12705,Cliff Kresge,25.0,3,12.0
2008,132,0,25396,Kevin Na,25.0,4,16.0
2008,132,0,20663,Brenden Pappas,25.0,2,8.0
2008,132,0,20127,Chris Riley,25.0,2,8.0
2008,132,0,22913,John Rollins,25.0,3,12.0
2008,141,0,20104,Ken Duke,23.53,4,17.0
2008,141,0,1707,Steve Lowery,23.53,4,17.0
2008,143,0,20472,Alex Cejka,22.22,2,9.0
2008,143,0,10875,Todd Demsey,22.22,2,9.0
2008,143,0,26631,Cody Freeman,22.22,2,9.0
2008,143,0,1388,Robert Gamez,22.22,2,9.0
2008,143,0,30925,Dustin Johnson,22.22,4,18.0
2008,143,0,6090,Jim McGovern,22.22,2,9.0
2008,149,0,12510,Chad Campbell,21.43,3,14.0
2008,149,0,23353,J.J. Henry,21.43,3,14.0
2008,149,0,21961,Charles Howell III,21.43,3,14.0
2008,149,0,26476,Chez Reavie,21.43,3,14.0
2008,153,0,23614,Rich Beem,20.0,4,20.0
2008,153,0,1142,Bart Bryant,20.0,1,5.0
2008,153,0,20848,Ángel Cabrera,20.0,1,5.0
2008,153,0,6621,Joe Durant,20.0,3,15.0
2008,153,0,1553,John Huston,20.0,1,5.0
2008,153,0,24024,Zach Johnson,20.0,2,10.0
2008,153,0,6012,Greg Kraft,20.0,2,10.0
2008,153,0,27933,John Merrick,20.0,3,15.0
2008,153,0,22582,Kyle Thompson,20.0,1,5.0
2008,162,0,26679,Kevin Stadler,18.75,3,16.0
2008,163,0,1724,Jeff Maggert,18.18,2,11.0
2008,163,0,28475,Jeff Overton,18.18,4,22.0
2008,163,0,2002,John Riegger,18.18,2,11.0
2008,166,0,24490,George McNeill,17.65,3,17.0
2008,167,0,25364,Paul Casey,16.67,1,6.0
2008,167,0,9011,David Duval,16.67,1,6.0
2008,167,0,21209,Sergio Garcia,16.67,1,6.0
2008,167,0,22892,Jason Gore,16.67,2,12.0
2008,167,0,1577,Lee Janzen,16.67,2,12.0
2008,167,0,27214,Kevin Streelman,16.67,2,12.0
2008,173,0,20433,Mark Hensby,15.38,2,13.0
2008,174,0,1161,Mark Calcavecchia,14.29,2,14.0
2008,174,0,1473,Todd Hamilton,14.29,1,7.0
2008,174,0,22806,Doug LaBelle II,14.29,1,7.0
2008,174,0,10585,Scott McCarron,14.29,1,7.0
2008,174,0,24140,Sean O'Hair,14.29,1,7.0
2008,174,0,8385,Omar Uresti,14.29,1,7.0
2008,180,0,23320,Ryan Palmer,12.5,1,8.0
2008,181,0,26596,Ryan Moore,11.76,2,17.0
2008,181,0,20572,Rod Pampling,11.76,2,17.0
2008,183,0,23621,Rory Sabbatini,11.11,1,9.0
2008,184,0,7867,Woody Austin,10.0,1,10.0
2008,184,0,20378,Mathias Grönberg,10.0,1,10.0
2008,186,0,23048,Eric Axley,9.09,1,11.0
2008,186,0,25900,Lucas Glover,9.09,1,11.0
2008,186,0,6643,Paul Goydos,9.09,1,11.0
2008,189,0,20623,Gavin Coles,0.0,0,1.0
2008,189,0,20574,Mathew Goggin,0.0,0,6.0
2008,189,0,20105,Jeff Gove,0.0,0,5.0
2008,189,0,20766,Padraig Harrington,0.0,0,4.0
2008,189,0,6573,Brandt Jobe,0.0,0,6.0
2008,189,0,12680,Shigeki Maruyama,0.0,0,6.0
2008,189,0,1797,Rocco Mediate,0.0,0,8.0
2008,189,0,1941,Tom Pernice Jr.,0.0,0,14.0
2008,189,0,25562,Andres Romero,0.0,0,9.0
2001,1,0,8633,Per-Ulrik Johansson,100.0,1,1.0
2001,1,0,8339,Spike McRoy,100.0,1,1.0
2001,1,0,2002,John Riegger,100.0,1,1.0
2001,1,0,10649,Tom Scherrer,100.0,1,1.0
2001,1,0,2206,David Toms,100.0,1,1.0
2001,6,0,12680,Shigeki Maruyama,50.0,1,2.0
2001,7,0,10885,Robert Allenby,0.0,0,1.0
2001,7,0,12652,Cameron Beckman,0.0,0,1.0
2001,7,0,1203,Russ Cochran,0.0,0,1.0
2001,7,0,1249,John Daly,0.0,0,1.0
2001,7,0,6251,Chris DiMarco,0.0,0,1.0
2001,7,0,1307,Joel Edwards,0.0,0,1.0
2001,7,0,1320,Bob Estes,0.0,0,1.0
2001,7,0,22051,Ben Ferguson,0.0,0,1.0
2001,7,0,21209,Sergio Garcia,0.0,0,1.0
2001,7,0,19846,Brian Gay,0.0,0,1.0
2001,7,0,2110,Jerry Smith,0.0,0,1.0
2001,7,0,11011,Mike Sposa,0.0,0,1.0
2001,7,0,8375,Paul Stankowski,0.0,0,1.0
2001,7,0,2223,Bob Tway,0.0,0,1.0
2001,7,0,20436,Garrett Willis,0.0,0,1.0
2006,1,0,20572,Rod Pampling,80.0,4,5.0
2006,2,0,23614,Rich Beem,66.67,6,9.0
2006,2,0,6373,José María Olazábal,66.67,4,6.0
2006,4,0,6197,Michael Allen,60.0,3,5.0
2006,4,0,11011,Mike Sposa,60.0,3,5.0
2006,4,0,23322,Brett Wetterich,60.0,3,5.0
2006,7,0,23621,Rory Sabbatini,58.33,7,12.0
2006,8,0,19846,Brian Gay,57.89,11,19.0
2006,9,0,20098,Stuart Appleby,57.14,8,14.0
2006,10,0,23718,Nathan Green,55.56,10,18.0
2006,10,0,25842,Jon Mills,55.56,5,9.0
2006,12,0,27141,J.B. Holmes,54.55,6,11.0
2006,13,0,20593,Greg Chalmers,53.85,7,13.0
2006,14,0,7223,Brian Bateman,50.0,3,6.0
2006,14,0,24925,Jonathan Byrd,50.0,3,6.0
2006,14,0,12510,Chad Campbell,50.0,7,14.0
2006,14,0,1226,Fred Couples,50.0,1,2.0
2006,14,0,23983,Luke Donald,50.0,2,4.0
2006,14,0,12760,Danny Ellis,50.0,3,6.0
2006,14,0,1388,Robert Gamez,50.0,4,8.0
2006,14,0,24980,Scott Gutschewski,50.0,2,4.0
2006,14,0,8075,Jerry Kelly,50.0,5,10.0
2006,14,0,20634,Peter Lonard,50.0,6,12.0
2006,14,0,1948,Tim Petrovic,50.0,5,10.0
2006,14,0,20127,Chris Riley,50.0,8,16.0
2006,14,0,6527,Steve Stricker,50.0,2,4.0
2006,14,0,23788,D.J. Trahan,50.0,7,14.0
2006,14,0,2223,Bob Tway,50.0,3,6.0
2006,14,0,25632,Jimmy Walker,50.0,11,22.0
2006,14,0,8793,Tiger Woods,50.0,2,4.0
2006,31,0,24140,Sean O'Hair,47.37,9,19.0
2006,32,0,12645,Brent Geiberger,47.06,8,17.0
2006,33,0,10860,Justin Leonard,46.67,7,15.0
2006,33,0,1941,Tom Pernice Jr.,46.67,7,15.0
2006,35,0,6575,Dudley Hart,46.15,6,13.0
2006,35,0,12602,Dean Wilson,46.15,6,13.0
2006,37,0,23409,James Driscoll,45.45,5,11.0
2006,37,0,6643,Paul Goydos,45.45,5,11.0
2006,39,0,9011,David Duval,44.44,4,9.0
2006,39,0,1706,Davis Love III,44.44,4,9.0
2006,39,0,23497,Tag Ridings,44.44,4,9.0
2006,39,0,23623,Bo Van Pelt,44.44,4,9.0
2006,43,0,22371,Aaron Baddeley,43.75,7,16.0
2006,43,0,23541,Ben Crane,43.75,7,16.0
2006,43,0,8375,Paul Stankowski,43.75,7,16.0
2006,46,0,7457,Steve Flesch,42.86,9,21.0
2006,46,0,27120,Troy Matteson,42.86,9,21.0
2006,46,0,1761,Len Mattiace,42.86,3,7.0
2006,46,0,26596,Ryan Moore,42.86,6,14.0
2006,50,0,21660,Jason Schultz,41.67,5,12.0
2006,50,0,6567,Vijay Singh,41.67,5,12.0
2006,52,0,1024,Billy Andrade,40.0,6,15.0
