YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3+ PUTTS,TOTAL ROUNDS,TOTAL 2 PUTTS,TOTAL 3 PUTTS,TOTAL 1 PUTTS,TOTAL PUTTS,LOW TOTAL PUTTS
2022,66,0,29725,Tony Finau,10.28,,86,884.0,,,,
2022,66,0,40250,Taylor Pendrith,10.28,,71,730.0,,,,
2022,68,0,49298,Kramer Hickok,10.27,,91,935.0,,,,
2022,69,0,47983,Chad Ramey,10.26,,73,749.0,,,,
2022,69,0,24502,Adam Scott,10.26,,72,739.0,,,,
2022,69,0,27139,David Skinns,10.26,,66,677.0,,,,
2022,69,0,27214,Kevin Streelman,10.26,,88,903.0,,,,
2022,73,0,32662,Michael Gligic,10.25,,71,728.0,,,,
2022,73,0,30926,Chris Kirk,10.25,,84,861.0,,,,
2022,73,0,34431,Robert Streb,10.25,,83,851.0,,,,
2022,76,0,25686,Jason Dufner,10.24,,50,512.0,,,,
2022,76,0,49947,Taylor Moore,10.24,,84,860.0,,,,
2022,78,0,32102,Rickie Fowler,10.23,,71,726.0,,,,
2022,78,0,29420,Billy Horschel,10.23,,70,716.0,,,,
2022,80,0,24925,Jonathan Byrd,10.21,,57,582.0,,,,
2022,80,0,29908,C.T. Pan,10.21,,82,837.0,,,,
2022,82,0,34563,Chesson Hadley,10.2,,80,816.0,,,,
2022,82,0,27349,Alex Noren,10.2,,64,653.0,,,,
2022,84,0,34264,Hudson Swafford,10.19,,64,652.0,,,,
2022,84,0,32333,Kevin Tway,10.19,,77,785.0,,,,
2022,86,0,45609,Tyler Duncan,10.18,,82,835.0,,,,
2022,86,0,31420,Anirban Lahiri,10.18,,72,733.0,,,,
2022,86,0,46601,Trey Mullinax,10.18,,82,835.0,,,,
2022,89,0,45526,Abraham Ancer,10.17,,58,590.0,,,,
2022,89,0,23325,Vaughn Taylor,10.17,,53,539.0,,,,
2022,91,0,48699,Callum Tarren,10.16,,69,701.0,,,,
2022,92,0,30944,Jason Kokrak,10.15,,61,619.0,,,,
2022,92,0,50525,Collin Morikawa,10.15,,60,609.0,,,,
2022,92,0,39324,J.J. Spaun,10.15,,95,964.0,,,,
2022,92,0,51634,Sahith Theegala,10.15,,113,1147.0,,,,
2022,96,0,40115,Adam Svensson,10.14,,100,1014.0,,,,
2022,97,0,34098,Russell Henley,10.13,,78,790.0,,,,
2022,97,0,26300,Matt Jones,10.13,,61,618.0,,,,
2022,99,0,32816,Satoshi Kodaira,10.12,,51,516.0,,,,
2022,100,0,39971,Sungjae Im,10.11,,88,890.0,,,,
2022,100,0,32791,K.H. Lee,10.11,,98,991.0,,,,
2022,102,0,47504,Sam Burns,10.1,,80,808.0,,,,
2022,102,0,35310,Lanto Griffin,10.1,,78,788.0,,,,
2022,102,0,35879,Kelly Kraft,10.1,,69,697.0,,,,
2022,102,0,51950,Max McGreevy,10.1,,72,727.0,,,,
2022,102,0,31560,Brian Stuard,10.1,,89,899.0,,,,
2022,102,0,32139,Danny Willett,10.1,,62,626.0,,,,
2022,108,0,28089,Jason Day,10.09,,57,575.0,,,,
2022,108,0,23983,Luke Donald,10.09,,67,676.0,,,,
2022,108,0,33597,Harry Higgs,10.09,,80,807.0,,,,
2022,108,0,21961,Charles Howell III,10.09,,54,545.0,,,,
2022,108,0,36801,Mark Hubbard,10.09,,68,686.0,,,,
2022,108,0,10381,Curtis Thompson,10.09,,64,646.0,,,,
2022,108,0,35617,Martin Trainer,10.09,,78,787.0,,,,
2022,115,0,28775,Nate Lashley,10.07,,76,765.0,,,,
2022,115,0,49771,J.T. Poston,10.07,,88,886.0,,,,
2022,115,0,34046,Jordan Spieth,10.07,,74,745.0,,,,
2022,118,0,39436,Joshua Creel,10.06,,47,473.0,,,,
2022,118,0,29478,Kevin Kisner,10.06,,66,664.0,,,,
2022,118,0,35449,Adam Long,10.06,,88,885.0,,,,
2022,121,0,46046,Scottie Scheffler,10.05,,84,844.0,,,,
2022,121,0,28114,Dawie van der Walt,10.05,,62,623.0,,,,
2022,123,0,46435,Austin Cook,10.04,,69,693.0,,,,
2022,123,0,24924,Bill Haas,10.04,,90,904.0,,,,
2022,123,0,39977,Max Homa,10.04,,82,823.0,,,,
2022,126,0,33667,Carlos Ortiz,10.03,,61,612.0,,,,
2022,126,0,28252,Seamus Power,10.03,,78,782.0,,,,
2022,128,0,35461,Beau Hossler,10.01,,70,701.0,,,,
2022,128,0,49766,Hank Lebioda,10.01,,80,801.0,,,,
2022,128,0,48822,Sebastián Muñoz,10.01,,83,831.0,,,,
2022,131,0,45522,Christiaan Bezuidenhout,10.0,,80,800.0,,,,
2022,131,0,30911,Tommy Fleetwood,10.0,,56,560.0,,,,
2022,131,0,46550,Brandon Hagy,10.0,,78,780.0,,,,
2022,131,0,37275,Sam Ryder,10.0,,88,880.0,,,,
2022,135,0,37455,Si Woo Kim,9.99,,98,979.0,,,,
2022,135,0,48117,Kurt Kitayama,9.99,,70,699.0,,,,
2022,137,0,45486,Joaquin Niemann,9.98,,80,798.0,,,,
2022,137,0,34256,Andrew Putnam,9.98,,94,938.0,,,,
2022,139,0,49964,Aaron Wise,9.97,,86,857.0,,,,
2022,140,0,30978,Kiradech Aphibarnrat,9.96,,53,528.0,,,,
2022,140,0,27974,Sung Kang,9.96,,80,797.0,,,,
2022,140,0,36689,Brooks Koepka,9.96,,46,458.0,,,,
2022,143,0,34174,John Huh,9.95,,74,736.0,,,,
2022,143,0,22056,Cameron Percy,9.95,,44,438.0,,,,
2022,145,0,45157,Cam Davis,9.94,,82,815.0,,,,
2022,145,0,29970,Dylan Frittelli,9.94,,93,924.0,,,,
2022,147,0,51766,Wyndham Clark,9.93,,97,963.0,,,,
2022,148,0,33204,Shane Lowry,9.91,,58,575.0,,,,
2022,149,0,40162,Justin Lower,9.9,,72,713.0,,,,
2022,150,0,47995,Davis Riley,9.89,,94,930.0,,,,
2022,150,0,51894,Vince Whaley,9.89,,85,841.0,,,,
2022,152,0,37189,Harold Varner III,9.88,,69,682.0,,,,
2022,153,0,32757,Patton Kizzire,9.87,,90,888.0,,,,
2022,153,0,25198,Francesco Molinari,9.87,,53,523.0,,,,
2022,153,0,34360,Patrick Reed,9.87,,70,691.0,,,,
2022,156,0,26851,Marc Leishman,9.85,,72,709.0,,,,
2022,156,0,28237,Rory McIlroy,9.85,,60,591.0,,,,
2022,158,0,46442,Maverick McNealy,9.84,,88,866.0,,,,
2022,159,0,29926,Danny Lee,9.83,,52,511.0,,,,
2022,159,0,32839,Hideki Matsuyama,9.83,,72,708.0,,,,
2022,159,0,39546,Keith Mitchell,9.83,,86,845.0,,,,
2022,159,0,29221,Webb Simpson,9.83,,59,580.0,,,,
2022,159,0,47128,Richy Werenski,9.83,,63,619.0,,,,
2022,164,0,25493,Nick Taylor,9.82,,88,864.0,,,,
2022,165,0,40098,Matt Fitzpatrick,9.81,,70,687.0,,,,
2022,166,0,34363,Tyrrell Hatton,9.8,,64,627.0,,,,
2022,166,0,22405,Justin Rose,9.8,,54,529.0,,,,
2022,168,0,47993,Denny McCarthy,9.79,,100,979.0,,,,
2022,168,0,24361,Pat Perez,9.79,,62,607.0,,,,
2022,168,0,32150,Michael Thompson,9.79,,84,822.0,,,,
2022,171,0,33486,Roger Sloan,9.78,,73,714.0,,,,
2022,172,0,46717,Viktor Hovland,9.76,,70,683.0,,,,
2022,172,0,35891,Cameron Smith,9.76,,62,605.0,,,,
2022,174,0,51997,Andrew Novak,9.74,,76,740.0,,,,
2022,175,0,30692,Scott Stallings,9.73,,96,934.0,,,,
2022,175,0,30927,Brendon Todd,9.73,,83,808.0,,,,
2022,177,0,27895,Jonas Blixt,9.72,,50,486.0,,,,
2022,177,0,35532,Tom Hoge,9.72,,96,933.0,,,,
2022,177,0,35506,Mackenzie Hughes,9.72,,82,797.0,,,,
2022,177,0,56278,Matthew Wolff,9.72,,47,457.0,,,,
2022,181,0,32640,Troy Merritt,9.69,,91,882.0,,,,
2022,182,0,35450,Patrick Cantlay,9.65,,68,656.0,,,,
2022,183,0,23621,Rory Sabbatini,9.64,,55,530.0,,,,
2022,184,0,34466,Peter Malnati,9.63,,103,992.0,,,,
2022,185,0,33448,Justin Thomas,9.57,,76,727.0,,,,
2022,186,0,36852,Jim Knous,9.55,,51,487.0,,,,
2022,186,0,25818,Scott Piercy,9.55,,77,735.0,,,,
2022,186,0,24138,Ian Poulter,9.55,,44,420.0,,,,
2022,189,0,36799,Stephan Jaeger,9.54,,85,811.0,,,,
2022,190,0,48084,Wesley Bryan,9.43,,49,462.0,,,,
2022,191,0,23108,Matt Kuchar,9.34,,71,663.0,,,,
2022,191,0,57366,Cameron Young,9.34,,82,766.0,,,,
2022,193,0,39058,Lucas Herbert,9.33,,54,504.0,,,,
2022,1,0,27129,Luke List,0.88,,80,,70.0,,,
2022,2,0,28114,Dawie van der Walt,0.74,,62,,46.0,,,
2022,3,0,51997,Andrew Novak,0.72,,76,,55.0,,,
2022,4,0,39546,Keith Mitchell,0.71,,86,,61.0,,,
2022,5,0,25686,Jason Dufner,0.7,,50,,35.0,,,
2022,5,0,27974,Sung Kang,0.7,,80,,56.0,,,
2022,7,0,46550,Brandon Hagy,0.69,,78,,54.0,,,
2022,8,0,25900,Lucas Glover,0.68,,93,,63.0,,,
2022,9,0,48822,Sebastián Muñoz,0.67,,83,,56.0,,,
2022,10,0,27095,Nick Watney,0.66,,76,,50.0,,,
2022,10,0,45540,Jared Wolfe,0.66,,59,,39.0,,,
2022,12,0,36852,Jim Knous,0.65,,51,,33.0,,,
2022,12,0,39953,Chase Seiffert,0.65,,51,,33.0,,,
2022,14,0,21961,Charles Howell III,0.63,,54,,34.0,,,
2022,14,0,36689,Brooks Koepka,0.63,,46,,29.0,,,
2022,14,0,40250,Taylor Pendrith,0.63,,71,,45.0,,,
2022,14,0,25493,Nick Taylor,0.63,,88,,55.0,,,
2022,18,0,34255,Joseph Bramlett,0.62,,81,,50.0,,,
2022,18,0,29974,Branden Grace,0.62,,52,,32.0,,,
2022,18,0,49298,Kramer Hickok,0.62,,91,,56.0,,,
2022,18,0,54628,Lee Hodges,0.62,,93,,58.0,,,
2022,18,0,29518,Brendan Steele,0.62,,73,,45.0,,,
2022,23,0,36799,Stephan Jaeger,0.61,,85,,52.0,,,
2022,23,0,34264,Hudson Swafford,0.61,,64,,39.0,,,
2022,23,0,31323,Gary Woodland,0.61,,69,,42.0,,,
2022,26,0,35110,Brett Drewitt,0.6,,58,,35.0,,,
2022,27,0,52372,Cameron Champ,0.59,,56,,33.0,,,
2022,28,0,37212,Paul Barjon,0.58,,71,,41.0,,,
2022,28,0,29478,Kevin Kisner,0.58,,66,,38.0,,,
2022,28,0,32757,Patton Kizzire,0.58,,90,,52.0,,,
2022,28,0,27936,Martin Laird,0.58,,66,,38.0,,,
2022,28,0,36326,David Lipsky,0.58,,88,,51.0,,,
2022,28,0,10381,Curtis Thompson,0.58,,64,,37.0,,,
2022,28,0,52374,Brandon Wu,0.58,,74,,43.0,,,
2022,35,0,48084,Wesley Bryan,0.57,,49,,28.0,,,
2022,35,0,40098,Matt Fitzpatrick,0.57,,70,,40.0,,,
2022,35,0,31557,Jim Herman,0.57,,51,,29.0,,,
2022,35,0,48117,Kurt Kitayama,0.57,,70,,40.0,,,
2022,35,0,23320,Ryan Palmer,0.57,,67,,38.0,,,
2022,35,0,34610,Matthias Schwab,0.57,,70,,40.0,,,
2022,35,0,49964,Aaron Wise,0.57,,86,,49.0,,,
2022,35,0,57366,Cameron Young,0.57,,82,,47.0,,,
2022,43,0,35450,Patrick Cantlay,0.56,,68,,38.0,,,
2022,43,0,29970,Dylan Frittelli,0.56,,93,,52.0,,,
2022,43,0,29535,Brice Garnett,0.56,,77,,43.0,,,
2022,43,0,46717,Viktor Hovland,0.56,,70,,39.0,,,
2022,43,0,39971,Sungjae Im,0.56,,88,,49.0,,,
2022,43,0,26300,Matt Jones,0.56,,61,,34.0,,,
2022,43,0,49766,Hank Lebioda,0.56,,80,,45.0,,,
2022,43,0,49960,Sepp Straka,0.56,,98,,55.0,,,
2022,43,0,47128,Richy Werenski,0.56,,63,,35.0,,,
2022,52,0,55708,Hayden Buckley,0.55,,91,,50.0,,,
2022,52,0,39436,Joshua Creel,0.55,,47,,26.0,,,
2022,52,0,35532,Tom Hoge,0.55,,96,,53.0,,,
2022,52,0,25198,Francesco Molinari,0.55,,53,,29.0,,,
2022,52,0,49947,Taylor Moore,0.55,,84,,46.0,,,
2022,52,0,47529,Mito Pereira,0.55,,89,,49.0,,,
2022,52,0,24138,Ian Poulter,0.55,,44,,24.0,,,
2022,52,0,48699,Callum Tarren,0.55,,69,,38.0,,,
2022,52,0,32333,Kevin Tway,0.55,,77,,42.0,,,
2022,61,0,39997,Corey Conners,0.54,,87,,47.0,,,
2022,61,0,34076,Joel Dahmen,0.54,,85,,46.0,,,
2022,61,0,34098,Russell Henley,0.54,,78,,42.0,,,
2022,61,0,35506,Mackenzie Hughes,0.54,,82,,44.0,,,
2022,61,0,37455,Si Woo Kim,0.54,,98,,53.0,,,
2022,61,0,31560,Brian Stuard,0.54,,89,,48.0,,,
2022,61,0,40006,Erik van Rooyen,0.54,,48,,26.0,,,
2022,68,0,20229,Stewart Cink,0.53,,77,,41.0,,,
2022,68,0,24924,Bill Haas,0.53,,90,,48.0,,,
2022,68,0,54421,Garrick Higgo,0.53,,58,,31.0,,,
2022,68,0,33122,Russell Knox,0.53,,89,,47.0,,,
2022,68,0,32816,Satoshi Kodaira,0.53,,51,,27.0,,,
2022,68,0,40162,Justin Lower,0.53,,72,,38.0,,,
2022,68,0,33204,Shane Lowry,0.53,,58,,31.0,,,
2022,68,0,32839,Hideki Matsuyama,0.53,,72,,38.0,,,
2022,68,0,28237,Rory McIlroy,0.53,,60,,32.0,,,
2022,68,0,36871,Matthew NeSmith,0.53,,92,,49.0,,,
2022,68,0,46970,Jon Rahm,0.53,,70,,37.0,,,
2022,68,0,47983,Chad Ramey,0.53,,73,,39.0,,,
2022,68,0,26476,Chez Reavie,0.53,,85,,45.0,,,
2022,68,0,37275,Sam Ryder,0.53,,88,,47.0,,,
2022,68,0,33486,Roger Sloan,0.53,,73,,39.0,,,
2022,68,0,27649,Brandt Snedeker,0.53,,59,,31.0,,,
2022,68,0,34046,Jordan Spieth,0.53,,74,,39.0,,,
2022,68,0,32139,Danny Willett,0.53,,62,,33.0,,,
2022,86,0,24980,Scott Gutschewski,0.52,,56,,29.0,,,
2022,86,0,25818,Scott Piercy,0.52,,77,,40.0,,,
2022,86,0,46340,Alex Smalley,0.52,,93,,48.0,,,
2022,86,0,40115,Adam Svensson,0.52,,100,,52.0,,,
2022,90,0,33490,Bo Hoag,0.51,,49,,25.0,,,
2022,90,0,26851,Marc Leishman,0.51,,72,,37.0,,,
2022,90,0,30163,Henrik Norlander,0.51,,72,,37.0,,,
2022,90,0,49771,J.T. Poston,0.51,,88,,45.0,,,
2022,90,0,46414,Aaron Rai,0.51,,89,,45.0,,,
2022,90,0,53165,Doc Redman,0.51,,79,,40.0,,,
2022,90,0,23621,Rory Sabbatini,0.51,,55,,28.0,,,
2022,90,0,27064,Jhonattan Vegas,0.51,,77,,39.0,,,
2022,98,0,52375,Doug Ghim,0.5,,84,,42.0,,,
2022,98,0,45486,Joaquin Niemann,0.5,,80,,40.0,,,
2022,98,0,28252,Seamus Power,0.5,,78,,39.0,,,
2022,98,0,34256,Andrew Putnam,0.5,,94,,47.0,,,
2022,102,0,32366,Kevin Chappell,0.49,,55,,27.0,,,
2022,102,0,31646,Emiliano Grillo,0.49,,84,,41.0,,,
2022,102,0,29420,Billy Horschel,0.49,,70,,34.0,,,
2022,102,0,47856,Seth Reeves,0.49,,67,,33.0,,,
2022,102,0,50095,Austin Smotherman,0.49,,77,,38.0,,,
2022,102,0,39324,J.J. Spaun,0.49,,95,,47.0,,,
2022,102,0,30692,Scott Stallings,0.49,,96,,47.0,,,
2022,102,0,33419,Cameron Tringale,0.49,,92,,45.0,,,
2022,102,0,54783,Dylan Wu,0.49,,67,,33.0,,,
2022,111,0,30911,Tommy Fleetwood,0.48,,56,,27.0,,,
2022,111,0,32662,Michael Gligic,0.48,,71,,34.0,,,
2022,111,0,32791,K.H. Lee,0.48,,98,,47.0,,,
2022,111,0,29289,S.Y. Noh,0.48,,63,,30.0,,,
2022,111,0,29908,C.T. Pan,0.48,,82,,39.0,,,
2022,111,0,24361,Pat Perez,0.48,,62,,30.0,,,
2022,111,0,36699,Patrick Rodgers,0.48,,85,,41.0,,,
2022,118,0,29725,Tony Finau,0.47,,86,,40.0,,,
2022,118,0,47988,Nick Hardy,0.47,,59,,28.0,,,
2022,118,0,34174,John Huh,0.47,,74,,35.0,,,
2022,118,0,47995,Davis Riley,0.47,,94,,44.0,,,
2022,118,0,24502,Adam Scott,0.47,,72,,34.0,,,
2022,118,0,29221,Webb Simpson,0.47,,59,,28.0,,,
2022,118,0,23325,Vaughn Taylor,0.47,,53,,25.0,,,
2022,118,0,56278,Matthew Wolff,0.47,,47,,22.0,,,
2022,118,0,47483,Will Zalatoris,0.47,,76,,36.0,,,
2022,127,0,51766,Wyndham Clark,0.46,,97,,45.0,,,
2022,127,0,23983,Luke Donald,0.46,,67,,31.0,,,
2022,127,0,12716,Charley Hoffman,0.46,,69,,32.0,,,
2022,127,0,30926,Chris Kirk,0.46,,84,,39.0,,,
2022,127,0,29926,Danny Lee,0.46,,52,,24.0,,,
2022,127,0,22405,Justin Rose,0.46,,54,,25.0,,,
2022,127,0,46046,Scottie Scheffler,0.46,,84,,39.0,,,
2022,127,0,35617,Martin Trainer,0.46,,78,,36.0,,,
2022,135,0,27644,Brian Harman,0.45,,91,,41.0,,,
2022,135,0,35449,Adam Long,0.45,,88,,40.0,,,
2022,135,0,27139,David Skinns,0.45,,66,,30.0,,,
2022,135,0,33448,Justin Thomas,0.45,,76,,34.0,,,
2022,135,0,48887,Matt Wallace,0.45,,56,,25.0,,,
2022,140,0,19803,Ryan Armour,0.44,,50,,22.0,,,
2022,140,0,27895,Jonas Blixt,0.44,,50,,22.0,,,
2022,140,0,34563,Chesson Hadley,0.44,,80,,35.0,,,
2022,140,0,31420,Anirban Lahiri,0.44,,72,,32.0,,,
2022,140,0,32640,Troy Merritt,0.44,,91,,40.0,,,
2022,140,0,46601,Trey Mullinax,0.44,,82,,36.0,,,
2022,140,0,47347,Adam Schenk,0.44,,90,,40.0,,,
2022,147,0,30978,Kiradech Aphibarnrat,0.43,,53,,23.0,,,
2022,147,0,45609,Tyler Duncan,0.43,,82,,35.0,,,
2022,147,0,39977,Max Homa,0.43,,82,,35.0,,,
2022,147,0,30944,Jason Kokrak,0.43,,61,,26.0,,,
2022,147,0,51950,Max McGreevy,0.43,,72,,31.0,,,
2022,147,0,46442,Maverick McNealy,0.43,,88,,38.0,,,
2022,147,0,50525,Collin Morikawa,0.43,,60,,26.0,,,
2022,147,0,34431,Robert Streb,0.43,,83,,36.0,,,
2022,147,0,32150,Michael Thompson,0.43,,84,,36.0,,,
2022,147,0,37189,Harold Varner III,0.43,,69,,30.0,,,
2022,147,0,27770,Camilo Villegas,0.43,,69,,30.0,,,
2022,158,0,34466,Peter Malnati,0.42,,103,,43.0,,,
2022,158,0,30927,Brendon Todd,0.42,,83,,35.0,,,
2022,160,0,33597,Harry Higgs,0.41,,80,,33.0,,,
2022,160,0,24024,Zach Johnson,0.41,,64,,26.0,,,
2022,160,0,36884,Ben Kohles,0.41,,63,,26.0,,,
2022,160,0,23108,Matt Kuchar,0.41,,71,,29.0,,,
2022,160,0,22056,Cameron Percy,0.41,,44,,18.0,,,
2022,160,0,51634,Sahith Theegala,0.41,,113,,46.0,,,
2022,166,0,47504,Sam Burns,0.4,,80,,32.0,,,
2022,166,0,33399,Adam Hadwin,0.4,,90,,36.0,,,
2022,166,0,36801,Mark Hubbard,0.4,,68,,27.0,,,
2022,166,0,34360,Patrick Reed,0.4,,70,,28.0,,,
2022,170,0,45522,Christiaan Bezuidenhout,0.39,,80,,31.0,,,
2022,170,0,34363,Tyrrell Hatton,0.39,,64,,25.0,,,
2022,170,0,47993,Denny McCarthy,0.39,,100,,39.0,,,
2022,170,0,33667,Carlos Ortiz,0.39,,61,,24.0,,,
2022,170,0,51890,Greyson Sigg,0.39,,90,,35.0,,,
2022,170,0,27214,Kevin Streelman,0.39,,88,,34.0,,,
2022,176,0,24925,Jonathan Byrd,0.37,,57,,21.0,,,
2022,176,0,45157,Cam Davis,0.37,,82,,30.0,,,
2022,176,0,28089,Jason Day,0.37,,57,,21.0,,,
2022,176,0,32102,Rickie Fowler,0.37,,71,,26.0,,,
2022,176,0,28775,Nate Lashley,0.37,,76,,28.0,,,
2022,181,0,46435,Austin Cook,0.36,,69,,25.0,,,
2022,181,0,35310,Lanto Griffin,0.36,,78,,28.0,,,
2022,183,0,33141,Keegan Bradley,0.35,,80,,28.0,,,
2022,183,0,32448,James Hahn,0.35,,71,,25.0,,,
2022,185,0,45526,Abraham Ancer,0.34,,58,,20.0,,,
2022,186,0,35461,Beau Hossler,0.33,,70,,23.0,,,
2022,187,0,35879,Kelly Kraft,0.32,,69,,22.0,,,
2022,187,0,48081,Xander Schauffele,0.32,,72,,23.0,,,
2022,189,0,39058,Lucas Herbert,0.31,,54,,17.0,,,
2022,189,0,27349,Alex Noren,0.31,,64,,20.0,,,
2022,189,0,51894,Vince Whaley,0.31,,85,,26.0,,,
2022,192,0,35891,Cameron Smith,0.29,,62,,18.0,,,
2022,193,0,46402,Talor Gooch,0.27,,71,,19.0,,,
2022,1,0,39058,Lucas Herbert,8.09,,54,,,437.0,,
2022,2,0,23108,Matt Kuchar,7.9,,71,,,561.0,,
2022,3,0,57366,Cameron Young,7.76,,82,,,636.0,,
2022,4,0,34466,Peter Malnati,7.72,,103,,,795.0,,
2022,5,0,33448,Justin Thomas,7.71,,76,,,586.0,,
2022,6,0,48084,Wesley Bryan,7.69,,49,,,377.0,,
2022,6,0,35450,Patrick Cantlay,7.69,,68,,,523.0,,
2022,6,0,35891,Cameron Smith,7.69,,62,,,477.0,,
2022,9,0,24138,Ian Poulter,7.68,,44,,,338.0,,
2022,10,0,47993,Denny McCarthy,7.64,,100,,,764.0,,
2022,11,0,25818,Scott Piercy,7.62,,77,,,587.0,,
2022,12,0,36852,Jim Knous,7.61,,51,,,388.0,,
2022,13,0,36799,Stephan Jaeger,7.6,,85,,,646.0,,
2022,13,0,51894,Vince Whaley,7.6,,85,,,646.0,,
2022,13,0,56278,Matthew Wolff,7.6,,47,,,357.0,,
2022,16,0,27895,Jonas Blixt,7.58,,50,,,379.0,,
2022,16,0,34363,Tyrrell Hatton,7.58,,64,,,485.0,,
2022,16,0,32640,Troy Merritt,7.58,,91,,,690.0,,
2022,16,0,23621,Rory Sabbatini,7.58,,55,,,417.0,,
2022,20,0,35506,Mackenzie Hughes,7.57,,82,,,621.0,,
2022,20,0,32150,Michael Thompson,7.57,,84,,,636.0,,
2022,22,0,30692,Scott Stallings,7.54,,96,,,724.0,,
2022,22,0,30927,Brendon Todd,7.54,,83,,,626.0,,
2022,24,0,35532,Tom Hoge,7.5,,96,,,720.0,,
2022,24,0,46717,Viktor Hovland,7.5,,70,,,525.0,,
2022,26,0,22405,Justin Rose,7.48,,54,,,404.0,,
2022,27,0,33486,Roger Sloan,7.47,,73,,,545.0,,
2022,28,0,45522,Christiaan Bezuidenhout,7.46,,80,,,597.0,,
2022,28,0,47128,Richy Werenski,7.46,,63,,,470.0,,
2022,30,0,26851,Marc Leishman,7.44,,72,,,536.0,,
2022,30,0,46442,Maverick McNealy,7.44,,88,,,655.0,,
2022,30,0,34360,Patrick Reed,7.44,,70,,,521.0,,
2022,33,0,40098,Matt Fitzpatrick,7.43,,70,,,520.0,,
2022,33,0,35461,Beau Hossler,7.43,,70,,,520.0,,
2022,33,0,40162,Justin Lower,7.43,,72,,,535.0,,
2022,36,0,45157,Cam Davis,7.4,,82,,,607.0,,
2022,36,0,32839,Hideki Matsuyama,7.4,,72,,,533.0,,
2022,36,0,24361,Pat Perez,7.4,,62,,,459.0,,
2022,39,0,34174,John Huh,7.39,,74,,,547.0,,
2022,39,0,37189,Harold Varner III,7.39,,69,,,510.0,,
2022,41,0,35879,Kelly Kraft,7.38,,69,,,509.0,,
2022,42,0,51766,Wyndham Clark,7.37,,97,,,715.0,,
2022,42,0,29926,Danny Lee,7.37,,52,,,383.0,,
2022,44,0,30978,Kiradech Aphibarnrat,7.36,,53,,,390.0,,
2022,44,0,47504,Sam Burns,7.36,,80,,,589.0,,
2022,44,0,29221,Webb Simpson,7.36,,59,,,434.0,,
2022,47,0,34256,Andrew Putnam,7.35,,94,,,691.0,,
2022,48,0,36801,Mark Hubbard,7.34,,68,,,499.0,,
2022,48,0,32757,Patton Kizzire,7.34,,90,,,661.0,,
2022,48,0,33204,Shane Lowry,7.34,,58,,,426.0,,
2022,48,0,22056,Cameron Percy,7.34,,44,,,323.0,,
2022,48,0,25493,Nick Taylor,7.34,,88,,,646.0,,
2022,53,0,27349,Alex Noren,7.33,,64,,,469.0,,
2022,54,0,46435,Austin Cook,7.32,,69,,,505.0,,
2022,54,0,28775,Nate Lashley,7.32,,76,,,556.0,,
2022,54,0,47995,Davis Riley,7.32,,94,,,688.0,,
2022,57,0,33667,Carlos Ortiz,7.31,,61,,,446.0,,
2022,58,0,35449,Adam Long,7.3,,88,,,642.0,,
2022,59,0,30911,Tommy Fleetwood,7.29,,56,,,408.0,,
2022,60,0,28089,Jason Day,7.28,,57,,,415.0,,
2022,60,0,35310,Lanto Griffin,7.28,,78,,,568.0,,
2022,60,0,25198,Francesco Molinari,7.28,,53,,,386.0,,
2022,60,0,28252,Seamus Power,7.28,,78,,,568.0,,
2022,60,0,35617,Martin Trainer,7.28,,78,,,568.0,,
2022,65,0,28237,Rory McIlroy,7.27,,60,,,436.0,,
2022,66,0,48117,Kurt Kitayama,7.26,,70,,,508.0,,
2022,66,0,51950,Max McGreevy,7.26,,72,,,523.0,,
2022,66,0,46046,Scottie Scheffler,7.26,,84,,,610.0,,
2022,69,0,33597,Harry Higgs,7.25,,80,,,580.0,,
2022,70,0,45526,Abraham Ancer,7.24,,58,,,420.0,,
2022,70,0,51997,Andrew Novak,7.24,,76,,,550.0,,
2022,70,0,49964,Aaron Wise,7.24,,86,,,623.0,,
2022,73,0,49766,Hank Lebioda,7.23,,80,,,578.0,,
2022,74,0,39977,Max Homa,7.22,,82,,,592.0,,
2022,74,0,31420,Anirban Lahiri,7.22,,72,,,520.0,,
2022,76,0,29908,C.T. Pan,7.21,,82,,,591.0,,
2022,77,0,29970,Dylan Frittelli,7.2,,93,,,670.0,,
2022,77,0,32791,K.H. Lee,7.2,,98,,,706.0,,
2022,77,0,49771,J.T. Poston,7.2,,88,,,634.0,,
2022,80,0,39436,Joshua Creel,7.19,,47,,,338.0,,
2022,80,0,39546,Keith Mitchell,7.19,,86,,,618.0,,
2022,80,0,45486,Joaquin Niemann,7.19,,80,,,575.0,,
2022,80,0,34046,Jordan Spieth,7.19,,74,,,532.0,,
2022,80,0,51634,Sahith Theegala,7.19,,113,,,813.0,,
2022,85,0,37455,Si Woo Kim,7.17,,98,,,703.0,,
2022,85,0,36689,Brooks Koepka,7.17,,46,,,330.0,,
2022,87,0,32816,Satoshi Kodaira,7.16,,51,,,365.0,,
2022,87,0,30944,Jason Kokrak,7.16,,61,,,437.0,,
2022,89,0,37275,Sam Ryder,7.15,,88,,,629.0,,
2022,89,0,39324,J.J. Spaun,7.15,,95,,,679.0,,
2022,91,0,27974,Sung Kang,7.14,,80,,,571.0,,
2022,92,0,23983,Luke Donald,7.13,,67,,,478.0,,
2022,92,0,46601,Trey Mullinax,7.13,,82,,,585.0,,
