YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1993,51,0,2099,Scott Simpson,15.52,128,825
1993,52,0,1468,Gary Hallberg,15.5,150,968
1993,53,0,1024,Billy Andrade,15.42,148,960
1993,54,0,1418,Bill Glasson,15.4,122,792
1993,55,0,6012,Greg Kraft,15.39,117,760
1993,56,0,2159,Curtis Strange,15.34,127,828
1993,57,0,2206,David Toms,15.32,133,868
1993,58,0,2135,Mike Standly,15.27,150,982
1993,59,0,1388,Robert Gamez,15.26,130,852
1993,60,0,1533,P.H. Horgan III,15.16,138,910
1993,61,0,1098,Jay Don Blake,15.11,125,827
1993,61,0,1219,John Cook,15.11,136,900
1993,61,0,2131,Mike Springer,15.11,129,854
1993,64,0,1619,Skip Kendall,15.06,150,996
1993,65,0,2170,Hal Sutton,15.03,136,905
1993,66,0,1320,Bob Estes,15.0,157,1047
1993,67,0,2242,Lanny Wadkins,14.99,110,734
1993,68,0,1014,Fulton Allem,14.91,143,959
1993,69,0,1143,Brad Bryant,14.9,156,1047
1993,69,0,2218,Ted Tryba,14.9,145,973
1993,71,0,2279,Mark Wiebe,14.85,142,956
1993,72,0,1196,Brian Claar,14.8,167,1128
1993,73,0,2214,Kirk Triplett,14.79,142,960
1993,74,0,1887,Mark O'Meara,14.78,132,893
1993,75,0,2245,Grant Waite,14.77,140,948
1993,76,0,1549,Mike Hulbert,14.73,156,1059
1993,76,0,2090,Tom Sieckmann,14.73,146,991
1993,78,0,1797,Rocco Mediate,14.72,135,917
1993,79,0,1783,Mark McCumber,14.67,121,825
1993,80,0,1958,Dan Pohl,14.66,79,539
1993,81,0,1353,Bruce Fleisher,14.57,137,940
1993,82,0,1569,Peter Jacobsen,14.56,121,831
1993,83,0,6124,Patrick Burke,14.5,87,600
1993,84,0,1495,Morris Hatalsky,14.49,91,628
1993,85,0,1035,Tommy Armour III,14.43,85,589
1993,86,0,1707,Steve Lowery,14.41,167,1159
1993,86,0,1810,Phil Mickelson,14.41,112,777
1993,88,0,6332,Neal Lancaster,14.4,149,1035
1993,89,0,1191,Barry Cheesman,14.39,132,917
1993,89,0,2246,Duffy Waldorf,14.39,120,834
1993,91,0,6566,Jaime Gomez,14.38,127,883
1993,92,0,1006,John Adams,14.36,139,968
1993,93,0,1093,Ronnie Black,14.35,131,913
1993,93,0,2190,Doug Tewell,14.35,95,662
1993,95,0,2010,Loren Roberts,14.29,144,1008
1993,96,0,6044,Scott Gump,14.27,136,953
1993,97,0,1197,Bobby Clampett,14.26,81,568
1993,97,0,2224,Greg Twiggs,14.26,133,933
1993,99,0,2100,Tim Simpson,14.24,126,885
1993,100,0,2033,Dave Rummells,14.23,117,822
1993,101,0,10195,Tim Conley,14.18,93,656
1993,102,0,1129,Bill Britton,14.04,130,926
1993,103,0,2104,Jeff Sluman,14.03,143,1019
1993,104,0,1235,Ben Crenshaw,13.97,106,759
1993,104,0,1723,Andrew Magee,13.97,108,773
1993,106,0,6643,Paul Goydos,13.95,138,989
1993,107,0,1374,Robin Freeman,13.93,123,883
1993,108,0,5319,Gene Jones,13.9,83,597
1993,109,0,1559,Hale Irwin,13.89,100,720
1993,110,0,6034,Marco Dawson,13.88,152,1095
1993,111,0,1072,Chip Beck,13.87,128,923
1993,112,0,1846,Jodie Mudd,13.82,85,615
1993,113,0,1116,Michael Bradley,13.79,115,834
1993,114,0,1096,Phil Blackmar,13.78,128,929
1993,115,0,8759,Tad Rhyan,13.63,113,829
1993,116,0,1736,Roger Maltbie,13.62,85,624
1993,117,0,1288,Ed Dougherty,13.54,156,1152
1993,118,0,2111,Mike Smith,13.5,128,948
1993,119,0,2185,Lance Ten Broeck,13.48,137,1016
1993,120,0,6197,Michael Allen,13.47,120,891
1993,120,0,1408,Kelly Gibson,13.47,144,1069
1993,122,0,2294,Willie Wood,13.45,110,818
1993,123,0,2255,Denis Watson,13.43,87,648
1993,124,0,2133,Craig Stadler,13.41,114,850
1993,125,0,1890,Brett Ogle,13.4,78,582
1993,126,0,1060,Dave Barr,13.35,132,989
1993,126,0,1971,Dillard Pruitt,13.35,120,899
1993,128,0,2180,Harry Taylor,13.26,122,920
1993,129,0,1261,Jay Delsing,13.24,139,1050
1993,130,0,2217,Dennis Trixler,13.22,113,855
1993,131,0,6589,Jeff Woodland,13.21,110,833
1993,132,0,1218,Jeff Cook,13.2,116,879
1993,133,0,6617,Brian Henninger,13.18,124,941
1993,134,0,2322,Richard Zokol,13.17,103,782
1993,135,0,6575,Dudley Hart,13.13,126,960
1993,136,0,1690,Bruce Lietzke,13.12,69,526
1993,137,0,6136,Mike Schuchart,13.1,99,756
1993,138,0,2049,Gene Sauers,13.09,131,1001
1993,139,0,1414,Bob Gilder,13.06,108,827
1993,140,0,1132,Mark Brooks,13.04,132,1012
1993,141,0,1946,Peter Persons,13.03,122,936
1993,142,0,1557,John Inman,13.0,132,1015
1993,143,0,1550,Ed Humenik,12.99,125,962
1993,143,0,1926,Steve Pate,12.99,122,939
1993,145,0,2298,Jim Woodward,12.96,67,517
1993,146,0,1849,Bill Murchison,12.94,73,564
1993,147,0,6599,John Elliott,12.9,104,806
1993,148,0,1346,Ed Fiori,12.88,128,994
1993,149,0,1761,Len Mattiace,12.84,105,818
1993,150,0,1564,David Jackson,12.8,116,906
1993,151,0,2223,Bob Tway,12.76,92,721
1993,152,0,1659,Massy Kuramoto,12.73,84,660
1993,153,0,1435,Wayne Grady,12.72,71,558
1993,154,0,8045,Perry Moss,12.71,113,889
1993,155,0,6006,JC Anderson,12.69,102,804
1993,156,0,1975,Tom Purtzer,12.61,73,579
1993,157,0,1648,Billy Kratzert,12.59,69,548
1993,158,0,2101,Joey Sindelar,12.57,94,748
1993,159,0,1157,Tom Byrum,12.56,100,796
1993,160,0,1938,David Peoples,12.36,107,866
1993,161,0,1390,Buddy Gardner,12.33,84,681
1993,162,0,1469,Dan Halldorson,12.3,102,829
1993,163,0,1443,Hubert Green,12.24,70,572
1993,164,0,2303,Robert Wrenn,12.2,103,844
1993,165,0,1715,Mark Lye,12.13,81,668
1993,166,0,1307,Joel Edwards,11.98,112,935
1993,167,0,1282,Trevor Dodds,11.96,103,861
1993,168,0,2067,Ted Schulz,11.92,119,998
1993,169,0,1934,Dave Peege,11.88,72,606
1993,170,0,1249,John Daly,11.8,88,746
1993,170,0,1323,Brad Fabel,11.8,101,856
1993,170,0,6128,Steve Lamontagne,11.8,121,1025
1993,173,0,7569,Mark Carnevale,11.72,113,964
1993,174,0,10795,Neale Smith,11.68,68,582
1993,175,0,1049,Ian Baker-Finch,11.66,76,652
1993,176,0,10207,Jimmy Johnston,11.39,82,720
1993,177,0,1248,Rick Dalpos,11.28,82,727
1993,178,0,6144,John Dowdall,11.15,64,574
1993,178,0,8553,Lee Porter,11.15,60,538
1993,180,0,2201,Jim Thorpe,11.13,66,593
1993,181,0,6691,Greg Cesario,11.11,72,648
1993,181,0,1725,John Mahaffey,11.11,85,765
1993,183,0,1284,Mike Donald,10.93,106,970
1993,184,0,6284,Jim Hallet,10.86,102,939
1993,185,0,2241,Bobby Wadkins,10.85,74,682
1993,186,0,6401,Marty Schiene,10.79,70,649
1993,187,0,1930,Eddie Pearce,10.53,68,646
1993,188,0,1068,Andy Bean,10.0,62,620
1993,189,0,6247,David Delong,9.09,50,550
1994,1,0,2010,Loren Roberts,20.22,164,811
1994,2,0,2321,Fuzzy Zoeller,20.21,155,767
1994,3,0,1553,John Huston,19.62,174,887
1994,4,0,1968,Nick Price,19.35,126,651
1994,5,0,6527,Steve Stricker,18.9,182,963
1994,6,0,1226,Fred Couples,18.77,104,554
1994,7,0,1724,Jeff Maggert,18.28,170,930
1994,8,0,1876,Greg Norman,18.24,124,680
1994,9,0,2267,D.A. Weibring,18.18,120,660
1994,10,0,1161,Mark Calcavecchia,18.01,159,883
1994,11,0,1200,Keith Clearwater,17.93,163,909
1994,12,0,1810,Phil Mickelson,17.88,125,699
1994,13,0,1755,Dick Mast,17.79,153,860
1994,14,0,1677,Tom Lehman,17.75,153,862
1994,15,0,1378,David Frost,17.64,148,839
1994,15,0,1559,Hale Irwin,17.64,139,788
1994,17,0,1235,Ben Crenshaw,17.6,160,909
1994,18,0,2170,Hal Sutton,17.52,177,1010
1994,19,0,1771,Blaine McCallister,17.37,173,996
1994,20,0,2241,Bobby Wadkins,17.27,120,695
1994,21,0,1331,Rick Fehr,17.21,138,802
1994,22,0,1098,Jay Don Blake,17.15,155,904
1994,23,0,1418,Bill Glasson,17.07,133,779
1994,24,0,1633,Tom Kite,17.06,138,809
1994,24,0,1928,Corey Pavin,17.06,124,727
1994,26,0,1823,Larry Mize,16.88,132,782
1994,27,0,1690,Bruce Lietzke,16.78,103,614
1994,28,0,1457,Jay Haas,16.73,179,1070
1994,29,0,2131,Mike Springer,16.65,148,889
1994,30,0,1116,Michael Bradley,16.63,155,932
1994,30,0,1219,John Cook,16.63,141,848
1994,32,0,1408,Kelly Gibson,16.6,159,958
1994,33,0,1837,Gil Morgan,16.59,115,693
1994,34,0,1266,Clark Dennis,16.57,167,1008
1994,34,0,1320,Bob Estes,16.57,166,1002
1994,34,0,1329,Brad Faxon,16.57,163,984
1994,34,0,1385,Jim Gallagher Jr.,16.57,143,863
1994,38,0,1527,Scott Hoch,16.53,165,998
1994,39,0,2159,Curtis Strange,16.44,143,870
1994,40,0,1890,Brett Ogle,16.39,100,610
1994,41,0,2104,Jeff Sluman,16.37,157,959
1994,42,0,1313,Steve Elkington,16.33,105,643
1994,43,0,6809,Bob Burns,16.17,114,705
1994,44,0,2033,Dave Rummells,16.15,168,1040
1994,45,0,2239,Scott Verplank,16.12,108,670
1994,46,0,1701,Bob Lohr,16.11,146,906
1994,47,0,1143,Brad Bryant,16.07,181,1126
1994,48,0,2225,Howard Twitty,16.06,146,909
1994,49,0,1414,Bob Gilder,16.05,135,841
1994,50,0,6567,Vijay Singh,16.03,110,686
1994,51,0,6214,Guy Boros,15.98,154,964
1994,52,0,1072,Chip Beck,15.95,144,903
1994,53,0,6791,Mark Wurtz,15.87,133,838
1994,54,0,6575,Dudley Hart,15.79,132,836
1994,55,0,1975,Tom Purtzer,15.76,113,717
1994,56,0,1374,Robin Freeman,15.68,148,944
1994,57,0,1060,Dave Barr,15.64,152,972
1994,58,0,1945,Kenny Perry,15.63,166,1062
1994,59,0,1971,Dillard Pruitt,15.62,142,909
1994,60,0,1014,Fulton Allem,15.6,136,872
1994,60,0,2133,Craig Stadler,15.6,112,718
1994,62,0,1388,Robert Gamez,15.59,123,789
1994,63,0,8931,Glen Day,15.53,151,972
1994,63,0,7101,Dave Stockton Jr.,15.53,146,940
1994,65,0,1569,Peter Jacobsen,15.5,109,703
1994,66,0,1203,Russ Cochran,15.44,151,978
1994,67,0,1139,Olin Browne,15.38,144,936
1994,68,0,6315,Pete Jordan,15.35,140,912
1994,69,0,2214,Kirk Triplett,15.34,145,945
1994,70,0,6058,John Flannery,15.29,148,968
1994,71,0,6012,Greg Kraft,15.26,137,898
1994,72,0,2146,Payne Stewart,15.24,121,794
1994,73,0,6657,Steve Rintoul,15.22,126,828
1994,74,0,8337,Mike Heinen,15.21,125,822
1994,75,0,1156,Curt Byrum,15.18,126,830
1994,76,0,1783,Mark McCumber,15.16,124,818
1994,77,0,6034,Marco Dawson,15.15,132,871
1994,78,0,1306,David Edwards,15.11,129,854
1994,78,0,2256,Tom Watson,15.11,86,569
1994,80,0,2246,Duffy Waldorf,15.07,124,823
1994,81,0,1707,Steve Lowery,15.06,148,983
1994,82,0,1706,Davis Love III,15.03,142,945
1994,82,0,6577,John Wilson,15.03,129,858
1994,84,0,1996,Mike Reid,15.01,106,706
1994,85,0,1196,Brian Claar,14.98,154,1028
1994,86,0,1261,Jay Delsing,14.96,137,916
1994,86,0,1288,Ed Dougherty,14.96,152,1016
1994,88,0,1891,David Ogrin,14.95,139,930
1994,88,0,1905,Joe Ozaki,14.95,97,649
1994,90,0,1549,Mike Hulbert,14.94,160,1071
1994,91,0,1510,Nolan Henke,14.93,122,817
1994,92,0,1926,Steve Pate,14.91,144,966
1994,93,0,2007,Larry Rinker,14.89,116,779
1994,94,0,1824,Yoshinori Mizumaki,14.85,94,633
1994,95,0,1468,Gary Hallberg,14.81,120,810
1994,96,0,6090,Jim McGovern,14.8,145,980
1994,97,0,1201,Lennie Clements,14.76,128,867
1994,98,0,1330,David Feherty,14.75,104,705
1994,98,0,2223,Bob Tway,14.75,123,834
1994,100,0,2049,Gene Sauers,14.72,127,863
1994,101,0,10809,Jim Furyk,14.71,145,986
1994,102,0,2294,Willie Wood,14.7,117,796
1994,103,0,2242,Lanny Wadkins,14.69,104,708
1994,104,0,8375,Paul Stankowski,14.68,116,790
1994,105,0,6251,Chris DiMarco,14.67,130,886
1994,106,0,6617,Brian Henninger,14.61,108,739
1994,107,0,1361,Dan Forsman,14.59,103,706
1994,108,0,1435,Wayne Grady,14.57,87,597
1994,109,0,1444,Ken Green,14.54,130,894
1994,110,0,1185,Brandel Chamblee,14.52,131,902
1994,111,0,6197,Michael Allen,14.51,146,1006
1994,112,0,1282,Trevor Dodds,14.44,119,824
1994,112,0,1381,Fred Funk,14.44,157,1087
1994,112,0,1920,Craig Parry,14.44,95,658
1994,115,0,1577,Lee Janzen,14.41,133,923
1994,116,0,2206,David Toms,14.29,135,945
1994,117,0,6643,Paul Goydos,14.27,153,1072
1994,118,0,1927,Dennis Paulson,14.25,112,786
1994,119,0,1682,Wayne Levi,14.17,122,861
1994,119,0,6140,Sean Murphy,14.17,123,868
1994,121,0,12663,Phil Tataurangi,14.12,97,687
1994,121,0,2218,Ted Tryba,14.12,157,1112
1994,123,0,2099,Scott Simpson,14.09,103,731
1994,124,0,6020,Steve Brodie,14.07,123,874
1994,125,0,2067,Ted Schulz,14.05,111,790
1994,126,0,1132,Mark Brooks,14.02,164,1170
1994,127,0,1938,David Peoples,14.0,127,907
1994,128,0,1093,Ronnie Black,13.99,115,822
1994,128,0,12660,Jesper Parnevik,13.99,81,579
1994,130,0,1887,Mark O'Meara,13.97,131,938
1994,131,0,7569,Mark Carnevale,13.89,125,900
1994,132,0,1495,Morris Hatalsky,13.85,108,780
1994,133,0,1607,Brian Kamm,13.82,136,984
1994,134,0,2190,Doug Tewell,13.77,122,886
1994,135,0,1475,Donnie Hammond,13.76,120,872
1994,136,0,2245,Grant Waite,13.71,99,722
1994,137,0,7235,John Morse,13.67,108,790
1994,137,0,2303,Robert Wrenn,13.67,73,534
1994,139,0,1353,Bruce Fleisher,13.58,116,854
1994,140,0,1986,Joey Rassett,13.54,99,731
1994,141,0,12661,Todd Barranger,13.53,94,695
1994,142,0,2101,Joey Sindelar,13.52,91,673
1994,143,0,10213,Dicky Pride,13.5,105,778
1994,143,0,2201,Jim Thorpe,13.5,106,785
1994,145,0,1723,Andrew Magee,13.48,127,942
1994,146,0,1550,Ed Humenik,13.46,123,914
1994,146,0,2230,Stan Utley,13.46,102,758
1994,148,0,1024,Billy Andrade,13.42,122,909
1994,149,0,2135,Mike Standly,13.34,127,952
1994,150,0,6609,Rob Boldt,13.26,81,611
1994,151,0,6332,Neal Lancaster,13.25,132,996
1994,152,0,1864,Larry Nelson,13.21,74,560
1994,153,0,1748,Doug Martin,13.16,110,836
1994,154,0,1629,Eddie Kirby,13.13,70,533
1994,155,0,6088,Steve Gotsche,13.08,76,581
1994,155,0,6589,Jeff Woodland,13.08,113,864
1994,157,0,1766,Billy Mayfair,13.07,137,1048
1994,158,0,2090,Tom Sieckmann,13.05,107,820
1994,159,0,2100,Tim Simpson,13.03,123,944
1994,160,0,1006,John Adams,13.01,109,838
1994,161,0,1129,Bill Britton,12.94,92,711
1994,162,0,1096,Phil Blackmar,12.86,90,700
1994,163,0,1307,Joel Edwards,12.5,111,888
1994,164,0,6591,Rocky Walcher,12.44,82,659
1994,164,0,2322,Richard Zokol,12.44,96,772
1994,166,0,2167,Mike Sullivan,12.33,90,730
1994,167,0,1725,John Mahaffey,12.24,95,776
1994,168,0,6016,Brad Lardon,12.04,69,573
1994,169,0,6128,Steve Lamontagne,11.93,97,813
1994,170,0,1392,Tom Garner,11.92,69,579
1994,171,0,6078,Esteban Toledo,11.76,95,808
1994,172,0,6350,Bob May,11.69,94,804
1994,173,0,6062,Charles Raulerson,11.63,75,645
1994,174,0,2095,Larry Silveira,11.62,92,792
1994,175,0,1557,John Inman,11.52,123,1068
1994,176,0,1648,Billy Kratzert,11.1,77,694
1994,177,0,2224,Greg Twiggs,10.99,72,655
1994,178,0,1133,Billy Ray Brown,9.98,57,571
1994,179,0,7781,Ty Armstrong,9.72,60,617
1995,1,0,2267,D.A. Weibring,19.01,165,868
1995,2,0,1876,Greg Norman,18.34,117,638
1995,3,0,10809,Jim Furyk,18.33,191,1042
1995,4,0,1905,Joe Ozaki,18.29,120,656
1995,5,0,2099,Scott Simpson,18.11,169,933
1995,6,0,1707,Steve Lowery,18.1,204,1127
1995,7,0,2239,Scott Verplank,18.07,163,902
1995,8,0,2214,Kirk Triplett,17.95,187,1042
1995,9,0,1810,Phil Mickelson,17.93,151,842
1995,10,0,1418,Bill Glasson,17.85,138,773
1995,11,0,1724,Jeff Maggert,17.84,154,863
1995,12,0,6034,Marco Dawson,17.6,148,841
1995,13,0,9011,David Duval,17.53,165,941
1995,14,0,1706,Davis Love III,17.46,166,951
1995,15,0,10860,Justin Leonard,17.35,202,1164
1995,16,0,1971,Dillard Pruitt,17.31,140,809
1995,17,0,1201,Lennie Clements,17.29,167,966
1995,18,0,1975,Tom Purtzer,17.28,104,602
1995,19,0,1161,Mark Calcavecchia,17.05,191,1120
1995,20,0,6527,Steve Stricker,17.03,147,863
1995,21,0,1006,John Adams,16.97,141,831
1995,22,0,10585,Scott McCarron,16.96,136,802
1995,23,0,1142,Bart Bryant,16.94,143,844
1995,24,0,2101,Joey Sindelar,16.87,125,741
1995,25,0,1385,Jim Gallagher Jr.,16.84,177,1051
1995,26,0,1960,Don Pooley,16.79,136,810
1995,27,0,2223,Bob Tway,16.76,171,1020
1995,28,0,2321,Fuzzy Zoeller,16.75,97,579
1995,29,0,1185,Brandel Chamblee,16.71,131,784
1995,30,0,1203,Russ Cochran,16.67,138,828
1995,31,0,2010,Loren Roberts,16.65,146,877
1995,32,0,1887,Mark O'Meara,16.63,170,1022
1995,33,0,2170,Hal Sutton,16.6,159,958
1995,34,0,6522,Ernie Els,16.57,110,664
1995,34,0,6575,Dudley Hart,16.57,165,996
1995,36,0,1381,Fred Funk,16.51,193,1169
1995,37,0,2049,Gene Sauers,16.44,133,809
1995,38,0,1633,Tom Kite,16.4,151,921
1995,39,0,6090,Jim McGovern,16.37,166,1014
1995,39,0,1945,Kenny Perry,16.37,164,1002
1995,41,0,1156,Curt Byrum,16.34,181,1108
1995,42,0,1599,Steve Jones,16.31,137,840
1995,43,0,2146,Payne Stewart,16.3,171,1049
1995,44,0,1938,David Peoples,16.29,86,528
1995,45,0,1527,Scott Hoch,16.28,174,1069
1995,46,0,1320,Bob Estes,16.27,159,977
1995,47,0,1132,Mark Brooks,16.26,158,972
1995,47,0,8337,Mike Heinen,16.26,148,910
1995,49,0,1968,Nick Price,16.25,118,726
1995,50,0,2245,Grant Waite,16.21,142,876
1995,51,0,1098,Jay Don Blake,16.18,144,890
1995,52,0,1475,Donnie Hammond,16.11,136,844
1995,53,0,1226,Fred Couples,16.07,90,560
1995,54,0,2246,Duffy Waldorf,15.92,149,936
1995,55,0,6124,Patrick Burke,15.91,122,767
1995,56,0,6643,Paul Goydos,15.88,182,1146
1995,57,0,2104,Jeff Sluman,15.87,167,1052
1995,58,0,1388,Robert Gamez,15.85,136,858
1995,59,0,2256,Tom Watson,15.84,96,606
1995,60,0,1143,Brad Bryant,15.79,157,994
1995,61,0,1766,Billy Mayfair,15.78,166,1052
1995,62,0,1329,Brad Faxon,15.76,145,920
1995,63,0,1577,Lee Janzen,15.74,162,1029
1995,64,0,2180,Harry Taylor,15.73,140,890
1995,65,0,1701,Bob Lohr,15.71,156,993
1995,66,0,1024,Billy Andrade,15.68,149,950
1995,67,0,1607,Brian Kamm,15.63,145,928
1995,68,0,1553,John Huston,15.61,133,852
1995,69,0,1331,Rick Fehr,15.57,123,790
1995,70,0,1549,Mike Hulbert,15.53,164,1056
1995,71,0,1313,Steve Elkington,15.49,121,781
1995,72,0,2225,Howard Twitty,15.45,138,893
1995,73,0,1116,Michael Bradley,15.41,143,928
1995,74,0,1326,Nick Faldo,15.37,121,787
1995,74,0,6577,John Wilson,15.37,150,976
1995,76,0,1619,Skip Kendall,15.35,152,990
1995,77,0,1040,Emlyn Aubrey,15.32,137,894
1995,77,0,6214,Guy Boros,15.32,156,1018
1995,79,0,7867,Woody Austin,15.29,183,1197
1995,79,0,1374,Robin Freeman,15.29,156,1020
1995,81,0,2159,Curtis Strange,15.26,134,878
1995,82,0,1060,Dave Barr,15.25,124,813
1995,83,0,1361,Dan Forsman,15.22,121,795
1995,84,0,1783,Mark McCumber,15.17,108,712
1995,85,0,10569,Mike Brisky,15.16,138,910
1995,86,0,1408,Kelly Gibson,15.15,158,1043
1995,87,0,1510,Nolan Henke,15.14,126,832
1995,88,0,20094,Jonathan Kaye,15.12,101,668
1995,89,0,1569,Peter Jacobsen,15.11,150,993
1995,90,0,1093,Ronnie Black,15.1,141,934
1995,91,0,12660,Jesper Parnevik,15.09,104,689
1995,92,0,6617,Brian Henninger,15.01,124,826
1995,93,0,1920,Craig Parry,14.95,119,796
1995,94,0,8931,Glen Day,14.93,142,951
1995,94,0,10215,Charlie Rymer,14.93,116,777
1995,96,0,20051,Joe Acosta Jr.,14.91,113,758
1995,96,0,1682,Wayne Levi,14.91,78,523
1995,98,0,6332,Neal Lancaster,14.85,139,936
1995,99,0,1219,John Cook,14.81,132,891
1995,99,0,6315,Pete Jordan,14.81,92,621
1995,101,0,1797,Rocco Mediate,14.8,78,527
1995,102,0,1925,Jerry Pate,14.79,108,730
1995,103,0,20095,Carl Paulson,14.77,95,643
1995,104,0,1677,Tom Lehman,14.76,103,698
1995,104,0,8563,Bruce Vaughan,14.76,142,962
1995,106,0,1891,David Ogrin,14.74,139,943
1995,107,0,2279,Mark Wiebe,14.71,99,673
1995,108,0,1266,Clark Dennis,14.69,141,960
1995,109,0,1196,Brian Claar,14.68,150,1022
1995,110,0,2008,Lee Rinker,14.63,138,943
1995,111,0,1928,Corey Pavin,14.62,126,862
1995,112,0,1690,Bruce Lietzke,14.59,82,562
1995,113,0,2242,Lanny Wadkins,14.58,91,624
1995,114,0,2133,Craig Stadler,14.55,104,715
1995,115,0,1837,Gil Morgan,14.54,108,743
1995,116,0,8385,Omar Uresti,14.53,145,998
1995,117,0,2218,Ted Tryba,14.5,157,1083
1995,118,0,1890,Brett Ogle,14.49,99,683
1995,119,0,1042,Paul Azinger,14.48,116,801
1995,120,0,1306,David Edwards,14.47,113,781
1995,121,0,8375,Paul Stankowski,14.41,136,944
1995,121,0,6613,Tommy Tolles,14.41,117,812
1995,123,0,1035,Tommy Armour III,14.39,137,952
1995,124,0,6809,Bob Burns,14.37,125,870
1995,125,0,6088,Steve Gotsche,14.35,121,843
1995,125,0,1468,Gary Hallberg,14.35,119,829
1995,127,0,1823,Larry Mize,14.34,105,732
1995,128,0,6197,Michael Allen,14.33,84,586
1995,129,0,1072,Chip Beck,14.29,140,980
1995,130,0,2111,Mike Smith,14.27,107,750
1995,131,0,8717,Kawika Cotner,14.23,120,843
1995,132,0,1457,Jay Haas,14.22,133,935
1995,133,0,2190,Doug Tewell,14.21,81,570
1995,134,0,2094,Tony Sills,14.19,108,761
1995,135,0,1748,Doug Martin,14.17,136,960
1995,136,0,8537,J.P. Hayes,14.15,119,841
1995,137,0,2167,Mike Sullivan,14.13,127,899
1995,138,0,1458,Jerry Haas,14.05,120,854
1995,138,0,7101,Dave Stockton Jr.,14.05,136,968
1995,140,0,10425,Jay Williamson,14.03,95,677
1995,141,0,6044,Scott Gump,14.0,135,964
1995,142,0,7569,Mark Carnevale,13.97,112,802
1995,142,0,6251,Chris DiMarco,13.97,128,916
1995,142,0,1771,Blaine McCallister,13.97,132,945
1995,145,0,1723,Andrew Magee,13.95,124,889
1995,145,0,6048,Dicky Thompson,13.95,100,717
1995,147,0,1378,David Frost,13.91,107,769
1995,148,0,1927,Dennis Paulson,13.88,118,850
1995,149,0,1334,Keith Fergus,13.87,118,851
1995,150,0,1685,J.L. Lewis,13.85,122,881
1995,151,0,1175,Jim Carter,13.81,137,992
1995,152,0,1725,John Mahaffey,13.79,116,841
1995,153,0,6567,Vijay Singh,13.77,118,857
1995,154,0,1550,Ed Humenik,13.76,123,894
1995,155,0,1249,John Daly,13.72,111,809
1995,155,0,2148,Ray Stewart,13.72,94,685
1995,157,0,7235,John Morse,13.7,101,737
1995,158,0,1444,Ken Green,13.6,97,713
1995,158,0,1992,Don Reese,13.6,105,772
1995,160,0,2135,Mike Standly,13.52,132,976
1995,161,0,1864,Larry Nelson,13.29,78,587
1995,162,0,7721,Pat Bates,13.28,111,836
1995,162,0,1129,Bill Britton,13.28,92,693
1995,164,0,1996,Mike Reid,13.27,86,648
1995,165,0,1943,Chris Perry,13.25,119,898
1995,166,0,1200,Keith Clearwater,13.2,94,712
1995,167,0,10145,Tom Hearn,13.18,78,592
1995,168,0,1261,Jay Delsing,13.12,106,808
1995,169,0,1705,Tim Loustalot,13.04,75,575
1995,170,0,6791,Mark Wurtz,12.94,113,873
1995,171,0,10213,Dicky Pride,12.91,111,860
1995,172,0,6386,Bill Porter,12.88,102,792
1995,173,0,1096,Phil Blackmar,12.87,100,777
1995,173,0,6641,Jeff Leonard,12.87,96,746
1995,175,0,6012,Greg Kraft,12.86,133,1034
1995,176,0,6657,Steve Rintoul,12.7,126,992
1995,177,0,1926,Steve Pate,12.69,126,993
1995,178,0,1133,Billy Ray Brown,12.61,85,674
1995,179,0,1414,Bob Gilder,12.56,111,884
1995,180,0,2131,Mike Springer,12.55,87,693
1995,181,0,1307,Joel Edwards,12.4,121,976
1995,182,0,1353,Bruce Fleisher,12.27,88,717
1995,182,0,2226,Tray Tyner,12.27,105,856
1995,184,0,1235,Ben Crenshaw,12.24,106,866
1995,185,0,2241,Bobby Wadkins,12.07,120,994
1995,186,0,1330,David Feherty,11.97,90,752
1995,187,0,1986,Joey Rassett,11.32,65,574
1995,188,0,1014,Fulton Allem,11.15,65,583
1992,1,0,6575,Dudley Hart,19.45,190,977
1992,2,0,1226,Fred Couples,19.21,166,864
1992,3,0,2242,Lanny Wadkins,19.01,173,910
1992,4,0,1887,Mark O'Meara,18.84,159,844
1992,5,0,1633,Tom Kite,18.51,177,956
1992,6,0,1706,Davis Love III,18.3,176,962
1992,7,0,1331,Rick Fehr,18.27,163,892
1992,8,0,1098,Jay Don Blake,18.22,145,796
1992,9,0,1677,Tom Lehman,18.11,192,1060
1992,10,0,2190,Doug Tewell,17.99,140,778
1992,11,0,1355,Raymond Floyd,17.82,113,634
1992,12,0,1533,P.H. Horgan III,17.72,138,779
1992,13,0,2104,Jeff Sluman,17.7,206,1164
1992,14,0,1042,Paul Azinger,17.56,157,894
1992,15,0,1129,Bill Britton,17.53,156,890
1992,16,0,2010,Loren Roberts,17.52,185,1056
1992,17,0,1797,Rocco Mediate,17.46,147,842
1992,18,0,2099,Scott Simpson,17.44,132,757
1992,19,0,1161,Mark Calcavecchia,17.41,175,1005
1992,20,0,1219,John Cook,17.35,143,824
1992,21,0,1132,Mark Brooks,17.32,195,1126
1992,22,0,1938,David Peoples,17.28,178,1030
1992,23,0,2159,Curtis Strange,17.27,105,608
1992,24,0,1522,Lon Hinkle,17.15,106,618
1992,25,0,2146,Payne Stewart,17.14,146,852
