YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOT. EARLY RDS.(1ST TEE)
2011,116,0,24663,Y.E. Yang,71.1,1493,21
2011,117,0,6004,Stephen Ames,71.12,1209,17
2011,118,0,27936,Martin Laird,71.14,1565,22
2011,118,0,33413,Ben Martin,71.14,1565,22
2011,120,0,24140,Sean O'Hair,71.15,1850,26
2011,121,0,29420,Billy Horschel,71.18,1566,22
2011,121,0,20436,Garrett Willis,71.18,1566,22
2011,123,0,30692,Scott Stallings,71.19,2278,32
2011,124,0,31557,Jim Herman,71.2,1424,20
2011,124,0,29518,Brendan Steele,71.2,1780,25
2011,126,0,33911,Nate Smith,71.21,1353,19
2011,127,0,24490,George McNeill,71.22,1638,23
2011,127,0,25240,D.A. Points,71.22,2564,36
2011,129,0,21805,Harrison Frazar,71.23,1567,22
2011,129,0,25900,Lucas Glover,71.23,1567,22
2011,129,0,21350,Ryuji Imada,71.23,2208,31
2011,129,0,21878,Mark Wilson,71.23,2137,30
2011,133,0,20098,Stuart Appleby,71.24,1496,21
2011,134,0,24507,Jason Bohn,71.25,1995,28
2011,135,0,19970,Robert Karlsson,71.26,1639,23
2011,136,0,12602,Dean Wilson,71.28,1283,18
2011,137,0,28087,Kris Blanks,71.33,1926,27
2011,138,0,34255,Joseph Bramlett,71.36,1784,25
2011,139,0,24290,D.J. Brigman,71.39,1642,23
2011,139,0,10860,Justin Leonard,71.39,1285,18
2011,141,0,25444,Justin Hicks,71.41,1214,17
2011,142,0,20593,Greg Chalmers,71.44,1786,25
2011,142,0,24358,Robert Garrigus,71.44,2286,32
2011,144,0,7457,Steve Flesch,71.45,1572,22
2011,145,0,24604,Hunter Haas,71.46,2001,28
2011,145,0,35087,Bio Kim,71.46,1858,26
2011,147,0,23673,Michael Connell,71.48,1501,21
2011,148,0,8725,Tom Gillis,71.5,1716,24
2011,149,0,8375,Paul Stankowski,71.52,1645,23
2011,150,0,30946,Alex Prugh,71.53,2289,32
2011,151,0,26287,Roland Thatcher,71.55,1431,20
2011,152,0,27797,Derek Lamely,71.6,1432,20
2011,153,0,20766,Padraig Harrington,71.61,1289,18
2011,153,0,6515,Shaun Micheel,71.61,2005,28
2011,153,0,26679,Kevin Stadler,71.61,2005,28
2011,156,0,27141,J.B. Holmes,71.63,1361,19
2011,157,0,24846,Ricky Barnes,71.68,1577,22
2011,157,0,28679,Fabián Gómez,71.68,1577,22
2011,159,0,1577,Lee Janzen,71.72,2080,29
2011,160,0,32640,Troy Merritt,71.75,1722,24
2011,161,0,29478,Kevin Kisner,71.76,1794,25
2011,162,0,27939,Matt McQuillan,71.84,1365,19
2011,163,0,1313,Steve Elkington,71.85,934,13
2011,164,0,24357,K.J. Choi,71.87,1078,15
2011,165,0,21407,Arjun Atwal,71.88,2444,34
2011,166,0,25457,Alexandre Rocha,71.9,1438,20
2011,167,0,6522,Ernie Els,72.0,1440,20
2011,168,0,31193,Jim Renner,72.05,1513,21
2011,169,0,1948,Tim Petrovic,72.08,1730,24
2011,170,0,10809,Jim Furyk,72.1,1442,20
2011,171,0,26668,Marc Turnesa,72.11,1370,19
2011,172,0,20472,Alex Cejka,72.14,1587,22
2011,173,0,26420,Richard Johnson,72.15,1876,26
2011,173,0,27064,Jhonattan Vegas,72.15,1443,20
2011,175,0,30711,Colt Knost,72.21,1372,19
2011,175,0,26881,Jarrod Lyle,72.21,1372,19
2011,177,0,28475,Jeff Overton,72.22,2311,32
2011,178,0,34072,Will Strickler,72.26,1373,19
2011,179,0,30750,Tommy Gainey,72.47,2174,30
2011,180,0,9011,David Duval,72.63,1743,24
2011,181,0,32876,Martin Piller,72.76,1237,17
2011,182,0,31401,Zack Miller,72.89,2041,28
2011,183,0,25834,Daniel Summerhays,73.04,1680,23
2011,184,0,23614,Rich Beem,73.06,1169,16
2011,185,0,1797,Rocco Mediate,73.12,1243,17
2011,186,0,6643,Paul Goydos,73.67,1326,18
2016,1,0,30925,Dustin Johnson,68.9,689,10
2016,2,0,34046,Jordan Spieth,68.92,896,13
2016,3,0,31323,Gary Woodland,69.4,2082,30
2016,4,0,28089,Jason Day,69.44,1111,16
2016,5,0,22405,Justin Rose,69.47,1181,17
2016,6,0,20472,Alex Cejka,69.52,1460,21
2016,7,0,25349,Tim Wilkinson,69.56,1252,18
2016,8,0,24024,Zach Johnson,69.6,1740,25
2016,9,0,32618,Rhein Gibson,69.63,1114,16
2016,10,0,1810,Phil Mickelson,69.65,1184,17
2016,11,0,32200,Roberto Castro,69.71,2161,31
2016,11,0,35300,Andrew Loupe,69.71,1464,21
2016,13,0,25364,Paul Casey,69.77,1535,22
2016,14,0,28237,Rory McIlroy,69.79,977,14
2016,15,0,6527,Steve Stricker,69.8,698,10
2016,16,0,34174,John Huh,69.86,1956,28
2016,17,0,21961,Charles Howell III,69.9,2097,30
2016,17,0,23108,Matt Kuchar,69.9,1468,21
2016,17,0,26951,Johnson Wagner,69.9,2027,29
2016,20,0,24358,Robert Garrigus,69.93,1888,27
2016,21,0,31202,William McGirt,69.97,2449,35
2016,22,0,20229,Stewart Cink,70.0,1750,25
2016,22,0,36689,Brooks Koepka,70.0,1330,19
2016,22,0,26331,Charl Schwartzel,70.0,1330,19
2016,22,0,27649,Brandt Snedeker,70.0,980,14
2016,26,0,34264,Hudson Swafford,70.03,2381,34
2016,27,0,26329,Louis Oosthuizen,70.06,1121,16
2016,28,0,35879,Kelly Kraft,70.08,911,13
2016,29,0,24140,Sean O'Hair,70.12,2314,33
2016,29,0,26476,Chez Reavie,70.12,1823,26
2016,29,0,35732,Wes Roach,70.12,1192,17
2016,32,0,25632,Jimmy Walker,70.13,1613,23
2016,33,0,37455,Si Woo Kim,70.14,2525,36
2016,34,0,32839,Hideki Matsuyama,70.18,1193,17
2016,35,0,27129,Luke List,70.19,1123,16
2016,36,0,22046,Geoff Ogilvy,70.2,1404,20
2016,37,0,24846,Ricky Barnes,70.21,2036,29
2016,37,0,36699,Patrick Rodgers,70.21,1685,24
2016,39,0,23320,Ryan Palmer,70.22,2247,32
2016,40,0,34098,Russell Henley,70.23,1826,26
2016,41,0,29223,Sam Saunders,70.24,1194,17
2016,42,0,27644,Brian Harman,70.27,2600,37
2016,43,0,22371,Aaron Baddeley,70.28,1757,25
2016,43,0,46440,Smylie Kaufman,70.28,1757,25
2016,45,0,12510,Chad Campbell,70.31,1828,26
2016,46,0,25396,Kevin Na,70.32,2180,31
2016,47,0,27466,Spencer Levin,70.33,2321,33
2016,47,0,29461,Jamie Lovemark,70.33,1688,24
2016,49,0,20098,Stuart Appleby,70.41,2253,32
2016,49,0,33141,Keegan Bradley,70.41,1901,27
2016,49,0,33122,Russell Knox,70.41,2042,29
2016,49,0,29289,S.Y. Noh,70.41,1901,27
2016,49,0,20645,John Senden,70.41,2253,32
2016,54,0,32150,Michael Thompson,70.42,1338,19
2016,55,0,10809,Jim Furyk,70.43,986,14
2016,56,0,34360,Patrick Reed,70.45,2043,29
2016,57,0,35539,Luke Guthrie,70.47,1339,19
2016,57,0,26289,Boo Weekley,70.47,2255,32
2016,59,0,29725,Tony Finau,70.48,2044,29
2016,60,0,20157,Retief Goosen,70.5,1128,16
2016,60,0,31420,Anirban Lahiri,70.5,1410,20
2016,60,0,32640,Troy Merritt,70.5,2256,32
2016,63,0,24357,K.J. Choi,70.53,1058,15
2016,64,0,33419,Cameron Tringale,70.54,1975,28
2016,65,0,30926,Chris Kirk,70.55,2328,33
2016,65,0,33418,Shawn Stefani,70.55,2046,29
2016,67,0,25818,Scott Piercy,70.57,2470,35
2016,68,0,35545,Blayne Barber,70.59,2047,29
2016,69,0,40026,Daniel Berger,70.61,1977,28
2016,70,0,25900,Lucas Glover,70.62,1483,21
2016,70,0,27064,Jhonattan Vegas,70.62,2048,29
2016,72,0,29478,Kevin Kisner,70.63,2260,32
2016,72,0,33410,Andrew Landry,70.63,1130,16
2016,74,0,34265,Will Wilcox,70.64,1766,25
2016,75,0,34099,Harris English,70.65,2402,34
2016,76,0,31646,Emiliano Grillo,70.66,2685,38
2016,77,0,27214,Kevin Streelman,70.67,1908,27
2016,78,0,35451,Scott Pinckney,70.7,2121,30
2016,78,0,30110,Kyle Stanley,70.7,2333,33
2016,80,0,8075,Jerry Kelly,70.71,1697,24
2016,80,0,33204,Shane Lowry,70.71,990,14
2016,82,0,29268,Bronson Burgoon,70.72,1273,18
2016,82,0,33399,Adam Hadwin,70.72,2051,29
2016,82,0,20766,Padraig Harrington,70.72,1273,18
2016,82,0,29222,Billy Hurley III,70.72,1273,18
2016,82,0,25198,Francesco Molinari,70.72,1273,18
2016,87,0,29221,Webb Simpson,70.75,1698,24
2016,88,0,25686,Jason Dufner,70.77,2477,35
2016,88,0,36801,Mark Hubbard,70.77,1840,26
2016,88,0,27974,Sung Kang,70.77,1840,26
2016,88,0,31560,Brian Stuard,70.77,1557,22
2016,92,0,39975,Michael Kim,70.79,2053,29
2016,92,0,21878,Mark Wilson,70.79,1345,19
2016,94,0,25720,Chad Collins,70.81,1487,21
2016,94,0,30163,Henrik Norlander,70.81,1841,26
2016,94,0,29518,Brendan Steele,70.81,1841,26
2016,94,0,27963,Chris Stroud,70.81,1912,27
2016,98,0,25493,Nick Taylor,70.83,1700,24
2016,99,0,24461,Thomas Aiken,70.85,1417,20
2016,99,0,29745,Tyler Aldridge,70.85,1417,20
2016,101,0,26300,Matt Jones,70.87,2126,30
2016,102,0,28092,D.H. Lee,70.89,1347,19
2016,103,0,26758,David Hearn,70.92,1702,24
2016,103,0,21731,Freddie Jacobson,70.92,1702,24
2016,105,0,34409,David Lingmerth,70.93,2057,29
2016,106,0,23541,Ben Crane,70.96,1774,25
2016,107,0,21209,Sergio Garcia,71.0,923,13
2016,107,0,12716,Charley Hoffman,71.0,2201,31
2016,107,0,35532,Tom Hoge,71.0,1420,20
2016,107,0,26851,Marc Leishman,71.0,2201,31
2016,107,0,25240,D.A. Points,71.0,1207,17
2016,107,0,30692,Scott Stallings,71.0,2130,30
2016,113,0,33413,Ben Martin,71.03,2415,34
2016,114,0,29926,Danny Lee,71.07,2061,29
2016,115,0,23638,Brendon de Jonge,71.09,1564,22
2016,116,0,30944,Jason Kokrak,71.11,1920,27
2016,116,0,32876,Martin Piller,71.11,640,9
2016,116,0,25834,Daniel Summerhays,71.11,2560,36
2016,119,0,31557,Jim Herman,71.12,2347,33
2016,119,0,29485,Brett Stegmaier,71.12,1849,26
2016,121,0,33461,Morgan Hoffmann,71.13,569,8
2016,122,0,31416,Derek Fathauer,71.14,2063,29
2016,122,0,27141,J.B. Holmes,71.14,1992,28
2016,122,0,27936,Martin Laird,71.14,1565,22
2016,122,0,28475,Jeff Overton,71.14,1494,21
2016,126,0,29479,Scott Brown,71.15,1423,20
2016,126,0,23800,Bryce Molder,71.15,1850,26
2016,126,0,25892,Steve Wheatcroft,71.15,1850,26
2016,129,0,30711,Colt Knost,71.16,2277,32
2016,130,0,24507,Jason Bohn,71.18,1566,22
2016,130,0,32366,Kevin Chappell,71.18,1993,28
2016,132,0,27895,Jonas Blixt,71.19,1495,21
2016,132,0,29974,Branden Grace,71.19,1495,21
2016,134,0,2206,David Toms,71.21,1353,19
2016,135,0,25804,Bubba Watson,71.22,1638,23
2016,136,0,32448,James Hahn,71.25,2850,40
2016,137,0,32757,Patton Kizzire,71.27,2138,30
2016,138,0,23983,Luke Donald,71.31,2068,29
2016,139,0,29720,Andres Gonzales,71.32,1783,25
2016,140,0,27770,Camilo Villegas,71.33,2140,30
2016,141,0,29476,Kyle Reifers,71.34,2069,29
2016,142,0,37273,Derek Ernst,71.35,1641,23
2016,142,0,23325,Vaughn Taylor,71.35,1855,26
2016,144,0,34563,Chesson Hadley,71.36,1998,28
2016,145,0,37454,Whee Kim,71.44,1929,27
2016,146,0,34262,Jon Curran,71.48,2073,29
2016,147,0,28679,Fabián Gómez,71.49,2502,35
2016,148,0,29420,Billy Horschel,71.53,1216,17
2016,149,0,33448,Justin Thomas,71.54,1860,26
2016,150,0,24502,Adam Scott,71.55,787,11
2016,151,0,22892,Jason Gore,71.56,1789,25
2016,152,0,20572,Rod Pampling,71.61,1289,18
2016,153,0,27436,Graham DeLaet,71.64,1003,14
2016,153,0,32102,Rickie Fowler,71.64,1003,14
2016,153,0,26596,Ryan Moore,71.64,1576,22
2016,156,0,24912,Will MacKenzie,71.65,1433,20
2016,157,0,27747,Hiroshi Iwata,71.68,1792,25
2016,158,0,24924,Bill Haas,71.72,1793,25
2016,159,0,35891,Cameron Smith,71.73,1578,22
2016,160,0,24494,Erik Compton,71.75,1435,20
2016,160,0,28114,Dawie van der Walt,71.75,1435,20
2016,162,0,20848,Ángel Cabrera,71.77,1579,22
2016,163,0,20691,Greg Owen,71.79,2010,28
2016,164,0,24490,George McNeill,71.82,790,11
2016,165,0,23621,Rory Sabbatini,71.83,1652,23
2016,165,0,28132,Tyrone Van Aswegen,71.83,2155,30
2016,167,0,6522,Ernie Els,71.85,1437,20
2016,168,0,34261,Scott Langley,71.89,1366,19
2016,169,0,40058,Zac Blair,71.9,2157,30
2016,169,0,33667,Carlos Ortiz,71.9,1438,20
2016,171,0,34466,Peter Malnati,71.92,1726,24
2016,172,0,6567,Vijay Singh,71.96,2015,28
2016,173,0,28158,Steve Marino,72.0,1584,22
2016,173,0,34431,Robert Streb,72.0,2088,29
2016,175,0,10213,Dicky Pride,72.11,1370,19
2016,176,0,20104,Ken Duke,72.12,1226,17
2016,177,0,23353,J.J. Henry,72.16,1804,25
2016,178,0,45526,Abraham Ancer,72.17,866,12
2016,178,0,25572,Graeme McDowell,72.17,1299,18
2016,180,0,30927,Brendon Todd,72.18,1588,22
2016,181,0,37189,Harold Varner III,72.21,2094,29
2016,182,0,24781,Hunter Mahan,72.47,1377,19
2016,183,0,27942,Rob Oppenheim,72.74,1382,19
2016,184,0,10885,Robert Allenby,73.33,880,12
2016,185,0,25274,Steven Bowditch,74.76,1869,25
2005,1,0,10809,Jim Furyk,68.6,1715,25
2005,2,0,1810,Phil Mickelson,68.74,1306,19
2005,3,0,26420,Richard Johnson,68.82,757,11
2005,4,0,2239,Scott Verplank,69.25,1662,24
2005,5,0,1139,Olin Browne,69.32,1733,25
2005,6,0,1766,Billy Mayfair,69.49,2571,37
2005,7,0,8793,Tiger Woods,69.5,556,8
2005,8,0,20382,Stephen Leaney,69.57,1461,21
2005,9,0,1361,Dan Forsman,69.63,1114,16
2005,9,0,6567,Vijay Singh,69.63,1323,19
2005,11,0,6575,Dudley Hart,69.64,1532,22
2005,12,0,20098,Stuart Appleby,69.65,1393,20
2005,13,0,22405,Justin Rose,69.68,1951,28
2005,14,0,23983,Luke Donald,69.76,1186,17
2005,14,0,22293,Heath Slocum,69.76,2372,34
2005,16,0,24502,Adam Scott,69.78,1256,18
2005,17,0,12782,Tim Herron,69.85,2375,34
2005,18,0,24604,Hunter Haas,69.86,1537,22
2005,19,0,8123,Jeff Brehaut,69.89,1258,18
2005,19,0,19846,Brian Gay,69.89,1957,28
2005,21,0,1320,Bob Estes,69.94,2448,35
2005,22,0,1706,Davis Love III,69.95,1329,19
2005,23,0,1142,Bart Bryant,69.97,2309,33
2005,24,0,24507,Jason Bohn,70.0,1680,24
2005,25,0,20498,Briny Baird,70.12,1823,26
2005,26,0,1313,Steve Elkington,70.13,1613,23
2005,27,0,2206,David Toms,70.16,1333,19
2005,28,0,7223,Brian Bateman,70.17,2105,30
2005,29,0,6595,Kevin Sutherland,70.18,1965,28
2005,29,0,23623,Bo Van Pelt,70.18,2386,34
2005,31,0,23135,Tim Clark,70.19,1825,26
2005,32,0,21805,Harrison Frazar,70.21,1966,28
2005,33,0,23322,Brett Wetterich,70.24,1194,17
2005,34,0,20099,Doug Barron,70.29,1687,24
2005,35,0,23541,Ben Crane,70.33,1688,24
2005,36,0,10860,Justin Leonard,70.35,1407,20
2005,36,0,20691,Greg Owen,70.35,1618,23
2005,36,0,12602,Dean Wilson,70.35,1407,20
2005,39,0,10885,Robert Allenby,70.38,1830,26
2005,39,0,8545,Glen Hnatiuk,70.38,1478,21
2005,41,0,21753,Brian Davis,70.39,1619,23
2005,41,0,20378,Mathias Grönberg,70.39,1267,18
2005,43,0,1677,Tom Lehman,70.4,1760,25
2005,44,0,6251,Chris DiMarco,70.46,1691,24
2005,44,0,12680,Shigeki Maruyama,70.46,1832,26
2005,46,0,25345,Carl Pettersson,70.47,2114,30
2005,47,0,1329,Brad Faxon,70.48,1621,23
2005,48,0,20229,Stewart Cink,70.5,1974,28
2005,49,0,1249,John Daly,70.52,1763,25
2005,49,0,7749,Brett Quigley,70.52,1763,25
2005,51,0,20645,John Senden,70.53,2539,36
2005,52,0,21961,Charles Howell III,70.56,1905,27
2005,52,0,2010,Loren Roberts,70.56,1129,16
2005,54,0,21350,Ryuji Imada,70.58,1835,26
2005,55,0,24024,Zach Johnson,70.59,2047,29
2005,56,0,1035,Tommy Armour III,70.62,2754,39
2005,57,0,1127,Danny Briggs,70.64,989,14
2005,57,0,24980,Scott Gutschewski,70.64,1978,28
2005,59,0,1945,Kenny Perry,70.69,1131,16
2005,60,0,20634,Peter Lonard,70.72,1768,25
2005,61,0,8537,J.P. Hayes,70.75,1415,20
2005,62,0,24781,Hunter Mahan,70.76,2335,33
2005,63,0,1707,Steve Lowery,70.77,2477,35
2005,64,0,23621,Rory Sabbatini,70.78,1628,23
2005,65,0,23353,J.J. Henry,70.79,2053,29
2005,65,0,20812,Tjaart van der Walt,70.79,1699,24
2005,67,0,10733,Kent Jones,70.8,2478,35
2005,68,0,12454,Mario Tiziani,70.81,1841,26
2005,69,0,21731,Freddie Jacobson,70.83,1275,18
2005,69,0,2246,Duffy Waldorf,70.83,2125,30
2005,71,0,6527,Steve Stricker,70.84,1346,19
2005,72,0,1381,Fred Funk,70.86,2480,35
2005,72,0,10117,Bob Heintz,70.86,1488,21
2005,72,0,22295,Darron Stiles,70.86,1488,21
2005,75,0,25900,Lucas Glover,70.88,2339,33
2005,76,0,1388,Robert Gamez,70.91,2269,32
2005,77,0,23108,Matt Kuchar,70.93,993,14
2005,78,0,6373,José María Olazábal,70.94,1135,16
2005,79,0,20850,Daniel Chopra,70.95,2838,40
2005,80,0,1928,Corey Pavin,70.96,1774,25
2005,81,0,12510,Chad Campbell,71.0,2201,31
2005,81,0,6332,Neal Lancaster,71.0,2201,31
2005,81,0,23497,Tag Ridings,71.0,1846,26
2005,81,0,22913,John Rollins,71.0,1775,25
2005,85,0,7867,Woody Austin,71.02,3054,43
2005,85,0,1161,Mark Calcavecchia,71.02,2912,41
2005,87,0,2104,Jeff Sluman,71.03,2060,29
2005,87,0,8385,Omar Uresti,71.03,2060,29
2005,89,0,2106,Chris Smith,71.04,1634,23
2005,90,0,19824,Craig Barlow,71.05,1563,22
2005,91,0,21878,Mark Wilson,71.06,1279,18
2005,92,0,11032,Frank Lickliter II,71.07,2061,29
2005,93,0,12823,Carlos Franco,71.08,1706,24
2005,94,0,2101,Joey Sindelar,71.1,2062,29
2005,95,0,24227,Justin Bolli,71.11,1280,18
2005,95,0,27095,Nick Watney,71.11,1991,28
2005,97,0,21407,Arjun Atwal,71.13,1636,23
2005,97,0,20623,Gavin Coles,71.13,1707,24
2005,97,0,1941,Tom Pernice Jr.,71.13,2774,39
2005,97,0,26679,Kevin Stadler,71.13,2205,31
2005,101,0,22046,Geoff Ogilvy,71.14,1992,28
2005,101,0,20572,Rod Pampling,71.14,2063,29
2005,101,0,21951,Joey Snyder III,71.14,2632,37
2005,104,0,23325,Vaughn Taylor,71.18,2420,34
2005,105,0,1219,John Cook,71.19,1495,21
2005,105,0,2223,Bob Tway,71.19,1922,27
2005,107,0,20160,Charlie Wi,71.2,1424,20
2005,108,0,20157,Retief Goosen,71.21,1353,19
2005,108,0,20548,Hidemichi Tanaka,71.21,2706,38
2005,110,0,1797,Rocco Mediate,71.22,1638,23
2005,110,0,22548,Patrick Sheehan,71.22,2920,41
2005,112,0,19881,Robert Damron,71.23,2137,30
2005,112,0,1553,John Huston,71.23,1852,26
2005,112,0,1887,Mark O'Meara,71.23,1567,22
2005,115,0,25396,Kevin Na,71.24,1496,21
2005,116,0,12826,Paul Claxton,71.25,1710,24
2005,116,0,1226,Fred Couples,71.25,1425,20
2005,116,0,20628,Arron Oberholser,71.25,1425,20
2005,119,0,12660,Jesper Parnevik,71.28,2281,32
2005,120,0,20433,Mark Hensby,71.29,1497,21
2005,121,0,12652,Cameron Beckman,71.31,2567,36
2005,121,0,24925,Jonathan Byrd,71.31,2496,35
2005,123,0,24140,Sean O'Hair,71.32,2425,34
2005,124,0,21209,Sergio Garcia,71.33,1070,15
2005,125,0,7457,Steve Flesch,71.34,2069,29
2005,126,0,23320,Ryan Palmer,71.35,2426,34
2005,127,0,23725,Brendan Jones,71.36,1784,25
2005,128,0,21959,Ted Purdy,71.39,3141,44
2005,129,0,6034,Marco Dawson,71.41,2285,32
2005,129,0,26287,Roland Thatcher,71.41,1214,17
2005,131,0,1024,Billy Andrade,71.42,1357,19
2005,131,0,1666,Bernhard Langer,71.42,1357,19
2005,131,0,1685,J.L. Lewis,71.42,2571,36
2005,134,0,23788,D.J. Trahan,71.45,1572,22
2005,135,0,10425,Jay Williamson,71.47,1358,19
2005,136,0,20094,Jonathan Kaye,71.48,1930,27
2005,137,0,20472,Alex Cejka,71.5,1859,26
2005,137,0,19972,José Coceres,71.5,1144,16
2005,137,0,20502,Michael Long,71.5,1573,22
2005,137,0,20663,Brenden Pappas,71.5,1001,14
2005,141,0,8725,Tom Gillis,71.52,1645,23
2005,142,0,6004,Stephen Ames,71.54,1717,24
2005,142,0,1724,Jeff Maggert,71.54,1717,24
2005,144,0,8075,Jerry Kelly,71.55,2075,29
2005,144,0,10585,Scott McCarron,71.55,1574,22
2005,146,0,1577,Lee Janzen,71.57,1646,23
2005,146,0,24361,Pat Perez,71.57,2004,28
2005,148,0,24912,Will MacKenzie,71.61,1647,23
2005,149,0,20474,Phillip Price,71.64,2006,28
2005,150,0,1457,Jay Haas,71.67,1075,15
2005,150,0,10423,Mike Weir,71.67,1720,24
2005,152,0,28088,Matt Davidson,71.68,1362,19
2005,153,0,6573,Brandt Jobe,71.69,2294,32
2005,154,0,20121,Todd Fischer,71.7,1936,27
2005,155,0,1948,Tim Petrovic,71.78,2297,32
2005,156,0,10962,Bradley Hughes,71.8,1436,20
2005,157,0,21806,Paul Gow,71.81,1867,26
2005,158,0,24357,K.J. Choi,71.82,1221,17
2005,159,0,23540,Jason Allred,71.83,1724,24
2005,159,0,6621,Joe Durant,71.83,1724,24
2005,159,0,1823,Larry Mize,71.83,1293,18
2005,159,0,25240,D.A. Points,71.83,2155,30
2005,163,0,1042,Paul Azinger,71.85,1437,20
2005,164,0,23552,Hank Kuehne,71.89,1941,27
2005,165,0,21949,Joe Ogilvie,71.91,2445,34
2005,166,0,1723,Andrew Magee,71.92,1726,24
2005,167,0,6197,Michael Allen,71.93,2014,28
2005,168,0,23036,Chris Anderson,71.94,1223,17
2005,168,0,1157,Tom Byrum,71.94,2302,32
2005,170,0,8931,Glen Day,71.96,1871,26
2005,171,0,1418,Bill Glasson,72.0,1152,16
2005,171,0,1619,Skip Kendall,72.0,1872,26
2005,173,0,8993,Franklin Langham,72.04,2017,28
2005,174,0,23409,James Driscoll,72.07,1946,27
2005,175,0,24290,D.J. Brigman,72.08,1874,26
2005,176,0,20396,Lee Westwood,72.09,793,11
2005,177,0,6599,John Elliott,72.13,1154,16
2005,178,0,23614,Rich Beem,72.14,1515,21
2005,178,0,20766,Padraig Harrington,72.14,1010,14
2005,180,0,23349,Charles Warren,72.18,2021,28
2005,181,0,24138,Ian Poulter,72.19,1516,21
2005,181,0,20127,Chris Riley,72.19,1516,21
2005,183,0,26758,David Hearn,72.22,1661,23
2005,184,0,1761,Len Mattiace,72.3,1663,23
2005,185,0,22371,Aaron Baddeley,72.42,1738,24
2005,186,0,1487,Jeff Hart,72.44,1304,18
2005,186,0,21498,Hideto Tanihara,72.44,1159,16
2005,188,0,2214,Kirk Triplett,72.46,942,13
2005,189,0,6515,Shaun Micheel,72.47,1377,19
2005,190,0,10201,Matt Gogel,72.52,1813,25
2005,191,0,1599,Steve Jones,72.63,1162,16
2005,192,0,1175,Jim Carter,72.67,1308,18
2005,193,0,1473,Todd Hamilton,72.7,2181,30
2005,194,0,1132,Mark Brooks,72.71,2036,28
2005,195,0,25847,Rob Rashell,72.74,1382,19
2005,196,0,22621,Ben Curtis,72.75,1164,16
2005,197,0,1927,Dennis Paulson,72.95,1386,19
2005,198,0,12662,Thomas Levet,73.0,1460,20
2005,199,0,12645,Brent Geiberger,73.29,1246,17
2005,200,0,21633,Steve Allan,73.34,2127,29
2005,201,0,10912,Craig Perks,73.52,1544,21
2005,202,0,23063,Scott Hend,73.53,1250,17
2002,1,0,6522,Ernie Els,68.0,748,11
2002,2,0,12652,Cameron Beckman,68.82,1514,22
2002,3,0,6251,Chris DiMarco,68.88,1653,24
2002,4,0,20157,Retief Goosen,68.9,689,10
2002,5,0,6567,Vijay Singh,69.08,829,12
2002,6,0,1968,Nick Price,69.22,1246,18
2002,7,0,2206,David Toms,69.25,1385,20
2002,8,0,21961,Charles Howell III,69.35,2150,31
2002,9,0,1320,Bob Estes,69.42,2152,31
2002,9,0,8075,Jerry Kelly,69.42,1319,19
2002,11,0,1810,Phil Mickelson,69.43,1458,21
2002,12,0,1381,Fred Funk,69.47,2501,36
2002,12,0,10809,Jim Furyk,69.47,1320,19
2002,14,0,1577,Lee Janzen,69.56,1252,18
2002,15,0,1945,Kenny Perry,69.59,2227,32
2002,16,0,22913,John Rollins,69.61,2854,41
2002,17,0,1797,Rocco Mediate,69.63,1323,19
2002,18,0,20498,Briny Baird,69.64,2716,39
2002,19,0,1457,Jay Haas,69.67,1672,24
2002,20,0,20098,Stuart Appleby,69.7,1603,23
2002,21,0,9011,David Duval,69.72,1255,18
2002,22,0,7457,Steve Flesch,69.77,1814,26
2002,23,0,1938,David Peoples,69.78,2233,32
2002,24,0,2010,Loren Roberts,69.83,2025,29
2002,25,0,10885,Robert Allenby,69.84,1746,25
2002,26,0,24361,Pat Perez,69.88,1817,26
2002,27,0,8793,Tiger Woods,69.92,839,12
2002,28,0,8545,Glen Hnatiuk,69.93,2098,30
2002,29,0,1307,Joel Edwards,69.97,2029,29
2002,30,0,1475,Donnie Hammond,70.0,1050,15
2002,30,0,1553,John Huston,70.0,2030,29
2002,30,0,1707,Steve Lowery,70.0,1610,23
2002,30,0,6350,Bob May,70.0,1890,27
2002,34,0,6595,Kevin Sutherland,70.04,1751,25
2002,34,0,2223,Bob Tway,70.04,1611,23
2002,36,0,2002,John Riegger,70.07,1892,27
2002,37,0,10860,Justin Leonard,70.09,1612,23
2002,38,0,10423,Mike Weir,70.14,1964,28
2002,39,0,1361,Dan Forsman,70.16,1754,25
2002,40,0,20572,Rod Pampling,70.17,2035,29
2002,41,0,1024,Billy Andrade,70.2,2106,30
2002,42,0,1139,Olin Browne,70.21,2387,34
2002,43,0,7721,Pat Bates,70.22,1896,27
2002,44,0,10565,Ian Leggatt,70.24,1475,21
2002,45,0,11032,Frank Lickliter II,70.26,1897,27
2002,46,0,2239,Scott Verplank,70.27,1546,22
2002,47,0,20645,John Senden,70.29,1968,28
2002,48,0,1226,Fred Couples,70.32,1547,22
2002,49,0,6197,Michael Allen,70.35,1618,23
2002,50,0,23353,J.J. Henry,70.36,2533,36
2002,51,0,6621,Joe Durant,70.38,1478,21
2002,52,0,23135,Tim Clark,70.39,1619,23
2002,52,0,12823,Carlos Franco,70.39,1971,28
2002,54,0,12510,Chad Campbell,70.4,2112,30
2002,54,0,20127,Chris Riley,70.4,2112,30
