YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
2015,182,0,28089,Jason Day,18.06,26,144,-0.15
2015,183,0,32334,Charlie Beljan,16.42,22,134,+0.09
2015,184,0,30925,Dustin Johnson,11.59,16,138,-0.13
2012,1,0,26596,Ryan Moore,50.57,88,174,-0.20
2012,2,0,22582,Kyle Thompson,50.0,45,90,-0.11
2012,2,0,33419,Cameron Tringale,50.0,84,168,-0.14
2012,2,0,20396,Lee Westwood,50.0,40,80,+0.03
2012,5,0,25562,Andres Romero,49.11,55,112,-0.02
2012,6,0,24361,Pat Perez,48.0,72,150,-0.26
2012,7,0,24925,Jonathan Byrd,47.32,53,112,-0.21
2012,8,0,6034,Marco Dawson,47.22,51,108,-0.08
2012,9,0,27895,Jonas Blixt,47.14,66,140,-0.08
2012,10,0,23541,Ben Crane,46.97,62,132,-0.27
2012,10,0,27644,Brian Harman,46.97,93,198,-0.04
2012,12,0,26679,Kevin Stadler,46.75,72,154,-0.11
2012,13,0,21731,Freddie Jacobson,46.59,41,88,-0.10
2012,14,0,24138,Ian Poulter,46.25,37,80,-0.11
2012,15,0,29926,Danny Lee,46.21,61,132,+0.05
2012,16,0,20645,John Senden,46.09,59,128,-0.25
2012,17,0,1766,Billy Mayfair,45.93,79,172,-0.05
2012,18,0,22046,Geoff Ogilvy,45.69,53,116,-0.19
2012,19,0,28455,Will Claxton,45.26,86,190,-0.19
2012,20,0,27649,Brandt Snedeker,44.85,61,136,-0.26
2012,21,0,12782,Tim Herron,44.77,77,172,-0.12
2012,22,0,1810,Phil Mickelson,44.62,58,130,-0.16
2012,23,0,24924,Bill Haas,44.53,57,128,-0.12
2012,24,0,32150,Michael Thompson,44.44,64,144,-0.30
2012,25,0,23409,James Driscoll,44.16,68,154,-0.12
2012,26,0,24781,Hunter Mahan,44.12,60,136,+0.05
2012,27,0,27214,Kevin Streelman,43.98,73,166,-0.03
2012,28,0,1797,Rocco Mediate,43.75,56,128,-0.02
2012,29,0,22405,Justin Rose,43.52,47,108,-0.15
2012,30,0,25240,D.A. Points,43.45,73,168,-0.03
2012,31,0,30926,Chris Kirk,43.26,77,178,+0.06
2012,32,0,30750,Tommy Gainey,43.23,83,192,-0.08
2012,33,0,6522,Ernie Els,43.18,57,132,-0.04
2012,33,0,21209,Sergio Garcia,43.18,38,88,-0.13
2012,35,0,10885,Robert Allenby,43.06,62,144,+0.02
2012,36,0,32200,Roberto Castro,42.86,72,168,-0.15
2012,36,0,19970,Robert Karlsson,42.86,36,84,-0.25
2012,38,0,34021,Bud Cauley,42.78,83,194,-0.01
2012,39,0,8725,Tom Gillis,42.67,64,150,-0.06
2012,40,0,29478,Kevin Kisner,42.62,52,122,-0.15
2012,41,0,24846,Ricky Barnes,42.61,75,176,-0.03
2012,42,0,20766,Padraig Harrington,42.55,40,94,-0.10
2012,43,0,29221,Webb Simpson,42.42,56,132,-0.11
2012,44,0,27933,John Merrick,42.41,67,158,-0.16
2012,45,0,20098,Stuart Appleby,42.25,60,142,-0.17
2012,46,0,25572,Graeme McDowell,42.11,32,76,-0.28
2012,47,0,26951,Johnson Wagner,42.07,69,164,-0.14
2012,48,0,23108,Matt Kuchar,41.91,57,136,-0.19
2012,49,0,21407,Arjun Atwal,41.78,61,146,-0.08
2012,50,0,27974,Sung Kang,41.55,59,142,-0.10
2012,51,0,31558,J.J. Killeen,41.4,77,186,+0.03
2012,52,0,23623,Bo Van Pelt,41.3,57,138,-0.05
2012,53,0,20160,Charlie Wi,41.25,66,160,-0.17
2012,54,0,10809,Jim Furyk,41.18,56,136,+0.02
2012,55,0,31202,William McGirt,41.11,74,180,-0.15
2012,56,0,20572,Rod Pampling,40.79,62,152,-0.10
2012,57,0,23325,Vaughn Taylor,40.67,61,150,-0.08
2012,58,0,23621,Rory Sabbatini,40.63,65,160,-0.15
2012,59,0,32102,Rickie Fowler,40.58,56,138,-0.11
2012,60,0,26758,David Hearn,40.53,77,190,-0.09
2012,60,0,28475,Jeff Overton,40.53,77,190,-0.13
2012,62,0,27963,Chris Stroud,40.48,68,168,-0.07
2012,63,0,34174,John Huh,40.32,75,186,E
2012,64,0,6036,Scott Dunlap,40.2,41,102,-0.07
2012,65,0,24507,Jason Bohn,40.14,57,142,-0.25
2012,66,0,29910,Blake Adams,40.0,76,190,-0.13
2012,66,0,29420,Billy Horschel,40.0,44,110,-0.23
2012,66,0,26331,Charl Schwartzel,40.0,32,80,-0.19
2012,66,0,25892,Steve Wheatcroft,40.0,40,100,+0.08
2012,70,0,6527,Steve Stricker,39.81,43,108,-0.07
2012,71,0,23638,Brendon de Jonge,39.72,85,214,-0.12
2012,72,0,27302,Garth Mulroy,39.62,42,106,-0.12
2012,73,0,24490,George McNeill,39.61,61,154,-0.10
2012,74,0,20691,Greg Owen,39.53,68,172,-0.26
2012,75,0,20574,Mathew Goggin,39.34,48,122,-0.13
2012,76,0,20070,Matt Bettencourt,39.29,55,140,-0.07
2012,77,0,28093,Miguel Angel Carballo,39.23,51,130,-0.14
2012,78,0,24494,Erik Compton,39.04,57,146,-0.12
2012,79,0,25345,Carl Pettersson,39.02,64,164,-0.09
2012,80,0,22371,Aaron Baddeley,38.79,45,116,-0.02
2012,81,0,26329,Louis Oosthuizen,38.78,38,98,-0.21
2012,82,0,25686,Jason Dufner,38.64,51,132,-0.12
2012,83,0,27060,John Mallinger,38.57,54,140,+0.07
2012,84,0,1706,Davis Love III,38.39,43,112,+0.12
2012,85,0,1116,Michael Bradley,38.14,45,118,-0.20
2012,86,0,27095,Nick Watney,38.13,61,160,+0.08
2012,87,0,27556,Ted Potter Jr.,38.06,51,134,-0.29
2012,88,0,34099,Harris English,37.77,71,188,-0.03
2012,89,0,24604,Hunter Haas,37.7,46,122,-0.09
2012,90,0,23718,Nathan Green,37.69,49,130,-0.22
2012,91,0,23788,D.J. Trahan,37.68,52,138,+0.06
2012,92,0,23548,Bill Lunde,37.67,55,146,-0.11
2012,92,0,26476,Chez Reavie,37.67,55,146,-0.16
2012,94,0,6567,Vijay Singh,37.65,64,170,-0.09
2012,95,0,24940,Edward Loar,37.25,38,102,+0.11
2012,96,0,12716,Charley Hoffman,37.21,64,172,-0.11
2012,97,0,26289,Boo Weekley,37.12,49,132,E
2012,98,0,21753,Brian Davis,37.06,63,170,-0.21
2012,99,0,23353,J.J. Henry,37.04,60,162,-0.10
2012,99,0,10213,Dicky Pride,37.04,40,108,-0.05
2012,101,0,23135,Tim Clark,37.0,37,100,-0.03
2012,102,0,12510,Chad Campbell,36.88,59,160,-0.10
2012,103,0,26287,Roland Thatcher,36.73,36,98,+0.19
2012,104,0,1320,Bob Estes,36.43,51,140,-0.12
2012,104,0,30927,Brendon Todd,36.43,51,140,-0.06
2012,106,0,23903,Stephen Gangluff,36.27,37,102,+0.03
2012,107,0,28307,Matt Every,36.11,52,144,-0.12
2012,108,0,32366,Kevin Chappell,36.08,57,158,-0.07
2012,109,0,27466,Spencer Levin,36.0,54,150,-0.11
2012,109,0,22913,John Rollins,36.0,54,150,-0.07
2012,111,0,23204,Gary Christian,35.88,61,170,-0.20
2012,112,0,28259,Sangmoon Bae,35.71,45,126,+0.07
2012,112,0,25834,Daniel Summerhays,35.71,55,154,-0.18
2012,114,0,33122,Russell Knox,35.61,47,132,-0.23
2012,115,0,27120,Troy Matteson,35.56,64,180,+0.17
2012,116,0,1724,Jeff Maggert,35.54,59,166,-0.02
2012,117,0,29289,S.Y. Noh,35.48,66,186,-0.09
2012,118,0,22293,Heath Slocum,35.29,60,170,-0.20
2012,119,0,26851,Marc Leishman,35.26,55,156,-0.29
2012,120,0,28500,Martin Flores,35.16,64,182,-0.03
2012,121,0,23800,Bryce Molder,35.06,54,154,-0.17
2012,121,0,27770,Camilo Villegas,35.06,54,154,-0.09
2012,123,0,24663,Y.E. Yang,35.0,35,100,-0.11
2012,124,0,6573,Brandt Jobe,34.91,37,106,+0.11
2012,125,0,20104,Ken Duke,34.9,67,192,-0.12
2012,126,0,21528,Henrik Stenson,34.88,30,86,-0.03
2012,127,0,20593,Greg Chalmers,34.81,55,158,-0.16
2012,128,0,29476,Kyle Reifers,34.76,57,164,-0.09
2012,129,0,11123,Chris Couch,34.75,41,118,-0.15
2012,130,0,22961,David Mathis,34.67,52,150,-0.10
2012,131,0,20229,Stewart Cink,34.21,39,114,-0.13
2012,132,0,29479,Scott Brown,33.9,40,118,E
2012,133,0,27797,Derek Lamely,33.87,42,124,+0.12
2012,133,0,27330,Josh Teater,33.87,63,186,-0.02
2012,135,0,22378,Trevor Immelman,33.59,43,128,E
2012,136,0,33141,Keegan Bradley,33.33,48,144,-0.13
2012,136,0,24024,Zach Johnson,33.33,52,156,-0.12
2012,136,0,25396,Kevin Na,33.33,46,138,-0.15
2012,139,0,8075,Jerry Kelly,33.13,53,160,-0.21
2012,140,0,29518,Brendan Steele,33.1,47,142,-0.17
2012,141,0,25457,Alexandre Rocha,33.04,37,112,-0.05
2012,142,0,20848,Ángel Cabrera,32.89,25,76,+0.16
2012,143,0,28087,Kris Blanks,32.81,42,128,-0.24
2012,144,0,22621,Ben Curtis,32.69,34,104,-0.21
2012,145,0,30944,Jason Kokrak,32.67,49,150,-0.02
2012,146,0,26300,Matt Jones,32.65,32,98,+0.03
2012,147,0,21961,Charles Howell III,32.56,56,172,-0.07
2012,148,0,23983,Luke Donald,32.29,31,96,-0.23
2012,149,0,24357,K.J. Choi,32.14,36,112,-0.11
2012,150,0,21805,Harrison Frazar,31.73,33,104,-0.03
2012,151,0,1249,John Daly,31.58,24,76,+0.04
2012,151,0,30852,Ryo Ishikawa,31.58,24,76,+0.17
2012,153,0,35139,Richard Lee,31.54,41,130,-0.12
2012,154,0,25632,Jimmy Walker,31.44,61,194,+0.08
2012,155,0,27436,Graham DeLaet,31.33,47,150,+0.06
2012,155,0,27064,Jhonattan Vegas,31.33,47,150,E
2012,157,0,12652,Cameron Beckman,31.17,48,154,-0.15
2012,158,0,28308,Troy Kelly,30.83,37,120,-0.11
2012,159,0,21878,Mark Wilson,30.71,43,140,-0.09
2012,160,0,8793,Tiger Woods,30.39,31,102,-0.06
2012,161,0,23320,Ryan Palmer,29.87,46,154,-0.07
2012,162,0,6251,Chris DiMarco,29.75,47,158,-0.06
2012,163,0,32698,Bobby Gates,29.52,49,166,-0.06
2012,164,0,24140,Sean O'Hair,29.38,47,160,-0.11
2012,165,0,2206,David Toms,29.35,27,92,-0.19
2012,166,0,22548,Patrick Sheehan,28.85,30,104,-0.17
2012,167,0,20623,Gavin Coles,28.79,38,132,-0.24
2012,167,0,29222,Billy Hurley III,28.79,38,132,-0.08
2012,169,0,30692,Scott Stallings,28.47,41,144,-0.05
2012,170,0,31323,Gary Woodland,27.68,31,112,-0.03
2012,171,0,19846,Brian Gay,27.59,48,174,-0.25
2012,172,0,20850,Daniel Chopra,27.55,27,98,+0.15
2012,173,0,25818,Scott Piercy,27.53,49,178,-0.10
2012,174,0,10860,Justin Leonard,27.4,40,146,-0.33
2012,175,0,24502,Adam Scott,27.38,23,84,+0.04
2012,176,0,6004,Stephen Ames,27.17,25,92,-0.16
2012,177,0,23542,Tommy Biershenk,26.52,35,132,-0.29
2012,178,0,21350,Ryuji Imada,26.32,40,152,+0.05
2012,179,0,27936,Martin Laird,26.27,31,118,+0.16
2012,180,0,30711,Colt Knost,26.0,39,150,-0.13
2012,181,0,33120,Mark Anderson,25.36,35,138,-0.06
2012,182,0,28237,Rory McIlroy,25.0,20,80,-0.10
2012,183,0,27141,J.B. Holmes,24.39,40,164,+0.08
2012,184,0,22348,Nick O'Hern,24.32,36,148,-0.06
2012,185,0,28089,Jason Day,23.96,23,96,-0.09
2012,186,0,32334,Charlie Beljan,23.58,25,106,-0.08
2012,187,0,24358,Robert Garrigus,20.37,33,162,-0.15
2012,188,0,30925,Dustin Johnson,20.18,23,114,+0.09
2012,189,0,1941,Tom Pernice Jr.,19.83,23,116,-0.09
2012,190,0,30110,Kyle Stanley,19.59,29,148,-0.10
2012,191,0,25804,Bubba Watson,11.54,12,104,+0.08
2008,1,0,6034,Marco Dawson,44.64,50,112,E
2008,2,0,7867,Woody Austin,44.62,83,186,-0.20
2008,3,0,20572,Rod Pampling,44.44,64,144,-0.20
2008,4,0,22046,Geoff Ogilvy,44.0,44,100,-0.09
2008,5,0,1945,Kenny Perry,43.75,84,192,-0.13
2008,6,0,20645,John Senden,43.6,75,172,+0.07
2008,7,0,20663,Brenden Pappas,43.33,52,120,+0.08
2008,8,0,6197,Michael Allen,42.94,73,170,-0.19
2008,9,0,26695,Michael Letzig,42.5,68,160,-0.13
2008,10,0,27561,Nick Flanagan,42.35,72,170,E
2008,11,0,27120,Troy Matteson,42.02,79,188,-0.08
2008,12,0,24138,Ian Poulter,41.67,30,72,-0.17
2008,13,0,1577,Lee Janzen,41.36,67,162,-0.19
2008,14,0,20105,Jeff Gove,41.3,38,92,+0.05
2008,15,0,24912,Will MacKenzie,41.13,51,124,-0.06
2008,16,0,12705,Cliff Kresge,41.03,64,156,-0.11
2008,17,0,27613,David Lutterus,40.95,43,105,+0.14
2008,18,0,1766,Billy Mayfair,40.91,81,198,-0.12
2008,19,0,28780,Nicholas Thompson,40.78,84,206,-0.14
2008,20,0,20229,Stewart Cink,40.58,56,138,-0.32
2008,21,0,23353,J.J. Henry,40.57,86,212,-0.15
2008,22,0,1677,Tom Lehman,40.24,33,82,-0.18
2008,23,0,21209,Sergio Garcia,40.18,45,112,-0.29
2008,24,0,10885,Robert Allenby,40.11,73,182,-0.26
2008,25,0,24227,Justin Bolli,40.0,64,160,+0.16
2008,26,0,24925,Jonathan Byrd,39.87,63,158,-0.11
2008,27,0,20104,Ken Duke,39.73,89,224,-0.12
2008,28,0,20098,Stuart Appleby,39.71,54,136,+0.02
2008,29,0,6527,Steve Stricker,39.66,46,116,-0.13
2008,30,0,1810,Phil Mickelson,39.52,49,124,-0.27
2008,31,0,1553,John Huston,39.42,41,104,-0.17
2008,32,0,22371,Aaron Baddeley,39.34,48,122,-0.23
2008,33,0,23788,D.J. Trahan,39.29,66,168,-0.12
2008,33,0,10425,Jay Williamson,39.29,66,168,+0.06
2008,35,0,6595,Kevin Sutherland,38.83,73,188,-0.15
2008,36,0,8537,J.P. Hayes,38.81,52,134,-0.08
2008,37,0,20574,Mathew Goggin,38.51,67,174,-0.10
2008,38,0,21805,Harrison Frazar,38.46,50,130,+0.04
2008,39,0,24924,Bill Haas,38.42,73,190,+0.05
2008,40,0,26289,Boo Weekley,38.41,53,138,-0.09
2008,41,0,1226,Fred Couples,38.39,43,112,+0.09
2008,42,0,23614,Rich Beem,38.1,64,168,-0.02
2008,42,0,20157,Retief Goosen,38.1,32,84,-0.19
2008,44,0,1035,Tommy Armour III,38.03,54,142,-0.17
2008,45,0,26668,Marc Turnesa,37.95,63,166,-0.06
2008,46,0,23325,Vaughn Taylor,37.88,75,198,-0.19
2008,47,0,11032,Frank Lickliter II,37.85,81,214,-0.10
2008,48,0,26679,Kevin Stadler,37.82,59,156,-0.10
2008,49,0,12782,Tim Herron,37.63,70,186,-0.03
2008,50,0,12660,Jesper Parnevik,37.5,60,160,-0.18
2008,50,0,22548,Patrick Sheehan,37.5,84,224,-0.05
2008,52,0,24663,Y.E. Yang,37.36,65,174,-0.09
2008,53,0,25345,Carl Pettersson,37.25,76,204,-0.13
2008,54,0,1724,Jeff Maggert,37.21,64,172,-0.16
2008,55,0,10875,Todd Demsey,37.18,58,156,-0.02
2008,56,0,24502,Adam Scott,37.14,26,70,-0.19
2008,57,0,6567,Vijay Singh,37.12,49,132,-0.16
2008,58,0,27214,Kevin Streelman,37.02,77,208,-0.08
2008,59,0,27963,Chris Stroud,36.99,54,146,-0.07
2008,60,0,12510,Chad Campbell,36.93,65,176,-0.23
2008,61,0,23541,Ben Crane,36.88,59,160,-0.15
2008,61,0,1313,Steve Elkington,36.88,59,160,-0.05
2008,63,0,24490,George McNeill,36.84,70,190,-0.01
2008,64,0,25900,Lucas Glover,36.78,64,174,-0.03
2008,65,0,6004,Stephen Ames,36.76,50,136,-0.10
2008,66,0,23621,Rory Sabbatini,36.72,47,128,+0.11
2008,67,0,23048,Eric Axley,36.67,77,210,-0.01
2008,68,0,2206,David Toms,36.61,41,112,-0.07
2008,69,0,23623,Bo Van Pelt,36.6,71,194,-0.07
2008,70,0,10809,Jim Furyk,36.54,57,156,-0.18
2008,70,0,1473,Todd Hamilton,36.54,57,156,-0.25
2008,72,0,7749,Brett Quigley,36.49,54,148,-0.19
2008,73,0,26596,Ryan Moore,36.43,51,140,-0.14
2008,74,0,2223,Bob Tway,36.29,45,124,-0.22
2008,75,0,25562,Andres Romero,36.27,37,102,+0.05
2008,76,0,1948,Tim Petrovic,36.21,63,174,-0.13
2008,77,0,23125,Brad Elder,36.07,44,122,-0.14
2008,78,0,20160,Charlie Wi,36.02,67,186,-0.12
2008,79,0,24361,Pat Perez,35.98,59,164,-0.17
2008,80,0,12823,Carlos Franco,35.82,48,134,-0.15
2008,81,0,26951,Johnson Wagner,35.81,53,148,-0.28
2008,82,0,26300,Matt Jones,35.71,65,182,+0.09
2008,83,0,19803,Ryan Armour,35.54,59,166,-0.14
2008,84,0,26631,Cody Freeman,35.48,44,124,+0.05
2008,85,0,24781,Hunter Mahan,35.33,53,150,-0.17
2008,86,0,28158,Steve Marino,35.32,77,218,-0.13
2008,87,0,23797,Brett Rumford,35.29,48,136,-0.08
2008,88,0,1320,Bob Estes,35.23,62,176,-0.13
2008,89,0,22806,Doug LaBelle II,35.19,38,108,-0.08
2008,90,0,21878,Mark Wilson,35.05,75,214,-0.16
2008,91,0,24449,Parker McLachlin,34.76,57,164,-0.11
2008,92,0,1797,Rocco Mediate,34.67,52,150,-0.35
2008,93,0,30750,Tommy Gainey,34.62,36,104,+0.06
2008,94,0,23778,Brad Adamonis,34.34,57,166,E
2008,94,0,6251,Chris DiMarco,34.34,57,166,-0.18
2008,96,0,22378,Trevor Immelman,34.26,37,108,-0.08
2008,97,0,7457,Steve Flesch,34.12,58,170,-0.10
2008,98,0,24140,Sean O'Hair,34.06,47,138,-0.13
2008,99,0,21959,Ted Purdy,33.87,42,124,-0.21
2008,100,0,21731,Freddie Jacobson,33.82,46,136,-0.11
2008,100,0,1941,Tom Pernice Jr.,33.82,69,204,-0.04
2008,102,0,22582,Kyle Thompson,33.59,43,128,-0.09
2008,103,0,1024,Billy Andrade,33.58,45,134,+0.07
2008,104,0,10860,Justin Leonard,33.54,53,158,-0.21
2008,105,0,23320,Ryan Palmer,33.33,42,126,-0.02
2008,106,0,20498,Briny Baird,33.17,67,202,-0.07
2008,107,0,21949,Joe Ogilvie,33.15,61,184,E
2008,108,0,10423,Mike Weir,33.1,47,142,-0.15
2008,109,0,25594,Travis Perkins,32.98,31,94,+0.13
2008,109,0,26476,Chez Reavie,32.98,62,188,-0.06
2008,111,0,27770,Camilo Villegas,32.81,42,128,+0.05
2008,112,0,10585,Scott McCarron,32.79,40,122,-0.25
2008,113,0,6621,Joe Durant,32.74,55,168,-0.02
2008,114,0,8845,Scott Sterling,32.72,53,162,-0.04
2008,115,0,23718,Nathan Green,32.63,62,190,-0.29
2008,116,0,22892,Jason Gore,32.61,60,184,-0.05
2008,117,0,25632,Jimmy Walker,32.31,42,130,-0.10
2008,118,0,23409,James Driscoll,32.28,51,158,+0.18
2008,118,0,23349,Charles Warren,32.28,51,158,+0.02
2008,120,0,8075,Jerry Kelly,32.24,49,152,-0.02
2008,121,0,20848,Ángel Cabrera,32.05,25,78,+0.08
2008,122,0,20378,Mathias Grönberg,31.93,53,166,-0.06
2008,122,0,25842,Jon Mills,31.93,53,166,+0.17
2008,124,0,12652,Cameron Beckman,31.65,50,158,-0.06
2008,125,0,22913,John Rollins,31.55,53,168,+0.15
2008,126,0,28089,Jason Day,31.48,51,162,-0.24
2008,127,0,21961,Charles Howell III,31.46,56,178,-0.23
2008,128,0,10733,Kent Jones,31.45,39,124,-0.13
2008,129,0,22621,Ben Curtis,31.25,40,128,-0.25
2008,130,0,27933,John Merrick,31.1,51,164,-0.04
2008,131,0,1161,Mark Calcavecchia,31.03,36,116,-0.22
2008,131,0,24357,K.J. Choi,31.03,36,116,-0.19
2008,133,0,25396,Kevin Na,30.93,60,194,-0.10
2008,134,0,9011,David Duval,30.85,29,94,-0.03
2008,135,0,23540,Jason Allred,30.7,35,114,+0.09
2008,136,0,20472,Alex Cejka,30.6,41,134,-0.12
2008,136,0,2002,John Riegger,30.6,41,134,-0.07
2008,138,0,6522,Ernie Els,30.56,22,72,-0.18
2008,139,0,29718,Anthony Kim,30.43,42,138,-0.07
2008,140,0,20127,Chris Riley,30.23,26,86,-0.42
2008,141,0,6573,Brandt Jobe,30.21,29,96,-0.03
2008,142,0,1706,Davis Love III,30.15,41,136,-0.05
2008,143,0,21633,Steve Allan,30.0,30,100,+0.13
2008,143,0,23157,Richard Johnson,30.0,45,150,+0.04
2008,143,0,28475,Jeff Overton,30.0,57,190,-0.02
2008,143,0,12309,Bob Sowards,30.0,33,110,+0.18
2008,147,0,26420,Richard Johnson,29.81,31,104,+0.06
2008,148,0,21461,Kenneth Ferrie,29.69,38,128,-0.05
2008,149,0,20433,Mark Hensby,29.58,42,142,-0.14
2008,150,0,27936,Martin Laird,29.35,54,184,-0.20
2008,151,0,21350,Ryuji Imada,29.17,42,144,-0.36
2008,152,0,10649,Tom Scherrer,29.0,29,100,-0.21
2008,153,0,1142,Bart Bryant,28.87,41,142,-0.10
2008,154,0,21753,Brian Davis,28.7,62,216,-0.05
2008,155,0,23135,Tim Clark,28.57,44,154,-0.30
2008,156,0,25190,Jeff Quinney,28.48,45,158,-0.22
2008,157,0,20623,Gavin Coles,28.26,26,92,-0.23
2008,157,0,6090,Jim McGovern,28.26,39,138,-0.18
2008,159,0,20766,Padraig Harrington,27.94,19,68,-0.05
2008,160,0,27649,Brandt Snedeker,27.86,39,140,E
2008,161,0,23497,Tag Ridings,27.84,49,176,-0.20
2008,161,0,27095,Nick Watney,27.84,49,176,-0.16
2008,163,0,25364,Paul Casey,27.78,20,72,+0.05
2008,163,0,22293,Heath Slocum,27.78,50,180,-0.16
2008,165,0,12716,Charley Hoffman,27.72,51,184,+0.22
2008,166,0,20382,Stephen Leaney,27.55,27,98,-0.19
2008,167,0,20634,Peter Lonard,27.44,45,164,-0.22
2008,168,0,12602,Dean Wilson,27.27,54,198,-0.15
2008,169,0,12826,Paul Claxton,27.19,31,114,-0.23
2008,170,0,1707,Steve Lowery,27.14,38,140,-0.05
2008,171,0,24024,Zach Johnson,27.08,39,144,-0.33
2008,172,0,8931,Glen Day,26.72,31,116,-0.13
2008,173,0,20850,Daniel Chopra,26.67,40,150,+0.03
2008,174,0,25720,Chad Collins,26.52,35,132,-0.17
2008,175,0,25349,Tim Wilkinson,26.44,46,174,-0.07
2008,176,0,22348,Nick O'Hern,26.39,38,144,-0.16
2008,177,0,6575,Dudley Hart,25.71,36,140,-0.06
2008,178,0,24358,Robert Garrigus,25.57,45,176,-0.40
2008,178,0,30925,Dustin Johnson,25.57,45,176,+0.07
2008,180,0,20443,Jin Park,25.32,39,154,-0.05
2008,181,0,27060,John Mallinger,25.29,44,174,-0.11
2008,182,0,26500,Alejandro Cañizares,25.0,22,88,E
2008,183,0,1388,Robert Gamez,24.68,38,154,+0.05
2008,184,0,6012,Greg Kraft,24.53,26,106,-0.23
2008,185,0,2239,Scott Verplank,23.91,33,138,-0.06
2008,186,0,23108,Matt Kuchar,23.68,36,152,-0.14
2008,187,0,8385,Omar Uresti,23.57,33,140,-0.18
2008,188,0,10505,Shane Bertsch,22.92,44,192,-0.14
2008,188,0,19913,Ron Whittaker,22.92,22,96,-0.09
2008,190,0,12680,Shigeki Maruyama,22.22,20,90,-0.15
2008,191,0,1139,Olin Browne,22.0,33,150,-0.21
2008,192,0,6643,Paul Goydos,21.53,31,144,-0.16
2008,193,0,27141,J.B. Holmes,21.23,31,146,-0.06
2008,194,0,19846,Brian Gay,18.89,34,180,-0.09
2008,195,0,7547,Craig Kanada,16.95,20,118,-0.15
2008,196,0,1928,Corey Pavin,16.39,20,122,-0.25
2008,197,0,25804,Bubba Watson,14.71,25,170,-0.08
2001,1,0,1388,Robert Gamez,100.0,2,2,E
2001,2,0,1226,Fred Couples,71.43,10,14,-0.10
2001,3,0,1024,Billy Andrade,66.67,4,6,+0.50
2001,3,0,1797,Rocco Mediate,66.67,8,12,-0.38
2001,5,0,8375,Paul Stankowski,60.0,6,10,-0.17
2001,6,0,7867,Woody Austin,57.14,8,14,-0.38
2001,7,0,10423,Mike Weir,56.25,9,16,-0.44
2001,8,0,20095,Carl Paulson,55.56,10,18,-0.10
2001,9,0,7457,Steve Flesch,54.55,12,22,-0.33
2001,9,0,10585,Scott McCarron,54.55,12,22,-0.58
2001,11,0,21633,Steve Allan,50.0,3,6,-0.67
2001,11,0,23614,Rich Beem,50.0,1,2,E
2001,11,0,20593,Greg Chalmers,50.0,5,10,E
2001,11,0,24357,K.J. Choi,50.0,2,4,E
2001,11,0,6034,Marco Dawson,50.0,5,10,-0.20
2001,11,0,23125,Brad Elder,50.0,6,12,-0.67
2001,11,0,22051,Ben Ferguson,50.0,3,6,E
2001,11,0,20043,Edward Fryatt,50.0,4,8,-0.25
2001,11,0,10963,Jimmy Green,50.0,7,14,+0.43
2001,11,0,8063,Kelly Grunewald,50.0,3,6,-0.33
2001,11,0,12782,Tim Herron,50.0,1,2,-1.00
2001,11,0,1553,John Huston,50.0,4,8,-0.25
2001,11,0,6573,Brandt Jobe,50.0,5,10,-0.40
2001,11,0,6514,Kevin Johnson,50.0,3,6,+0.67
2001,11,0,7547,Craig Kanada,50.0,5,10,-0.40
2001,11,0,12705,Cliff Kresge,50.0,3,6,-0.67
2001,11,0,12753,David Morland IV,50.0,7,14,-0.29
2001,11,0,6140,Sean Murphy,50.0,2,4,E
2001,11,0,10213,Dicky Pride,50.0,5,10,E
2001,11,0,2106,Chris Smith,50.0,5,10,-0.20
2001,11,0,2110,Jerry Smith,50.0,7,14,-0.57
2001,11,0,2279,Mark Wiebe,50.0,1,2,E
2001,33,0,1706,Davis Love III,46.67,14,30,-0.64
2001,34,0,20098,Stuart Appleby,45.45,10,22,-0.70
2001,35,0,6515,Shaun Micheel,44.44,8,18,-0.75
2001,35,0,2206,David Toms,44.44,8,18,-0.50
2001,37,0,20229,Stewart Cink,43.33,13,30,-0.46
2001,38,0,10809,Jim Furyk,42.86,6,14,-0.50
2001,38,0,23353,J.J. Henry,42.86,6,14,+0.33
2001,38,0,20094,Jonathan Kaye,42.86,6,14,-0.17
2001,38,0,12680,Shigeki Maruyama,42.86,6,14,-0.33
2001,38,0,1887,Mark O'Meara,42.86,6,14,+0.17
2001,38,0,10912,Craig Perks,42.86,6,14,-0.17
2001,44,0,20436,Garrett Willis,41.67,5,12,-0.20
2001,45,0,1175,Jim Carter,40.91,9,22,-0.22
2001,45,0,2104,Jeff Sluman,40.91,9,22,-0.44
2001,47,0,1374,Robin Freeman,40.0,4,10,E
2001,47,0,22892,Jason Gore,40.0,4,10,-0.75
2001,47,0,21007,Gabriel Hjertstedt,40.0,4,10,-0.25
2001,47,0,8535,Gary Nicklaus,40.0,4,10,-0.25
2001,47,0,2099,Scott Simpson,40.0,4,10,E
2001,47,0,2214,Kirk Triplett,40.0,4,10,-0.25
2001,53,0,12760,Danny Ellis,38.89,7,18,-0.43
2001,53,0,1941,Tom Pernice Jr.,38.89,7,18,-0.57
2001,53,0,2218,Ted Tryba,38.89,7,18,E
2001,53,0,2245,Grant Waite,38.89,7,18,-0.43
2001,57,0,1042,Paul Azinger,37.5,6,16,-0.83
