RANK,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,2ND,3RD
56,0,24507,Jason Bohn,3,1
56,0,29479,Scott Brown,3
56,0,12510,Chad Campbell,3,1
56,0,23135,Tim Clark,3,1
56,0,22621,Ben Curtis,3,1,1
56,0,27436,Graham DeLaet,3
56,0,34099,Harris English,3
56,0,21209,Sergio Garcia,3,1,1
56,0,19846,Brian Gay,3
56,0,08725,Tom Gillis,3,1
56,0,24924,Bill Haas,3,1
56,0,20766,Padraig Harrington,3
56,0,23353,J.J. Henry,3,1,1
56,0,27936,Martin Laird,3,2
56,0,27466,Spencer Levin,3,1
56,0,01706,Davis Love III,3,1
56,0,27060,John Mallinger,3,1
56,0,27120,Troy Matteson,3,1
56,0,31202,William McGirt,3,1
56,0,29289,S.Y. Noh,3
56,0,20691,Greg Owen,3
56,0,25240,D.A. Points,3,1
56,0,10213,Dicky Pride,3,1
56,0,30692,Scott Stallings,3,1
56,0,29518,Brendan Steele,3
56,0,27214,Kevin Streelman,3
56,0,32150,Michael Thompson,3,1
56,0,26289,Boo Weekley,3,1
56,0,21878,Mark Wilson,3,1,1
88,0,10885,Robert Allenby,2,1
88,0,28259,Sangmoon Bae,2,1
88,0,24357,K.J. Choi,2
88,0,28455,Will Claxton,2
88,0,23452,Nicolas Colsaerts,2
88,0,23409,James Driscoll,2
88,0,01320,Bob Estes,2
88,0,28500,Martin Flores,2
88,0,21805,Harrison Frazar,2,1
88,0,30750,Tommy Gainey,2,1,1
88,0,20157,Retief Goosen,2
88,0,26758,David Hearn,2
88,0,12782,Tim Herron,2
88,0,12716,Charley Hoffman,2,1
88,0,27141,J.B. Holmes,2
88,0,21961,Charles Howell III,2,1
88,0,29222,Billy Hurley III,2
88,0,30852,Ryo Ishikawa,2,1
88,0,19958,Miguel Angel Jiménez,2
88,0,30711,Colt Knost,2,2
88,0,33122,Russell Knox,2
88,0,30944,Jason Kokrak,2,1
88,0,26851,Marc Leishman,2,1,1
88,0,10860,Justin Leonard,2
88,0,22961,David Mathis,2
88,0,27933,John Merrick,2,1
88,0,23800,Bryce Molder,2
88,0,24140,Sean O'Hair,2,1
88,0,25457,Alexandre Rocha,2,1
88,0,25562,Andres Romero,2,1,1
88,0,23621,Rory Sabbatini,2,1
88,0,26331,Charl Schwartzel,2
88,0,30110,Kyle Stanley,2,1,1
88,0,27963,Chris Stroud,2
88,0,23788,D.J. Trahan,2
88,0,27064,Jhonattan Vegas,2
124,0,24461,Thomas Aiken,1
124,0,06197,Michael Allen,1
124,0,33120,Mark Anderson,1
124,0,21407,Arjun Atwal,1
124,0,24846,Ricky Barnes,1,1
124,0,20070,Matt Bettencourt,1
124,0,01161,Mark Calcavecchia,1
124,0,26500,Alejandro Cañizares,1
124,0,32200,Roberto Castro,1
124,0,20593,Greg Chalmers,1
124,0,32366,Kevin Chappell,1
124,0,23204,Gary Christian,1
124,0,01249,John Daly,1
124,0,06251,Chris DiMarco,1
124,0,25369,Jamie Donaldson,1
124,0,06621,Joe Durant,1,1
124,0,32698,Bobby Gates,1
124,0,23718,Nathan Green,1
124,0,35539,Luke Guthrie,1
124,0,24604,Hunter Haas,1
124,0,01473,Todd Hamilton,1
124,0,36690,Hunter Hamrick,1
124,0,27644,Brian Harman,1
124,0,29420,Billy Horschel,1,1
124,0,21350,Ryuji Imada,1
124,0,21731,Freddie Jacobson,1
124,0,01577,Lee Janzen,1
124,0,06573,Brandt Jobe,1
124,0,26300,Matt Jones,1
124,0,27408,Martin Kaymer,1
124,0,08075,Jerry Kelly,1
124,0,28308,Troy Kelly,1,1
124,0,31558,J.J. Killeen,1
124,0,29478,Kevin Kisner,1
124,0,19904,Paul Lawrie,1
124,0,35139,Richard Lee,1
124,0,23548,Bill Lunde,1
124,0,26881,Jarrod Lyle,1
124,0,21099,David Lynn,1,1
124,0,01724,Jeff Maggert,1
124,0,01766,Billy Mayfair,1
124,0,24490,George McNeill,1,1
124,0,27349,Alex Noren,1
124,0,22348,Nick O'Hern,1,1
124,0,22046,Geoff Ogilvy,1
124,0,33968,Thorbjørn Olesen,1
124,0,20572,Rod Pampling,1
124,0,24361,Pat Perez,1
124,0,01941,Tom Pernice Jr.,1
124,0,35541,John Peterson,1
124,0,01948,Tim Petrovic,1,1
124,0,27556,Ted Potter Jr.,1,1
124,0,25321,Lee Slattery,1
124,0,21951,Joey Snyder III,1
124,0,21528,Henrik Stenson,1,1
124,0,26287,Roland Thatcher,1
124,0,30927,Brendon Todd,1
124,0,26497,Casey Wittenberg,1
124,0,31323,Gary Woodland,1
