RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
30,0,31557,Jim Herman,40' 5",131,5297.750,+20.00
30,0,08075,Jerry Kelly,40' 5",98,3962.833,+14.00
33,0,29476,Kyle Reifers,40' 7",147,5960.417,+17.00
34,0,23983,Luke Donald,40' 8",136,5533.250,+18.00
35,0,34563,Chesson Hadley,40' 11",150,6139.667,+15.00
35,0,33418,Shawn Stefani,40' 11",161,6592.417,+13.00
35,0,28114,Dawie van der Walt,40' 11",113,4626.333,+19.00
38,0,25804,Bubba Watson,41' 0",124,5085.250,+4.00
39,0,20229,Stewart Cink,41' 1",106,4354.083,+7.00
39,0,10809,Jim Furyk,41' 1",61,2508.250,+9.00
39,0,20572,Rod Pampling,41' 1",64,2627.250,+10.00
39,0,31560,Brian Stuard,41' 1",110,4518.667,+14.00
43,0,26331,Charl Schwartzel,41' 2",111,4569.083,+12.00
44,0,29461,Jamie Lovemark,41' 3",170,7008.750,+15.00
44,0,35451,Scott Pinckney,41' 3",128,5283.750,+12.00
46,0,23541,Ben Crane,41' 4",125,5171.583,+6.00
47,0,25632,Jimmy Walker,41' 5",163,6745.500,+2.00
47,0,21878,Mark Wilson,41' 5",85,3517.833,+11.00
49,0,27644,Brian Harman,41' 6",150,6219.167,+6.00
49,0,30926,Chris Kirk,41' 6",146,6062.333,+15.00
51,0,23353,J.J. Henry,41' 7",105,4368.333,+4.00
52,0,40058,Zac Blair,41' 9",114,4757.167,+20.00
52,0,27936,Martin Laird,41' 9",136,5677.000,+13.00
54,0,24461,Thomas Aiken,41' 10",51,2133.083,-3.00
54,0,32757,Patton Kizzire,41' 10",129,5399.250,+25.00
54,0,26476,Chez Reavie,41' 10",120,5015.250,+18.00
57,0,21961,Charles Howell III,41' 11",157,6576.750,+13.00
58,0,23638,Brendon de Jonge,42' 0",133,5584.500,+15.00
59,0,45526,Abraham Ancer,42' 1",67,2817.000,+13.00
60,0,23621,Rory Sabbatini,42' 2",65,2741.917,+5.00
60,0,35891,Cameron Smith,42' 2",88,3712.500,+23.00
62,0,29745,Tyler Aldridge,42' 4",119,5033.333,+25.00
62,0,31416,Derek Fathauer,42' 4",181,7655.250,+20.00
64,0,32448,James Hahn,42' 5",128,5424.833,+4.00
65,0,24846,Ricky Barnes,42' 7",154,6554.000,+18.00
65,0,25900,Lucas Glover,42' 7",114,4857.500,+7.00
65,0,29223,Sam Saunders,42' 7",99,4215.833,+17.00
68,0,20104,Ken Duke,42' 8",84,3585.917,+8.00
68,0,23325,Vaughn Taylor,42' 8",126,5373.333,+8.00
68,0,32150,Michael Thompson,42' 8",106,4524.083,+18.00
71,0,29725,Tony Finau,42' 9",166,7090.833,+2.00
71,0,34431,Robert Streb,42' 9",129,5517.250,+15.00
73,0,36801,Mark Hubbard,42' 10",132,5652.333,+21.00
74,0,37454,Whee Kim,42' 11",95,4079.500,+21.00
74,0,22046,Geoff Ogilvy,42' 11",85,3645.583,E
74,0,26951,Johnson Wagner,42' 11",147,6307.083,+8.00
77,0,24358,Robert Garrigus,43' 0",112,4819.250,+14.00
77,0,24781,Hunter Mahan,43' 0",93,4002.667,+3.00
79,0,33413,Ben Martin,43' 1",134,5769.000,+17.00
80,0,32200,Roberto Castro,43' 2",125,5393.417,+18.00
81,0,10885,Robert Allenby,43' 3",94,4067.083,+17.00
81,0,33399,Adam Hadwin,43' 3",150,6487.833,+32.00
83,0,20691,Greg Owen,43' 4",140,6070.167,+17.00
84,0,29479,Scott Brown,43' 5",117,5079.083,+5.00
84,0,30163,Henrik Norlander,43' 5",87,3774.917,+21.00
84,0,27942,Rob Oppenheim,43' 5",95,4123.000,+16.00
84,0,32876,Martin Piller,43' 5",89,3865.333,+1.00
84,0,27963,Chris Stroud,43' 5",127,5510.167,+22.00
89,0,01810,Phil Mickelson,43' 7",159,6932.333,+7.00
90,0,32366,Kevin Chappell,43' 8",146,6369.667,+8.00
91,0,22371,Aaron Baddeley,43' 9",133,5819.417,+13.00
91,0,20472,Alex Cejka,43' 9",82,3587.750,+15.00
91,0,30692,Scott Stallings,43' 9",99,4331.417,+4.00
94,0,34409,David Lingmerth,43' 10",96,4207.667,+26.00
94,0,31323,Gary Woodland,43' 10",157,6879.333,-4.00
96,0,27436,Graham DeLaet,43' 11",108,4743.083,+15.00
97,0,25686,Jason Dufner,44' 0",153,6731.333,+17.00
97,0,24924,Bill Haas,44' 0",116,5101.583,+7.00
97,0,32839,Hideki Matsuyama,44' 0",99,4356.333,+10.00
100,0,28089,Jason Day,44' 1",120,5287.583,-2.00
100,0,29926,Danny Lee,44' 1",138,6085.417,+26.00
100,0,26851,Marc Leishman,44' 1",115,5069.417,+11.00
100,0,34360,Patrick Reed,44' 1",138,6079.500,+11.00
104,0,06522,Ernie Els,44' 2",112,4943.667,+11.00
104,0,21731,Freddie Jacobson,44' 2",140,6188.000,+25.00
106,0,34261,Scott Langley,44' 3",71,3140.667,+7.00
107,0,35545,Blayne Barber,44' 4",129,5722.833,+25.00
107,0,27214,Kevin Streelman,44' 4",117,5190.750,+13.00
109,0,12510,Chad Campbell,44' 5",141,6266.917,+12.00
109,0,37455,Si Woo Kim,44' 5",151,6710.750,+17.00
111,0,26329,Louis Oosthuizen,44' 6",75,3334.667,+5.00
111,0,37189,Harold Varner III,44' 6",143,6362.083,+20.00
111,0,27770,Camilo Villegas,44' 6",153,6812.833,+26.00
114,0,20098,Stuart Appleby,44' 7",111,4951.250,+9.00
114,0,39975,Michael Kim,44' 7",136,6061.500,+17.00
116,0,34046,Jordan Spieth,44' 8",104,4643.000,+2.00
117,0,29720,Andres Gonzales,44' 9",130,5819.750,+8.00
118,0,33141,Keegan Bradley,44' 10",115,5156.750,+11.00
118,0,35532,Tom Hoge,44' 10",127,5688.917,+19.00
120,0,28679,Fabián Gómez,44' 11",118,5300.083,+25.00
120,0,23108,Matt Kuchar,44' 11",124,5569.333,+22.00
120,0,25834,Daniel Summerhays,44' 11",156,7010.000,+12.00
120,0,28132,Tyrone Van Aswegen,44' 11",189,8492.583,+20.00
124,0,20766,Padraig Harrington,45' 0",95,4276.250,+12.00
124,0,33419,Cameron Tringale,45' 0",155,6971.917,+25.00
126,0,25274,Steven Bowditch,45' 1",151,6810.167,+47.00
126,0,31420,Anirban Lahiri,45' 1",113,5090.667,+16.00
126,0,24912,Will MacKenzie,45' 1",127,5728.333,+17.00
126,0,34265,Will Wilcox,45' 1",109,4909.750,+10.00
130,0,25364,Paul Casey,45' 2",88,3977.750,+12.00
130,0,34099,Harris English,45' 2",156,7040.167,+12.00
132,0,35539,Luke Guthrie,45' 3",95,4295.417,+9.00
132,0,29222,Billy Hurley III,45' 3",126,5701.167,+14.00
134,0,34466,Peter Malnati,45' 4",138,6256.917,+31.00
134,0,29289,S.Y. Noh,45' 4",154,6982.750,+8.00
136,0,27466,Spencer Levin,45' 5",153,6951.917,+21.00
136,0,31202,William McGirt,45' 5",142,6452.667,+19.00
138,0,25720,Chad Collins,45' 6",122,5553.667,+16.00
138,0,32102,Rickie Fowler,45' 6",128,5822.333,+6.00
138,0,26596,Ryan Moore,45' 6",94,4279.250,+15.00
138,0,22405,Justin Rose,45' 6",92,4182.583,+11.00
142,0,24140,Sean O'Hair,45' 7",148,6744.333,+27.00
143,0,24502,Adam Scott,45' 8",119,5435.333,+9.00
144,0,35879,Kelly Kraft,45' 9",71,3250.167,+13.00
144,0,29485,Brett Stegmaier,45' 9",140,6400.083,+20.00
146,0,06567,Vijay Singh,45' 10",137,6283.750,+12.00
147,0,27129,Luke List,45' 11",147,6751.250,+5.00
148,0,36689,Brooks Koepka,46' 1",125,5763.750,+7.00
149,0,40026,Daniel Berger,46' 2",124,5727.917,+10.00
149,0,29420,Billy Horschel,46' 2",117,5404.083,+7.00
151,0,26300,Matt Jones,46' 3",113,5230.833,+10.00
151,0,06527,Steve Stricker,46' 3",76,3517.333,+10.00
151,0,25349,Tim Wilkinson,46' 3",101,4671.333,+8.00
154,0,24507,Jason Bohn,46' 4",83,3845.250,+16.00
154,0,33122,Russell Knox,46' 4",94,4358.583,+15.00
156,0,33461,Morgan Hoffmann,46' 7",104,4848.917,+18.00
157,0,27747,Hiroshi Iwata,47' 0",117,5502.667,+21.00
157,0,24490,George McNeill,47' 0",77,3616.000,+21.00
157,0,25892,Steve Wheatcroft,47' 0",123,5778.917,+11.00
160,0,27895,Jonas Blixt,47' 2",126,5942.333,+21.00
161,0,28158,Steve Marino,47' 3",103,4868.167,+24.00
161,0,33448,Justin Thomas,47' 3",159,7514.917,+12.00
163,0,20848,Ángel Cabrera,47' 4",91,4307.667,+12.00
163,0,24494,Erik Compton,47' 4",107,5061.167,+20.00
163,0,24024,Zach Johnson,47' 4",127,6015.583,+21.00
166,0,27064,Jhonattan Vegas,47' 5",157,7447.417,+3.00
167,0,25572,Graeme McDowell,47' 9",61,2913.833,+18.00
168,0,20157,Retief Goosen,47' 10",102,4875.917,+17.00
169,0,30927,Brendon Todd,48' 2",113,5441.000,+24.00
170,0,34174,John Huh,48' 4",100,4831.417,+11.00
171,0,24357,K.J. Choi,48' 5",84,4066.500,+16.00
172,0,29518,Brendan Steele,48' 6",93,4507.917,+11.00
173,0,31646,Emiliano Grillo,48' 8",120,5842.083,+24.00
174,0,34262,Jon Curran,48' 9",148,7212.583,+34.00
175,0,29268,Bronson Burgoon,49' 1",115,5649.000,+23.00
176,0,27141,J.B. Holmes,49' 2",145,7130.750,+13.00
177,0,21209,Sergio Garcia,49' 3",56,2760.000,-3.00
178,0,27974,Sung Kang,49' 4",163,8042.583,+14.00
178,0,30110,Kyle Stanley,49' 4",119,5871.917,+18.00
180,0,35732,Wes Roach,49' 7",76,3767.500,+16.00
181,0,33667,Carlos Ortiz,50' 0",153,7651.583,+14.00
182,0,20645,John Senden,50' 11",146,7437.333,+15.00
183,0,32640,Troy Merritt,51' 1",125,6387.083,+21.00
184,0,29478,Kevin Kisner,51' 6",137,7054.083,+31.00
185,0,37273,Derek Ernst,52' 10",66,3488.417,+10.00
