RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
125,0,02223,Bob Tway,29.45,362,1229,-0.099
126,0,25190,Jeff Quinney,29.43,354,1203,-0.110
127,0,02246,Duffy Waldorf,29.38,243,827,-0.062
128,0,25273,Andrew Buckle,29.36,276,940,-0.007
129,0,23718,Nathan Green,29.20,353,1209,-0.102
130,0,21878,Mark Wilson,29.12,295,1013,-0.017
131,0,19803,Ryan Armour,29.02,381,1313,+0.039
132,0,21528,Henrik Stenson,28.97,146,504,-0.027
133,0,07223,Brian Bateman,28.96,179,618,-0.034
134,0,24502,Adam Scott,28.95,220,760,-0.059
135,0,10117,Bob Heintz,28.94,290,1002,-0.021
136,0,12714,Chris Tidland,28.93,206,712,-0.058
137,0,23353,J.J. Henry,28.92,275,951,-0.084
138,0,01388,Robert Gamez,28.91,307,1062,-0.039
139,0,27060,John Mallinger,28.82,349,1211,-0.106
140,0,02101,Joey Sindelar,28.76,268,932,-0.030
141,0,12510,Chad Campbell,28.74,294,1023,-0.034
142,0,20628,Arron Oberholser,28.59,211,738,-0.071
143,0,01941,Tom Pernice Jr.,28.57,336,1176,-0.074
144,0,22371,Aaron Baddeley,28.56,265,928,-0.106
145,0,29476,Kyle Reifers,28.51,252,884,+0.012
146,0,01157,Tom Byrum,28.50,163,572,-0.117
147,0,01706,Davis Love III,28.46,212,745,-0.005
148,0,20127,Chris Riley,28.43,203,714,-0.123
149,0,27095,Nick Watney,28.38,277,976,-0.004
150,0,22892,Jason Gore,28.07,306,1090,-0.042
151,0,25686,Jason Dufner,27.88,339,1216,-0.021
152,0,10809,Jim Furyk,27.83,258,927,-0.163
153,0,21470,Daisuke Maruyama,27.78,295,1062,-0.041
154,0,01313,Steve Elkington,27.59,280,1015,-0.114
155,0,06251,Chris DiMarco,27.33,240,878,-0.033
156,0,10213,Dicky Pride,27.28,233,854,E
157,0,21350,Ryuji Imada,27.27,339,1243,-0.091
158,0,02214,Kirk Triplett,27.26,259,950,-0.027
159,0,08075,Jerry Kelly,27.12,285,1051,-0.112
160,0,08793,Tiger Woods,27.08,163,602,-0.110
161,0,24361,Pat Perez,26.96,244,905,+0.033
162,0,22348,Nick O'Hern,26.92,207,769,-0.058
163,0,11123,Chris Couch,26.86,274,1020,+0.044
164,0,21805,Harrison Frazar,26.78,274,1023,+0.026
165,0,27120,Troy Matteson,26.58,282,1061,-0.007
166,0,06004,Stephen Ames,26.52,231,871,-0.043
167,0,02239,Scott Verplank,26.42,218,825,-0.179
168,0,01320,Bob Estes,26.12,292,1118,-0.140
169,0,20859,Anders Hansen,26.05,124,476,+0.024
170,0,23983,Luke Donald,25.99,183,704,-0.038
171,0,22293,Heath Slocum,25.71,333,1295,-0.087
172,0,22212,Craig Lile,25.62,248,968,-0.089
173,0,08931,Glen Day,25.33,265,1046,-0.057
173,0,23108,Matt Kuchar,25.33,252,995,-0.075
175,0,22621,Ben Curtis,25.14,227,903,+0.009
176,0,23135,Tim Clark,25.10,185,737,-0.119
177,0,12680,Shigeki Maruyama,25.04,280,1118,-0.129
178,0,07547,Craig Kanada,24.89,327,1314,-0.070
179,0,23322,Brett Wetterich,24.77,243,981,-0.004
180,0,26420,Richard Johnson,24.57,287,1168,-0.052
181,0,22806,Doug LaBelle II,24.15,307,1271,-0.036
182,0,20382,Stephen Leaney,24.10,248,1029,-0.125
183,0,01132,Mark Brooks,24.08,138,573,-0.007
184,0,23933,Michael Boyd,23.05,168,729,-0.060
185,0,12602,Dean Wilson,22.78,239,1049,-0.063
186,0,07363,Craig Bowden,22.49,211,938,-0.128
187,0,01249,John Daly,22.09,152,688,+0.066
188,0,01381,Fred Funk,21.59,160,741,-0.050
189,0,19972,José Coceres,21.39,126,589,-0.056
190,0,24358,Robert Garrigus,21.26,256,1204,+0.113
191,0,06643,Paul Goydos,20.40,133,652,-0.053
192,0,27141,J.B. Holmes,19.96,179,897,E
193,0,25804,Bubba Watson,19.57,180,920,+0.033
194,0,19846,Brian Gay,17.40,236,1356,-0.119
195,0,20623,Gavin Coles,17.32,186,1074,-0.113
196,0,01928,Corey Pavin,14.19,141,994,-0.149
