RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRVS - OVERALL,RELATIVE TO PAR
167,0,19972,José Coceres,12.50,11,88,+2.55
167,0,01941,Tom Pernice Jr.,12.50,23,184,+2.87
169,0,21731,Freddie Jacobson,12.14,17,140,+2.88
170,0,23135,Tim Clark,12.04,13,108,+3.69
171,0,22295,Darron Stiles,11.86,14,118,+2.00
172,0,01132,Mark Brooks,11.70,11,94,+2.82
173,0,02104,Jeff Sluman,11.46,11,96,+2.18
174,0,23933,Michael Boyd,11.40,13,114,+2.85
175,0,23108,Matt Kuchar,11.39,18,158,+2.83
176,0,02214,Kirk Triplett,11.33,17,150,+2.12
177,0,06373,José María Olazábal,11.25,9,80,+3.44
178,0,10213,Dicky Pride,11.19,15,134,+2.73
179,0,10809,Jim Furyk,11.03,15,136,+2.33
180,0,12602,Dean Wilson,10.98,18,164,+3.17
181,0,01797,Rocco Mediate,10.56,15,142,+2.60
182,0,23983,Luke Donald,10.38,11,106,+2.36
183,0,22806,Doug LaBelle II,10.00,20,200,+2.30
183,0,02239,Scott Verplank,10.00,13,130,+3.46
185,0,24024,Zach Johnson,9.84,12,122,+3.42
186,0,22621,Ben Curtis,9.56,13,136,+2.23
187,0,01313,Steve Elkington,9.49,15,158,+2.93
188,0,12680,Shigeki Maruyama,9.04,15,166,+2.53
189,0,22348,Nick O'Hern,8.93,10,112,+3.00
190,0,07547,Craig Kanada,8.74,18,206,+2.06
191,0,07363,Craig Bowden,7.89,12,152,+2.00
192,0,19846,Brian Gay,6.31,13,206,+2.00
193,0,06643,Paul Goydos,5.66,6,106,+1.00
194,0,01381,Fred Funk,4.72,5,106,+1.00
195,0,20623,Gavin Coles,4.22,7,166,+0.43
196,0,01928,Corey Pavin,3.25,5,154,-1.40
