RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
98,0,29476,Kyle Reifers,12.56,111,884,+0.090
99,0,01035,Tommy Armour III,12.54,121,965,+0.124
100,0,21646,David Branshaw,12.52,131,1046,+0.153
101,0,10423,Mike Weir,12.50,105,840,+0.162
101,0,10425,Jay Williamson,12.50,84,672,-0.024
103,0,07749,Brett Quigley,12.49,110,881,+0.164
104,0,24138,Ian Poulter,12.48,68,545,E
105,0,27963,Chris Stroud,12.47,98,786,+0.051
106,0,07223,Brian Bateman,12.46,77,618,+0.091
107,0,02246,Duffy Waldorf,12.45,103,827,+0.117
108,0,23353,J.J. Henry,12.41,118,951,-0.025
109,0,01677,Tom Lehman,12.33,84,681,+0.167
110,0,20498,Briny Baird,12.28,180,1466,+0.006
111,0,20766,Padraig Harrington,12.27,79,644,+0.152
112,0,25345,Carl Pettersson,12.24,158,1291,+0.101
113,0,20157,Retief Goosen,12.18,58,476,+0.069
114,0,26596,Ryan Moore,12.15,127,1045,+0.031
115,0,20472,Alex Cejka,12.12,125,1031,-0.040
116,0,23621,Rory Sabbatini,12.09,107,885,+0.150
117,0,24912,Will MacKenzie,11.89,151,1270,+0.053
118,0,23325,Vaughn Taylor,11.85,119,1004,+0.084
119,0,24781,Hunter Mahan,11.83,119,1006,+0.118
120,0,28486,Michael Putnam,11.71,131,1119,+0.031
121,0,20105,Jeff Gove,11.59,152,1312,+0.164
121,0,21660,Jason Schultz,11.59,86,742,+0.198
123,0,23320,Ryan Palmer,11.55,132,1143,+0.038
124,0,24290,D.J. Brigman,11.51,87,756,-0.023
125,0,06621,Joe Durant,11.49,118,1027,+0.085
126,0,01473,Todd Hamilton,11.48,93,810,+0.247
126,0,08537,J.P. Hayes,11.48,128,1115,-0.016
128,0,22295,Darron Stiles,11.46,85,742,+0.153
128,0,08793,Tiger Woods,11.46,69,602,+0.116
130,0,25273,Andrew Buckle,11.38,107,940,+0.084
131,0,25900,Lucas Glover,11.37,124,1091,+0.073
132,0,25892,Steve Wheatcroft,11.36,97,854,+0.134
133,0,01706,Davis Love III,11.28,84,745,+0.202
134,0,20634,Peter Lonard,11.25,119,1058,+0.118
135,0,20691,Greg Owen,11.08,109,984,+0.110
136,0,01945,Kenny Perry,11.04,115,1042,+0.130
137,0,27120,Troy Matteson,11.03,117,1061,+0.120
138,0,23614,Rich Beem,11.02,108,980,+0.065
138,0,27933,John Merrick,11.02,125,1134,+0.056
140,0,20229,Stewart Cink,10.92,110,1007,+0.155
140,0,23788,D.J. Trahan,10.92,137,1255,+0.161
142,0,07867,Woody Austin,10.84,127,1172,+0.118
143,0,24490,George McNeill,10.79,120,1112,+0.050
144,0,23349,Charles Warren,10.78,140,1299,+0.150
145,0,20850,Daniel Chopra,10.77,143,1328,+0.049
146,0,01707,Steve Lowery,10.72,104,970,+0.154
147,0,23623,Bo Van Pelt,10.58,143,1351,+0.014
148,0,24140,Sean O'Hair,10.57,123,1164,+0.024
149,0,06522,Ernie Els,10.39,64,616,-0.125
150,0,26881,Jarrod Lyle,10.36,97,936,+0.103
151,0,19824,Craig Barlow,10.24,63,615,+0.270
151,0,08375,Paul Stankowski,10.24,60,586,+0.233
153,0,02036,Jim Rutledge,10.22,66,646,+0.273
154,0,23638,Brendon de Jonge,10.20,94,922,+0.128
154,0,20645,John Senden,10.20,120,1176,+0.075
156,0,23497,Tag Ridings,10.19,64,628,+0.047
157,0,22892,Jason Gore,10.18,111,1090,+0.198
158,0,10885,Robert Allenby,10.17,107,1052,+0.009
159,0,20572,Rod Pampling,10.11,105,1039,-0.010
160,0,20098,Stuart Appleby,10.07,82,814,+0.195
161,0,12714,Chris Tidland,9.97,71,712,+0.141
162,0,06595,Kevin Sutherland,9.96,96,964,+0.115
163,0,29718,Anthony Kim,9.90,110,1111,+0.082
164,0,24449,Parker McLachlin,9.88,101,1022,+0.188
165,0,21805,Harrison Frazar,9.87,101,1023,+0.050
165,0,24502,Adam Scott,9.87,75,760,+0.080
167,0,21949,Joe Ogilvie,9.83,119,1210,+0.042
168,0,22046,Geoff Ogilvy,9.78,88,900,+0.011
169,0,01161,Mark Calcavecchia,9.72,99,1019,+0.091
170,0,27770,Camilo Villegas,9.71,93,958,+0.032
171,0,24358,Robert Garrigus,9.55,115,1204,+0.043
172,0,22913,John Rollins,9.53,112,1175,+0.188
173,0,28158,Steve Marino,9.49,121,1275,+0.124
174,0,21959,Ted Purdy,9.20,112,1217,+0.080
175,0,23322,Brett Wetterich,9.17,90,981,+0.133
176,0,21633,Steve Allan,9.14,70,766,+0.214
177,0,21528,Henrik Stenson,9.13,46,504,+0.239
178,0,26360,Bubba Dickerson,9.00,54,600,+0.352
179,0,12716,Charley Hoffman,8.98,104,1158,+0.221
180,0,28475,Jeff Overton,8.89,67,754,+0.119
181,0,06567,Vijay Singh,8.80,101,1148,+0.059
182,0,22405,Justin Rose,8.79,48,546,-0.021
183,0,24980,Scott Gutschewski,8.74,71,812,+0.014
184,0,24924,Bill Haas,8.48,97,1144,-0.052
185,0,20574,Mathew Goggin,8.42,102,1211,+0.059
186,0,27141,J.B. Holmes,8.25,74,897,+0.149
187,0,27702,Matt Hendrix,8.20,63,768,-0.032
188,0,25804,Bubba Watson,8.15,75,920,+0.227
189,0,20378,Mathias Grönberg,8.06,99,1228,+0.101
190,0,21961,Charles Howell III,8.04,74,920,+0.270
191,0,11123,Chris Couch,7.84,80,1020,+0.113
192,0,01810,Phil Mickelson,7.42,54,728,+0.093
193,0,27095,Nick Watney,7.27,71,976,+0.070
194,0,26679,Kevin Stadler,7.05,77,1092,+0.195
195,0,26289,Boo Weekley,6.51,71,1090,+0.099
196,0,01249,John Daly,6.25,43,688,+0.279
