RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
55,0,24290,D.J. Brigman,12.71,15,118,-0.53
56,0,24925,Jonathan Byrd,12.69,17,134,-0.29
56,0,10423,Mike Weir,12.69,17,134,-0.18
58,0,26679,Kevin Stadler,12.64,22,174,-0.41
59,0,08375,Paul Stankowski,12.50,12,96,-0.08
59,0,21528,Henrik Stenson,12.50,9,72,E
61,0,21949,Joe Ogilvie,11.98,23,192,-0.30
62,0,20098,Stuart Appleby,11.86,14,118,-0.36
62,0,01810,Phil Mickelson,11.86,14,118,-0.21
64,0,22371,Aaron Baddeley,11.76,16,136,-0.25
65,0,20105,Jeff Gove,11.65,24,206,-0.38
66,0,26881,Jarrod Lyle,11.64,17,146,-0.35
67,0,20229,Stewart Cink,11.49,17,148,-0.35
68,0,06197,Michael Allen,11.43,16,140,-0.69
68,0,24361,Pat Perez,11.43,16,140,-0.38
70,0,23800,Bryce Molder,11.11,12,108,-0.50
71,0,23614,Rich Beem,11.04,17,154,-0.24
71,0,06595,Kevin Sutherland,11.04,17,154,-0.29
73,0,25900,Lucas Glover,10.84,18,166,E
74,0,20498,Briny Baird,10.81,24,222,-0.29
74,0,01707,Steve Lowery,10.81,16,148,-0.50
76,0,23621,Rory Sabbatini,10.45,14,134,-0.36
77,0,24912,Will MacKenzie,10.42,20,192,-0.20
78,0,23623,Bo Van Pelt,10.29,21,204,-0.43
79,0,12510,Chad Campbell,10.26,16,156,E
80,0,24449,Parker McLachlin,10.13,16,158,-0.44
81,0,25686,Jason Dufner,9.90,19,192,-0.26
82,0,27963,Chris Stroud,9.68,12,124,-0.17
83,0,21646,David Branshaw,9.64,16,166,-0.13
84,0,19824,Craig Barlow,9.62,10,104,-0.60
85,0,07223,Brian Bateman,9.57,9,94,-0.22
86,0,06004,Stephen Ames,9.52,12,126,-0.33
86,0,26596,Ryan Moore,9.52,16,168,-0.13
86,0,12660,Jesper Parnevik,9.52,16,168,-0.44
89,0,22405,Justin Rose,9.30,8,86,-0.38
90,0,06522,Ernie Els,9.09,8,88,E
90,0,07749,Brett Quigley,9.09,12,132,-0.08
92,0,21209,Sergio Garcia,8.93,10,112,-0.30
93,0,20157,Retief Goosen,8.82,6,68,-0.50
94,0,20634,Peter Lonard,8.70,14,161,+0.07
95,0,20104,Ken Duke,8.65,18,208,-0.50
96,0,20645,John Senden,8.43,15,178,-0.07
97,0,07457,Steve Flesch,8.33,16,192,-0.75
97,0,12195,Tom Johnson,8.33,12,144,-0.25
99,0,10117,Bob Heintz,8.02,13,162,-0.69
100,0,21470,Daisuke Maruyama,7.93,13,164,-0.23
101,0,26951,Johnson Wagner,7.89,15,190,-0.40
102,0,19803,Ryan Armour,7.77,16,206,-0.38
102,0,23048,Eric Axley,7.77,16,206,-0.31
104,0,06034,Marco Dawson,7.75,11,142,-0.36
105,0,01948,Tim Petrovic,7.69,16,208,-0.38
106,0,22295,Darron Stiles,7.63,9,118,+0.11
107,0,01724,Jeff Maggert,7.59,12,158,-0.25
108,0,02246,Duffy Waldorf,7.46,10,134,-1.00
109,0,22913,John Rollins,7.30,13,178,-0.38
110,0,01035,Tommy Armour III,7.14,11,154,-0.27
110,0,25345,Carl Pettersson,7.14,14,196,-0.57
112,0,20472,Alex Cejka,7.05,11,156,-0.64
113,0,24507,Jason Bohn,7.02,8,114,-0.63
114,0,01473,Todd Hamilton,6.82,9,132,E
115,0,21878,Mark Wilson,6.79,11,162,+0.18
116,0,20628,Arron Oberholser,6.48,7,108,-0.43
117,0,02036,Jim Rutledge,6.36,7,110,-0.43
118,0,24357,K.J. Choi,6.34,9,142,-0.44
119,0,01161,Mark Calcavecchia,6.33,10,158,-0.40
119,0,20433,Mark Hensby,6.33,10,158,-0.50
121,0,08881,Tripp Isenhour,6.25,10,160,-0.20
122,0,10425,Jay Williamson,6.00,6,100,-0.33
123,0,25396,Kevin Na,5.95,10,168,-0.60
124,0,20572,Rod Pampling,5.92,9,152,-0.22
125,0,10733,Kent Jones,5.67,11,194,-0.36
126,0,01677,Tom Lehman,5.56,6,108,-0.50
126,0,01766,Billy Mayfair,5.56,10,180,+0.10
128,0,02101,Joey Sindelar,5.48,8,146,+0.13
129,0,01157,Tom Byrum,5.43,5,92,-0.40
130,0,23718,Nathan Green,5.38,10,186,-0.20
131,0,06515,Shaun Micheel,5.26,8,152,+0.25
132,0,12782,Tim Herron,5.23,9,172,-0.22
133,0,10213,Dicky Pride,5.22,7,134,-0.86
134,0,23613,Rich Barcelo,5.13,8,156,-0.38
135,0,24457,Jaco Van Zyl,5.10,5,98,E
136,0,25892,Steve Wheatcroft,5.07,7,138,-0.14
137,0,07867,Woody Austin,5.06,9,178,-0.44
137,0,01313,Steve Elkington,5.06,8,158,+0.13
139,0,01577,Lee Janzen,5.00,6,120,E
140,0,08931,Glen Day,4.94,8,162,-0.50
141,0,01941,Tom Pernice Jr.,4.89,9,184,-0.89
142,0,22212,Craig Lile,4.67,7,150,-0.14
142,0,02214,Kirk Triplett,4.67,7,150,-0.14
144,0,23135,Tim Clark,4.63,5,108,-0.20
145,0,01024,Billy Andrade,4.55,8,176,-0.63
145,0,24138,Ian Poulter,4.55,4,88,+0.25
145,0,20160,Charlie Wi,4.55,8,176,-0.38
148,0,26420,Richard Johnson,4.40,8,182,-0.25
149,0,23933,Michael Boyd,4.39,5,114,E
150,0,27649,Brandt Snedeker,4.30,8,186,-0.25
151,0,02223,Bob Tway,4.21,8,190,-0.50
152,0,01320,Bob Estes,4.17,7,168,-0.71
152,0,21350,Ryuji Imada,4.17,8,192,-0.50
152,0,02104,Jeff Sluman,4.17,4,96,-0.50
155,0,10860,Justin Leonard,3.93,7,178,-0.71
156,0,20859,Anders Hansen,3.85,3,78,+1.00
157,0,06527,Steve Stricker,3.79,5,132,-0.20
158,0,23983,Luke Donald,3.77,4,106,-0.25
159,0,25190,Jeff Quinney,3.76,7,186,-0.29
160,0,12705,Cliff Kresge,3.74,8,214,-0.25
161,0,22378,Trevor Immelman,3.70,4,108,-0.25
162,0,22621,Ben Curtis,3.68,5,136,E
162,0,10809,Jim Furyk,3.68,5,136,-0.40
164,0,12602,Dean Wilson,3.66,6,164,-0.33
165,0,20127,Chris Riley,3.64,4,110,-1.00
166,0,21753,Brian Davis,3.61,7,194,-0.29
167,0,01388,Robert Gamez,3.57,6,168,-0.33
167,0,22348,Nick O'Hern,3.57,4,112,-0.75
169,0,22806,Doug LaBelle II,3.50,7,200,E
170,0,24024,Zach Johnson,3.28,4,122,+0.25
171,0,23325,Vaughn Taylor,3.25,5,154,-0.20
172,0,22293,Heath Slocum,3.09,6,194,-0.33
173,0,06251,Chris DiMarco,3.08,4,130,E
173,0,02239,Scott Verplank,3.08,4,130,E
175,0,08075,Jerry Kelly,3.01,5,166,E
176,0,07547,Craig Kanada,2.91,6,206,-0.50
177,0,21731,Freddie Jacobson,2.86,4,140,-0.75
178,0,06643,Paul Goydos,2.83,3,106,+0.33
179,0,11032,Frank Lickliter II,2.75,5,182,+0.40
180,0,27060,John Mallinger,2.60,5,192,-0.60
181,0,02206,David Toms,2.38,3,126,E
182,0,21806,Paul Gow,2.27,3,132,-0.33
183,0,01132,Mark Brooks,2.13,2,94,E
184,0,01797,Rocco Mediate,2.11,3,142,-0.33
185,0,01142,Bart Bryant,1.88,3,160,+0.33
186,0,06621,Joe Durant,1.30,2,154,E
187,0,23108,Matt Kuchar,1.27,2,158,-0.50
188,0,20382,Stephen Leaney,1.25,2,160,E
188,0,06373,José María Olazábal,1.25,1,80,-1.00
190,0,12680,Shigeki Maruyama,1.20,2,166,-0.50
191,0,19972,José Coceres,1.14,1,88,E
192,0,01381,Fred Funk,.94,1,106,E
193,0,07363,Craig Bowden,.66,1,152,E
194,0,20623,Gavin Coles,.60,1,166,E
195,0,19846,Brian Gay,.49,1,206,-1.00
196,0,01928,Corey Pavin,.00,0,154,E
