RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
107,0,02242,Lanny Wadkins,16.88,39,231
108,0,01096,Phil Blackmar,16.92,55,325
109,0,02115,Taylor Smith,16.94,42,248
110,0,02279,Mark Wiebe,16.99,44,259
111,0,06044,Scott Gump,17.01,57,335
112,0,06522,Ernie Els,17.06,36,211
113,0,10962,Bradley Hughes,17.09,40,234
114,0,06515,Shaun Micheel,17.14,24,140
115,0,01810,Phil Mickelson,17.18,50,291
116,0,07867,Woody Austin,17.22,47,273
116,0,01381,Fred Funk,17.22,62,360
118,0,07749,Brett Quigley,17.33,65,375
118,0,06581,David Sutherland,17.33,48,277
120,0,01553,John Huston,17.34,43,248
121,0,01006,John Adams,17.36,42,242
121,0,08385,Omar Uresti,17.36,54,311
123,0,01707,Steve Lowery,17.40,63,362
124,0,01378,David Frost,17.41,35,201
124,0,06577,John Wilson,17.41,47,270
126,0,01288,Ed Dougherty,17.42,31,178
127,0,20098,Stuart Appleby,17.53,44,251
128,0,02267,D.A. Weibring,17.55,33,188
129,0,02321,Fuzzy Zoeller,17.65,30,170
130,0,07363,Craig Bowden,17.73,25,141
131,0,01011,Rafael Alarcon,17.74,44,248
132,0,01418,Bill Glasson,17.79,50,281
133,0,08537,J.P. Hayes,17.86,55,308
134,0,02218,Ted Tryba,17.96,60,334
135,0,01361,Dan Forsman,18.01,49,272
136,0,02023,Clarence Rose,18.05,48,266
137,0,01132,Mark Brooks,18.22,49,269
137,0,01261,Jay Delsing,18.22,49,269
139,0,20229,Stewart Cink,18.24,58,318
140,0,06332,Neal Lancaster,18.27,57,312
140,0,02159,Curtis Strange,18.27,36,197
142,0,02206,David Toms,18.33,55,300
143,0,21007,Gabriel Hjertstedt,18.35,40,218
144,0,06124,Patrick Burke,18.41,37,201
145,0,06090,Jim McGovern,18.45,50,271
146,0,01093,Ronnie Black,18.46,48,260
147,0,02256,Tom Watson,18.56,36,194
148,0,10569,Mike Brisky,18.57,65,350
149,0,02099,Scott Simpson,18.60,48,258
150,0,08075,Jerry Kelly,18.62,54,290
151,0,06613,Tommy Tolles,18.63,60,322
152,0,02100,Tim Simpson,18.64,33,177
153,0,01385,Jim Gallagher Jr.,18.68,51,273
154,0,06034,Marco Dawson,18.71,52,278
155,0,02292,Bob Wolcott,18.72,35,187
156,0,06617,Brian Henninger,18.73,50,267
157,0,02135,Mike Standly,18.86,53,281
158,0,06132,Sonny Skinner,18.97,37,195
159,0,08931,Glen Day,19.10,51,267
160,0,01307,Joel Edwards,19.22,54,281
161,0,10213,Dicky Pride,19.27,37,192
162,0,10207,Jimmy Johnston,19.34,47,243
163,0,06144,John Dowdall,19.38,31,160
164,0,02239,Scott Verplank,19.69,38,193
165,0,01226,Fred Couples,19.73,44,223
166,0,06036,Scott Dunlap,20.00,55,275
166,0,01682,Wayne Levi,20.00,49,245
168,0,02049,Gene Sauers,20.11,35,174
169,0,07547,Craig Kanada,20.14,29,144
170,0,02131,Mike Springer,20.19,42,208
171,0,01717,Sandy Lyle,20.42,39,191
172,0,01489,Steve Hart,20.56,37,180
172,0,02095,Larry Silveira,20.56,37,180
174,0,01388,Robert Gamez,20.61,61,296
175,0,08553,Lee Porter,20.63,46,223
176,0,06012,Greg Kraft,20.69,72,348
177,0,08265,Eric Johnson,20.70,53,256
178,0,02166,Chip Sullivan,20.85,49,235
179,0,01326,Nick Faldo,20.92,32,153
180,0,02008,Lee Rinker,21.07,59,280
181,0,01510,Nolan Henke,21.21,56,264
182,0,07087,Hugh Royer III,21.27,47,221
183,0,08547,John Maginnes,21.30,69,324
184,0,01444,Ken Green,21.84,38,174
185,0,06214,Guy Boros,21.89,58,265
186,0,01040,Emlyn Aubrey,21.96,47,214
187,0,02225,Howard Twitty,22.30,33,148
188,0,10837,Kevin Burton,22.32,50,224
189,0,01249,John Daly,22.70,37,163
190,0,01864,Larry Nelson,22.93,36,157
191,0,01133,Billy Ray Brown,23.04,47,204
192,0,07465,Hideki Kase,23.14,56,242
193,0,01072,Chip Beck,23.56,41,174
194,0,06527,Steve Stricker,23.83,46,193
195,0,20158,Anthony Rodriguez,25.68,47,183
