RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
79,0,22295,Darron Stiles,30.09,312,1037
80,0,25450,Ty Tryon,30.04,155,516
81,0,06527,Steve Stricker,30.02,181,603
82,0,19846,Brian Gay,29.91,326,1090
82,0,12602,Dean Wilson,29.91,277,926
84,0,10213,Dicky Pride,29.86,252,844
85,0,10912,Craig Perks,29.80,267,896
86,0,23983,Luke Donald,29.79,308,1034
87,0,07101,Dave Stockton Jr.,29.78,254,853
88,0,21961,Charles Howell III,29.74,417,1402
89,0,20472,Alex Cejka,29.72,324,1090
90,0,23614,Rich Beem,29.70,259,872
91,0,01569,Peter Jacobsen,29.65,268,904
92,0,01968,Nick Price,29.63,208,702
93,0,11011,Mike Sposa,29.62,234,790
94,0,23338,David Gossett,29.60,330,1115
95,0,20094,Jonathan Kaye,29.59,316,1068
96,0,01685,J.L. Lewis,29.53,339,1148
97,0,20940,Kenichi Kuboya,29.50,298,1010
98,0,01035,Tommy Armour III,29.49,220,746
99,0,21209,Sergio Garcia,29.46,198,672
100,0,20498,Briny Baird,29.39,415,1412
101,0,26950,John Morgan,29.38,260,885
102,0,12705,Cliff Kresge,29.36,347,1182
103,0,24357,K.J. Choi,29.33,366,1248
104,0,12388,Michael Clark II,29.32,185,631
104,0,01945,Kenny Perry,29.32,348,1187
106,0,02223,Bob Tway,29.30,312,1065
107,0,24361,Pat Perez,29.28,303,1035
107,0,06595,Kevin Sutherland,29.28,332,1134
109,0,06581,David Sutherland,29.27,264,902
110,0,08123,Jeff Brehaut,29.26,386,1319
111,0,20634,Peter Lonard,29.23,304,1040
112,0,01577,Lee Janzen,29.20,271,928
113,0,06617,Brian Henninger,29.16,184,631
113,0,20645,John Senden,29.16,389,1334
115,0,07223,Brian Bateman,29.09,233,801
116,0,12660,Jesper Parnevik,29.02,336,1158
117,0,01797,Rocco Mediate,28.91,266,920
118,0,19972,José Coceres,28.87,194,672
119,0,06034,Marco Dawson,28.85,294,1019
119,0,02104,Jeff Sluman,28.85,371,1286
121,0,20099,Doug Barron,28.82,287,996
122,0,01139,Olin Browne,28.81,374,1298
122,0,23135,Tim Clark,28.81,259,899
124,0,22293,Heath Slocum,28.80,341,1184
124,0,20548,Hidemichi Tanaka,28.80,396,1375
126,0,24502,Adam Scott,28.79,148,514
127,0,21739,Aaron Barber,28.77,317,1102
128,0,20628,Arron Oberholser,28.74,269,936
129,0,01723,Andrew Magee,28.72,309,1076
129,0,12680,Shigeki Maruyama,28.72,284,989
131,0,06515,Shaun Micheel,28.68,333,1161
132,0,06332,Neal Lancaster,28.66,366,1277
133,0,20568,Anthony Painter,28.65,261,911
133,0,02010,Loren Roberts,28.65,277,967
135,0,12823,Carlos Franco,28.62,340,1188
136,0,06621,Joe Durant,28.59,360,1259
137,0,06573,Brandt Jobe,28.57,268,938
138,0,01766,Billy Mayfair,28.51,357,1252
139,0,21806,Paul Gow,28.49,202,709
140,0,01132,Mark Brooks,28.48,272,955
141,0,06078,Esteban Toledo,28.45,357,1255
142,0,12755,Vance Veazey,28.38,210,740
143,0,02106,Chris Smith,28.27,322,1139
144,0,25692,Akio Sadakata,28.23,269,953
145,0,01098,Jay Don Blake,28.22,241,854
146,0,02002,John Riegger,28.21,176,624
147,0,06575,Dudley Hart,28.13,211,750
148,0,23036,Chris Anderson,28.07,306,1090
149,0,01381,Fred Funk,28.04,369,1316
150,0,20029,Notah Begay III,28.02,288,1028
150,0,01887,Mark O'Meara,28.02,202,721
152,0,02170,Hal Sutton,28.01,277,989
153,0,26420,Richard Johnson,27.99,283,1011
154,0,01157,Tom Byrum,27.86,302,1084
155,0,23656,Jason Caron,27.66,218,788
155,0,01938,David Peoples,27.66,327,1182
157,0,01475,Donnie Hammond,27.62,295,1068
158,0,08725,Tom Gillis,27.55,227,824
159,0,01761,Len Mattiace,27.49,282,1026
160,0,07721,Pat Bates,27.48,360,1310
161,0,23108,Matt Kuchar,27.43,189,689
162,0,10565,Ian Leggatt,27.42,227,828
163,0,20574,Mathew Goggin,27.41,284,1036
164,0,08547,John Maginnes,27.40,268,978
165,0,24356,Jason Buha,27.35,183,669
166,0,07941,Mike Grob,27.34,266,973
167,0,01361,Dan Forsman,27.33,346,1266
168,0,20566,Kaname Yokoo,27.15,155,571
169,0,06809,Bob Burns,26.99,258,956
170,0,01042,Paul Azinger,26.97,226,838
171,0,08339,Spike McRoy,26.93,335,1244
172,0,19881,Robert Damron,26.90,294,1093
173,0,01175,Jim Carter,26.85,280,1043
174,0,21633,Steve Allan,26.77,144,538
175,0,23353,J.J. Henry,26.67,316,1185
176,0,01928,Corey Pavin,26.65,250,938
177,0,21878,Mark Wilson,26.64,244,916
178,0,22621,Ben Curtis,26.62,210,789
179,0,01666,Bernhard Langer,26.50,190,717
180,0,02049,Gene Sauers,26.28,256,974
181,0,01307,Joel Edwards,26.26,182,693
182,0,02101,Joey Sindelar,26.24,297,1132
183,0,08545,Glen Hnatiuk,26.01,276,1061
184,0,12662,Thomas Levet,25.97,262,1009
185,0,10425,Jay Williamson,25.83,272,1053
186,0,23125,Brad Elder,25.04,140,559
187,0,20771,Steven Alker,25.00,232,928
188,0,23177,Kenneth Staton,24.85,166,668
189,0,06475,Jeff Klein,23.80,144,605
190,0,20623,Gavin Coles,21.83,155,710
