RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
159,0,01303,Bob Eastwood,1.817,2017,1110,2.42
160,0,01557,John Inman,1.818,2018,1110,2.44
161,0,01782,Mike McCullough,1.820,1778,977,2.47
162,0,02196,Robert Thompson,1.822,2035,1117,2.44
163,0,01945,Kenny Perry,1.823,2261,1240,2.89
164,0,01185,Brandel Chamblee,1.824,1485,814,2.64
164,0,01469,Dan Halldorson,1.824,2138,1172,2.46
164,0,01559,Hale Irwin,1.824,1534,841,2.56
164,0,01851,Bob Murphy,1.824,1519,833,2.28
168,0,01006,John Adams,1.825,1553,851,2.33
168,0,02255,Denis Watson,1.825,1506,825,2.81
170,0,02192,Steve Thomas,1.827,1527,836,2.78
171,0,01094,Mike Blackburn,1.828,1687,923,2.56
172,0,01068,Andy Bean,1.829,1028,562,2.69
172,0,02215,Paul Trittler,1.829,1207,660,2.62
174,0,01288,Ed Dougherty,1.831,1924,1051,2.58
175,0,02311,Kim Young,1.832,1422,776,2.56
176,0,02126,Bruce Soulsby,1.841,1259,684,2.51
177,0,01127,Danny Briggs,1.842,1240,673,2.51
177,0,01468,Gary Hallberg,1.842,1214,659,2.91
179,0,01826,Brian Mogg,1.846,1377,746,2.49
180,0,02118,J.C. Snead,1.848,1839,995,2.37
181,0,01425,Ernie Gonzalez,1.850,1676,906,2.30
182,0,01224,Jeff Coston,1.857,1402,755,2.40
182,0,02180,Harry Taylor,1.857,1235,665,2.29
184,0,01971,Dillard Pruitt,1.858,1953,1051,2.25
185,0,01191,Barry Cheesman,1.866,1579,846,2.40
