RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
80,0,20229,Stewart Cink,52.42,512415,97753
80,0,29718,Anthony Kim,52.42,494591,94352
82,0,24846,Ricky Barnes,52.40,549760,104924
83,0,20645,John Senden,52.39,751703,143486
84,0,27963,Chris Stroud,52.34,684878,130849
85,0,26679,Kevin Stadler,52.30,676843,129405
86,0,24140,Sean O'Hair,52.27,483276,92449
87,0,10885,Robert Allenby,52.25,616697,118035
87,0,12782,Tim Herron,52.25,660406,126403
89,0,10585,Scott McCarron,52.24,460679,88187
90,0,29720,Andres Gonzales,52.23,394598,75544
90,0,33413,Ben Martin,52.23,594117,113755
92,0,23621,Rory Sabbatini,52.21,551096,105561
93,0,21949,Joe Ogilvie,52.16,523575,100376
93,0,32150,Michael Thompson,52.16,598356,114719
95,0,23353,J.J. Henry,52.12,728972,139870
96,0,31202,William McGirt,52.11,783336,150336
97,0,20070,Matt Bettencourt,52.10,666395,127902
98,0,26758,David Hearn,52.09,632402,121415
99,0,20572,Rod Pampling,52.08,506895,97325
100,0,26596,Ryan Moore,52.07,543238,104333
101,0,27214,Kevin Streelman,52.04,637372,122477
102,0,25686,Jason Dufner,51.99,555248,106791
103,0,25457,Alexandre Rocha,51.98,401773,77293
104,0,06522,Ernie Els,51.96,514642,99054
105,0,12510,Chad Campbell,51.95,747190,143833
105,0,26287,Roland Thatcher,51.95,546270,105148
107,0,24290,D.J. Brigman,51.82,450182,86882
108,0,22405,Justin Rose,51.79,591833,114267
109,0,24663,Y.E. Yang,51.78,354124,68394
110,0,24507,Jason Bohn,51.73,605121,116985
111,0,27649,Brandt Snedeker,51.71,559933,108279
112,0,25572,Graeme McDowell,51.70,334131,64628
113,0,22378,Trevor Immelman,51.64,578698,112064
114,0,24604,Hunter Haas,51.58,773839,150016
114,0,29420,Billy Horschel,51.58,554078,107423
116,0,06527,Steve Stricker,51.57,491386,95281
117,0,20098,Stuart Appleby,51.56,502774,97504
118,0,27939,Matt McQuillan,51.55,399842,77569
119,0,01116,Michael Bradley,51.54,494918,96020
119,0,26881,Jarrod Lyle,51.54,637649,123714
121,0,25240,D.A. Points,51.53,663895,128828
122,0,23638,Brendon de Jonge,51.52,809287,157074
123,0,20160,Charlie Wi,51.51,681405,132285
124,0,20157,Retief Goosen,51.50,360443,69992
125,0,23541,Ben Crane,51.48,519132,100836
126,0,28679,Fabián Gómez,51.47,623087,121068
127,0,22046,Geoff Ogilvy,51.43,443479,86225
128,0,23108,Matt Kuchar,51.42,589936,114737
129,0,21878,Mark Wilson,51.36,610592,118891
130,0,32640,Troy Merritt,51.32,499378,97310
131,0,27466,Spencer Levin,51.26,792786,154665
132,0,06515,Shaun Micheel,51.12,572007,111904
133,0,21731,Freddie Jacobson,51.11,570069,111533
134,0,28087,Kris Blanks,51.06,718309,140670
135,0,23718,Nathan Green,51.04,591802,115940
136,0,25444,Justin Hicks,50.97,362453,71107
137,0,20498,Briny Baird,50.96,401513,78783
138,0,21407,Arjun Atwal,50.95,706345,138641
138,0,24357,K.J. Choi,50.95,516959,101464
140,0,29478,Kevin Kisner,50.94,472694,92801
141,0,10733,Kent Jones,50.90,537332,105557
142,0,23325,Vaughn Taylor,50.84,721488,141913
143,0,06004,Stephen Ames,50.83,505613,99476
144,0,12652,Cameron Beckman,50.79,556853,109641
145,0,10809,Jim Furyk,50.69,589118,116225
146,0,21753,Brian Davis,50.68,820495,161910
146,0,08375,Paul Stankowski,50.68,551667,108863
148,0,21350,Ryuji Imada,50.67,651904,128663
149,0,01313,Steve Elkington,50.63,401980,79397
150,0,07867,Woody Austin,50.62,445001,87906
150,0,01766,Billy Mayfair,50.62,745215,147228
152,0,23614,Rich Beem,50.52,414063,81954
152,0,23983,Luke Donald,50.52,445154,88110
154,0,10505,Shane Bertsch,50.48,422781,83757
155,0,08537,J.P. Hayes,50.42,439586,87181
156,0,07457,Steve Flesch,50.36,615461,122220
157,0,25396,Kevin Na,50.34,605529,120281
157,0,24138,Ian Poulter,50.34,329501,65453
157,0,22293,Heath Slocum,50.34,599051,118993
160,0,01948,Tim Petrovic,50.33,666637,132453
161,0,28620,Aron Price,50.31,386171,76763
162,0,26951,Johnson Wagner,50.30,582573,115820
163,0,30711,Colt Knost,50.29,554655,110296
163,0,23800,Bryce Molder,50.29,625615,124408
165,0,06621,Joe Durant,50.23,544465,108401
166,0,23673,Michael Connell,50.21,595263,118546
166,0,26668,Marc Turnesa,50.21,390686,77816
168,0,24024,Zach Johnson,50.19,548452,109280
169,0,02206,David Toms,50.18,497992,99237
170,0,20472,Alex Cejka,50.17,436188,86950
171,0,20593,Greg Chalmers,50.13,656826,131015
172,0,20127,Chris Riley,50.12,592709,118267
173,0,22961,David Mathis,50.11,572093,114175
173,0,20436,Garrett Willis,50.11,541198,107997
175,0,10860,Justin Leonard,50.06,636091,127055
176,0,25834,Daniel Summerhays,50.01,566865,113341
177,0,06251,Chris DiMarco,49.78,672931,135181
178,0,08075,Jerry Kelly,49.71,511842,102974
179,0,06643,Paul Goydos,49.52,643190,129898
179,0,01797,Rocco Mediate,49.52,444075,89671
181,0,33911,Nate Smith,49.49,439947,88893
182,0,22348,Nick O'Hern,49.43,654461,132412
183,0,22621,Ben Curtis,49.34,505563,102466
184,0,26420,Richard Johnson,49.10,454121,92485
185,0,12602,Dean Wilson,49.05,497813,101487
186,0,19846,Brian Gay,48.62,598532,123112
