RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SPIN SPEED,TOTAL ATTEMPTS
62,0,24912,Will MacKenzie,2744.7,150958,55
63,0,01161,Mark Calcavecchia,2744.0,109761,40
64,0,12826,Paul Claxton,2740.5,115103,42
65,0,01706,Davis Love III,2732.9,133910,49
66,0,25900,Lucas Glover,2731.9,204889,75
67,0,23778,Brad Adamonis,2730.6,166569,61
68,0,24140,Sean O'Hair,2729.0,161011,59
69,0,24357,K.J. Choi,2727.9,158219,58
70,0,06197,Michael Allen,2727.8,166398,61
71,0,06004,Stephen Ames,2724.3,179802,66
72,0,01320,Bob Estes,2722.1,179656,66
73,0,10875,Todd Demsey,2719.5,144133,53
74,0,27963,Chris Stroud,2714.9,143888,53
75,0,25594,Travis Perkins,2714.4,65145,24
76,0,22621,Ben Curtis,2711.9,151866,56
77,0,19846,Brian Gay,2710.5,219547,81
78,0,07457,Steve Flesch,2706.8,170528,63
79,0,26289,Boo Weekley,2704.7,162282,60
80,0,02223,Bob Tway,2701.5,118866,44
81,0,22046,Geoff Ogilvy,2700.3,108011,40
82,0,06643,Paul Goydos,2696.4,153695,57
83,0,23108,Matt Kuchar,2692.2,169608,63
84,0,27936,Martin Laird,2691.8,172272,64
85,0,23320,Ryan Palmer,2686.4,112830,42
86,0,23157,Richard Johnson,2684.7,153027,57
87,0,20472,Alex Cejka,2681.6,112627,42
87,0,21731,Freddie Jacobson,2681.6,134082,50
89,0,24358,Robert Garrigus,2675.2,155164,58
90,0,10860,Justin Leonard,2675.0,195274,73
91,0,01677,Tom Lehman,2673.2,96236,36
92,0,06595,Kevin Sutherland,2670.7,221664,83
93,0,01139,Olin Browne,2669.1,138793,52
93,0,23353,J.J. Henry,2669.1,213526,80
95,0,06527,Steve Stricker,2668.9,138785,52
96,0,25349,Tim Wilkinson,2665.6,191921,72
97,0,25190,Jeff Quinney,2664.4,151868,57
98,0,23621,Rory Sabbatini,2664.1,127875,48
99,0,10423,Mike Weir,2663.2,157129,59
100,0,20574,Mathew Goggin,2656.3,159378,60
101,0,01941,Tom Pernice Jr.,2656.1,239051,90
102,0,10425,Jay Williamson,2655.3,164631,62
103,0,20098,Stuart Appleby,2654.1,151283,57
104,0,24138,Ian Poulter,2650.9,87479,33
105,0,21753,Brian Davis,2647.7,243588,92
106,0,06034,Marco Dawson,2646.9,95290,36
107,0,22378,Trevor Immelman,2645.6,119050,45
108,0,20572,Rod Pampling,2643.2,148021,56
109,0,26695,Michael Letzig,2641.9,158513,60
110,0,28780,Nicholas Thompson,2641.7,211339,80
111,0,26631,Cody Freeman,2639.7,116147,44
112,0,26476,Chez Reavie,2638.7,221652,84
113,0,23614,Rich Beem,2636.0,179246,68
114,0,22806,Doug LaBelle II,2634.9,102761,39
115,0,27561,Nick Flanagan,2633.3,168531,64
116,0,23623,Bo Van Pelt,2628.4,186617,71
117,0,06573,Brandt Jobe,2628.2,97244,37
118,0,01948,Tim Petrovic,2623.2,157393,60
119,0,20104,Ken Duke,2618.7,230447,88
120,0,10885,Robert Allenby,2615.7,167406,64
121,0,20433,Mark Hensby,2615.1,125523,48
122,0,21805,Harrison Frazar,2611.9,114923,44
123,0,21461,Kenneth Ferrie,2611.8,130590,50
124,0,22293,Heath Slocum,2611.2,216732,83
125,0,09011,David Duval,2604.9,75542,29
126,0,25632,Jimmy Walker,2604.5,104179,40
127,0,24502,Adam Scott,2594.7,72652,28
128,0,20663,Brenden Pappas,2590.1,98425,38
129,0,12660,Jesper Parnevik,2589.9,165751,64
130,0,01707,Steve Lowery,2588.7,144966,56
131,0,01388,Robert Gamez,2587.3,137126,53
132,0,22548,Patrick Sheehan,2583.4,222171,86
133,0,25804,Bubba Watson,2582.3,139446,54
134,0,21878,Mark Wilson,2579.6,255376,99
135,0,26420,Richard Johnson,2579.4,116074,45
136,0,21949,Joe Ogilvie,2575.9,198343,77
137,0,27933,John Merrick,2570.7,149102,58
137,0,23788,D.J. Trahan,2570.7,172234,67
139,0,26596,Ryan Moore,2569.7,123344,48
140,0,21633,Steve Allan,2567.7,89871,35
141,0,01553,John Huston,2567.1,105250,41
142,0,20498,Briny Baird,2560.6,197170,77
143,0,20378,Mathias Grönberg,2559.5,148449,58
144,0,19803,Ryan Armour,2547.3,160480,63
145,0,12652,Cameron Beckman,2545.4,139999,55
146,0,06567,Vijay Singh,2537.4,134482,53
147,0,27060,John Mallinger,2532.1,159524,63
148,0,20105,Jeff Gove,2528.5,91026,36
149,0,25842,Jon Mills,2527.7,103636,41
150,0,20157,Retief Goosen,2526.9,93494,37
151,0,23541,Ben Crane,2525.8,169228,67
152,0,12705,Cliff Kresge,2524.7,156532,62
153,0,26679,Kevin Stadler,2512.6,140705,56
154,0,01226,Fred Couples,2510.1,82833,33
155,0,23048,Eric Axley,2509.3,188199,75
156,0,02239,Scott Verplank,2508.2,158018,63
157,0,24227,Justin Bolli,2503.9,160252,64
157,0,21959,Ted Purdy,2503.9,97653,39
159,0,27613,David Lutterus,2501.3,102555,41
160,0,08075,Jerry Kelly,2499.2,177444,71
161,0,28158,Steve Marino,2491.3,194323,78
162,0,10649,Tom Scherrer,2490.4,87163,35
163,0,27770,Camilo Villegas,2483.5,111758,45
164,0,23135,Tim Clark,2479.0,138825,56
165,0,26500,Alejandro Cañizares,2476.2,91621,37
166,0,01035,Tommy Armour III,2475.4,128719,52
167,0,20443,Jin Park,2469.7,150649,61
168,0,01810,Phil Mickelson,2468.8,118504,48
169,0,02206,David Toms,2467.8,128326,52
170,0,27141,J.B. Holmes,2460.4,81193,33
171,0,24781,Hunter Mahan,2450.7,151945,62
172,0,28089,Jason Day,2449.0,171432,70
173,0,20623,Gavin Coles,2436.4,82838,34
174,0,06090,Jim McGovern,2433.4,131401,54
175,0,20634,Peter Lonard,2425.2,164915,68
176,0,27649,Brandt Snedeker,2421.2,154959,64
177,0,30750,Tommy Gainey,2418.4,84643,35
178,0,25562,Andres Romero,2413.0,86868,36
179,0,01945,Kenny Perry,2410.0,183160,76
180,0,22348,Nick O'Hern,2403.7,137013,57
181,0,08845,Scott Sterling,2399.5,141573,59
182,0,12782,Tim Herron,2397.2,155819,65
183,0,30925,Dustin Johnson,2383.5,154930,65
184,0,01313,Steve Elkington,2381.7,128612,54
185,0,20229,Stewart Cink,2379.1,121334,51
186,0,08931,Glen Day,2369.1,101873,43
187,0,12680,Shigeki Maruyama,2365.0,87504,37
188,0,07547,Craig Kanada,2357.8,99026,42
189,0,25345,Carl Pettersson,2356.8,200329,85
190,0,28475,Jeff Overton,2349.3,136259,58
191,0,22582,Kyle Thompson,2346.2,107923,46
192,0,06522,Ernie Els,2345.6,68022,29
193,0,06012,Greg Kraft,2340.9,95977,41
194,0,10505,Shane Bertsch,2337.5,177648,76
195,0,01724,Jeff Maggert,2329.2,177017,76
196,0,08537,J.P. Hayes,2293.5,107793,47
197,0,23325,Vaughn Taylor,2254.0,169049,75
