RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS(<= 5'),TOT MADE (>=20'),TOT MADE (<= 5')
37,0,27936,Martin Laird,100.86,813,29,791
38,0,59836,Pierceson Coody,100.82,858,28,837
38,0,34099,Harris English,100.82,1093,42,1060
40,0,54783,Dylan Wu,100.79,1014,33,989
41,0,32640,Troy Merritt,100.72,839,33,812
41,0,49947,Taylor Moore,100.72,1253,42,1220
43,0,22371,Aaron Baddeley,100.71,843,22,827
44,0,51287,Ryo Hisatsune,100.70,997,35,969
45,0,32366,Kevin Chappell,100.68,585,19,570
45,0,24024,Zach Johnson,100.68,588,26,566
45,0,52215,Robert MacIntyre,100.68,884,30,860
48,0,52955,Ludvig Åberg,100.65,927,31,902
48,0,56630,Akshay Bhatia,100.65,1084,30,1061
50,0,49771,J.T. Poston,100.64,1088,38,1057
50,0,51894,Vince Whaley,100.64,783,30,758
52,0,55789,Taylor Montgomery,100.63,640,21,623
53,0,32333,Kevin Tway,100.62,649,22,631
54,0,57900,Chandler Phillips,100.58,1039,32,1013
55,0,47504,Sam Burns,100.55,903,27,881
56,0,46442,Maverick McNealy,100.54,1103,32,1077
56,0,59143,Mac Meissner,100.54,918,31,892
58,0,52375,Doug Ghim,100.52,1148,30,1124
59,0,24502,Adam Scott,100.45,884,32,856
60,0,47347,Adam Schenk,100.44,1137,32,1110
61,0,52372,Cameron Champ,100.43,696,19,680
61,0,30911,Tommy Fleetwood,100.43,922,28,898
63,0,32791,K.H. Lee,100.42,960,33,931
64,0,52514,Trace Crowe,100.40,758,26,735
65,0,39324,J.J. Spaun,100.38,1060,30,1034
66,0,47591,Eric Cole,100.37,1344,36,1313
66,0,29908,C.T. Pan,100.37,808,26,785
68,0,50095,Austin Smotherman,100.36,557,17,542
69,0,34466,Peter Malnati,100.32,948,25,926
69,0,28252,Seamus Power,100.32,1253,43,1214
71,0,39977,Max Homa,100.31,980,30,953
72,0,33399,Adam Hadwin,100.30,1013,28,988
73,0,22405,Justin Rose,100.27,741,26,717
74,0,35532,Tom Hoge,100.24,1267,40,1230
75,0,27349,Alex Noren,100.23,870,28,844
76,0,54421,Garrick Higgo,100.22,904,26,880
77,0,50525,Collin Morikawa,100.21,960,22,940
78,0,45157,Cam Davis,100.19,1035,29,1008
79,0,60767,Blaine Hale Jr.,100.18,550,20,531
80,0,54628,Lee Hodges,100.16,1253,39,1216
81,0,48119,Ben Taylor,100.13,776,19,758
82,0,27129,Luke List,100.11,951,27,925
82,0,52374,Brandon Wu,100.11,918,30,889
84,0,25493,Nick Taylor,100.09,1079,34,1046
85,0,36801,Mark Hubbard,100.08,1262,40,1223
85,0,30927,Brendon Todd,100.08,1223,33,1191
87,0,32367,Jorge Campillo,100.00,593,18,575
87,0,33968,Thorbjørn Olesen,100.00,564,18,546
87,0,34046,Jordan Spieth,100.00,915,31,884
87,0,50493,Justin Suh,100.00,858,27,831
91,0,57362,Austin Eckroat,99.91,1131,30,1100
92,0,32102,Rickie Fowler,99.90,962,31,930
92,0,40006,Erik van Rooyen,99.90,975,38,936
94,0,36871,Matt NeSmith,99.89,899,20,878
94,0,46046,Scottie Scheffler,99.89,871,26,844
94,0,46441,Robby Shelton,99.89,938,35,902
94,0,49960,Sepp Straka,99.89,949,19,929
98,0,37275,Sam Ryder,99.88,868,35,832
99,0,33486,Roger Sloan,99.87,766,22,743
100,0,30163,Henrik Norlander,99.86,715,15,699
101,0,52453,Nicolai Højgaard,99.85,649,16,632
102,0,37455,Si Woo Kim,99.82,1139,37,1100
103,0,57975,Harry Hall,99.80,981,30,949
103,0,51696,Rico Hoey,99.80,978,38,938
103,0,47420,Jake Knapp,99.80,995,25,968
103,0,27139,David Skinns,99.80,982,32,948
107,0,23108,Matt Kuchar,99.79,945,24,919
108,0,28775,Nate Lashley,99.78,889,32,855
109,0,47679,Victor Perez,99.77,885,26,857
110,0,45609,Tyler Duncan,99.76,842,19,821
111,0,58168,Davis Thompson,99.74,1148,30,1115
112,0,34256,Andrew Putnam,99.72,1064,27,1034
113,0,56149,Wilson Furr,99.68,632,16,614
114,0,33408,Tyson Alexander,99.66,872,33,836
115,0,47483,Will Zalatoris,99.65,849,26,820
116,0,46414,Aaron Rai,99.64,1099,29,1066
117,0,33141,Keegan Bradley,99.61,1021,27,990
118,0,51890,Greyson Sigg,99.60,996,29,963
118,0,57366,Cameron Young,99.60,1009,29,976
120,0,27649,Brandt Snedeker,99.59,729,26,700
121,0,59866,Nick Dunlap,99.56,899,26,869
122,0,48887,Matt Wallace,99.52,841,31,806
123,0,26476,Chez Reavie,99.51,815,26,785
124,0,35617,Martin Trainer,99.47,569,16,550
125,0,39997,Corey Conners,99.46,1110,32,1072
126,0,37378,Min Woo Lee,99.41,848,19,824
127,0,29478,Kevin Kisner,99.40,672,27,641
128,0,25900,Lucas Glover,99.37,1107,28,1072
129,0,34076,Joel Dahmen,99.34,1062,31,1024
130,0,36799,Stephan Jaeger,99.32,1036,29,1000
131,0,46113,Ryan McCormick,99.27,685,23,657
132,0,33448,Justin Thomas,99.19,867,18,842
133,0,47988,Nick Hardy,99.18,1093,22,1062
133,0,36326,David Lipsky,99.18,849,26,816
135,0,55182,Tom Kim,99.13,1037,29,999
136,0,29725,Tony Finau,99.12,1024,31,984
137,0,12716,Charley Hoffman,99.09,875,22,845
138,0,31323,Gary Woodland,99.06,1069,26,1033
139,0,55708,Hayden Buckley,99.00,898,18,871
139,0,31646,Emiliano Grillo,99.00,1096,28,1057
141,0,40058,Zac Blair,98.99,1093,34,1048
142,0,47995,Davis Riley,98.98,984,21,953
143,0,45242,Kevin Yu,98.96,963,24,929
144,0,36884,Ben Kohles,98.95,1052,39,1002
145,0,47663,Kevin Dougherty,98.92,741,19,714
146,0,37212,Paul Barjon,98.91,643,18,618
147,0,34374,Erik Barnes,98.90,636,17,612
147,0,39546,Keith Mitchell,98.90,1089,21,1056
149,0,50188,S.H. Kim,98.88,1255,32,1209
150,0,40026,Daniel Berger,98.87,887,24,853
151,0,34587,Chan Kim,98.84,1031,29,990
152,0,48084,Wesley Bryan,98.83,515,16,493
153,0,60067,Joe Highsmith,98.81,840,21,809
154,0,51349,Nico Echavarria,98.80,996,32,952
155,0,46340,Alex Smalley,98.74,874,24,839
156,0,48117,Kurt Kitayama,98.73,1021,20,988
157,0,59442,Parker Coody,98.72,701,12,680
158,0,32839,Hideki Matsuyama,98.70,923,29,882
159,0,40115,Adam Svensson,98.64,1474,32,1422
160,0,50484,Hayden Springer,98.63,800,25,764
161,0,33948,Byeong Hun An,98.61,935,15,907
162,0,32757,Patton Kizzire,98.56,766,22,733
163,0,29535,Brice Garnett,98.53,614,15,590
164,0,59095,Chris Gotterup,98.50,933,17,902
165,0,32070,Rafael Campos,98.46,649,16,623
166,0,28420,Ryan Brehm,98.43,701,14,676
167,0,55454,Carl Yuan,98.39,807,21,773
168,0,35310,Lanto Griffin,98.33,836,20,802
169,0,34255,Joseph Bramlett,98.22,1068,33,1016
170,0,47806,Raul Pereda,98.21,503,14,480
171,0,52666,Sami Valimaki,98.11,795,21,759
172,0,27214,Kevin Streelman,98.08,835,28,791
173,0,48699,Callum Tarren,98.01,854,24,813
174,0,23320,Ryan Palmer,97.93,531,16,504
175,0,30926,Chris Kirk,97.92,960,16,924
176,0,26596,Ryan Moore,97.80,953,23,909
176,0,29221,Webb Simpson,97.80,727,22,689
178,0,27064,Jhonattan Vegas,97.79,904,24,860
179,0,38991,Alejandro Tosti,97.78,899,24,855
180,0,51070,Vincent Norrman,97.73,705,11,678
181,0,34021,Bud Cauley,97.72,745,11,717
182,0,27770,Camilo Villegas,97.42,658,14,627
183,0,48319,Tom Whitney,97.07,751,17,712
184,0,27330,Josh Teater,97.03,572,14,541
