RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF PUTTS,# OF HOLES
130,0,47679,Victor Perez,1.627,2108,1296
132,0,32366,Kevin Chappell,1.628,1641,1008
132,0,51696,Rico Hoey,1.628,2461,1512
132,0,48867,Matti Schmid,1.628,2286,1404
132,0,48887,Matt Wallace,1.628,1876,1152
136,0,55708,Hayden Buckley,1.629,2082,1278
136,0,39997,Corey Conners,1.629,2551,1566
138,0,50497,Adrien Dumont de Chassart,1.630,2171,1332
138,0,39546,Keith Mitchell,1.630,2376,1458
138,0,47483,Will Zalatoris,1.630,1936,1188
141,0,54628,Lee Hodges,1.631,2672,1638
141,0,28775,Nate Lashley,1.631,2172,1332
141,0,46414,Aaron Rai,1.631,2525,1548
144,0,29535,Brice Garnett,1.632,1410,864
144,0,34563,Chesson Hadley,1.632,1939,1188
144,0,46113,Ryan McCormick,1.632,1792,1098
147,0,51287,Ryo Hisatsune,1.633,2469,1512
148,0,36326,David Lipsky,1.634,2029,1242
148,0,26476,Chez Reavie,1.634,2000,1224
148,0,39324,J.J. Spaun,1.634,2353,1440
151,0,56149,Wilson Furr,1.635,1677,1026
152,0,29478,Kevin Kisner,1.636,1590,972
153,0,26596,Ryan Moore,1.637,2122,1296
154,0,32070,Rafael Campos,1.638,1769,1080
154,0,31323,Gary Woodland,1.638,2358,1440
156,0,60767,Blaine Hale Jr.,1.639,1534,936
156,0,27129,Luke List,1.639,2271,1386
156,0,38991,Alejandro Tosti,1.639,2036,1242
159,0,27139,David Skinns,1.642,2423,1476
160,0,52375,Doug Ghim,1.643,2692,1638
160,0,52453,Nicolai HÃ¸jgaard,1.643,1686,1026
162,0,34076,Joel Dahmen,1.644,2634,1602
163,0,27064,Jhonattan Vegas,1.646,2133,1296
164,0,37212,Paul Barjon,1.647,1571,954
165,0,46340,Alex Smalley,1.649,2197,1332
166,0,40026,Daniel Berger,1.652,2260,1368
166,0,45609,Tyler Duncan,1.652,2082,1260
168,0,48319,Tom Whitney,1.653,2023,1224
169,0,36884,Ben Kohles,1.654,2531,1530
170,0,47988,Nick Hardy,1.655,2592,1566
171,0,34255,Joseph Bramlett,1.657,2506,1512
171,0,52372,Cameron Champ,1.657,1700,1026
171,0,45242,Kevin Yu,1.657,2177,1314
174,0,54576,Patrick Fishburn,1.659,2090,1260
175,0,51890,Greyson Sigg,1.661,2272,1368
175,0,27330,Josh Teater,1.661,1555,936
177,0,48699,Callum Tarren,1.667,2101,1260
178,0,47663,Kevin Dougherty,1.670,1864,1116
179,0,50095,Austin Smotherman,1.671,1594,954
180,0,28420,Ryan Brehm,1.672,1806,1080
180,0,27770,Camilo Villegas,1.672,1715,1026
182,0,36871,Matt NeSmith,1.676,2172,1296
183,0,35310,Lanto Griffin,1.677,2174,1296
184,0,51070,Vincent Norrman,1.713,1511,882
