RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),ATTEMPTS
169,0,10885,Robert Allenby,9' 8",3196.250,332
169,0,07363,Craig Bowden,9' 8",4283.167,445
169,0,08123,Jeff Brehaut,9' 8",4768.417,492
169,0,01261,Jay Delsing,9' 8",3383.833,351
169,0,21805,Harrison Frazar,9' 8",3773.833,392
169,0,21731,Freddie Jacobson,9' 8",3217.417,334
169,0,07939,Dan Olsen,9' 8",3579.583,371
169,0,02002,John Riegger,9' 8",2602.167,269
177,0,08835,Kris Cox,9' 9",3314.583,340
177,0,20104,Ken Duke,9' 9",4573.667,468
177,0,23063,Scott Hend,9' 9",3829.833,393
177,0,23307,Roger Tambellini,9' 9",3869.500,397
181,0,08337,Mike Heinen,9' 10",2770.167,282
181,0,11032,Frank Lickliter II,9' 10",4204.833,428
181,0,22548,Patrick Sheehan,9' 10",5544.417,562
181,0,26287,Roland Thatcher,9' 10",2939.917,299
185,0,06214,Guy Boros,9' 11",3579.000,360
186,0,12753,David Morland IV,10' 0",3891.417,388
186,0,06613,Tommy Tolles,10' 0",3500.833,349
188,0,25900,Lucas Glover,10' 1",4169.167,414
188,0,26420,Richard Johnson,10' 1",5376.167,535
190,0,24781,Hunter Mahan,10' 2",4728.417,465
191,0,23338,David Gossett,10' 3",3513.333,342
192,0,07223,Brian Bateman,10' 5",3890.917,375
193,0,08881,Tripp Isenhour,10' 7",2826.250,267
194,0,12682,Hirofumi Miyase,10' 11",3790.333,347
195,0,02106,Chris Smith,11' 1",4728.000,427
196,0,11123,Chris Couch,14' 4",3976.417,277
