RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL LATE ROUNDS
145,0,24494,Erik Compton,71.26,2993,42
145,0,01706,Davis Love III,71.26,1639,23
145,0,28132,Tyrone Van Aswegen,71.26,1924,27
145,0,31323,Gary Woodland,71.26,2423,34
150,0,24358,Robert Garrigus,71.27,2352,33
151,0,29535,Brice Garnett,71.28,2780,39
152,0,25686,Jason Dufner,71.29,2495,35
152,0,29222,Billy Hurley III,71.29,2424,34
152,0,29289,S.Y. Noh,71.29,2210,31
152,0,20396,Lee Westwood,71.29,1711,24
156,0,24846,Ricky Barnes,71.35,3068,43
157,0,28486,Michael Putnam,71.36,2783,39
157,0,22293,Heath Slocum,71.36,1570,22
159,0,31416,Derek Fathauer,71.41,2928,41
160,0,23048,Eric Axley,71.42,1714,24
160,0,29425,Andrew Svoboda,71.42,2714,38
162,0,27933,John Merrick,71.45,2715,38
163,0,32334,Charlie Beljan,71.46,2501,35
164,0,24357,K.J. Choi,71.50,1859,26
165,0,26331,Charl Schwartzel,71.53,2575,36
166,0,26476,Chez Reavie,71.54,1717,24
167,0,27895,Jonas Blixt,71.59,2792,39
167,0,20766,Padraig Harrington,71.59,2076,29
169,0,25369,Jamie Donaldson,71.60,1432,20
170,0,20848,Ángel Cabrera,71.67,1720,24
171,0,21753,Brian Davis,71.68,2437,34
172,0,37273,Derek Ernst,71.71,2510,35
173,0,29720,Andres Gonzales,71.78,3230,45
174,0,20157,Retief Goosen,71.85,2802,39
175,0,30692,Scott Stallings,71.90,2085,29
176,0,34256,Andrew Putnam,71.91,2373,33
177,0,23541,Ben Crane,71.92,1870,26
178,0,25562,Andres Romero,71.97,2303,32
179,0,31193,Jim Renner,72.03,2305,32
180,0,22046,Geoff Ogilvy,72.10,1442,20
181,0,06522,Ernie Els,72.15,1948,27
182,0,33486,Roger Sloan,72.22,1950,27
183,0,25349,Tim Wilkinson,72.23,2239,31
184,0,28307,Matt Every,72.68,2035,28
