RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
176,0,46443,Brian Campbell,71.81,298,415
176,0,25892,Steve Wheatcroft,71.81,321,447
178,0,20104,Ken Duke,71.76,488,680
179,0,25572,Graeme McDowell,71.56,390,545
180,0,32200,Roberto Castro,71.16,449,631
181,0,25345,Carl Pettersson,71.03,304,428
182,0,34358,Jonathan Randolph,71.02,402,566
183,0,48084,Wesley Bryan,70.61,519,735
184,0,34409,David Lingmerth,70.57,470,666
185,0,32150,Michael Thompson,70.54,340,482
186,0,31560,Brian Stuard,70.51,612,868
187,0,25274,Steven Bowditch,70.11,244,348
188,0,34466,Peter Malnati,69.83,523,749
189,0,20593,Greg Chalmers,69.75,415,595
190,0,06522,Ernie Els,69.61,284,408
