RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
156,0,02206,David Toms,74.50,634,851
157,0,12705,Cliff Kresge,74.49,327,439
158,0,06643,Paul Goydos,74.42,573,770
159,0,21350,Ryuji Imada,74.24,588,792
160,0,26392,Chris Wilson,74.19,365,492
161,0,25562,Andres Romero,74.15,416,561
162,0,23983,Luke Donald,74.03,439,593
163,0,25190,Jeff Quinney,73.97,628,849
164,0,24227,Justin Bolli,73.89,334,452
165,0,20070,Matt Bettencourt,73.75,486,659
166,0,27613,David Lutterus,73.64,366,497
167,0,01619,Skip Kendall,73.25,356,486
168,0,21959,Ted Purdy,73.23,506,691
169,0,08725,Tom Gillis,73.22,678,926
170,0,20593,Greg Chalmers,73.19,565,772
171,0,23135,Tim Clark,73.14,640,875
172,0,06515,Shaun Micheel,72.98,397,544
173,0,10423,Mike Weir,72.96,313,429
174,0,12714,Chris Tidland,72.67,468,644
175,0,11123,Chris Couch,72.61,440,606
176,0,27649,Brandt Snedeker,72.58,577,795
177,0,01707,Steve Lowery,72.46,392,541
178,0,24138,Ian Poulter,72.12,313,434
179,0,06012,Greg Kraft,72.00,288,400
179,0,02239,Scott Verplank,72.00,504,700
181,0,07457,Steve Flesch,71.98,488,678
182,0,25892,Steve Wheatcroft,71.94,423,588
183,0,21753,Brian Davis,71.59,688,961
184,0,20098,Stuart Appleby,71.48,589,824
185,0,06514,Kevin Johnson,71.29,355,498
186,0,19846,Brian Gay,71.16,723,1016
187,0,27797,Derek Lamely,71.15,407,572
188,0,20850,Daniel Chopra,70.72,372,526
189,0,01329,Brad Faxon,69.28,309,446
190,0,20766,Padraig Harrington,69.14,307,444
191,0,07363,Craig Bowden,67.95,352,518
192,0,32617,Jerod Turner,67.26,265,394
