RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR <= 240,TOTAL DRVS - OVERALL,RELATIVE TO PAR
57,0,27936,Martin Laird,1.72,2,116,+1.00
58,0,29535,Brice Garnett,1.70,3,176,+0.33
59,0,07867,Woody Austin,1.69,2,118,-0.50
59,0,20645,John Senden,1.69,3,178,+0.67
61,0,27770,Camilo Villegas,1.65,3,182,E
62,0,32200,Roberto Castro,1.56,2,128,E
63,0,30944,Jason Kokrak,1.54,2,130,E
64,0,33461,Morgan Hoffmann,1.52,3,198,+1.33
64,0,26596,Ryan Moore,1.52,2,132,E
64,0,32150,Michael Thompson,1.52,2,132,+0.50
67,0,28486,Michael Putnam,1.47,3,204,+1.00
68,0,34264,Hudson Swafford,1.45,2,138,+0.50
69,0,33419,Cameron Tringale,1.43,3,210,+0.67
70,0,28089,Jason Day,1.39,1,72,E
70,0,01706,Davis Love III,1.39,2,144,+0.50
72,0,24781,Hunter Mahan,1.33,2,150,E
72,0,27933,John Merrick,1.33,2,150,E
74,0,23108,Matt Kuchar,1.32,2,152,E
74,0,29221,Webb Simpson,1.32,2,152,-0.50
76,0,34174,John Huh,1.30,2,154,+2.00
76,0,28780,Nicholas Thompson,1.30,2,154,E
78,0,29222,Billy Hurley III,1.28,2,156,E
78,0,28132,Tyrone Van Aswegen,1.28,2,156,+2.00
80,0,29518,Brendan Steele,1.27,2,158,+0.50
81,0,34099,Harris English,1.25,2,160,+1.50
81,0,21209,Sergio Garcia,1.25,1,80,E
83,0,27963,Chris Stroud,1.22,2,164,+0.50
83,0,25349,Tim Wilkinson,1.22,2,164,E
85,0,29478,Kevin Kisner,1.20,2,166,+0.50
86,0,24024,Zach Johnson,1.16,2,172,E
87,0,23353,J.J. Henry,1.15,2,174,+0.50
88,0,23983,Luke Donald,1.14,1,88,E
88,0,20396,Lee Westwood,1.14,1,88,E
90,0,25274,Steven Bowditch,1.12,2,178,+1.50
91,0,25345,Carl Pettersson,1.10,2,182,+1.00
92,0,29479,Scott Brown,1.04,2,192,+0.50
92,0,27408,Martin Kaymer,1.04,1,96,E
94,0,25444,Justin Hicks,1.01,2,198,+0.50
95,0,21961,Charles Howell III,.98,2,204,+1.00
96,0,22405,Justin Rose,.96,1,104,+1.00
97,0,12510,Chad Campbell,.94,1,106,+1.00
98,0,34021,Bud Cauley,.89,1,112,E
99,0,31193,Jim Renner,.88,1,114,E
100,0,33418,Shawn Stefani,.86,1,116,+1.00
101,0,27095,Nick Watney,.85,1,118,E
102,0,35541,John Peterson,.83,1,120,-1.00
103,0,35300,Andrew Loupe,.82,1,122,+1.00
104,0,22371,Aaron Baddeley,.78,1,128,+1.00
105,0,27436,Graham DeLaet,.77,1,130,E
105,0,26951,Johnson Wagner,.77,1,130,+1.00
107,0,30750,Tommy Gainey,.72,1,138,-1.00
107,0,22293,Heath Slocum,.72,1,138,+1.00
109,0,28259,Sangmoon Bae,.71,1,140,+2.00
109,0,26851,Marc Leishman,.71,1,140,E
109,0,20160,Charlie Wi,.71,1,140,E
112,0,22621,Ben Curtis,.70,1,142,+1.00
112,0,34431,Robert Streb,.70,1,142,E
112,0,23623,Bo Van Pelt,.70,1,142,+4.00
115,0,20229,Stewart Cink,.67,1,150,+1.00
115,0,27064,Jhonattan Vegas,.67,1,150,E
117,0,08075,Jerry Kelly,.66,1,152,E
117,0,25632,Jimmy Walker,.66,1,152,E
119,0,24490,George McNeill,.65,1,154,-1.00
119,0,24140,Sean O'Hair,.65,1,154,+1.00
121,0,22046,Geoff Ogilvy,.64,1,156,E
122,0,32448,James Hahn,.63,1,160,+1.00
122,0,06567,Vijay Singh,.63,1,158,+1.00
124,0,28500,Martin Flores,.62,1,162,E
125,0,34563,Chesson Hadley,.61,1,164,+1.00
126,0,35539,Luke Guthrie,.60,1,166,+2.00
126,0,24361,Pat Perez,.60,1,168,E
128,0,12716,Charley Hoffman,.59,1,170,+2.00
128,0,31560,Brian Stuard,.59,1,170,+1.00
130,0,30926,Chris Kirk,.57,1,176,E
130,0,29289,S.Y. Noh,.57,1,176,E
132,0,25834,Daniel Summerhays,.53,1,188,-1.00
133,0,27644,Brian Harman,.47,1,214,+2.00
134,0,24846,Ricky Barnes,.00,0,176,E
134,0,27895,Jonas Blixt,.00,0,92,E
134,0,33141,Keegan Bradley,.00,0,140,E
134,0,24925,Jonathan Byrd,.00,0,144,E
134,0,20848,Ángel Cabrera,.00,0,122,E
134,0,25364,Paul Casey,.00,0,88,E
134,0,32366,Kevin Chappell,.00,0,184,E
134,0,23638,Brendon de Jonge,.00,0,190,E
134,0,37273,Derek Ernst,.00,0,140,E
134,0,32102,Rickie Fowler,.00,0,130,E
134,0,29740,Brad Fritsch,.00,0,96,E
134,0,24358,Robert Garrigus,.00,0,160,E
134,0,25900,Lucas Glover,.00,0,112,E
134,0,24924,Bill Haas,.00,0,170,E
134,0,26758,David Hearn,.00,0,178,E
134,0,31557,Jim Herman,.00,0,116,E
134,0,29420,Billy Horschel,.00,0,144,E
134,0,30925,Dustin Johnson,.00,0,86,E
134,0,26300,Matt Jones,.00,0,142,E
134,0,36689,Brooks Koepka,.00,0,96,E
134,0,29461,Jamie Lovemark,.00,0,120,E
134,0,24912,Will MacKenzie,.00,0,164,E
134,0,27120,Troy Matteson,.00,0,116,E
134,0,28237,Rory McIlroy,.00,0,96,E
134,0,01810,Phil Mickelson,.00,0,106,E
134,0,26329,Louis Oosthuizen,.00,0,60,E
134,0,24138,Ian Poulter,.00,0,84,E
134,0,22913,John Rollins,.00,0,152,E
134,0,23621,Rory Sabbatini,.00,0,148,E
134,0,26331,Charl Schwartzel,.00,0,108,E
134,0,24502,Adam Scott,.00,0,112,E
134,0,34046,Jordan Spieth,.00,0,164,E
134,0,26679,Kevin Stadler,.00,0,146,E
134,0,30692,Scott Stallings,.00,0,136,E
134,0,21528,Henrik Stenson,.00,0,76,E
134,0,27214,Kevin Streelman,.00,0,120,E
134,0,29425,Andrew Svoboda,.00,0,154,E
134,0,27330,Josh Teater,.00,0,168,E
134,0,32333,Kevin Tway,.00,0,112,E
134,0,25804,Bubba Watson,.00,0,114,E
134,0,26289,Boo Weekley,.00,0,112,E
134,0,34265,Will Wilcox,.00,0,98,E
134,0,21878,Mark Wilson,.00,0,126,E
134,0,31323,Gary Woodland,.00,0,152,E
