RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
125,0,25444,Justin Hicks,60.96,3489026,572303
126,0,31202,William McGirt,60.95,3240957,531753
126,0,24138,Ian Poulter,60.95,1623077,266276
128,0,10885,Robert Allenby,60.92,2707791,444457
129,0,24490,George McNeill,60.86,2714519,446030
130,0,24361,Pat Perez,60.84,2914152,478982
130,0,27649,Brandt Snedeker,60.84,2563278,421307
132,0,25349,Tim Wilkinson,60.82,2743769,451143
133,0,21731,Freddie Jacobson,60.78,3136888,516136
134,0,27933,John Merrick,60.73,2802238,461393
135,0,25834,Daniel Summerhays,60.71,3412952,562197
136,0,28780,Nicholas Thompson,60.68,2696074,444292
137,0,24024,Zach Johnson,60.67,3261082,537503
138,0,22293,Heath Slocum,60.66,2383710,392991
139,0,21878,Mark Wilson,60.65,2188230,360813
140,0,24663,Y.E. Yang,60.60,2352355,388153
141,0,32200,Roberto Castro,60.59,2286769,377426
141,0,23409,James Driscoll,60.59,2224705,367197
143,0,20593,Greg Chalmers,60.55,2810761,464169
144,0,31560,Brian Stuard,60.53,2845457,470118
144,0,33419,Cameron Tringale,60.53,3797024,627315
146,0,25240,D.A. Points,60.52,2136249,352976
147,0,01724,Jeff Maggert,60.50,1683630,278290
148,0,34261,Scott Langley,60.46,3021496,499761
149,0,20160,Charlie Wi,60.41,2494079,412876
150,0,34174,John Huh,60.39,2696531,446508
150,0,27466,Spencer Levin,60.39,1906404,315705
152,0,20498,Briny Baird,60.36,1713211,283836
153,0,21753,Brian Davis,60.34,3102282,514153
154,0,27556,Ted Potter Jr.,60.25,2286849,379529
155,0,20104,Ken Duke,60.19,2509386,416942
156,0,25396,Kevin Na,60.17,2997113,498081
157,0,26758,David Hearn,60.16,3142000,522303
157,0,08075,Jerry Kelly,60.16,2509207,417097
159,0,20098,Stuart Appleby,60.11,3206062,533326
160,0,07867,Woody Austin,60.05,2178999,362873
161,0,30927,Brendon Todd,60.04,3489013,581089
162,0,29222,Billy Hurley III,60.03,2739094,456323
163,0,24507,Jason Bohn,60.00,2796575,466123
163,0,02206,David Toms,60.00,2044295,340695
165,0,23541,Ben Crane,59.89,2970770,496016
166,0,23800,Bryce Molder,59.80,2436202,407392
167,0,25572,Graeme McDowell,59.72,1759171,294567
168,0,22621,Ben Curtis,59.65,2435209,408228
169,0,24357,K.J. Choi,59.64,2557833,428871
170,0,23135,Tim Clark,59.55,2330630,391406
171,0,19846,Brian Gay,59.43,2371394,399007
172,0,25720,Chad Collins,59.35,2296224,386908
173,0,10809,Jim Furyk,59.34,2514484,423727
174,0,28092,D.H. Lee,59.22,1703888,287727
175,0,10423,Mike Weir,58.51,1973324,337236
176,0,23983,Luke Donald,58.38,1646470,282031
177,0,10860,Justin Leonard,58.27,2297946,394329
