RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRVS - OVERALL,RELATIVE TO PAR
113,0,27141,J.B. Holmes,3.75,6,160,+0.67
116,0,27963,Chris Stroud,3.66,6,164,+0.33
117,0,34264,Hudson Swafford,3.62,5,138,E
118,0,25191,Gonzalo Fernandez-Castaño,3.57,5,140,E
118,0,27330,Josh Teater,3.57,6,168,E
120,0,34409,David Lingmerth,3.47,5,144,+0.60
121,0,31557,Jim Herman,3.45,4,116,-0.25
121,0,27120,Troy Matteson,3.45,4,116,-0.25
123,0,28307,Matt Every,3.42,5,146,+0.60
124,0,29535,Brice Garnett,3.41,6,176,E
124,0,29289,S.Y. Noh,3.41,6,176,+0.17
126,0,26329,Louis Oosthuizen,3.33,2,60,-0.50
127,0,32366,Kevin Chappell,3.26,6,184,+0.17
128,0,22378,Trevor Immelman,3.21,5,156,+0.60
129,0,06522,Ernie Els,3.17,4,126,+0.25
129,0,35732,Wes Roach,3.17,4,126,E
131,0,29518,Brendan Steele,3.16,5,158,+0.60
132,0,27408,Martin Kaymer,3.13,3,96,+0.67
133,0,27436,Graham DeLaet,3.08,4,130,+0.50
134,0,34046,Jordan Spieth,3.05,5,164,E
135,0,30852,Ryo Ishikawa,2.90,4,138,-0.50
136,0,34431,Robert Streb,2.82,4,142,+0.25
137,0,28089,Jason Day,2.78,2,72,+1.50
138,0,34021,Bud Cauley,2.68,3,112,E
139,0,20229,Stewart Cink,2.67,4,150,+0.75
140,0,21528,Henrik Stenson,2.63,2,76,E
141,0,33461,Morgan Hoffmann,2.53,5,198,+0.80
142,0,24358,Robert Garrigus,2.50,4,160,E
143,0,12716,Charley Hoffman,2.35,4,170,+0.75
144,0,26951,Johnson Wagner,2.31,3,130,+1.00
145,0,30692,Scott Stallings,2.21,3,136,+0.67
146,0,25345,Carl Pettersson,2.20,4,182,E
147,0,26851,Marc Leishman,2.14,3,140,+0.67
148,0,23623,Bo Van Pelt,2.11,3,142,E
149,0,23621,Rory Sabbatini,2.03,3,148,+0.67
150,0,23320,Ryan Palmer,2.00,3,150,E
151,0,30110,Kyle Stanley,1.90,3,158,+0.33
152,0,27095,Nick Watney,1.69,2,118,+1.50
153,0,35300,Andrew Loupe,1.64,2,122,E
154,0,30944,Jason Kokrak,1.54,2,130,+0.50
155,0,28486,Michael Putnam,1.47,3,204,+0.33
156,0,32334,Charlie Beljan,1.39,2,144,+1.00
156,0,01706,Davis Love III,1.39,2,144,+0.50
158,0,24781,Hunter Mahan,1.33,2,150,-0.50
158,0,27064,Jhonattan Vegas,1.33,2,150,E
160,0,25632,Jimmy Walker,1.32,2,152,E
161,0,36689,Brooks Koepka,1.04,1,96,E
161,0,28237,Rory McIlroy,1.04,1,96,E
163,0,26331,Charl Schwartzel,.93,1,108,E
164,0,25900,Lucas Glover,.89,1,112,E
164,0,24502,Adam Scott,.89,1,112,-1.00
166,0,27936,Martin Laird,.86,1,116,+1.00
167,0,32102,Rickie Fowler,.77,1,130,+1.00
167,0,32839,Hideki Matsuyama,.77,1,130,E
169,0,33141,Keegan Bradley,.71,1,140,E
170,0,33413,Ben Martin,.66,1,152,-1.00
170,0,31323,Gary Woodland,.66,1,152,E
172,0,21961,Charles Howell III,.49,1,204,E
173,0,20848,Ángel Cabrera,.00,0,122,E
173,0,21209,Sergio Garcia,.00,0,80,E
173,0,33418,Shawn Stefani,.00,0,116,E
173,0,25804,Bubba Watson,.00,0,114,E
173,0,20396,Lee Westwood,.00,0,88,E
