RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS,# OF WINS,# OF TOP 10'S,POINTS BEHIND LEAD
137,0,31416,Derek Fathauer,316,0,1,2401
138,0,26758,David Hearn,315,0,2,2402
139,0,46402,Talor Gooch,308,0,2409
140,0,33204,Shane Lowry,296,0,2421
141,0,10809,Jim Furyk,291,0,2,2426
142,0,32150,Michael Thompson,280,0,2437
143,0,34409,David Lingmerth,274,0,2443
144,0,25572,Graeme McDowell,274,0,1,2443
145,0,06527,Steve Stricker,274,0,2443
146,0,37278,Nicholas Lindheim,272,0,1,2445
147,0,33418,Shawn Stefani,268,0,1,2449
148,0,23541,Ben Crane,267,0,1,2450
149,0,47993,Denny McCarthy,267,0,1,2450
150,0,33413,Ben Martin,266,0,1,2451
151,0,26300,Matt Jones,264,0,2453
152,0,24924,Bill Haas,262,0,1,2455
153,0,20157,Retief Goosen,261,0,1,2456
154,0,33293,Thomas Pieters,260,0,1,2457
155,0,27963,Chris Stroud,255,0,1,2462
156,0,34264,Hudson Swafford,245,0,2472
157,0,47347,Adam Schenk,239,0,1,2478
158,0,23353,J.J. Henry,239,0,1,2478
159,0,24781,Hunter Mahan,234,0,1,2483
160,0,35506,Mackenzie Hughes,227,0,1,2490
161,0,34466,Peter Malnati,226,0,2491
162,0,28679,Fabián Gómez,221,0,2496
163,0,48084,Wesley Bryan,219,0,2498
164,0,28500,Martin Flores,215,0,2502
165,0,36799,Stephan Jaeger,211,0,2506
166,0,35545,Blayne Barber,202,0,2515
167,0,32254,Xinjun Zhang,195,0,1,2522
168,0,22056,Cameron Percy,191,0,2,2526
169,0,40009,Dominic Bozzelli,190,0,2527
170,0,40058,Zac Blair,176,0,2541
171,0,35310,Lanto Griffin,175,0,2542
172,0,28775,Nate Lashley,168,0,2549
173,0,27895,Jonas Blixt,167,0,2550
174,0,34358,Jonathan Randolph,166,0,1,2551
175,0,24846,Ricky Barnes,164,0,1,2553
176,0,25240,D.A. Points,162,0,1,2555
177,0,47287,Ethan Tracy,157,0,2560
178,0,34431,Robert Streb,155,0,1,2562
179,0,29485,Brett Stegmaier,149,0,2568
180,0,27942,Rob Oppenheim,148,0,2569
181,0,24925,Jonathan Byrd,147,0,2570
182,0,39954,Cody Gribble,141,0,2576
183,0,25892,Steve Wheatcroft,138,0,1,2579
184,0,20593,Greg Chalmers,133,0,1,2584
185,0,27896,Ross Fisher,119,0,2598
186,0,28307,Matt Every,113,0,1,2604
187,0,27436,Graham DeLaet,111,0,1,2606
188,0,24357,K.J. Choi,110,0,1,2607
189,0,35376,Roberto Díaz,107,0,2610
190,0,25562,Andres Romero,104,0,1,2613
191,0,24449,Parker McLachlin,92,0,2625
192,0,39328,Conrad Shindler,92,0,2625
193,0,27770,Camilo Villegas,90,0,2627
194,0,25834,Daniel Summerhays,89,0,1,2628
195,0,33419,Cameron Tringale,88,0,2629
196,0,12782,Tim Herron,87,0,2630
197,0,20098,Stuart Appleby,84,0,2633
198,0,33461,Morgan Hoffmann,81,0,2636
199,0,27933,John Merrick,79,0,2638
200,0,46440,Smylie Kaufman,74,0,1,2643
201,0,29222,Billy Hurley III,73,0,2644
202,0,28259,Sangmoon Bae,71,0,2646
203,0,20572,Rod Pampling,64,0,2653
204,0,01666,Bernhard Langer,57,0,2660
205,0,08075,Jerry Kelly,54,0,2663
206,0,23638,Brendon de Jonge,49,0,1,2668
207,0,22046,Geoff Ogilvy,48,0,2669
208,0,23788,D.J. Trahan,46,0,2671
209,0,06522,Ernie Els,46,0,2671
210,0,01706,Davis Love III,45,0,2672
211,0,47125,Matt Atkins,44,0,2673
212,0,24490,George McNeill,42,0,2675
213,0,27408,Martin Kaymer,42,0,2675
214,0,23983,Luke Donald,42,0,2675
215,0,46550,Brandon Hagy,39,0,2678
216,0,28158,Steve Marino,36,0,2681
217,0,23048,Eric Axley,33,0,2684
218,0,20104,Ken Duke,33,0,2684
219,0,10213,Dicky Pride,30,0,2687
220,0,20766,Padraig Harrington,29,0,2688
221,0,27120,Troy Matteson,28,0,2689
222,0,24507,Jason Bohn,27,0,2690
223,0,30750,Tommy Gainey,26,0,2691
224,0,20645,John Senden,25,0,2692
225,0,22293,Heath Slocum,24,0,2693
226,0,06567,Vijay Singh,24,0,2693
227,0,37338,Zecheng Dou,21,0,2696
228,0,21753,Brian Davis,20,0,2697
229,0,29289,S.Y. Noh,19,0,2698
230,0,01226,Fred Couples,18,0,2699
231,0,35544,Andrew Yun,16,0,2701
232,0,30711,Colt Knost,13,0,2704
233,0,31557,Jim Herman,13,0,2704
234,0,20848,Ángel Cabrera,11,0,2706
234,0,37273,Derek Ernst,11,0,2706
236,0,22582,Kyle Thompson,10,0,2707
237,0,21878,Mark Wilson,9,0,2708
238,0,01320,Bob Estes,7,0,2710
239,0,32334,Charlie Beljan,7,0,2710
239,0,20160,Charlie Wi,7,0,2710
241,0,20850,Daniel Chopra,6,0,2711
242,0,28087,Kris Blanks,6,0,2711
243,0,46732,Rick Lamb,6,0,2711
244,0,08385,Omar Uresti,6,0,2711
245,0,34242,Andrew Johnston,5,0,2712
246,0,01249,John Daly,5,0,2712
247,0,22913,John Rollins,4,0,2713
248,0,12652,Cameron Beckman,4,0,2713
249,0,21407,Arjun Atwal,4,0,2713
250,0,10885,Robert Allenby,4,0,2713
251,0,06643,Paul Goydos,3,0,2714
252,0,11123,Chris Couch,3,0,2714
253,0,01098,Jay Don Blake,3,0,2714
253,0,01116,Michael Bradley,3,0,2714
255,0,01139,Olin Browne,3,0,2714
256,0,20094,Jonathan Kaye,2,0,2715
257,0,06332,Neal Lancaster,2,0,2715
257,0,06515,Shaun Micheel,2,0,2715
259,0,10423,Mike Weir,2,0,2715
260,0,22378,Trevor Immelman,1,0,2716
